oc_id,tax_id,l1,l2,l3
3679,368382,Eukaryotes,Viridiplantae,Monocotyledons
3680,702,Bacteria,Gram-Negative,Plesiomonas
3681,39899,Eukaryotes,Viridiplantae,Eudicotyledons
3682,110162,Fungi,Ascomycota,Leotiomycetes
3683,41522,Eukaryotes,Viridiplantae,Eudicotyledons
3684,145622,Eukaryotes,Mollusca,
3685,277990,Eukaryotes,Viridiplantae,Eudicotyledons
3686,72917,Eukaryotes,Viridiplantae,Eudicotyledons
3687,3917,Eukaryotes,Viridiplantae,Eudicotyledons
3688,1170497,Eukaryotes,Arthropoda,Hymenoptera
3689,78482,Eukaryotes,Arthropoda,Hymenoptera
3690,3870,Eukaryotes,Viridiplantae,Eudicotyledons
3691,702481,Eukaryotes,Arthropoda,Hemiptera
3692,5695,Eukaryotes,Kinetoplastida,Trypanosoma
3693,27590,Eukaryotes,Chondrichthyes,
3694,325525,Eukaryotes,Viridiplantae,Monocotyledons
3695,467333,Eukaryotes,Viridiplantae,Eudicotyledons
3696,158605,Fungi,Basidiomycota,Agaricomycetes
3697,267823,Eukaryotes,Arthropoda,Hemiptera
3698,380381,Eukaryotes,Arthropoda,Coleoptera
3699,40902,Eukaryotes,Viridiplantae,Eudicotyledons
3700,83444,Eukaryotes,Viridiplantae,Monocotyledons
3701,6970,Eukaryotes,Arthropoda,Dictyoptera
3702,186805,Viruses,dsDNA,
3703,149379,Eukaryotes,Viridiplantae,Monocotyledons
3704,52153,Eukaryotes,Viridiplantae,Monocotyledons
3705,107600,Eukaryotes,Viridiplantae,Other
3706,145610,Eukaryotes,Mollusca,
3707,117550,Fungi,Ascomycota,Sordariomycetes
3708,4233,Eukaryotes,Viridiplantae,Eudicotyledons
3709,62688,Fungi,Ascomycota,Leotiomycetes
3710,428252,Eukaryotes,Viridiplantae,Monocotyledons
3711,63205,Fungi,Ascomycota,Sordariomycetes
3712,45150,Fungi,Ascomycota,Dothideomycetes
3713,48026,Eukaryotes,Viridiplantae,Other
3714,1140,Bacteria,Gram-Negative,Other
3715,52158,Eukaryotes,Viridiplantae,Monocotyledons
3716,77561,Eukaryotes,Viridiplantae,Eudicotyledons
3717,1126212,Fungi,Ascomycota,Dothideomycetes
3718,7120,Eukaryotes,Arthropoda,Other
3719,1216959,Eukaryotes,Arthropoda,Other
3720,334420,Eukaryotes,Viridiplantae,Eudicotyledons
3721,1158,Bacteria,Gram-Negative,Other
3722,645589,Fungi,Ascomycota,Sordariomycetes
3723,1310277,Eukaryotes,Arthropoda,Coleoptera
3724,110664,Eukaryotes,Viridiplantae,Eudicotyledons
3725,54734,Fungi,Ascomycota,Dothideomycetes
3726,338571,Eukaryotes,Viridiplantae,Eudicotyledons
3727,62718,Fungi,Ascomycota,Sordariomycetes
3728,1108050,Fungi,Other,
3729,34078,Bacteria,Gram-Negative,Other
3730,47084,Eukaryotes,Viridiplantae,Eudicotyledons
3731,498362,Eukaryotes,Viridiplantae,Eudicotyledons
3732,165778,Fungi,Ascomycota,Sordariomycetes
3733,234799,Fungi,Basidiomycota,Agaricomycetes
3734,2706,Eukaryotes,Viridiplantae,Eudicotyledons
3735,131591,Eukaryotes,Arthropoda,Coleoptera
3736,35561,Eukaryotes,Nematoda,Rhabditida
3737,1323429,Viruses,ssRNA,ssRNA negative-strand viruses
3738,3528,Eukaryotes,Viridiplantae,Other
3739,4210,Eukaryotes,Viridiplantae,Other
3740,481309,Eukaryotes,Arthropoda,Other
3741,999810,Fungi,Ascomycota,Sordariomycetes
3742,221092,Eukaryotes,Arthropoda,Coleoptera
3743,121224,Eukaryotes,Arthropoda,Other
3744,7533,Eukaryotes,Arthropoda,Other
3745,65417,Fungi,Ascomycota,Sordariomycetes
3746,162021,Eukaryotes,Viridiplantae,Eudicotyledons
3747,887860,Eukaryotes,Viridiplantae,Eudicotyledons
3748,99108,Eukaryotes,Viridiplantae,Eudicotyledons
3749,122737,Eukaryotes,Arthropoda,Other
3750,121621,Fungi,Ascomycota,Dothideomycetes
3751,6997,Eukaryotes,Arthropoda,Orthoptera
3752,13118,Eukaryotes,Viridiplantae,Eudicotyledons
3753,564608,Eukaryotes,Viridiplantae,Other
3754,7209,Eukaryotes,Nematoda,Other
3755,72004,Eukaryotes,Mammalia,Other
3756,1232150,Bacteria,Gram-Negative,Escherichia
3757,211522,Eukaryotes,Other,
3758,5085,Fungi,Ascomycota,Eurotiomycetes
3759,380704,Fungi,Ascomycota,Eurotiomycetes
3760,135461,Bacteria,Gram-Positive,Bacillus
3761,82470,Viruses,ssRNA,
3762,5486,Fungi,Ascomycota,Saccharomycetales
3763,107213,Eukaryotes,Arthropoda,Other
3764,566546,Bacteria,Gram-Negative,Escherichia
3766,33072,Bacteria,Other,
3767,147674,Viruses,ssRNA,
3768,185914,Viruses,ssRNA,
3769,185927,Viruses,ssRNA,
3770,185890,Viruses,ssRNA,
3771,150904,Viruses,ssRNA,
3772,746684,Viruses,ssRNA,
3773,654811,Viruses,ssRNA,
3774,216065,Fungi,Ascomycota,Saccharomycetales
3775,5021,Fungi,Ascomycota,Dothideomycetes
3776,11235,Viruses,ssRNA,
3777,11757,Viruses,retro-transcribing,
3778,11079,Viruses,ssRNA,
3779,152623,Fungi,Ascomycota,Sordariomycetes
3780,561007,Bacteria,Gram-Positive,Mycobacterium
3781,44454,Bacteria,Gram-Positive,Mycobacterium
3782,459428,Bacteria,Gram-Positive,Mycobacterium
3783,12542,Viruses,ssRNA,
3784,4786,Eukaryotes,Other,
3785,138953,Viruses,ssRNA,
3786,11083,Viruses,ssRNA,
3787,525369,Bacteria,Gram-Negative,Proteus
3788,53485,Fungi,Ascomycota,Dothideomycetes
3789,1827,Bacteria,Gram-Positive,Other
3790,106002,Fungi,Other,
3791,601,Bacteria,Gram-Negative,Salmonella
3792,228330,Viruses,ssRNA,
3793,44664,Eukaryotes,Arthropoda,Hemiptera
3794,426430,Bacteria,Gram-Positive,Staphylococcus
3795,370551,Bacteria,Gram-Positive,Streptococcus
3796,404330,Bacteria,Gram-Positive,Streptococcus
3797,301449,Bacteria,Gram-Positive,Streptococcus
3798,1906,Bacteria,Gram-Positive,Streptomyces
3799,11084,Viruses,ssRNA,ssRNA positive-strand viruses
3800,694448,Viruses,ssRNA,
3801,120650,Fungi,Other,
3802,953,Bacteria,Other,
3803,346,Bacteria,Other,
3804,69,Bacteria,Gram-Negative,Lysobacter
3805,844,Bacteria,Gram-Negative,Wolinella
3806,1452,Bacteria,Gram-Positive,Bacillus
3807,1511,Bacteria,Gram-Positive,Clostridium
3808,2132,Bacteria,Gram-Positive,Spiroplasma
3809,6728,Eukaryotes,Arthropoda,Crustacea
3810,11909,Viruses,retro-transcribing,
3811,48544,Viruses,ssRNA,
3812,52066,Eukaryotes,Nematoda,Other
3813,61648,Bacteria,Gram-Negative,Kluyvera
3814,67004,Eukaryotes,Other,
3815,67314,Bacteria,Gram-Positive,Streptomyces
3816,69766,Fungi,Ascomycota,Eurotiomycetes
3817,86040,Bacteria,Gram-Negative,Xanthomonas
3818,149595,Viruses,ssRNA,
3819,272560,Bacteria,Gram-Negative,Burkholderia
3820,321967,Bacteria,Gram-Positive,Lactobacillus
3821,356418,Viruses,ssRNA,
3822,396024,Fungi,Ascomycota,Eurotiomycetes
3823,398386,Fungi,Ascomycota,Dothideomycetes
3824,401871,Eukaryotes,Arthropoda,Hymenoptera
3825,502741,Fungi,Ascomycota,Sordariomycetes
3826,561276,Bacteria,Gram-Positive,Streptococcus
3827,679895,Bacteria,Gram-Negative,Escherichia
3828,757418,Bacteria,Gram-Positive,Mycobacterium
3829,759939,Viruses,ssRNA,
3830,857099,Bacteria,Gram-Positive,Streptococcus
3831,865854,Viruses,ssRNA,
3832,879819,Fungi,Basidiomycota,Tremellomycetes
3833,996296,Viruses,ssRNA,
3834,1006003,Bacteria,Gram-Negative,Citrobacter
3835,1123015,Bacteria,Gram-Negative,Pseudomonas
3836,1206108,Bacteria,Gram-Negative,Escherichia
3837,1257041,Bacteria,Gram-Positive,Streptococcus
3838,1257118,Eukaryotes,Other,
3839,1263871,Bacteria,Gram-Negative,Klebsiella
3840,1332246,Viruses,ssRNA,
3841,404933,Bacteria,Gram-Negative,Acinetobacter
3842,1501,Bacteria,Gram-Positive,Clostridium
3843,51669,Bacteria,Gram-Positive,Enterococcus
3844,491075,Bacteria,Gram-Positive,Enterococcus
3845,28039,Bacteria,Gram-Positive,Lactobacillus
3846,33966,Bacteria,Gram-Positive,Lactobacillus
3847,5865,Eukaryotes,Apicomplexa,Other
3848,5866,Eukaryotes,Apicomplexa,Other
3849,5872,Eukaryotes,Apicomplexa,Other
3850,9627,Eukaryotes,Mammalia,Other
3851,6216,Eukaryotes,Platyhelminthes,Other
3852,28840,Eukaryotes,Platyhelminthes,Other
3853,5849,Eukaryotes,Apicomplexa,Plasmodium
3854,9504,Eukaryotes,Mammalia,Primates
3855,9536,Eukaryotes,Mammalia,Primates
3856,605,Bacteria,Gram-Negative,Salmonella
3857,1293,Bacteria,Gram-Positive,Staphylococcus
3858,342023,Bacteria,Gram-Positive,Streptococcus
3859,1905,Bacteria,Gram-Positive,Streptomyces
3860,579112,Bacteria,Gram-Negative,Vibrio
3861,913028,Bacteria,Gram-Negative,Yersinia
3862,8930,Eukaryotes,Aves,
3863,10273,Viruses,dsDNA,
3864,10302,Viruses,dsDNA,
3865,10661,Viruses,dsDNA,
3866,10664,Viruses,dsDNA,
3867,45659,Viruses,dsDNA,
3868,48410,Viruses,dsDNA,
3869,7639,Eukaryotes,Echinodermata,
3870,63401,Fungi,Ascomycota,Eurotiomycetes
3871,63419,Fungi,Ascomycota,Eurotiomycetes
3872,332751,Fungi,Ascomycota,Eurotiomycetes
3873,523107,Fungi,Ascomycota,Eurotiomycetes
3874,2100,Bacteria,Gram-Negative,Other
3875,272624,Bacteria,Gram-Negative,Other
3876,292805,Bacteria,Gram-Negative,Other
3877,1035194,Bacteria,Gram-Negative,Other
3878,1465,Bacteria,Gram-Positive,Other
3879,6447,Eukaryotes,Mollusca,
3880,412127,Eukaryotes,Nematoda,Other
3881,10784,Viruses,Other,
3882,11795,Viruses,retro-transcribing,
3883,4956,Fungi,Ascomycota,Saccharomycetales
3884,34362,Fungi,Ascomycota,Saccharomycetales
3885,13474,Fungi,Ascomycota,Sordariomycetes
3886,185893,Viruses,ssRNA,
3887,356390,Viruses,ssRNA,
3888,382827,Viruses,ssRNA,ssRNA negative-strand viruses
3889,387258,Viruses,ssRNA,
3890,645582,Viruses,ssRNA,
3891,7998,Eukaryotes,Teleostei,Other
3892,103799,Archaea,,
3893,5728,Eukaryotes,Other,
3894,5758,Eukaryotes,Other,
3895,1144522,Eukaryotes,Other,
3896,234,Bacteria,Gram-Negative,Brucellaceae
3897,5963,Eukaryotes,Other,
3898,135588,Eukaryotes,Other,
3899,559305,Fungi,Ascomycota,Eurotiomycetes
3900,33195,Fungi,Ascomycota,Dothideomycetes
3901,9864,Eukaryotes,Mammalia,Other
3902,64178,Bacteria,Gram-Negative,Cyanobacteria
3903,145973,Fungi,Ascomycota,Sordariomycetes
3904,243230,Bacteria,Gram-Positive,Other
3905,83188,Fungi,Ascomycota,Sordariomycetes
3906,1169286,Bacteria,Gram-Positive,Enterococcus
3907,574521,Bacteria,Gram-Negative,Escherichia
3908,886398,Fungi,Ascomycota,Sordariomycetes
3909,89628,Fungi,Ascomycota,Sordariomycetes
3910,281310,Bacteria,Gram-Negative,Haemophilus
3911,447094,Fungi,Ascomycota,Eurotiomycetes
3912,31545,Viruses,dsDNA,
3913,117569,Eukaryotes,Other,
3914,644882,Viruses,ssRNA,ssRNA negative-strand viruses
3915,644653,Viruses,ssRNA,ssRNA negative-strand viruses
3916,1305465,Viruses,ssRNA,ssRNA negative-strand viruses
3917,381516,Viruses,ssRNA,ssRNA negative-strand viruses
3918,62297,Eukaryotes,Kinetoplastida,Leishmania
3919,1284435,Fungi,Ascomycota,Dothideomycetes
3920,82078,Fungi,Ascomycota,Eurotiomycetes
3921,3498,Eukaryotes,Viridiplantae,Eudicotyledons
3922,4827,Fungi,Mucorales,
3923,1797,Bacteria,Gram-Positive,Mycobacterium
3924,1178,Bacteria,Gram-Negative,Cyanobacteria
3925,81899,Eukaryotes,Mollusca,
3926,1439707,Viruses,ssRNA,ssRNA negative-strand viruses
3927,46771,Viruses,dsDNA,
3928,1571,Bacteria,Gram-Positive,Other
3929,131345,Fungi,Ascomycota,Dothideomycetes
3930,5554,Fungi,Basidiomycota,Tremellomycetes
3931,11790,Viruses,retro-transcribing,
3932,114517,Bacteria,Gram-Negative,Aeromonas
3933,36641,Fungi,Ascomycota,Eurotiomycetes
3934,86029,Bacteria,Gram-Positive,Bacillus
3935,29460,Bacteria,Gram-Negative,Brucellaceae
3936,195099,Bacteria,Gram-Negative,Epsilonproteobacteria
3937,192222,Bacteria,Gram-Negative,Epsilonproteobacteria
3938,11096,Viruses,ssRNA,ssRNA positive-strand viruses
3939,79808,Fungi,Ascomycota,Sordariomycetes
3940,103905,Viruses,ssRNA,ssRNA positive-strand viruses
3941,39400,Fungi,Ascomycota,Dothideomycetes
3942,11066,Viruses,ssRNA,ssRNA positive-strand viruses
3943,1322345,Bacteria,Gram-Negative,Escherichia
3944,1239,Bacteria,Gram-Negative,Other
3945,103188,Bacteria,Gram-Negative,Epsilonproteobacteria
3946,10312,Viruses,dsDNA,
3947,11703,Viruses,retro-transcribing,
3948,10598,Viruses,dsDNA,
3949,488242,Viruses,ssRNA,ssRNA negative-strand viruses
3950,284590,Fungi,Ascomycota,Saccharomycetales
3951,168471,Bacteria,Gram-Negative,Betaproteobacteria
3952,1335626,Viruses,ssRNA,ssRNA positive-strand viruses
3953,179392,Fungi,Ascomycota,Dothideomycetes
3954,135589,Fungi,Basidiomycota,Agaricomycetes
3955,694008,Viruses,ssRNA,ssRNA positive-strand viruses
3956,36874,Bacteria,Gram-Negative,Bacteroides
3957,103796,Bacteria,Gram-Negative,Pseudomonas
3958,229992,Viruses,ssRNA,ssRNA positive-strand viruses
3959,191435,Fungi,Basidiomycota,Agaricomycetes
3960,655813,Bacteria,Gram-Positive,Streptococcus
3961,888048,Bacteria,Gram-Positive,Streptococcus
3962,227882,Bacteria,Gram-Positive,Streptomyces
3963,317025,Bacteria,Gram-Negative,Gammaproteobacteria
3965,43852,Eukaryotes,Viridiplantae,Other
3966,1416333,Eukaryotes,Kinetoplastida,Trypanosoma
3967,694007,Viruses,ssRNA,ssRNA positive-strand viruses
3968,119947,Fungi,Ascomycota,Dothideomycetes
3969,284591,Fungi,Ascomycota,Saccharomycetales
3970,259304,Bacteria,Gram-Negative,Alphaproteobacteria
3971,1399,Bacteria,Gram-Positive,Bacillus
3972,936156,Bacteria,Gram-Positive,Bacillus
3973,1415167,Bacteria,Gram-Positive,Bacillus
3974,714359,Bacteria,Gram-Positive,Bacillus
3975,529122,Bacteria,Gram-Positive,Bacillus
3976,1276653,Bacteria,Gram-Negative,Klebsiella
3977,866628,Bacteria,Gram-Negative,Legionella
3978,882095,Bacteria,Gram-Positive,Listeria
3979,998092,Bacteria,Gram-Positive,Mycobacterium
3980,1348799,Bacteria,Gram-Positive,Mycobacterium
3981,909420,Bacteria,Gram-Negative,Neisseria
3982,5868,Eukaryotes,Apicomplexa,Other
3983,271848,Bacteria,Gram-Negative,Other
3985,28229,Bacteria,Gram-Negative,Other
3986,28141,Bacteria,Gram-Negative,Other
3987,28110,Bacteria,Gram-Negative,Other
3988,401614,Bacteria,Gram-Negative,Other
3989,1341658,Bacteria,Gram-Negative,Other
3990,55518,Bacteria,Gram-Negative,Other
3991,570156,Bacteria,Gram-Negative,Other
3992,107327,Bacteria,Gram-Negative,Other
3993,211586,Bacteria,Gram-Negative,Other
3994,436114,Bacteria,Gram-Negative,Other
3995,2734,Bacteria,Gram-Negative,Other
3996,43674,Bacteria,Gram-Positive,Other
3997,33882,Bacteria,Gram-Positive,Other
3998,6265,Eukaryotes,Nematoda,Other
3999,70415,Eukaryotes,Nematoda,Other
4000,6293,Eukaryotes,Nematoda,Other
4001,36188,Eukaryotes,Teleostei,Other
4002,325629,Eukaryotes,Teleostei,Other
4003,1424337,Bacteria,Gram-Negative,Pseudomonas
4004,1408271,Bacteria,Gram-Negative,Pseudomonas
4005,1408272,Bacteria,Gram-Negative,Pseudomonas
4006,1352354,Bacteria,Gram-Negative,Pseudomonas
4007,29440,Bacteria,Gram-Negative,Pseudomonas
4008,51936,Fungi,Ascomycota,Saccharomycetales
4009,215419,Fungi,Ascomycota,Saccharomycetales
4010,1095183,Fungi,Ascomycota,Saccharomycetales
4011,1247190,Fungi,Ascomycota,Saccharomycetales
4012,911022,Bacteria,Gram-Negative,Serratia
4013,867914,Bacteria,Gram-Positive,Staphylococcus
4014,273036,Bacteria,Gram-Positive,Staphylococcus
4015,1346,Bacteria,Gram-Positive,Streptococcus
4016,388919,Bacteria,Gram-Positive,Streptococcus
4017,76773,Fungi,Basidiomycota,Ustilaginomycotina
4018,142461,Bacteria,Gram-Negative,Vibrio
4019,1035377,Bacteria,Gram-Negative,Yersinia
4020,31544,Viruses,dsDNA,
4021,8649,Eukaryotes,Lepidosauria,
4022,112091,Eukaryotes,Oomycetes,
4023,6134,Eukaryotes,Other,
4024,54402,Eukaryotes,Platyhelminthes,Other
4025,1429985,Viruses,retro-transcribing,
4026,413257,Viruses,ssRNA,
4027,185946,Viruses,ssRNA,
4028,44136,Viruses,ssRNA,
4029,553359,Viruses,ssRNA,
4030,553350,Viruses,ssRNA,
4031,645520,Viruses,ssRNA,
4032,1460072,Viruses,ssRNA,
4033,353253,Viruses,ssRNA,
4034,444501,Viruses,ssRNA,
4035,1081666,Viruses,ssRNA,
4036,578508,Viruses,ssRNA,
4037,698845,Viruses,ssRNA,
4038,578514,Viruses,ssRNA,
4039,578505,Viruses,ssRNA,
4040,579009,Viruses,ssRNA,
4041,689654,Viruses,ssRNA,
4042,489821,Viruses,ssRNA,
4043,11027,Viruses,ssRNA,
4044,28295,Viruses,ssRNA,
4045,11292,Viruses,ssRNA,
4046,273057,Archaea,,
4047,1116234,Bacteria,Gram-Negative,Acinetobacter
4048,267747,Bacteria,Gram-Positive,Actinomyces
4049,1665,Bacteria,Gram-Positive,Arthrobacter
4050,412694,Bacteria,Gram-Positive,Bacillus
4051,568206,Bacteria,Gram-Positive,Bacillus
4052,226186,Bacteria,Gram-Negative,Bacteroides
4053,1091042,Bacteria,Gram-Negative,Burkholderia
4054,119072,Bacteria,Gram-Positive,Caldanaerobacter
4055,1710587,Eukaryotes,Arthropoda,Coleoptera
4056,93612,Fungi,Ascomycota,Dothideomycetes
4057,716541,Bacteria,Gram-Negative,Enterobacter
4058,1211845,Bacteria,Gram-Negative,Escherichia
4059,3505,Eukaryotes,Viridiplantae,Eudicotyledons
4060,53722,Eukaryotes,Viridiplantae,Eudicotyledons
4061,77205,Fungi,Ascomycota,Eurotiomycetes
4062,81845,Fungi,Ascomycota,Eurotiomycetes
4063,535722,Fungi,Ascomycota,Eurotiomycetes
4064,554155,Fungi,Ascomycota,Eurotiomycetes
4065,1392242,Fungi,Ascomycota,Eurotiomycetes
4066,28451,Bacteria,Gram-Negative,Klebsiella
4067,5932,Eukaryotes,Alveolata,
4068,71861,Eukaryotes,Alveolata,
4069,97098,Fungi,Mucorales,
4070,257771,Eukaryotes,Alveolata,
4071,480116,Viruses,retro-transcribing,
4072,1368100,Eukaryotes,Oomycetes,
4073,38294,Bacteria,Gram-Negative,Photobacterium
4074,126793,Eukaryotes,Apicomplexa,Plasmodium
4075,1035515,Eukaryotes,Apicomplexa,Plasmodium
4076,1354269,Bacteria,Gram-Negative,Plesiomonas
4077,9595,Eukaryotes,Mammalia,Primates
4078,160488,Bacteria,Gram-Negative,Pseudomonas
4079,272947,Bacteria,Gram-Negative,Rickettsia
4080,1290428,Bacteria,Gram-Negative,Rickettsia
4081,10144,Eukaryotes,Mammalia,Rodentia
4082,1173061,Fungi,Ascomycota,Saccharomycetales
4083,54736,Bacteria,Gram-Negative,Salmonella
4084,588858,Bacteria,Gram-Negative,Salmonella
4085,1299114,Bacteria,Gram-Negative,Salmonella
4086,60496,Fungi,Ascomycota,Sordariomycetes
4087,1143193,Fungi,Ascomycota,Sordariomycetes
4088,1469661,Fungi,Ascomycota,Sordariomycetes
4089,11294,Viruses,ssRNA,ssRNA negative-strand viruses
4090,11295,Viruses,ssRNA,ssRNA negative-strand viruses
4091,11065,Viruses,ssRNA,ssRNA positive-strand viruses
4092,11116,Viruses,ssRNA,ssRNA positive-strand viruses
4093,12227,Viruses,ssRNA,ssRNA positive-strand viruses
4094,64320,Viruses,ssRNA,ssRNA positive-strand viruses
4095,356468,Viruses,ssRNA,ssRNA positive-strand viruses
4096,1295,Bacteria,Gram-Positive,Staphylococcus
4097,367830,Bacteria,Gram-Positive,Staphylococcus
4098,451516,Bacteria,Gram-Positive,Staphylococcus
4099,1046577,Bacteria,Gram-Positive,Staphylococcus
4100,1118959,Bacteria,Gram-Positive,Staphylococcus
4101,1406863,Bacteria,Gram-Positive,Staphylococcus
4102,467705,Bacteria,Gram-Positive,Streptococcus
4103,1432137,Fungi,Basidiomycota,Tremellomycetes
4104,2829,Eukaryotes,Other,
4105,90936,Eukaryotes,Other,
4106,365048,Viruses,dsDNA,
4107,1891767,Viruses,dsDNA,
4108,176,Bacteria,Gram-Negative,Spirochaetes
4109,985,Bacteria,Gram-Negative,Bacteroides
4110,3572,Eukaryotes,Viridiplantae,Eudicotyledons
4111,4753,Fungi,Ascomycota,Taphrinomycotina
4112,5810,Eukaryotes,Apicomplexa,Toxoplasma
4113,5864,Eukaryotes,Apicomplexa,Other
4114,6181,Eukaryotes,Platyhelminthes,Schistosoma
4115,6204,Eukaryotes,Platyhelminthes,Taenia
4116,6534,Eukaryotes,Mollusca,
4117,7173,Eukaryotes,Arthropoda,Diptera
4118,10408,Viruses,retro-transcribing,
4119,10418,Viruses,retro-transcribing,
4120,11077,Viruses,ssRNA,ssRNA positive-strand viruses
4121,12110,Viruses,ssRNA,ssRNA positive-strand viruses
4122,43049,Fungi,Basidiomycota,Ustilaginomycotina
4123,46685,Eukaryotes,Nematoda,Rhabditida
4124,56778,Eukaryotes,Parabasalia,
4125,64286,Viruses,ssRNA,ssRNA positive-strand viruses
4126,86664,Bacteria,Gram-Positive,Bacillus
4127,87101,Fungi,Ascomycota,Saccharomycetales
4128,102796,Viruses,ssRNA,ssRNA negative-strand viruses
4129,128952,Viruses,ssRNA,ssRNA negative-strand viruses
4130,153970,Viruses,ssRNA,ssRNA negative-strand viruses
4131,174157,Bacteria,Gram-Negative,Spirochaetes
4132,208895,Viruses,ssRNA,ssRNA negative-strand viruses
4133,211110,Bacteria,Gram-Positive,Streptococcus
4134,211882,Bacteria,Gram-Negative,Spirochaetes
4135,231474,Viruses,ssRNA,ssRNA positive-strand viruses
4136,242619,Bacteria,Gram-Negative,Porphyromonas
4137,290342,Bacteria,Gram-Negative,Spirochaetes
4138,319705,Bacteria,Gram-Positive,Corynebacterium
4139,333278,Viruses,ssRNA,ssRNA negative-strand viruses
4140,342794,Bacteria,Gram-Negative,Spirochaetes
4141,345073,Bacteria,Gram-Negative,Gammaproteobacteria
4142,357231,Viruses,ssRNA,ssRNA positive-strand viruses
4143,380985,Viruses,ssRNA,ssRNA negative-strand viruses
4144,400673,Bacteria,Gram-Negative,Gammaproteobacteria
4145,405212,Bacteria,Gram-Positive,Alicyclobacillus
4146,416674,Viruses,ssRNA,ssRNA negative-strand viruses
4147,489451,Viruses,retro-transcribing,
4148,489455,Viruses,retro-transcribing,
4149,496763,Viruses,ssRNA,ssRNA negative-strand viruses
4150,539329,Bacteria,Gram-Negative,Gammaproteobacteria
4151,641811,Viruses,ssRNA,ssRNA negative-strand viruses
4152,664181,Viruses,ssRNA,ssRNA negative-strand viruses
4153,665099,Bacteria,Gram-Positive,Bacillus
4154,666283,Viruses,ssRNA,ssRNA negative-strand viruses
4155,694569,Bacteria,Gram-Negative,Gammaproteobacteria
4156,735355,Viruses,ssRNA,ssRNA negative-strand viruses
4157,768486,Bacteria,Gram-Positive,Enterococcus
4158,869315,Eukaryotes,Arthropoda,Hemiptera
4159,938142,Bacteria,Gram-Negative,Salmonella
4160,981087,Eukaryotes,Kinetoplastida,Leishmania
4161,1050261,Eukaryotes,Apicomplexa,Plasmodium
4162,1068625,Eukaryotes,Kinetoplastida,Trypanosoma
4163,1161184,Eukaryotes,Platyhelminthes,Other
4164,1185650,Bacteria,Gram-Positive,Corynebacterium
4165,1211579,Bacteria,Gram-Negative,Pseudomonas
4166,1305440,Viruses,ssRNA,ssRNA negative-strand viruses
4167,1403831,Bacteria,Gram-Negative,Gammaproteobacteria
4168,1463164,Bacteria,Gram-Negative,Gammaproteobacteria
4169,1891187,Viruses,ssRNA,ssRNA negative-strand viruses
4170,1962118,Bacteria,Gram-Positive,Corynebacterium
4171,2006378,Fungi,Ascomycota,Sordariomycetes
4172,29491,Bacteria,Gram-Negative,Aeromonas
4173,239759,Bacteria,Gram-Negative,Bacteroides
4174,28216,Bacteria,Gram-Negative,Betaproteobacteria
4175,520456,Bacteria,Gram-Negative,Brucellaceae
4176,985078,Bacteria,Gram-Negative,Burkholderia
4177,742730,Bacteria,Gram-Negative,Citrobacter
4178,1534,Bacteria,Gram-Positive,Clostridium
4179,353152,Eukaryotes,Apicomplexa,Cryptosporidium
4180,414452,Eukaryotes,Apicomplexa,Cryptosporidium
4182,1165,Bacteria,Gram-Negative,Cyanobacteria
4183,74420,Fungi,Ascomycota,Dothideomycetes
4184,438356,Fungi,Ascomycota,Dothideomycetes
4185,28197,Bacteria,Gram-Negative,Epsilonproteobacteria
4186,28198,Bacteria,Gram-Negative,Epsilonproteobacteria
4187,439855,Bacteria,Gram-Negative,Escherichia
4188,498388,Bacteria,Gram-Negative,Escherichia
4189,1090940,Bacteria,Gram-Negative,Escherichia
4190,227321,Fungi,Ascomycota,Eurotiomycetes
4191,121759,Fungi,Ascomycota,Eurotiomycetes
4192,60167,Fungi,Ascomycota,Eurotiomycetes
4193,1236,Bacteria,Gram-Negative,Gammaproteobacteria
4194,262728,Bacteria,Gram-Negative,Haemophilus
4195,1276652,Bacteria,Gram-Negative,Klebsiella
4196,1584,Bacteria,Gram-Positive,Lactobacillus
4197,568703,Bacteria,Gram-Positive,Lactobacillus
4198,435258,Eukaryotes,Kinetoplastida,Leishmania
4199,596312,Bacteria,Gram-Positive,Micrococcus
4200,1389959,Bacteria,Gram-Positive,Mycobacterium
4201,117567,Bacteria,Gram-Positive,Mycobacterium
4202,565050,Bacteria,Gram-Negative,Other
4203,190650,Bacteria,Gram-Negative,Other
4204,996,Bacteria,Gram-Negative,Other
4205,402612,Bacteria,Gram-Negative,Other
4206,44283,Bacteria,Gram-Negative,Other
4207,2752,Bacteria,Gram-Positive,Other
4208,2751,Bacteria,Gram-Positive,Other
4209,2750,Bacteria,Gram-Positive,Other
4210,416870,Bacteria,Gram-Positive,Other
4211,1081927,Bacteria,Gram-Negative,Pseudomonas
4212,1833,Bacteria,Gram-Positive,Rhodococcus
4213,596309,Bacteria,Gram-Positive,Rhodococcus
4214,782,Bacteria,Gram-Negative,Rickettsia
4215,1040632,Fungi,Ascomycota,Saccharomycetales
4216,1040631,Fungi,Ascomycota,Saccharomycetales
4217,294746,Fungi,Ascomycota,Saccharomycetales
4218,1266529,Fungi,Ascomycota,Saccharomycetales
4219,580240,Fungi,Ascomycota,Saccharomycetales
4220,209261,Bacteria,Gram-Negative,Salmonella
4221,6185,Eukaryotes,Platyhelminthes,Schistosoma
4222,702518,Fungi,Ascomycota,Sordariomycetes
4223,72712,Fungi,Ascomycota,Sordariomycetes
4224,1042034,Viruses,ssRNA,ssRNA negative-strand viruses
