drugind_id,record_id,molregno,max_phase_for_ind,mesh_id,mesh_heading,efo_id,efo_term
64013,1344378,27029,2,D006258,Head and Neck Neoplasms,EFO:0004284,upper aerodigestive tract neoplasm
64014,1344378,27029,2,D007896,Leishmaniasis,EFO:0005044,Leishmaniasis
64015,1344378,27029,2,D001927,Brain Diseases,EFO:0005774,brain disease
64016,1344378,27029,2,D005355,Fibrosis,EFO:0006890,fibrosis
64017,1344378,27029,2,D016778,"Malaria, Falciparum",EFO:0007444,Plasmodium falciparum malaria
64018,1344378,27029,3,D020516,Brachial Plexus Neuropathies,EFO:1000844,brachial plexus neuropathy
64019,1344378,27029,2,D065626,Non-alcoholic Fatty Liver Disease,EFO:1001249,non-alcoholic steatohepatitis
64020,1344378,27029,1,D020065,Hepatopulmonary Syndrome,EFO:1001346,Hepatopulmonary Syndrome
64021,1344378,27029,2,D008105,"Liver Cirrhosis, Biliary",EFO:1001486,primary biliary cirrhosis
64024,1343548,27610,3,D009748,Nutrition Disorders,EFO:0001069,nutritional disorder
64026,1343548,27610,2,D019966,Substance-Related Disorders,EFO:0003890,drug dependence
64027,1343548,27610,1,D020181,"Sleep Apnea, Obstructive",EFO:0003918,obstructive sleep apnea
64028,1343548,27610,3,D001007,Anxiety,EFO:0005230,anxiety
64029,1343548,27610,3,D003704,Dementia,HP:0000726,dementia
64030,1703597,550395,2,D012600,Scoliosis,EFO:0004273,scoliosis
64031,1344507,2197700,0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
64032,1344326,674371,1,D009369,Neoplasms,EFO:0000616,neoplasm
64033,1344326,674371,2,D011125,Adenomatous Polyposis Coli,EFO:0000662,polyp
64034,1344326,674371,1,D000647,Amnesia,EFO:1001454,amnesia
64035,1344326,674371,1,D014376,Tuberculosis,Orphanet:3389,Tuberculosis
64036,1343430,505776,3,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
64037,1343430,505776,3,D008103,Liver Cirrhosis,EFO:0001422,cirrhosis of liver
64038,1343430,505776,2,D011471,Prostatic Neoplasms,EFO:0001663,prostate carcinoma
64039,1343430,505776,2,D019970,Cocaine-Related Disorders,EFO:0002610,cocaine dependence
64040,1343430,505776,4,D008881,Migraine Disorders,EFO:0003821,migraine disorder
64041,1343430,505776,3,D015179,Colorectal Neoplasms,EFO:0004142,colorectal neoplasm
64042,1343430,505776,2,D009069,Movement Disorders,EFO:0004280,movement disorder
64043,1343430,505776,2,D012509,Sarcoma,EFO:1001968,soft tissue sarcoma
64045,1344805,443255,3,D012559,Schizophrenia,EFO:0000692,schizophrenia
64046,1344805,443255,2,D057180,Frontotemporal Dementia,Orphanet:282,Frontotemporal dementia
64048,1700703,63949,2,D012208,Rhabdomyosarcoma,EFO:0002918,rhabdomyosarcoma
64049,1700703,63949,2,D019698,"Hepatitis C, Chronic",EFO:0004220,Chronic Hepatitis C infection
64050,1700703,63949,2,D004806,Ependymoma,EFO:1000028,ependymoma
64051,1700703,63949,2,D003397,Craniopharyngioma,EFO:1000209,Craniopharyngioma
64052,1700703,63949,3,D041781,"Jaundice, Obstructive",EFO:1001068,obstructive jaundice
64053,1700703,63949,3,D006317,"Hearing Loss, Noise-Induced",EFO:1001254,noise-induced hearing loss
64054,1700703,63949,3,D006505,Hepatitis,HP:0012115,hepatitis
64055,1703605,1153672,3,D001471,Barrett Esophagus,EFO:0000280,Barrett's esophagus
64056,1703605,1153672,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
64057,1703605,1153672,2,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
64058,1703605,1153672,3,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
64059,1703605,1153672,1,D013964,Thyroid Neoplasms,EFO:0002892,thyroid carcinoma
64060,1703605,1153672,3,D009103,Multiple Sclerosis,EFO:0003885,multiple sclerosis
64061,1703605,1153672,2,D007945,"Leukemia, Lymphoid",EFO:0004289,lymphoid leukemia
64062,1703605,1153672,1,D007024,"Hypotension, Orthostatic",EFO:0005252,orthostatic hypotension
64063,1703605,1153672,1,D004942,"Esophagitis, Peptic",EFO:1001095,peptic esophagitis
64064,1703605,1153672,3,D003371,Cough,HP:0012735,Cough
64066,1703605,1153672,2,D016481,Helicobacter Infections,,
64067,1343071,70239,0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
64068,1705900,453561,0,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus
64069,1705457,993371,2,D008881,Migraine Disorders,EFO:0003821,migraine disorder
64070,1343630,29637,3,D009332,Necatoriasis,EFO:0007390,necatoriasis
64071,1343630,29637,3,D006373,Helminthiasis,EFO:1001342,Helminthiasis
64072,1703612,253571,2,D003371,Cough,HP:0012735,Cough
64073,1343441,32027,2,D014947,Wounds and Injuries,EFO:0000546,injury
64074,1343441,32027,1,D010003,Osteoarthritis,EFO:0002506,osteoarthritis
64075,1343441,32027,2,D002349,Carpal Tunnel Syndrome,EFO:0004143,carpal tunnel syndrome
64076,1343441,32027,2,D009209,Myofascial Pain Syndromes,EFO:1001054,myofascial pain syndrome
64077,1343441,32027,2,D019534,Shoulder Impingement Syndrome,EFO:1001178,shoulder impingement syndrome
64078,1343441,32027,2,D052256,Tendinopathy,EFO:1001434,Tendinopathy
64079,1344555,16308,1,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
64080,1344555,16308,1,D015658,HIV Infections,EFO:0000764,HIV infection
64081,1344555,16308,1,D003924,"Diabetes Mellitus, Type 2",EFO:0001360,type II diabetes mellitus
64082,1344555,16308,1,D000740,Anemia,EFO:0004272,anemia
64083,1700707,242716,3,D004646,Emphysema,EFO:0000464,emphysema
64084,1700707,242716,3,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis
64085,1700707,242716,1,D013119,Spinal Cord Injuries,EFO:1001919,Spinal cord injury
64086,1703613,380567,2,D020301,"Vasospasm, Intracranial",EFO:1000994,intracranial vasospasm
64088,1700708,695861,3,D011247,Pregnancy,EFO:0002950,pregnancy
64090,1343210,674973,3,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
64091,1700714,14263,2,D010146,Pain,EFO:0003843,pain
64092,1700714,14263,2,D001289,Attention Deficit Disorder with Hyperactivity,EFO:0003888,attention deficit hyperactivity disorder
64093,1700714,14263,3,D001007,Anxiety,EFO:0005230,anxiety
64094,1700714,14263,3,D005356,Fibromyalgia,EFO:0005687,fibromyalgia
64095,1700714,14263,3,D003704,Dementia,HP:0000726,dementia
64096,1344132,441571,3,D010024,Osteoporosis,EFO:0003882,osteoporosis
64097,1344132,441571,0,D002543,Cerebral Hemorrhage,EFO:0005669,intracerebral hemorrhage
64098,1703630,1078542,1,D003877,"Dermatitis, Contact",EFO:0005319,contact dermatitis
64099,1343238,675014,3,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
64100,1343238,675014,3,D006333,Heart Failure,EFO:0003144,heart failure
64101,1344057,27370,3,D008224,"Lymphoma, Follicular",EFO:0000096,neoplasm of mature B-cells
64102,1344057,27370,3,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
64103,1344057,27370,2,D006689,Hodgkin Disease,EFO:0000183,Hodgkins lymphoma
64104,1344057,27370,2,D016411,"Lymphoma, T-Cell, Peripheral",EFO:0000211,unspecified peripheral T-cell lymphoma
64105,1344057,27370,3,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia
64106,1344057,27370,1,D015470,"Leukemia, Myeloid, Acute",EFO:0000222,acute myeloid leukemia
64107,1344057,27370,2,D007119,Immunoblastic Lymphadenopathy,EFO:0000255,angioimmunoblastic T-cell lymphoma
64108,1344057,27370,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
64109,1344057,27370,3,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
64110,1344057,27370,2,D007246,Infertility,EFO:0000545,infertility
64111,1344057,27370,3,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
64112,1344057,27370,2,D008545,Melanoma,EFO:0000756,melanoma
64113,1344057,27370,1,D008067,Lipoma,EFO:0000759,lipoma
64114,1344057,27370,2,D002446,Celiac Disease,EFO:0001060,celiac disease
64115,1344057,27370,3,D011471,Prostatic Neoplasms,EFO:0001663,prostate carcinoma
64116,1344057,27370,2,D017728,"Lymphoma, Large-Cell, Anaplastic",EFO:0003032,anaplastic large cell lymphoma
64117,1344057,27370,3,D007674,Kidney Diseases,EFO:0003086,kidney disease
64118,1344057,27370,3,D006967,Hypersensitivity,EFO:0003785,allergy
64119,1344057,27370,2,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
64121,1344057,27370,3,D009080,Mucocutaneous Lymph Node Syndrome,EFO:0004246,mucocutaneous lymph node syndrome
64122,1344057,27370,3,D010392,Pemphigus,EFO:0004719,pemphigus vulgaris
64123,1344057,27370,2,D014890,Granulomatosis with Polyangiitis,EFO:0005297,Granulomatosis with Polyangiitis
64124,1344057,27370,3,D008181,Lupus Nephritis,EFO:0005761,lupus nephritis
64125,1344057,27370,3,D008228,"Lymphoma, Non-Hodgkin",EFO:0005952,non-Hodgkins lymphoma
64126,1344057,27370,2,D001229,"Aspergillosis, Allergic Bronchopulmonary",EFO:0007140,allergic bronchopulmonary aspergillosis
64127,1344057,27370,3,D016553,"Purpura, Thrombocytopenic, Idiopathic",EFO:0007160,autoimmune thrombocytopenic purpura
64128,1344057,27370,3,D015267,Churg-Strauss Syndrome,EFO:0007208,Churg-Strauss syndrome
64129,1344057,27370,3,D003440,Croup,EFO:0007227,croup
64130,1344057,27370,3,D014126,"Toxoplasmosis, Ocular",EFO:0007399,ocular toxoplasmosis
64131,1344057,27370,3,D020338,Vestibular Neuronitis,EFO:0007537,vestibular neuronitis
64132,1344057,27370,2,D055953,Microscopic Polyangiitis,EFO:1000784,microscopic polyangiitis
64133,1344057,27370,2,D047748,Pituitary ACTH Hypersecretion,EFO:1001110,pituitary-dependent Cushing's disease
64134,1344057,27370,3,D000744,"Anemia, Hemolytic, Autoimmune",EFO:1001264,"Anemia, Hemolytic, Autoimmune"
64135,1344057,27370,2,D000542,"Alveolitis, Extrinsic Allergic",EFO:1001321,extrinsic allergic alveolitis
64136,1344057,27370,3,D017681,Hypereosinophilic Syndrome,EFO:1001467,Hypereosinophilic syndrome
64137,1344057,27370,3,D004485,Eczema,HP:0000964,Eczema
64138,1344057,27370,3,D006261,Headache,HP:0002315,Headache
64139,1344057,27370,3,D007249,Inflammation,MP:0001845,inflammation
64140,1344057,27370,1,D051359,"Lymphohistiocytosis, Hemophagocytic",Orphanet:158038,Primary hemophagocytic lymphohistiocytosis
64141,1344057,27370,2,D008072,Hyperlipoproteinemia Type I,Orphanet:309015,Familial lipoprotein lipase deficiency
64142,1344057,27370,4,D000224,Addison Disease,,
64143,1344057,27370,2,D008232,Lymphoproliferative Disorders,,
64144,1344057,27370,4,D009205,Myocarditis,,
64145,1343373,158276,2,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
64146,1343373,158276,2,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
64147,1703637,33589,2,D009190,Myelodysplastic Syndromes,EFO:0000198,myelodysplastic syndrome
64148,1703637,33589,2,D015470,"Leukemia, Myeloid, Acute",EFO:0000222,acute myeloid leukemia
64149,1703637,33589,2,D015473,"Leukemia, Promyelocytic, Acute",EFO:0000224,acute promyelocytic leukemia
64150,1703637,33589,2,D008181,Lupus Nephritis,EFO:0005761,lupus nephritis
64151,1703637,33589,2,D015493,"Paraparesis, Tropical Spastic",EFO:0007527,tropical spastic paraparesis
64152,1344822,373856,3,D007239,Infection,EFO:0000544,infection
64153,1343587,11674,3,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
64154,1343587,11674,2,D009369,Neoplasms,EFO:0000311,cancer
64155,1343587,11674,3,D015658,HIV Infections,EFO:0000764,HIV infection
64156,1343587,11674,2,D003922,"Diabetes Mellitus, Type 1",EFO:0001359,type I diabetes mellitus
64157,1343587,11674,2,D009135,Muscular Diseases,EFO:0002970,muscular disease
64158,1343587,11674,3,D001943,Breast Neoplasms,EFO:0003869,breast neoplasm
64159,1343587,11674,3,D009103,Multiple Sclerosis,EFO:0003885,multiple sclerosis
64160,1343587,11674,1,D047928,Premature Birth,EFO:0003917,premature birth
64161,1343587,11674,2,D013281,"Stomatitis, Aphthous",EFO:0003938,aphthous ulcer
64162,1343587,11674,2,D013471,Sunburn,EFO:0003958,sunburn
64163,1343587,11674,1,D007024,"Hypotension, Orthostatic",EFO:0005252,orthostatic hypotension
64164,1343587,11674,1,D013705,Temporomandibular Joint Disorders,EFO:0005279,temporomandibular joint disorder
64165,1343587,11674,2,D012852,Sinusitis,EFO:0007486,sinusitis
64166,1343587,11674,3,D000532,Altitude Sickness,EFO:1000782,altitude sickness
64167,1343587,11674,2,D020968,Brachial Plexus Neuritis,EFO:1000843,brachial plexus neuritis
64168,1343587,11674,2,D014076,Tooth Diseases,EFO:1001216,tooth disease
64169,1343587,11674,1,D013119,Spinal Cord Injuries,EFO:1001919,Spinal cord injury
64170,1343587,11674,3,D006261,Headache,HP:0002315,Headache
64171,1343587,11674,2,D060825,Cognitive Dysfunction,HP:0100543,cognitive impairment
64172,1343587,11674,2,D006105,"Granulomatous Disease, Chronic",Orphanet:379,Chronic granulomatous disease
64175,1344612,674446,3,D054198,Precursor Cell Lymphoblastic Leukemia-Lymphoma,EFO:0000220,acute lymphoblastic leukemia
64176,1344612,674446,2,D002051,Burkitt Lymphoma,EFO:0000309,Burkitts lymphoma
64177,1344612,674446,2,D016403,"Lymphoma, Large B-Cell, Diffuse",EFO:0000403,diffuse large B-cell lymphoma
64178,1344612,674446,2,D007938,Leukemia,EFO:0000565,leukemia
64179,1344612,674446,2,D017728,"Lymphoma, Large-Cell, Anaplastic",EFO:0003032,anaplastic large cell lymphoma
64180,1344612,674446,3,D012772,"Shock, Septic",EFO:0006834,septic shock
64181,1703640,563451,3,D001714,Bipolar Disorder,EFO:0000289,bipolar disorder
64182,1703640,563451,2,D014947,Wounds and Injuries,EFO:0000546,injury
64183,1703640,563451,2,D013313,"Stress Disorders, Post-Traumatic",EFO:0001358,post-traumatic stress disorder
64184,1703640,563451,3,D053159,Dysuria,EFO:0003901,dysuria
64185,1703640,563451,3,D012772,"Shock, Septic",EFO:0006834,septic shock
64186,1703640,563451,1,D005955,Glucosephosphate Dehydrogenase Deficiency,EFO:0007287,glucosephosphate dehydrogenase deficiency
64187,1703640,563451,2,D014076,Tooth Diseases,EFO:1001216,tooth disease
64188,1703640,563451,1,D018805,Sepsis,HP:0100806,sepsis
64189,1344026,4345,3,D000163,Acquired Immunodeficiency Syndrome,EFO:0000765,AIDS
64190,1344026,4345,2,D014376,Tuberculosis,Orphanet:3389,Tuberculosis
64191,1343368,95909,3,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
64192,1343368,95909,3,D012559,Schizophrenia,EFO:0000692,schizophrenia
64193,1343368,95909,3,D003866,Depressive Disorder,EFO:0003761,unipolar depression
64194,1343368,95909,3,D001007,Anxiety,EFO:0005230,anxiety
64195,1343368,95909,3,D003704,Dementia,HP:0000726,dementia
64196,1344155,47340,3,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
64197,1344155,47340,2,D008545,Melanoma,EFO:0000389,cutaneous melanoma
64198,1344155,47340,2,D044584,"Carcinoma, Ductal",EFO:0000430,ductal adenocarcinoma
64199,1344155,47340,2,D009369,Neoplasms,EFO:0000616,neoplasm
64200,1344155,47340,1,D012516,Osteosarcoma,EFO:0000637,osteosarcoma
64201,1344155,47340,0,D015658,HIV Infections,EFO:0000764,HIV infection
64202,1344155,47340,3,D016889,Endometrial Neoplasms,EFO:0004230,endometrial neoplasm
64203,1344155,47340,2,D005355,Fibrosis,EFO:0006890,fibrosis
64204,1344155,47340,3,D058922,Inflammatory Breast Neoplasms,EFO:1000984,inflammatory breast carcinoma
64205,1344155,47340,3,D016889,Endometrial Neoplasms,EFO:1001512,endometrial carcinoma
64206,1344155,47340,2,D013683,"Telangiectasia, Hereditary Hemorrhagic",Orphanet:774,Hereditary hemorrhagic telangiectasia
64207,1343724,193096,2,D019970,Cocaine-Related Disorders,EFO:0002610,cocaine dependence
64208,1344947,674788,3,D005901,Glaucoma,EFO:0000516,glaucoma
64209,1344947,674788,3,D009798,Ocular Hypertension,EFO:1001069,ocular hypertension
64210,1344625,1674197,0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
64211,1703649,238204,2,D011472,Prostatitis,EFO:0003830,prostatitis
64212,1703654,249301,2,D015470,"Leukemia, Myeloid, Acute",EFO:0000222,acute myeloid leukemia
64213,1703654,249301,1,D009369,Neoplasms,EFO:0000616,neoplasm
64214,1343652,494630,3,D007938,Leukemia,EFO:0000565,leukemia
64215,1343652,494630,3,D008223,Lymphoma,EFO:0000574,lymphoma
64216,1703657,12911,1,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
64217,1703657,12911,1,D005910,Glioma,EFO:0000326,central nervous system cancer
64218,1703657,12911,2,D008545,Melanoma,EFO:0000389,cutaneous melanoma
64219,1703657,12911,1,D009369,Neoplasms,EFO:0000616,neoplasm
64220,1703657,12911,2,D012509,Sarcoma,EFO:0000691,sarcoma
64221,1703657,12911,2,D002583,Uterine Cervical Neoplasms,EFO:0001061,cervical carcinoma
64222,1703657,12911,2,D009101,Multiple Myeloma,EFO:0001378,multiple myeloma
64223,1703657,12911,2,D002292,"Carcinoma, Renal Cell",EFO:0002890,renal carcinoma
64224,1703657,12911,1,D006258,Head and Neck Neoplasms,EFO:0006859,head and neck malignant neoplasia
64225,1703657,12911,3,D015179,Colorectal Neoplasms,EFO:1001951,colorectal carcinoma
64226,1343610,486789,2,D006973,Hypertension,EFO:0000537,hypertension
64227,1343610,486789,0,D014029,Tobacco Use Disorder,EFO:0003768,nicotine dependence
64228,1343610,486789,1,D019966,Substance-Related Disorders,EFO:0003890,drug dependence
64229,1705474,402091,2,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
64230,1700731,371745,1,D007239,Infection,EFO:0000544,infection
64231,1700731,371745,3,D012871,Skin Diseases,EFO:0000701,skin disease
64232,1700731,371745,2,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
64233,1700731,371745,3,D013203,Staphylococcal Infections,EFO:0005681,Staphylococcus aureus infection
64234,1343613,47675,2,D007938,Leukemia,EFO:0000565,leukemia
64235,1344063,2045,3,D011225,Pre-Eclampsia,EFO:0000668,preeclampsia
64236,1344063,2045,2,D007674,Kidney Diseases,EFO:0003086,kidney disease
64237,1344063,2045,3,D007669,Kidney Calculi,EFO:0004253,nephrolithiasis
64238,1344063,2045,3,D000075222,Essential Hypertension,EFO:1002032,primary hypertension
64239,1344063,2045,1,D007863,Lecithin Cholesterol Acyltransferase Deficiency,Orphanet:79292,Fish-eye disease
64240,1700733,433297,3,D003866,Depressive Disorder,EFO:0003761,unipolar depression
64241,1700733,433297,3,D007319,Sleep Initiation and Maintenance Disorders,EFO:0004698,insomnia
64242,1343533,2197439,0,D010019,Osteomyelitis,EFO:0003102,osteomyelitis
64243,1343953,674881,2,D057045,Laryngopharyngeal Reflux,EFO:1001355,Laryngopharyngeal Reflux
64244,1343254,504310,3,D002277,Carcinoma,EFO:0000313,carcinoma
64245,1344623,498105,2,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction
64246,1343177,674294,3,D000075222,Essential Hypertension,EFO:1002032,primary hypertension
64247,1343824,12825,2,D000544,Alzheimer Disease,EFO:0000249,Alzheimer's disease
64248,1343824,12825,2,D003324,Coronary Artery Disease,EFO:0000378,coronary artery disease
64249,1343824,12825,2,D011085,Polycystic Ovary Syndrome,EFO:0000660,polycystic ovary syndrome
64250,1343824,12825,3,D007889,Leiomyoma,EFO:0000731,uterine fibroid
64251,1343824,12825,1,D003922,"Diabetes Mellitus, Type 1",EFO:0001359,type I diabetes mellitus
64253,1343824,12825,2,D050197,Atherosclerosis,EFO:0003914,atherosclerosis
64254,1343824,12825,2,D000856,Anorexia Nervosa,EFO:0004215,anorexia nervosa
64255,1343824,12825,2,D016889,Endometrial Neoplasms,EFO:0004230,endometrial neoplasm
64256,1343824,12825,2,D007724,Vulvar Lichen Sclerosus,EFO:1000623,Vulvar Lichen Sclerosus
64257,1343824,12825,2,D054971,Orthostatic Intolerance,EFO:1000645,orthostatic intolerance
64258,1343824,12825,2,D002578,Uterine Cervical Dysplasia,EFO:1000910,dysplasia of cervix
