mecref_id,mec_id,ref_type,ref_id,ref_url
4314,2289,FDA,label/2014/204886s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204886s000lbl.pdf
4315,2291,FDA,label/2014/204629s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204629s000lbl.pdf
4316,2292,FDA,label/2014/204427s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204427s000lbl.pdf
4317,2293,FDA,label/2014/205755s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205755s000lbl.pdf
4318,2294,PubMed,11897647,¿http://europepmc.org/abstract/MED/11897647
4319,2295,IUPHAR,2168,http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2168
4320,2297,FDA,label/2014/206545lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206545lbl.pdf
4321,2298,FDA,label/2014/205494Orig1s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205494Orig1s000lbl.pdf
4323,2300,FDA,label/2014/125514lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125514lbl.pdf
4324,2301,FDA,label/2014/205832s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205832s000lbl.pdf
4325,2303,FDA,label/2014/205832s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205832s000lbl.pdf
4326,2305,FDA,label/2014/205832s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205832s000lbl.pdf
4327,2306,FDA,label/2014/204760s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204760s000lbl.pdf
4328,2307,FDA,label/2014/205834s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205834s000lbl.pdf
4329,2308,DailyMed,setid=463050bd-2b1c-40f5-b3c3-0a04bb433309,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=463050bd-2b1c-40f5-b3c3-0a04bb433309
4330,2309,FDA,label/2014/125499lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125499lbl.pdf
4331,2310,FDA,label/2014/125476s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125476s000lbl.pdf
4332,2311,FDA,label/2014/022535s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022535s000lbl.pdf
4333,2312,FDA,label/2014/205718s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205718s000lbl.pdf
4334,2282,PubMed,18838596,http://europepmc.org/abstract/MED/18838596
4335,2313,PubMed,20713549,http://europepmc.org/abstract/MED/20713549
4336,2313,DailyMed,setid=92018a65-38f6-45f7-91d4-a34921b81d0d,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=92018a65-38f6-45f7-91d4-a34921b81d0d
4337,2314,DailyMed,setid=f4bedd21-efde-44c6-9d9c-b48b78d7ed1e,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f4bedd21-efde-44c6-9d9c-b48b78d7ed1e
4338,2315,FDA,label/2015/206940s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206940s000lbl.pdf
4339,2316,FDA,label/2015/207103s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207103s000lbl.pdf
4340,2317,FDA,label/2015/207103s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207103s000lbl.pdf
4341,2318,FDA,label/2015/206316lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206316lbl.pdf
4342,2319,FDA,label/2015/125511s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125511s000lbl.pdf
4343,2320,FDA,label/2014/206162lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206162lbl.pdf
4344,2322,FDA,label/2014/125557lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125557lbl.pdf
4345,2323,FDA,label/2014/125557lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125557lbl.pdf
4346,2324,FDA,label/2015/206494s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206494s000lbl.pdf
4347,2325,FDA,label/2015/206619s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206619s003lbl.pdf
4348,2326,FDA,label/2015/125527s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125527s000lbl.pdf
4349,2327,FDA,label/2015/125504s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125504s000lbl.pdf
4350,2328,FDA,label/2015/125516s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125516s000lbl.pdf
4351,2330,FDA,"label/2015/207500s001,207501s001lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207500s001,207501s001lbl.pdf"
4352,2331,FDA,"label/2015/207500s001,207501s001lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207500s001,207501s001lbl.pdf"
4353,2332,FDA,label/2014/205874s001lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/205874s001lbl.pdf
4354,2353,FDA,label/2015/206333Orig1s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206333Orig1s000lbl.pdf
4355,2355,FDA,label/2015/206829s001lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206829s001lbl.pdf
4357,2333,FDA,label/2014/206426lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206426lbl.pdf
4358,2334,FDA,label/2014/206426lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206426lbl.pdf
4359,2335,FDA,label/2015/205750lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/205750lbl.pdf
4360,2336,FDA,label/2014/206307s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206307s000lbl.pdf
4361,2337,FDA,label/2014/206307s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206307s000lbl.pdf
4362,2338,FDA,label/2014/206307s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206307s000lbl.pdf
4363,2339,FDA,label/2014/206307s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/206307s000lbl.pdf
4364,2340,FDA,label/2015/205353s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/205353s000lbl.pdf
4365,2341,FDA,label/2015/206619s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206619s003lbl.pdf
4366,2342,FDA,label/2015/204958lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/204958lbl.pdf
4367,2346,FDA,label/2015/206038Orig1s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206038Orig1s000lbl.pdf
4368,2347,FDA,label/2015/207620Orig1s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207620Orig1s000lbl.pdf
4369,2348,FDA,label/2015/205422s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/205422s000lbl.pdf
4370,2349,FDA,label/2015/205422s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/205422s000lbl.pdf
4371,2350,FDA,label/2015/205422s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/205422s000lbl.pdf
4372,2357,DailyMed,setid=5bbed4df-5883-49fc-adae-1af4073bb860,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5bbed4df-5883-49fc-adae-1af4073bb860
4373,2358,DailyMed,setid=84f7c21f-d0af-4ae6-9cd5-d5af96ade329,http://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=84f7c21f-d0af-4ae6-9cd5-d5af96ade329
4374,2358,PubMed,24795654,http://europepmc.org/abstract/MED/24795654
4376,2359,PubMed,6114717,http://europepmc.org/abstract/MED/6114717
4377,2363,PubMed,9375939,http://europepmc.org/abstract/MED/9375939
4378,2364,FDA,label/2015/206619s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206619s003lbl.pdf
4379,2282,PubMed,25673021,http://europepmc.org/abstract/MED/25673021
4380,2067,PubMed,15992144,http://europepmc.org/abstract/MED/15992144
4381,2366,PubMed,25182566,http://europepmc.org/abstract/MED/25182566
4382,2366,PubMed,25205296,http://europepmc.org/abstract/MED/25205296
4385,2367,PubMed,21279331,http://europepmc.org/abstract/MED/21279331
4386,2367,PubMed,23647933,http://europepmc.org/abstract/MED/23647933
4387,2367,PubMed,23933296,http://europepmc.org/abstract/MED/23933296
4388,2367,PubMed,19394343,http://europepmc.org/abstract/MED/19394343
4389,2367,PubMed,14563715,http://europepmc.org/abstract/MED/14563715
4390,1963,PubMed,21279331,http://europepmc.org/abstract/MED/21279331
4391,1273,PubMed,21279331,http://europepmc.org/abstract/MED/21279331
4392,2370,PubMed,24847880,http://europepmc.org/abstract/MED/24847880
4393,1570,PubMed,25017630,http://europepmc.org/abstract/MED/25017630
4394,2369,PubMed,11726216,http://europepmc.org/abstract/MED/11726216
4395,2368,PubMed,11726216,http://europepmc.org/abstract/MED/11726216
4396,42,PubMed,11726216,http://europepmc.org/abstract/MED/11726216
4397,43,PubMed,11726216,http://europepmc.org/abstract/MED/11726216
4398,2365,PubMed,20436884,http://europepmc.org/abstract/MED/20436884
4408,2386,DailyMed,setid=684ca8ce-2583-4c2d-a283-8a16fc63f8f8#nlm34090-1,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=684ca8ce-2583-4c2d-a283-8a16fc63f8f8#nlm34090-1
4409,2386,PubMed,19808995,http://europepmc.org/abstract/MED/19808995
4410,2387,PubMed,15627436,http://europepmc.org/abstract/MED/15627436
4411,2387,ISBN,9780702034718 PP. 333,http://www.isbnsearch.org/isbn/9780702034718
4412,2390,Wikipedia,Theophylline#Mechanisms_of_action,http://en.wikipedia.org/wiki/Theophylline#Mechanisms_of_action
4413,2390,PubMed,15980878,http://europepmc.org/abstract/MED/15980878
4414,2390,PubMed,14992338,http://europepmc.org/abstract/MED/14992338
4415,2390,PubMed,12954362,http://europepmc.org/abstract/MED/12954362
4416,2390,PubMed,3588607,http://europepmc.org/abstract/MED/3588607
4417,2388,Wikipedia,Theophylline#Mechanisms_of_action,http://en.wikipedia.org/wiki/Theophylline#Mechanisms_of_action
4418,2388,DailyMed,setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8
4419,2389,Wikipedia,Theophylline#Mechanisms_of_action,http://en.wikipedia.org/wiki/Theophylline#Mechanisms_of_action
4420,2389,DailyMed,setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8,http://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=25b2fdbe-2f18-4153-835a-7a67bff83ef8
4421,2391,FDA,label/2011/021468s016lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021468s016lbl.pdf
4691,2232,FDA,label/2004/21322lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21322lbl.pdf
4692,251,FDA,label/2004/21322lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21322lbl.pdf
4693,254,FDA,label/2004/21322lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21322lbl.pdf
4694,79,Other,http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/ApprovalApplications/TherapeuticBiologicApplications/ucm093370.htm,http://www.fda.gov/Drugs/DevelopmentApprovalProcess/HowDrugsareDevelopedandApproved/ApprovalApplications/TherapeuticBiologicApplications/ucm093370.htm
4695,222,FDA,label/2015/021283s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021283s046lbl.pdf
4696,342,FDA,anda/98/75-105_Indapamide_prntlbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75-105_Indapamide_prntlbl.pdf
4697,1276,FDA,label/2011/020198s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020198s023lbl.pdf
4698,1864,FDA,label/2014/022572s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022572s003lbl.pdf
4700,1114,FDA,"label/2011/017812s028,018421s027lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017812s028,018421s027lbl.pdf"
4701,62,FDA,"label/2011/017812s028,018421s027lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017812s028,018421s027lbl.pdf"
4702,73,FDA,label/2014/021271s006lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021271s006lbl.pdf
4703,109,FDA,label/2010/075458s007lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/075458s007lbl.pdf
4704,751,FDA,label/2007/021765s007lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021765s007lbl.pdf
4705,1351,FDA,label/2014/020983s032lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020983s032lbl.pdf
4706,1338,FDA,label/2014/020983s032lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020983s032lbl.pdf
4707,1741,FDA,label/2011/018613s017lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018613s017lbl.pdf
4708,2267,FDA,label/2014/203202lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/203202lbl.pdf
4709,362,FDA,label/2012/021697s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021697s003lbl.pdf
4710,65,FDA,label/2012/021697s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021697s003lbl.pdf
4711,133,FDA,label/2011/021565s006lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021565s006lbl.pdf
4712,209,FDA,label/2011/017854s058lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/017854s058lbl.pdf
4713,614,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4714,2013,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4715,588,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4716,587,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4717,635,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4718,2021,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4719,576,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4720,634,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4721,2003,FDA,label/2012/022549s000lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022549s000lbl.pdf
4722,976,FDA,label/2011/021060s006lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021060s006lbl.pdf
4724,1160,FDA,label/2011/020297s036lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020297s036lbl.pdf
4725,1120,FDA,label/2011/020297s036lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020297s036lbl.pdf
4726,1165,FDA,label/2011/020297s036lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020297s036lbl.pdf
4727,1121,FDA,label/2011/020297s036lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020297s036lbl.pdf
4728,1247,FDA,label/2011/011641s066lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/011641s066lbl.pdf
4729,1576,FDA,label/2015/021055s010lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021055s010lbl.pdf
4730,2044,FDA,label/2013/021158s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021158s022lbl.pdf
4731,1912,FDA,label/2013/021158s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021158s022lbl.pdf
4732,1961,FDA,label/2010/010841s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/010841s022lbl.pdf
4733,2151,FDA,"label/2009/020572s016,020573s015lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020572s016,020573s015lbl.pdf"
4734,259,FDA,label/2015/022201s009lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/022201s009lbl.pdf
4735,168,FDA,label/2012/022288s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022288s003lbl.pdf
4736,861,FDA,label/2012/016131s026lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/016131s026lbl.pdf
4737,969,FDA,label/2013/125103s146lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125103s146lbl.pdf
4738,1226,FDA,label/2004/12429s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/12429s022lbl.pdf
4739,1887,FDA,label/2004/12429s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/12429s022lbl.pdf
4740,1304,FDA,label/2011/021402s020lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021402s020lbl.pdf
4741,1325,FDA,label/2015/009165s033lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/009165s033lbl.pdf
4742,1523,FDA,label/2012/125011s0126lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/125011s0126lbl.pdf
4743,1716,FDA,label/2015/022106s015lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/022106s015lbl.pdf
4744,2206,FDA,anda/2000/75-271_Cromolyn%20Sodium_prntlbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/anda/2000/75-271_Cromolyn%20Sodium_prntlbl.pdf
4745,492,FDA,label/2015/008372s044lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/008372s044lbl.pdf
4746,495,FDA,label/2015/008372s044lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/008372s044lbl.pdf
4748,493,FDA,label/2015/008372s044lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/008372s044lbl.pdf
4749,623,FDA,label/2014/021346s052lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021346s052lbl.pdf
4750,601,FDA,label/2014/021346s052lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021346s052lbl.pdf
4751,2012,FDA,label/2014/021346s052lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021346s052lbl.pdf
4752,716,FDA,label/2013/021775s010lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021775s010lbl.pdf
4753,2233,FDA,label/2014/021663s014lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021663s014lbl.pdf
4755,749,FDA,label/2014/021663s014lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021663s014lbl.pdf
4756,885,FDA,label/2015/021411s046lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021411s046lbl.pdf
4757,1307,FDA,label/2014/021232s013lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021232s013lbl.pdf
4758,1803,FDA,label/2015/103836s5182lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/103836s5182lbl.pdf
4759,1113,FDA,label/2011/018027s056lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018027s056lbl.pdf
4760,61,FDA,label/2011/018027s056lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/018027s056lbl.pdf
4762,1878,FDA,label/2015/050718s048lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/050718s048lbl.pdf
4763,102,FDA,label/2015/050718s048lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/050718s048lbl.pdf
4764,115,FDA,label/2015/020184s022lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020184s022lbl.pdf
4765,120,FDA,label/2015/020649s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020649s023lbl.pdf
4766,358,FDA,label/2015/020649s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020649s023lbl.pdf
4767,1115,FDA,label/2011/103691s5095lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/103691s5095lbl.pdf
4768,1210,FDA,label/2015/020119s013lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020119s013lbl.pdf
4769,1855,FDA,label/2012/077139Orig1s016lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/077139Orig1s016lbl.pdf
4770,1922,FDA,label/2013/022399s008lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/022399s008lbl.pdf
4771,1366,FDA,label/2013/020255s016lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020255s016lbl.pdf
4772,318,FDA,label/2013/020255s016lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020255s016lbl.pdf
4773,1051,FDA,label/2014/021113s017lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021113s017lbl.pdf
4774,1454,FDA,label/2014/021385s005lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021385s005lbl.pdf
4775,1861,FDA,label/2015/075547Orig1s006lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/075547Orig1s006lbl.pdf
4776,125,FDA,label/2013/103234s5323lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/103234s5323lbl.pdf
4777,124,FDA,label/2013/103234s5323lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/103234s5323lbl.pdf
4778,385,FDA,label/2014/021302s018lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021302s018lbl.pdf
4779,1134,FDA,label/2015/020333s023lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020333s023lbl.pdf
4780,1099,FDA,label/2015/202880Orig1s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202880Orig1s003lbl.pdf
4781,1089,FDA,label/2015/202880Orig1s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/202880Orig1s003lbl.pdf
4782,1917,FDA,label/2011/022137s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022137s003lbl.pdf
4783,1261,FDA,label/2011/022137s003lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022137s003lbl.pdf
4784,1911,FDA,label/2015/021493s010lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021493s010lbl.pdf
4785,2045,FDA,label/2015/021493s010lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021493s010lbl.pdf
4786,117,FDA,label/2015/018998s080lbl.pdf,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/018998s080lbl.pdf
4787,462,FDA,"label/2009/019090s053,019593s042lbl.pdf","http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/019090s053,019593s042lbl.pdf"
