met_id,drug_record_id,substrate_record_id,metabolite_record_id,pathway_id,pathway_key,enzyme_name,enzyme_tid,met_conversion,organism,tax_id,met_comment
1244,2472281,2472223,2472222,1,,,22226,Demethylation of phenolic hydroxyl,,,Organ: Liver|Comment: Minor metabolite. Can undergo subsequent sulfate or glucuronide conjugation. Minimal contribution to any pharmacological activity. Can be produced via a different metabolic route
1245,2472281,2472281,2472224,1,,,22226,Demethylation of phenolic hydroxyl,,,Organ: Liver|Comment: Part of the major metabolic pathway to the major and active metabolite.
1246,2472281,2472224,2472225,1,,CYP1A2,12594,Ester hydrolysis followed by oxidation of the hydroxyl into a carboxylic acid,,,"Organ: Liver|Comment: The major active metabolite. Responsible for the pharmacological effects of the drug (a potent inhibitor of cyclooxygenase, more so than the parent). Can undergo subsequent glucuronide conjugation. Can be produced via a different route."
1247,2472281,2472225,2472226,1,,,22226,Demethylation of phenolic hydroxyl,,,Organ: Liver|Comment: A significant urinary metabolite. Can undergo subsequent glucuronide and sulfate conjugation
1248,2472281,2472224,2472259,1,,,22226,reduction of the ketone moiety to a secondary alcohol,,,Organ: Liver|Comment: A minor metabolite.
1249,2472281,2472224,2472260,1,,,22226,Demethylation of phenolic hydroxyl,,,Organ: Liver|Comment: A minor metabolite.
1250,2472281,2472260,2472261,1,,,22226,reduction of the ketone moiety to a secondary alcohol,,,Organ: Liver|Comment: A minor metabolite. Can be produced via different routes.
1251,2472281,2472259,2472261,1,,,22226,Demethylation of phenolic hydroxyl,,,Organ: Liver|Comment: A minor metabolite. Can be produced via different routes.
1252,2472281,2472223,2472225,1,,CYP1A2,12594,C-C cleavage followed by oxidation forming a carboxylic acid,,,"Organ: Liver|Comment: The major active metabolite. Responsible for the pharmacological effects of the drug (a potent inhibitor of cyclooxygenase, more so than the parent). Can undergo subsequent glucuronide conjugation. Can be produced via a different route."
1253,2472319,2472319,2472346,1,,CYP3A4,17045,Oxidation,,,"Organ: Liver|Comment: Inactive metabolite, represents the major metabolic pathway of the drug and the major first-pass metabolite. Can also be produced via a photochemical reaction with UV light."
1254,2472319,2472346,2472347,1,,,22226,Ester Hydrolysis,,,Organ: Liver|Comment: Inactive metabolite that can make up to 15-80% of the dose in urine
1255,2472319,2472347,2472348,1,,,22226,Hydroxylation of one of the pyridine's ring methyl groups,,,Organ: Liver|Comment: Inactive metabolite that accounts for 10-20% of the dose in excreted material.
1256,2472319,2472348,2472349,1,,,22226,Cyclisation forming a lactone,,,"Organ: Liver|Comment: Inactive, formed at low pH."
1257,2472320,2472320,2472443,1,,Cytochrome P450s,22226,Hydroxylation of the isobutyl ester side chain,,,"Organ: Liver|Comment: Active metabolite with 10% of the activity of the parent. ABOUT 18 METABOLITES HAVE BEEN MEASURED BUT SEVERAL HAVE NOT BEEN FULLY CHARACTERISED, ALSO NOT MUCH INFORMATION COULD BE FOUND ON THE METABOLISM OF THIS DRUG."
1258,2472320,2472320,2472444,1,,Cytochrome P450s,22226,Hydroxylation of one of the methyl groups at positions 2 or 6,,,"Organ: Liver|Comment: ABOUT 18 METABOLITES HAVE BEEN MEASURED BUT SEVERAL HAVE NOT BEEN FULLY CHARACTERISED, ALSO NOT MUCH INFORMATION COULD BE FOUND ON THE METABOLISM OF THIS DRUG."
1259,2472321,2472321,2472445,1,,UGT1A6,104084,Glucuronide conjugation at the hydroxyl forming an ether.,,,"Organ: Liver|Comment: Inactive makes up 70-80% of dose recovered in excreted material, one of the major routes of elimination of this drug."
1260,2472321,2472321,2472445,1,,UGT1A1,103619,Glucuronide conjugation at the hydroxyl forming an ether.,,,"Organ: Liver|Comment: Inactive makes up 70-80% of dose recovered in excreted material, one of the major routes of elimination of this drug."
1261,2472321,2472321,2472446,1,,SULT1E1,12729,Sulfate cinjugation at the phenolic hydroxyl,,,"Organ: Liver|Comment: Inactive makes up 25-35% of dose recovered in excreted material, one of the major routes of elimination of this drug."
1262,2472321,2472321,2472446,1,,SULT1A3,104078,Sulfate cinjugation at the phenolic hydroxyl,,,"Organ: Liver|Comment: Inactive makes up 25-35% of dose recovered in excreted material, one of the major routes of elimination of this drug."
1263,2472114,2472301,2472343,1,,,22226,Cleavage of the C7 sulfur containing moiety,,,Organ: Liver|Comment: Exists in equilibrium with canrenoic acid. Can undergo subsequent reduction and hydroxylation.
1264,2472114,2472114,2472343,1,,,22226,Cleavage of the C7 sulfur containing moiety,,,Organ: Liver|Comment: Exists in equilibrium with canrenoic acid. Can undergo subsequent reduction and hydroxylation.
1265,2472114,2472300,2472343,1,,,22226,Cleavage of the C7 sulfur containing moiety,,,Organ: Liver|Comment: Exists in equilibrium with canrenoic acid. Can undergo subsequent reduction and hydroxylation.
1266,2472114,2472299,2472438,1,,,22226,Hydroxylation at the 6 position forming the beta isomer,,,Organ: Liver|Comment: The sulfur-containing metabolites are the major products of metabolism. They are partially responsible for the pharmacological activity of the drug.
1267,2472157,2472157,2472058,1,,CYP3A4,17045,Oxidative hydroxylation at the 12 position,,,Organ: Liver and intestines|Comment: One of the primary mechanisms of biotransformation. The hydroxylated metabolites predominate in biliary excretion. Inactive. Also found in urine.
1268,2472157,2472157,2472098,1,,CYP3A4,17045,Demethylation of the methoxy at position 13,,,"Organ: Liver and intestines|Comment: The major metabolite and primary route of metabolism. Can undergo further metabolism. Inactive.  Found in the urine, bile and blood."
1269,2472157,2472157,2472262,1,,CYP3A4,17045,Demethylation of the methoxy at position 31,,,"Organ: Liver and intestines|Comment: Active metabolite, but has such low plasma concentrations that does not significant contribute to the overall immunosuppressive activity of the parent drug. Demethylation is one of the primary mechanisms of biotransformation. Found in the urine, bile and blood. Can undergo further metabolism"
1270,2472157,2472098,2472303,1,,CYP3A4,17045,Demethylation of the methoxy at position 31,,,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.
1271,2472157,2472262,2472500,1,,CYP3A4,17045,Demethylation of the methoxy at position 15,,,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.
1272,2472157,2472302,2472500,1,,CYP3A4,17045,Demethylation of the methoxy at position 31,,,Organ: Liver and intestines|Comment: Demethylation is one of the primary mechanisms of biotransformation. Found in the urine and bile.
1273,2472158,2472158,2472535,1,,CYP3A4,17045,N-demethylation,,,Organ: Liver
1274,2472158,2472158,2472535,1,,CYP1A2,12594,N-demethylation,,,Organ: Liver
1275,2472158,2472158,2472536,1,,CYP1A2,12594,Formed via 7-hydroxylation which reacts with glutathione,,,Organ: Liver|Comment: A major route of transformation
1276,2472158,2472158,2472536,1,,CYP2D6,11365,Formed via 7-hydroxylation which reacts with glutathione,,,Organ: Liver|Comment: A major route of transformation
1277,2472158,2472158,2471907,1,,CYP2D6,11365,S-oxidation at the 2 position,,,"Organ: Liver|Comment: Active, 50% more potent than the parent drug thus contributing to the antipsychotic effect of the drug, also found at significant plasma level concentrations that exceed that of the parent drug."
1278,2472079,2472079,2471909,1,,,22226,Amide hydrolysis,,,Organ: Unknown|Comment: The principal metabolite. OTHER PATHWAYS OF METABOLISM SUCH AS OXIDATION AND DISULPHIDE FORMATION BUT THESE ARE LARGELY REVERSIBLE SO PROBABLY VERY HARD TO ISOLATE AND IDENTIFY SUCH METABOLITES
1279,2471916,2472159,2471910,1,,CYP2C19,12912,Hydroxylation at the 7 position,,,Organ: Liver|Comment: The predominant metabolite. The major route of metabolism. Hydroxylated metabolites are inactive. Primarily excreted as a glucuronide.
1280,2471916,2472159,2471910,1,,CYP2C18,11186,Hydroxylation at the 7 position,,,Organ: Liver|Comment: The predominant metabolite. The major route of metabolism. Hydroxylated metabolites are inactive. Primarily excreted as a glucuronide.
1281,2471916,2472159,2471910,1,,CYP2C8,10163,Hydroxylation at the 7 position,,,Organ: Liver|Comment: The predominant metabolite. The major route of metabolism. Hydroxylated metabolites are inactive. Primarily excreted as a glucuronide.
1282,2471916,2472159,2471910,1,,CYP2C9,12911,Hydroxylation at the 7 position,,,Organ: Liver|Comment: The predominant metabolite. The major route of metabolism. Hydroxylated metabolites are inactive. Primarily excreted as a glucuronide.
1283,2471872,2471872,2472563,1,,UGT2B7,100637,Glucuronide conjugation at a hydroxyl forming an ether,,,"Organ: Liver|Comment: The predominant metabolite, found in urine"
1284,2472068,2471873,2472215,1,,Cytochrome P450s,22226,Hydroxylation of the benzedioxan motif at the 6' position,,,Organ: Liver|Comment: A major metabolite. Has antioxidant properties: unlike the parent it inhibits Cu2+ mediated oxidative modification of LDL. Also a potent and selective alpha1-blocker and makes a small contribution to this overall effect of the drug.
1285,2472068,2471873,2472249,1,,Cytochrome P450s,22226,O-demthylation  of the quinazoline at the 6 position,,,Organ: Liver|Comment: The predominant metabolite and the predominant route of metabolism.
1286,2472068,2471873,2472251,1,,Cytochrome P450s,22226,"amide bond hydrolysis, producing a piperazinyl",,,Organ: Liver|Comment: A minor metabolite.
1288,2471875,2471875,2472614,1,,SULT1E1,12729,Sulfate conjugation at the hydroxyl at position 13,,,Organ: Intestines|Comment: Sulfates are the major circulating conjugates
1289,2471924,2471924,2471892,1,,Cytochrome P450s,22226,Oxidative hydroxylation of the methyl group at the 4 position,,,Organ: Liver|Comment: a major urinary metabolite
1290,2471924,2471892,2471893,1,,Cytochrome P450s,22226,oxidation of the hydroxyl group into a carboxylic acid,,,"Organ: Liver|Comment: The primary metabolite, the predominant urinary metabolite."
1291,2471924,2471893,2471895,1,,,22226,N-glucuronide conjugation at the 1 position,,,Organ: Liver
1292,2472505,2472272,2471897,1,,,22226,"Spontaneous hydrolysis, replacing terminal chlorine atoms with hydroxyls",,,Organ: Unknown|Comment: Possibly only produced in vitro. No apparent cytotoxicity
1293,2472636,2472273,2471945,1,,Deiodinase,109697,Deiodination,,,"Organ: Various tissues|Comment: Deiodination is the major route of metabolism. STUDIES SUGGEST THAT THE METABOLIC REACTIONS CAN FOLLOW AFTER EACH OTHER, POTENTIALLY MORE METABOLITES"
1294,2472202,2472112,2471881,1,,,22226,oxidation of the terminal hydroxyl group of one of the side chains.,,,"Organ: Liver and Kidney|Comment: inactive primary metabolites that can undergo subsequent glucuronide and glutathione conjugation. 2 other metabolites have been isolated but they have not been identified, 3rd one contains the anthracene ring, whilst in the 4th one, the substitution patterns of the ring have been altered. Also as it is a anthracycline, it can also form semiquinone radicals via cytochrome P450 REDUCTASE, but they would be short lived."
1295,2472152,2471934,2471935,1,,UGT1A6,104084,O-glucuronide conjugation to the carboxylic acid group forming an ester,,,"Organ: Plasma and Liver|Comment: A glucuronide conjugate metabolite, these metabolites make up a significant percentage of the final product."
1296,2472153,2471987,2471989,1,,Serum albumin (non-enzymatic process),10697,beta-elimination,,,"Organ: Liver|Comment: The active DNA-alkylating agent responsible for the parent's drug therapeutic effects and much of its toxicity, produced alongside acrolein."
1297,2472153,2472153,2472363,1,,,22226,side-chain oxidation,,,Organ: Liver|Comment: Only a small amount of this inactive metabolite is produced.
1298,2472571,2472571,2472041,1,,Dihydropyrimidine dehydrogenase,11159,saturation of an alkene to an alkane,,,Organ: Liver and gut|Comment: initial catabolite
1299,2472571,2472042,2472043,1,,UPB1,109631,Amide bond hydrolysis,,,"Organ: Liver|Comment: degradation metabolite produced alongside other degradation products such as urea, ammonia and carbon dioxide"
1300,2472571,2472481,2472482,1,,UCK2,10055,addition of a phosphate group,,,Organ: Liver
1301,2472571,2472482,2472483,1,,UCK2,10055,addition of a phosphate group,,,Organ: Liver
1302,2472026,2471870,2472116,1,,ALDH,30,carboxylation of hydroxyl on the ether chain.,,,Organ: Renal excretion is the major route of elimination|Comment: The major metabolite recovered from the urine: it is inactive
1303,2472239,2472239,2471983,1,,CYP2C9,12911,hydroxylation,,,"Organ: Liver|Comment: The main metabolite of Diclofenac, it has weak pharmacological activity; can undergo subsequent glucuronide and sulfonation conjugation"
1304,2472239,2472239,2472038,1,,CYP3A4,17045,hydroxylation,,,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation
1305,2472239,2472239,2472039,1,,,22226,hydroxylation,,,Organ: Liver|Comment: can undergo subsequent glucuronide and sulfonation conjugation
1307,2472204,2472204,2472477,1,,,,aromatic hydroxylation,,,Organ: Liver|Comment: The major metabolite of phenytoin sodium
1308,2472204,2472204,2472607,1,,,,aromatic dihydroxylation,,,Organ: Liver
1311,2472204,2472204,2471877,1,,,,,,,Organ: Liver
1313,2472204,2471878,2471879,1,,,,hydroxyl methylation,,,Organ: Liver
1315,2472204,2472204,2471929,1,,,,ring opening via hydrolysis of an amide bond,,,Organ: Liver
1316,2472155,2472155,2472518,1,,CYP3A4,17045,Hydrolysis of the lactone via microsomal and plasma esterases,,,"Organ: Liver|Comment: Simvastatin acid inhibits HMG-CoA reductase; little of simvastatin and simvastatin acid is excreted in urine, it is largely absorbed and undergoes extensive first-pass extraction in the liver"
