product_id,ingredient,strength,record_id,molregno,formulation_id
PRODUCT_020518_002,ZIDOVUDINE,300MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343080,27307,137652
PRODUCT_021845_001,SILDENAFIL CITRATE,EQ 20MG BASE,1343766,564291,137653
PRODUCT_018932_001,NALTREXONE HYDROCHLORIDE,50MG,1343207,675100,137654
PRODUCT_205422_001,BREXPIPRAZOLE,0.25MG,2473512,1378030,137655
PRODUCT_205422_002,BREXPIPRAZOLE,0.5MG,2473512,1378030,137656
PRODUCT_205422_003,BREXPIPRAZOLE,1MG,2473512,1378030,137657
PRODUCT_205422_005,BREXPIPRAZOLE,3MG,2473512,1378030,137659
PRODUCT_020720_001,TROGLITAZONE,200MG,1343693,666,137661
PRODUCT_020720_003,TROGLITAZONE,300MG,1343693,666,137662
PRODUCT_020720_002,TROGLITAZONE,400MG,1343693,666,137663
PRODUCT_079111_001,RIBAVIRIN,200MG,1344162,485738,137664
PRODUCT_077456_001,RIBAVIRIN,200MG,1344162,485738,137665
PRODUCT_077456_002,RIBAVIRIN,400MG,1344162,485738,137666
PRODUCT_077456_003,RIBAVIRIN,600MG,1344162,485738,137667
PRODUCT_077743_001,RIBAVIRIN,200MG,1344162,485738,137668
PRODUCT_077094_001,RIBAVIRIN,200MG,1344162,485738,137674
PRODUCT_077094_002,RIBAVIRIN,400MG,1344162,485738,137675
PRODUCT_077094_004,RIBAVIRIN,500MG,1344162,485738,137676
PRODUCT_077094_003,RIBAVIRIN,600MG,1344162,485738,137677
PRODUCT_050705_001,ISONIAZID,50MG,1344088,4941,137678
PRODUCT_050705_001,PYRAZINAMIDE,50MG,1344577,23522,137679
PRODUCT_050705_001,RIFAMPIN,50MG,1344108,365189,137680
PRODUCT_204048_001,RILUZOLE,50MG,1343934,38898,137682
PRODUCT_091300_001,RILUZOLE,50MG,1343934,38898,137683
PRODUCT_076173_001,RILUZOLE,50MG,1343934,38898,137685
PRODUCT_203042_001,RILUZOLE,50MG,1343934,38898,137686
PRODUCT_091417_001,RILUZOLE,50MG,1343934,38898,137687
PRODUCT_018550_002,CARPROFEN,100MG,1344340,264453,137688
PRODUCT_018550_003,CARPROFEN,150MG,1344340,264453,137689
PRODUCT_076132_001,RIMANTADINE HYDROCHLORIDE,100MG,1343178,549674,137692
PRODUCT_090877_001,RISEDRONATE SODIUM,35MG,1343652,494630,137693
PRODUCT_090877_002,RISEDRONATE SODIUM,75MG,1343652,494630,137694
PRODUCT_090877_003,RISEDRONATE SODIUM,150MG,1343652,494630,137695
PRODUCT_200296_001,RISEDRONATE SODIUM,5MG,1343652,494630,137696
PRODUCT_200296_002,RISEDRONATE SODIUM,30MG,1343652,494630,137697
PRODUCT_200296_003,RISEDRONATE SODIUM,35MG,1343652,494630,137698
PRODUCT_206768_001,RISEDRONATE SODIUM,150MG,1343652,494630,137699
PRODUCT_203533_001,RISEDRONATE SODIUM,5MG,1343652,494630,137700
PRODUCT_203533_002,RISEDRONATE SODIUM,30MG,1343652,494630,137701
PRODUCT_203533_003,RISEDRONATE SODIUM,35MG,1343652,494630,137702
PRODUCT_077132_001,RISEDRONATE SODIUM,5MG,1343652,494630,137713
PRODUCT_077132_002,RISEDRONATE SODIUM,30MG,1343652,494630,137714
PRODUCT_077132_003,RISEDRONATE SODIUM,35MG,1343652,494630,137715
PRODUCT_079215_001,RISEDRONATE SODIUM,150MG,1343652,494630,137716
PRODUCT_020272_008,RISPERIDONE,0.25MG,1343813,7714,137717
PRODUCT_020272_007,RISPERIDONE,0.5MG,1343813,7714,137718
PRODUCT_020272_001,RISPERIDONE,1MG,1343813,7714,137719
PRODUCT_020272_002,RISPERIDONE,2MG,1343813,7714,137720
PRODUCT_020272_003,RISPERIDONE,3MG,1343813,7714,137721
PRODUCT_020272_004,RISPERIDONE,4MG,1343813,7714,137722
PRODUCT_020272_005,RISPERIDONE,5MG,1343813,7714,137723
PRODUCT_201003_001,RISPERIDONE,0.25MG,1343813,7714,137724
PRODUCT_201003_002,RISPERIDONE,0.5MG,1343813,7714,137725
PRODUCT_201003_003,RISPERIDONE,1MG,1343813,7714,137726
PRODUCT_201003_004,RISPERIDONE,2MG,1343813,7714,137727
PRODUCT_201003_005,RISPERIDONE,3MG,1343813,7714,137728
PRODUCT_201003_006,RISPERIDONE,4MG,1343813,7714,137729
PRODUCT_077953_001,RISPERIDONE,0.25MG,1343813,7714,137730
PRODUCT_077953_002,RISPERIDONE,0.5MG,1343813,7714,137731
PRODUCT_077953_003,RISPERIDONE,1MG,1343813,7714,137732
PRODUCT_077953_004,RISPERIDONE,2MG,1343813,7714,137733
PRODUCT_077953_005,RISPERIDONE,3MG,1343813,7714,137734
PRODUCT_077953_006,RISPERIDONE,4MG,1343813,7714,137735
PRODUCT_076879_001,RISPERIDONE,0.25MG,1343813,7714,137754
PRODUCT_076879_002,RISPERIDONE,0.5MG,1343813,7714,137755
PRODUCT_076879_003,RISPERIDONE,1MG,1343813,7714,137756
PRODUCT_076879_004,RISPERIDONE,2MG,1343813,7714,137757
PRODUCT_076879_005,RISPERIDONE,3MG,1343813,7714,137758
PRODUCT_076879_006,RISPERIDONE,4MG,1343813,7714,137759
PRODUCT_076288_001,RISPERIDONE,0.25MG,1343813,7714,137760
PRODUCT_076288_002,RISPERIDONE,0.5MG,1343813,7714,137761
PRODUCT_076288_003,RISPERIDONE,1MG,1343813,7714,137762
PRODUCT_076288_004,RISPERIDONE,2MG,1343813,7714,137763
PRODUCT_076288_005,RISPERIDONE,3MG,1343813,7714,137764
PRODUCT_076288_006,RISPERIDONE,4MG,1343813,7714,137765
PRODUCT_078071_001,RISPERIDONE,0.25MG,1343813,7714,137766
PRODUCT_078071_002,RISPERIDONE,0.5MG,1343813,7714,137767
PRODUCT_078071_003,RISPERIDONE,1MG,1343813,7714,137768
PRODUCT_078071_004,RISPERIDONE,2MG,1343813,7714,137769
PRODUCT_078071_005,RISPERIDONE,3MG,1343813,7714,137770
PRODUCT_078071_006,RISPERIDONE,4MG,1343813,7714,137771
PRODUCT_077493_001,RISPERIDONE,0.25MG,1343813,7714,137778
PRODUCT_077493_002,RISPERIDONE,0.5MG,1343813,7714,137779
PRODUCT_077493_003,RISPERIDONE,1MG,1343813,7714,137780
PRODUCT_077493_004,RISPERIDONE,2MG,1343813,7714,137781
PRODUCT_077493_005,RISPERIDONE,3MG,1343813,7714,137782
PRODUCT_077493_006,RISPERIDONE,4MG,1343813,7714,137783
PRODUCT_077784_001,RISPERIDONE,0.25MG,1343813,7714,137784
PRODUCT_077784_002,RISPERIDONE,0.5MG,1343813,7714,137785
PRODUCT_077784_003,RISPERIDONE,1MG,1343813,7714,137786
PRODUCT_077784_004,RISPERIDONE,2MG,1343813,7714,137787
PRODUCT_077784_005,RISPERIDONE,3MG,1343813,7714,137788
PRODUCT_077784_006,RISPERIDONE,4MG,1343813,7714,137789
PRODUCT_078528_001,RISPERIDONE,0.25MG,1343813,7714,137790
PRODUCT_078528_002,RISPERIDONE,0.5MG,1343813,7714,137791
PRODUCT_078528_003,RISPERIDONE,1MG,1343813,7714,137792
PRODUCT_078528_004,RISPERIDONE,2MG,1343813,7714,137793
PRODUCT_078528_005,RISPERIDONE,3MG,1343813,7714,137794
PRODUCT_078528_006,RISPERIDONE,4MG,1343813,7714,137795
PRODUCT_078036_001,RISPERIDONE,0.25MG,1343813,7714,137796
PRODUCT_078036_002,RISPERIDONE,0.5MG,1343813,7714,137797
PRODUCT_078036_003,RISPERIDONE,1MG,1343813,7714,137798
PRODUCT_078036_004,RISPERIDONE,2MG,1343813,7714,137799
PRODUCT_078036_005,RISPERIDONE,3MG,1343813,7714,137800
PRODUCT_078036_006,RISPERIDONE,4MG,1343813,7714,137801
PRODUCT_078187_001,RISPERIDONE,0.25MG,1343813,7714,137802
PRODUCT_078187_002,RISPERIDONE,0.5MG,1343813,7714,137803
PRODUCT_078187_003,RISPERIDONE,1MG,1343813,7714,137804
PRODUCT_078187_004,RISPERIDONE,2MG,1343813,7714,137805
PRODUCT_078187_005,RISPERIDONE,3MG,1343813,7714,137806
PRODUCT_078187_006,RISPERIDONE,4MG,1343813,7714,137807
PRODUCT_079088_001,RISPERIDONE,0.25MG,1343813,7714,137814
PRODUCT_079088_002,RISPERIDONE,0.5MG,1343813,7714,137815
PRODUCT_079088_003,RISPERIDONE,1MG,1343813,7714,137816
PRODUCT_079088_004,RISPERIDONE,2MG,1343813,7714,137817
PRODUCT_079088_005,RISPERIDONE,3MG,1343813,7714,137818
PRODUCT_079088_006,RISPERIDONE,4MG,1343813,7714,137819
PRODUCT_077860_001,RISPERIDONE,0.25MG,1343813,7714,137826
PRODUCT_077860_002,RISPERIDONE,0.5MG,1343813,7714,137827
PRODUCT_077860_003,RISPERIDONE,1MG,1343813,7714,137828
PRODUCT_077860_004,RISPERIDONE,2MG,1343813,7714,137829
PRODUCT_077860_005,RISPERIDONE,3MG,1343813,7714,137830
PRODUCT_077860_006,RISPERIDONE,4MG,1343813,7714,137831
PRODUCT_078740_001,RISPERIDONE,0.25MG,1343813,7714,137832
PRODUCT_078740_002,RISPERIDONE,0.5MG,1343813,7714,137833
PRODUCT_078740_003,RISPERIDONE,1MG,1343813,7714,137834
PRODUCT_078740_004,RISPERIDONE,2MG,1343813,7714,137835
PRODUCT_078740_005,RISPERIDONE,3MG,1343813,7714,137836
PRODUCT_078740_006,RISPERIDONE,4MG,1343813,7714,137837
PRODUCT_078871_001,RISPERIDONE,0.25MG,1343813,7714,137838
PRODUCT_078871_002,RISPERIDONE,0.5MG,1343813,7714,137839
PRODUCT_078871_003,RISPERIDONE,1MG,1343813,7714,137840
PRODUCT_078871_004,RISPERIDONE,2MG,1343813,7714,137841
PRODUCT_078871_005,RISPERIDONE,3MG,1343813,7714,137842
PRODUCT_078871_006,RISPERIDONE,4MG,1343813,7714,137843
PRODUCT_078040_001,RISPERIDONE,0.25MG,1343813,7714,137844
PRODUCT_078040_002,RISPERIDONE,0.5MG,1343813,7714,137845
PRODUCT_078040_003,RISPERIDONE,1MG,1343813,7714,137846
PRODUCT_078040_004,RISPERIDONE,2MG,1343813,7714,137847
PRODUCT_078040_005,RISPERIDONE,3MG,1343813,7714,137848
PRODUCT_078040_006,RISPERIDONE,4MG,1343813,7714,137849
PRODUCT_010187_003,METHYLPHENIDATE HYDROCHLORIDE,5MG,1344279,552883,137850
PRODUCT_010187_006,METHYLPHENIDATE HYDROCHLORIDE,10MG,1344279,552883,137851
PRODUCT_010187_010,METHYLPHENIDATE HYDROCHLORIDE,20MG,1344279,552883,137852
PRODUCT_202573_001,RITONAVIR,100MG,1344978,88100,137853
PRODUCT_203269_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137854
PRODUCT_203269_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137855
PRODUCT_202490_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137858
PRODUCT_202490_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137859
PRODUCT_204090_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137862
PRODUCT_204090_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137863
PRODUCT_201967_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137864
PRODUCT_201967_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137865
PRODUCT_204339_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137866
PRODUCT_204339_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137867
PRODUCT_203252_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137868
PRODUCT_203252_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137869
PRODUCT_203147_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137870
PRODUCT_203147_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137871
PRODUCT_201993_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137872
PRODUCT_201993_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137873
PRODUCT_200482_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137874
PRODUCT_200482_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137875
PRODUCT_079230_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137878
PRODUCT_079230_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137879
PRODUCT_077263_001,RIZATRIPTAN BENZOATE,EQ 5MG BASE,1344606,674983,137880
PRODUCT_077263_002,RIZATRIPTAN BENZOATE,EQ 10MG BASE,1344606,674983,137881
PRODUCT_011011_004,METHOCARBAMOL,500MG,1344053,675068,137882
PRODUCT_011011_006,METHOCARBAMOL,750MG,1344053,675068,137883
PRODUCT_012281_001,ASPIRIN,325MG,1343081,1280,137884
PRODUCT_012281_001,METHOCARBAMOL,325MG,1344053,675068,137885
PRODUCT_090429_001,ROPINIROLE HYDROCHLORIDE,EQ 0.25MG BASE,1344608,674362,137888
PRODUCT_090429_002,ROPINIROLE HYDROCHLORIDE,EQ 0.5MG BASE,1344608,674362,137889
PRODUCT_090429_003,ROPINIROLE HYDROCHLORIDE,EQ 1MG BASE,1344608,674362,137890
PRODUCT_090429_004,ROPINIROLE HYDROCHLORIDE,EQ 2MG BASE,1344608,674362,137891
PRODUCT_090429_005,ROPINIROLE HYDROCHLORIDE,EQ 3MG BASE,1344608,674362,137892
PRODUCT_090429_006,ROPINIROLE HYDROCHLORIDE,EQ 4MG BASE,1344608,674362,137893
PRODUCT_090429_007,ROPINIROLE HYDROCHLORIDE,EQ 5MG BASE,1344608,674362,137894
PRODUCT_090135_001,ROPINIROLE HYDROCHLORIDE,EQ 0.25MG BASE,1344608,674362,137916
PRODUCT_090135_002,ROPINIROLE HYDROCHLORIDE,EQ 0.5MG BASE,1344608,674362,137917
PRODUCT_090135_003,ROPINIROLE HYDROCHLORIDE,EQ 1MG BASE,1344608,674362,137918
PRODUCT_090135_004,ROPINIROLE HYDROCHLORIDE,EQ 2MG BASE,1344608,674362,137919
PRODUCT_090135_005,ROPINIROLE HYDROCHLORIDE,EQ 3MG BASE,1344608,674362,137920
PRODUCT_090135_006,ROPINIROLE HYDROCHLORIDE,EQ 4MG BASE,1344608,674362,137921
PRODUCT_090135_007,ROPINIROLE HYDROCHLORIDE,EQ 5MG BASE,1344608,674362,137922
PRODUCT_078881_001,ROPINIROLE HYDROCHLORIDE,EQ 0.25MG BASE,1344608,674362,137923
PRODUCT_078881_002,ROPINIROLE HYDROCHLORIDE,EQ 0.5MG BASE,1344608,674362,137924
PRODUCT_078881_003,ROPINIROLE HYDROCHLORIDE,EQ 1MG BASE,1344608,674362,137925
PRODUCT_078881_004,ROPINIROLE HYDROCHLORIDE,EQ 2MG BASE,1344608,674362,137926
PRODUCT_078881_005,ROPINIROLE HYDROCHLORIDE,EQ 3MG BASE,1344608,674362,137927
PRODUCT_078881_006,ROPINIROLE HYDROCHLORIDE,EQ 4MG BASE,1344608,674362,137928
PRODUCT_078881_007,ROPINIROLE HYDROCHLORIDE,EQ 5MG BASE,1344608,674362,137929
PRODUCT_079229_001,ROPINIROLE HYDROCHLORIDE,EQ 0.25MG BASE,1344608,674362,137930
PRODUCT_079229_002,ROPINIROLE HYDROCHLORIDE,EQ 0.5MG BASE,1344608,674362,137931
PRODUCT_079229_003,ROPINIROLE HYDROCHLORIDE,EQ 1MG BASE,1344608,674362,137932
PRODUCT_079229_004,ROPINIROLE HYDROCHLORIDE,EQ 2MG BASE,1344608,674362,137933
PRODUCT_079229_005,ROPINIROLE HYDROCHLORIDE,EQ 3MG BASE,1344608,674362,137934
PRODUCT_079229_006,ROPINIROLE HYDROCHLORIDE,EQ 4MG BASE,1344608,674362,137935
PRODUCT_079229_007,ROPINIROLE HYDROCHLORIDE,EQ 5MG BASE,1344608,674362,137936
PRODUCT_078110_001,ROPINIROLE HYDROCHLORIDE,EQ 0.25MG BASE,1344608,674362,137937
PRODUCT_078110_002,ROPINIROLE HYDROCHLORIDE,EQ 0.5MG BASE,1344608,674362,137938
PRODUCT_078110_003,ROPINIROLE HYDROCHLORIDE,EQ 1MG BASE,1344608,674362,137939
PRODUCT_078110_004,ROPINIROLE HYDROCHLORIDE,EQ 2MG BASE,1344608,674362,137940
PRODUCT_078110_005,ROPINIROLE HYDROCHLORIDE,EQ 3MG BASE,1344608,674362,137941
PRODUCT_078110_006,ROPINIROLE HYDROCHLORIDE,EQ 4MG BASE,1344608,674362,137942
PRODUCT_078110_007,ROPINIROLE HYDROCHLORIDE,EQ 5MG BASE,1344608,674362,137943
PRODUCT_077852_001,ROPINIROLE HYDROCHLORIDE,EQ 0.25MG BASE,1344608,674362,137944
PRODUCT_077852_002,ROPINIROLE HYDROCHLORIDE,EQ 0.5MG BASE,1344608,674362,137945
PRODUCT_077852_003,ROPINIROLE HYDROCHLORIDE,EQ 1MG BASE,1344608,674362,137946
PRODUCT_077852_004,ROPINIROLE HYDROCHLORIDE,EQ 2MG BASE,1344608,674362,137947
PRODUCT_077852_005,ROPINIROLE HYDROCHLORIDE,EQ 3MG BASE,1344608,674362,137948
PRODUCT_077852_006,ROPINIROLE HYDROCHLORIDE,EQ 4MG BASE,1344608,674362,137949
PRODUCT_077852_007,ROPINIROLE HYDROCHLORIDE,EQ 5MG BASE,1344608,674362,137950
PRODUCT_079050_001,ROPINIROLE HYDROCHLORIDE,EQ 0.25MG BASE,1344608,674362,137951
PRODUCT_079050_002,ROPINIROLE HYDROCHLORIDE,EQ 0.5MG BASE,1344608,674362,137952
PRODUCT_079050_003,ROPINIROLE HYDROCHLORIDE,EQ 1MG BASE,1344608,674362,137953
PRODUCT_079050_004,ROPINIROLE HYDROCHLORIDE,EQ 2MG BASE,1344608,674362,137954
PRODUCT_079050_005,ROPINIROLE HYDROCHLORIDE,EQ 3MG BASE,1344608,674362,137955
PRODUCT_079050_006,ROPINIROLE HYDROCHLORIDE,EQ 4MG BASE,1344608,674362,137956
PRODUCT_079050_007,ROPINIROLE HYDROCHLORIDE,EQ 5MG BASE,1344608,674362,137957
PRODUCT_079145_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,137990
PRODUCT_079145_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,137991
PRODUCT_079145_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,137992
PRODUCT_079145_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,137993
PRODUCT_079170_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,137994
PRODUCT_079170_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,137995
PRODUCT_079170_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,137996
PRODUCT_079170_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,137997
PRODUCT_207752_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,137998
PRODUCT_207752_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,137999
PRODUCT_207752_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138000
PRODUCT_207752_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138001
PRODUCT_207453_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138002
PRODUCT_207453_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138003
PRODUCT_207453_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138004
PRODUCT_207453_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138005
PRODUCT_207408_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138006
PRODUCT_207408_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138007
PRODUCT_207408_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138008
PRODUCT_207408_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138009
PRODUCT_079172_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138010
PRODUCT_079172_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138011
PRODUCT_079172_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138012
PRODUCT_079172_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138013
PRODUCT_207616_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138014
PRODUCT_207616_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138015
PRODUCT_207616_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138016
PRODUCT_207616_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138017
PRODUCT_207062_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138018
PRODUCT_207062_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138019
PRODUCT_207062_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138020
PRODUCT_207062_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138021
PRODUCT_079171_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138030
PRODUCT_079171_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138031
PRODUCT_079171_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138032
PRODUCT_079171_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138033
PRODUCT_079166_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138038
PRODUCT_079166_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138039
PRODUCT_079166_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138040
PRODUCT_079166_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138041
PRODUCT_079167_001,ROSUVASTATIN CALCIUM,5MG,1343886,1123018,138046
PRODUCT_079167_002,ROSUVASTATIN CALCIUM,10MG,1343886,1123018,138047
PRODUCT_079167_003,ROSUVASTATIN CALCIUM,20MG,1343886,1123018,138048
PRODUCT_079167_004,ROSUVASTATIN CALCIUM,40MG,1343886,1123018,138049
PRODUCT_087003_001,ACETAMINOPHEN,325MG,1343835,16450,138050
PRODUCT_087003_001,OXYCODONE HYDROCHLORIDE,325MG,1343646,674841,138051
PRODUCT_089775_001,ACETAMINOPHEN,500MG,1343835,16450,138052
PRODUCT_089775_001,OXYCODONE HYDROCHLORIDE,500MG,1343646,674841,138053
PRODUCT_087743_001,ASPIRIN,325MG,1343081,1280,138057
PRODUCT_087743_001,OXYCODONE HYDROCHLORIDE,325MG,1343646,674841,138058
PRODUCT_087743_001,OXYCODONE TEREPHTHALATE,325MG,1343656,2197697,138059
PRODUCT_021782_001,RAMELTEON,8MG,1344435,221962,138060
PRODUCT_209115_001,RUCAPARIB CAMSYLATE,EQ 200MG BASE,2794243,2096419,138061
PRODUCT_209115_002,RUCAPARIB CAMSYLATE,EQ 300MG BASE,2794243,2096419,138062
PRODUCT_018197_002,IBUPROFEN,600MG,1343587,11674,138063
PRODUCT_205075_001,RUFINAMIDE,200MG,1344256,675705,138064
PRODUCT_205075_002,RUFINAMIDE,400MG,1344256,675705,138065
PRODUCT_204988_001,RUFINAMIDE,200MG,1344256,675705,138068
PRODUCT_204988_002,RUFINAMIDE,400MG,1344256,675705,138069
PRODUCT_083450_001,SULFASALAZINE,500MG,1343909,1223,138073
PRODUCT_020237_001,PILOCARPINE HYDROCHLORIDE,5MG,1344828,674281,138078
PRODUCT_020237_002,PILOCARPINE HYDROCHLORIDE,7.5MG,1344828,674281,138079
PRODUCT_012359_003,HYDROFLUMETHIAZIDE,50MG,1343704,583522,138081
PRODUCT_012359_003,RESERPINE,50MG,1343560,43952,138082
PRODUCT_012359_004,HYDROFLUMETHIAZIDE,25MG,1343704,583522,138083
PRODUCT_012359_004,RESERPINE,25MG,1343560,43952,138084
PRODUCT_022275_001,TOLVAPTAN,15MG,1344266,227437,138085
PRODUCT_022275_002,TOLVAPTAN,30MG,1344266,227437,138086
PRODUCT_022275_003,TOLVAPTAN,60MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344266,227437,138087
PRODUCT_021595_001,TROSPIUM CHLORIDE,20MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1344421,1594639,138088
PRODUCT_009376_004,RESERPINE,0.1MG,1343560,43952,138089
PRODUCT_009376_001,RESERPINE,0.25MG,1343560,43952,138090
PRODUCT_012516_001,METHYSERGIDE MALEATE,2MG,1344739,2197429,138093
PRODUCT_021860_001,FLUOXETINE HYDROCHLORIDE,EQ 10MG BASE,1343603,675033,138094
PRODUCT_021860_002,FLUOXETINE HYDROCHLORIDE,EQ 15MG BASE,1343603,675033,138095
PRODUCT_021860_003,FLUOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343603,675033,138096
PRODUCT_084719_001,BUTABARBITAL SODIUM,15MG,1344372,674933,138097
PRODUCT_084719_002,BUTABARBITAL SODIUM,30MG,1344372,674933,138098
PRODUCT_070029_001,METRONIDAZOLE,250MG,1344055,27912,138099
PRODUCT_070731_001,METRONIDAZOLE,500MG,1344055,27912,138100
PRODUCT_206316_001,EDOXABAN TOSYLATE,EQ 15MG BASE,2472936,1377952,138101
PRODUCT_206316_002,EDOXABAN TOSYLATE,EQ 30MG BASE,2472936,1377952,138102
PRODUCT_206316_003,EDOXABAN TOSYLATE,EQ 60MG BASE,2472936,1377952,138103
PRODUCT_021544_001,ETHINYL ESTRADIOL,0.03MG,1344539,31241,138108
PRODUCT_021544_001,LEVONORGESTREL,0.03MG,1343084,328164,138109
PRODUCT_021840_001,ETHINYL ESTRADIOL,"0.03MG,0.01MG",1344539,31241,138110
PRODUCT_021840_001,LEVONORGESTREL,"0.03MG,0.01MG",1343084,328164,138111
PRODUCT_088944_001,ACETAMINOPHEN,650MG,1343835,16450,138112
PRODUCT_088944_001,BUTALBITAL,650MG,1343094,2524,138113
PRODUCT_074871_001,SELEGILINE HYDROCHLORIDE,5MG,1343672,674855,138114
PRODUCT_074565_001,SELEGILINE HYDROCHLORIDE,5MG,1343672,674855,138115
PRODUCT_074641_001,SELEGILINE HYDROCHLORIDE,5MG,1343672,674855,138116
PRODUCT_074537_001,SELEGILINE HYDROCHLORIDE,5MG,1343672,674855,138117
PRODUCT_074866_001,SELEGILINE HYDROCHLORIDE,5MG,1343672,674855,138120
PRODUCT_074672_001,SELEGILINE HYDROCHLORIDE,5MG,1343672,674855,138121
PRODUCT_019334_001,SELEGILINE HYDROCHLORIDE,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,1343672,674855,138122
PRODUCT_200151_001,FLUOXETINE HYDROCHLORIDE,EQ 10MG BASE,1343603,675033,138124
PRODUCT_200151_002,FLUOXETINE HYDROCHLORIDE,EQ 15MG BASE,1343603,675033,138125
PRODUCT_200151_003,FLUOXETINE HYDROCHLORIDE,EQ 20MG BASE,1343603,675033,138126
PRODUCT_022128_003,MARAVIROC,25MG,1343762,675138,138127
PRODUCT_022128_004,MARAVIROC,75MG,1343762,675138,138128
PRODUCT_022128_001,MARAVIROC,150MG,1343762,675138,138129
PRODUCT_022128_002,MARAVIROC,300MG,1343762,675138,138130
PRODUCT_087210_001,HYDRALAZINE HYDROCHLORIDE,25MG,1344309,543263,138138
PRODUCT_087210_001,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,138139
PRODUCT_087210_001,RESERPINE,25MG,1343560,43952,138140
PRODUCT_012193_005,HYDRALAZINE HYDROCHLORIDE,25MG,1344309,543263,138141
PRODUCT_012193_005,HYDROCHLOROTHIAZIDE,25MG,1344063,2045,138142
