protclasssyn_id,protein_class_id,protein_class_synonym,syn_type
40238,281,Calcium Sensing Receptor,UMLS
40239,281,"Receptors, Calcium Sensing",UMLS
40240,281,Extracellular Calcium-Ion Sensing Receptor,UMLS
40241,281,RECEPT CALCIUM,UMLS
40242,281,Ca-Sensing Receptor,UMLS
40243,281,"Receptors, Calcium-Sensing",UMLS
40244,281,"Receptor, Calcium-Sensing",UMLS
40245,281,"Receptors, Ca-Sensing",UMLS
40246,281,"Receptor, Ca-Sensing",UMLS
40247,281,Calcium Sensing Receptor Protein,UMLS
40248,281,Calcium-Sensing Receptor,UMLS
40249,281,Ca Sensing Receptors,UMLS
40250,281,Calcium-Sensing Receptor Protein,UMLS
40251,281,Extracellular Calcium Ion Sensing Receptor,UMLS
40252,281,ConceptWiki:8c77d49a-cc5f-4899-986e-05b52881a006,CW_XREF
40253,281,MESH:D044169,MESH_XREF
40313,286,protein kinase C-eta,CONCEPT_WIKI
40314,286,protein kinase C eta,CONCEPT_WIKI
40315,286,nPKCeta,CONCEPT_WIKI
40316,286,nPKC(eta),CONCEPT_WIKI
40317,286,novel protein kinase C eta,CONCEPT_WIKI
40319,286,PKC eta,CONCEPT_WIKI
40320,286,nPKCeta,UMLS
40321,286,nPKC(eta),UMLS
40322,286,novel protein kinase C eta,UMLS
40323,286,protein kinase C eta,UMLS
40324,286,PKC eta,UMLS
40325,286,ConceptWiki:68952098-41c2-472e-b720-919b92e9984f,CW_XREF
40326,286,MESH:C081975,MESH_XREF
40327,287,mitogen and stress-activated protein kinase (Msk),CONCEPT_WIKI
40328,288,"ribosomal protein S6 kinase, 70-kDa",CONCEPT_WIKI
40329,288,"Ribosomal Protein S6 Kinases, 70-kDa",CONCEPT_WIKI
40330,288,p70 S6 Kinase,CONCEPT_WIKI
40331,288,P A 070 KINASE S 06,CONCEPT_WIKI
40333,288,p70s6k,CONCEPT_WIKI
40334,288,RIBOSOMAL PROTEIN KINASES S 06 70,CONCEPT_WIKI
40335,288,"S6 Kinase, p70",CONCEPT_WIKI
40336,288,P A 070 S K 06,CONCEPT_WIKI
40337,288,"Ribosomal Protein S6 Kinases, 70 kDa",CONCEPT_WIKI
40338,288,p70 S6 Kinase,UMLS
40339,288,P A 070 KINASE S 06,UMLS
40340,288,"Ribosomal Protein S6 Kinases, 70-kDa",UMLS
40341,288,p70s6k,UMLS
40342,288,RIBOSOMAL PROTEIN KINASES S 06 70,UMLS
40343,288,"S6 Kinase, p70",UMLS
40344,288,P A 070 S K 06,UMLS
40345,288,"Ribosomal Protein S6 Kinases, 70 kDa",UMLS
40346,288,ConceptWiki:b06ef598-4014-444f-9a54-8d5ed9515faf,CW_XREF
40347,288,MESH:D038762,MESH_XREF
40348,289,"ribosomal protein S6 kinase, 90-kDa",CONCEPT_WIKI
40349,289,"Ribosomal Protein S6 Kinases, 90-kDa",CONCEPT_WIKI
40350,289,pp90(rsk),CONCEPT_WIKI
40351,289,"Ribosomal Protein S6 Kinases, 90 kDa",CONCEPT_WIKI
40352,289,MAP Kinase Activated Kinase 1,CONCEPT_WIKI
40353,289,MAP KINASE ACTIVATED PROTEIN KINASE A 01,CONCEPT_WIKI
40354,289,"Ribosomal Protein S6 Kinase, 90 kDa",CONCEPT_WIKI
40355,289,MAP Kinase Activated Protein Kinase 1,CONCEPT_WIKI
40356,289,p90 Ribosomal S6 Kinase,CONCEPT_WIKI
40357,289,MAP-Kinase-Activated Kinase 1,CONCEPT_WIKI
40358,289,"Ribosomal Protein S6 Kinase, 90-kDa",CONCEPT_WIKI
40359,289,p90(rsk),CONCEPT_WIKI
40360,289,MAPKAP-K1,CONCEPT_WIKI
40362,289,MAPKAP Kinase 1,CONCEPT_WIKI
40363,289,MAP-Kinase-Activated Protein Kinase 1,CONCEPT_WIKI
40364,289,MAPKAP Kinase-1,CONCEPT_WIKI
40365,289,MAP KINASE ACTIVATED KINASE A 01,CONCEPT_WIKI
40366,289,RIBOSOMAL PROTEIN KINASES S 06 90 KDA,CONCEPT_WIKI
40367,289,MAPKAPK1,CONCEPT_WIKI
40368,289,pp90(rsk),UMLS
40369,289,"Ribosomal Protein S6 Kinases, 90 kDa",UMLS
40370,289,MAP Kinase Activated Kinase 1,UMLS
40371,289,MAP KINASE ACTIVATED PROTEIN KINASE A 01,UMLS
40372,289,"Ribosomal Protein S6 Kinase, 90 kDa",UMLS
40373,289,MAP Kinase Activated Protein Kinase 1,UMLS
40374,289,p90 Ribosomal S6 Kinase,UMLS
40375,289,"Ribosomal Protein S6 Kinase, 90-kDa",UMLS
40376,289,MAP-Kinase-Activated Kinase 1,UMLS
40377,289,p90(rsk),UMLS
40378,289,MAPKAP-K1,UMLS
40379,289,"Ribosomal Protein S6 Kinases, 90-kDa",UMLS
40380,289,MAPKAP Kinase 1,UMLS
40381,289,MAP-Kinase-Activated Protein Kinase 1,UMLS
40382,289,MAPKAP Kinase-1,UMLS
40383,289,MAP KINASE ACTIVATED KINASE A 01,UMLS
40384,289,RIBOSOMAL PROTEIN KINASES S 06 90 KDA,UMLS
40385,289,MAPKAPK1,UMLS
40386,289,ConceptWiki:34732677-f7c7-4b34-b0fb-f09a8da33a71,CW_XREF
40387,289,MESH:D038744,MESH_XREF
40388,29,dipeptidyl peptidase III,CONCEPT_WIKI
40389,29,aminopeptidase III,CONCEPT_WIKI
40391,29,enkephalinase B,CONCEPT_WIKI
40392,29,dipeptidyl aminopeptidase III,CONCEPT_WIKI
40393,29,glycyl-glycyl dipeptidylaminopeptidase,CONCEPT_WIKI
40394,29,dipeptidylaminopeptidase III,CONCEPT_WIKI
40395,29,aminopeptidase III,UMLS
40396,29,dipeptidyl peptidase III,UMLS
40397,29,dipeptidyl aminopeptidase III,UMLS
40398,29,enkephalinase B,UMLS
40399,29,glycyl-glycyl dipeptidylaminopeptidase,UMLS
40400,29,dipeptidylaminopeptidase III,UMLS
40401,29,ConceptWiki:074be690-afa6-4b8e-8d18-0c6eadb604ff,CW_XREF
40402,29,MESH:C100152,MESH_XREF
40405,291,Serine/threonine-protein kinase Bcr,CONCEPT_WIKI
40406,291,Proto-Oncogene Proteins c-bcr,CONCEPT_WIKI
40407,291,"c-bcr, Proto-Oncogene Protein",CONCEPT_WIKI
40408,291,Proto-Oncogene Protein c-bcr,CONCEPT_WIKI
40409,291,c bcr Proteins,CONCEPT_WIKI
40410,291,"Proteins, c-bcr",CONCEPT_WIKI
40411,291,"Proto-Oncogene Proteins, bcr",CONCEPT_WIKI
40412,291,Proto Oncogene Proteins c bcr,CONCEPT_WIKI
40413,291,bcr Proto-Oncogene Proteins,CONCEPT_WIKI
40414,291,Proto-Oncogene Protein bcr,CONCEPT_WIKI
40415,291,Proto Oncogene Protein c bcr,CONCEPT_WIKI
40416,291,bcr Proto Oncogene Proteins,CONCEPT_WIKI
40417,291,"Proto-Oncogene Proteins, c-bcr",CONCEPT_WIKI
40418,291,"c-bcr, Proto-Oncogene Proteins",CONCEPT_WIKI
40420,291,c bcr Proto Oncogene Proteins,CONCEPT_WIKI
40421,291,c-bcr Proteins,CONCEPT_WIKI
40422,291,Proto Oncogene Protein bcr,CONCEPT_WIKI
40423,291,Breakpoint Cluster Region Protein,CONCEPT_WIKI
40424,291,c-bcr Proto-Oncogene Proteins,CONCEPT_WIKI
40425,291,"c-bcr, Proto-Oncogene Protein",UMLS
40426,291,c bcr Proteins,UMLS
40427,291,Proto-Oncogene Protein c-bcr,UMLS
40428,291,"Proteins, c-bcr",UMLS
40429,291,"Proto-Oncogene Proteins, bcr",UMLS
40430,291,Proto Oncogene Proteins c bcr,UMLS
40431,291,bcr Proto-Oncogene Proteins,UMLS
40432,291,bcr Proto Oncogene Proteins,UMLS
40433,291,Proto Oncogene Protein c bcr,UMLS
40434,291,Proto-Oncogene Protein bcr,UMLS
40435,291,"Proto-Oncogene Proteins, c-bcr",UMLS
40436,291,"c-bcr, Proto-Oncogene Proteins",UMLS
40437,291,Proto-Oncogene Proteins c-bcr,UMLS
40438,291,c bcr Proto Oncogene Proteins,UMLS
40439,291,c-bcr Proteins,UMLS
40440,291,Proto Oncogene Protein bcr,UMLS
40441,291,Breakpoint Cluster Region Protein,UMLS
40442,291,c-bcr Proto-Oncogene Proteins,UMLS
40443,291,ConceptWiki:2930f5eb-c25c-4b8e-8e0a-57f7aec144a4,CW_XREF
40444,291,MESH:D051562,MESH_XREF
40445,292,Serine/threonine-protein kinase BUD32,CONCEPT_WIKI
40449,292,ConceptWiki:d0f45374-9ca5-4c40-a298-564e40dd20a6,CW_XREF
40450,293,Serine/threonine-protein kinase haspin,CONCEPT_WIKI
40454,293,ConceptWiki:ea7e1373-f72d-4c14-abb3-144339a5f574,CW_XREF
40455,294,Serine/threonine-protein kinase ILK,CONCEPT_WIKI
40456,294,Integrin-linked protein kinase,CONCEPT_WIKI
40459,294,ConceptWiki:846d2d70-45c6-4157-86c0-b55b541a1363,CW_XREF
40460,295,Mitogen-activated protein kinase kinase kinase 13 (LZK),CONCEPT_WIKI
40461,295,Mitogen-activated protein kinase kinase kinase 13,CONCEPT_WIKI
40464,295,ConceptWiki:b183ec76-de39-47bf-b24b-b7b5fa59046c,CW_XREF
40495,297,Clk dual-specificity kinase,CONCEPT_WIKI
40496,297,Clk dual-specificity kinases,CONCEPT_WIKI
40497,297,Clk kinase,CONCEPT_WIKI
40498,297,STY kinase,CONCEPT_WIKI
40500,297,Clk kinase,UMLS
40501,297,STY kinase,UMLS
40502,297,Clk dual-specificity kinases,UMLS
40503,297,ConceptWiki:c3f1c3a7-6a82-491d-8838-1f7107a03c3a,CW_XREF
40504,297,MESH:C066780,MESH_XREF
40505,298,"MAP2K (MEK, STE7)",CONCEPT_WIKI
40506,298,Mitogen-Activated Protein Kinase Kinases,CONCEPT_WIKI
40507,298,Map Kinase Kinase,CONCEPT_WIKI
40508,298,"Kinases, MAP Kinase",CONCEPT_WIKI
40509,298,MAPK Kinases,CONCEPT_WIKI
40510,298,"Kinases, MAPK",CONCEPT_WIKI
40511,298,MAP Kinase Kinases,CONCEPT_WIKI
40512,298,Mitogen Activated Protein Kinase Kinases,CONCEPT_WIKI
40513,298,MAPKKs,CONCEPT_WIKI
40514,298,MAPKK,CONCEPT_WIKI
40515,298,"Kinase, Map Kinase",CONCEPT_WIKI
40517,298,"Kinase Kinase, Map",CONCEPT_WIKI
40518,298,"Kinase Kinases, MAP",CONCEPT_WIKI
40519,298,"Kinases, MAP Kinase",UMLS
40520,298,Map Kinase Kinase,UMLS
40521,298,MAPK Kinases,UMLS
40522,298,"Kinases, MAPK",UMLS
40523,298,MAP Kinase Kinases,UMLS
40524,298,MAPKKs,UMLS
40525,298,Mitogen Activated Protein Kinase Kinases,UMLS
40526,298,"Kinase, Map Kinase",UMLS
40527,298,MAPKK,UMLS
40528,298,Mitogen-Activated Protein Kinase Kinases,UMLS
40529,298,"Kinase Kinases, MAP",UMLS
40530,298,"Kinase Kinase, Map",UMLS
40531,298,ConceptWiki:ca0c1526-3f47-44fc-b113-82a997c03621,CW_XREF
40532,298,MESH:D020929,MESH_XREF
40567,3,Secreted protein,CONCEPT_WIKI
40583,301,Gek kinase,CONCEPT_WIKI
40584,302,Beta-adrenergic receptor kinase,CONCEPT_WIKI
40585,302,beta-Adrenergic Receptor Kinases,CONCEPT_WIKI
40586,302,"Receptor Kinases, beta-Adrenergic",CONCEPT_WIKI
40587,302,beta-AR Kinase,CONCEPT_WIKI
40589,302,beta Adrenergic Receptor Kinases,CONCEPT_WIKI
40590,302,beta Adrenergic Receptor Kinase,CONCEPT_WIKI
40591,302,beta AR Kinase,CONCEPT_WIKI
40592,302,beta-Adrenergic Receptor Kinase,CONCEPT_WIKI
40593,302,"Receptor Kinase, beta-Adrenergic",CONCEPT_WIKI
40594,302,"Receptor Kinases, beta-Adrenergic",UMLS
40595,302,beta-AR Kinase,UMLS
40596,302,beta-Adrenergic Receptor Kinases,UMLS
40597,302,beta Adrenergic Receptor Kinases,UMLS
40598,302,beta Adrenergic Receptor Kinase,UMLS
40599,302,"Receptor Kinase, beta-Adrenergic",UMLS
40600,302,beta-Adrenergic Receptor Kinase,UMLS
40601,302,beta AR Kinase,UMLS
40602,302,ConceptWiki:6ca392b0-20a7-4aa9-b5c8-fcb590c36c27,CW_XREF
40603,302,MESH:D051552,MESH_XREF
40604,303,protein kinase C-iota,CONCEPT_WIKI
40605,303,protein kinase C iota,CONCEPT_WIKI
40606,303,PKC iota,CONCEPT_WIKI
40609,303,Atypical protein kinase C iota,CONCEPT_WIKI
40610,303,PKC iota,UMLS
40611,303,protein kinase C iota,UMLS
40612,303,protein kinase C-iota,UMLS
40613,303,Atypical protein kinase C iota,UMLS
40614,303,ConceptWiki:ab70b99d-8fad-45ba-b928-ca2e3b296db2,CW_XREF
40615,303,MESH:C087094,MESH_XREF
40616,304,protein kinase C-theta,CONCEPT_WIKI
40617,304,Protein kinase C theta type,CONCEPT_WIKI
40620,304,ConceptWiki:0e4b7dcf-d475-4018-9858-0cacaae33391,CW_XREF
40621,305,Phosphatidyl inositol 3' kinase-related kinase,CONCEPT_WIKI
40622,306,"CmGC kinase group, Rck family, Mak subfamily",CONCEPT_WIKI
40623,307,Mitogen-activated protein kinase kinase kinase 7 (TAK1),CONCEPT_WIKI
40624,307,MAP kinase kinase kinase 7,CONCEPT_WIKI
40625,307,TAK MAPKKK,CONCEPT_WIKI
40626,307,MAPK kinase kinase 7,CONCEPT_WIKI
40627,307,mitogen-activated protein kinase kinase kinase 7,CONCEPT_WIKI
40628,307,TGF-beta-activated kinase 1,CONCEPT_WIKI
40629,307,MAP3K7 protein kinase,CONCEPT_WIKI
40630,307,TAK1 MAPKKK,CONCEPT_WIKI
40631,307,transforming growth factor-beta-activated kinase 1,CONCEPT_WIKI
40633,307,TAK MAPKKK,UMLS
40634,307,MAPK kinase kinase 7,UMLS
40635,307,TGF-beta-activated kinase 1,UMLS
40636,307,mitogen-activated protein kinase kinase kinase 7,UMLS
40637,307,MAP3K7 protein kinase,UMLS
40638,307,TAK1 MAPKKK,UMLS
40639,307,transforming growth factor-beta-activated kinase 1,UMLS
40640,307,MAP kinase kinase kinase 7,UMLS
40641,307,ConceptWiki:071caa9c-a470-4bda-8e0c-48395ef1cd87,CW_XREF
40642,307,MESH:C119860,MESH_XREF
40643,308,Dual specificity protein kinase TTK,CONCEPT_WIKI
40646,308,ConceptWiki:b285a345-7dba-4178-a0a2-3b70b3751fe8,CW_XREF
40648,31,Aminopeptidases,CONCEPT_WIKI
40649,31,Peptidase M1 family,CONCEPT_WIKI
40651,31,Aminopeptidases,UMLS
40652,31,ConceptWiki:00a7a3a4-9d2d-4b0b-98e0-04b577a0b5fa,CW_XREF
40653,31,MESH:D000626,MESH_XREF
40654,310,Receptor-type tyrosine-protein phosphatase,CONCEPT_WIKI
40655,310,Protein-tyrosine phosphatase family. Receptor class subfamilies,CONCEPT_WIKI
40656,310," Protein Tyrosine Phosphatase, Receptor Type",CONCEPT_WIKI
40663,314,citron rho-interacting kinase (Crik),CONCEPT_WIKI
40664,314,citron-kinase,CONCEPT_WIKI
40666,314,CRIK enzyme,CONCEPT_WIKI
40667,314,citron rho-interacting kinase,CONCEPT_WIKI
40668,314,citron-kinase,UMLS
40669,314,CRIK enzyme,UMLS
40670,314,citron rho-interacting kinase,UMLS
40671,314,ConceptWiki:4db3e22e-a71d-4cb4-bbd4-166acb561c66,CW_XREF
40672,314,MESH:C115635,MESH_XREF
40673,315,rho-associated protein kinase (Rock),CONCEPT_WIKI
40674,315,rho-Associated Kinases,CONCEPT_WIKI
40675,315,ROK Kinase,CONCEPT_WIKI
40676,315,rho-Associated Kinase,CONCEPT_WIKI
40677,315,"Protein Kinases, ROCK",CONCEPT_WIKI
40679,315,rho-Kinase,CONCEPT_WIKI
40680,315,rho Associated Kinase,CONCEPT_WIKI
40681,315,ROCK Protein Kinases,CONCEPT_WIKI
40682,315,rho Associated Kinases,CONCEPT_WIKI
40683,315,"Coiled-Coil Kinase, rho-Associated",CONCEPT_WIKI
40684,315,rho-Associated Coiled-Coil Kinase,CONCEPT_WIKI
40685,315,rho Kinase,CONCEPT_WIKI
40686,315,rho Associated Coiled Coil Kinase,CONCEPT_WIKI
40687,315,ROK Kinase,UMLS
40688,315,"Protein Kinases, ROCK",UMLS
40689,315,rho-Associated Kinase,UMLS
40690,315,rho-Associated Kinases,UMLS
40691,315,rho Associated Kinase,UMLS
40692,315,rho-Kinase,UMLS
40693,315,ROCK Protein Kinases,UMLS
40694,315,rho Associated Kinases,UMLS
40695,315,"Coiled-Coil Kinase, rho-Associated",UMLS
40696,315,rho-Associated Coiled-Coil Kinase,UMLS
40697,315,rho Associated Coiled Coil Kinase,UMLS
40698,315,rho Kinase,UMLS
40699,315,ConceptWiki:ffb21b94-e099-4ce1-8699-010908206596,CW_XREF
40700,315,MESH:D054460,MESH_XREF
40702,317,protein kinase C-alpha,CONCEPT_WIKI
40703,317,Protein Kinase C-alpha,CONCEPT_WIKI
40704,317,PKC alpha Serine Threonine Kinase,CONCEPT_WIKI
40705,317,"Serine-Threonine Kinase, PKC-alpha",CONCEPT_WIKI
40706,317,PKC-alpha Serine-Threonine Kinase,CONCEPT_WIKI
40707,317,Protein Kinase C alpha,CONCEPT_WIKI
40709,317,Protein Kinase C(alpha),CONCEPT_WIKI
40710,317,PKC alpha Serine Threonine Kinase,UMLS
40711,317,"Serine-Threonine Kinase, PKC-alpha",UMLS
40712,317,PKC-alpha Serine-Threonine Kinase,UMLS
40713,317,Protein Kinase C alpha,UMLS
40714,317,Protein Kinase C-alpha,UMLS
40715,317,Protein Kinase C(alpha),UMLS
40716,317,ConceptWiki:866240f7-460c-4f51-9789-dc02776f5a7b,CW_XREF
40717,317,MESH:D051571,MESH_XREF
40718,318,protein kinase C-delta,CONCEPT_WIKI
40719,318,Protein Kinase C-delta,CONCEPT_WIKI
40720,318,"Kinase C-delta, Protein",CONCEPT_WIKI
40721,318,"Serine-Threonine Kinase, PKC-delta",CONCEPT_WIKI
40723,318,PKC-delta Serine-Threonine Kinase,CONCEPT_WIKI
40724,318,PKC delta Serine Threonine Kinase,CONCEPT_WIKI
40725,318,Protein Kinase C delta,CONCEPT_WIKI
40726,318,"Kinase C-delta, Protein",UMLS
40727,318,"Serine-Threonine Kinase, PKC-delta",UMLS
40728,318,Protein Kinase C-delta,UMLS
40729,318,PKC-delta Serine-Threonine Kinase,UMLS
40730,318,PKC delta Serine Threonine Kinase,UMLS
40731,318,Protein Kinase C delta,UMLS
40732,318,ConceptWiki:946027df-e981-4617-a795-e8830875f11e,CW_XREF
40733,318,MESH:D051745,MESH_XREF
40735,320,Alpha kinase,CONCEPT_WIKI
40736,321,"Cell kinase 1, alpha subfamily",CONCEPT_WIKI
40737,321,Casein Kinase Ialpha,CONCEPT_WIKI
40738,321,Casein Kinase I alpha,CONCEPT_WIKI
40740,321,Casein Kinase Ialpha,UMLS
40741,321,Casein Kinase I alpha,UMLS
40742,321,ConceptWiki:c03db4af-0cff-4a53-aa0f-779c078f104c,CW_XREF
40743,321,MESH:D048128,MESH_XREF
40744,322,"Cell kinase 1, gamma subfamily",CONCEPT_WIKI
40745,322,Casein Kinase Igamma,CONCEPT_WIKI
40747,322,Casein Kinase Igamma,UMLS
40748,322,ConceptWiki:2b7d3db9-c0a7-4c4a-93de-706803ce868c,CW_XREF
40749,322,MESH:D047389,MESH_XREF
40750,323,"Cyclin-dependent kinase 1 (CDK1, CDC2)",CONCEPT_WIKI
40751,323,CDC2 Protein Kinase,CONCEPT_WIKI
40752,323,Cdk1 Protein Kinase,CONCEPT_WIKI
40753,323,Cyclin Dependent Kinase 1,CONCEPT_WIKI
40754,323,CDK PROTEIN KINASE 001,CONCEPT_WIKI
40755,323,cdc2+ Protein,CONCEPT_WIKI
40756,323,CDC 002 PROTEIN KINASE,CONCEPT_WIKI
40757,323,"Protein Kinase, CDC2",CONCEPT_WIKI
40758,323,cdk1 Kinase,CONCEPT_WIKI
40759,323,"Protein Kinase, Cdk1",CONCEPT_WIKI
40761,323,CYCLIN DEPENDENT KINASE 001,CONCEPT_WIKI
40762,323,Cyclin-Dependent Kinase 1,CONCEPT_WIKI
40763,323,Cdk1 Protein Kinase,UMLS
40764,323,Cyclin Dependent Kinase 1,UMLS
40765,323,CDK PROTEIN KINASE 001,UMLS
40766,323,cdc2+ Protein,UMLS
40767,323,"Protein Kinase, CDC2",UMLS
40768,323,CDC 002 PROTEIN KINASE,UMLS
40769,323,cdk1 Kinase,UMLS
40770,323,"Protein Kinase, Cdk1",UMLS
40771,323,CDC2 Protein Kinase,UMLS
40772,323,CYCLIN DEPENDENT KINASE 001,UMLS
40773,323,Cyclin-Dependent Kinase 1,UMLS
40774,323,ConceptWiki:5d252c5e-c870-44a0-9eb6-1fa5470c14b9,CW_XREF
40775,323,MESH:D016203,MESH_XREF
40776,325,Cyclin-dependent kinase 5 (CDK5),CONCEPT_WIKI
40777,325,Cyclin-Dependent Kinase 5,CONCEPT_WIKI
40778,325,Neuronal Cdc2 Like Protein Kinase,CONCEPT_WIKI
40779,325,Cdc2-Related Kinase PSSALRE,CONCEPT_WIKI
40780,325,"PSSALRE, Cdc2-Related Kinase",CONCEPT_WIKI
40781,325,Neuronal Cdc2-Like Protein Kinase,CONCEPT_WIKI
40782,325,CDK PROTEIN KINASE 005,CONCEPT_WIKI
40783,325,Cdk5 Protein,CONCEPT_WIKI
40784,325,Cyclin Dependent Kinase 5,CONCEPT_WIKI
40786,325,CYCLIN DEPENDENT KINASE 005,CONCEPT_WIKI
40787,325,Cdk5 Protein Kinase,CONCEPT_WIKI
40788,325,"Protein Kinase, Cdk5",CONCEPT_WIKI
40789,325,Cdc2 Related Kinase PSSALRE,CONCEPT_WIKI
40790,325,PSSALRE Protein,CONCEPT_WIKI
40791,325,Neuronal Cdc2 Like Protein Kinase,UMLS
40792,325,Cdc2-Related Kinase PSSALRE,UMLS
40793,325,"PSSALRE, Cdc2-Related Kinase",UMLS
40794,325,Neuronal Cdc2-Like Protein Kinase,UMLS
40795,325,CDK PROTEIN KINASE 005,UMLS
40796,325,Cdk5 Protein,UMLS
40797,325,Cyclin Dependent Kinase 5,UMLS
40798,325,CYCLIN DEPENDENT KINASE 005,UMLS
40799,325,Cyclin-Dependent Kinase 5,UMLS
40800,325,Cdk5 Protein Kinase,UMLS
40801,325,PSSALRE Protein,UMLS
40802,325,Cdc2 Related Kinase PSSALRE,UMLS
40803,325,"Protein Kinase, Cdk5",UMLS
40804,325,ConceptWiki:5f52dbdf-e051-4c5d-91e7-a3a535c4efb2,CW_XREF
40805,325,MESH:D051360,MESH_XREF
40806,326,Cyclin-dependent kinase 7 (CDK7),CONCEPT_WIKI
40807,326,Cyclin-dependent kinase 7,CONCEPT_WIKI
40810,326,ConceptWiki:afb96be0-3b8a-42f4-ab5f-65e124069d25,CW_XREF
40811,327,Cyclin-dependent kinase 8 (CDK8),CONCEPT_WIKI
40812,327,Cyclin-Dependent Kinase 8,CONCEPT_WIKI
40813,327,Cell Division Protein Kinase 8,CONCEPT_WIKI
40814,327,"Protein Kinase, Cdk8",CONCEPT_WIKI
40815,327,"Kinase, Cdk8 Cyclin-Dependent",CONCEPT_WIKI
40816,327,"Kinase, Cdk8 Protein",CONCEPT_WIKI
40818,327,Cdk8 Protein Kinase,CONCEPT_WIKI
40819,327,Cyclin Dependent Kinase 8,CONCEPT_WIKI
40820,327,CYCLIN DEPENDENT KINASE 008,CONCEPT_WIKI
40821,327,"Cyclin-Dependent Kinase, Cdk8",CONCEPT_WIKI
40822,327,Cdk8 Cyclin-Dependent Kinase,CONCEPT_WIKI
40823,327,Cdk8 Cyclin Dependent Kinase,CONCEPT_WIKI
40824,327,Cell Division Protein Kinase 8,UMLS
40825,327,"Protein Kinase, Cdk8",UMLS
40826,327,"Kinase, Cdk8 Cyclin-Dependent",UMLS
40827,327,Cyclin-Dependent Kinase 8,UMLS
40828,327,"Kinase, Cdk8 Protein",UMLS
40829,327,"Cyclin-Dependent Kinase, Cdk8",UMLS
40830,327,CYCLIN DEPENDENT KINASE 008,UMLS
40831,327,Cyclin Dependent Kinase 8,UMLS
40832,327,Cdk8 Protein Kinase,UMLS
40833,327,Cdk8 Cyclin-Dependent Kinase,UMLS
40834,327,Cdk8 Cyclin Dependent Kinase,UMLS
40835,327,ConceptWiki:ab4cb7da-b546-418e-acdc-9710804ce317,CW_XREF
40836,327,MESH:D056850,MESH_XREF
40837,328,Cyclin-dependent kinase 9 (CDK9),CONCEPT_WIKI
40838,328,Cyclin-Dependent Kinase 9,CONCEPT_WIKI
40839,328,Cdc2 related Kinase PITALRE,CONCEPT_WIKI
40840,328,PITALRE Kinase,CONCEPT_WIKI
40841,328,"Kinase PITALRE, Cdc2-related",CONCEPT_WIKI
40842,328,Cdk9 Protein Kinase,CONCEPT_WIKI
40843,328,Cyclin Dependent Kinase 9,CONCEPT_WIKI
40844,328,Cdc2-related Kinase PITALRE,CONCEPT_WIKI
40845,328,CYCLIN DEPENDENT KINASE 009,CONCEPT_WIKI
40847,328,CDK PROTEIN KINASE 009,CONCEPT_WIKI
40848,328,CDK9 Kinase,CONCEPT_WIKI
40849,328,"PITALRE, Cdc2-related Kinase",CONCEPT_WIKI
40850,328,Cdc2 related Kinase PITALRE,UMLS
40851,328,Cdk9 Protein Kinase,UMLS
40852,328,"Kinase PITALRE, Cdc2-related",UMLS
40853,328,PITALRE Kinase,UMLS
40854,328,Cyclin Dependent Kinase 9,UMLS
40855,328,CYCLIN DEPENDENT KINASE 009,UMLS
40856,328,Cdc2-related Kinase PITALRE,UMLS
40857,328,Cyclin-Dependent Kinase 9,UMLS
40858,328,CDK PROTEIN KINASE 009,UMLS
40859,328,CDK9 Kinase,UMLS
40860,328,"PITALRE, Cdc2-related Kinase",UMLS
40861,328,ConceptWiki:ffb5a085-94ba-4d12-8b1e-ddedb2a1165b,CW_XREF
40862,328,MESH:D042863,MESH_XREF
40863,329,Extracellular signal-regulated MAP kinase (ERK),CONCEPT_WIKI
40864,329,Extracellular Signal-Regulated MAP Kinases,CONCEPT_WIKI
40865,329,Extracellular Signal Regulated Kinases,CONCEPT_WIKI
40866,329,"MAP Kinases, Extracellular Signal-Regulated",CONCEPT_WIKI
40867,329,"MAP Kinases, Extracellular Signal Regulated",CONCEPT_WIKI
40868,329,Extracellular Signal Regulated MAP Kinases,CONCEPT_WIKI
40869,329,ERK MAP Kinases,CONCEPT_WIKI
40870,329,EXTRACELLULAR SIGNAL REG MAP KINASES,CONCEPT_WIKI
40871,329,Extracellular Signal-Regulated Kinases,CONCEPT_WIKI
40872,329,"Kinases, Extracellular Signal-Regulated",CONCEPT_WIKI
40873,329,EXTRACELLULAR SIGNAL REG KINASES,CONCEPT_WIKI
40875,329,Extracellular Signal Regulated Kinases,UMLS
40876,329,"MAP Kinases, Extracellular Signal-Regulated",UMLS
40877,329,"MAP Kinases, Extracellular Signal Regulated",UMLS
40878,329,Extracellular Signal Regulated MAP Kinases,UMLS
40879,329,EXTRACELLULAR SIGNAL REG MAP KINASES,UMLS
40880,329,ERK MAP Kinases,UMLS
40881,329,Extracellular Signal-Regulated Kinases,UMLS
40882,329,EXTRACELLULAR SIGNAL REG KINASES,UMLS
40883,329,Extracellular Signal-Regulated MAP Kinases,UMLS
40884,329,"Kinases, Extracellular Signal-Regulated",UMLS
40885,329,ConceptWiki:f7cedc8a-0da8-4171-9bbc-fc92959eb26f,CW_XREF
40886,329,MESH:D048049,MESH_XREF
40887,33,Angiotensin-converting enzyme,CONCEPT_WIKI
40888,33,Peptidase M2 family,CONCEPT_WIKI
40891,33,ConceptWiki:be1172ec-c081-4999-8b5b-65f7c18361f1,CW_XREF
