directorid,genre,prob
15666,Short,1
15667,Documentary,1
15671,Sci-Fi,1
15671,Thriller,1
15672,Documentary,0.5
15672,Drama,0.125
15672,Short,0.25
15672,Thriller,0.25
15673,Drama,1
15674,Crime,0.333333
15674,Drama,0.333333
15674,Thriller,0.333333
15674,Western,0.333333
15679,Short,1
15680,Crime,0.166667
15680,Drama,0.5
15680,Horror,0.166667
15680,Mystery,0.333333
15680,Sci-Fi,0.166667
15680,Thriller,0.666667
15680,Western,0.166667
15682,Drama,0.5
15682,Short,1
15683,Documentary,0.8
15683,Short,0.4
15684,Action,0.5
15684,Adventure,0.5
15684,Fantasy,0.5
15684,Mystery,0.5
15684,Sci-Fi,1
15684,Thriller,0.5
15685,Comedy,1
15685,Drama,1
15685,Romance,1
15686,Drama,1
15686,Short,1
15687,Short,1
15689,Drama,1
15689,Short,1
15690,Drama,1
15692,Documentary,1
15693,Documentary,1
15694,Comedy,1
15696,Drama,0.25
15696,Short,1
15696,Thriller,0.25
15697,Short,1
15698,Drama,1
15698,Mystery,1
15698,Romance,1
15698,Sci-Fi,1
15698,Short,1
15698,Thriller,1
15701,Documentary,0.333333
15701,Short,1
15702,Comedy,0.5
15702,Drama,0.5
15703,Documentary,1
15703,Short,1
15705,Drama,1
15705,Romance,1
15706,Comedy,0.5
15706,Drama,0.5
15706,Fantasy,0.5
15706,Thriller,0.5
15707,Action,0.1
15707,Comedy,0.9
15707,Drama,0.05
15707,Horror,0.025
15707,Musical,0.025
15707,Romance,0.5
15707,War,0.025
15709,Documentary,1
15710,Drama,1
15710,Short,1
15711,Documentary,0.5
15711,Short,1
15712,Documentary,1
15713,Documentary,1
15714,War,1
15715,Short,1
15716,Fantasy,1
15717,Drama,1
15718,Fantasy,1
15718,Short,1
15721,Sci-Fi,1
15721,Thriller,1
15723,Horror,1
15723,Sci-Fi,1
15723,Short,1
15723,Thriller,1
15724,Drama,1
15725,Crime,0.166667
15725,Drama,0.666667
15725,Short,0.0833333
15725,Thriller,0.25
15726,Short,1
15727,Adventure,0.0333333
15727,Documentary,0.966667
15727,Drama,0.0333333
15728,Action,0.02
15728,Adventure,0.12
15728,Comedy,0.1
15728,Documentary,0.2
15728,Drama,0.68
15728,Romance,0.04
15728,Short,0.24
15728,War,0.12
15728,Western,0.06
15729,Drama,1
15729,Short,0.5
15731,Drama,1
15731,Thriller,1
15732,Drama,0.25
15732,Mystery,0.25
15732,Short,1
15733,Drama,1
15734,Animation,1
15734,Short,1
15735,Short,1
15736,Short,1
15737,Horror,1
15737,Sci-Fi,1
15738,Documentary,1
15740,Comedy,0.5
15740,Drama,0.5
15741,Comedy,1
15742,Short,1
15743,Drama,1
15745,Drama,1
15745,Family,0.333333
15746,Action,0.0357143
15746,Adventure,0.0595238
15746,Comedy,0.27381
15746,Crime,0.119048
15746,Drama,0.595238
15746,Musical,0.0357143
15746,Mystery,0.047619
15746,Romance,0.166667
15746,Short,0.0357143
15746,Thriller,0.0119048
15746,War,0.0119048
15746,Western,0.154762
15747,Action,0.5
15747,Adventure,0.5
15748,Action,0.166667
15748,Adventure,0.25
15748,Comedy,0.0833333
15748,Documentary,0.166667
15748,Drama,0.333333
15748,Family,0.166667
15748,Horror,0.166667
15748,Sci-Fi,0.333333
15748,Thriller,0.0833333
15748,Western,0.0833333
15749,Comedy,1
15749,Short,1
15751,Sci-Fi,1
15754,Comedy,0.4
15754,Family,0.6
15754,Thriller,0.2
15755,Short,1
15756,Drama,1
15756,Thriller,0.5
15757,Drama,1
15757,Thriller,0.5
15760,Comedy,0.333333
15760,Romance,0.333333
15760,Short,1
15761,Adventure,0.5
15761,Animation,1
15761,Comedy,1
15761,Family,0.5
15761,Musical,0.5
15761,Short,0.5
15762,Action,0.4
15762,Horror,0.4
15762,Mystery,0.2
15762,Thriller,0.2
15765,Comedy,0.5
15765,Horror,0.5
15766,Documentary,1
15766,Short,1
15767,Short,1
15768,Comedy,1
15768,Drama,0.5
15768,Short,0.5
15769,Comedy,1
15769,Short,0.5
15771,Adventure,1
15771,Animation,1
15771,Comedy,0.5
15771,Family,1
15771,Musical,1
15772,Comedy,0.233333
15772,Drama,0.733333
15772,Family,0.0666667
15772,Fantasy,0.0666667
15772,Musical,0.0333333
15772,Romance,0.0666667
15772,War,0.0333333
15772,Western,0.1
15773,Comedy,1
15774,Documentary,1
15774,Short,1
15775,Adventure,1
15778,Adventure,1
15780,Animation,1
15780,Family,1
15780,Western,1
15781,Animation,1
15781,Short,1
15782,Short,1
15784,Action,0.333333
15784,Fantasy,0.333333
15784,Horror,0.333333
15784,Sci-Fi,1
15785,Adventure,1
15785,Family,1
15786,Drama,1
15786,Family,0.333333
15786,Romance,0.333333
15789,Action,0.5
15789,Sci-Fi,0.5
15791,Animation,1
15792,Comedy,0.0833333
15792,Crime,0.166667
15792,Drama,0.583333
15792,Horror,0.166667
15792,Mystery,0.166667
15792,Sci-Fi,0.166667
15792,Thriller,0.333333
15793,Documentary,1
15795,Crime,0.333333
15795,Drama,1
15795,Mystery,0.333333
15796,Comedy,1
15796,Short,0.5
15797,Comedy,0.666667
15797,Drama,0.333333
15797,Romance,0.333333
15797,Short,0.666667
15798,Documentary,1
15799,Animation,1
15799,Short,1
15802,Comedy,1
15802,Horror,1
15802,Short,1
15803,Documentary,1
15803,Short,1
15804,Horror,1
15805,Documentary,1
15806,Comedy,1
15807,Comedy,1
15807,Family,0.5
15807,Romance,0.5
15807,Sci-Fi,0.5
15808,Short,1
15809,Comedy,0.5
15809,Short,1
15809,Western,0.5
15810,Comedy,1
15810,Short,1
15811,Animation,1
15811,Short,1
15812,Comedy,1
15812,Short,0.5
15814,Comedy,0.391304
15814,Crime,0.0434783
15814,Documentary,0.217391
15814,Drama,0.434783
15814,Music,0.0434783
15814,Mystery,0.0434783
15814,Romance,0.217391
15814,Short,0.0434783
15816,Comedy,1
15816,Music,1
15817,Drama,1
15820,Comedy,1
15820,Horror,1
15821,Comedy,1
15822,Comedy,1
15822,Crime,0.5
15822,Short,1
15823,Documentary,1
15823,Short,1
15826,Comedy,1
15827,Animation,0.25
15827,Fantasy,0.5
15827,Short,0.5
15828,Action,1
15828,Drama,1
15828,Horror,1
15828,Sci-Fi,1
15828,Thriller,1
15829,Horror,1
15830,Documentary,1
15830,Short,1
15832,Short,1
15838,Short,1
15839,Documentary,1
15840,Adventure,0.0333333
15840,Comedy,0.233333
15840,Crime,0.366667
15840,Drama,0.333333
15840,Musical,0.0333333
15840,Mystery,0.1
15840,Romance,0.0666667
15840,Short,0.266667
15842,Comedy,1
15842,Romance,1
15843,Comedy,1
15843,Drama,0.5
15843,Short,0.5
15844,Western,1
15845,Action,0.153846
15845,Comedy,0.384615
15845,Crime,0.230769
15845,Drama,0.692308
15845,Family,0.0769231
15845,Romance,0.0769231
15846,Drama,1
15846,Short,1
15847,Mystery,0.5
15847,Thriller,1
15848,Comedy,1
15850,Drama,1
15852,Drama,0.5
15852,Horror,0.5
15852,Romance,0.5
15853,Adventure,0.5
15853,Documentary,0.5
15853,Drama,0.166667
15853,Fantasy,0.166667
15853,Horror,0.166667
15853,Sci-Fi,0.166667
15853,Thriller,0.166667
15853,War,0.166667
15854,Horror,1
15854,Sci-Fi,1
15855,Horror,1
15858,Crime,1
15858,Drama,1
15859,Drama,1
15860,Adventure,1
15860,Fantasy,1
15860,War,1
15862,Action,0.047619
15862,Adventure,0.047619
15862,Animation,0.142857
15862,Comedy,0.0952381
15862,Crime,0.047619
15862,Documentary,0.0952381
15862,Drama,0.47619
15862,Romance,0.047619
15862,Sci-Fi,0.190476
15862,Short,0.142857
15862,Thriller,0.428571
15862,War,0.047619
15863,Drama,1
15864,Comedy,1
15865,Comedy,0.5
15865,Short,1
15866,Western,1
15870,Animation,0.75
15870,Short,1
15871,Comedy,0.5
15871,Crime,0.5
15871,Short,1
15872,Documentary,1
15872,Short,0.666667
15873,Short,1
15874,Animation,1
15875,Action,1
15875,Adventure,1
15875,Comedy,1
15875,Family,1
15876,Western,1
15877,Short,1
15879,Thriller,1
15881,Comedy,1
15881,Short,1
15882,Comedy,1
15884,Comedy,1
15884,Short,1
15885,Documentary,1
15886,Short,1
15887,Drama,1
15887,Mystery,1
15888,Documentary,1
15889,Documentary,0.333333
15889,Drama,0.333333
15889,Fantasy,0.333333
15889,Horror,0.333333
15889,Thriller,0.333333
15890,Comedy,1
15890,Drama,1
15891,Documentary,1
15892,Comedy,0.0243902
15892,Crime,0.0243902
15892,Documentary,0.902439
15892,Short,0.268293
15893,Comedy,0.333333
15893,Documentary,0.333333
15893,Short,0.666667
15894,Family,1
15897,Comedy,1
15898,Comedy,1
15898,Drama,1
15898,Short,1
15899,Action,0.2
15899,Adventure,0.4
15899,Comedy,0.4
15899,Drama,0.2
15899,Horror,0.2
15899,Sci-Fi,0.2
15900,Documentary,1
15900,Short,0.5
15901,Action,0.0344828
15901,Adventure,0.0344828
15901,Comedy,0.206897
15901,Crime,0.241379
15901,Documentary,0.0344828
15901,Drama,0.689655
15901,Family,0.0344828
15901,Fantasy,0.0344828
15901,Horror,0.103448
15901,Music,0.0344828
15901,Musical,0.0689655
15901,Mystery,0.0689655
15901,Romance,0.103448
15901,Sci-Fi,0.137931
15901,Short,0.0344828
15901,Thriller,0.172414
15901,War,0.0689655
15901,Western,0.0344828
15903,Drama,1
15904,Drama,1
15905,Drama,0.5
15905,Music,0.5
15906,Comedy,0.25
15906,Drama,1
15906,Mystery,0.25
15906,Short,0.25
15907,Action,0.75
15907,Crime,0.25
15907,Drama,0.25
15907,Thriller,0.75
15909,Documentary,1
15909,Short,1
15911,Documentary,1
15912,Action,1
15912,Adventure,1
15912,Animation,1
15912,Sci-Fi,1
15913,Documentary,1
15915,Action,0.25
15915,Adventure,0.25
15915,Comedy,0.75
15915,Music,0.25
15915,Romance,0.5
15915,Thriller,0.25
15916,Documentary,0.333333
15916,Music,0.333333
15916,Short,0.666667
15917,Short,1
15919,Short,1
15921,Animation,1
15921,Short,1
15922,Short,1
15924,Short,1
15925,Drama,1
15925,Short,1
15926,Short,1
15927,Documentary,1
15928,Short,1
15930,Short,1
15931,Short,1
15934,Comedy,1
15934,Short,1
15935,Documentary,0.333333
15935,Drama,0.666667
15935,Music,0.166667
15935,Musical,0.333333
15936,Documentary,0.571429
15936,Music,0.857143
15936,Short,0.428571
15937,Action,1
15937,Sci-Fi,1
15937,Thriller,1
15938,Action,0.133333
15938,Adventure,0.0666667
15938,Comedy,0.7
15938,Crime,0.166667
15938,Drama,0.1
15938,Fantasy,0.0333333
15938,Musical,0.166667
15938,Thriller,0.0333333
15938,Western,0.1
15940,Action,0.104167
15940,Adventure,0.145833
15940,Comedy,0.604167
15940,Crime,0.0625
15940,Drama,0.1875
15940,Fantasy,0.0208333
15940,Horror,0.0208333
15940,Musical,0.0416667
15940,Mystery,0.0416667
15940,Romance,0.0208333
15940,Sci-Fi,0.0208333
15940,War,0.0208333
15940,Western,0.270833
15941,Comedy,1
15941,Short,0.988095
15942,Documentary,1
15943,Action,0.157895
15943,Comedy,0.0526316
15943,Crime,0.105263
15943,Drama,0.684211
15943,Family,0.105263
15943,Fantasy,0.0526316
15943,Mystery,0.105263
15943,Thriller,0.315789
15943,Western,0.0526316
15946,Documentary,1
15946,Short,1
15947,Documentary,1
15947,Short,0.333333
15948,Comedy,1
15948,Short,1
15950,Drama,1
15950,Short,1
15951,Comedy,1
15951,Thriller,1
15952,Comedy,1
15952,Fantasy,1
15952,Horror,1
15953,Music,1
15953,Short,0.5
15954,Comedy,1
15954,Drama,1
15954,Short,1
15954,Thriller,1
15955,Documentary,1
15957,Documentary,1
15960,Comedy,0.333333
15960,Drama,0.666667
15960,Short,0.666667
15962,Documentary,1
15963,Short,1
15964,Comedy,0.5
15964,Documentary,0.5
15964,Sci-Fi,0.5
15966,Drama,1
15967,Short,1
15968,Documentary,0.333333
15968,Short,1
15969,Drama,1
15969,Musical,1
15970,Documentary,1
15970,Short,1
15971,Drama,1
15972,Drama,1
15973,Documentary,1
15974,Drama,1
15974,Musical,1
15975,Short,1
15976,Documentary,1
15976,Short,1
15979,Short,1
15980,Drama,1
15983,Short,1
15984,Comedy,1
15984,Documentary,1
15986,Short,1
15988,Action,1
15988,Adventure,1
15988,Drama,0.5
15988,Fantasy,0.5
15988,Sci-Fi,0.5
15989,Documentary,1
15989,Short,1
15990,Comedy,0.333333
15990,Crime,0.333333
15990,Drama,0.666667
15990,Musical,0.333333
15994,Documentary,1
15994,Short,1
15995,Romance,1
15998,Documentary,1
15999,Comedy,1
15999,Short,1
16000,Comedy,1
16000,Romance,0.666667
16001,Comedy,0.03125
16001,Documentary,1
16001,Music,0.03125
16001,Short,0.90625
16002,Comedy,1
16002,Drama,1
16002,Romance,1
16004,Documentary,0.285714
16004,Drama,0.571429
16004,Fantasy,0.142857
16004,Mystery,0.142857
16004,Romance,0.0714286
16004,Short,0.642857
16005,Comedy,0.0833333
16005,Drama,0.916667
16006,Short,1
16007,Short,1
16008,Action,1
16008,Short,1
16009,Comedy,0.5
16009,Documentary,0.5
16009,Drama,0.5
16009,Romance,0.5
16010,Action,0.5
16010,Comedy,0.5
16010,Thriller,0.5
16012,Animation,1
16012,Family,1
16012,Musical,1
16013,Action,1
16013,Crime,1
16013,Thriller,1
16014,Action,0.111111
16014,Adventure,0.0555556
16014,Comedy,0.111111
16014,Crime,0.148148
16014,Drama,0.333333
16014,Fantasy,0.037037
16014,Film-Noir,0.0185185
16014,Horror,0.333333
16014,Music,0.0185185
16014,Mystery,0.0555556
16014,Romance,0.037037
16014,Sci-Fi,0.222222
16014,Thriller,0.0740741
16014,War,0.0555556
16014,Western,0.0925926
16015,Comedy,0.333333
16015,Drama,1
16015,Short,0.666667
16018,Drama,1
16018,Short,1
16019,Adventure,0.333333
16019,Comedy,0.666667
16020,Action,0.181818
16020,Adventure,0.0909091
16020,Comedy,0.181818
16020,Crime,0.181818
16020,Documentary,0.0909091
16020,Drama,0.545455
16020,Music,0.0909091
16020,Romance,0.0909091
16020,Thriller,0.272727
16020,War,0.0909091
16023,Animation,1
16023,Documentary,1
16023,Short,1
16025,Drama,1
16025,Horror,1
16025,Sci-Fi,1
16025,Thriller,1
16026,Documentary,0.666667
16026,Drama,0.333333
16028,Comedy,0.8
16028,Drama,0.2
16029,Animation,1
16029,Short,1
16030,Drama,1
16031,Action,0.5
16031,Adventure,0.5
16031,Comedy,1
16032,Comedy,0.2
16032,Crime,0.3
16032,Drama,0.5
16032,Music,0.1
16032,Romance,0.1
16032,Short,0.1
16032,Thriller,0.1
16033,Documentary,0.125
16033,Short,1
16034,Documentary,1
16034,Short,1
16036,Short,1
16038,Documentary,1
16038,Music,1
16040,Crime,0.555556
16040,Drama,0.888889
16040,Film-Noir,0.222222
16040,Mystery,0.111111
16040,Thriller,0.111111
16041,Documentary,0.666667
16041,Music,0.333333
16041,Short,1
16042,Adventure,0.125
16042,Comedy,0.1875
16042,Crime,0.0625
16042,Drama,0.3125
16042,Family,0.9375
16042,Romance,0.125
16042,Short,0.0625
16043,Short,1
16046,Documentary,1
16046,Short,1
16047,Comedy,1
16049,Crime,1
16050,Action,0.25
16050,Comedy,0.5
16050,Short,0.25
16052,Drama,1
16054,Action,1
16054,Animation,1
16054,Comedy,1
16054,Horror,1
16054,Short,1
16055,Action,1
16055,Adventure,0.333333
16055,Drama,0.333333
16055,Sci-Fi,0.333333
16055,Thriller,0.333333
16056,Comedy,1
16056,Short,1
16057,Action,0.166667
16057,Adventure,0.111111
16057,Crime,0.0555556
16057,Drama,0.666667
16057,Horror,0.222222
16057,Musical,0.111111
16057,Mystery,0.111111
16057,Romance,0.0555556
16057,Sci-Fi,0.111111
16057,Thriller,0.111111
16057,War,0.0555556
16058,Action,1
16058,Adventure,1
16061,Comedy,1
16061,Drama,1
16062,Horror,0.5
16062,Short,1
16064,Comedy,1
16064,Drama,0.5
16065,Drama,1
16065,Short,1
16066,Short,1
16067,Adventure,1
16067,Fantasy,1
16067,War,1
16068,Documentary,0.333333
16068,Drama,0.666667
16068,Family,0.333333
16069,Documentary,1
16070,Action,1
16070,Adventure,1
16070,Animation,1
16070,Romance,1
16070,Short,1
16072,Drama,1
16074,Documentary,1
16074,Short,1
16075,Comedy,0.333333
16075,Documentary,0.333333
16075,Short,0.333333
16076,Documentary,1
16079,Short,1
16080,Short,1
16081,Documentary,1
16081,Music,1
16083,Comedy,1
16085,Action,0.5
16085,Crime,0.5
16085,Documentary,0.5
16085,Drama,0.5
16086,Documentary,1
16086,Short,1
16088,Documentary,1
16089,Comedy,1
16090,Documentary,1
16091,Documentary,1
16092,Short,1
16093,Animation,1
16093,Short,0.727273
16094,Crime,0.5
16094,Horror,0.5
16095,Documentary,1
16097,Action,0.166667
16097,Adventure,0.0833333
16097,Crime,0.166667
16097,Drama,0.583333
16097,Thriller,0.25
16097,Western,0.0833333
16098,Action,1
16098,Comedy,1
16099,Comedy,0.5
16099,Drama,0.75
16099,Romance,0.25
16100,Comedy,1
16100,Horror,1
16101,Comedy,0.461538
16101,Crime,0.153846
16101,Drama,0.307692
16101,Musical,0.230769
16101,Mystery,0.0769231
16101,Romance,0.230769
16101,Sci-Fi,0.0769231
16101,Short,0.0769231
16103,Drama,1
16103,Musical,1
16104,Comedy,0.5
16104,Drama,1
16104,Short,1
16105,Short,1
16106,Documentary,1
16106,Short,1
16110,Documentary,1
16110,Short,1
16112,Drama,1
16113,Comedy,0.75
16113,Drama,0.5
16113,Romance,0.25
16113,Short,0.25
16114,Adventure,1
16114,Drama,1
16114,Fantasy,1
16116,Animation,0.1
16116,Comedy,0.2
16116,Drama,0.5
16116,Romance,0.1
16116,Short,0.4
16116,Thriller,0.1
16117,Documentary,1
16118,Comedy,0.8
16118,Drama,0.6
16120,Action,1
16120,Drama,1
16120,Thriller,1
16121,Comedy,1
16121,Drama,1
16122,Drama,1
16124,Sci-Fi,0.5
16124,Short,0.5
16125,Music,1
16126,Comedy,1
16126,Short,1
16127,Animation,1
16127,Short,1
16129,Comedy,1
16130,Drama,0.5
16130,Mystery,0.5
16135,Documentary,1
16136,Adventure,0.166667
16136,Crime,0.333333
16136,Drama,0.5
16136,Film-Noir,0.333333
16136,Romance,0.166667
16137,Comedy,1
16137,Short,1
16139,Action,0.125
16139,Adventure,0.125
16139,Crime,0.25
16139,Documentary,0.125
16139,Drama,0.75
16139,Romance,0.125
16140,Sci-Fi,1
16140,Thriller,1
16141,Comedy,1
16142,Short,1
16143,Comedy,0.166667
16143,Crime,0.0555556
16143,Drama,0.944444
16143,Fantasy,0.0555556
16143,Musical,0.166667
16143,Mystery,0.0555556
16143,Romance,0.333333
16143,Western,0.0555556
16144,Documentary,0.8
16144,Drama,0.2
16144,Short,0.6
16145,Documentary,0.857143
16145,Drama,0.142857
16145,Short,0.571429
16146,Documentary,0.25
16146,Drama,0.125
16146,Romance,0.25
16146,Short,0.625
16146,Thriller,0.125
16147,Documentary,1
16148,Crime,0.2
16148,Drama,0.8
16148,Thriller,0.2
16149,Adventure,0.0344828
16149,Comedy,0.844828
16149,Crime,0.0517241
16149,Drama,0.137931
16149,Family,0.0344828
16149,Fantasy,0.137931
16149,Horror,0.0517241
16149,Musical,0.224138
16149,Mystery,0.0689655
16149,Romance,0.0344828
16149,Sci-Fi,0.0344828
16149,Thriller,0.0172414
16149,Western,0.0172414
16151,Documentary,1
16151,Short,1
16152,Documentary,0.5
16152,Drama,0.5
16152,Short,0.5
16153,Documentary,1
16153,Short,1
16155,Comedy,1
16155,Drama,1
16155,Romance,1
16156,Comedy,0.666667
16156,Mystery,0.333333
16156,Short,1
16157,Drama,1
16157,Short,1
16160,Documentary,1
16162,Short,1
16164,Documentary,1
16165,Action,1
16165,Comedy,1
16165,Crime,1
16165,Mystery,1
16165,Short,1
16168,Comedy,1
16169,Comedy,1
16170,Action,0.111111
16170,Adventure,0.222222
16170,Comedy,0.222222
16170,Drama,0.222222
16170,Fantasy,0.111111
16170,Horror,0.555556
16170,Sci-Fi,0.222222
16171,Comedy,1
16171,Short,1
16172,Drama,0.5
16172,Short,1
16173,Comedy,0.166667
16173,Drama,0.833333
16173,Musical,0.333333
16174,Music,1
16175,Drama,1
16176,Comedy,1
16176,Drama,1
16177,Crime,1
16177,Drama,1
16177,Thriller,1
16179,Adventure,0.5
16179,Animation,1
16179,Comedy,0.5
16179,Family,1
16179,Fantasy,0.5
16179,Horror,0.5
16181,Crime,0.5
16181,Drama,1
16183,Short,1
16184,Comedy,0.5
16184,Drama,1
16184,Musical,0.5
16185,Documentary,1
16185,Short,1
16186,Animation,1
16186,Short,1
16188,Comedy,1
16189,Action,0.5
16189,Adventure,0.1
16189,Crime,0.1
16189,Drama,0.4
16189,Horror,0.2
16189,Sci-Fi,0.1
16189,Thriller,0.3
16189,War,0.3
16189,Western,0.1
16192,Documentary,0.666667
16192,Horror,0.333333
16192,Short,0.666667
16194,Drama,1
16194,Romance,0.5
16196,Drama,0.5
16196,Short,1
16197,Documentary,1
16199,Short,1
16200,Documentary,1
16201,Drama,1
16202,Documentary,1
16203,Comedy,1
16204,Comedy,1
16204,Horror,1
16205,Documentary,1
16206,Comedy,1
16208,Comedy,1
16209,Short,1
16210,Adventure,0.333333
16210,Comedy,0.166667
16210,Drama,0.5
16210,Fantasy,0.166667
16212,Drama,1
16213,Documentary,1
16213,Short,1
16214,Animation,1
16214,Short,1
16215,Documentary,1
16216,Short,1
16217,Comedy,0.5
16217,Drama,0.5
16217,Short,0.5
16218,Documentary,1
16218,Short,1
16219,Documentary,1
16219,Short,1
16220,Documentary,1
16220,Musical,1
16221,Drama,1
16222,Action,0.0416667
16222,Adventure,0.291667
16222,Comedy,0.166667
16222,Documentary,0.0833333
16222,Drama,0.416667
16222,Music,0.0833333
16222,Musical,0.0833333
16222,Short,0.0416667
16222,Western,0.0833333
16223,Drama,1
16223,Short,1
16224,Comedy,1
16224,Crime,1
16225,Drama,0.5
16225,Short,0.5
16225,Thriller,0.25
16226,Documentary,0.333333
16226,Drama,0.5
16226,Short,0.166667
16228,Comedy,0.25
16228,Crime,0.25
16228,Drama,0.75
16229,Documentary,0.363636
16229,Short,0.727273
16230,Drama,0.5
16230,Short,1
16231,Short,1
16232,Short,1
16233,Comedy,0.888889
16233,Drama,0.111111
16233,Musical,0.555556
16234,Comedy,0.105263
16234,Documentary,0.0526316
16234,Drama,0.631579
16234,Mystery,0.157895
16234,Short,0.0526316
16234,Thriller,0.473684
16234,War,0.0526316
16236,Drama,1
16238,Short,1
16240,Action,1
16240,Drama,1
16241,Short,1
16242,Short,1
16244,Comedy,1
16245,Horror,1
16245,Mystery,1
16246,Short,0.5
16246,Thriller,0.5
16247,Comedy,0.5
16247,Short,0.5
16248,Comedy,1
16249,Documentary,1
16250,Documentary,1
16252,Crime,0.333333
16252,Drama,0.666667
16252,Horror,0.333333
16253,Comedy,1
16253,Short,1
16254,Drama,1
16255,Animation,0.0714286
16255,Comedy,0.0714286
16255,Documentary,0.214286
16255,Sci-Fi,0.142857
16255,Short,0.642857
16258,Comedy,1
16259,Comedy,0.5
16259,Documentary,0.5
16260,Documentary,0.5
16260,Drama,0.5
16260,War,0.5
16261,Comedy,0.0833333
16261,Crime,0.0555556
16261,Drama,0.555556
16261,Family,0.0277778
16261,Horror,0.0277778
16261,Mystery,0.111111
16261,Romance,0.111111
16261,Short,0.833333
16264,Animation,1
16264,Short,0.5
16265,Comedy,1
16265,Drama,1
16266,Comedy,1
16266,Short,1
16267,Action,0.5
16267,Adventure,0.75
16267,Drama,1
16267,Sci-Fi,0.5
16267,Thriller,0.25
16267,Western,0.5
16268,Comedy,0.5
16268,Romance,0.5
16268,Sci-Fi,0.5
16272,Short,1
16273,Action,1
16273,Adventure,1
16273,Crime,1
16273,Drama,1
16274,Animation,0.25
16274,Documentary,0.75
16274,Romance,0.25
16274,Short,0.5
16275,Short,1
16276,Animation,1
16276,Short,1
16277,Documentary,1
16278,Drama,1
16278,Musical,1
16278,Romance,1
16280,Horror,1
16280,Short,1
16281,Documentary,1
16283,Documentary,1
16284,Documentary,1
16284,Short,1
16285,Action,0.166667
16285,Adventure,0.333333
16285,Comedy,0.5
16285,Family,0.333333
16285,Fantasy,0.166667
16285,Horror,0.333333
16285,Sci-Fi,0.333333
