id,name,year,rank
32669,"Beetle Hunter, The",1967,NULL
32671,"Beetle, The",1919,NULL
32672,Beetlejisum,1991,NULL
32673,Beetlemania,1996,NULL
32674,"Beezy Bear",1955,6.8
32675,"Befana, La",1995,NULL
32676,"Befehl ist Befehl",1936,NULL
32677,"Beffe, licenze et amori del Decamerone segreto",1972,NULL
32678,"Befolkningens beskyttelse",1953,NULL
32679,"Before and After",1903,NULL
32680,"Before and After",1914,NULL
32681,"Before and After",1979,NULL
32682,"Before and After",1996,5.9
32683,"Before and After Taking",1918,NULL
32684,"Before and After the Monsoon",1985,NULL
32685,"Before Breakfast (1919/I)",1919,NULL
32686,"Before Breakfast (1919/II)",1919,NULL
32687,"Before Breakfast",1968,NULL
32688,"Before Columbus, Programme One: Invasion",1993,NULL
32689,"Before Columbus, Programme Three: Rebellion",1993,NULL
32690,"Before Columbus, Programme Two: Conversion",1993,NULL
32691,"Before Dallas",2000,NULL
32692,"Before Dawn",1933,6.2
32693,"Before He Wakes",1998,NULL
32695,"Before Hollywood, There Was Fort Lee, N.J.",1964,NULL
32696,"Before I Die Forever",1987,NULL
32697,"Before I Hang",1940,5.9
32698,"Before I Say Goodbye",2003,NULL
32699,"Before I Sleep",1996,NULL
32700,"Before I Sleep",1997,NULL
32701,"Before I Wake",1954,NULL
32703,"Before Midnight",1925,NULL
32704,"Before Midnight",1933,NULL
32705,"Before Morning",1933,NULL
32706,"Before My Eyes",1989,NULL
32707,"Before Night Falls",2000,7.2
32708,"Before Now",2002,NULL
32709,"Before She Met Me",2000,NULL
32711,"Before Stonewall",1984,6.8
32712,"Before Sunrise",1995,7.5
32713,"Before Sunset",2004,8.5
32714,"Before Taking",1924,NULL
32715,"Before the Bell Rang",2003,8.1
32716,"Before the Bloom",1993,NULL
32717,"Before the Devil Knows You're Dead",2005,NULL
32718,"Before the Fair",1962,NULL
32719,"Before the Flood: The Last Couple in Vuotos",2000,NULL
32720,"Before the Killing Starts",1995,NULL
32721,"Before the Mountain Was Moved",1969,NULL
32722,"Before the Nickelodeon: The Cinema of Edwin S. Porter",1982,5.2
32723,"Before the Party",1969,NULL
32724,"Before the Public",1923,NULL
32725,"Before the Raid",1943,NULL
32726,"Before the Rain",1994,7.5
32727,"Before the Storm",1991,NULL
32728,"Before the Storm of Winter",1981,NULL
32729,"Before the Sun Goes Down",1959,NULL
32730,"Before the White Man Came (1912/I)",1912,NULL
32731,"Before the White Man Came (1912/II)",1912,NULL
32732,"Before the White Man Came",1920,NULL
32733,"Before They Were Stars! 2001",2001,NULL
32734,"Before They Were WWE Superstars 2",2003,NULL
32735,"Before They Were WWF Superstars",2002,NULL
32736,"Before Winter Comes",1969,6.2
32737,"Before Women Had Wings",1997,NULL
32738,"Before Yorktown",1911,NULL
32739,"Before You Go",1995,8.3
32740,"Before You Go",2002,5
32741,"Before Your Eyes",1996,NULL
32742,"Before Your Eyes: Angelie's Secret",1995,NULL
32743,"Before Your Eyes: One Last Chance",1998,NULL
32744,"Before Z",2004,NULL
32745,"Before, During, After Chile, October 5",1989,NULL
32746,"Befreien Sie Afrika",1999,NULL
32747,"BeFreier und BeFreite",1992,NULL
32748,"Befreite Hnde",1939,NULL
32749,"Befreite Musik",1945,NULL
32750,"Befreite Zone",2004,4
32751,"Befreiung aus der Rosenstrae",1994,NULL
32752,"Befriedung/Lchle Seki",1966,NULL
32753,Befrielsesbilleder,1982,3.1
32754,"Befrienders, The",1970,NULL
32755,"Befristeter Aufenthalt",1987,NULL
32756,"Befrderung, Die",1980,NULL
32757,Beg,1970,8.2
32758,Beg,1985,NULL
32759,"Beg ot smerti",1996,NULL
32760,"Beg po solnechnoj storone",1992,NULL
32761,Beg!,1994,5.8
32762,"Beg, Borrow or Steal",1937,5.1
32763,"Beg, Borrow, or Steal",1973,NULL
32764,Begaana,1963,NULL
32765,Begaar,1975,NULL
32766,"Begegnung der Inseln, Die",1994,NULL
32767,"Begegnung im Herbst",1977,NULL
32768,"Begegnung in Salzburg",1963,NULL
32769,"Begegnung mit Fritz Lang",1963,4.7
32770,"Begegnung mit Werther",1949,NULL
32771,"Begehrte Lotte oder 'Welch entzckende Fchen', Die",1924,NULL
32772,"Begeren, Het",1988,NULL
32773,"Beggar and His Child, The",1916,NULL
32774,"Beggar and the Clown, The",1913,NULL
32775,"Beggar Bride, The",1997,NULL
32776,"Beggar Child, The",1914,NULL
32777,"Beggar Girl of Agra",1932,NULL
32778,"Beggar Girl's Wedding, The",1915,NULL
32779,"Beggar in Purple, A",1920,NULL
32780,"Beggar Maid, The",1921,NULL
32781,"Beggar Named Su, A",1953,NULL
32782,"Beggar of Cawnpore, The",1916,NULL
32783,"Beggar on Horseback",1925,NULL
32784,"Beggar Prince of India, The",1914,NULL
32785,"Beggar Prince, The",1920,NULL
32786,"Beggar Student, The (1931/I)",1931,NULL
32787,"Beggar Student, The",1988,NULL
32788,"Beggar's Holiday",1934,NULL
32789,"Beggar's Opera, The",1953,6.2
32790,"Beggar's Opera, The",1983,NULL
32791,"Beggarman, Thief",1979,NULL
32792,"Beggars Banquet: The Video Collection",1992,NULL
32793,"Beggars in Ermine",1934,5.7
32794,"Beggars of Life",1928,7.4
32795,"Beggars Opera Cafe",1998,NULL
32796,"Begging for Bondage",1992,NULL
32797,"Begging for Discipline",1982,NULL
32798,"Begging Game, The",1995,NULL
32799,"Begging Swordsman, The",1984,NULL
32800,"Begging the Ring",1979,NULL
32801,Begierde,1921,NULL
32802,Begierde,1951,NULL
32803,Begin,1998,NULL
32804,"Begin the Beguine",2003,NULL
32805,"Beginn aller Schrecken ist Liebe, Der",1984,NULL
32806,"Beginn, Der",1966,NULL
32807,"Beginner's Luck",1935,8
32808,"Beginner's Luck",1986,5.8
32809,"Beginner's Luck",2001,3
32810,"Beginner, The",1996,NULL
32811,"Beginner, The",1998,NULL
32812,"Beginning at the End",1915,NULL
32813,"Beginning of a Great Enterprise, The",1901,NULL
32814,"Beginning of History, The",2001,NULL
32815,"Beginning of the End",1957,3.4
32816,"Beginning of the End of the World, The",1971,NULL
32817,"Beginning of Wisdom, The",2004,NULL
32818,"Beginning or the End, The",1947,6.4
32819,"Beginning to Date",1953,NULL
32820,"Beginning, The",1978,NULL
32821,"Beginning, The",2001,NULL
32822,"Beginning: Making Episode I, The",2001,NULL
32823,Beginnings,1981,NULL
32824,Beginnings,2002,NULL
32825,"Beginnings of Conscience",1957,NULL
32826,Beglets,1919,NULL
32827,Beglets,1932,NULL
32828,"Beglets iz Yantarnogo",1968,NULL
32829,Begletsy,1932,NULL
32830,"Begnadete Hnde",1955,NULL
32831,"Begone Dull Care",1949,8.7
32832,Begotten,1991,5.8
32833,"Begrafenis van 21 Brusselse burgers gefusilleerd door de Duitsers",1919,NULL
32834,"Begrafenis van componist Puccini. Een recent portret van de meester",1924,NULL
32835,"Begrafenis van de burgerlijke helden in Antwerpen",1914,NULL
32836,"Begrafenis van de gravin van Vlaanderen, 30 november 1912",1912,NULL
32837,"Begrafenis van gefusilleerde burgers",1914,NULL
32838,"Begrafenis van Kapitein Fryatt",1919,NULL
32839,"Begrafenis van Kardinaal Mercier, De",1926,NULL
32840,"Begrafenisplechtigheid Jozef Wauters",1929,NULL
32841,"Begrafenisplechtigheid van de gravin van Vlaanderen, moeder van Koning Albert I",1912,NULL
32842,Begravelsen,2002,NULL
32843,Begravelsesherrerne,1931,NULL
32844,"Begraving van Z.M Leopold II",1909,NULL
32845,"Begriper du inte att jag lskar dig?",1988,NULL
32846,"Begrbnis einer Grfin",1991,NULL
32847,"Begrndung eines Urteils",1966,NULL
32848,"Begstvo mistera Mak-Kinli",1975,5.1
32849,"Beguiled, The",1971,6.9
32850,Begum,1945,NULL
32851,"Beguman Ashiq",1930,NULL
32852,Begunac,1979,NULL
32853,Begunah,1937,NULL
32854,Begunah,1957,NULL
32855,Begunec,1973,NULL
32856,Beguny,1918,NULL
32857,"Begurebis gadaprena",1980,NULL
32858,"Begushchaya mishen'",1991,NULL
32859,"Begushchaya po volnam",1967,8.6
32860,"Begyndte ombord, Det",1937,NULL
32861,"Begynnelsen p en historie",1988,NULL
32862,Begr,1946,NULL
32863,"Behajtani tilos!",1941,NULL
32864,"Behave Yourself",1962,NULL
32865,"Behave Yourself!",1951,5.9
32866,"Behaving Badly",1989,NULL
32867,"Behavior Therapy for Homosexuality",1971,NULL
32868,"Behaviour Game, The",1969,NULL
32869,"Behazot Halayla",1997,NULL
32870,"Behdasht-e Dandan",1980,NULL
32871,"Beheaded 1000",1993,5.5
32872,"Beheading a Chinese Boxer",1900,NULL
32873,"Beheading Chinese",1903,NULL
32874,"Beheading Chinese Prisoner",1900,NULL
32875,Behemoth,2003,NULL
32876,"Behemoth, the Sea Monster",1959,5.3
32877,"Behesht az ane to",2000,NULL
32878,"Behesht ja-ye digari ast",2003,7.4
32879,"Behesht-e Penhan",1994,NULL
32880,"Behind & Above: The Wings of Fire",1995,NULL
32881,"Behind Bars",2000,NULL
32886,"Behind City Lights",1945,NULL
32887,"Behind Closed Doors",1916,NULL
32888,"Behind Closed Doors",1929,NULL
32889,"Behind Closed Doors",1988,NULL
32891,"Behind Closed Doors",1998,NULL
32892,"Behind Closed Doors",2002,NULL
32894,"Behind Closed Doors (2003/I)",2003,NULL
32895,"Behind Closed Doors (2003/II)",2003,NULL
32896,"Behind Closed Doors: The Dark Legacy of the Johns Committee",2000,NULL
32897,"Behind Enemy Lines",1985,NULL
32898,"Behind Enemy Lines",1986,4.4
32899,"Behind Enemy Lines",1996,4.5
32900,"Behind Enemy Lines",2001,6.1
32901,"Behind Enemy Lines: The Making of 'Return to Castle Wolfenstein'",2001,NULL
32902,"Behind Every Good Man",1966,NULL
32903,"Behind Green Lights",1946,6.7
32904,"Behind Jury Doors",1932,NULL
32905,"Behind Life's Stage",1916,NULL
32906,"Behind Locked Doors",1948,5.7
32907,"Behind Locked Doors",1968,3
32908,"Behind Masks",1921,NULL
32909,"Behind Me - Bruno Ganz",2002,5.8
32910,"Behind Office Doors",1931,6
32911,"Behind Prison Gates",1939,NULL
32912,"Behind Prison Walls",1943,NULL
32913,"Behind Route 2",1998,NULL
32914,"Behind Southern Lines",1952,NULL
32915,"Behind Stone Walls",1932,NULL
32916,"Behind That Curtain",1929,5
32917,"Behind the 'Scream'",2000,NULL
32918,"Behind the Action: Stuntmen in the Movies",2002,NULL
32920,"Behind the Attic Door: The Making of 'Rachel's Attic'",2002,NULL
32921,"Behind the Backdoor",1986,NULL
32923,"Behind the Backdoor 3",1989,NULL
32924,"Behind the Backdoor 4",1990,NULL
32925,"Behind the Backdoor 5",1992,NULL
32926,"Behind the Backdoor 6",1993,NULL
32927,"Behind the Badge (2002/II)",2002,NULL
32929,"Behind the Bars",1990,NULL
32930,"Behind the Beyond",1937,NULL
32932,"Behind the Black Door 3",1994,NULL
32933,"Behind the Black Door 4",1994,NULL
32935,"Behind the Blinds",1992,NULL
32936,"Behind the Boards On Baby Weems: A Conversation with Joe Grant",2002,NULL
32937,"Behind the Breadline",1974,NULL
32938,"Behind the Broken Words",2003,NULL
32939,"Behind the Brown Door",1986,NULL
32940,"Behind the Camera: The Unauthorized Story of 'Charlie's Angels'",2004,NULL
32941,"Behind the Camera: The Unauthorized Story of 'Three's Company'",2003,NULL
32942,"Behind the Candelabra: Liberace",1989,NULL
32943,"Behind the Counter",1928,NULL
32945,"Behind the Crime",2004,NULL
32946,"Behind the Criminal",1937,NULL
32947,"Behind the Curtain",1916,NULL
32948,"Behind the Curtain",1924,NULL
32949,"Behind the Dark",1996,NULL
32950,"Behind the Door",1919,5.2
32951,"Behind the Ears: The True Story of Roger Rabbit",2003,NULL
32952,"Behind the Eight Ball",1942,5
32953,"Behind the Eight Ball",1991,NULL
32954,"Behind the Evidence",1935,NULL
32955,"Behind the Eyes of War",1999,NULL
32956,"Behind the Feline: The Cartoon Phenomenon",2003,NULL
32957,"Behind the Firing Line",1898,NULL
32958,"Behind the Firing Line",1995,NULL
32959,"Behind the Front",1919,NULL
32960,"Behind the Front",1926,NULL
32962,"Behind the Greek Door",1975,NULL
32965,"Behind the Green Lights",1935,NULL
32966,"Behind the Gun",1913,NULL
32967,"Behind the Headlines",1936,NULL
32968,"Behind the Headlines",1937,5.7
32969,"Behind the Headlines",1952,NULL
32970,"Behind the Headlines",1956,5.4
32971,"Behind the High Wall",1956,NULL
32972,"Behind the Laughs",1998,NULL
32973,"Behind the Legend: Timon",2004,NULL
32974,"Behind the Life of Chris Gaines",1999,NULL
32975,"Behind the Lines",1916,NULL
32976,"Behind the Make-Up",1930,4.9
32977,"Behind the Map",1917,NULL
32978,"Behind the Mascot",2004,NULL
32979,"Behind the Mask",1915,NULL
32980,"Behind the Mask",1916,NULL
32981,"Behind the Mask",1917,NULL
32982,"Behind the Mask",1932,5.8
32983,"Behind the Mask",1946,5
32984,"Behind the Mask",1958,NULL
32985,"Behind the Mask",1991,NULL
32986,"Behind the Mask",1999,NULL
32987,"Behind the Mask (2003/I)",2003,NULL
32989,"Behind the Mask: The IRA and Sinn Fein",1997,NULL
32990,"Behind the Masks",1973,NULL
32991,"Behind the Meat-Ball",1945,6.6
32992,"Behind the Mike",1937,NULL
32993,"Behind the Mission: The Making of 'M:I-2'",2000,NULL
32994,"Behind the Movie Lens",1938,NULL
32995,"Behind the Movie: Rugrats In Paris",2000,NULL
32996,"Behind the News",1940,NULL
32997,"Behind the Nine",2003,NULL
32999,"Behind the Outer Limits",2002,NULL
33000,"Behind the Palace Doors",1993,NULL
33001,"Behind the Peepers: The Making of 'Jeepers Creepers'",2002,NULL
33002,"Behind the Planet of the Apes",1998,NULL
33003,"Behind the Praise Band: Manna From Heaven",2003,NULL
33004,"Behind the Red Door",2002,7.2
33005,"Behind the Rent Strike",1979,NULL
33006,"Behind the Rising Sun",1943,5.2
33007,"Behind the Scenes",1904,NULL
33008,"Behind the Scenes",1908,NULL
33009,"Behind the Scenes",1910,NULL
33010,"Behind the Scenes",1913,NULL
33011,"Behind the Scenes",1914,NULL
33012,"Behind the Scenes",1975,NULL
33014,"Behind the Scenes",1989,NULL
33015,"Behind the Scenes",1991,NULL
33016,"Behind the Scenes (1992/I)",1992,NULL
33017,"Behind the Scenes (1992/II)",1992,NULL
33019,"Behind the Scenes",1998,NULL
33020,"Behind the Scenes 1",1999,NULL
33023,"Behind the Scenes at 'Daria'",2000,NULL
33024,"Behind the Scenes at the American Comedy Awards",1997,NULL
33025,"Behind the Scenes at the American Comedy Awards",1998,NULL
33026,"Behind the Scenes at the American Comedy Awards",1999,NULL
33027,"Behind the Scenes of 'Austin Powers: The Spy Who Shagged Me'",1999,NULL
33028,"Behind the Scenes of 'Going Down'",2004,NULL
33029,"Behind the Scenes of 'Inspector Gadget 2'",2003,NULL
33030,"Behind the Scenes of 'John Q'",2002,NULL
33032,"Behind the Scenes with 'Goldfinger'",1995,NULL
33033,"Behind the Scenes with 'Thunderball'",1995,NULL
33034,"Behind the Scenes with 20 Young Girls",2003,NULL
33035,"Behind the Scenes with David Hockney",1992,NULL
33036,"Behind the Scenes with Deon Braxton",1998,NULL
33037,"Behind the Scenes with Fess Parker",1956,NULL
33039,"Behind the Scenes: 'Almost Famous' - Postcards from the Edge",2001,NULL
33040,"Behind the Scenes: 'UHF'",1989,NULL
33041,"Behind the Scenes: Asylum Days",2003,NULL
33042,"Behind the Scenes: BET Music Awards",2002,NULL
33044,"Behind the Scenes: Cast Away",2000,NULL
33045,"Behind the Scenes: Die Hard - With a Vengeance",1995,NULL
33046,"Behind the Scenes: Finding Forrester",2001,NULL
33047,"Behind the Scenes: Hannibal",2001,NULL
33048,"Behind the Scenes: Milking the Chicken",2004,NULL
33049,"Behind the Scenes: Road to El Dorado",2000,NULL
33050,"Behind the Scenes: Spider-Man the Movie",2002,NULL
33051,"Behind the Scenes: The Great Commission",2003,NULL
33052,"Behind the Scenes: The Last Samurai",2004,NULL
33053,"Behind the Scenes: The Making of 'The Ugly One'",2003,NULL
33054,"Behind the Scenes: The Music Man",2002,NULL
33055,"Behind the Scenes: Way of the Gun",2000,NULL
33056,"Behind the Schemes",1939,NULL
33057,"Behind the Screen",1915,NULL
33058,"Behind the Screen",1916,7
33059,"Behind the Seams",2000,4.7
33060,"Behind the Secret Panel",1916,NULL
33061,"Behind the Signs on Broadway",1920,NULL
33062,"Behind the Silver Screen",1986,NULL
33063,"Behind the Smile",2004,NULL
33064,"Behind the Sofa",2003,NULL
33066,"Behind the Startup: Icevan.com",2002,NULL
33067,"Behind the Sting",1999,NULL
33068,"Behind the Stockade",1911,NULL
33069,"Behind the Terror",2001,NULL
33070,"Behind the Threshold",1996,NULL
33071,"Behind the Times",1911,NULL
33072,"Behind the Times",1913,NULL
33073,"Behind the Veil",1914,NULL
33074,"Behind the Veil",1916,NULL
33075,"Behind the Veil",1984,NULL
33076,"Behind the Wall",2003,NULL
33077,"Behind the Wall of Shame",1996,NULL
33078,"Behind the Walls of 'Full House'",2000,NULL
33079,"Behind the Waterfall",1995,3.2
33080,"Behind Two Guns",1924,NULL
33081,"Behind Walls",1999,NULL
33084,"Behind Your Back",1937,NULL
33085,Behindert,1974,NULL
33086,"Behinderte Zukunft?",1971,NULL
33087,"Behirah V'Hagoral, Ha-",1993,NULL
33088,"Behold a Pale Horse",1964,6.2
33089,"Behold Hawaii",1983,NULL
33090,"Behold My Wife",1920,NULL
33091,"Behold My Wife",1934,5.7
33092,"Behold the Man",1921,NULL
33093,"Behold the Man!",1951,NULL
33094,"Behold the Raven",2004,NULL
33095,"Behold This Woman",1924,NULL
33096,"Behram Khan",1946,NULL
33097,Behula,1921,NULL
33098,"Behriga ga ej tilltrde",1988,NULL
33099,Bei,1991,NULL
33100,"Bei ai qing yi wang de jiao luo",1981,NULL
33101,"Bei Anruf - Mord",1959,NULL
33103,"Bei Aufschlag Mord",1996,NULL
33104,"Bei der blonden Kathrein",1934,NULL
33105,"Bei der blonden Kathrein",1959,2.9
33106,"Bei di yan zhi",1973,NULL
33107,"Bei Dir war es immer so schn",1954,NULL
33108,"Bei dou zhi quan",1986,NULL
33109,"Bei Ewald",1989,NULL
33110,"Bei gao Shangang ye",1994,NULL
33111,"Bei huan sui yue",1967,NULL
33112,"Bei hbschen Frauen sind alle Tricks erlaubt",2004,NULL
33113,"Bei kao bei, lian dui lian",1994,6
33114,"Bei kong gao de ren",1983,NULL
33115,"Bei lebendigem Leibe",1984,NULL
33116,"Bei mir liegen Sie richtig",1990,4.9
33117,"Bei pan shi men",1981,NULL
33118,"Bei pao qi de ren",1983,NULL
33119,"Bei Pfeiffers ist Ball",1966,NULL
33121,"Bei qi baba shangxue",1998,6.9
33122,"Bei Regen erwachen die Monster",1999,NULL
33123,"Bei Shaolin",1976,NULL
33124,"Bei Tag und bei Nacht oder Der Hund des Grtners",1957,NULL
33125,"Bei Tag und Nacht",1964,NULL
33126,"Bei Thea",1988,NULL
33127,"Bei uns zuhaus",1981,NULL
33128,"Bei zheng",1998,NULL
33130,"Beichte einer Gefallenen, Die",1921,NULL
33132,"Beichte einer Toten, Die",1920,NULL
33133,"Beichte, Die",1990,NULL
33134,Beichtgeheimnis,1956,NULL
33135,"Beichtstuhl der Begierde",1997,NULL
33136,"Beiden Freundinnen, Die",1978,NULL
33137,"Beiden Gatten der Frau Ruth, Die",1919,NULL
33138,"Beiden Nachtwandler, Die",1973,NULL
33139,"Beiden Schwestern, Die",1943,NULL
33140,"Beiden Seehunde, Die",1934,NULL
33141,"Beiderbecke Tapes, The",1987,NULL
33142,"Beiderseits der Rollbahn",1954,NULL
33143,"Beijing ni zao",1991,6.4
33144,"Beijing Orgy Flowers",1993,NULL
33145,"Beijing xiao niu",1991,NULL
33146,"Beijing za zhong",1993,6.4
33147,Beijo,2003,NULL
33148,"Beijo 2348/72",1990,6.5
33149,"Beijo Ardente",1984,NULL
33150,"Beijo na Boca",1982,6.3
33151,"Beijo na Boca",1987,NULL
33152,"Beijo No Asfalto, O",1981,8.1
33153,"Beijo no Asfalto, O",2004,NULL
33154,"Beijo, O",1965,NULL
33155,"Beijo, O",1999,NULL
33156,"Beil von Wandsbek, Das",1951,5.7
33157,"Beil von Wandsbek, Das",1982,NULL
33159,"Beim Nervenarzt",1936,NULL
33160,"Beim nchsten Coup wird alles anders",2001,NULL
33161,"Beim nchsten Ku knall ich ihn nieder",1996,7.8
33162,"Beim nchsten Mann wird alles anders",1989,4.5
33163,"Beim Rechtsanwalt",1936,NULL
33164,"Bein edeik",1960,NULL
33165,"Beinah Trinidad",1985,NULL
33166,"Beine des Elefanten, Die",1983,NULL
33167,"Beine von Dolores, Die",1957,5.1
33168,Being,1975,NULL
33169,"Being Alive",1997,NULL
33170,"Being at Home with Claude",1992,6.2
33171,"Being Claudine",2002,NULL
33172,"Being Considered",2000,6
33173,"Being Cyrus",2005,NULL
33174,"Being Different",1981,5.1
33175,"Being Dom Joly",2001,NULL
33176,"Being Dorothy",2004,NULL
33177,"Being Frank",2001,NULL
33178,"Being Human",1993,4.8
33179,"Being John Malkovich",1999,7.9
33180,"Being Julia",2004,7.6
33181,"Being King",1993,NULL
33182,"Being Light",2001,4.6
33183,"Being Male",1980,NULL
33184,"Being Mick",2001,NULL
33186,"Being Positive",2004,NULL
33187,"Being Respectable",1924,NULL
33188,"Being Ron Jeremy",2003,3.1
33189,"Being Simon Cowell",2003,NULL
33190,"Being There",1979,7.9
33191,"Being There",1999,NULL
33192,"Being Victoria Beckham",2002,NULL
33193,"Being Vincent",2002,NULL
33195,"Being with Me",2001,NULL
33196,"Being, The",1979,NULL
33197,"Being, The",1983,2.6
33198,Beings,1998,5.2
33199,Beipan,2000,NULL
33200,"Beiqing chengshi",1989,8
33201,Beira,1950,NULL
33202,"Beira Pitoresca",1936,NULL
33203,Beira-Mar,1937,NULL
33204,"Beirut Is No Longer Never",1976,NULL
33205,"Beirut Palermo Beirut",1999,NULL
33206,"Beirut: The Last Home Movie",1988,NULL
33207,Beisbol,2005,NULL
33208,"Beisbolista fenmeno, El",1952,NULL
33209,"Beischlafdiebin, Die",1998,NULL
33210,"Beispiellose Verteidigung der Festung Deutschkreuz, Die",1967,NULL
33211,"Beit al ashbah",1952,NULL
33212,"Beit Allah el haram",1957,NULL
33213,"Beit el nattash",1952,NULL
33214,"Beit el said, El",1952,NULL
33215,"Beit el talibat",1967,NULL
33216,"Beit Shean: Seret Milhamah",1996,7
33217,"Beitar Provence",2002,5
33218,"Bei mich, Liebling",1970,NULL
33219,"Bej, baraban!",1962,NULL
33220,Beja,1932,NULL
33221,"Beja Agrcola",1932,NULL
33222,"Beja Monumental",1932,NULL
33223,"Beja, Rainha da Plancie",1960,NULL
33224,"Bejaarden in Zweden",1969,NULL
33225,Bejalai,1989,NULL
33226,"Bejarana, La",1926,NULL
33227,Bejewelled,1991,NULL
33228,"Bejleren - en jydsk rverhistorie",1975,5
33229,"Bekar Nashan",1938,NULL
33230,Bekaraar,1983,NULL
33232,"Bekarlik sultanliktir",1963,NULL
33233,"Bekarov, Yikre Lekha Mashehu Tov",2004,NULL
33234,"Bekaya azraa",1962,NULL
33235,"Bekende gezichten, gemengde gevoelens",1980,NULL
33236,"Bekenntnis der Ina Kahr, Das",1954,NULL
33237,"Bekenntnisse des Hochstaplers Felix Krull",1957,7.1
