gid,rank,votes,title,category,year,authors,avgRating,pages,published,publisher,5stars,4stars,3stars,2stars,1stars,ratings
28587957,5,23912,Small Great Things,Fiction,2016,Jodi Picoult,4.34,480,11/10/2016,Ballantine Books,122994,81824,24451,5247,2353,236869
25852870,6,17304,"Eligible : A Modern Retelling of Pride & Prejudice (The Austen Project, #4)",Fiction,2016,Curtis Sittenfeld,3.61,492,19/04/2016,Random House Publishing Group,12930,28009,20100,6328,2512,69879
28214365,7,15626,Commonwealth,Fiction,2016,Ann Patchett,3.81,322,13/09/2016,Harper,29910,58654,34195,7290,1925,131974
27276262,8,15121,Lily and the Octopus,Fiction,2016,Steven  Rowley,3.71,307,07/06/2016,Simon  Schuster,7504,10588,7823,2697,929,29541
25893709,9,13786,My Name Is Lucy Barton,Fiction,2016,Elizabeth Strout,3.51,193,12/01/2016,Random House,17918,35936,33530,12081,3401,102866
25810500,10,10343,What is Not Yours is Not Yours,Fiction,2016,Helen Oyeyemi,3.64,325,08/03/2016,Riverhead Books,2541,3476,2824,1131,383,10355
27213163,11,4727,Another Brooklyn,Fiction,2016,Jacqueline Woodson,3.86,177,09/08/2016,Amistad,7002,11286,6424,1567,400,26679
28116847,12,4617,Here I Am,Fiction,2016,Jonathan Safran Foer,3.64,592,06/09/2016,"Farrar, Straus and Giroux",5175,7407,5708,2213,940,21443
27068575,13,4239,Everybody's Fool,Fiction,2016,Richard Russo,4.08,477,03/05/2016,Knopf,4362,5495,2039,406,171,12473
28251002,14,3645,The Nix,Fiction,2016,Nathan  Hill,4.09,640,30/08/2016,Knopf,21308,21523,9297,2382,780,55290
25688974,15,2303,Shelter,Fiction,2016,Jung Yun,3.73,326,15/03/2016,Picador,1388,3029,1972,469,120,6978
25810398,16,2134,The Association of Small Bombs,Fiction,2016,Karan Mahajan,3.57,,,None,1746,5014,4436,1013,202,12411
30008702,17,1808,Nutshell,Fiction,2016,Ian McEwan,3.67,208,13/09/2016,Nan A. Talese,9146,15797,11240,3699,1437,41319
31246481,18,1273,Silver Threads (Memory House #5),Fiction,2016,Bette Lee Crosby,4.31,,,None,207,69,39,15,11,341
26114523,19,1201,The Summer that Melted Everything,Fiction,2016,Tiffany McDaniel,3.93,310,26/07/2016,St. Martin's Press,1957,1981,1015,384,178,5515
29776246,20,1020,An Ishmael of Syria,Fiction,2016,Asaad Almohammad,3.81,370,05/04/2016,None,245,144,75,64,51,579
25526965,1,42382,"End of Watch (Bill Hodges Trilogy, #3)",Mystery & Thriller,2016,Stephen King,4.08,432,07/06/2016,Scribner,28297,33248,14491,2656,657,79349
28220985,2,23038,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",Mystery & Thriller,2016,Louise Penny,4.42,389,30/08/2016,Minotaur Books,21857,13918,3433,579,220,40007
28187230,3,21621,The Woman in Cabin 10,Mystery & Thriller,2016,Ruth Ware,3.69,341,19/07/2016,Scout Press,68641,122804,95870,25330,6519,319164
25337081,4,20475,"Brotherhood in Death (In Death, #42)",Mystery & Thriller,2016,J.D. Robb,4.38,388,02/02/2016,Berkley,11533,6699,2287,381,185,21085
29437949,5,18764,Behind Closed Doors,Mystery & Thriller,2016,B.A. Paris,3.95,293,09/08/2016,St. Martin's Press,90666,94955,51074,15160,7209,259064
26245850,6,17496,Before the Fall,Mystery & Thriller,2016,Noah Hawley,3.73,391,31/05/2016,Grand Central Publishing,20221,46149,29857,6792,1701,104720
29430013,7,17201,The Trespasser (Dublin Murder Squad #6),Mystery & Thriller,2016,Tana French,3.96,449,04/10/2016,Viking,16363,25496,12073,2362,572,56866
27276324,8,16683,All the Missing Girls,Mystery & Thriller,2016,Megan Miranda,3.78,371,28/06/2016,Simon  Schuster,26760,45539,31440,7518,1761,113018
26109394,9,15308,Fool Me Once,Mystery & Thriller,2016,Harlan Coben,3.93,387,22/03/2016,Dutton,22160,28297,15863,3697,1355,71372
28815474,10,13620,The Couple Next Door,Mystery & Thriller,2016,Shari Lapena,3.78,308,23/08/2016,Pamela Dorman Books,73470,105888,76925,20635,6123,283041
26245853,11,5801,"The Last Mile (Amos Decker, #2)",Mystery & Thriller,2016,David Baldacci,4.21,644,26/04/2016,Grand Central Publishing,25380,26303,8386,1321,506,61896
27213121,12,5477,"The Black Widow (Gabriel Allon, #16)",Mystery & Thriller,2016,Daniel Silva,4.32,528,12/07/2016,Harper,13073,9621,2805,539,245,26283
25734248,13,4706,"The Widow (Kate Waters, #1)",Mystery & Thriller,2016,Fiona Barton,3.49,324,16/02/2016,NAL,11825,28930,30737,8412,2104,82008
27276292,14,2938,The Vanishing Year,Mystery & Thriller,2016,Kate Moretti,3.64,296,27/09/2016,Atria Books,2170,5239,4230,989,216,12844
28721136,15,2846,"The Girl In The Ice (DCI Erika Foster, #1)",Mystery & Thriller,2016,Robert Bryndza,3.95,394,12/02/2016,Bookouture,19208,24313,12592,2891,1365,60369
28374062,16,2191,"The Kept Woman (Will Trent, #8)",Mystery & Thriller,2016,Karin Slaughter,4.09,461,20/09/2016,William Morrow,14402,16075,6872,1296,421,39066
28090846,17,1930,"Into the Light (The Light, #1)",Mystery & Thriller,2016,Aleatha Romig,4.15,352,14/06/2016,Thomas & Mercer,3123,2259,902,301,190,6775
30221492,18,1911,"Play Dead (D.I. Kim Stone, #4)",Mystery & Thriller,2016,Angela Marsons,4.39,392,20/05/2016,Bookouture,5920,3797,1090,160,63,11030
28503798,19,1261,The Queen's Accomplice (Maggie Hope Mystery #6),Mystery & Thriller,2016,Susan Elia MacNeal,3.94,368,04/10/2016,Bantam,1502,2534,1302,193,46,5577
26883206,20,941,Redemption Road,Mystery & Thriller,2016,John Hart,4.08,417,03/05/2016,Thomas Dunne Books,5924,6901,2591,648,241,16305
30555488,1,24175,The Underground Railroad,Historical Fiction,2016,Colson Whitehead,4.02,306,02/08/2016,Doubleday Books,88934,102976,46902,11615,4625,255052
25893693,2,23991,"Lilac Girls (Lilac Girls, #1)",Historical Fiction,2016,Martha Hall Kelly,4.29,487,05/04/2016,Ballantine Books,86705,69642,20666,3791,1582,182386
25817162,3,16608,America's First Daughter,Historical Fiction,2016,"Stephanie Dray, Laura Kamoie",4.22,606,01/03/2016,William Morrow Paperbacks,18138,16601,5294,1140,486,41659
29430012,4,15260,A Gentleman in Moscow,Historical Fiction,2016,Amor Towles,4.35,462,06/09/2016,Viking,129901,70237,24429,6837,3102,234506
28449257,5,15193,The Wonder,Historical Fiction,2016,Emma Donoghue,3.62,291,20/09/2016,"Little, Brown and Company",10344,24022,18585,5181,1297,59429
27071490,6,15016,Homegoing,Historical Fiction,2016,Yaa Gyasi,4.42,320,07/06/2016,Alfred A. Knopf,79410,47165,12844,2141,687,142247
28251813,7,13209,"Three Sisters, Three Queens (The Plantagenet and Tudor Novels, #8)",Historical Fiction,2016,Philippa Gregory,3.77,556,09/08/2016,Atria Books,5246,8227,6071,1473,390,21407
25776122,8,13142,The Summer Before the War,Historical Fiction,2016,Helen Simonson,3.78,481,22/03/2016,Random House,8200,14774,9351,2299,687,35311
25279165,9,10579,The Swans of Fifth Avenue,Historical Fiction,2016,Melanie Benjamin,3.6,368,26/01/2016,Delacorte Press,4721,10370,8314,2411,773,26589
17912498,10,6241,The Queen of the Night,Historical Fiction,2016,Alexander Chee,3.44,561,02/02/2016,Houghton Mifflin Harcourt,1712,3192,3134,1403,446,9887
28363972,11,4501,The Last Days of Night,Historical Fiction,2016,Graham Moore,4.15,371,16/08/2016,Random House,9989,12727,3995,618,225,27554
25577005,12,3861,"The Moon in the Palace (Empress of Bright Moon, #1)",Historical Fiction,2016,Weina Dai Randel,3.86,395,01/03/2016,Sourcebooks Landmark,887,1243,806,186,50,3172
27917957,13,3603,To The Bright Edge of the World,Historical Fiction,2016,Eowyn Ivey,4.14,417,02/08/2016,"Little, Brown and Company",5314,6020,2117,416,122,13989
25813937,14,3416,Glory Over Everything: Beyond The Kitchen House,Historical Fiction,2016,Kathleen Grissom,4.25,365,05/04/2016,Simon  Schuster,11662,11896,3337,464,168,27527
25666046,15,2278,The North Water,Historical Fiction,2016,Ian McGuire,3.99,255,15/03/2016,Henry Holt and Co.,7261,10264,4240,1036,374,23175
25817493,16,1936,News of the World,Historical Fiction,2016,Paulette Jiles,4.07,209,04/10/2016,William Morrow,19799,24024,10294,1889,507,56513
27876415,17,1727,Do Not Say We Have Nothing,Historical Fiction,2016,Madeleine Thien,3.9,473,31/05/2016,Knopf Canada,5419,5900,3311,1139,458,16227
25894024,18,1562,Modern Girls,Historical Fiction,2016,Jennifer S. Brown,3.9,384,01/05/2016,Berkley Books,973,1617,892,168,44,3694
25763894,19,1429,Green Island,Historical Fiction,2016,Shawna Yang Ryan,3.99,400,23/02/2016,Knopf,512,761,353,65,14,1705
25663717,20,1387,The Two-Family House,Historical Fiction,2016,Lynda Cohen Loigman,3.93,290,08/03/2016,St. Martin's Press,5856,9784,4840,938,214,21632
29056083,1,128543,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",Fantasy,2016,"John Tiffany, Jack Thorne, J.K. Rowling",3.65,343,31/07/2016,"Little, Brown",178878,192015,155387,66817,37740,630837
20764879,2,38615,"A Gathering of Shadows (Shades of Magic, #2)",Fantasy,2016,V.E. Schwab,4.28,512,23/02/2016,Tor Books,42803,34798,10805,2177,575,91158
24019186,3,28982,"The Bands of Mourning (Mistborn, #6)",Fantasy,2016,Brandon Sanderson,4.43,447,26/01/2016,Tor Books,34881,23263,5243,652,187,64226
12444298,4,16412,"Feverborn (Fever, #8)",Fantasy,2016,Karen Marie Moning,4.21,436,19/01/2016,Delacorte Press,9597,6809,3160,698,231,20495
25776210,5,14798,"Fire Touched (Mercy Thompson, #9)",Fantasy,2016,Patricia Briggs,4.38,342,08/03/2016,Ace,18372,13073,3804,359,82,35690
25372801,6,13753,All the Birds in the Sky,Fantasy,2016,Charlie Jane Anders,3.58,313,26/01/2016,Tor Books,6775,13026,10025,3707,1284,34817
17333174,7,13346,"Magic Binds (Kate Daniels, #9)",Fantasy,2016,Ilona Andrews,4.56,328,20/09/2016,Ace,16076,7440,1641,125,42,25324
29008738,8,12739,"The Bird and the Sword (The Bird and the Sword Chronicles, #1)",Fantasy,2016,Amy Harmon,4.24,328,06/05/2016,CreateSpace,12836,9076,3612,968,272,26764
22062202,9,10114,"Marked in Flesh (The Others, #4)",Fantasy,2016,Anne Bishop,4.3,399,08/03/2016,Roc,10343,7535,2749,470,107,21204
26114340,10,8924,"The Curse of Tenth Grave (Charley Davidson, #10)",Fantasy,2016,Darynda Jones,4.39,342,28/06/2016,St. Martin's Press,7779,5001,1562,189,39,14570
26228034,11,4987,"The Obelisk Gate (The Broken Earth, #2)",Fantasy,2016,N.K. Jemisin,4.32,410,18/08/2016,Orbit,33343,28283,7824,1082,321,70853
24885533,12,4952,The Paper Menagerie and Other Stories,Fantasy,2016,Ken Liu,4.39,453,08/03/2016,Gallery / Saga Press,7961,4898,1492,252,64,14667
26863057,13,4870,"Age of Myth (The Legends of the First Empire, #1)",Fantasy,2016,Michael J. Sullivan,4.24,432,28/06/2016,Del Rey,10219,9520,2926,524,179,23368
16280689,14,3354,"Staked (The Iron Druid Chronicles, #8)",Fantasy,2016,Kevin Hearne,4.24,310,26/01/2016,Del Rey,7899,7174,2558,369,79,18079
25695756,15,3208,"Stiletto (The Checquy Files, #2)",Fantasy,2016,Daniel O'Malley,4.14,583,14/06/2016,"Little, Brown, and Company",5813,7115,2536,379,77,15920
25526296,16,1986,"Every Heart a Doorway (Wayward Children, #1)",Fantasy,2016,Seanan McGuire,3.83,173,05/04/2016,Tor.com,15785,21779,13499,3894,1350,56307
27154427,17,1613,"The Wheel of Osheim (The Red Queen's War, #3)",Fantasy,2016,Mark  Lawrence,4.34,656,02/06/2016,Harper Voyager,5971,4631,1362,171,48,12183
29627784,18,1497,"Vampire Girl (Vampire Girl, #1)",Fantasy,2016,Karpov Kinrade,4.06,270,05/04/2016,Daring Books,4949,3625,2015,628,337,11554
29467232,19,1246,"The Blood Mirror (Lightbringer, #4)",Fantasy,2016,Brent Weeks,4.35,704,25/10/2016,Orbit,15270,11349,3256,483,139,30497
23909755,20,713,"City of Blades (The Divine Cities, #2)",Fantasy,2016,Robert Jackson Bennett,4.22,484,26/01/2016,Broadway Books,4516,5132,1495,197,50,11390
27276318,1,59546,It Ends with Us,Romance,2016,Colleen Hoover,4.4,376,02/08/2016,Atria Books,105546,50074,17753,4634,2233,180240
24035804,2,44591,"Storm and Silence (Storm and Silence, #1)",Romance,2016,Robert Thier,4.5,765,19/03/2016,Robert Thier,12943,2881,1261,521,534,18140
26236956,3,27445,The Obsession,Romance,2016,Nora Roberts,4.2,453,12/04/2016,Berkley,27093,19625,8042,2006,1125,57891
25293695,4,25473,"The Beast (Black Dagger Brotherhood, #14)",Romance,2016,J.R. Ward,4.46,508,05/04/2016,NAL,15536,7184,2371,448,164,25703
17876897,5,19423,"One with You (Crossfire, #5)",Romance,2016,Sylvia Day,4.1,464,05/04/2016,St. Martin's Griffin,23633,15712,9080,2890,1249,52564
25657772,6,18617,"Because of Miss Bridgerton (Rokesbys, #1)",Romance,2016,Julia Quinn,3.89,375,29/03/2016,Avon,5778,7649,4847,1039,338,19651
25810368,7,17124,"Kings Rising (Captive Prince, #3)",Romance,2016,C.S. Pacat,4.47,352,02/02/2016,Berkley,19458,8192,2682,645,298,31275
29508471,8,13335,"Paper Princess (The Royals, #1)",Romance,2016,Erin Watt,4.02,364,04/04/2016,Everafter Romance,32140,23300,12316,4424,3082,75262
27213238,9,10489,The Hating Game,Romance,2016,Sally  Thorne,4.17,365,09/08/2016,William Morrow Paperbacks,51267,35305,15876,4883,2279,109610
32572872,10,9813,"Beard Science (Winston Brothers, #3)",Romance,2016,Penny Reid,4.45,386,11/10/2016,Cipher-Naught,12156,6673,1857,235,91,21012
28524443,11,7210,"The Score (Off-Campus, #3)",Romance,2016,Elle Kennedy,4.26,360,11/01/2016,Createspace Independent Publishing Platform,25090,18964,7180,1354,441,53029
29852207,12,6795,The Wall of Winnipeg and Me,Romance,2016,Mariana Zapata,4.33,672,01/03/2016,Mariana Zapata,31390,17217,6607,1670,833,57717
27158834,13,5262,"Born of Legend (The League, #9)",Romance,2016,Sherrilyn Kenyon,4.55,726,21/06/2016,St. Martin's Press,3507,1184,368,90,43,5192
25611416,14,4916,"Beautiful Burn (The Maddox Brothers, #4)",Romance,2016,Jamie McGuire,4.11,304,25/01/2016,Createspace Independent Publishing Platform,8760,6980,3654,910,354,20658
29382691,15,4586,Stuck-Up Suit,Romance,2016,"Vi Keeland, Penelope Ward",4.13,,,None,20506,17435,7632,1974,819,48366
26252659,16,4178,"Big Rock (Big Rock, #1)",Romance,2016,Lauren Blakely,3.95,235,06/01/2016,EverAfter Platinum,9344,10527,6215,1530,515,28131
27083865,17,3524,RoomHate,Romance,2016,Penelope Ward,4.04,280,03/02/2016,Createspace Independent Publishing Platform,14039,12246,6292,1950,819,35346
32766597,18,1876,Punk 57,Romance,2016,Penelope Douglas,4.2,371,18/10/2016,CreateSpace,15171,10782,4507,1330,556,32346
31345271,19,1806,"Blackwing Dragon (Harper's Mountains, #5)",Romance,2016,T.S. Joyce,4.55,,,None,2074,757,250,28,12,3121
31154244,20,1704,"Preppy: The Life and Death of Samuel Clearwater, Part One",Romance,2016,T.M. Frazier,4.59,300,25/10/2016,Everafter Romance,6876,2343,575,123,45,9962
18966806,1,45353,"Morning Star (Red Rising Saga, #3)",Science Fiction,2016,Pierce Brown,4.49,524,09/02/2016,Del Rey,67742,32947,9003,1453,413,111558
27833670,2,31389,Dark Matter,Science Fiction,2016,Blake Crouch,4.1,342,26/07/2016,Crown,83310,88154,37016,8288,2496,219264
25733885,3,17405,Bloodline (Star Wars),Science Fiction,2016,Claudia Gray,4.06,332,03/05/2016,LucasBooks,6033,8010,3234,612,160,18049
25859268,4,14139,"The Long Cosmos (The Long Earth, #5)",Science Fiction,2016,"Terry Pratchett, Stephen Baxter",3.88,377,30/06/2016,Harper,1681,2550,1599,337,57,6224
25790952,5,13673,"A Murder in Time (Kendra Donovan, #1)",Science Fiction,2016,Julie McElwain,3.75,498,11/04/2016,Pegasus Books,3409,5522,3557,930,481,13899
25733990,6,13178,"Sleeping Giants (Themis Files, #1)",Science Fiction,2016,Sylvain Neuvel,3.84,320,26/04/2016,Del Rey,15727,28171,15515,3852,1008,64273
27245997,7,11353,The Last One,Science Fiction,2016,Alexandra Oliva,3.63,304,12/07/2016,Ballantine Books,2241,4846,3693,1088,312,12180
26308512,8,8216,"Lies, Damned Lies, and History (The Chronicles of St Mary's, #7)",Science Fiction,2016,Jodi Taylor,4.42,397,19/05/2016,Accent Press,3170,2179,529,44,17,5939
23208397,9,7098,Underground Airlines,Science Fiction,2016,Ben H. Winters,3.83,336,05/07/2016,Mulholland Books,4887,9879,5650,1124,234,21774
25430566,10,6739,Crosstalk,Science Fiction,2016,Connie Willis,3.52,498,04/10/2016,Del Rey,1867,3244,2725,1176,460,9472
25814184,11,2905,"Gentleman Jole and the Red Queen (Vorkosigan Saga, #16)",Science Fiction,2016,Lois McMaster Bujold,3.81,344,02/02/2016,Baen,2092,2608,1686,576,211,7173
25451264,12,2695,Death's End (Remembrance of Earth’s Past #3),Science Fiction,2016,"Liu Cixin, Ken Liu",4.44,604,20/09/2016,TOR,23653,11797,3693,798,199,40140
31667137,13,1659,"Star Nomad (Fallen Empire, #1)",Science Fiction,2016,Lindsay Buroker,3.99,228,10/06/2016,Createspace Independent Publishing Platform,1608,2196,1085,207,60,5156
26114545,14,1475,"Too Like the Lightning (Terra Ignota, #1)",Science Fiction,2016,Ada Palmer,3.82,432,10/05/2016,Tor Books,2655,2630,1502,722,390,7899
29475447,15,1391,"A Closed and Common Orbit (Wayfarers, #2)",Science Fiction,2016,Becky Chambers,4.33,365,20/10/2016,Hodder & Stoughton,14762,11532,3182,548,186,30210
25828674,16,1267,"Written in Fire (Brilliance Saga, #3)",Science Fiction,2016,Marcus Sakey,4.18,337,12/01/2016,Thomas & Mercer,5005,5335,1891,285,77,12593
28439513,17,1108,"A Night Without Stars (Commonwealth Universe, #7)",Science Fiction,2016,Peter F. Hamilton,4.42,704,27/09/2016,Del Rey,3665,2415,611,72,16,6779
25329437,18,936,"Remanence (Confluence, #2)",Science Fiction,2016,Jennifer Foehner Wells,4.06,490,11/03/2016,Blue Bedlam Science Fiction,1278,1591,681,137,30,3717
27276118,19,552,"Ninefox Gambit (The Machineries of Empire, #1)",Science Fiction,2016,Yoon Ha Lee,3.82,319,14/06/2016,Solaris,3504,4968,2779,917,364,12532
30806103,20,400,Kill Process,Science Fiction,2016,William Hertling,4.08,306,23/06/2016,Liquididea Press,600,637,261,64,26,1588
25816688,1,23289,The Fireman,Horror,2016,Joe Hill,3.9,752,17/05/2016,William Morrow,14518,18048,9907,3061,1107,46641
27383717,2,21871,"The Butterfly Garden (The Collector, #1)",Horror,2016,Dot Hutchison,4.06,276,01/06/2016,Thomas & Mercer,43903,39297,18347,5523,2663,109733
26891429,3,20722,"The City of Mirrors (The Passage, #3)",Horror,2016,Justin Cronin,4.2,602,24/05/2016,Ballantine Books,18936,16507,6360,1371,357,43531
27276336,4,17421,Ink and Bone,Horror,2016,Lisa Unger,3.75,342,07/06/2016,Gallery Books,2081,4225,2663,660,191,9820
23629836,5,6779,"Over Your Dead Body (John Cleaver, #5)",Horror,2016,Dan Wells,4.08,303,03/05/2016,Tor Books,840,1024,466,60,18,2408
26118005,6,6678,My Best Friend's Exorcism,Horror,2016,Grady Hendrix,3.94,330,17/05/2016,Quirk Books,5280,8299,4169,833,182,18763
26030697,7,6147,Fellside,Horror,2016,M.R. Carey,3.56,486,05/04/2016,Orbit,1928,4431,3751,1118,326,11554
25142937,8,5881,Lovecraft Country,Horror,2016,Matt Ruff,4.05,372,16/02/2016,Harper,4466,5937,2356,527,134,13420
25930352,9,5042,"A Time of Torment (Charlie Parker, #14)",Horror,2016,John Connolly,4.32,,,None,2419,1785,501,104,49,4858
32593030,10,3402,Wicked Little Words,Horror,2016,"Stevie J. Cole, B.T. Urruela",4.19,,,None,448,211,108,49,28,844
23719481,11,2909,Mr. Splitfoot,Horror,2016,Samantha Hunt,3.66,322,05/01/2016,Houghton Mifflin Harcourt,1273,2449,1721,561,187,6191
26154355,12,2699,"The Visitor (Graveyard Queen, #4)",Horror,2016,Amanda Stevens,4.04,384,29/03/2016,Mira,1047,1283,612,122,19,3083
26883558,13,2554,The Ballad of Black Tom,Horror,2016,Victor LaValle,3.89,149,16/02/2016,Tor.com,3133,5175,2862,589,118,11877
24997064,14,1936,"The Nightmare Stacks (Laundry Files, #7)",Horror,2016,Charles Stross,4.23,352,23/06/2016,Orbit,2084,2252,670,92,20,5118
21400082,15,1677,"Kill Switch (Joe Ledger, #8)",Horror,2016,Jonathan Maberry,4.31,536,26/04/2016,St. Martin's Griffin,1353,1020,340,40,25,2778
27276237,16,1203,"Grunge (Monster Hunter Memoirs, #1)",Horror,2016,"Larry Correia, John Ringo",4.15,307,02/08/2016,Baen,1348,1036,462,121,67,3034
29104144,17,1114,"Extinction End (The Extinction Cycle, #5)",Horror,2016,Nicholas Sansbury Smith,4.33,,,None,1107,701,261,46,15,2130
32198636,18,1042,"24690 (24690, #1)",Horror,2016,"A.A. Dark, Alaska Angelini",4,306,15/07/2016,CreateSpace Independent Publishing Platform,492,311,185,72,54,1114
28765598,19,762,The Last Days of Jack Sparks,Horror,2016,Jason Arnopp,3.9,336,03/03/2016,Orbit,1642,2145,1188,317,119,5411
