id,firstname,lastname,gender
30785,B.,Basset,M
30786,Daniel,Basset,M
30787,"François (II)",Basset,M
30788,Gary,Basset,M
30789,Kim,Basset,M
30790,"William H.",Basset,M
30791,Jacques,Basseti,M
30792,José,Basseti,M
30793,A.F.,Bassett,M
30794,Anthony,Bassett,M
30795,Barry,Bassett,M
30796,Benjamin,Bassett,M
30797,"Bill (I)",Bassett,M
30798,Bob,Bassett,M
30799,Brad,Bassett,M
30800,Brett,Bassett,M
30801,Chuck,Bassett,M
30802,Clyde,Bassett,M
30803,Dave,Bassett,M
30804,Dwayne,Bassett,M
30805,Graeme,Bassett,M
30806,Jamie,Bassett,M
30807,Joe,Bassett,M
30808,John,Bassett,M
30809,"John C.",Bassett,M
30810,Kory,Bassett,M
30811,Ned,Bassett,M
30812,"Peter (I)",Bassett,M
30813,"Richard (I)",Bassett,M
30814,Roy,Bassett,M
30815,Russell,Bassett,M
30816,"Steve (I)",Bassett,M
30817,Thornton,Bassett,M
30818,Wayne,Bassett,M
30819,William,Bassett,M
30820,Robert,Bassetti,M
30821,Bus,Bassey,M
30822,Donald,Bassey,M
30823,"Hogan 'Kid'",Bassey,M
30824,"Robin Paul",Bassford,M
30825,"Aldo (II)",Bassi,M
30826,"Angelo (I)",Bassi,M
30827,Bruno,Bassi,M
30828,Cino,Bassi,M
30829,Ettore,Bassi,M
30830,Gianbattista,Bassi,M
30832,Jass,Bassi,M
30833,Joey,Bassi,M
30834,Leo,Bassi,M
30835,Shakher,Bassi,M
30836,Silvio,Bassi,M
30837,Boris,Bassiak,M
30838,Xavier,Bassiana,M
30839,Arturo,Bassick,M
30840,Erik,Bassier,M
30841,Jim,Bassier,M
30842,"Oscar Mario",Bassil,M
30843,François,Bassile,M
30844,Father,Bassili,M
30845,Jonni,Bassiner,M
30846,Tom,Bassing,M
30847,"René Aimé",Bassinga,M
30848,J.B.,Bassinger,M
30849,Ciro,Bassini,M
30850,Michael,Bassino,M
30851,Bijan,Bassir,M
30852,Paul,Bassis,M
30853,Oleg,Basskij,M
30854,Marc,Bassler,M
30855,Bill,Bassman,M
30856,Bob,Basso,M
30857,Claudio,Basso,M
30858,Dennis,Basso,M
30859,Frank,Basso,M
30860,Giorgio,Basso,M
30861,Grégory,Basso,M
30862,Guido,Basso,M
30863,Ivan,Basso,M
30864,Jorge,Basso,M
30865,Lorenzo,Basso,M
30866,Marino,Basso,M
30867,Pampi,Basso,M
30868,Renato,Basso,M
30869,Serge,Basso,M
30870,Renato,Bassobondini,M
30871,Honorato,Bassoco,M
30872,Massimo,Bassoli,M
30873,Jaime,Bassols,M
30874,Miguel,Bassols,M
30875,Eddie,Basson,M
30876,Limpie,Basson,M
30877,Marthinus,Basson,M
30878,Paul,Basson,M
30879,Renier,Basson,M
30880,Stefano,Bassotti,M
30881,Freddy,Bassu,M
30882,Mike,Bast,M
30883,William,Bast,M
30884,Ivan,Basta,M
30885,Mircea,Basta,M
30886,"Paul (I)",Basta,M
30887,"Paul (II)",Basta,M
30888,Uros,Basta,M
30889,Bart,Bastable,M
30890,Darren,Bastable,M
30891,Tony,Bastable,M
30892,Bob,Bastanchury,M
30893,Alex,Bastani,M
30894,Virgilio,Bastante,M
30895,Mohamed,Bastaoui,M
30896,Lambert,Bastar,M
30897,Bobby,Bastarache,M
30898,Raoul,Bastarache,M
30899,Blue,Bastard,M
30901,"Ol' Dirty",Bastard,M
30902,Francisco,Bastardi,M
30903,Paul,Bastardo,M
30904,Bernard,Bastareaud,M
30905,Désiré,Bastareaud,M
30906,Julius,Baste,M
30907,Paul,Bastek,M
30908,Cesare,Bastelli,M
30909,Fred,Basten,M
30910,Ray,Bastenero,M
30911,Robert,Bastens,M
30912,Alan,Baster,M
30913,Dony,Baster,M
30914,Symon,Basterfield,M
30915,Thom,Bastholm,M
30916,Erwin,Bastiaans,M
30917,Charles,Bastian,M
30918,Denis,Bastian,M
30919,Georg,Bastian,M
30921,Gert,Bastian,M
30922,"Horst (II)",Bastian,M
30923,Jonathan,Bastian,M
30924,Juan,Bastian,M
30925,Michael,Bastian,M
30926,Nicholas,Bastian,M
30927,Noah,Bastian,M
30928,Peter,Bastian,M
30929,Stephan,Bastian,M
30930,Søren,Bastian-Gercke,M
30931,Mark,Bastianelli,M
30933,Luca,Bastianello,M
30934,Ange,Bastiani,M
30935,Billy,Bastiani,M
30936,Federico,Bastianini,M
30937,Angelo,Bastianoni,M
30938,Giancarlo,Bastianoni,M
30939,Jean-Pierre,Bastid,M
30940,Augusto,Bastida,M
30941,José,Bastida,M
30942,Julian,Bastida,M
30943,Nino,Bastida,M
30944,Sebi,Bastida,M
30945,Xavi,Bastida,M
30946,Eduardo,Bastidas,M
30947,"Juan Pablo",Bastidas,M
30948,Pablo,Bastidas,M
30949,Rodrigo,Bastidas,M
30950,Bernard,Bastide,M
30951,François-Régis,Bastide,M
30952,Jacques,Bastide,M
30953,Laurent,Bastide,M
30954,René,Bastide,M
30955,Roger,Bastide,M
30956,Rui,Bastide,M
30957,Brian,Bastien,M
30958,Dominique,Bastien,M
30959,François,Bastien,M
30960,Gregory,Bastien,M
30961,Jean-François,Bastien,M
30962,Jesse,Bastien,M
30963,"Pierre (I)",Bastien,M
30964,Rolland,Bastien,M
30965,Alain,Bastien-Thiry,M
30967,Bruno,Bastin,M
30968,Charles,Bastin,M
30969,Cliff,Bastin,M
30970,Frank,Bastin,M
30971,Henrik,Bastin,M
30972,Jules,Bastin,M
30973,"Mark P.",Bastin,M
30974,Walter,Bastin,M
30975,Tyler,Bastine,M
30976,Vasito,Bastino,M
30977,Ali,Bastion,M
30978,Larry,Bastion,M
30979,Tristan,Bastite,M
30980,Jack,Baston,M
30981,John,Baston,M
30982,Lieutenant,Baston,M
30984,Ron,Bastone,M
30985,Stephen,Bastone,M
30986,Aldo,Bastoni,M
30987,Steve,Bastoni,M
30988,Alberto,Bastos,M
30989,Carlos,Bastos,M
30990,Donato,Bastos,M
30991,Giorgio,Bastos,M
30992,Holbeche,Bastos,M
30993,"Jorge (I)",Bastos,M
30994,José,Bastos,M
30995,"José Maria",Bastos,M
30996,Luiz,Bastos,M
30997,Mano,Bastos,M
30998,Moacyr,Bastos,M
30999,"Mário (II)",Bastos,M
31000,"Nelson Pinto",Bastos,M
31001,Othon,Bastos,M
31002,Paulo,Bastos,M
31004,Romeu,Bastos,M
31005,"Sílvio (I)",Bastos,M
31006,Claude,Bastou,M
31007,Dean,Bastounes,M
31008,Nick,Bastounes,M
31009,Tom,Bastounes,M
31010,Aleksa,Bastovanovic,M
31011,"Jack (I)",Bastow,M
31012,Robert,Bastron,M
31013,Fernand,Basty,M
31014,Nicolás,Bastías,M
31015,Alfred,Bastýr,M
31016,Anath,Basu,M
31017,Asit,Basu,M
31018,Gangapada,Basu,M
31019,Raj,Basu,M
31020,Siddartha,Basu,M
31022,Alberto,Basualdo,M
31023,Austin,Basue,M
31024,"Bruce Steven",Basulto,M
31025,David,Basulto,M
31026,Joe,Basulto,M
31027,Alejandro,Basurto,M
31028,Antonio,Basurto,M
31029,Luis,Basurto,M
31030,"Luis G.",Basurto,M
31031,Ravi,Baswani,M
31032,Adam,Basyurt,M
31033,Waldemar,Baszanowski,M
31034,Walter,Basílio,M
31035,T.,Bat,M
31036,János,Bata,M
31037,József,Bata,M
31038,Darkhan,Batabayev,M
31039,Shishir,Batabyal,M
31040,Sonny,Batacan,M
31042,Alberto,Bataglia,M
31043,"Roberto (I)",Bataglin,M
31044,"Roberto (II)",Bataglin,M
31045,Jean-Marc,Bataillard,M
31046,Stephan,Bataillard,M
31047,Bernard,Bataille,M
31048,Georges,Bataille,M
31049,"Gilbert (II)",Bataille,M
31050,"Jacques (I)",Bataille,M
31051,Lucien,Bataille,M
31052,Nicolas,Bataille,M
31053,Pierre,Bataille,M
31054,Luc,Bataini,M
31055,Peter,Batakliev,M
31056,Tarik,Batal,M
31057,"Matthew L.",Batala,M
31058,Dean,Batali,M
31059,Mario,Batali,M
31060,Enrique,Batalla,M
31061,Jordi,Batalla,M
31062,José,Batalla,M
31063,Rick,Batalla,M
31064,Vincent,Batalla,M
31065,José,Batallo,M
31066,Predrag,Batalo,M
31067,Aleksei,Batalov,M
31068,Nikolai,Batalov,M
31069,Sergei,Batalov,M
31070,Vladimir,Batalov,M
31071,Yu.,Batalov,M
31072,Javier,Batanero,M
31073,Arthur,Batanides,M
31074,Mike,Bataran,M
31075,Didier,Batard,M
31076,Jean-Claude,Batard,M
31077,René,Batard,M
31078,Gregory,Batardon,M
31079,Anthony,Batarse,M
31080,"Andrey Vladimirov",Bataschoff,M
31081,Boris,Batashev,M
31082,Andrei,Batashov,M
31083,B.,Batashov,M
31084,Aluísio,Batata,M
31085,Mel,Bataz,M
31086,Pierre,Batcheff,M
31087,Geoffrey,Batchelar,M
31088,Dean,Batchelder,M
31089,"Earle C.",Batchelder,M
31090,Mark,Batchelder,M
31091,Dale,Batchelor,M
31092,Dean,Batchelor,M
31093,"Douglas Allan",Batchelor,M
31094,Drew,Batchelor,M
31095,Dudley,Batchelor,M
31096,Graham,Batchelor,M
31097,Ian,Batchelor,M
31098,Jarrod,Batchelor,M
31099,John,Batchelor,M
31100,"Justin (II)",Batchelor,M
31101,Luke,Batchelor,M
31102,"Rev. Dr.",Batchelor,M
31103,Terry,Batchelor,M
31104,Warren,Batchelor,M
31105,Samih,Batchish,M
31106,Jason,Batchko,M
31107,Carol,Batchman,M
31108,Théophile,Batcho,M
31109,Peter,Batchvarov,M
31110,John,Batdorf,M
31111,Andrew,Bate,M
31112,Anthony,Bate,M
31113,James,Bate,M
31114,Jonathan,Bate,M
31115,Mark,Bate,M
31116,"Michael (I)",Bate,M
31117,Scott,Bate,M
31118,Julien,Bateau,M
31119,"Laurent (II)",Bateau,M
31120,Cookie,Batee,M
31121,Fidel,Bateke,M
31122,Jean-Pierre,Batelat,M
31123,Mike,Batelli,M
31124,Roberto,Batelli,M
31125,Anthony,Bateman,M
31126,"Bill (I)",Bateman,M
31127,Brandon,Bateman,M
31128,"Charles (I)",Bateman,M
31129,Daniel,Bateman,M
31130,Dennis,Bateman,M
31131,Frederick,Bateman,M
31132,Geoffrey,Bateman,M
31133,Hugh,Bateman,M
31134,Jaime,Bateman,M
31135,James,Bateman,M
31136,Jason,Bateman,M
31137,"Jay Dee",Bateman,M
31138,Jeff,Bateman,M
31139,"Jeffrey J.",Bateman,M
31140,John,Bateman,M
31141,Kent,Bateman,M
31142,Kit,Bateman,M
31143,"Mark (I)",Bateman,M
31144,Nicholas,Bateman,M
31145,Nick,Bateman,M
31146,Paul,Bateman,M
31148,Robert,Bateman,M
31149,Stephen,Bateman,M
31150,Tony,Bateman,M
31151,"William (I)",Bateman,M
31152,"William (II)",Bateman,M
31153,"Heriberto G.",Batemberg,M
31154,"Bas ten",Batenburg,M
31155,Sidney,Bater,M
31156,"Charles Theodore","Bates III",M
31157,"Earl E.","Bates III",M
31158,James,"Bates Jr.",M
31159,Alan,Bates,M
31160,Allen,Bates,M
31162,"Arthur W.",Bates,M
31163,Austin,Bates,M
31164,Badger,Bates,M
31165,Ben,Bates,M
31166,Benedick,Bates,M
31167,Big,Bates,M
31168,"Big Bull",Bates,M
31169,"Bill (II)",Bates,M
31170,Billy,Bates,M
31171,Bino,Bates,M
31172,"Bob (II)",Bates,M
31173,Brannon,Bates,M
31174,Captain,Bates,M
31175,Carl,Bates,M
31176,Catfish,Bates,M
31177,Cecil,Bates,M
31178,"Charles (I)",Bates,M
31179,"Charles F.",Bates,M
31180,"Christopher (II)",Bates,M
31181,Cornelius,Bates,M
31182,Dad,Bates,M
31183,Darren,Bates,M
31184,"David (I)",Bates,M
31186,Davis,Bates,M
31187,Dick,Bates,M
31188,Dion,Bates,M
31189,Douglas,Bates,M
31190,Drew,Bates,M
31191,"Ed (I)",Bates,M
31192,Edward,Bates,M
31193,"Frank (I)",Bates,M
31194,"Frank (II)",Bates,M
31196,George,Bates,M
31197,Granville,Bates,M
31198,Guy,Bates,M
31199,"Harry (II)",Bates,M
31201,J.C.,Bates,M
31202,"Jack (I)",Bates,M
31203,"James (II)",Bates,M
31204,"James (III)",Bates,M
31205,"James (IV)",Bates,M
31206,"James W.",Bates,M
31207,Jason,Bates,M
31208,Jeff,Bates,M
31209,"Jerome Preston",Bates,M
31210,Jerry,Bates,M
31211,Jesse,Bates,M
31212,"Jim (III)",Bates,M
31213,Jimmy,Bates,M
31214,Joe,Bates,M
31216,"John (IV)",Bates,M
31217,"John (VI)",Bates,M
31218,"John Terry",Bates,M
31219,Jolyon,Bates,M
31220,"Jonathan (II)",Bates,M
31221,Kenny,Bates,M
31222,Kevin,Bates,M
31223,Kirk,Bates,M
31224,Larry,Bates,M
31225,Leo,Bates,M
31226,Les,Bates,M
31227,"Leslie (I)",Bates,M
31228,Lester,Bates,M
31229,Liam,Bates,M
31230,Liston,Bates,M
31232,"Matthew (II)",Bates,M
31233,"Merril F.",Bates,M
31234,"Michael (I)",Bates,M
31235,"Michael (II)",Bates,M
31236,"Michael (IV)",Bates,M
31238,"Michael (VI)",Bates,M
31239,"Michael Dean",Bates,M
31240,Mickey,Bates,M
31241,Mychael,Bates,M
31242,Noel,Bates,M
31244,"Paul (I)",Bates,M
31245,"Paul (IV)",Bates,M
31246,R.C.,Bates,M
31247,Ralph,Bates,M
31248,Reginald,Bates,M
31249,"Richard (I)",Bates,M
31250,"Richard (II)",Bates,M
31251,"Richard (III)",Bates,M
31252,Rupert,Bates,M
31253,"Russell (I)",Bates,M
31254,"Ryan (I)",Bates,M
31255,Scotty,Bates,M
31256,Shane,Bates,M
31257,Simon,Bates,M
31258,"Spencer 'JJ'",Bates,M
31259,Stanley,Bates,M
31260,Stephen,Bates,M
31261,Stuart,Bates,M
31262,"Terry John",Bates,M
31263,Thorpe,Bates,M
31264,"Tom (I)",Bates,M
31265,Tony,Bates,M
31266,"Warren (II)",Bates,M
31267,William,Bates,M
31268,Gene,Bates-Renaud,M
31269,Simon,Bateso,M
31270,David,Bateson,M
31271,Nigel,Bateson,M
31272,Norman,Bateson,M
31273,Peter,Bateson,M
31274,Timothy,Bateson,M
31275,Lluís,Batet,M
31276,Trant,Batey,M
31277,David,Batezat,M
31278,Andreas,Bath,M
31279,Chris,Bath,M
31280,James,Bath,M
31281,Jamey,Bath,M
31282,Jim,Bath,M
31283,Toby,Bath,M
31284,Abrata,"Batha Longo",M
31285,Julius,Batha,M
31286,K.,Batha,M
31287,Steven,Batherness,M
31288,Andy,Bathgate,M
31289,Samih,Bathish,M
31291,Wolfgang,Bathke,M
31292,Jim,Bathlor,M
31293,Ben,Bathman,M
31294,Kristofer,Batho,M
31295,Nicholas,Bathony,M
31296,Gib,Bathrick,M
31297,Sam,Bathrick,M
31298,"Peter (I)",Bathurst,M
31299,Robert,Bathurst,M
31300,Erol,Batibeki,M
31301,Franklin,Batie,M
31302,Yannick,Batifoulier,M
31303,Pascal,Batigne,M
31304,L.,Batikyan,M
31305,Michel,Batilliet,M
31306,David,Batilló,M
31307,Jean-Bernard,Batina,M
31308,Nino,Batinic,M
31309,Randall,Batinkoff,M
31310,John,Batis,M
31311,David,Batish,M
31312,Josh,Batish,M
31313,André,Batisse,M
31314,João,"Batista de Andrade",M
31315,Osvaldo,"Batista II",M
31316,"Adilse Marques",Batista,M
31317,Adolfo,Batista,M
31318,Adrián,Batista,M
31319,Afonso,Batista,M
31320,Aguinaldo,Batista,M
31321,Airton,Batista,M
31322,Alex,Batista,M
31323,Andrés,Batista,M
31324,António,Batista,M
31325,"Carlos Alberto",Batista,M
31326,Celes,Batista,M
31327,Celso,Batista,M
31328,Clencio,Batista,M
31329,Dave,Batista,M
31330,Diego,Batista,M
31331,Edgar,Batista,M
31332,Emilio,Batista,M
31333,Enoque,Batista,M
31334,Francisco,Batista,M
31336,Fulgencio,Batista,M
31337,Félix,Batista,M
31338,Gian,Batista,M
31339,Graciliano,Batista,M
31340,"Jaime (I)",Batista,M
31341,"João (I)",Batista,M
31342,"João (III)",Batista,M
31343,"João (V)",Batista,M
31344,"João Amaro",Batista,M
31345,"João Zacharias",Batista,M
31346,Juan,Batista,M
31347,"Leandro Dias",Batista,M
31348,Lima,Batista,M
31349,Lourival,Batista,M
31350,"Luis Angel",Batista,M
31351,"Luiz Guilherme",Batista,M
31352,Manuel,Batista,M
31353,Miguel,Batista,M
31354,Moises,Batista,M
31357,Osvaldo,Batista,M
31358,Peter,Batista,M
31359,Phillip,Batista,M
31360,Raymond,Batista,M
31361,Ricardo,Batista,M
31362,Sergio,Batista,M
31363,Tyrone,Batista,M
31365,Waldemar,Batista,M
31366,Wilson,Batista,M
31367,Xandó,Batista,M
31368,David,Batiste,M
31369,John,Batiste,M
31370,Jordi,Batiste,M
31371,Giuseppe,Batisti,M
31372,Josip,Batistic,M
31373,Dave,Batistoni,M
31374,Gabriel,Batistuta,M
31375,Javier,Batiz,M
31376,Ruperto,Batiz,M
31377,Batmuhkh,Batjargal,M
31378,Weston,Batla,M
31379,Jonas,Batlecas,M
31380,Jamie,Batlett,M
31381,"Ernest G.",Batley,M
31382,Michael,Batley,M
31383,Rohy,Batliwala,M
31384,Shapoor,Batliwalla,M
31385,Larbi,Batma,M
31386,Memis,Batmaz,M
31387,Kris,Batnager,M
31388,Maning,Bato,M
31390,Peter,Baton,M
31391,Pierre,Baton,M
31392,Marc,Bator,M
31393,Jeff,Batori,M
31394,V.,Batorov,M
31395,Stiv,Bators,M
31396,Caspian,Batorv,M
31397,Alexis,Batoussov,M
31398,Yevgeni,Batov,M
31399,Tom,Batoy,M
31400,David,Batra,M
31401,Sanjay,Batra,M
31402,Vyacheslav,Batrakov,M
31403,Dominic,Batraville,M
31404,Hugo,Batres,M
31405,Colin,Batrouney,M
31406,Uwe,Batruel,M
31407,Eric,Bats,M
31409,Vassilis,Batsakoutsas,M
31410,Stefan,Batsch,M
31411,Brendon,Batson,M
31412,Gareth,Batson,M
31413,"J. Hastings",Batson,M
31414,John,Batson,M
31415,Mark,Batson,M
31416,Sheridan,Batson,M
31417,Francis,Batsoni,M
31418,"Chris (I)",Batstone,M
31419,John,Batstone,M
31420,Todd,Batstone,M
31421,B.,Batsuuri,M
31422,Adam,Batt,M
31423,Bob,Batt,M
31424,Bryan,Batt,M
31425,Jeff,Batt,M
31426,John,Batt,M
31427,Joshua,Batt,M
31428,Mike,Batt,M
31429,Paul,Batt,M
31430,Raymond,Batt,M
31432,Ryan,Batt,M
31433,Vikrishnah,Batt,M
31434,István,Batta,M
31435,Alessandro,Battaggia,M
31437,"Anthony (I)",Battaglia,M
31438,Domenico,Battaglia,M
31439,Gary,Battaglia,M
31440,Giacomo,Battaglia,M
31441,Gino,Battaglia,M
31442,Giovanni,Battaglia,M
31443,Guillermo,Battaglia,M
31444,Joe,Battaglia,M
31445,"John (I)",Battaglia,M
31446,"John (II)",Battaglia,M
31447,"Joseph Anthony",Battaglia,M
31448,Luigi,Battaglia,M
31449,Marco,Battaglia,M
31450,Matt,Battaglia,M
31451,Mike,Battaglia,M
31452,Mimmo,Battaglia,M
31453,Rik,Battaglia,M
31454,Rudy,Battaglia,M
31455,Sergio,Battaglia,M
31456,Joseph,Battaglio,M
31457,Richard,Battagna,M
31458,Dave,Battah,M
31459,Jason,Battah,M
31460,Dave,Battaro,M
31461,Vittorio,Battarra,M
31462,Gérard,Battaz,M
31463,Gregory,Battcock,M
31464,Don,Battee,M
31465,Ivan,Battee,M
31466,Milos,Battelino,M
31467,"Chaplain John P.",Battema,M
31468,Christopher,Batten,M
31469,Daniel,Batten,M
31470,Darren,Batten,M
31471,Debra,Batten,M
31472,Jimmy,Batten,M
31473,"John (I)",Batten,M
31474,Noel,Batten,M
31475,Paul,Batten,M
31476,"Peter (I)",Batten,M
31477,R.M.,Batten,M
31478,"Tom (I)",Batten,M
31479,"Tom (II)",Batten,M
31480,Tommy,Batten,M
31481,Jon,Battenberg,M
31482,Jesse,Batter,M
31483,Jonathan,Battersby,M
31484,Julian,Battersby,M
31485,Ray,Battersby,M
31486,Eddy,Battery,M
31487,Gyula,"Batthyány gróf",M
31488,Franco,Battiato,M
31489,Giacomo,Battiato,M
31490,Gerald,Battiaz,M
31491,Geert,Battick,M
31492,David,Battie,M
31493,Mike,Battie,M
31494,Bob,Battier,M
31495,Robert,Battier,M
31496,"Giulio (I)",Battiferri,M
31497,Tim,Battig,M
31498,Ricardo,Battilana,M
31499,Max,Battimo,M
31500,Brent,Battin,M
31502,Jean-Luc,Battini,M
31503,Darryl,Battino,M
31504,Emery,Battis,M
31505,Raif,Battist,M
31506,Giovan,"Battista Martello",M
31507,Amaury,Battista,M
31508,Angelo,Battista,M
31509,Archie,Battista,M
31510,Joe,Battista,M
31511,John,Battista,M
31512,Lloyd,Battista,M
31513,Mario,Battista,M
31514,Maurizio,Battista,M
31515,Michael,Battista,M
31516,Nanni,Battista,M
31517,"Rich (I)",Battista,M
31518,Serafino,Battista,M
31519,"Thomas de",Battista,M
31520,William,Battista,M
31521,John,Battiste,M
31522,"P. Francois",Battiste,M
31523,Warren,Battiste,M
31524,Antonio,Battistella,M
31525,"Luis Fernando",Battistella,M
31526,Walter,Battistelli,M
31527,Lorenzo,Battistello,M
31528,Carlo,Battisti,M
31529,Eugenio,Battisti,M
31530,Fausto,Battisti,M
31531,Renato,Battisti,M
31532,Spartaco,Battisti,M
31534,Pat,Battistini,M
31535,Silvio,Battistini,M
31536,Armando,Battiston,M
31537,Giuseppe,Battiston,M
31538,Luc,Battiston,M
31539,Patrick,Battiston,M
31541,Samuele,Battistoni,M
31542,Craig,Battle,M
31543,"David Wade",Battle,M
31544,Ed,Battle,M
31545,Everett,Battle,M
31546,"Gov. John S.",Battle,M
31547,Gregory,Battle,M
31548,Hinton,Battle,M
31549,John,Battle,M
31550,"John S.",Battle,M
31551,Joseph,Battle,M
31552,"Khalil Jamal",Battle,M
31553,Lucius,Battle,M
31554,"Michael Brandon",Battle,M
31555,"Mike (I)",Battle,M
31556,"Mike (II)",Battle,M
31557,Texas,Battle,M
31558,Tim,Battle,M
31559,Chuck,Battles,M
31560,Dan,Battles,M
31561,James,Battles,M
31562,No,Battles,M
31563,David,Battley,M
31564,Eddie,Battos,M
31565,"Afwallah Ahmed",Battoul,M
31566,Adam,Battrick,M
31567,Michael,Batts,M
31568,Reggie,Batts,M
31569,"Stephen C.",Batts,M
31570,G.,Battsetseg,M
31571,Cliff,Battuello,M
31572,Archibald,Batty,M
31573,"David (II)",Batty,M
31574,Johnathan,Batty,M
31575,Laurence,Batty,M
31576,Thomas,Batty,M
31577,Andy,Battye,M
31578,Skip,Battyn,M
31579,Ayhan,Batu,M
31580,Cengiz,Batuhan,M
31581,Mike,Batula,M
31582,Jonis,Batulan,M
31583,Kaan,Batun,M
31584,Juan,Batuone,M
31585,Muhsin,Batur,M
31586,Özdemir,Baturalp,M
31587,Claudio,Baturi,M
31588,A.,Baturin,M
31589,Guillaume,Batut,M
31590,Boris,Batuyev,M
31591,Bob,Baty,M
31592,Jack,Baty,M
31593,Preston,Baty,M
31594,Robin,Baty,M
31595,Jerzy,Batycki,M
31596,Gaston,Batyi,M
31597,Christopher,Batyr,M
31598,Brian,Batytis,M
31599,Jean-Claude,Batz,M
31600,John,Batz,M
31601,Oliver,Batz,M
31602,Joseph,Batzel,M
31603,Luigi,Batzella,M
31604,Miroslav,Batík,M
31605,Artur,Bau,M
31606,C.F.,Bau,M
31607,C.J.,Bau,M
31609,Felipe,Bau,M
31610,Imerio,Bau,M
31611,Joseph,Bau,M
31612,Juan,Bau,M
31613,Roland,Baubeau,M
31614,Jonas,Baublis,M
31615,Kiril,Bauch,M
31616,Patrick,Bauchau,M
31617,Tito,Bauche,M
31618,Olivier,Bauchet,M
31619,Erik,Bauchman,M
31620,E.,Baucin,M
31621,Adrian,Bauckham,M
31622,Bernt,Bauckloh,M
31623,Bill,Baucom,M
31624,Paul,Baucum,M
31625,Antoine,Baud,M
31626,Jacques,Baud,M
31627,Robert,Baud,M
31628,René,Baudaire,M
31630,Sture,Baude,M
31631,Yann,Baude,M
31632,Philippe,Baudel,M
31633,Gregory,Baudelin,M
31634,Laurent,Baudens,M
31635,François,Baudet,M
31636,Mathias,Baudez,M
31637,Louis,Baudier,M
31638,Henri,Baudin,M
31639,Jean,Baudin,M
31640,Joël,Baudin,M
31641,Laurent,Baudin,M
31642,Michel,Baudinat,M
31643,Jim,Baudino,M
31644,John,Baudino,M
31645,Jeroen,Baudion,M
31646,Paul,Baudisch,M
31647,Dominic,Baudish,M
31648,Pippo,Baudo,M
31651,Maxime,Baudoin,M
31652,Raphaël,Baudoin,M
31653,Stéphane,Baudoin,M
31654,Troy,Baudoin,M
31655,"François (II)",Baudot,M
31656,Jeremie,Baudouin,M
31657,Pascal,Baudouin,M
31658,Jean-Claude,Baudracco,M
31659,Thierry,Baudrais,M
31660,Jimmy,Baudrand,M
31661,Mickaël,Baudrier,M
31662,Pascal,Baudrier,M
31663,Patrice,Baudrier,M
31664,Ambrogio,Baudrino,M
31665,Gino,Baudrino,M
31666,Antonio,Baudrocco,M
31667,Eric,Baudry,M
31668,Jacques,Baudry,M
31669,"Pierre (I)",Baudry,M
31670,Ray,Bauduc,M
31671,André,Bauduin,M
31672,Benoîst,Bauduin,M
31673,Jacques,Bauduin,M
31674,Patrice,Bauduinet,M
31675,Alain,Baudy,M
31676,Mark,Baue,M
31677,Don,"Bauer Jr.",M
31678,"Albert (II)",Bauer,M
31679,Alexander,Bauer,M
31680,Allan,Bauer,M
31681,Alois,Bauer,M
31682,Andreas,Bauer,M
31683,Antun,Bauer,M
31684,"Arthur (II)",Bauer,M
31685,"Axel (I)",Bauer,M
31686,"Axel (III)",Bauer,M
31687,"Axel (IV)",Bauer,M
31688,Bernd,Bauer,M
31689,Bernhard,Bauer,M
31690,Bhagavan,Bauer,M
31692,"Bob (III)",Bauer,M
31693,Bobby,Bauer,M
31694,Brandon,Bauer,M
31695,Bruce,Bauer,M
31696,Carl,Bauer,M
31697,Charles,Bauer,M
31698,Charlie,Bauer,M
31699,"Chris (I)",Bauer,M
31700,"Chris (III)",Bauer,M
31701,Christiaan,Bauer,M
31702,Christoph,Bauer,M
31703,"Christopher Michael",Bauer,M
31704,Danilo,Bauer,M
31705,"Dave (I)",Bauer,M
31706,David,Bauer,M
31707,Dick,Bauer,M
31708,Don,Bauer,M
31709,Dorus,Bauer,M
31710,Doug,Bauer,M
31711,Eberhard,Bauer,M
31712,Ed,Bauer,M
31713,Eddie,Bauer,M
31714,Edwin,Bauer,M
31715,"Elias Zerael",Bauer,M
31716,Erik,Bauer,M
31717,"Ernst Waldemar",Bauer,M
31718,Felix,Bauer,M
31719,"Frank (III)",Bauer,M
31720,"Frank (IV)",Bauer,M
31721,Frans,Bauer,M
31722,Frederick,Bauer,M
31723,Gary,Bauer,M
31724,Georg,Bauer,M
31725,Gordon,Bauer,M
31726,Günter,Bauer,M
31727,"Günther (I)",Bauer,M
31728,Hans-Uwe,Bauer,M
31729,Harley,Bauer,M
31730,Harry,Bauer,M
31731,Helmuth,Bauer,M
31733,Herra,Bauer,M
31734,"Howard (I)",Bauer,M
31735,Irv,Bauer,M
31736,"Jack (II)",Bauer,M
31737,"Jan (II)",Bauer,M
31738,Jason,Bauer,M
31739,"Jean (II)",Bauer,M
31740,"Jean-Louis (I)",Bauer,M
31741,"Jeff (II)",Bauer,M
31742,Jigss,Bauer,M
31743,Joachim,Bauer,M
31744,"Joe (I)",Bauer,M
31745,"Joe (II)",Bauer,M
31746,Johannes,Bauer,M
31747,Judah,Bauer,M
31749,Karl-Heinz,Bauer,M
31750,Keith,Bauer,M
31751,Klaus,Bauer,M
31752,"Kurt (I)",Bauer,M
31753,"Kurt (II)",Bauer,M
