FromCurrencyCode,ToCurrencyCode
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,ARS
USD,AUD
USD,BRL
USD,CAD
USD,CNY
USD,EUR
USD,GBP
USD,JPY
USD,MXN
USD,SAR
USD,VEB
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
USD,USD
