id,compound_id,text,created_on,datatype,datatype_id
2700,69993,Suggested Classification:  ISA:neoflavonoid(CHEBI:71971); ISA:hydroxycoumarin(CHEBI:37912); ISA:butanone(CHEBI:22951); ISA:1-benzopyran(CHEBI:38443); ISA:acetophenones(CHEBI:22187); ISA:aromatic ketone(CHEBI:76224); ISA:resorcinols(CHEBI:33572); ISA:carbonyl compound(CHEBI:36586); ISA:pyranone(CHEBI:37963); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:lactone(CHEBI:25000); ISA:polyol(CHEBI:26191); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854);,2014-10-17 00:00:00,General,69993
2701,69994,Suggested Classification:  ISA:butanone(CHEBI:22951); ISA:1-benzopyran(CHEBI:38443); ISA:acetophenones(CHEBI:22187); ISA:resorcinols(CHEBI:33572); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic ketone(CHEBI:76224); ISA:pyranone(CHEBI:37963); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:carboxylic ester(CHEBI:33308); ISA:lactone(CHEBI:25000); ISA:polyol(CHEBI:26191); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698); ISA:aromatic alcohol(CHEBI:33854);,2014-10-17 00:00:00,General,69994
2702,69147,Suggested Classification:  ISA:alkaloid(CHEBI:22315); ISA:indole alkaloid(CHEBI:38958); ISA:beta-carbolines(CHEBI:60834); ISA:1-benzopyran(CHEBI:38443); ISA:indoles(CHEBI:24828); ISA:quinuclidines(CHEBI:26518); ISA:aralkylamine(CHEBI:18000); ISA:piperidines(CHEBI:26151); ISA:pyrroles(CHEBI:26455); ISA:oxanes(CHEBI:46942); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:amino alcohol(CHEBI:22478); ISA:tertiary amine(CHEBI:32876); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,69147
2703,69141,Suggested Classification:  ISA:monosaccharide(CHEBI:35381); ISA:pyrans(CHEBI:26407); ISA:enoate ester(CHEBI:51702); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:oxolanes(CHEBI:26912); ISA:secondary alcohol(CHEBI:35681); ISA:lactone(CHEBI:25000); ISA:polyol(CHEBI:26191); ISA:ether(CHEBI:25698); ISA:acetal(CHEBI:59769); ISA:monocarboxylic acid(CHEBI:25384); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69141
2704,69357,Suggested Classification:  ISA:steroid ester(CHEBI:47880); ISA:fatty acid ester(CHEBI:35748); ISA:monosaccharide(CHEBI:35381); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:hemiacetal(CHEBI:5653); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:epoxide(CHEBI:32955); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69357
2705,69359,Suggested Classification:  ISA:tertiary alcohol(CHEBI:26878); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:organic hydroxy compound(CHEBI:33822); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69359
2706,69362,Suggested Classification:  ISA:tertiary alcohol(CHEBI:26878); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:organic hydroxy compound(CHEBI:33822); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69362
2707,69382,Suggested Classification:  ISA:organonitrogen heterocyclic compound(CHEBI:38101); ISA:organic heterobicyclic compound(CHEBI:27171); ISA:azepanes(CHEBI:46986); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:gamma-lactone(CHEBI:37581); ISA:oxolanes(CHEBI:26912); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69382
2708,69385,Suggested Classification:  ISA:alkaloid(CHEBI:22315); ISA:ferriheme a(CHEBI:36183); ISA:indoles(CHEBI:24828); ISA:azepanes(CHEBI:46986); ISA:gamma-lactone(CHEBI:37581); ISA:dicarboxylic acid(CHEBI:35692); ISA:N-alkylpyrrolidine(CHEBI:46775); ISA:oxolanes(CHEBI:26912); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69385
2709,69389,Suggested Classification:  ISA:furofuran(CHEBI:47790); ISA:azepanes(CHEBI:46986); ISA:piperidines(CHEBI:26151); ISA:butenolide(CHEBI:50523); ISA:enoate ester(CHEBI:51702); ISA:oxolanes(CHEBI:26912); ISA:ester(CHEBI:35701); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:monocarboxylic acid(CHEBI:25384); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69389
2710,69390,Suggested Classification:  ISA:furofuran(CHEBI:47790); ISA:azepanes(CHEBI:46986); ISA:piperidines(CHEBI:26151); ISA:butenolide(CHEBI:50523); ISA:enoate ester(CHEBI:51702); ISA:oxolanes(CHEBI:26912); ISA:ester(CHEBI:35701); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:lactone(CHEBI:25000); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:monocarboxylic acid(CHEBI:25384); ISA:acetal(CHEBI:59769); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69390
2711,69395,Suggested Classification:  ISA:hemiacetal(CHEBI:5653); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,69395
2712,69397,Suggested Classification:  ISA:hemiacetal(CHEBI:5653);,2014-10-17 00:00:00,General,69397
2713,69405,Suggested Classification:  ISA:pyranone(CHEBI:37963); ISA:benzenes(CHEBI:22712); ISA:carboxylic ester(CHEBI:33308); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:cyclic ketone(CHEBI:3992); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384);,2014-10-17 00:00:00,General,69405
2715,70275,Suggested Classification:  ISA:hydroxy steroid(CHEBI:35350); ISA:3-oxo steroid(CHEBI:47788); ISA:cyclohexanones(CHEBI:23482); ISA:tertiary alcohol(CHEBI:26878); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191);,2014-10-17 00:00:00,General,70275
2716,70281,Suggested Classification:  ISA:secondary alcohol(CHEBI:35681); ISA:ketone(CHEBI:17087); ISA:polyol(CHEBI:26191); ISA:ether(CHEBI:25698); ISA:epoxide(CHEBI:32955); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,70281
2717,70282,Suggested Classification:  ISA:secondary alcohol(CHEBI:35681); ISA:ketone(CHEBI:17087); ISA:ether(CHEBI:25698); ISA:epoxide(CHEBI:32955); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,70282
2718,70284,Suggested Classification:  ISA:oxacycle(CHEBI:38104); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:ether(CHEBI:25698); ISA:epoxide(CHEBI:32955);,2014-10-17 00:00:00,General,70284
2719,70285,Suggested Classification:  ISA:secondary alcohol(CHEBI:35681); ISA:ether(CHEBI:25698); ISA:epoxide(CHEBI:32955); ISA:monocarboxylic acid(CHEBI:25384); ISA:carboxylic acid(CHEBI:33575); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,70285
2720,70290,Suggested Classification:  ISA:hydroxytoluene(CHEBI:24751); ISA:toluenes(CHEBI:27024); ISA:pyranone(CHEBI:37963); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:aromatic alcohol(CHEBI:33854);,2014-10-17 00:00:00,General,70290
2721,70295,Suggested Classification:  ISA:butanone(CHEBI:22951); ISA:monoterpenoid(CHEBI:25409); ISA:acetophenones(CHEBI:22187); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic ketone(CHEBI:76224); ISA:resorcinols(CHEBI:33572); ISA:aromatic ether(CHEBI:35618); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:polyol(CHEBI:26191); ISA:cyclic ketone(CHEBI:3992); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854);,2014-10-17 00:00:00,General,70295
2722,70299,Suggested Classification:  ISA:butanone(CHEBI:22951); ISA:monoterpenoid(CHEBI:25409); ISA:acetophenones(CHEBI:22187); ISA:carbonyl compound(CHEBI:36586); ISA:aromatic ketone(CHEBI:76224); ISA:resorcinols(CHEBI:33572); ISA:aromatic ether(CHEBI:35618); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:polyol(CHEBI:26191); ISA:cyclic ketone(CHEBI:3992); ISA:organonitrogen compound(CHEBI:35352); ISA:aromatic alcohol(CHEBI:33854);,2014-10-17 00:00:00,General,70299
2723,70300,Suggested Classification:  ISA:ergostanoid(CHEBI:50403); ISA:steroid acid(CHEBI:47891); ISA:12-hydroxy steroid(CHEBI:36845); ISA:11-oxo steroid(CHEBI:47787); ISA:3alpha-hydroxy steroid(CHEBI:36835); ISA:7-hydroxy steroid(CHEBI:36844); ISA:medium-chain fatty acid(CHEBI:59554); ISA:unsaturated fatty acid(CHEBI:27208); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:ketone(CHEBI:17087); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575); ISA:monocarboxylic acid(CHEBI:25384);,2014-10-17 00:00:00,General,70300
2724,70305,Suggested Classification:  ISA:ergostanoid(CHEBI:50403); ISA:11-oxo steroid(CHEBI:47787); ISA:7-hydroxy steroid(CHEBI:36844); ISA:3-oxo steroid(CHEBI:47788); ISA:cyclohexanones(CHEBI:23482); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:carboxylic ester(CHEBI:33308); ISA:secondary alcohol(CHEBI:35681); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:monocarboxylic acid(CHEBI:25384);,2014-10-17 00:00:00,General,70305
2725,70307,Suggested Classification:  ISA:11-oxo steroid(CHEBI:47787); ISA:3-oxo steroid(CHEBI:47788); ISA:cyclohexanones(CHEBI:23482); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689);,2014-10-17 00:00:00,General,70307
2726,70311,Suggested Classification:  ISA:bile acid(CHEBI:3098); ISA:steroid acid(CHEBI:47891); ISA:11-oxo steroid(CHEBI:47787); ISA:3-oxo steroid(CHEBI:47788); ISA:medium-chain fatty acid(CHEBI:59554); ISA:cyclohexanones(CHEBI:23482); ISA:unsaturated fatty acid(CHEBI:27208); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575);,2014-10-17 00:00:00,General,70311
2727,70316,Suggested Classification:  ISA:3beta-hydroxy steroid(CHEBI:36836); ISA:steroid(CHEBI:35341); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681);,2014-10-17 00:00:00,General,70316
2728,70322,Suggested Classification:  ISA:long-chain fatty acid(CHEBI:15904); ISA:glycoside(CHEBI:24400); ISA:L-alpha-D-Hepp-(1->7)-L-alpha-D-Hepp-(1->3)-L-alpha-D-Hepp-(1->5)-alpha-Kdo(CHEBI:78618); ISA:heterocyclic fatty acid(CHEBI:48847); ISA:oxanes(CHEBI:46942); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:carboxylic acid(CHEBI:33575); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,70322
2729,70325,Suggested Classification:  ISA:monoterpenoid(CHEBI:25409); ISA:acetophenones(CHEBI:22187); ISA:m-quinone(CHEBI:25099); ISA:aromatic ketone(CHEBI:76224); ISA:carbonyl compound(CHEBI:36586); ISA:cyclohexanones(CHEBI:23482); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enol(CHEBI:33823); ISA:organic heterocyclic compound(CHEBI:24532); ISA:organonitrogen compound(CHEBI:35352);,2014-10-17 00:00:00,General,70325
2730,70343,Suggested Classification:  ISA:monosaccharide(CHEBI:35381); ISA:oxolanes(CHEBI:26912); ISA:carboxylic ester(CHEBI:33308); ISA:secondary alcohol(CHEBI:35681); ISA:monocarboxylic acid(CHEBI:25384); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,70343
2731,70345,Suggested Classification:  ISA:fatty acid ester(CHEBI:35748); ISA:oxanes(CHEBI:46942); ISA:dicarboxylic acid(CHEBI:35692); ISA:monosaccharide(CHEBI:35381); ISA:tertiary alcohol(CHEBI:26878); ISA:ketone(CHEBI:17087); ISA:carboxylic ester(CHEBI:33308); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,70345
2732,70350,Suggested Classification:  ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:catechols(CHEBI:33566); ISA:aromatic ether(CHEBI:35618); ISA:polyol(CHEBI:26191); ISA:organic heterocyclic compound(CHEBI:24532); ISA:aromatic alcohol(CHEBI:33854);,2014-10-17 00:00:00,General,70350
2733,70353,Suggested Classification:  ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:acetal(CHEBI:59769);,2014-10-17 00:00:00,General,70353
2734,70354,Suggested Classification:  ISA:olefinic compound(CHEBI:78840); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:organic heterocyclic compound(CHEBI:24532);,2014-10-17 00:00:00,General,70354
2735,70356,Suggested Classification:  ISA:phenanthrenes(CHEBI:25961); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:ketone(CHEBI:17087); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:organonitrogen compound(CHEBI:35352); ISA:aldehyde(CHEBI:17478);,2014-10-17 00:00:00,General,70356
2736,69638,Suggested Classification:  ISA:hexose(CHEBI:18133); ISA:benzenes(CHEBI:22712); ISA:oxanes(CHEBI:46942); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69638
2746,69642,Suggested Classification:  ISA:glycoside(CHEBI:24400); ISA:disaccharide(CHEBI:36233); ISA:iridoid monoterpenoid(CHEBI:50563); ISA:monoterpenoid(CHEBI:25409); ISA:pyridines(CHEBI:26421); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:carbonyl compound(CHEBI:36586); ISA:citraconoyl group(CHEBI:23315); ISA:amino fatty acid(CHEBI:59650); ISA:oxanes(CHEBI:46942); ISA:pyridinium ion(CHEBI:50334); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enamine(CHEBI:47989); ISA:polyol(CHEBI:26191); ISA:secondary alcohol(CHEBI:35681); ISA:organonitrogen compound(CHEBI:35352); ISA:carboxylic acid(CHEBI:33575); ISA:organic salt(CHEBI:24868); ISA:acetal(CHEBI:59769); ISA:primary alcohol(CHEBI:15734); ISA:zwitterion(CHEBI:27369); ISA:organic cation(CHEBI:25697);,2014-10-17 00:00:00,General,69642
2747,69643,Suggested Classification:  ISA:glycoside(CHEBI:24400); ISA:disaccharide(CHEBI:36233); ISA:monoterpenoid(CHEBI:25409); ISA:iridoid monoterpenoid(CHEBI:50563); ISA:pyridines(CHEBI:26421); ISA:aromatic carboxylic acid(CHEBI:33859); ISA:citraconoyl group(CHEBI:23315); ISA:oxanes(CHEBI:46942); ISA:dicarboxylic acid(CHEBI:35692); ISA:pyridinium ion(CHEBI:50334); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:enamine(CHEBI:47989); ISA:carboxylic ester(CHEBI:33308); ISA:secondary alcohol(CHEBI:35681); ISA:polyol(CHEBI:26191); ISA:carboxylic acid(CHEBI:33575); ISA:acetal(CHEBI:59769); ISA:organonitrogen compound(CHEBI:35352); ISA:organic salt(CHEBI:24868); ISA:carbonyl compound(CHEBI:36586); ISA:primary alcohol(CHEBI:15734); ISA:zwitterion(CHEBI:27369); ISA:organic cation(CHEBI:25697);,2014-10-17 00:00:00,General,69643
2748,69641,Suggested Classification:  ISA:terpene lactone(CHEBI:37668); ISA:glycoside(CHEBI:24400); ISA:disaccharide(CHEBI:36233); ISA:monoterpenoid(CHEBI:25409); ISA:iridoid monoterpenoid(CHEBI:50563); ISA:pyrans(CHEBI:26407); ISA:carbonyl compound(CHEBI:36586); ISA:L-alpha-D-Hepp-(1->7)-L-alpha-D-Hepp-(1->3)-L-alpha-D-Hepp-(1->5)-alpha-Kdo(CHEBI:78618); ISA:benzenes(CHEBI:22712); ISA:dicarboxylic acid(CHEBI:35692); ISA:butenolide(CHEBI:50523); ISA:oxanes(CHEBI:46942); ISA:enol ether(CHEBI:47985); ISA:enone(CHEBI:51689); ISA:enoate ester(CHEBI:51702); ISA:secondary alcohol(CHEBI:35681); ISA:lactone(CHEBI:25000); ISA:polyol(CHEBI:26191); ISA:enol(CHEBI:33823); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:carboxylic acid(CHEBI:33575); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,69641
2749,69667,Suggested Classification:  ISA:phenols(CHEBI:33853); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:polyol(CHEBI:26191); ISA:organic heterocyclic compound(CHEBI:24532); ISA:aromatic alcohol(CHEBI:33854); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,69667
2750,69668,Suggested Classification:  ISA:lignan(CHEBI:25036); ISA:methoxybenzene(CHEBI:51683); ISA:aromatic ether(CHEBI:35618); ISA:oxolanes(CHEBI:26912); ISA:ether(CHEBI:25698);,2014-10-17 00:00:00,General,69668
2751,70544,Suggested Classification:  ISA:delta-lactone(CHEBI:18946); ISA:oxacycle(CHEBI:38104); ISA:ortho ester(CHEBI:71989); ISA:oxanes(CHEBI:46942); ISA:dioxanes(CHEBI:46926); ISA:oxolanes(CHEBI:26912); ISA:dioxolane(CHEBI:39430); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:epoxide(CHEBI:32955); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,70544
2752,70543,Suggested Classification:  ISA:delta-lactone(CHEBI:18946); ISA:oxacycle(CHEBI:38104); ISA:ortho ester(CHEBI:71989); ISA:dioxanes(CHEBI:46926); ISA:oxanes(CHEBI:46942); ISA:oxolanes(CHEBI:26912); ISA:dioxolane(CHEBI:39430); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:epoxide(CHEBI:32955); ISA:acetal(CHEBI:59769); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,70543
2753,70546,Suggested Classification:  ISA:delta-lactone(CHEBI:18946); ISA:oxacycle(CHEBI:38104); ISA:ortho ester(CHEBI:71989); ISA:oxanes(CHEBI:46942); ISA:dioxanes(CHEBI:46926); ISA:oxolanes(CHEBI:26912); ISA:dioxolane(CHEBI:39430); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352); ISA:acetal(CHEBI:59769); ISA:epoxide(CHEBI:32955); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,70546
2754,70545,Suggested Classification:  ISA:delta-lactone(CHEBI:18946); ISA:oxacycle(CHEBI:38104); ISA:ortho ester(CHEBI:71989); ISA:dioxanes(CHEBI:46926); ISA:oxanes(CHEBI:46942); ISA:oxolanes(CHEBI:26912); ISA:dioxolane(CHEBI:39430); ISA:organic hydroxy compound(CHEBI:33822); ISA:secondary alcohol(CHEBI:35681); ISA:carboxylic ester(CHEBI:33308); ISA:epoxide(CHEBI:32955); ISA:acetal(CHEBI:59769); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,70545
2755,70542,Suggested Classification:  ISA:ortho ester(CHEBI:71989); ISA:oxacycle(CHEBI:38104); ISA:dioxanes(CHEBI:46926); ISA:tertiary alcohol(CHEBI:26878); ISA:dioxolane(CHEBI:39430); ISA:secondary alcohol(CHEBI:35681); ISA:organic hydroxy compound(CHEBI:33822); ISA:ketone(CHEBI:17087); ISA:polyol(CHEBI:26191); ISA:epoxide(CHEBI:32955); ISA:ether(CHEBI:25698); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,70542
2756,69200,Suggested Classification:  ISA:catechols(CHEBI:33566); ISA:aromatic ether(CHEBI:35618); ISA:dioxolane(CHEBI:39430); ISA:polyol(CHEBI:26191); ISA:acetal(CHEBI:59769); ISA:aromatic alcohol(CHEBI:33854);,2014-10-17 00:00:00,General,69200
2758,69600,Suggested Classification:  ISA:dialkylarylamine(CHEBI:23665); ISA:tertiary amino compound(CHEBI:50996); ISA:aralkylamine(CHEBI:18000); ISA:benzenoid aromatic compound(CHEBI:33836); ISA:pyrroles(CHEBI:26455); ISA:lactam(CHEBI:24995); ISA:carboxamide(CHEBI:37622); ISA:carboxylic acid(CHEBI:33575); ISA:carbonyl compound(CHEBI:36586); ISA:primary alcohol(CHEBI:15734);,2014-10-17 00:00:00,General,69600
2759,69209,Suggested Classification:  ISA:N-acyl-amino acid(CHEBI:51569); ISA:alpha-amino acid ester(CHEBI:46874); ISA:carbonyl compound(CHEBI:36586); ISA:pyrrolidinecarboxylic acid(CHEBI:46767); ISA:carboxylic acid(CHEBI:33575); ISA:N-acylpyrrolidine(CHEBI:46766); ISA:fatty acid ester(CHEBI:35748); ISA:fatty amide(CHEBI:29348); ISA:amino alcohol(CHEBI:22478); ISA:carboxamide(CHEBI:37622); ISA:carboxylic ester(CHEBI:33308); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698);,2014-10-17 00:00:00,General,69209
2760,69208,Suggested Classification:  ISA:N-acyl-amino acid(CHEBI:51569); ISA:alpha-amino acid ester(CHEBI:46874); ISA:carbonyl compound(CHEBI:36586); ISA:pyrrolidinecarboxylic acid(CHEBI:46767); ISA:carboxylic acid(CHEBI:33575); ISA:N-acylpyrrolidine(CHEBI:46766); ISA:fatty acid ester(CHEBI:35748); ISA:fatty amide(CHEBI:29348); ISA:amino alcohol(CHEBI:22478); ISA:carboxamide(CHEBI:37622); ISA:carboxylic ester(CHEBI:33308); ISA:secondary alcohol(CHEBI:35681); ISA:tertiary amine(CHEBI:32876); ISA:organonitrogen compound(CHEBI:35352); ISA:ether(CHEBI:25698);,2014-10-17 00:00:00,General,69208
2761,69211,Suggested Classification:  ISA:alpha-amino acid(CHEBI:33704); ISA:N-acylpyrrolidine(CHEBI:46766); ISA:pyrrolidinecarboxylic acid(CHEBI:46767); ISA:carboxylic acid(CHEBI:33575); ISA:fatty amide(CHEBI:29348); ISA:carboxamide(CHEBI:37622); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:monocarboxylic acid(CHEBI:25384); ISA:organonitrogen compound(CHEBI:35352); ISA:carbonyl compound(CHEBI:36586);,2014-10-17 00:00:00,General,69211
2762,69212,Suggested Classification:  ISA:alpha-amino acid ester(CHEBI:46874); ISA:N-acyl-amino acid(CHEBI:51569); ISA:carbonyl compound(CHEBI:36586); ISA:pyrrolidinecarboxylic acid(CHEBI:46767); ISA:carboxylic acid(CHEBI:33575); ISA:N-acylpyrrolidine(CHEBI:46766); ISA:fatty acid ester(CHEBI:35748); ISA:fatty amide(CHEBI:29348); ISA:carboxamide(CHEBI:37622); ISA:tertiary amine(CHEBI:32876); ISA:carboxylic ester(CHEBI:33308); ISA:ether(CHEBI:25698); ISA:organonitrogen compound(CHEBI:35352);,2014-10-17 00:00:00,General,69212
