ArtistID;FirstName;LastName;ArtistURL;Biography;Country;Photo;PhotoCredit;Website
226;Gathie;Falk;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=226;Gathie Falk was born in 1928 in Manitoba, Canada, the daughter of Russian Mennonite parents. She began working in warehouses and packing plants at the age of sixteen, while completing her education at night, and came to Vancouver, Canada in 1947 where she trained and worked as an elementary school teacher.In the 1950s, Falk began taking painting courses, subsequently studying pottery and sculpture at the University of British Columbia under the tutelage of local artist Glenn Lewis. In 1968, Gathie Falk was introduced to performance art through workshops given by American dancer Deborah Hay. By 1976, she had created fifteen meticulous performances, as well as many of her signature sculptural works including Home Environment, Herd, Veneration of the White Collar Worker, Single Men’s Shoes, and the Fruit Piles.After many years of being a sculptor and performance artist, Falk returned to painting for nearly two decades, producing the renowned exhibitions Pieces of Water, Night Skies, and Cement. Since the 1990s, she has skillfully alternated between two- and three-dimensional work, creating her most significant papier-mâché and bronze works, and continuing her evocative exploration of paint.In addition to over 50 solo exhibitions, Gathie Falk has received many awards, including the Gershon Iskowitz Prize (1990), Order of Canada (1997), Order of British Columbia (2002), Governor General’s Award in Visual and Media Arts (2003), Viva Award for Lifetime Achievement (2012), and the Audain Prize for Lifetime Achievement in the Visual Arts (2013).Falk has been the subject of two retrospective exhibitions at the Vancouver Art Gallery in 1985 and 2000 (traveling to the National Gallery of Canada, Norman Mackenzie Art Gallery, Art Gallery of Nova Scotia, and Musée des Beaux Arts de Montréal). Her works are included in numerous private and public collections, including the Vancouver Art Gallery, National Gallery of Canada, Glenbow Art Gallery, McMichael Canadian Collection, Art Gallery of Ontario, and many more.Gathie Falk lives and works in Vancouver.;Canada;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=226&ImageId=537;John Watts;
230;Ann;McLaren;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=230;McLaren works with her partner Doug Taylor. The two artists create life-like figures from plaster molds of real people. McLaren does the surface detail such as hair and skin texture (sometimes using grapefruit rind for the pores). They made five life-size figures of astronauts for NASA's Space Center in Houston, as well as other works for the DNA Lab in NY, the Columbia Gorge Interpretive Center in Oregon, and the Cordova Bay Golf Club.  Sometimes the figures have some robotic components.;Canada;;;
231;Alex;Svonboda;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=231;Svonboda was the sculptor on the project.;Canada;;;
233;Alan;Wood;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=233;;Canada;;;
238;Norman;Tait;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=238;;;;;
239;Art;Thompson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=239;;;;;
240;Tim;Paul;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=240;;;;;
243;Andrea;Del Verrochio;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=243;;Italy;;;
247;Buster;Simpson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=247;Simpson prefers to work in the public domain and site-specific installations.  His work addresses ecology, society and site. He has done numerous public commissions around the US, including Seattle, his home town, and Denver, Portland, Cleveland, Boston, Miami, and others (see below). Brush with Illumination is Simpson's first permanent public art work in Canada, though he has done many pieces in the USA, particularly in Seattle where he is based.;USA;;;http://www.bustersimpson.net
249;Abraham;Anghik Ruben;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=249;Abraham Ruben was raised in the traditional lifestyle of his ancestors. His grandmother was a shaman. He attended the University of Alaska where he became familiar with art practices and took up carving. His themes are largely transformative. He has work in many permanent collections in North America, and has exhibited his work in The Art Gallery of Ontario (Toronto), The Museum of Civilization (Hull), The Winnipeg Art Gallery, The Prince of Wales Museum (Yellowknife), The Royal Ontario Museum (Toronto), and private galleries.;;;;
255;Gisele;Amantea;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=255;Gisele Amantea's installations use materials and formats drawn from popular culture to explore questions related to women, class, nostalgia, history and memory. Materially rich, her work also considers notions of ornament and decoration in relation to architectural space. Educated at the Univerisity of Calgary and the University of Puget Sound, with a background in sculptural ceramics, she has exhibited widely in Canada and other countries. Her work is included in numerous collections including the Montreal Museum of Fine Arts. Red Horizontal, on the False Creek North seawall, in Vancouver, was her first public art commission in 2005. From 1995 - 2012 she was on the faculty in the Studio Arts Department at Concordia University in Montreal where she taught interdisciplinary approaches to art-making.;Canada;;;http://www.ccca.ca/artists
258;Dwight;Atkinson;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=258;"Atkinson was Director of Design Vancouver from 1992-95. He has done volunteer design and building for TETRA, fabricating assists for disabled people. He has published articles about computer imaging in architecture. In 1983 he established the Atkinson Iconography Studio which he works out of  and in 1995 he established the ""Derling Whirvish"" Lamp Company. He works as a landscape painter, architect, iconographer, and radio documentarian.";Canada;;;
259;Nancy;Chew;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=259;Nancy Chew is a visual artist whose background includes drawing, painting, print-making, curating and teaching.;Canada;;;
262;Todd;Davis;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=262;"Curator and founding member of Pitt Gallery, Vancouver, BC; Curator of Artropolis 1986-87; Proprietor of TJD Art Services 1980-91; Curator of Burnaby Art Gallery 1989-94, Intermin Director 1990-91; Executive Director of Open Space 1997 on.  Has resided in Vancouver since 1979. Panelist and freelance writer.";Canada;;;
268;Kim;Adams;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=268;"The sculptures of Kim Adams are made from prefabricated industrial hardware and toys that are combined in intricate and idiosyncratic ways. Adams studied in British Columbia at the NW Coast Institute of the Arts,  the University of Victoria and the Kooteney School of the Arts in Nelson. He has had numerous solo exhibitions and commissions including at the Charles H. Scott Gallery, ECIAD, and The Power Plant, Toronto, in 2001; the Centraal Museum, Utrecht, Netherlands, 1995; The Toronto Sculpture Garden, 1994. Group shows include Skulptur Projekte 97, Munster, Germany; Insite 1997, San Diego, California and Tijuana, Mexico; and the Canadian Biennial of Contemporary Art, National Gallery of Canada, 1989.";Canada;;;http://www.chassay.ca/pagekimadamssculptures.html
269;Bertram Charles;Binning;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=269;Binning studied in New York and London and under Fred Varley at the VSA. He taught at the VSA for 15 years starting in 1934 and then taught at the UBC School of Architecture. He was later the founding director of the UBC Fine Arts Department. He was actively involved in promoting modernist painting and design on the west coast. He produced many paintings and murals and designed and built a modern prototype house in West Vancouver in 1941 where he lived until his death on March 16, 1976.;;;;
275;Sylvia;Oates;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=275;;;;;
284;Shu Ren;Cheng;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=284;Originally from China, living in Surrey.;;;;
290;Carmen;Rosen;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=290;Carmen Rosen is a visual artist, singer, and interdisciplinary performer. She has a long history of initiating art projects and creative community integrated projects that have enriched the neighbourhood, school programs, and provided ongoing creative work for artists and community members. She is motivated by her interest in art, the environment, and empowering people to become active and involved. In 2010 Carmen received the Vancouver Mayor’s Arts Award, and in 2012 the Queen’s Jubilee Award for her art with the community. She has an Art History degree from UBC and a diploma from Emily Carr Institute. Carmen is the founder and artistic director of Still Moon Arts Society: inspiring vibrant and connected communities by creating art and nurturing a passion for nature. She is a founding member of the Art House in the Field Collective started in 2012. She pursues contemporary interdisciplinary art in collaborations with other artists and musicians.;Canada;;;http://carmenrosen.wordpress.com
296;David;Fushtey;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=296;;Canada;;;http://dsf-studio.com
298;Shirley;Wiebe;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=298;Shirley Wiebe is a Vancouver-based sculptor and installation artist. Her recent work concentrates on the land and the interaction of a community with its natural environment. Shirley has created installations and commissioned works in a number of landscapes and communities in the Pacific Northwest.;Canada;;;
301;Martin;Borden;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=301;;Canada;;;
306;Kyla;Mallett;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=306;Kyla Mallet completed her MFA at UBC in 2004, after completing her BFA at Emily Carr in 2000. Since that time her practice has explored issues of language and youth identity through interview/statistical research, installation, photograph and video works. Past work includes a series of photo works of schoolgirls' notes, a video work about girl bullying, a sound installation about gossip, and a public art project and series on marginalia in library books. These works, along with other current projects, focus on the transgressive possibilities of language and communication. She has received critical attention for both national and international exhibits over the past eight years, having exhibited at such institutions as the Canadian Cultural Centre in Paris, the Vancouver Art Gallery, the Art Gallery of Alberta, Presentation House Gallery, Artspeak, ThreeWalls in Chicago, and the Mount St. Vincent University Gallery in Halifax.;Canada;;;
313;Alexandra;Steed;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=313;;;;;
319;Anna;Ruth;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=319;"Anna Ruth is a Canadian artist currently living and working in Jyväskylä, Finland. A former student of the Emily Carr University of Art and Design, she graduated from l’ École Supérieure des Beaux-Arts de Cornouaille (France) in 1998 and was awarded a Post Diplôme from Lyon, France in 2004. Since then, she has participated in exhibitions in Europe, Africa and North America.

Her work can also be found in public art collections in Jyväskylä, and Alajärvi, Finland; Palma Campania, Italy; and Washington DC, USA. 

Anna Ruth’s work has been published in numerous catalogues and in 2008 Mäntykustannus publishing company published her project “Around the world in eight days”.

Along side her creation, Anna Ruth is also interested in inciting community interest in contemporary art. Over the past 6 years she has organized and curated thematic exhibitions in unconventional exhibition spaces such as barns and home apartments.";Finland;;;http://www.artist-annaruth.blogspot.com
321;;inges idee;https://covapp.vancouver.ca/PublicArtRegistry/ArtistDetail.aspx?FromArtistIndex=False&ArtistId=321;inges idee was founded in Berlin in 1992 and is a group of four German artists: Hans Hemmert, Axel Lieber, Thomas Schmidt, and Georg Zey.  The group's activity focuses on public art with recent projects completed in Germany, Japan, Sweden, Denmark, Taiwan and Singapore.  Team work has served to enrich a creative process in which new and challenging solutions for projects in the public realm are found. In addition to collaborating with the group, each artist is involved in his own individual artistic practice.;Germany;https://covapp.vancouver.ca/PublicArtRegistry/ImageDisplay.aspx?AreaId=321&ImageId=545;Stefan Pielow;http://ingesidee.de/
