group,drugbank-id
investigational,DB11067
approved,DB11068
experimental,DB11069
approved,DB11071
approved,DB11072
investigational,DB11072
approved,DB11073
approved,DB11074
approved,DB11075
approved,DB11077
approved,DB11079
approved,DB11080
investigational,DB11080
approved,DB11081
investigational,DB11081
approved,DB11082
approved,DB11085
approved,DB11086
approved,DB11087
experimental,DB11088
approved,DB11089
approved,DB11090
approved,DB11091
vet_approved,DB11091
approved,DB11092
approved,DB11093
investigational,DB11093
approved,DB11094
nutraceutical,DB11094
vet_approved,DB11094
approved,DB11095
approved,DB11096
approved,DB11097
investigational,DB11097
approved,DB11098
experimental,DB11099
approved,DB11100
approved,DB11102
approved,DB11104
approved,DB11105
investigational,DB11105
experimental,DB11107
approved,DB11108
experimental,DB11109
approved,DB11110
nutraceutical,DB11111
approved,DB11112
approved,DB11113
investigational,DB11113
nutraceutical,DB11113
vet_approved,DB11113
approved,DB11114
approved,DB11115
approved,DB11116
experimental,DB11116
approved,DB11117
investigational,DB11117
approved,DB11118
approved,DB11119
approved,DB11120
experimental,DB11120
approved,DB11121
approved,DB11123
approved,DB11124
approved,DB11125
approved,DB11126
vet_approved,DB11126
approved,DB11127
investigational,DB11127
experimental,DB11128
approved,DB11129
approved,DB11130
illicit,DB11130
approved,DB11131
approved,DB11132
approved,DB11133
nutraceutical,DB11133
approved,DB11134
approved,DB11135
investigational,DB11135
vet_approved,DB11135
approved,DB11136
approved,DB11137
approved,DB11140
approved,DB11141
approved,DB11142
investigational,DB11142
approved,DB11143
experimental,DB11144
approved,DB11145
vet_approved,DB11145
approved,DB11147
approved,DB11148
withdrawn,DB11148
approved,DB11149
approved,DB11150
approved,DB11151
approved,DB11152
approved,DB11153
investigational,DB11154
approved,DB11155
approved,DB11156
vet_approved,DB11156
approved,DB11157
approved,DB11158
investigational,DB11158
vet_approved,DB11158
approved,DB11159
approved,DB11160
approved,DB11161
approved,DB11164
investigational,DB11164
approved,DB11165
approved,DB11166
investigational,DB11166
approved,DB11168
approved,DB11169
approved,DB11171
investigational,DB11172
nutraceutical,DB11172
experimental,DB11174
investigational,DB11175
approved,DB11176
investigational,DB11176
approved,DB11178
approved,DB11179
approved,DB11180
approved,DB11181
approved,DB11182
investigational,DB11182
approved,DB11183
experimental,DB11183
approved,DB11184
experimental,DB11185
approved,DB11186
investigational,DB11186
experimental,DB11187
experimental,DB11188
approved,DB11189
approved,DB11190
investigational,DB11190
approved,DB11191
experimental,DB11192
approved,DB11193
experimental,DB11195
investigational,DB11195
approved,DB11197
approved,DB11198
investigational,DB11198
nutraceutical,DB11199
approved,DB11200
approved,DB11201
approved,DB11202
experimental,DB11203
approved,DB11204
approved,DB11205
approved,DB11206
approved,DB11207
approved,DB11208
approved,DB11209
investigational,DB11209
approved,DB11210
experimental,DB11211
approved,DB11217
experimental,DB11218
nutraceutical,DB11218
approved,DB11219
nutraceutical,DB11220
approved,DB11221
approved,DB11222
experimental,DB11223
experimental,DB11224
approved,DB11225
approved,DB11226
experimental,DB11226
experimental,DB11227
approved,DB11228
experimental,DB11229
withdrawn,DB11229
approved,DB11230
approved,DB11231
investigational,DB11231
approved,DB11232
experimental,DB11233
experimental,DB11234
approved,DB11235
experimental,DB11236
approved,DB11237
vet_approved,DB11237
approved,DB11238
investigational,DB11238
approved,DB11239
approved,DB11242
vet_approved,DB11242
approved,DB11243
experimental,DB11244
approved,DB11246
investigational,DB11246
experimental,DB11247
approved,DB11248
vet_approved,DB11248
experimental,DB11250
approved,DB11251
investigational,DB11251
investigational,DB11252
approved,DB11253
approved,DB11254
approved,DB11255
approved,DB11256
investigational,DB11256
approved,DB11257
experimental,DB11259
approved,DB11260
approved,DB11261
approved,DB11262
approved,DB11263
approved,DB11264
nutraceutical,DB11265
approved,DB11266
experimental,DB11267
experimental,DB11268
approved,DB11269
approved,DB11270
approved,DB11271
experimental,DB11272
approved,DB11273
approved,DB11274
approved,DB11275
experimental,DB11276
approved,DB11277
approved,DB11278
approved,DB11279
vet_approved,DB11279
experimental,DB11281
vet_approved,DB11281
approved,DB11282
approved,DB11283
approved,DB11284
approved,DB11285
experimental,DB11285
approved,DB11286
nutraceutical,DB11286
experimental,DB11288
experimental,DB11289
experimental,DB11290
vet_approved,DB11290
experimental,DB11291
approved,DB11293
approved,DB11294
approved,DB11295
experimental,DB11296
experimental,DB11297
approved,DB11298
approved,DB11299
approved,DB11300
investigational,DB11300
approved,DB11301
experimental,DB11302
approved,DB11304
experimental,DB11305
approved,DB11306
experimental,DB11309
approved,DB11311
approved,DB11312
experimental,DB11313
approved,DB11315
experimental,DB11318
nutraceutical,DB11321
vet_approved,DB11321
approved,DB11323
investigational,DB11324
experimental,DB11325
approved,DB11326
approved,DB11327
approved,DB11328
approved,DB11329
approved,DB11330
investigational,DB11330
approved,DB11331
experimental,DB11331
approved,DB11332
approved,DB11333
investigational,DB11333
experimental,DB11335
approved,DB11336
experimental,DB11337
approved,DB11338
nutraceutical,DB11338
approved,DB11340
investigational,DB11340
approved,DB11341
approved,DB11342
approved,DB11343
experimental,DB11344
experimental,DB11345
approved,DB11346
investigational,DB11346
experimental,DB11347
approved,DB11348
experimental,DB11349
experimental,DB11350
approved,DB11352
approved,DB11355
approved,DB11356
approved,DB11357
investigational,DB11357
investigational,DB11358
nutraceutical,DB11358
approved,DB11359
approved,DB11360
investigational,DB11360
nutraceutical,DB11361
approved,DB11362
approved,DB11363
investigational,DB11363
experimental,DB11364
experimental,DB11365
investigational,DB11366
withdrawn,DB11367
experimental,DB11368
vet_approved,DB11371
vet_approved,DB11372
experimental,DB11373
vet_approved,DB11373
vet_approved,DB11375
investigational,DB11376
vet_approved,DB11376
vet_approved,DB11377
experimental,DB11378
vet_approved,DB11378
experimental,DB11379
vet_approved,DB11379
experimental,DB11380
vet_approved,DB11380
vet_approved,DB11382
vet_approved,DB11383
experimental,DB11385
vet_approved,DB11385
approved,DB11386
investigational,DB11386
vet_approved,DB11386
approved,DB11387
vet_approved,DB11387
vet_approved,DB11389
vet_approved,DB11390
vet_approved,DB11392
experimental,DB11393
vet_approved,DB11393
experimental,DB11394
vet_approved,DB11394
vet_approved,DB11395
experimental,DB11396
vet_approved,DB11396
vet_approved,DB11397
investigational,DB11398
vet_approved,DB11398
investigational,DB11399
vet_approved,DB11399
vet_approved,DB11400
vet_approved,DB11401
investigational,DB11403
vet_approved,DB11403
vet_approved,DB11404
vet_approved,DB11405
vet_approved,DB11408
experimental,DB11409
vet_approved,DB11409
vet_approved,DB11410
vet_approved,DB11411
vet_approved,DB11412
experimental,DB11413
vet_approved,DB11413
vet_approved,DB11416
vet_approved,DB11417
vet_approved,DB11419
experimental,DB11420
vet_approved,DB11420
vet_approved,DB11421
vet_approved,DB11423
experimental,DB11424
vet_approved,DB11424
experimental,DB11425
vet_approved,DB11425
vet_approved,DB11426
vet_approved,DB11427
experimental,DB11428
vet_approved,DB11428
vet_approved,DB11429
experimental,DB11430
vet_approved,DB11430
approved,DB11431
investigational,DB11431
vet_approved,DB11431
experimental,DB11432
vet_approved,DB11432
vet_approved,DB11433
experimental,DB11436
vet_approved,DB11436
vet_approved,DB11437
experimental,DB11438
vet_approved,DB11438
vet_approved,DB11440
vet_approved,DB11442
vet_approved,DB11443
investigational,DB11446
vet_approved,DB11446
experimental,DB11447
vet_approved,DB11447
vet_approved,DB11448
experimental,DB11449
vet_approved,DB11449
vet_approved,DB11450
investigational,DB11451
vet_approved,DB11451
vet_approved,DB11452
vet_approved,DB11453
vet_approved,DB11454
experimental,DB11455
vet_approved,DB11455
experimental,DB11456
vet_approved,DB11456
vet_approved,DB11457
vet_approved,DB11458
vet_approved,DB11459
vet_approved,DB11460
vet_approved,DB11461
vet_approved,DB11462
vet_approved,DB11463
vet_approved,DB11464
vet_approved,DB11466
vet_approved,DB11467
vet_approved,DB11468
vet_approved,DB11470
investigational,DB11471
vet_approved,DB11471
vet_approved,DB11472
vet_approved,DB11473
vet_approved,DB11474
vet_approved,DB11475
vet_approved,DB11476
vet_approved,DB11477
experimental,DB11478
vet_approved,DB11478
vet_approved,DB11479
experimental,DB11480
vet_approved,DB11480
investigational,DB11481
vet_approved,DB11481
nutraceutical,DB11482
vet_approved,DB11482
vet_approved,DB11485
vet_approved,DB11487
experimental,DB11490
vet_approved,DB11490
vet_approved,DB11491
withdrawn,DB11491
vet_approved,DB11493
vet_approved,DB11495
approved,DB11496
experimental,DB11496
vet_approved,DB11496
experimental,DB11497
vet_approved,DB11497
vet_approved,DB11499
vet_approved,DB11501
vet_approved,DB11502
experimental,DB11504
vet_approved,DB11504
vet_approved,DB11507
vet_approved,DB11509
investigational,DB11510
vet_approved,DB11510
vet_approved,DB11511
approved,DB11512
investigational,DB11512
vet_approved,DB11512
withdrawn,DB11512
vet_approved,DB11513
vet_approved,DB11516
experimental,DB11517
vet_approved,DB11517
vet_approved,DB11518
vet_approved,DB11519
vet_approved,DB11520
vet_approved,DB11521
vet_approved,DB11522
vet_approved,DB11525
investigational,DB11526
vet_approved,DB11526
vet_approved,DB11529
vet_approved,DB11530
vet_approved,DB11534
vet_approved,DB11537
experimental,DB11540
vet_approved,DB11540
vet_approved,DB11541
vet_approved,DB11543
vet_approved,DB11544
vet_approved,DB11545
vet_approved,DB11547
vet_approved,DB11549
vet_approved,DB11551
vet_approved,DB11552
vet_approved,DB11554
vet_approved,DB11555
vet_approved,DB11556
vet_approved,DB11558
approved,DB11560
investigational,DB11560
experimental,DB11561
experimental,DB11562
approved,DB11563
investigational,DB11563
experimental,DB11564
investigational,DB11567
investigational,DB11568
approved,DB11569
investigational,DB11569
approved,DB11570
approved,DB11571
approved,DB11572
approved,DB11573
approved,DB11574
approved,DB11575
experimental,DB11576
approved,DB11577
approved,DB11578
approved,DB11579
approved,DB11580
investigational,DB11580
approved,DB11581
investigational,DB11581
experimental,DB11582
approved,DB11583
approved,DB11584
approved,DB11585
approved,DB11586
investigational,DB11586
withdrawn,DB11586
approved,DB11587
approved,DB11588
investigational,DB11588
approved,DB11589
investigational,DB11589
approved,DB11590
approved,DB11591
investigational,DB11591
experimental,DB11592
experimental,DB11593
approved,DB11594
experimental,DB11594
approved,DB11595
investigational,DB11595
approved,DB11596
investigational,DB11596
approved,DB11597
investigational,DB11597
approved,DB11598
approved,DB11599
nutraceutical,DB11599
approved,DB11600
approved,DB11601
approved,DB11602
approved,DB11603
approved,DB11604
approved,DB11605
approved,DB11606
investigational,DB11606
approved,DB11607
investigational,DB11607
approved,DB11608
investigational,DB11608
approved,DB11609
illicit,DB11609
approved,DB11610
approved,DB11611
approved,DB11613
investigational,DB11613
approved,DB11614
investigational,DB11616
investigational,DB11617
experimental,DB11618
approved,DB11619
experimental,DB11620
investigational,DB11620
approved,DB11621
approved,DB11622
investigational,DB11622
experimental,DB11623
approved,DB11624
investigational,DB11624
withdrawn,DB11624
investigational,DB11625
withdrawn,DB11625
approved,DB11626
approved,DB11627
withdrawn,DB11627
withdrawn,DB11628
approved,DB11629
investigational,DB11629
withdrawn,DB11629
approved,DB11630
investigational,DB11630
approved,DB11631
investigational,DB11631
withdrawn,DB11631
approved,DB11632
investigational,DB11632
approved,DB11633
investigational,DB11633
