drugbank-id,name,unii,cas-number,inchikey,average-mass,monoisotopic-mass,parent_key
DBSALT002005,Methoxyamine hydrochloride,203546OLMF,593-56-6,XNXVOSBNFZWHBV-UHFFFAOYSA-N,83.52,83.0137915,DB06328
DBSALT002006,Trodusquemine hydrochloride,7VON0S1S42,,DJYRGAKPWPDNTA-YPRMBGODSA-N,794.44,792.4523758,DB06333
DBSALT000158,Saxagliptin hydrochloride,Z8J84YIX6L,709031-78-7,TUAZNHHHYVBVBR-NHKADLRUSA-N,351.871,351.171354798,DB06335
DBSALT002375,Saxagliptin monohydrate,9GB927LAJW,945667-22-1,AFNTWHMDBNQQPX-NHKADLRUSA-N,333.432,333.205241741,DB06335
DBSALT002007,Fiboflapon Sodium,75YS00XOG3,1196070-26-4,NOJNFULGOQGBKB-UHFFFAOYSA-M,659.82,659.2793723,DB06346
DBSALT002710,Elinogrel potassium,Z3N9GGR982,936501-01-8,PPADHTVWIWCEDE-UHFFFAOYSA-M,562.03,560.9745983,DB06350
DBSALT002827,Tezampanel hydrate,6XN50U405Y,317819-68-4,LNDYQNTTYXLTNH-RTBBDAMFSA-N,297.359,297.180089621,DB06354
DBSALT002008,Iclaprim Mesylate,7U972CJ5AT,474793-41-4,BQCQVDMEHSONNK-UHFFFAOYSA-N,450.51,450.157305747,DB06358
DBSALT002009,Xaliproden Hydrochloride,44D5EE8E26,90494-79-4,WVHBEIJGAINUBW-UHFFFAOYSA-N,417.9,417.1471119,DB06393
DBSALT001296,Bazedoxifene acetate,J70472UD3D,198481-33-3,OMZAMQFQZMUNTP-UHFFFAOYSA-N,530.665,530.278072332,DB06401
DBSALT000170,Telavancin hydrochloride,0701472ZG0,560130-42-9,GSSIWSIRBWAZHG-ACOPVEIWSA-N,1792.096,1789.614106906,DB06402
DBSALT002010,Idraparinux Sodium,H84IXP29FN,149920-56-9,,,,DB06406
DBSALT002011,Taribavirin hydrochloride,D22JZE246P,40372-00-7,PIGYMBULXKLTCJ-UHSSARMYSA-N,279.68,279.0734317,DB06408
DBSALT002012,Talnetant hydrochloride,C1ZIJ8F59E,204519-66-4,BHCSUEHQURQVLD-BDQAORGHSA-N,418.92,418.1448057,DB06429
DBSALT001853,Tezacitabine monohydrate,UCC4EQS7WL,171176-43-5,XPYQFIISZQCINN-QVXDJYSKSA-N,275.236,275.091748726,DB06433
DBSALT001292,Cangrelor tetrasodium,2144G00Y7W,163706-36-3,COWWROCHWNGJHQ-OPKBHZIBSA-J,864.27,862.8760915,DB06441
DBSALT002013,Avasimibe Sodium,32035QP3VQ,166518-61-2,LENDCHCWVCXELL-UHFFFAOYSA-M,523.71,523.27322429,DB06442
DBSALT002014,Aprinocarsen sodium,1U68ZWZ6OX,331257-53-5,,,,DB06451
DBSALT002015,Sarizotan hydrochloride,5P71E6YO9H,195068-07-6,QDLVYMYXOLGZOD-ZMBIFBSDSA-N,384.88,384.1404692,DB06454
DBSALT002016,Remacemide Hydrochloride,I1ST2B6HIM,111686-79-4,HYQMIUSWZXGTCC-UHFFFAOYSA-N,304.82,304.134241,DB06458
DBSALT002826,Squalamine lactate,4WE915J1KX,320725-47-1,ZPYIELFRIYUVQP-BHBJEIPNSA-N,736.06,735.506752117,DB06461
DBSALT002017,Cariporide Mesylate,0543W2JFRZ,159138-81-5,FNDLQABGYJQJPH-UHFFFAOYSA-N,379.45,379.087177756,DB06468
DBSALT002018,Clomethiazole hydrochloride,85223EMG44,6001-74-7,OFXYKSLKNMTBHK-UHFFFAOYSA-N,198.11,196.9832759,DB06470
DBSALT002019,Sumanirole Maleate,2OI87T3R1B,179386-44-8,VOJRMYBBPKNLLI-ORHWHDKWSA-N,319.317,319.116820659,DB06477
DBSALT002348,Prucalopride hydrochloride,M8IYX9Z79V,179474-80-7,KKMOQGWTJRGLNN-UHFFFAOYSA-N,404.33,403.1429471,DB06480
DBSALT002626,Prucalopride succinate,4V2G75E1CK,179474-85-2,QZRSNVSQLGRAID-UHFFFAOYSA-N,485.96,485.1928781,DB06480
DBSALT002020,Enzastaurin Hydrochloride,KX7K68Z2UH,359017-79-1,UUADYKVKJIMIPA-UHFFFAOYSA-N,552.08,551.2088029,DB06486
DBSALT002796,Aplaviroc hydrochloride,04D148Z3VR,461023-63-2,QNNBMSGFNQRUEH-PQQSRXGVSA-N,614.18,613.2918638,DB06497
DBSALT002021,Repinotan hydrochloride,1KBQ63168A,144980-77-8,IGKYREHZJIHPML-UNTBIKODSA-N,436.95,436.1223562,DB06506
DBSALT002801,R-1487 hydrochloride,,,RQHSAIGGUWVOBG-UHFFFAOYSA-N,424.83,424.1113745,DB06518
DBSALT002022,Edaglitazone sodium,862MFS0O74,369631-81-2,SIIGOZKPQPCNLP-UHFFFAOYSA-M,486.54,486.06839373,DB06519
DBSALT002858,Ganstigmine hydrochloride,19OP2S99RQ,412044-92-9,CVDHRWXJJRBPFA-FKXUWVMKSA-N,403.91,403.1662694,DB06525
DBSALT002023,Tramiprosate sodium,8MH9189W53,14650-46-5,KMGJRCNLDZGSFX-UHFFFAOYSA-M,161.15,161.01225858,DB06527
DBSALT002024,Pafuramidine maleate,K27F04K3A9,837369-26-3,SWMNGXODFOCPKQ-BTJKTKAUSA-N,480.477,480.164499129,DB06532
DBSALT002025,Edifoligide sodium,8TW510F64S,328538-04-1,,,,DB06556
DBSALT002026,Celgosivir hydrochloride,70U2NQU0FP,141117-12-6,KXNZMBFOWDNCRU-QVMZSJACSA-N,295.76,295.1186505,DB06580
DBSALT002825,Mitemcinal fumarate,XU63LQ260J,154802-96-7,IDLXWTNPDREJQZ-HSOMBQIOSA-N,872.059,871.492935275,DB06587
DBSALT000135,Pazopanib hydrochloride,33Y9ANM545,635702-64-6,MQHIQUBXFFAOMK-UHFFFAOYSA-N,473.979,473.140071444,DB06589
DBSALT001808,Ceftaroline fosamil acetate,EZ9W6O5S09,400827-46-5,UGHHNQFYEVOFIV-VRDMTWHKSA-N,744.72,744.031410731,DB06590
DBSALT001809,Ceftaroline fosamil acetate monohydrate,P9VXV1408Y,400827-55-6,KRWPPVCZNGQQHZ-IINIBMQSSA-N,762.74,762.041975415,DB06590
DBSALT002027,Brostallicin hydrochloride,1DKC476797,203258-38-2,IPKHXIAPPAKHTB-UHFFFAOYSA-N,760.05,758.180353,DB06598
DBSALT001984,Panobinostat hydrate,D07V79Q44T,,YUKVPQZUSANPNW-ASTDGNLGSA-N,367.449,367.189591677,DB06603
DBSALT001103,Panobinostat lactate,HN0T99OO4V,960055-56-5,XVDWNSFFSMWXJJ-ASTDGNLGSA-N,439.512,439.210721046,DB06603
DBSALT002809,Tafenoquine succinate,DL5J0B8VSS,106635-81-8,CQBKFGJRAOXYIP-UHFFFAOYSA-N,581.589,581.234884936,DB06608
DBSALT001847,Peramivir hydrate,QW7Y7ZR15U,1041434-82-5,RFUCJKFZFXNIGB-ZBBHRWOZSA-N,382.458,382.242749451,DB06614
DBSALT002837,Bosutinib monohydrate,844ZJE6I55,918639-08-4,BXPOSPOKHGNMEP-UHFFFAOYSA-N,548.47,547.1753099,DB06616
DBSALT002802,Cutamesine dihydrochloride,B66RO93FXQ,165377-44-6,XWOXAKBQEMQMFH-UHFFFAOYSA-N,441.44,440.1997337,DB06618
DBSALT002863,Aplindore fumarate,P13TV5A758,189681-71-8,GELJVTSEGKGLDF-QDSMGTAFSA-N,426.425,426.142701056,DB06620
DBSALT002360,Flupirtine gluconate,D7NP6CR89M,815586-85-7,KTUKTXYTLNEYHO-IFWQJVLJSA-N,500.48,500.191856693,DB06623
DBSALT000912,Flupirtine maleate,0VCI53PK4A,75507-68-5,DPYIXBFZUMCMJM-BTJKTKAUSA-N,420.397,420.144512575,DB06623
DBSALT002028,Casopitant mesylate,7VSV9BL497,414910-30-8,YRFKYVWDPCOSTE-REWBLLDVSA-N,712.72,712.252938687,DB06634
DBSALT002029,Otamixaban Hydrochloride,WL9J31M2HI,409081-12-5,ROKCPUOLRIBSQQ-BYYQELCVSA-N,482.97,482.1720831,DB06635
DBSALT001102,Isavuconazonium sulfate,31Q44514JV,946075-13-4,LWXUIUUOMSMZKJ-KLFWAVJMSA-M,814.84,814.201473445,DB06636
DBSALT002030,Bevasiranib sodium,II3PQ3910V,849758-52-7,,,,DB06642
DBSALT002031,Anamorelin Hydrochloride,55F75LJQ0V,861998-00-7,VFYAEUWJFGTGGO-GHTUPXNNSA-N,583.17,582.308517,DB06645
DBSALT002033,Vicriviroc Hydrochloride,25SS1WQB7W,541503-48-4,ULGCLTGMZKAFMX-RIAYWLAYSA-N,570.1,569.2744377,DB06652
DBSALT002032,Vicriviroc Maleate,EP3QG127N9,599179-03-0,GXINKQQWHLIBJA-UCIBKFKQSA-N,649.712,649.308718581,DB06652
DBSALT002034,Safinamide Mesylate,YS90V3DTX0,202825-46-5,YKOCHIUQOBQIAC-YDALLXLXSA-N,398.45,398.131171186,DB06654
DBSALT002035,Abetimus sodium,F5Y7739G6U,169147-32-4,,,,DB06662
DBSALT000134,Pasireotide diaspartate,I4P76SY3N4,820232-50-6,NEEFMPSSNFRRNC-HQUONIRXSA-N,1313.4116,1312.576439194,DB06663
DBSALT001332,Pasireotide pamoate,04F55A7UZ3,396091-79-5,HSXBEUMRBMAVDP-QKXVGOHISA-N,1435.602,1434.59611198,DB06663
DBSALT002036,Clazosentan Sodium,0L77PK62L1,503271-02-1,PZNSONUYVNYXJZ-UHFFFAOYSA-N,621.54,621.11308917,DB06677
DBSALT002352,Esmirtazapine hydrochloride,J12BQ47O1N,1448014-35-4,SISMRXGXKXMBKT-PKLMIRHRSA-N,301.82,301.1345754,DB06678
DBSALT001294,Esmirtazapine maleate,I2U18E6JKA,680993-85-5,RPUBHMMISKEXSR-MLCLTIQSSA-N,381.432,381.168856233,DB06678
DBSALT000187,Vilazodone hydrochloride,U8HTX2GK8J,163521-08-2,RPZBRGFNBNQSOP-UHFFFAOYSA-N,477.986,477.193152872,DB06684
DBSALT001816,Laquinimod sodium,4H914M0CSP,248282-07-7,JWHPPWBIIQMBQC-UHFFFAOYSA-M,378.79,378.0747144,DB06685
DBSALT001405,Mepyramine maleate,R35D29L3ZA,59-33-6,JXYWFNAQESKDNC-BTJKTKAUSA-N,401.463,401.195070981,DB06691
DBSALT002726,Mepyramine tannate,A9310LW34B,183969-60-0,FPPPOGQYQQBHQR-HBNMXAOGSA-N,1986.597,1985.357086567,DB06691
DBSALT001557,Xylometazoline hydrochloride,X5S84033NZ,1218-35-5,YGWFCQYETHJKNX-UHFFFAOYSA-N,280.84,280.1706265,DB06694
DBSALT000035,Dabigatran etexilate mesilate,SC7NUW5IIT,872728-81-9,XETBXHPXHHOLOE-UHFFFAOYSA-N,723.839,723.305032141,DB06695
DBSALT001108,Arbekacin sulfate,G7395HZ992,104931-87-5,UTUVRPOLEMRKQC-XDJMXTNXSA-N,650.7,650.279271359,DB06696
DBSALT001190,Betahistine hydrochloride,49K58SMZ7U,5579-84-0,XVDFMHARQUBJRE-UHFFFAOYSA-N,209.11,208.0534039,DB06698
DBSALT002281,Betahistine maleate,U5SU5350VT,133206-34-5,JLPICNMNXPSXMA-BTJKTKAUSA-N,252.27,252.111007003,DB06698
DBSALT000037,Degarelix acetate hydrate,EXT215F4ZU,934246-14-7,AUTFSFUMNFDPLH-KYMMNHPFSA-N,1692.311,1690.769926417,DB06699
DBSALT001322,Desvenlafaxine fumarate,ATX24E9M6L,93414-04-1,SQTJDJZCPOSWSC-WLHGVMLRSA-N,379.453,379.199487658,DB06700
DBSALT001893,Desvenlafaxine fumarate monohydrate,R5JHD7L72A,313471-75-9,YETWCSLOYUZBLK-JITBQSAISA-N,397.468,397.210052342,DB06700
DBSALT000045,Desvenlafaxine succinate,ZB22ENF0XR,386750-22-7,PWPDEXVGKDEKTE-UHFFFAOYSA-N,399.484,399.225702407,DB06700
DBSALT001458,Dexmethylphenidate hydrochloride,1678OK0E08,19262-68-1,JUMYIBMBTDDLNG-OJERSXHUSA-N,269.77,269.1182566,DB06701
DBSALT000085,Fesoterodine fumarate,EOS72165S7,286930-03-8,MWHXMIASLKXGBU-RNCYCKTQSA-N,527.649,527.288302671,DB06702
DBSALT002469,Iobenguane I 123,P2TH1XYZ84,76924-93-1,PDWUPXJEEYOOTR-IUAIQHPESA-N,271.095,270.993070278,DB06704
DBSALT002472,Iobenguane I 131,Q461L7AK4R,77679-27-7,PDWUPXJEEYOOTR-JRGAVVOBSA-N,279.095,278.993596502,DB06704
DBSALT002326,Iobenguane sulfate,S8I0922465,87862-25-7,XNACDNPGABUBFR-UHFFFAOYSA-N,648.26,647.95126,DB06704
DBSALT002470,Iobenguane sulfate I 123,,139755-80-9,,,,DB06704
DBSALT002471,Iobenguane sulfate I 131,M575VKV19N,149210-33-3,,,,DB06704
DBSALT001858,Gadofosveset trisodium monohydrate,XM33Q67UVH,211570-55-7,PIZALBORPSCYJU-QSQMUHTISA-H,975.88,976.11312,DB06705
DBSALT001313,Isometheptene mucate,8O120FDS6P,7492-31-1,WSXKZIDINJKWPM-IBGZLQDMSA-N,492.654,492.341066514,DB06706
DBSALT001175,Methacholine chloride,0W5ETF9M2K,62-51-1,JHPHVAVFUYTVCL-UHFFFAOYSA-M,195.69,195.1026065,DB06709
DBSALT000127,Naphazoline hydrochloride,MZ1131787D,550-99-2,DJDFFEBSKJCGHC-UHFFFAOYSA-N,246.735,246.092376197,DB06711
DBSALT002621,Naphazoline nitrate,SC99GR1T5S,5144-52-5,ZAHXYMFVNNUHCP-UHFFFAOYSA-N,273.292,273.111341355,DB06711
DBSALT000090,Fospropofol disodium,30868AY0IF,258516-87-9,LWYLQNWMSGFCOZ-UHFFFAOYSA-L,332.2403,332.07654958,DB06716
DBSALT000089,Fosaprepitant dimeglumine,D35FM8T64X,265121-04-8,VRQHBYGYXDWZDL-OOZCZQCLSA-N,1004.8337,1004.337863721,DB06717
DBSALT001170,Buserelin acetate,13U86G7YSP,68630-75-1,PYMDEDHDQYLBRT-DRIHCAFSSA-N,1299.499,1298.677156262,DB06719
DBSALT002587,Algeldrate,03J11K103C,1330-44-5,SMYKVLBUSSNXMV-UHFFFAOYSA-K,96.018,96.0003221,DB06723
DBSALT002586,Almagate,568Z59H7ZJ,66827-12-1,MTEOMEWVDVPTNN-UHFFFAOYSA-E,314.984,313.9617144,DB06723
DBSALT002370,Bufuralol hydrochloride,G66IY7Q7S4,60398-91-6,KJBONRGCLLBWCJ-UHFFFAOYSA-N,297.82,297.1495567,DB06726
DBSALT002334,Aniline acetate,9K3OS48D34,542-14-3,FHSWXOCOMAVQKE-UHFFFAOYSA-N,153.181,153.078978598,DB06728
DBSALT001862,Aniline hydrobromide,01XK3D1SXO,542-11-0,KBPWECBBZZNAIE-UHFFFAOYSA-N,174.041,172.984012,DB06728
DBSALT002333,Aniline hydrochloride,576R1193YL,142-04-1,MMCPOSDMTGQNKG-UHFFFAOYSA-N,129.59,129.034527,DB06728
DBSALT000562,Seproxetine hydrochloride,K4QYN23H2N,127685-30-7,GMTWWEPBGGXBTO-RSAXXLAASA-N,331.76,331.0950764,DB06731
DBSALT002295,Enclomiphene citrate,J303A6U9Y6,7599-79-3,PYTMYKVIJXPNBD-BTKVJIOYSA-N,598.09,597.2129448,DB06735
DBSALT000189,Ketobemidone hydrochloride,U9U6LTV80K,5965-49-1,HYDFAZFVKRXNJX-UHFFFAOYSA-N,283.8,283.1339067,DB06738
DBSALT002789,Ketobemidone oxalate,,,OPKJKUCDOASCBQ-UHFFFAOYSA-N,337.372,337.152537465,DB06738
DBSALT002362,Gv 150526a,80W7787JVB,153436-38-5,GRSDSTMFQHAESM-UHDJGPCESA-M,397.19,396.0044419,DB06741
DBSALT000563,Ambroxol hydrochloride,CC995ZMV90,23828-92-4,QNVKOSLOVOTXKF-PFWPSKEQSA-N,414.57,411.955267,DB06742
DBSALT000911,Drotaverine hydrochloride,24ZVH4C669,985-12-6,JBFLYOLJRKJYNV-MASIZSFYSA-N,433.97,433.2019862,DB06751
DBSALT001424,Triclofos sodium,9F90KA5Q8U,7246-20-0,WFKJEZKHPGDCRK-UHFFFAOYSA-M,251.36,249.873223,DB06753
DBSALT001136,Danaparoid sodium,5004UU3156,,,,,DB06754
DBSALT002227,Betaine citrate,19JX795NXV,17671-50-0,YKXUOESQDCXGIW-UHFFFAOYSA-M,308.264,308.098704744,DB06756
DBSALT001448,Betaine hydrochloride,JK8U8K4D6K,590-46-5,HOPSCVCBEOCPJZ-UHFFFAOYSA-N,153.61,153.0556563,DB06756
DBSALT001361,Manganese chloride,6YB4901Y90,7773-01-5,GLFNIEUTAYBVOC-UHFFFAOYSA-L,125.844,124.87575505,DB06757
DBSALT001362,Manganese chloride tetrahydrate,QQE170PANO,13446-34-9,CNFDGXZLMLFIJV-UHFFFAOYSA-L,197.905,196.918013794,DB06757
DBSALT001360,Manganese sulfate,W00LYS4T26,10034-96-5,ISPYRSDWRDQNSW-UHFFFAOYSA-L,169.016,168.9003435,DB06757
DBSALT001455,Fomivirsen sodium,3Z6W3S36X5,160369-77-7,,,,DB06759
DBSALT001806,Pinacidil monohydrate,7B0ZZH8P2W,85371-64-8,AFJCNBBHEVLGCZ-UHFFFAOYSA-N,263.345,263.174610316,DB06762
DBSALT001433,Saralasin acetate,FO21Z580M4,39698-78-7,YBZYNINTWCLDQA-UHKVWXOHSA-N,990.13,989.529429398,DB06763
DBSALT001254,Tetrahydrozoline hydrochloride,0YZT43HS7D,522-48-5,BJORNXNYWNIWEY-UHFFFAOYSA-N,236.74,236.1080263,DB06764
DBSALT001167,Bendamustine hydrochloride,981Y8SX18M,3543-75-7,ZHSKUOZOLHMKEA-UHFFFAOYSA-N,394.72,393.0777601,DB06769
DBSALT000018,Besifloxacin hydrochloride,7506A6J57T,405165-61-9,PMQBICKXAAKXAY-HNCPQSOCSA-N,430.301,429.102225204,DB06771
DBSALT002501,Cupric sulfate pentahydrate,LRX7AJ16DT,7758-99-8,JZCCFEFSEZPSOG-UHFFFAOYSA-L,249.685,248.934153687,DB06778
DBSALT002488,Dalteparin sodium,12M44VTJ7B,,,,,DB06779
DBSALT001230,Ganirelix acetate,56U7906FQW,129311-55-3,OVBICQMTCPFEBS-SATRDZAXSA-N,1690.45,1688.8845622,DB06785
DBSALT001391,Hexocyclium methylsulfate,84OPZ2Q0VB,115-63-9,NSILVESQCSUIAJ-UHFFFAOYSA-M,428.59,428.234493441,DB06787
DBSALT001172,Histrelin acetate,,,,,,DB06788
DBSALT001238,Lanreotide acetate,IEU56G3J9C,,,,,DB06791
DBSALT001176,Lanthanum carbonate hydrate,490D9F069T,54451-24-0,PKOQIYFBOVTYOH-UHFFFAOYSA-H,529.895,529.80921,DB06792
DBSALT001392,Levopropoxyphene napsylate anhydrous,W7DQT6KY5S,5714-90-9,VZPXFHVJUUSVLH-VNJAQMQMSA-N,547.71,547.239244469,DB06793
DBSALT001178,Lodoxamide tromethamine,50LV9A548L,63610-09-3,JJOFNSLZHKIJEV-UHFFFAOYSA-N,553.91,553.1422991,DB06794
DBSALT001076,Mafenide Acetate,RQ6LP6Z0WY,13009-99-9,UILOTUUZKGTYFQ-UHFFFAOYSA-N,246.28,246.067428113,DB06795
DBSALT001330,Mangafodipir trisodium,129FW80TG4,140678-14-4,BENFPBJLMUIGGD-UHFFFAOYSA-I,757.3231,757.007258277,DB06796
DBSALT002250,Methenamine citrate,Q4U8R77416,34317-08-3,UAMIYHCXAONPMG-UHFFFAOYSA-N,332.313,332.133199,DB06799
DBSALT002249,Methenamine diphosphate,IZP83XSR30,72962-49-3,BGAZSPYPJDSHIT-UHFFFAOYSA-N,336.178,336.059987552,DB06799
DBSALT001270,Methenamine hippurate,M329791L57,5714-73-8,ROAIXOJGRFKICW-UHFFFAOYSA-N,319.365,319.164439556,DB06799
DBSALT002248,Methenamine hydrochloride,A3F8KN5WMU,24360-05-2,NGDSBQHTMKGUQU-UHFFFAOYSA-N,176.65,176.0828741,DB06799
DBSALT001271,Methenamine mandelate,695N30CINR,587-23-5,UXNFIJPHRQEWRQ-UHFFFAOYSA-N,292.339,292.15354052,DB06799
DBSALT002247,Methenamine phosphate,11G6DJX54Q,72962-48-2,GJJQWIOYOCDCJA-UHFFFAOYSA-N,238.184,238.083091977,DB06799
DBSALT002246,Methenamine sulfate,0373WW6GZQ,19267-18-6,CCCDIBJJOMJPQI-UHFFFAOYSA-N,238.26,238.073576121,DB06799
DBSALT000116,Methylnaltrexone bromide,RFO6IL3D3M,916055-92-0,IFGIYSGOEZJNBE-NQMNLMSRSA-N,436.346,435.104521,DB06800
DBSALT002325,Plerixafor octahydrochloride,OD49913540,155148-31-5,UEUPDYPUTTUXLJ-UHFFFAOYSA-N,794.46,790.2605656,DB06809
DBSALT001481,Protokylol hydrochloride,7U7O8Q48IO,136-69-6,LOVXREQUMZKFCM-UHFFFAOYSA-N,367.83,367.1186505,DB06814
DBSALT002738,Pyrithione sodium,6L3991491R,3811-73-2,WNGMMIYXPIAYOB-UHFFFAOYSA-M,149.14,148.99112921,DB06815
DBSALT002737,Pyrithione zinc,R953O2RHZ5,13463-41-7,OTPSWLRZXRHDNX-UHFFFAOYSA-L,317.722,315.931865468,DB06815
DBSALT001378,Pyrvinium pamoate,310X6S84LW,3546-41-6,OOPDAHSJBRZRPH-UHFFFAOYSA-N,1153.436,1152.550236903,DB06816
DBSALT000924,Raltegravir potassium,43Y000U234,871038-72-1,IFUKBHBISRAZTF-UHFFFAOYSA-M,482.514,482.11162742,DB06817
DBSALT002404,Sodium phenylbutyrate,NT6K61736T,1716-12-7,VPZRWNZGLKXFOE-UHFFFAOYSA-M,186.186,186.06567387,DB06819
DBSALT001375,Sulconazole nitrate,1T89100D5U,61318-91-0,CRKGMGQUHDNAPB-UHFFFAOYSA-N,460.75,458.9977957,DB06820
DBSALT001269,Trientine hydrochloride,HC3NX54582,38260-01-4,WYHIICXRPHEJKI-UHFFFAOYSA-N,219.15,218.1065021,DB06824
DBSALT001171,Triptorelin acetate,43OFW291R9,140194-24-7,HPPONSCISKROOD-OYLNGHKZSA-N,1371.525,1370.652004141,DB06825
DBSALT001256,Triptorelin pamoate,08AN7WA2G0,124508-66-3,ZBVJFYPGLGEMIN-OYLNGHKZSA-N,1699.848,1698.725563008,DB06825
DBSALT001760,Unoprostone isopropyl,5M161S5O5P,120373-24-2,XXUPXHKCPIKWLR-JHUOEJJVSA-N,424.622,424.318874517,DB06826
DBSALT000952,Viomycin sulfate,LKO141R05V,37883-00-4,AQONYROJHRNYQQ-QMAPKBLTSA-N,783.77,783.292964355,DB06827
DBSALT002807,Acifluorfen sodium,6H07I1G902,62476-59-9,RVULBHWZFCBODE-UHFFFAOYSA-M,383.64,382.9784288,DB07338
DBSALT002934,CGS-27023 hydrochloride,BS0VY94Q43,169799-04-6,ZVYIZSNCEAHMCF-UNTBIKODSA-N,429.92,429.1125198,DB07556
DBSALT001357,Chloramphenicol sodium succinate,872109HX6B,982-57-0,RPLOPBHEZLFENN-HTMVYDOJSA-M,445.18,444.0103151,DB07565
DBSALT001081,Hexestrol diphosphate sodium,VK60X9E36E,171399-06-7,DNCWQZVLWAEATB-YHCLLLHXSA-J,518.257,518.02241872,DB07931
DBSALT002399,Fasudil hydrochloride,SQ04N8S7BR,105628-07-7,LFVPBERIVUNMGV-UHFFFAOYSA-N,327.83,327.0808257,DB08162
DBSALT002342,Parecoxib sodium,EB87433V6F,198470-85-8,HQPVVKXJNZEAFW-UHFFFAOYSA-M,392.4,392.08067249,DB08439
DBSALT002396,Dapivirine hydrochloride,55D48BY90H,244768-47-6,RHIYZDNOTUMYCA-UHFFFAOYSA-N,365.87,365.1407234,DB08639
DBSALT001374,Antazoline phosphate,VPR5FPH326,154-68-7,DUIGUKRYYAGJAF-UHFFFAOYSA-N,363.354,363.134793198,DB08799
DBSALT000910,Antazoline sulfate,6T74I07212,24359-81-7,UWOSJBSLQYMGDL-UHFFFAOYSA-N,363.43,363.125277342,DB08799
DBSALT000909,Chloropyramine hydrochloride,FWA92Z14NN,6170-42-9,VEYWWAGBHABATA-UHFFFAOYSA-N,326.27,325.1112531,DB08800
DBSALT000908,Dimetindene maleate,6LL60J9E0O,3614-69-5,SWECWXGUJQLXJF-BTJKTKAUSA-N,408.498,408.20490739,DB08801
DBSALT000907,Isothipendyl hydrochloride,953AP1LBV8,1225-60-1,RQHCFTORMXCNGP-UHFFFAOYSA-N,321.87,321.1066465,DB08802
DBSALT000906,Roxatidine acetate hydrochloride,60426GOR1E,93793-83-0,FEWCTJHCXOHWNL-UHFFFAOYSA-N,384.9,384.1815851,DB08806
DBSALT000905,Bupranolol hydrochloride,DTC2G3GDPL,15148-80-8,WJUUZHQWGKSLIJ-UHFFFAOYSA-N,308.24,307.1105844,DB08808
DBSALT002860,Cinitapride tartrate,2Z90GEN540,1207859-16-2,HVANMRCHFMTSEG-LREBCSMRSA-N,552.581,552.243143375,DB08810
DBSALT001135,Nadroparin calcium,LIA7Z4002P,37270-89-6,,,,DB08813
DBSALT000113,Lurasidone hydrochloride,O0P4I5851I,367514-88-3,NEKCRUIRPWNMLK-SCIYSFAVSA-N,529.137,528.232574845,DB08815
DBSALT001489,Hyaluronate sodium,,,,,,DB08818
DBSALT001258,Potassium hyaluronate,,31799-91-4,,,,DB08818
DBSALT001259,Sodium hyaluronate,YSE9PPT4TH,9067-32-7,,,,DB08818
DBSALT000110,Lomitapide mesylate,X4S83CP54E,202914-84-9,QKVKOFVWUHNEBX-UHFFFAOYSA-N,789.826,789.267111357,DB08827
DBSALT000171,Temocapril hydrochloride,8G820I95VP,110221-44-8,XDDQNOKKZKHBIX-ASBZXGSUSA-N,513.07,512.120641135,DB08836
DBSALT000173,Tetraethylammonium bromide,0435621Z3N,71-91-0,HWCKGOZZJDHMNC-UHFFFAOYSA-M,210.155,209.077912292,DB08837
DBSALT000174,Tetraethylammonium chloride,8B82Z83XNN,56-34-8,YMBCJWGVCUEGHA-UHFFFAOYSA-M,165.704,165.128427352,DB08837
DBSALT000176,Tetraethylammonium hydroxide,RA8VU41B1F,77-98-5,LRGJRHZIDJQFCL-UHFFFAOYSA-M,147.2584,147.162314299,DB08837
DBSALT000177,Tetraethylammonium iodide,,,UQFSVBXCNGCBBW-UHFFFAOYSA-M,257.1556,257.064043065,DB08837
DBSALT000178,Tetraethylammonium phosphate,,5574-97-0,,,,DB08837
DBSALT000006,Agmatine sulfate,RU0176QL8I,2482-00-0,PTAYFGHRDOMJGC-UHFFFAOYSA-N,228.27,228.08922571,DB08838
DBSALT002615,Serotonin hydrochloride,GKN429M9VS,153-98-0,MDIGAZPGKJFIAH-UHFFFAOYSA-N,212.68,212.0716407,DB08839
DBSALT002213,Tyramine hydrochloride,Z5KDH3H147,60-19-5,RNISDHSYKZAWOK-UHFFFAOYSA-N,173.64,173.060741718,DB08841
DBSALT000094,Guvacine hydrochloride,,,FGNUNVVTHHKDAM-UHFFFAOYSA-N,163.602,163.040006276,DB08848
DBSALT000140,Pitavastatin calcium,IYD54XEG3W,147526-32-7,RHGYHLPFVJEAOC-WUVPNHNWSA-L,880.984,880.284814023,DB08860
DBSALT002595,Pitavastatin magnesium,BDS8LUQ384,956116-90-8,MPAZKXHCZWDZDY-FFNUKLMVSA-L,865.226,864.30726448,DB08860
DBSALT000152,Rilpivirine hydrochloride,212WAX8KDD,700361-47-3,KZVVGZKAVZUACK-BJILWQEISA-N,402.879,402.135972345,DB08864
DBSALT000184,Ulipristal acetate,YF7V70N02B,126784-99-4,OOLLAFOLCSJHRE-ZHAKMVSLSA-N,475.6191,475.272258677,DB08867
DBSALT000580,Fingolimod hydrochloride,G926EC510T,162359-56-0,SWZTYAVBMYWFGS-UHFFFAOYSA-N,343.932,343.227807044,DB08868
