category,description,parent_key
process,cell morphogenesis involved in neuron differentiation,BE0001115
process,cranial nerve development,BE0001115
process,D-aspartate import,BE0001115
process,gamma-aminobutyric acid biosynthetic process,BE0001115
process,glutamate biosynthetic process,BE0001115
process,glutamate secretion,BE0001115
process,ion transport,BE0001115
process,L-glutamate import,BE0001115
process,L-glutamate transmembrane transport,BE0001115
process,malate-aspartate shuttle,BE0001115
process,mitophagy in response to mitochondrial depolarization,BE0001115
process,neuromuscular process controlling balance,BE0001115
process,neurotransmitter secretion,BE0001115
process,neurotransmitter uptake,BE0001115
process,positive regulation of defense response to virus by host,BE0001115
process,positive regulation of synaptic transmission,BE0001115
process,response to antibiotic,BE0001115
process,response to drug,BE0001115
process,response to light stimulus,BE0001115
process,response to wounding,BE0001115
process,sensory perception of sound,BE0001115
process,synaptic transmission,BE0001115
process,transmembrane transport,BE0001115
process,xenophagy,BE0001115
component,integral component of membrane,BE0008678
component,mitochondrial inner membrane,BE0008678
function,alpha-ketoglutarate transmembrane transporter activity,BE0008678
function,dicarboxylic acid transmembrane transporter activity,BE0008678
process,dicarboxylic acid transport,BE0008678
process,lysine catabolic process,BE0008678
process,mitochondrial transport,BE0008678
component,integral component of plasma membrane,BE0008677
component,plasma membrane,BE0008677
function,citrate transmembrane transporter activity,BE0008677
function,sodium,BE0008677
function,succinate transmembrane transporter activity,BE0008677
process,citrate transport,BE0008677
process,tricarboxylic acid transmembrane transport,BE0008677
component,extracellular exosome,BE0008676
component,integral component of membrane,BE0008676
component,mitochondrial inner membrane,BE0008676
component,nucleus,BE0008676
function,citrate transmembrane transporter activity,BE0008676
function,tricarboxylic acid transmembrane transporter activity,BE0008676
process,gluconeogenesis,BE0008676
process,long-chain fatty-acyl-CoA biosynthetic process,BE0008676
process,mitochondrial citrate transport,BE0008676
component,endoplasmic reticulum,BE0008629
component,endoplasmic reticulum membrane,BE0008629
component,integral component of membrane,BE0008629
function,enzyme binding,BE0008629
function,glucuronosyltransferase activity,BE0008629
function,protein heterodimerization activity,BE0008629
function,protein homodimerization activity,BE0008629
process,cellular glucuronidation,BE0008629
process,cellular response to hormone stimulus,BE0008629
process,flavonoid biosynthetic process,BE0008629
process,flavonoid glucuronidation,BE0008629
process,heme catabolic process,BE0008629
process,negative regulation of cellular glucuronidation,BE0008629
process,negative regulation of fatty acid metabolic process,BE0008629
process,negative regulation of glucuronosyltransferase activity,BE0008629
process,porphyrin-containing compound metabolic process,BE0008629
process,small molecule metabolic process,BE0008629
process,xenobiotic glucuronidation,BE0008629
process,xenobiotic metabolic process,BE0008629
component,apical plasma membrane,BE0003949
component,basolateral plasma membrane,BE0003949
component,cytoplasmic vesicle,BE0003949
component,extracellular exosome,BE0003949
component,integral component of plasma membrane,BE0003949
component,plasma membrane,BE0003949
function,ammonium transmembrane transporter activity,BE0003949
function,ankyrin binding,BE0003949
process,amine transport,BE0003949
process,ammonium transport,BE0003949
process,cellular ion homeostasis,BE0003949
process,epithelial cell differentiation,BE0003949
process,homeostatic process,BE0003949
process,regulation of pH,BE0003949
process,transepithelial ammonium transport,BE0003949
process,transmembrane transport,BE0003949
component,integral component of membrane,BE0008661
process,transmembrane transport,BE0008661
component,integral component of plasma membrane,BE0005055
component,membrane,BE0005055
component,plasma membrane,BE0005055
function,high-affinity inorganic phosphate,BE0005055
function,inorganic phosphate transmembrane transporter activity,BE0005055
function,receptor activity,BE0005055
function,signal transducer activity,BE0005055
function,sodium,BE0005055
process,ion transport,BE0005055
process,phosphate ion transmembrane transport,BE0005055
process,phosphate-containing compound metabolic process,BE0005055
process,positive regulation of I-kappaB kinase/NF-kappaB signaling,BE0005055
process,signal transduction,BE0005055
process,transmembrane transport,BE0005055
process,transport,BE0005055
component,extracellular exosome,BE0008680
component,integral component of plasma membrane,BE0008680
component,membrane,BE0008680
component,plasma membrane,BE0008680
function,inorganic phosphate transmembrane transporter activity,BE0008680
function,receptor activity,BE0008680
function,sodium,BE0008680
function,sodium-dependent phosphate transmembrane transporter activity,BE0008680
function,virus receptor activity,BE0008680
process,ion transport,BE0008680
process,transport,BE0008680
component,apical plasma membrane,BE0008681
component,brush border,BE0008681
component,brush border membrane,BE0008681
component,cell surface,BE0008681
component,cytoplasm,BE0008681
component,endosome,BE0008681
component,integral component of plasma membrane,BE0008681
component,membrane raft,BE0008681
component,perinuclear region of cytoplasm,BE0008681
component,plasma membrane,BE0008681
component,vesicle,BE0008681
function,PDZ domain binding,BE0008681
function,protein complex binding,BE0008681
function,protein homodimerization activity,BE0008681
function,sodium,BE0008681
function,sodium-dependent phosphate transmembrane transporter activity,BE0008681
process,arsenate ion transmembrane transport,BE0008681
process,cellular phosphate ion homeostasis,BE0008681
process,cellular protein metabolic process,BE0008681
process,cellular response to metal ion,BE0008681
process,cellular response to parathyroid hormone stimulus,BE0008681
process,cellular response to staurosporine,BE0008681
process,dentinogenesis,BE0008681
process,gentamycin metabolic process,BE0008681
process,glycoprotein metabolic process,BE0008681
process,indole metabolic process,BE0008681
process,kidney development,BE0008681
process,ossification,BE0008681
process,phosphate ion homeostasis,BE0008681
process,phosphate ion transport,BE0008681
process,positive regulation of membrane potential,BE0008681
process,positive regulation of phosphate transmembrane transport,BE0008681
process,positive regulation of sodium-dependent phosphate transport,BE0008681
process,protein homooligomerization,BE0008681
process,response to cadmium ion,BE0008681
process,response to drug,BE0008681
process,response to estradiol,BE0008681
process,response to growth hormone,BE0008681
process,response to lead ion,BE0008681
process,response to magnesium ion,BE0008681
process,response to mercury ion,BE0008681
process,response to potassium ion,BE0008681
process,response to thyroid hormone,BE0008681
process,response to vitamin A,BE0008681
process,tricarboxylic acid metabolic process,BE0008681
component,apical plasma membrane,BE0008682
component,brush border,BE0008682
component,brush border membrane,BE0008682
component,cytoplasm,BE0008682
component,integral component of membrane,BE0008682
component,integral component of plasma membrane,BE0008682
component,plasma membrane,BE0008682
component,vesicle,BE0008682
function,phosphate ion binding,BE0008682
function,sodium,BE0008682
function,sodium ion binding,BE0008682
function,sodium-dependent phosphate transmembrane transporter activity,BE0008682
process,cellular phosphate ion homeostasis,BE0008682
process,cellular protein metabolic process,BE0008682
process,in utero embryonic development,BE0008682
process,phosphate ion transport,BE0008682
