resource,identifier,parent_key
KEGG Compound,C11768,DB06707
KEGG Drug,D02388,DB06707
ChemSpider,144416,DB06707
BindingDB,50223426,DB06707
PharmGKB,PA165958380,DB06707
IUPHAR,508,DB06707
Guide to Pharmacology,508,DB06707
Wikipedia,Levonordefrin,DB06707
ChEMBL,CHEMBL677,DB06707
ZINC,ZINC000000034157,DB06707
RxCUI,132889,DB06707
ChEBI,156095,DB06708
PubChem Compound,6437380,DB06708
PubChem Substance,99443260,DB06708
KEGG Drug,D03821,DB06708
ChemSpider,4941944,DB06708
BindingDB,50238630,DB06708
PharmGKB,PA165111722,DB06708
Wikipedia,Lumefantrine,DB06708
ChEMBL,CHEMBL38827,DB06708
RxCUI,847728,DB06708
Drugs Product Database (DPD),9543,DB06709
ChEBI,6804,DB06709
PubChem Compound,1993,DB06709
PubChem Substance,99443261,DB06709
KEGG Compound,C07471,DB06709
ChemSpider,1916,DB06709
BindingDB,48918,DB06709
PharmGKB,PA165958382,DB06709
Wikipedia,Methacholine,DB06709
ChEMBL,CHEMBL978,DB06709
RxCUI,155080,DB06709
Drugs Product Database (DPD),7497,DB06710
ChEBI,27436,DB06710
PubChem Compound,6010,DB06710
PubChem Substance,99443262,DB06710
KEGG Compound,C07198,DB06710
KEGG Drug,D00408,DB06710
ChemSpider,5788,DB06710
BindingDB,50410531,DB06710
PharmGKB,PA165958383,DB06710
Wikipedia,Methyltestosterone,DB06710
ChEMBL,CHEMBL1395,DB06710
ZINC,ZINC000003814422,DB06710
RxCUI,6904,DB06710
Drugs Product Database (DPD),9542,DB06711
Drugs Product Database (DPD),5642,DB06711
ChEBI,93363,DB06711
PubChem Compound,4436,DB06711
PubChem Substance,99443263,DB06711
KEGG Drug,D08253,DB06711
ChemSpider,4283,DB06711
BindingDB,50001922,DB06711
PharmGKB,PA165958384,DB06711
Wikipedia,Naphazoline,DB06711
ChEMBL,CHEMBL761,DB06711
ZINC,ZINC000000119717,DB06711
RxCUI,7247,DB06711
ChEBI,31911,DB06712
PubChem Compound,4494,DB06712
PubChem Substance,99443264,DB06712
KEGG Drug,D01908,DB06712
ChemSpider,4338,DB06712
BindingDB,50103634,DB06712
PharmGKB,PA165958385,DB06712
Wikipedia,Nilvadipine,DB06712
ChEMBL,CHEMBL517427,DB06712
RxCUI,53692,DB06712
Drugs Product Database (DPD),12172,DB06713
ChEBI,135398,DB06713
PubChem Compound,62930,DB06713
PubChem Substance,99443265,DB06713
KEGG Drug,D05205,DB06713
ChemSpider,56648,DB06713
Wikipedia,Norelgestromin,DB06713
ChEMBL,CHEMBL1200807,DB06713
ZINC,ZINC000410428674,DB06713
RxCUI,326374,DB06713
ChEBI,134783,DB06714
PubChem Compound,7558,DB06714
PubChem Substance,99443266,DB06714
KEGG Drug,D05637,DB06714
ChemSpider,7277,DB06714
PharmGKB,PA165958387,DB06714
Wikipedia,Propylhexedrine,DB06714
ChEMBL,CHEMBL2105275,DB06714
RxCUI,8792,DB06714
Drugs Product Database (DPD),9231,DB06715
Drugs Product Database (DPD),7218,DB06715
Drugs Product Database (DPD),11394,DB06715
ChEBI,8346,DB06715
PubChem Compound,4875,DB06715
PubChem Substance,99443267,DB06715
KEGG Compound,C08219,DB06715
KEGG Drug,D01016,DB06715
ChemSpider,4709,DB06715
PharmGKB,PA451060,DB06715
Wikipedia,SSKI,DB06715
ChEMBL,CHEMBL1141,DB06715
RxCUI,8597,DB06715
ChEBI,135193,DB06716
PubChem Compound,3038498,DB06716
PubChem Substance,99443268,DB06716
KEGG Drug,D04257,DB06716
ChemSpider,2302062,DB06716
PharmGKB,PA165958389,DB06716
Wikipedia,Fospropofol,DB06716
ChEMBL,CHEMBL1201766,DB06716
ZINC,ZINC000002519740,DB06716
RxCUI,828682,DB06716
Drugs Product Database (DPD),20449,DB06717
ChEBI,64321,DB06717
PubChem Compound,219090,DB06717
PubChem Substance,99443269,DB06717
KEGG Drug,D06597,DB06717
ChemSpider,189912,DB06717
PharmGKB,PA165958390,DB06717
Wikipedia,Fosaprepitant,DB06717
ChEMBL,CHEMBL1199324,DB06717
ZINC,ZINC000003939013,DB06717
RxCUI,1731071,DB06717
Drugs Product Database (DPD),7457,DB06718
ChEBI,9249,DB06718
PubChem Compound,25249,DB06718
PubChem Substance,99443270,DB06718
KEGG Compound,C07311,DB06718
KEGG Drug,D00444,DB06718
ChemSpider,23582,DB06718
PharmGKB,PA165958391,DB06718
Wikipedia,Stanozolol,DB06718
ChEMBL,CHEMBL2079587,DB06718
ZINC,ZINC000004097376,DB06718
RxCUI,10032,DB06718
Drugs Product Database (DPD),11250,DB06719
Drugs Product Database (DPD),7345,DB06719
PubChem Substance,347910362,DB06719
KEGG Drug,D01831,DB06719
Wikipedia,Buserelin,DB06719
ChEMBL,CHEMBL1909304,DB06719
RxCUI,1825,DB06719
Drugs Product Database (DPD),20635,DB06720
PubChem Substance,347910363,DB06720
KEGG Drug,D09029,DB06720
UniProtKB,P04062,DB06720
Wikipedia,Velaglucerase_alfa,DB06720
ChEMBL,CHEMBL1201865,DB06720
RxCUI,901805,DB06720
ChemSpider,7851565,DB06721
ChEMBL,CHEMBL113051,DB06721
ZINC,ZINC000003993519,DB06721
Drugs Product Database (DPD),721,DB06723
Drugs Product Database (DPD),720,DB06723
Drugs Product Database (DPD),2372,DB06723
ChEBI,33130,DB06723
PubChem Compound,10176082,DB06723
PubChem Substance,175427087,DB06723
KEGG Compound,C13391,DB06723
ChemSpider,8351587,DB06723
Wikipedia,Aluminum_hydroxide,DB06723
ChEMBL,CHEMBL1200706,DB06723
RxCUI,81948,DB06723
Drugs Product Database (DPD),671,DB06724
ChEBI,3311,DB06724
PubChem Compound,10112,DB06724
PubChem Substance,310264878,DB06724
KEGG Compound,C08129,DB06724
KEGG Drug,D00932,DB06724
ChemSpider,9708,DB06724
PharmGKB,PA448726,DB06724
Wikipedia,Calcium_carbonate,DB06724
ChEMBL,CHEMBL1200539,DB06724
RxCUI,1897,DB06724
ChEBI,31783,DB06725
PubChem Compound,54690031,DB06725
PubChem Substance,99443271,DB06725
KEGG Drug,D01866,DB06725
ChemSpider,10442760,DB06725
BindingDB,92331,DB06725
PharmGKB,PA165958395,DB06725
Wikipedia,Lornoxicam,DB06725
ChEMBL,CHEMBL1569487,DB06725
ZINC,ZINC000100015491,DB06725
RxCUI,20890,DB06725
ChEBI,34593,DB06726
PubChem Compound,71733,DB06726
PubChem Substance,99443272,DB06726
KEGG Compound,C13769,DB06726
ChemSpider,64777,DB06726
BindingDB,21362,DB06726
PharmGKB,PA166110256,DB06726
Wikipedia,Bufuralol,DB06726
ChEMBL,CHEMBL296035,DB06726
ChEBI,28827,DB06727
PubChem Compound,168213,DB06727
PubChem Substance,99443273,DB06727
KEGG Compound,C10783,DB06727
KEGG Drug,D01041,DB06727
ChemSpider,559096,DB06727
PharmGKB,PA452610,DB06727
Wikipedia,Sparteine,DB06727
ChEMBL,CHEMBL1908847,DB06727
ZINC,ZINC000001408502,DB06727
Drugs Product Database (DPD),524,DB06728
ChEBI,17296,DB06728
PubChem Compound,6115,DB06728
PubChem Substance,99443274,DB06728
KEGG Compound,C00292,DB06728
ChemSpider,5889,DB06728
BindingDB,92572,DB06728
PDB,ANL,DB06728
Wikipedia,Aniline,DB06728
ChEMBL,CHEMBL538,DB06728
ZINC,ZINC000017886255,DB06728
RxCUI,1441546,DB06728
ChEBI,77780,DB06729
PubChem Compound,5335,DB06729
PubChem Substance,99443275,DB06729
KEGG Drug,D01954,DB06729
ChemSpider,5144,DB06729
BindingDB,50090677,DB06729
PharmGKB,PA130231310,DB06729
Wikipedia,Sulfaphenazole,DB06729
ChEMBL,CHEMBL1109,DB06729
ZINC,ZINC000000057490,DB06729
ChEBI,135323,DB06730
PubChem Compound,3033968,DB06730
PubChem Substance,99443276,DB06730
ChemSpider,2298532,DB06730
PharmGKB,PA165958397,DB06730
Wikipedia,Gestodene,DB06730
ChEMBL,CHEMBL1213583,DB06730
ZINC,ZINC000238809420,DB06730
RxCUI,25734,DB06730
PubChem Compound,3058751,DB06731
PubChem Substance,99443277,DB06731
ChemSpider,2319851,DB06731
BindingDB,50254790,DB06731
PDB,405,DB06731
IUPHAR,208,DB06731
Guide to Pharmacology,208,DB06731
Wikipedia,Seproxetine,DB06731
ChEMBL,CHEMBL465123,DB06731
ZINC,ZINC000000004531,DB06731
ChEBI,77013,DB06732
PubChem Compound,2361,DB06732
PubChem Substance,99443278,DB06732
ChemSpider,2271,DB06732
BindingDB,50028963,DB06732
Wikipedia,Beta-Naphthoflavone,DB06732
ChEMBL,CHEMBL26260,DB06732
ZINC,ZINC000000057645,DB06732
ChEBI,22689,DB06733
PubChem Compound,6436223,DB06733
PubChem Substance,347827783,DB06733
ChemSpider,4642865,DB06733
BindingDB,50064186,DB06733
Wikipedia,Bafilomycin,DB06733
ChEMBL,CHEMBL290814,DB06733
ZINC,ZINC000169647947,DB06733
PubChem Substance,347910364,DB06734
ChemSpider,21249786,DB06734
PubChem Compound,1548953,DB06735
PubChem Substance,347827784,DB06735
ChemSpider,1265967,DB06735
BindingDB,55354,DB06735
PharmGKB,PA449046,DB06735
PDB,53Q,DB06735
Wikipedia,Enclomifene,DB06735
ChEMBL,CHEMBL954,DB06735
ZINC,ZINC000001530601,DB06735
ChEBI,31159,DB06736
PubChem Compound,71771,DB06736
PubChem Substance,347827785,DB06736
KEGG Drug,D01545,DB06736
ChemSpider,64809,DB06736
BindingDB,50109016,DB06736
PharmGKB,PA166049185,DB06736
Wikipedia,Aceclofenac,DB06736
ChEMBL,CHEMBL93645,DB06736
ZINC,ZINC000003805798,DB06736
RxCUI,16689,DB06736
ChEBI,32306,DB06737
PubChem Compound,5720,DB06737
PubChem Substance,347827786,DB06737
KEGG Drug,D01547,DB06737
ChemSpider,5518,DB06737
Wikipedia,Zaltoprofen,DB06737
ChEMBL,CHEMBL1765291,DB06737
ChEBI,6125,DB06738
PubChem Compound,10101,DB06738
PubChem Substance,175427088,DB06738
KEGG Compound,C11792,DB06738
KEGG Drug,D08100,DB06738
ChemSpider,9697,DB06738
BindingDB,50231237,DB06738
Wikipedia,Ketobemidone,DB06738
ChEMBL,CHEMBL47072,DB06738
ZINC,ZINC000000001600,DB06738
ChEBI,32126,DB06739
PubChem Compound,2449,DB06739
PubChem Substance,347827787,DB06739
KEGG Drug,D01123,DB06739
ChemSpider,2355,DB06739
BindingDB,50018528,DB06739
Wikipedia,Seratrodast,DB06739
ChEMBL,CHEMBL70972,DB06739
PubChem Compound,146797,DB06740
PubChem Substance,347827788,DB06740
ChemSpider,13749867,DB06740
ZINC,ZINC000005114256,DB06740
PubChem Compound,6450546,DB06741
PubChem Substance,347827789,DB06741
ChemSpider,4953148,DB06741
BindingDB,50010475,DB06741
Wikipedia,Gavestinel,DB06741
ChEMBL,CHEMBL44793,DB06741
ZINC,ZINC000003797383,DB06741
ChEBI,135590,DB06742
PubChem Compound,2132,DB06742
PubChem Substance,347827790,DB06742
ChemSpider,10276826,DB06742
BindingDB,50395322,DB06742
Wikipedia,Ambroxol,DB06742
ChEMBL,CHEMBL153479,DB06742
ZINC,ZINC000100070274,DB06742
RxCUI,625,DB06742
ChEBI,5355,DB06743
PubChem Compound,9909368,DB06743
PubChem Substance,99443279,DB06743
ChemSpider,21468875,DB06743
BindingDB,50292287,DB06743
ChEMBL,CHEMBL465161,DB06743
ZINC,ZINC000004245650,DB06743
PubChem Compound,6324617,DB06744
PubChem Substance,99443280,DB06744
ChemSpider,21105603,DB06744
BindingDB,50251276,DB06744
ChEMBL,CHEMBL514432,DB06744
ZINC,ZINC000008552017,DB06744
PubChem Compound,9867869,DB06745
PubChem Substance,99443281,DB06745
ChemSpider,26330340,DB06745
ZINC,ZINC000028536264,DB06745
PubChem Compound,11154476,DB06746
PubChem Substance,99443282,DB06746
ChemSpider,26330341,DB06746
ZINC,ZINC000008552018,DB06746
PubChem Compound,46937025,DB06747
PubChem Substance,99443283,DB06747
ChemSpider,26330342,DB06747
ChEBI,77152,DB06748
PubChem Compound,6917976,DB06748
PubChem Substance,99443284,DB06748
ChemSpider,5293194,DB06748
ChEMBL,CHEMBL449303,DB06748
ChEBI,67989,DB06749
PubChem Compound,46937026,DB06749
PubChem Substance,99443285,DB06749
ChemSpider,8073937,DB06749
BindingDB,50317541,DB06749
ChEMBL,CHEMBL501515,DB06749
ChEBI,67987,DB06750
PubChem Compound,441923,DB06750
PubChem Substance,99443286,DB06750
KEGG Compound,C08946,DB06750
ChemSpider,390498,DB06750
Wikipedia,Ginsenoside_Rg1,DB06750
ChEMBL,CHEMBL501637,DB06750
ZINC,ZINC000238809655,DB06750
ChEBI,135630,DB06751
PubChem Compound,1712095,DB06751
PubChem Substance,99443287,DB06751
ChemSpider,1361582,DB06751
BindingDB,50237620,DB06751
PharmGKB,PA165958398,DB06751
Wikipedia,Drotaverine,DB06751
ChEMBL,CHEMBL551978,DB06751
ZINC,ZINC000100011979,DB06751
RxCUI,23684,DB06751
Drugs Product Database (DPD),2557,DB06752
PubChem Substance,347910365,DB06752
Wikipedia,Chymopapain,DB06752
ChEMBL,CHEMBL1201626,DB06752
RxCUI,2525,DB06752
ChEBI,9695,DB06753
KEGG Compound,C07165,DB06753
KEGG Drug,D08634,DB06753
ChemSpider,5362,DB06753
Wikipedia,Triclofos,DB06753
ChEMBL,CHEMBL1201317,DB06753
ZINC,ZINC000003831574,DB06753
RxCUI,38610,DB06753
Drugs Product Database (DPD),285,DB06754
PubChem Substance,347910366,DB06754
Wikipedia,Danaparoid,DB06754
RxCUI,78484,DB06754
Drugs Product Database (DPD),11079,DB06755
Drugs Product Database (DPD),704,DB06755
ChEBI,17579,DB06755
PubChem Compound,5280489,DB06755
PubChem Substance,347827791,DB06755
KEGG Compound,C02094,DB06755
KEGG Drug,D03101,DB06755
ChemSpider,4444129,DB06755
BindingDB,54988,DB06755
PDB,BCR,DB06755
Wikipedia,Beta_carotene,DB06755
ChEMBL,CHEMBL1293,DB06755
ZINC,ZINC000006845076,DB06755
RxCUI,19143,DB06755
Drugs Product Database (DPD),6871,DB06756
Drugs Product Database (DPD),8811,DB06756
ChEBI,17750,DB06756
PubChem Compound,247,DB06756
PubChem Substance,310264879,DB06756
KEGG Compound,C00719,DB06756
KEGG Drug,D07523,DB06756
ChemSpider,242,DB06756
BindingDB,50103520,DB06756
Wikipedia,Trimethylglycine,DB06756
ChEMBL,CHEMBL1182,DB06756
RxCUI,1512,DB06756
Drugs Product Database (DPD),10194,DB06757
Drugs Product Database (DPD),9229,DB06757
Drugs Product Database (DPD),6893,DB06757
Drugs Product Database (DPD),2084,DB06757
ChEBI,29035,DB06757
PubChem Compound,27854,DB06757
PubChem Substance,310264880,DB06757
KEGG Compound,C19610,DB06757
KEGG Drug,D04854,DB06757
ChemSpider,25916,DB06757
PDB,MN,DB06757
Wikipedia,Manganese,DB06757
ChEMBL,CHEMBL2103742,DB06757
RxCUI,6623,DB06757
PubChem Substance,347910367,DB06759
KEGG Drug,D02736,DB06759
Wikipedia,Fomivirsen,DB06759
ChEMBL,CHEMBL1201688,DB06759
RxCUI,85763,DB06759
PubChem Substance,347910368,DB06760
KEGG Drug,D05782,DB06760
Wikipedia,Sacrosidase,DB06760
ChEMBL,CHEMBL1201487,DB06760
RxCUI,214817,DB06760
Drugs Product Database (DPD),738,DB06761
PubChem Substance,347910369,DB06761
KEGG Drug,D03096,DB06761
Wikipedia,Beractant,DB06761
ChEMBL,CHEMBL1201624,DB06761
RxCUI,46967,DB06761
ChEBI,91706,DB06762
ChemSpider,4660,DB06762
BindingDB,50240750,DB06762
Wikipedia,Pinacidil,DB06762
ChEMBL,CHEMBL1159,DB06762
RxCUI,33717,DB06762
ChEBI,135894,DB06763
ChemSpider,4884380,DB06763
BindingDB,50009338,DB06763
Wikipedia,Saralasin,DB06763
ChEMBL,CHEMBL938,DB06763
ZINC,ZINC000169289386,DB06763
RxCUI,9556,DB06763
Drugs Product Database (DPD),6057,DB06764
ChEBI,28674,DB06764
PubChem Compound,5419,DB06764
PubChem Substance,310264881,DB06764
KEGG Compound,C07912,DB06764
KEGG Drug,D08578,DB06764
ChemSpider,5226,DB06764
BindingDB,96559,DB06764
Wikipedia,Tetrahydrozoline,DB06764
ChEMBL,CHEMBL1266,DB06764
RxCUI,37935,DB06764
ChEBI,71023,DB06766
PubChem Compound,19371515,DB06766
PubChem Substance,99443288,DB06766
KEGG Drug,D06552,DB06766
ChemSpider,14201635,DB06766
PharmGKB,PA165958399,DB06766
Wikipedia,Alcaftadine,DB06766
ChEMBL,CHEMBL1201747,DB06766
ZINC,ZINC000011726211,DB06766
RxCUI,1000082,DB06766
Drugs Product Database (DPD),318,DB06767
ChEBI,31206,DB06767
PubChem Compound,25517,DB06767
PubChem Substance,347827792,DB06767
KEGG Compound,C12538,DB06767
ChemSpider,23807,DB06767
PharmGKB,PA448392,DB06767
Wikipedia,Ammonium_chloride,DB06767
ChEMBL,CHEMBL1200939,DB06767
RxCUI,712,DB06767
PubChem Compound,62358,DB06768
PubChem Substance,175427089,DB06768
KEGG Drug,D02920,DB06768
ChemSpider,56149,DB06768
PharmGKB,PA165958400,DB06768
Wikipedia,Ammonium_lactate,DB06768
ChEMBL,CHEMBL1200747,DB06768
RxCUI,215247,DB06768
Drugs Product Database (DPD),13270,DB06769
ChEBI,135515,DB06769
PubChem Compound,65628,DB06769
PubChem Substance,310264882,DB06769
KEGG Drug,D07085,DB06769
ChemSpider,59069,DB06769
BindingDB,173621,DB06769
Wikipedia,Bendamustine,DB06769
ChEMBL,CHEMBL487253,DB06769
ZINC,ZINC000004214955,DB06769
RxCUI,134547,DB06769
Drugs Product Database (DPD),8706,DB06770
ChEBI,17987,DB06770
PubChem Compound,244,DB06770
PubChem Substance,175427090,DB06770
KEGG Compound,C03485,DB06770
KEGG Drug,D00077,DB06770
ChemSpider,13860335,DB06770
PharmGKB,PA448594,DB06770
PDB,010,DB06770
Wikipedia,Benzyl_alcohol,DB06770
ChEMBL,CHEMBL720,DB06770
ZINC,ZINC000000895302,DB06770
RxCUI,1426,DB06770
Drugs Product Database (DPD),20556,DB06771
ChEBI,135622,DB06771
PubChem Compound,10178705,DB06771
PubChem Substance,175427091,DB06771
KEGG Drug,D08872,DB06771
ChemSpider,8354210,DB06771
Wikipedia,Besifloxacin,DB06771
ChEMBL,CHEMBL1201760,DB06771
ZINC,ZINC000003787097,DB06771
RxCUI,819911,DB06771
Drugs Product Database (DPD),20792,DB06772
ChEBI,63584,DB06772
PubChem Compound,9854073,DB06772
PubChem Substance,99443289,DB06772
KEGG Drug,D09755,DB06772
ChemSpider,8029779,DB06772
PharmGKB,PA165958401,DB06772
Wikipedia,Cabazitaxel,DB06772
ChEMBL,CHEMBL1201748,DB06772
ZINC,ZINC000085536932,DB06772
RxCUI,996051,DB06772
PubChem Substance,347910370,DB06773
Wikipedia,Calcitonin,DB06773
RxCUI,235481,DB06773
Drugs Product Database (DPD),3610,DB06774
ChEBI,3374,DB06774
PubChem Compound,1548943,DB06774
PubChem Substance,347827793,DB06774
KEGG Compound,C06866,DB06774
KEGG Drug,D00250,DB06774
ChemSpider,1265957,DB06774
BindingDB,20461,DB06774
PDB,4DY,DB06774
Wikipedia,Capsaicin,DB06774
ChEMBL,CHEMBL294199,DB06774
ZINC,ZINC000001530575,DB06774
RxCUI,1992,DB06774
Drugs Product Database (DPD),22593,DB06775
ChEBI,71028,DB06775
PubChem Compound,121396,DB06775
PubChem Substance,99443290,DB06775
KEGG Compound,C05829,DB06775
KEGG Drug,D07130,DB06775
ChemSpider,108351,DB06775
PharmGKB,PA165958402,DB06775
Wikipedia,Carglumic_acid,DB06775
ChEMBL,CHEMBL1201780,DB06775
ZINC,ZINC000001530283,DB06775
RxCUI,401713,DB06775
Wikipedia,Sodium_cellulose_phosphate,DB06776
ChEMBL,CHEMBL1201457,DB06776
RxCUI,342965,DB06776
ChEBI,16755,DB06777
PubChem Compound,10133,DB06777
PubChem Substance,99443291,DB06777
KEGG Compound,C02528,DB06777
KEGG Drug,D00163,DB06777
ChemSpider,9728,DB06777
BindingDB,21674,DB06777
PharmGKB,PA165958403,DB06777
PDB,JN3,DB06777
Wikipedia,Chenodeoxycholic_acid,DB06777
ChEMBL,CHEMBL240597,DB06777
ZINC,ZINC000003914808,DB06777
RxCUI,2323,DB06777
Drugs Product Database (DPD),582,DB06778
Drugs Product Database (DPD),6989,DB06778
Drugs Product Database (DPD),6990,DB06778
ChEBI,23414,DB06778
PubChem Compound,24462,DB06778
PubChem Substance,347827794,DB06778
KEGG Compound,C18713,DB06778
ChemSpider,22870,DB06778
Wikipedia,Copper(II)_sulfate,DB06778
ChEMBL,CHEMBL604,DB06778
RxCUI,21579,DB06778
Drugs Product Database (DPD),269,DB06779
PubChem Substance,347910371,DB06779
KEGG Drug,D03353,DB06779
Wikipedia,Dalteparin_sodium,DB06779
RxCUI,67109,DB06779
ChEBI,34671,DB06780
KEGG Compound,C14554,DB06780
KEGG Drug,D03698,DB06780
ChemSpider,5737,DB06780
Wikipedia,Desoxycorticosterone_acetate,DB06780
ChEMBL,CHEMBL1200542,DB06780
ZINC,ZINC000004428527,DB06780
RxCUI,258333,DB06780
Drugs Product Database (DPD),22159,DB06781
ChEBI,31485,DB06781
PubChem Compound,443936,DB06781
PubChem Substance,99443292,DB06781
KEGG Compound,C12695,DB06781
KEGG Drug,D01266,DB06781
ChemSpider,391990,DB06781
PharmGKB,PA165958405,DB06781
Wikipedia,Difluprednate,DB06781
ChEMBL,CHEMBL1201749,DB06781
ZINC,ZINC000004212945,DB06781
RxCUI,23043,DB06781
Drugs Product Database (DPD),5643,DB06782
ChEBI,64198,DB06782
PubChem Compound,3080,DB06782
PubChem Substance,99443293,DB06782
KEGG Compound,C02924,DB06782
KEGG Drug,D00167,DB06782
ChemSpider,2971,DB06782
BindingDB,50103608,DB06782
PharmGKB,PA165958406,DB06782
Wikipedia,Dimercaprol,DB06782
ChEMBL,CHEMBL1597,DB06782
RxCUI,3445,DB06782
Drugs Product Database (DPD),18418,DB06783
ChEBI,30069,DB06783
PubChem Compound,2724251,DB06783
PubChem Substance,310264883,DB06783
ChemSpider,20074656,DB06783
Wikipedia,Prussian_blue,DB06783
RxCUI,24902,DB06783
Drugs Product Database (DPD),8044,DB06784
ChEBI,31645,DB06784
PubChem Compound,65430,DB06784
PubChem Substance,347827795,DB06784
ChemSpider,58893,DB06784
ChEMBL,CHEMBL1200994,DB06784
RxCUI,272758,DB06784
Drugs Product Database (DPD),12713,DB06785
ChEBI,135910,DB06785
PubChem Compound,16130957,DB06785
PubChem Substance,310264884,DB06785
KEGG Drug,D08010,DB06785
ChemSpider,17287671,DB06785
BindingDB,50102454,DB06785
Wikipedia,Ganirelix,DB06785
ChEMBL,CHEMBL1251,DB06785
RxCUI,35825,DB06785
Drugs Product Database (DPD),7506,DB06786
ChEBI,31663,DB06786
PubChem Compound,443943,DB06786
PubChem Substance,347827796,DB06786
KEGG Drug,D01308,DB06786
ChemSpider,391997,DB06786
BindingDB,50240097,DB06786
Wikipedia,Halcinonide,DB06786
ChEMBL,CHEMBL1200845,DB06786
ZINC,ZINC000004213474,DB06786
RxCUI,5084,DB06786
ChEBI,5707,DB06787
PubChem Compound,24199,DB06787
PubChem Substance,310264885,DB06787
KEGG Compound,C07811,DB06787
ChemSpider,22621,DB06787
BindingDB,81959,DB06787
Wikipedia,Hexocyclium,DB06787
ChEMBL,CHEMBL1201325,DB06787
RxCUI,26867,DB06787
Drugs Product Database (DPD),18561,DB06788
ChEBI,63530,DB06788
PubChem Compound,56927879,DB06788
PubChem Substance,347827797,DB06788
KEGG Drug,D02369,DB06788
ChemSpider,26606349,DB06788
Wikipedia,Histrelin,DB06788
ChEMBL,CHEMBL1201255,DB06788
RxCUI,50975,DB06788
ChEBI,5812,DB06789
PubChem Compound,169870,DB06789
PubChem Substance,310264886,DB06789
KEGG Compound,C08148,DB06789
KEGG Drug,D00949,DB06789
ChemSpider,148552,DB06789
BindingDB,70293,DB06789
Wikipedia,Hydroxyprogesterone_caproate,DB06789
ChEMBL,CHEMBL1200848,DB06789
ZINC,ZINC000004083606,DB06789
RxCUI,12488,DB06789
Drugs Product Database (DPD),19728,DB06791
PubChem Compound,71349,DB06791
PubChem Substance,310264887,DB06791
KEGG Drug,D04666,DB06791
ChemSpider,64450,DB06791
Wikipedia,Lanreotide,DB06791
ChEMBL,CHEMBL1201185,DB06791
RxCUI,68092,DB06791
Drugs Product Database (DPD),20021,DB06792
PubChem Compound,168924,DB06792
PubChem Substance,310264888,DB06792
ChemSpider,147758,DB06792
Wikipedia,Lanthanum_carbonate,DB06792
ChEMBL,CHEMBL2096647,DB06792
RxCUI,1311070,DB06792
ChEBI,51174,DB06793
PubChem Compound,200742,DB06793
PubChem Substance,310264889,DB06793
ChemSpider,173777,DB06793
Wikipedia,Levopropoxyphene,DB06793
ChEMBL,CHEMBL1738990,DB06793
ZINC,ZINC000001530767,DB06793
RxCUI,6377,DB06793
Drugs Product Database (DPD),11177,DB06794
ChEBI,135333,DB06794
PubChem Compound,44564,DB06794
PubChem Substance,310264890,DB06794
KEGG Drug,D04762,DB06794
