id,name,organism,known_action,position,parent_key,inhibition-strength,induction-strength
BE0003549,Cytochrome P450 2B6,Humans,unknown,,DB01221,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,4,DB01221,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB01221,,
BE0002638,Cytochrome P450 3A4,Humans,no,,DB01222,,unknown
BE0002362,Cytochrome P450 3A5,Humans,no,1,DB01222,,moderate
BE0004866,Cytochrome P450 3A Subfamily,Humans,unknown,5,DB01222,,unknown
BE0003336,Cytochrome P450 2A6,Humans,unknown,6,DB01222,,unknown
BE0001111,Cytochrome P450 1B1,Humans,unknown,7,DB01222,,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,8,DB01222,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,9,DB01222,,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,10,DB01222,,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,11,DB01222,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB01223,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,4,DB01223,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB01223,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB01224,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01224,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,26,DB01224,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,27,DB01224,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,28,DB01224,,
BE0001075,Myeloperoxidase,Humans,unknown,3,DB01225,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB01227,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,,DB01227,,
BE0002638,Cytochrome P450 3A4,Humans,yes,,DB01227,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01228,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01229,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB01229,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,4,DB01229,,
BE0002090,Cytochrome P450 19A1,Humans,unknown,5,DB01229,unknown,
BE0001111,Cytochrome P450 1B1,Humans,unknown,6,DB01229,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,7,DB01229,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,,DB01232,strong,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB01232,strong,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01232,strong,
BE0002887,Cytochrome P450 2C8,Humans,unknown,11,DB01232,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,12,DB01232,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01233,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB01233,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB01233,,
BE0000131,Corticosteroid 11-beta-dehydrogenase isozyme 2,Humans,unknown,4,DB01234,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01234,weak,moderate
BE0000329,Corticosteroid 11-beta-dehydrogenase isozyme 1,Humans,unknown,7,DB01234,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,8,DB01234,,moderate
BE0003612,Cytochrome P450 3A7,Humans,unknown,8,DB01234,,unknown
BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",Humans,unknown,9,DB01234,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,10,DB01234,unknown,unknown
BE0003336,Cytochrome P450 2A6,Humans,unknown,11,DB01234,,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,12,DB01234,,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,13,DB01234,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,14,DB01234,,unknown
BE0003533,Cytochrome P450 2E1,Humans,unknown,15,DB01234,,unknown
BE0003550,Cytochrome P450 3A43,Humans,unknown,16,DB01234,,unknown
BE0000421,Cytochrome P450 4A11,Humans,unknown,17,DB01234,,unknown
BE0000731,"Cytochrome P450 11B1, mitochondrial",Humans,unknown,17,DB01234,unknown,
BE0002151,Aromatic-L-amino-acid decarboxylase,Humans,unknown,,DB01235,,
BE0003533,Cytochrome P450 2E1,Humans,no,,DB01236,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,2,DB01236,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB01236,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01236,,
BE0002638,Cytochrome P450 3A4,Humans,no,21,DB01238,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,22,DB01238,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,23,DB01238,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,24,DB01238,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,1,DB01241,strong,
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB01241,strong,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB01241,strong,
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB01241,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,5,DB01241,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,6,DB01241,,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,no,7,DB01241,unknown,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,8,DB01241,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,9,DB01241,,
BE0003681,UDP-glucuronosyltransferase 2B4,Humans,unknown,10,DB01241,,
BE0003680,UDP-glucuronosyltransferase 2B17,Humans,unknown,11,DB01241,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB01242,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB01242,,
BE0002433,Cytochrome P450 1A2,Humans,no,3,DB01242,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01242,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,10,DB01244,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,12,DB01244,,
BE0002180,Cholinesterase,Humans,unknown,1,DB01245,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01248,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB01248,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,3,DB01248,,
BE0001111,Cytochrome P450 1B1,Humans,unknown,4,DB01248,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB01251,,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,2,DB01252,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,3,DB01252,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01253,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01254,weak,
BE0003543,Cytochrome P450 1A1,Humans,unknown,13,DB01254,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,14,DB01254,,
BE0001111,Cytochrome P450 1B1,Humans,unknown,15,DB01254,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,16,DB01254,,
BE0003606,Dimethylaniline monooxygenase [N-oxide-forming] 3,Humans,unknown,17,DB01254,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB01255,weak,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01256,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01259,weak,
BE0002362,Cytochrome P450 3A5,Humans,unknown,2,DB01259,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB01259,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB01259,,
BE0002638,Cytochrome P450 3A4,Humans,no,2,DB01260,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01261,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,,DB01261,,
BE0002804,Deoxycytidine kinase,Humans,unknown,,DB01262,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01263,strong,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01264,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB01264,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,16,DB01267,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,17,DB01267,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,18,DB01267,,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB01268,,
BE0003612,Cytochrome P450 3A7,Humans,unknown,,DB01268,,
BE0002638,Cytochrome P450 3A4,Humans,no,,DB01268,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01274,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB01274,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,1,DB01274,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB01274,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB01275,unknown,
BE0000854,Dipeptidyl peptidase 4,Humans,unknown,2,DB01276,,
BE0002214,Adenosine deaminase,Humans,unknown,,DB01280,,
BE0002804,Deoxycytidine kinase,Humans,unknown,,DB01280,,
BE0003589,"Deoxyguanosine kinase, mitochondrial",Humans,unknown,,DB01280,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB01283,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB01283,,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,2,DB01283,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB01283,,
BE0000059,3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase type 2,Humans,unknown,1,DB01285,,unknown
BE0000443,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",Humans,unknown,2,DB01285,,unknown
BE0002250,"1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial",Humans,unknown,3,DB01285,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,4,DB01285,,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB01289,,
BE0002363,Cytochrome P450 2D6,Humans,no,3,DB01295,,
BE0002363,Cytochrome P450 2D6,Humans,no,1,DB01297,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,5,DB01303,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB01306,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB01307,,unknown
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB01309,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01319,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB01320,,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB01320,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01320,,strong
BE0003549,Cytochrome P450 2B6,Humans,unknown,,DB01320,,strong
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB01320,,unknown
BE0004694,UDP-glucuronosyltransferase 1-6,Humans,no,3,DB01320,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,no,4,DB01320,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB01323,,strong
BE0002363,Cytochrome P450 2D6,Humans,no,3,DB01323,weak,
BE0003536,Cytochrome P450 2C19,Humans,no,4,DB01323,,unknown
BE0000987,Thiopurine S-methyltransferase,Humans,unknown,8,DB01327,,
BE0001482,Beta-lactamase,Bacillus licheniformis,unknown,9,DB01331,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,6,DB01333,,unknown
BE0002180,Cholinesterase,Humans,unknown,,DB01337,unknown,
BE0002180,Cholinesterase,Humans,unknown,3,DB01338,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB01349,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,11,DB01352,,unknown
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB01355,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB01355,,
BE0000017,Prostaglandin G/H synthase 1,Humans,unknown,3,DB01355,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB01357,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB01357,,
BE0002887,Cytochrome P450 2C8,Humans,no,2,DB01357,,
BE0002363,Cytochrome P450 2D6,Humans,no,6,DB01359,,
BE0002180,Cholinesterase,Humans,unknown,3,DB01364,,
BE0000426,Acetylcholinesterase,Humans,unknown,8,DB01364,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB01367,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01369,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB01380,,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB01380,,unknown
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB01381,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,6,DB01381,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB01384,unknown,unknown
BE0002362,Cytochrome P450 3A5,Humans,unknown,3,DB01384,,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01388,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB01388,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01388,unknown,
BE0002362,Cytochrome P450 3A5,Humans,unknown,,DB01388,unknown,
BE0003612,Cytochrome P450 3A7,Humans,unknown,,DB01388,unknown,
BE0000731,"Cytochrome P450 11B1, mitochondrial",Humans,unknown,12,DB01388,unknown,
BE0003542,"Cytochrome P450 11B2, mitochondrial",Humans,unknown,13,DB01388,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,8,DB01392,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,9,DB01392,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,4,DB01393,,unknown
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB01393,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,6,DB01393,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01394,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB01394,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB01394,unknown,
BE0003533,Cytochrome P450 2E1,Humans,unknown,4,DB01394,,unknown
BE0000262,Prostaglandin G/H synthase 2,Humans,unknown,3,DB01395,unknown,unknown
BE0000930,Serum paraoxonase/arylesterase 1,Humans,unknown,4,DB01395,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,6,DB01395,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01396,,
BE0003537,"Cholesterol side-chain cleavage enzyme, mitochondrial",Humans,unknown,,DB01396,unknown,
BE0002180,Cholinesterase,Humans,unknown,,DB01400,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01403,strong,
BE0003533,Cytochrome P450 2E1,Humans,unknown,20,DB01403,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB01405,unknown,
BE0002090,Cytochrome P450 19A1,Humans,unknown,,DB01406,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB01406,strong,
BE0003543,Cytochrome P450 1A1,Humans,unknown,6,DB01407,,
BE0002180,Cholinesterase,Humans,unknown,,DB01408,unknown,
BE0002363,Cytochrome P450 2D6,Humans,no,,DB01409,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01409,,
BE0002638,Cytochrome P450 3A4,Humans,no,,DB01410,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01410,,
BE0002705,Liver carboxylesterase 1,Humans,unknown,3,DB01410,,
BE0002638,Cytochrome P450 3A4,Humans,no,,DB01411,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,7,DB01411,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB01412,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,2,DB01412,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB01418,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,2,DB01418,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB01418,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01418,,
BE0002089,Catechol O-methyltransferase,Humans,unknown,2,DB01420,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,3,DB01420,,unknown
BE0004887,3-oxo-5-alpha-steroid 4-dehydrogenase,Humans,no,4,DB01420,,
BE0002638,Cytochrome P450 3A4,Humans,no,5,DB01420,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB01424,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB01424,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,,DB01424,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB01424,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,3,DB01424,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01424,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,5,DB01424,,
BE0000344,"Steroid 17-alpha-hydroxylase/17,20 lyase",Humans,unknown,6,DB01424,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,4,DB01429,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,,DB01435,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,,DB01435,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB01435,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB01435,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01435,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,2,DB01435,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,3,DB01435,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,4,DB01435,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,5,DB01435,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,6,DB01435,,
BE0003537,"Cholesterol side-chain cleavage enzyme, mitochondrial",Humans,unknown,1,DB01437,unknown,
BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown,,DB01445,,
BE0002363,Cytochrome P450 2D6,Humans,no,10,DB01454,,
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB01456,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01466,,
BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown,,DB01466,,unknown
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB01466,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB01466,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01472,,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB01482,,
BE0002638,Cytochrome P450 3A4,Humans,no,11,DB01483,,unknown
BE0003536,Cytochrome P450 2C19,Humans,no,12,DB01483,,unknown
BE0002638,Cytochrome P450 3A4,Humans,no,5,DB01536,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,,DB01544,,
BE0003336,Cytochrome P450 2A6,Humans,unknown,1,DB01544,,
BE0003679,UDP-glucuronosyltransferase 2B7,Humans,unknown,1,DB01544,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,2,DB01544,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,3,DB01544,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01544,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,5,DB01544,unknown,
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,6,DB01544,unknown,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,7,DB01544,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01551,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01551,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,1,DB01558,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,2,DB01558,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,3,DB01558,unknown,
BE0003549,Cytochrome P450 2B6,Humans,unknown,1,DB01559,,
BE0003611,Cytochrome P450 2C18,Humans,unknown,2,DB01559,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,3,DB01559,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,4,DB01559,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01562,unknown,
BE0002363,Cytochrome P450 2D6,Humans,no,6,DB01576,,
BE0001222,Primary amine oxidase,Escherichia coli (strain K12),no,7,DB01576,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01577,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB01580,unknown,
BE0004429,Arylamine N-acetyltransferase,Mycobacterium tuberculosis,unknown,3,DB01582,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,3,DB01583,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,18,DB01583,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,7,DB01586,unknown,unknown
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01587,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01588,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,1,DB01589,,
BE0002793,Cytochrome P450 2C9,Humans,unknown,2,DB01589,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB01589,,
BE0003549,Cytochrome P450 2B6,Humans,unknown,5,DB01589,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01590,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,4,DB01590,unknown,
BE0002638,Cytochrome P450 3A4,Humans,no,,DB01591,,
BE0003543,Cytochrome P450 1A1,Humans,unknown,5,DB01591,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,6,DB01591,,
BE0000267,Carbonic anhydrase 1,Humans,unknown,125,DB01593,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,3,DB01595,,
BE0003533,Cytochrome P450 2E1,Humans,unknown,4,DB01595,unknown,
BE0001148,Dipeptidase 1,Humans,unknown,6,DB01598,,
BE0002015,Beta-lactamase SHV-1,Escherichia coli,no,7,DB01598,,
BE0003894,Beta-lactamase TEM,Escherichia coli,no,8,DB01598,,
BE0002831,Beta-lactamase CTX-M,Escherichia coli,no,9,DB01598,,
BE0009747,Beta-lactamase (KPC-2),Klebsiella pneumoniae,yes,10,DB01598,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01601,strong,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB01601,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB01601,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,5,DB01601,weak,
BE0003549,Cytochrome P450 2B6,Humans,unknown,6,DB01601,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,7,DB01601,weak,unknown
BE0004866,Cytochrome P450 3A Subfamily,Humans,no,8,DB01601,strong,
BE0002638,Cytochrome P450 3A4,Humans,unknown,2,DB01609,,unknown
BE0003541,UDP-glucuronosyltransferase 1-1,Humans,unknown,3,DB01609,unknown,
BE0003677,UDP-glucuronosyltransferase 1-3,Humans,unknown,4,DB01609,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,5,DB01609,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,6,DB01609,unknown,
BE0002433,Cytochrome P450 1A2,Humans,unknown,7,DB01609,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01611,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,3,DB01611,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,10,DB01611,,
BE0000133,"Aldehyde dehydrogenase, mitochondrial",Humans,unknown,2,DB01612,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01621,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01621,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,7,DB01621,,
BE0002433,Cytochrome P450 1A2,Humans,unknown,,DB01623,,
BE0002363,Cytochrome P450 2D6,Humans,unknown,1,DB01623,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,,DB01624,,
BE0002638,Cytochrome P450 3A4,Humans,no,5,DB01624,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,,DB01628,unknown,
BE0002793,Cytochrome P450 2C9,Humans,unknown,1,DB01628,unknown,
BE0002363,Cytochrome P450 2D6,Humans,unknown,2,DB01628,weak,
BE0002433,Cytochrome P450 1A2,Humans,unknown,3,DB01628,,
BE0003536,Cytochrome P450 2C19,Humans,unknown,4,DB01628,weak,
BE0003533,Cytochrome P450 2E1,Humans,unknown,5,DB01628,weak,
BE0002433,Cytochrome P450 1A2,Humans,unknown,4,DB01645,weak,
BE0009369,Cytochrome P450 1A1,Rat,unknown,16,DB01645,unknown,
BE0002887,Cytochrome P450 2C8,Humans,unknown,19,DB01645,moderate,
BE0002793,Cytochrome P450 2C9,Humans,unknown,20,DB01645,unknown,
BE0004760,Cytochrome P450 3A1,Rat,unknown,21,DB01645,,
BE0004761,Cytochrome P450 3A2,Rat,unknown,22,DB01645,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,23,DB01645,,weak
BE0002638,Cytochrome P450 3A4,Humans,no,1,DB01656,,
BE0002433,Cytochrome P450 1A2,Humans,no,1,DB01667,,
BE0002887,Cytochrome P450 2C8,Humans,unknown,5,DB01685,moderate,
BE0002793,Cytochrome P450 2C9,Humans,unknown,6,DB01685,unknown,
BE0003543,Cytochrome P450 1A1,Humans,unknown,7,DB01685,unknown,
BE0002638,Cytochrome P450 3A4,Humans,unknown,8,DB01685,unknown,
BE0003536,Cytochrome P450 2C19,Humans,unknown,9,DB01685,unknown,
BE0003538,UDP-glucuronosyltransferase 1-9,Humans,unknown,12,DB01685,,
BE0002638,Cytochrome P450 3A4,Humans,unknown,1,DB01698,unknown,
BE0003612,Cytochrome P450 3A7,Humans,unknown,0,DB01708,unknown,
BE0000194,Estradiol 17-beta-dehydrogenase 1,Humans,unknown,9,DB01708,,
BE0000886,Bile salt sulfotransferase,Humans,unknown,10,DB01708,,
