id,name,organism,known_action,position,parent_key
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,,DB03079
BE0001739,Trypsin-1,Humans,unknown,,DB03081
BE0000895,Urokinase-type plasminogen activator,Humans,unknown,,DB03082
BE0003334,Casein kinase I isoform gamma-2,Humans,unknown,1,DB03083
BE0001097,Mitogen-activated protein kinase 10,Humans,unknown,,DB03084
BE0001089,Glucose-6-phosphate 1-dehydrogenase,Humans,unknown,,DB03085
BE0001534,Methionine aminopeptidase 2,Humans,unknown,,DB03086
BE0004320,Epididymal-specific lipocalin-9,Humans,unknown,,DB03087
BE0000163,Vascular endothelial growth factor A,Humans,unknown,,DB03088
BE0002639,Pancreatic alpha-amylase,Humans,unknown,,DB03088
BE0004465,Ig lambda-1 chain C regions,Humans,unknown,,DB03088
BE0002939,Ig lambda chain V-II region MGC,Humans,unknown,,DB03088
BE0004464,Trefoil factor 2,Humans,unknown,,DB03088
BE0002913,Cytochrome c2,Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009),unknown,,DB03088
BE0003872,Disintegrin and metalloproteinase domain-containing protein 28,Humans,unknown,,DB03088
BE0002940,"Endo-1,4-beta-xylanase",Bacillus agaradhaerens,unknown,,DB03088
BE0002802,Dissimilatory copper-containing nitrite reductase,Alcaligenes xylosoxydans xylosoxydans,unknown,,DB03088
BE0004492,Keratin-associated protein 5-2,Humans,unknown,,DB03088
BE0004439,Orexin,Humans,unknown,,DB03088
BE0002941,C-C motif chemokine 8,Humans,unknown,,DB03088
BE0002942,Cytochrome c',Alcaligenes xylosoxydans xylosoxydans,unknown,,DB03088
BE0004457,Alpha-amylase 2B,Humans,unknown,,DB03088
BE0004793,Candidapepsin-2,Yeast,unknown,,DB03090
BE0002030,ATP synthase subunit b,Escherichia coli (strain K12),unknown,,DB03091
BE0001671,Alpha-amylase 1,Humans,unknown,,DB03092
BE0002639,Pancreatic alpha-amylase,Humans,unknown,,DB03092
BE0004457,Alpha-amylase 2B,Humans,unknown,,DB03092
BE0001120,Heat shock protein HSP 90-alpha,Humans,unknown,1,DB03093
BE0001521,UDP-glucose 4-epimerase,Humans,unknown,,DB03095
BE0000941,Cathepsin D,Humans,unknown,,DB03096
BE0001344,Alanine racemase,Geobacillus stearothermophilus,unknown,,DB03097
BE0001301,Monomeric sarcosine oxidase,Bacillus sp. (strain B-0618),unknown,,DB03098
BE0000005,"Nitric oxide synthase, inducible",Humans,unknown,,DB03100
BE0000263,"Nitric oxide synthase, endothelial",Humans,unknown,,DB03100
BE0001224,Uridine phosphorylase,Escherichia coli (strain K12),unknown,,DB03101
BE0000250,Purine nucleoside phosphorylase,Humans,unknown,,DB03101
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Humans,unknown,,DB03102
BE0003106,Nucleoside diphosphate kinase A,Humans,unknown,,DB03103
BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,unknown,,DB03104
BE0001955,1-phosphatidylinositol phosphodiesterase,Bacillus cereus,unknown,,DB03106
BE0000978,Glucosylceramidase,Humans,unknown,,DB03106
BE0002943,1-phosphatidylinositol phosphodiesterase,Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e),unknown,,DB03106
BE0002199,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,Humans,unknown,,DB03106
BE0001387,Pantothenate synthetase,Mycobacterium tuberculosis,unknown,,DB03107
BE0002944,Ribose-5-phosphate isomerase B,Mycobacterium tuberculosis,unknown,,DB03108
BE0001584,Chitinase B,Serratia marcescens,unknown,,DB03109
BE0001649,Chitinase A,Serratia marcescens,unknown,,DB03109
BE0001058,Chitotriosidase-1,Humans,unknown,,DB03109
BE0001019,Mitogen-activated protein kinase 14,Humans,unknown,,DB03110
BE0001326,Ferrichrome-iron receptor,Escherichia coli (strain K12),unknown,,DB03111
BE0001668,Streptavidin,Streptomyces avidinii,unknown,,DB03112
BE0001394,2-dehydro-3-deoxyphosphooctonate aldolase,Shigella flexneri,unknown,,DB03113
BE0000838,Proto-oncogene tyrosine-protein kinase Src,Humans,unknown,1,DB03114
BE0000870,Dual specificity mitogen-activated protein kinase kinase 1,Humans,unknown,,DB03115
BE0001381,3-phosphoshikimate 1-carboxyvinyltransferase,Escherichia coli (strain K12),unknown,,DB03116
BE0001595,Methylmalonyl-CoA decarboxylase,Escherichia coli (strain K12),unknown,,DB03117
BE0001210,Gag-Pol polyprotein,,unknown,,DB03118
BE0003751,Lysozyme C,Humans,unknown,,DB03120
BE0003970,Pro-cathepsin H,Humans,unknown,,DB03120
BE0001640,"Phospholipase A2, membrane associated",Humans,unknown,,DB03121
BE0001162,Caspase-3,Humans,unknown,,DB03124
BE0001614,Dihydrofolate reductase,Lactobacillus casei,unknown,,DB03125
BE0000330,Dihydrofolate reductase,Humans,unknown,1,DB03125
BE0003893,Myosin-14,Humans,unknown,,DB03126
BE0001586,Kallikrein-6,Humans,unknown,,DB03127
BE0004529,Trypsin-2,Humans,unknown,,DB03127
BE0001583,Trypsin-3,Humans,unknown,,DB03127
BE0002833,Copper transport protein ATOX1,Humans,unknown,,DB03127
BE0001764,"Enoyl-CoA delta isomerase 1, mitochondrial",Humans,unknown,,DB03127
BE0001624,Trypsin,Streptomyces griseus,unknown,,DB03127
BE0001656,Suppressor of tumorigenicity 14 protein,Humans,unknown,,DB03127
BE0000895,Urokinase-type plasminogen activator,Humans,unknown,,DB03127
BE0001739,Trypsin-1,Humans,unknown,,DB03127
BE0001209,Casein kinase II subunit alpha,Humans,unknown,,DB03127
BE0001091,Kallikrein-1,Humans,unknown,1,DB03127
BE0000426,Acetylcholinesterase,Humans,unknown,,DB03128
BE0000092,Muscarinic acetylcholine receptor M1,Humans,unknown,3,DB03128
BE0000560,Muscarinic acetylcholine receptor M2,Humans,unknown,4,DB03128
BE0000045,Muscarinic acetylcholine receptor M3,Humans,unknown,5,DB03128
BE0000405,Muscarinic acetylcholine receptor M4,Humans,unknown,6,DB03128
BE0002341,Neuronal acetylcholine receptor subunit alpha-7,Humans,unknown,7,DB03128
BE0001583,Trypsin-3,Humans,unknown,1,DB03129
BE0000962,Lactoylglutathione lyase,Humans,unknown,,DB03130
BE0001603,"Triosephosphate isomerase, glycosomal",Trypanosoma cruzi,unknown,,DB03132
BE0003844,Triosephosphate isomerase,Humans,unknown,1,DB03132
BE0000916,"Glycogen phosphorylase, muscle form",Humans,unknown,,DB03133
BE0001297,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",Unknown prokaryotic organism,unknown,,DB03134
BE0003844,Triosephosphate isomerase,Humans,unknown,,DB03135
BE0000048,Prothrombin,Humans,unknown,1,DB03136
BE0001739,Trypsin-1,Humans,unknown,2,DB03136
BE0000895,Urokinase-type plasminogen activator,Humans,unknown,3,DB03136
BE0001120,Heat shock protein HSP 90-alpha,Humans,unknown,1,DB03137
BE0001876,Protein ArsC,Staphylococcus aureus,unknown,,DB03138
BE0001668,Streptavidin,Streptomyces avidinii,unknown,,DB03139
BE0001358,Beta-lactamase,Escherichia coli (strain K12),unknown,,DB03140
BE0002050,Gag-Pol polyprotein,,unknown,,DB03141
BE0003328,V-1 protease,Human immunodeficiency virus 1,unknown,,DB03141
BE0002039,Arabinose operon regulatory protein,Escherichia coli (strain K12),unknown,,DB03142
BE0001678,L-arabinose-binding periplasmic protein,Escherichia coli (strain K12),unknown,,DB03142
BE0002844,Aldose 1-epimerase,Lactococcus lactis,unknown,,DB03142
BE0001846,"ATP synthase subunit c, sodium ion specific",Propionigenium modestum,unknown,,DB03143
BE0000263,"Nitric oxide synthase, endothelial",Humans,unknown,,DB03144
BE0001433,Nitric oxide synthase oxygenase,Bacillus subtilis (strain 168),unknown,,DB03144
BE0000005,"Nitric oxide synthase, inducible",Humans,unknown,,DB03144
BE0000286,Arginase-1,Humans,unknown,,DB03144
BE0000067,"Nitric oxide synthase, brain",Humans,unknown,,DB03144
BE0001327,Thiamine-phosphate synthase,Bacillus subtilis (strain 168),unknown,,DB03145
BE0001441,Adenylosuccinate synthetase,Escherichia coli (strain K12),unknown,,DB03146
BE0001720,UDP-galactopyranose mutase,Escherichia coli (strain K12),unknown,,DB03147
BE0001704,Flavohemoprotein,Cupriavidus necator (strain ATCC 17699 / H16 / DSM 428 / Stanier 337),unknown,,DB03147
BE0001590,Glycine oxidase,Bacillus subtilis (strain 168),unknown,,DB03147
BE0002364,NADPH--cytochrome P450 reductase,Humans,unknown,,DB03147
BE0001921,"Glutaryl-CoA dehydrogenase, mitochondrial",Humans,unknown,,DB03147
BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",Humans,unknown,,DB03147
BE0004141,D-amino-acid oxidase,Humans,unknown,,DB03147
BE0001787,Bifunctional protein PutA,Escherichia coli (strain K12),unknown,,DB03147
BE0001969,Deoxyribodipyrimidine photo-lyase,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),unknown,,DB03147
BE0002198,Amine oxidase [flavin-containing] A,Humans,unknown,,DB03147
BE0000762,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",Humans,unknown,,DB03147
BE0004566,L-amino-acid oxidase,Humans,unknown,,DB03147
BE0001961,"2,4-dienoyl-CoA reductase [NADPH]",Escherichia coli (strain K12),unknown,,DB03147
BE0001784,"2-oxopropyl-CoM reductase, carboxylating",Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2),unknown,,DB03147
BE0001543,p-hydroxybenzoate hydroxylase,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),unknown,,DB03147
BE0000067,"Nitric oxide synthase, brain",Humans,unknown,,DB03147
BE0001184,NAD(P)H dehydrogenase [quinone] 1,Humans,unknown,,DB03147
BE0001523,p-hydroxybenzoate hydroxylase,Pseudomonas fluorescens,unknown,,DB03147
BE0001487,Fumarate reductase flavoprotein subunit,Shewanella oneidensis (strain MR-1),unknown,,DB03147
BE0004574,ERO1-like protein beta,Humans,unknown,,DB03147
BE0000648,"Glutathione reductase, mitochondrial",Humans,unknown,,DB03147
BE0001382,NADPH-ferredoxin reductase FprA,Mycobacterium tuberculosis,unknown,,DB03147
BE0000160,NADH-cytochrome b5 reductase 3,Humans,unknown,,DB03147
BE0001550,Cholesterol oxidase,Streptomyces sp. (strain SA-COO),unknown,,DB03147
BE0001409,Thymidylate synthase ThyX,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),unknown,,DB03147
BE0001354,Pyruvate oxidase,Lactobacillus plantarum (strain ATCC BAA-793 / NCIMB 8826 / WCFS1),unknown,,DB03147
BE0002067,Thioredoxin reductase,Escherichia coli (strain K12),unknown,,DB03147
BE0000298,Glutathione reductase,Escherichia coli (strain K12),unknown,,DB03147
BE0002064,"5,10-methylenetetrahydrofolate reductase",Escherichia coli (strain K12),unknown,,DB03147
BE0001301,Monomeric sarcosine oxidase,Bacillus sp. (strain B-0618),unknown,,DB03147
BE0001551,Trypanothione reductase,Trypanosoma cruzi,unknown,,DB03147
BE0000220,Ribosyldihydronicotinamide dehydrogenase [quinone],Humans,unknown,,DB03147
BE0000397,"Isovaleryl-CoA dehydrogenase, mitochondrial",Humans,unknown,,DB03147
BE0002204,Xanthine dehydrogenase/oxidase,Humans,unknown,,DB03147
BE0001230,Cholesterol oxidase,Brevibacterium sterolicum,unknown,,DB03147
BE0002961,"N,N-dimethylglycine oxidase",Arthrobacter globiformis,unknown,,DB03147
BE0002597,NADH peroxidase,Enterococcus faecalis (strain ATCC 700802 / V583),unknown,,DB03147
BE0000960,Dihydropyrimidine dehydrogenase [NADP(+)],Humans,unknown,,DB03147
BE0002962,Ferredoxin--NADP reductase,Anabaena sp. (strain PCC 7119),unknown,,DB03147
BE0000114,D-lactate dehydrogenase,Escherichia coli (strain K12),unknown,,DB03147
BE0002963,Sulfite reductase [NADPH] flavoprotein alpha-component,Escherichia coli (strain K12),unknown,,DB03147
BE0001979,"Thioredoxin reductase 1, cytoplasmic",Humans,unknown,,DB03147
BE0002964,Ferredoxin--NADP reductase,Azotobacter vinelandii,unknown,,DB03147
BE0000605,"Isobutyryl-CoA dehydrogenase, mitochondrial",Humans,unknown,,DB03147
BE0002938,"Acyl-CoA dehydrogenase, short-chain specific",Megasphaera elsdenii,unknown,,DB03147
BE0000965,"Apoptosis-inducing factor 1, mitochondrial",Humans,unknown,,DB03147
BE0002596,Ferredoxin reductase,Pseudomonas sp. (strain KKS102),unknown,,DB03147
BE0002965,Dihydrolipoyl dehydrogenase,Azotobacter vinelandii,unknown,,DB03147
BE0002966,"Amine oxidase, flavin-containing protein",Pseudomonas syringae pv. tomato (strain DC3000),unknown,,DB03147
BE0002967,Deoxyribodipyrimidine photo-lyase,Escherichia coli (strain K12),unknown,,DB03147
BE0002968,Deoxyribodipyrimidine photo-lyase,Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1),unknown,,DB03147
BE0002969,L-aspartate oxidase,Escherichia coli (strain K12),unknown,,DB03147
BE0002970,Cryptochrome DASH,Synechocystis sp. (strain PCC 6803 / Kazusa),unknown,,DB03147
BE0000737,"Dihydrolipoyl dehydrogenase, mitochondrial",Humans,unknown,,DB03147
BE0002881,Fumarate reductase flavoprotein subunit,Shewanella frigidimarina (strain NCIMB 400),unknown,,DB03147
BE0004507,NADH-cytochrome b5 reductase 1,Humans,unknown,,DB03147
BE0002774,Oxidoreductase,Brevibacterium sterolicum,unknown,,DB03147
BE0002196,Amine oxidase [flavin-containing] B,Humans,unknown,,DB03147
BE0004480,"NADPH:adrenodoxin oxidoreductase, mitochondrial",Humans,unknown,,DB03147
BE0004135,Peroxisomal acyl-coenzyme A oxidase 1,Humans,unknown,,DB03147
BE0002971,UDP-N-acetylenolpyruvoylglucosamine reductase,Escherichia coli (strain K12),unknown,,DB03147
BE0004580,FAD-linked sulfhydryl oxidase ALR,Humans,unknown,,DB03147
BE0002972,UDP-N-acetylenolpyruvoylglucosamine reductase,Staphylococcus aureus (strain MW2),unknown,,DB03147
BE0002917,Flavohemoprotein,Escherichia coli (strain K12),unknown,,DB03147
BE0002619,Phenol 2-hydroxylase component B,Bacillus thermoglucosidasius,unknown,,DB03147
BE0002973,Methylenetetrahydrofolate reductase,Thermus thermophilus,unknown,,DB03147
BE0002974,Putidaredoxin reductase,Pseudomonas putida,unknown,,DB03147
BE0002975,NAD(P)H dehydrogenase (quinone),Mycobacterium tuberculosis,unknown,,DB03147
BE0002976,UDP-galactopyranose mutase,Mycobacterium tuberculosis,unknown,,DB03147
BE0002977,4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase,Clostridium aminobutyricum,unknown,,DB03147
BE0002978,4-cresol dehydrogenase [hydroxylating] flavoprotein subunit,Pseudomonas putida,unknown,,DB03147
BE0002979,Alkyl hydroperoxide reductase subunit F,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,,DB03147
BE0002980,Outer membrane protein p64k or PM-6,Neisseria meningitidis,unknown,,DB03147
BE0002981,Glutathione reductase,Plasmodium falciparum (isolate K1 / Thailand),unknown,,DB03147
BE0002982,Phenylacetone monooxygenase,Thermobifida fusca (strain YX),unknown,,DB03147
BE0002983,"Benzoate 1,2-dioxygenase electron transfer component",Acinetobacter sp. (strain ADP1),unknown,,DB03147
BE0002984,Putative acyl-CoA dehydrogenase,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039),unknown,,DB03147
BE0002985,FkbI,Streptomyces hygroscopicus subsp. ascomyceticus,unknown,,DB03147
BE0002616,Dihydrolipoyl dehydrogenase,Pseudomonas putida,unknown,,DB03147
BE0002986,Dihydrolipoyl dehydrogenase,Pseudomonas fluorescens,unknown,,DB03147
BE0002987,Alkyl hydroperoxide reductase subunit F,Escherichia coli (strain K12),unknown,,DB03147
BE0002988,Ferredoxin--NADP reductase,Nostoc sp. (strain PCC 7120 / UTEX 2576),unknown,,DB03147
BE0002989,Ferredoxin--NADP reductase,Escherichia coli (strain K12),unknown,,DB03147
BE0002990,Mersacidin decarboxylase,Bacillus sp. (strain HIL-Y85/54728),unknown,,DB03147
BE0002001,Fumarate reductase flavoprotein subunit,Shewanella frigidimarina,unknown,,DB03147
BE0000305,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",Humans,unknown,1,DB03147
BE0001675,Ribose-phosphate pyrophosphokinase,Bacillus subtilis (strain 168),unknown,,DB03148
BE0004796,DNA,Humans,unknown,,DB03148
BE0002669,MutT/nudix family protein,Mycobacterium tuberculosis,unknown,,DB03148
BE0002991,Protein UshA,Escherichia coli (strain K12),unknown,,DB03148
BE0001221,Thymidylate kinase,Humans,unknown,,DB03150
BE0002992,Oxidoreductase,Marinobacter hydrocarbonoclasticus,unknown,,DB03151
BE0002993,Nitrous-oxide reductase,Paracoccus denitrificans,unknown,,DB03151
BE0001665,"DNA polymerase I, thermostable",Thermus aquaticus,unknown,,DB03152
BE0001682,Aquaporin Z,Shigella flexneri,unknown,,DB03152
BE0001273,Protein-glutamine gamma-glutamyltransferase E,Humans,unknown,,DB03152
BE0003883,H subunit of photosynthetic reaction center complex,Thermochromatium tepidum,unknown,1,DB03152
BE0003818,Aquaporin Z,Escherichia coli (strain K12),unknown,2,DB03152
BE0003884,Cytochrome b,Rhodobacter sphaeroides,unknown,3,DB03152
BE0003885,Ubiquinol-cytochrome c reductase iron-sulfur subunit,Rhodobacter sphaeroides,unknown,4,DB03152
BE0003886,Cytochrome c1,Rhodobacter sphaeroides,unknown,5,DB03152
BE0001200,Rhodopsin,Humans,unknown,6,DB03152
BE0000077,Hypoxanthine-guanine phosphoribosyltransferase,Humans,unknown,,DB03153
BE0000623,Tyrosine-protein phosphatase non-receptor type 1,Humans,unknown,,DB03154
BE0003317,Ribonuclease pancreatic,Humans,unknown,,DB03155
BE0001361,Hyaluronate lyase,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),unknown,,DB03156
BE0001416,Chondroitinase-AC,Pedobacter heparinus (strain ATCC 13125 / DSM 2366 / NCIB 9290),unknown,,DB03156
BE0002819,Alpha-glucuronidase,Geobacillus stearothermophilus,unknown,,DB03156
BE0001438,Thymidylate synthase,Escherichia coli (strain K12),unknown,,DB03157
BE0004437,"Type II inositol 1,4,5-trisphosphate 5-phosphatase",Humans,unknown,,DB03158
BE0000048,Prothrombin,Humans,unknown,1,DB03159
BE0001739,Trypsin-1,Humans,unknown,2,DB03159
BE0000895,Urokinase-type plasminogen activator,Humans,unknown,3,DB03159
BE0001794,8-amino-7-oxononanoate synthase,Escherichia coli (strain K12),unknown,,DB03160
BE0002627,"dTDP-glucose 4,6-dehydratase",Streptococcus mutans serotype c (strain ATCC 700610 / UA159),unknown,,DB03161
BE0002995,"DTDP-4-dehydrorhamnose 3,5-epimerase",Streptococcus suis,unknown,,DB03161
BE0001448,L-lactate dehydrogenase,Plasmodium falciparum (isolate CDC / Honduras),unknown,,DB03162
BE0001784,"2-oxopropyl-CoM reductase, carboxylating",Xanthobacter autotrophicus (strain ATCC BAA-1158 / Py2),unknown,,DB03163
BE0001402,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase,VACV,unknown,,DB03164
BE0001417,Isopentenyl-diphosphate Delta-isomerase,Escherichia coli (strain K12),unknown,,DB03165
BE0001856,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Pseudomonas mevalonii,unknown,,DB03169
BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Humans,unknown,,DB03169
BE0002695,3-hydroxy-3-methylglutaryl CoA synthase,Staphylococcus aureus (strain MW2),unknown,,DB03169
BE0001757,Phosphopantetheine adenylyltransferase,Shigella flexneri,unknown,,DB03170
BE0001719,Tryptophan synthase alpha chain,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039),unknown,,DB03171
BE0004065,Tryptophan synthase alpha chain,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,1,DB03171
BE0004066,Tryptophan synthase beta chain,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,2,DB03171
BE0002011,Purine nucleoside phosphorylase DeoD-type,Escherichia coli (strain K12),unknown,,DB03172
BE0001739,Trypsin-1,Humans,unknown,1,DB03173
BE0003136,Phosphonoacetaldehyde hydrolase,Bacillus cereus,unknown,,DB03174
BE0003751,Lysozyme C,Humans,unknown,,DB03175
BE0000315,Thyroid hormone receptor beta,Humans,unknown,,DB03176
BE0000687,Thyroid hormone receptor alpha,Humans,unknown,1,DB03176
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,,DB03177
BE0001366,Guanyl-specific ribonuclease Sa,Streptomyces aureofaciens,unknown,,DB03178
BE0004586,Catechol O-methyltransferase domain-containing protein 1,Humans,unknown,,DB03179
BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),unknown,,DB03180
BE0000315,Thyroid hormone receptor beta,Humans,unknown,,DB03181
