manufacturer,generic,url,drugbank-id
Watson laboratories inc,true,,DB00656
Targacept inc,false,,DB00657
Genzyme corp,false,,DB00658
Genzyme Corporation,false,,DB00658
Forest laboratories inc,false,,DB00659
Sandoz inc,true,,DB00660
King pharmaceuticals inc,false,,DB00660
Elan Corporation,false,,DB00660
Mylan pharmaceuticals inc,true,,DB00661
Elan drug delivery inc,false,,DB00661
Gd searle llc,false,,DB00661
Fsc laboratories inc,false,,DB00661
Abraxis pharmaceutical products,true,,DB00661
Bedford laboratories div ben venue laboratories inc,true,,DB00661
Hospira inc,true,,DB00661
International medication system,true,,DB00661
Luitpold pharmaceuticals inc,true,,DB00661
Marsam pharmaceuticals llc,true,,DB00661
Smith and nephew solopak div smith and nephew,true,,DB00661
Solopak medical products inc,true,,DB00661
Ranbaxy laboratories inc,false,,DB00661
Glenmark generics ltd,true,,DB00661
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00661
Par pharmaceutical inc,true,,DB00661
Pliva inc,true,,DB00661
Actavis elizabeth llc,true,,DB00661
Heritage pharmaceuticals inc,true,,DB00661
Mutual pharmaceutical co inc,true,,DB00661
Sandoz inc,true,,DB00661
Warner chilcott div warner lambert co,true,,DB00661
Watson laboratories inc,true,,DB00661
King pharmaceuticals inc,false,,DB00662
Actavis totowa llc,true,,DB00662
Mutual pharmacal co,true,,DB00662
Jhp pharmaceuticals llc,false,,DB00662
Hospira inc,true,,DB00662
Smith and nephew solopak div smith and nephew,true,,DB00662
Solopak medical products inc,true,,DB00662
Watson laboratories inc,true,,DB00662
Novartis pharmaceuticals corp,false,,DB00663
Sanofi aventis us llc,false,,DB00665
Gd searle llc,false,,DB00666
Sterling health div sterling winthrop inc,false,,DB00668
Armstrong pharmaceuticals inc,true,,DB00668
Wyeth consumer healthcare,false,,DB00668
Shionogi pharma inc,false,,DB00668
Meridian medical technologies inc,false,,DB00668
Forest laboratories inc,false,,DB00668
3m pharmaceuticals inc,false,,DB00668
Astrazeneca lp,false,,DB00668
Pharmaton ltd,false,,DB00668
Dentsply pharmaceutical,false,,DB00668
Glaxosmithkline,false,,DB00669
King pharmaceuticals inc,false,,DB00669
App pharmaceuticals llc,true,,DB00669
Bedford laboratories div ben venue laboratories inc,true,,DB00669
Bedford laboratories,true,,DB00669
Jhp pharmaceuticals llc,true,,DB00669
Par pharmaceutical inc,true,,DB00669
Sagent strides llc,true,,DB00669
Sandoz canada inc,true,,DB00669
Teva parenteral medicines inc,true,,DB00669
Wockhardt ltd,true,,DB00669
Zogenix inc,false,,DB00669
Aurobindo pharma ltd,true,,DB00669
Dr reddys laboratories inc,true,,DB00669
Mylan pharmaceuticals inc,true,,DB00669
Orchid healthcare,true,,DB00669
Ranbaxy laboratories ltd,true,,DB00669
Roxane laboratories inc,true,,DB00669
Sandoz inc,true,,DB00669
Sun pharmaceutical industries ltd,true,,DB00669
Teva pharmaceuticals usa inc,true,,DB00669
Watson laboratories inc,true,,DB00669
Lederle laboratories div american cyanamid co,false,,DB00671
Lupin pharmaceuticals inc,false,,DB00671
Lupin ltd,false,,DB00671
Barr laboratories inc,true,,DB00672
Clonmel healthcare ltd,true,,DB00672
Duramed pharmaceuticals inc sub barr laboratories inc,true,,DB00672
Halsey drug co inc,true,,DB00672
Ivax pharmaceuticals inc,true,,DB00672
Mylan pharmaceuticals inc,true,,DB00672
Par pharmaceutical inc,true,,DB00672
Pliva inc,true,,DB00672
Sandoz inc,true,,DB00672
Superpharm corp,true,,DB00672
Teva pharmaceuticals usa inc,true,,DB00672
Usl pharma inc,true,,DB00672
Watson laboratories inc,true,,DB00672
Pfizer laboratories div pfizer inc,false,,DB00672
Merck and co inc,false,,DB00673
Barr laboratories inc,true,,DB00674
Impax laboratories inc,true,,DB00674
Watson laboratories inc,true,,DB00674
Ortho mcneil janssen pharmaceuticals inc,false,,DB00674
Roxane laboratories inc,true,,DB00674
Ortho mcneil janssen pharmaceutical inc,false,,DB00674
Actavis elizabeth llc,true,,DB00674
Beijing yabao biopharmaceutical co ltd,true,,DB00674
Dr reddys laboratories ltd,true,,DB00674
Mylan pharmaceuticals inc,true,,DB00674
Sandoz inc,true,,DB00674
Teva pharmaceuticals usa,true,,DB00674
Rosemont group ltd,false,,DB00675
Astrazeneca pharmaceuticals lp,false,,DB00675
Aegis pharmaceuticals inc,true,,DB00675
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00675
Mylan pharmaceuticals inc,true,,DB00675
Pharmachemie bv,true,,DB00675
Roxane laboratories inc,true,,DB00675
Teva pharmaceuticals usa inc,true,,DB00675
Teva pharmaceuticals usa,true,,DB00675
Watson laboratories inc,true,,DB00675
Watson laboratories inc florida,true,,DB00675
Lannett co inc,true,,DB00676
Merck and co inc,false,,DB00677
Merck research laboratories div merck co inc,false,,DB00678
Teva pharmaceuticals usa inc,true,,DB00678
"Merck & Co., Inc.",false,,DB00678
Novartis pharmaceuticals corp,false,,DB00679
Actavis mid atlantic llc,true,,DB00679
Alpharma us pharmaceuticals division,true,,DB00679
Hi tech pharmacal co inc,true,,DB00679
Pharmaceutical assoc inc div beach products,true,,DB00679
Sandoz inc,true,,DB00679
Teva pharmaceuticals usa,true,,DB00679
Wockhardt eu operations (swiss) ag,true,,DB00679
Roxane laboratories inc,false,,DB00679
Ivax pharmaceuticals inc,true,,DB00679
Mutual pharmaceutical co inc,true,,DB00679
Mylan pharmaceuticals inc,true,,DB00679
Par pharmaceutical inc,true,,DB00679
Superpharm corp,true,,DB00679
Teva pharmaceuticals usa inc,true,,DB00679
Watson laboratories inc,true,,DB00679
West ward pharmaceutical corp,true,,DB00679
Shire development inc,false,,DB00680
Apothecon inc div bristol myers squibb,false,,DB00681
Sigma tau pharmaceuticals inc,false,,DB00681
Three rivers pharmaceuticals llc,false,,DB00681
Astellas pharma us inc,false,,DB00681
Abbott laboratories,true,,DB00681
Abraxis pharmaceutical products,true,,DB00681
Teva parenteral medicines inc,true,,DB00681
X gen pharmaceuticals inc,true,,DB00681
Bristol myers squibb co,false,,DB00681
Pharmaceutical research assoc inc,false,,DB00682
Bristol myers squibb pharma co,false,,DB00682
Usl pharma inc,false,,DB00682
Abbott laboratories pharmaceutical products div,false,,DB00682
Barr laboratories inc,true,,DB00682
Mylan pharmaceuticals inc,true,,DB00682
Pliva inc,true,,DB00682
Sandoz inc,true,,DB00682
Taro pharmaceuticals inc,true,,DB00682
Watson laboratories inc,true,,DB00682
Zydus pharmaceuticals usa inc,true,,DB00682
Apothecon inc div bristol myers squibb,true,,DB00683
App pharmaceuticals llc,true,,DB00683
Astrazeneca pharmaceuticals lp,true,,DB00683
Baxter healthcare corp anesthesia and critical care,true,,DB00683
Baxter healthcare corp anesthesia critical care,true,,DB00683
Bedford laboratories div ben venue laboratories inc,true,,DB00683
Ben venue laboratories inc,true,,DB00683
Claris lifesciences ltd,true,,DB00683
Hospira inc,true,,DB00683
International medicated systems ltd,true,,DB00683
International medication systems ltd,true,,DB00683
Taylor pharmaceuticals,true,,DB00683
Wockhardt ltd,true,,DB00683
Hlr technology,false,,DB00683
Apotex inc richmond hill,true,,DB00683
Hi tech pharmacal co inc,true,,DB00683
Paddock laboratories inc,true,,DB00683
Ranbaxy laboratories ltd,true,,DB00683
Roxane laboratories inc,true,,DB00683
Hoffmann la roche inc,false,,DB00683
Alcon laboratories inc,false,,DB00684
Akorn inc,false,,DB00684
Alcon universal ltd,true,,DB00684
Altana inc,true,,DB00684
Bausch and lomb pharmaceuticals inc,true,,DB00684
Novex pharma,true,,DB00684
Falcon pharmaceuticals ltd,false,,DB00684
Novartis pharmaceuticals corp,false,,DB00684
Eli lilly and co,false,,DB00684
Akorn strides llc,true,,DB00684
Apothecon inc div bristol myers squibb,true,,DB00684
App pharmaceuticals llc,true,,DB00684
Astrazeneca lp,true,,DB00684
Baxter healthcare corp anesthesia and critical care,true,,DB00684
Hospira inc,true,,DB00684
Marsam pharmaceuticals llc,true,,DB00684
Teva parenteral medicines inc,true,,DB00684
X gen pharmaceuticals inc,true,,DB00684
Pfizer chemicals div pfizer inc,false,,DB00685
Pfizer central research,false,,DB00685
Ortho mcneil janssen pharmaceuticals inc,false,,DB00686
King pharmaceuticals inc,false,,DB00687
Barr laboratories inc,true,,DB00687
Impax laboratories inc,true,,DB00687
Roche palo alto llc,false,,DB00688
Accord healthcare inc usa,true,,DB00688
Apotex corp,true,,DB00688
Endo pharmaceuticals inc,true,,DB00688
Mylan pharmaceuticals inc,true,,DB00688
Roxane laboratories inc,true,,DB00688
Sandoz inc,true,,DB00688
Strides arcolab ltd,true,,DB00688
Teva pharmaceuticals usa,true,,DB00688
Zydus pharmaceuticals usa inc,true,,DB00688
Accord healthcare inc,true,,DB00688
Apotex inc,true,,DB00688
Eli lilly and co,false,,DB00689
Valeant pharmaceuticals international,false,,DB00690
Halsey drug co inc,true,,DB00690
Mutual pharmaceutical co inc,true,,DB00690
Mylan pharmaceuticals inc,true,,DB00690
Par pharmaceutical inc,true,,DB00690
Purepac pharmaceutical co,true,,DB00690
Sandoz inc,true,,DB00690
Superpharm corp,true,,DB00690
Usl pharma inc,true,,DB00690
Warner chilcott inc,true,,DB00690
Warner chilcott div warner lambert co,true,,DB00690
Watson laboratories inc,true,,DB00690
West ward pharmaceutical corp,true,,DB00690
Apotex inc,true,,DB00691
Glenmark generics ltd,true,,DB00691
Paddock laboratories inc,true,,DB00691
Teva pharmaceuticals usa inc,true,,DB00691
Schwarz pharma inc,false,,DB00691
Novalar pharmaceuticals inc,false,,DB00692
Bedford laboratories div ben venue laboratories inc,true,,DB00692
Novartis pharmaceuticals corp,false,,DB00692
Sanofi aventis us llc,false,,DB00692
Glaxosmithkline,false,,DB00692
Perrigo co,true,,DB00692
Ranbaxy laboratories ltd,true,,DB00692
Mcneil consumer healthcare,false,,DB00692
Novartis pharmaceuticals corp,false,,DB00693
Alcon inc,false,,DB00693
Gilead sciences inc,false,,DB00694
Bedford laboratories div ben venue laboratories inc,false,,DB00694
Sanofi aventis us llc,false,,DB00694
Wyeth ayerst research,false,,DB00694
App pharmaceuticals llc,true,,DB00694
Teva parenteral medicines inc,true,,DB00694
Abraxis pharmaceutical products,true,,DB00695
App pharmaceuticals llc,true,,DB00695
Astrazeneca lp,true,,DB00695
Baxter healthcare corp anesthesia and critical care,true,,DB00695
Hospira inc,true,,DB00695
International medication system,true,,DB00695
Luitpold pharmaceuticals inc,true,,DB00695
Marsam pharmaceuticals llc,true,,DB00695
Organon usa inc,true,,DB00695
Smith and nephew solopak div smith and nephew,true,,DB00695
Warner chilcott div warner lambert co,true,,DB00695
Watson laboratories inc,true,,DB00695
Wockhardt ltd,true,,DB00695
Wyeth ayerst laboratories,true,,DB00695
Sanofi aventis us llc,false,,DB00695
Roxane laboratories inc,true,,DB00695
Wockhardt eu operations (swiss) ag,true,,DB00695
Dava pharmaceuticals inc,true,,DB00695
Excellium pharmaceutical inc,true,,DB00695
International medication systems ltd,true,,DB00695
Ipca laboratories ltd,true,,DB00695
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00695
Kalapharm inc,true,,DB00695
Mutual pharmaceutical co inc,true,,DB00695
Mylan pharmaceuticals inc,true,,DB00695
Sandoz inc,true,,DB00695
Superpharm corp,true,,DB00695
Vintage pharmaceuticals inc,true,,DB00695
County line pharmaceuticals llc,false,,DB00695
3m pharmaceuticals inc,false,,DB00696
Rosedale therapeutics,false,,DB00696
Parke davis div warner lambert co,false,,DB00696
Organon usa inc,false,,DB00696
Acorda therapeutics inc,false,,DB00697
Actavis elizabeth llc,true,,DB00697
Actavis totowa llc,true,,DB00697
Alphapharm party ltd,true,,DB00697
Apotex inc,true,,DB00697
Barr laboratories inc,true,,DB00697
Caraco pharmaceutical laboratories ltd,true,,DB00697
Corepharma llc,true,,DB00697
Dr reddys laboratories inc,true,,DB00697
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00697
Mylan pharmaceuticals inc,true,,DB00697
Sandoz inc,true,,DB00697
Teva pharmaceuticals usa inc,true,,DB00697
Watson laboratories inc,true,,DB00698
Shionogi pharma inc,false,,DB00698
Procter and gamble pharmaceuticals inc sub procter and gamble co,false,,DB00698
Lannett co inc,false,,DB00698
Elkins sinn div ah robins co inc,true,,DB00698
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00698
Sandoz inc,true,,DB00698
Whiteworth towne paulsen inc,true,,DB00698
Alvogen inc,false,,DB00698
Mylan pharmaceuticals inc,false,,DB00698
Apotex inc,true,,DB00700
Sandoz inc,true,,DB00700
Gd searle llc,false,,DB00700
Glaxosmithkline,false,,DB00701
Baxter healthcare corp,false,,DB00702
Applied analytical industries,true,,DB00703
Mikart inc,true,,DB00703
Sandoz inc,true,,DB00703
Teva pharmaceuticals usa,true,,DB00703
Lederle laboratories div american cyanamid co,false,,DB00703
Alkermes inc,false,,DB00704
Actavis totowa llc,true,,DB00704
Barr laboratories inc,true,,DB00704
Mallinckrodt inc,true,,DB00704
Sandoz inc,true,,DB00704
Duramed pharmaceuticals inc,false,,DB00704
Viiv healthcare co,false,,DB00705
Boehringer ingelheim pharmaceuticals inc,false,,DB00706
Impax laboratories inc,true,,DB00706
Mylan pharmaceuticals inc,true,,DB00706
Sandoz inc,true,,DB00706
Sun pharmaceutical industries ltd,true,,DB00706
Synthon pharmaceuticals inc,true,,DB00706
Teva pharmaceuticals usa,true,,DB00706
Wockhardt ltd,true,,DB00706
Zydus pharmaceuticals usa inc,true,,DB00706
Axcan pharma us inc,false,,DB00707
Akorn inc,false,,DB00708
Baxter healthcare corp anesthesia and critical care,true,,DB00708
Hospira inc,true,,DB00708
Watson laboratories inc,true,,DB00708
Viiv healthcare co,false,,DB00709
Glaxosmithkline,false,,DB00709
Hoffmann la roche inc,false,,DB00710
Lederle laboratories div american cyanamid co,false,,DB00711
Pharmacia and upjohn co,false,,DB00712
Caraco pharmaceutical laboratories ltd,true,,DB00712
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00712
Mylan pharmaceuticals inc,true,,DB00712
Pliva inc,true,,DB00712
Sandoz inc,true,,DB00712
Teva pharmaceuticals usa inc,true,,DB00712
Theragen inc,true,,DB00712
Bausch and lomb inc,true,,DB00712
Allergan pharmaceutical,false,,DB00712
Glaxosmithkline,false,,DB00713
Apothecon inc div bristol myers squibb,true,,DB00713
Teva pharmaceuticals usa inc,true,,DB00713
Baxter healthcare corp,false,,DB00713
Apothecon sub bristol myers squibb co,true,,DB00713
Elkins sinn div ah robins co inc,true,,DB00713
Istituto biochimico italiano spa,true,,DB00713
Marsam pharmaceuticals llc,true,,DB00713
Sandoz inc,true,,DB00713
Watson laboratories inc,true,,DB00713
Ipsen biopharm ltd,false,,DB00714
Glaxosmithkline,false,,DB00715
Apotex inc,true,,DB00715
Mylan pharmaceuticals inc,true,,DB00715
Actavis elizabeth llc,true,,DB00715
Alphapharm pty ltd,true,,DB00715
Aurobindo pharma ltd,true,,DB00715
Caraco pharmaceutical laboratories ltd,true,,DB00715
Roxane laboratories inc,true,,DB00715
Sandoz inc,true,,DB00715
Teva pharmaceuticals usa inc,true,,DB00715
Teva pharmaceuticals usa,true,,DB00715
Zydus pharmaceuticals usa inc,true,,DB00715
Noven therapeutics llc,false,,DB00715
King pharmaceuticals inc,false,,DB00716
Allergan inc,false,,DB00716
Sanofi aventis us llc,false,,DB00716
Parke davis div warner lambert co,false,,DB00717
Barr laboratories inc,false,,DB00717
Glenmark generics ltd,false,,DB00717
Ortho mcneil janssen pharmaceuticals inc,false,,DB00717
Watson laboratories inc,false,,DB00717
Duramed research inc,false,,DB00717
Glenmark generics ltd india,true,,DB00717
Warner Chilcott,false,,DB00717
Gilead sciences inc,false,,DB00718
Schering corp sub schering plough corp,false,,DB00719
Eli lilly and co,false,,DB00721
Consolidated pharmaceutical group inc,true,,DB00721
King pharmaceuticals inc,true,,DB00721
Parke davis div warner lambert co,true,,DB00721
Pfizer laboratories div pfizer inc,true,,DB00721
Hospira inc,false,,DB00721
Abraxis pharmaceutical products,true,,DB00721
Bel mar laboratories inc,true,,DB00721
Elkins sinn div ah robins co inc,true,,DB00721
Gd searle llc,true,,DB00721
Miles laboratories inc,true,,DB00721
Watson laboratories inc,true,,DB00721
Actavis elizabeth llc,true,,DB00722
Apotex inc etobicoke site,true,,DB00722
Aurobindo pharma ltd,true,,DB00722
Ivax pharmaceuticals inc sub teva pharmaceuticals usa,true,,DB00722
Lek pharmaceuticals d d,true,,DB00722
Lupin ltd,true,,DB00722
Mylan pharmaceuticals inc,true,,DB00722
Ranbaxy pharmaceuticals inc,true,,DB00722
Sandoz inc,true,,DB00722
Teva pharmaceuticals usa inc,true,,DB00722
Vintage pharmaceuticals llc,true,,DB00722
Watson laboratories inc,true,,DB00722
West ward pharmaceutical corp,true,,DB00722
Wockhardt ltd,true,,DB00722
Merck research laboratories div merck co inc,false,,DB00722
Astrazeneca uk ltd,false,,DB00722
Glaxosmithkline,false,,DB00723
Graceway pharmaceuticals llc,false,,DB00724
Nycomed us inc,true,,DB00724
"Graceway Pharmaceuticals, LLC",false,,DB00724
Novadel pharma inc,false,,DB00727
Pohl boskamp,false,,DB00727
Graceway pharmaceuticals llc,false,,DB00727
Key pharmaceuticals inc sub schering plough corp,false,,DB00727
Hercon laboratories corp,true,,DB00727
Kremers urban co,true,,DB00727
Mylan technologies inc,true,,DB00727
Novartis pharmaceuticals corp,false,,DB00727
G pohl boskamp gmbh and co,false,,DB00727
Sanofi aventis us llc,false,,DB00727
Abraxis pharmaceutical products,true,,DB00727
Hospira inc,true,,DB00727
