smpdb_id,name,category,parent_key
SMP0000570,"Homocystinuria-Megaloblastic Anemia Due to Defect in Cobalamin Metabolism, cblG Complementation Type",disease,DB02238
SMP0000046,Pyrimidine Metabolism,metabolic,DB02262
SMP0000202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB02262
SMP0000172,beta-Ureidopropionase Deficiency,disease,DB02262
SMP0000178,Dihydropyrimidinase Deficiency,disease,DB02262
SMP0000219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB02262
SMP0000374,Glycogen Storage Disease Type 1A (GSD1A) or Von Gierke Disease,disease,DB02263
SMP0000520,Transaldolase Deficiency,disease,DB02263
SMP0000562,"Fructose-1,6-diphosphatase Deficiency",disease,DB02263
SMP0000563,Triosephosphate Isomerase,disease,DB02263
SMP0000572,Fanconi-Bickel Syndrome,disease,DB02263
SMP0000654,Warburg Effect,metabolic,DB02263
SMP0000040,Glycolysis,metabolic,DB02263
SMP0000064,Fructose and Mannose Degradation,metabolic,DB02263
SMP0000124,Glycerol Phosphate Shuttle,metabolic,DB02263
SMP0000518,Glucose-6-phosphate Dehydrogenase Deficiency,disease,DB02263
SMP0000531,"Glycogenosis, Type VII. Tarui Disease",disease,DB02263
SMP0000560,Phosphoenolpyruvate Carboxykinase Deficiency 1 (PEPCK1),disease,DB02263
SMP0000573,"Glycogenosis, Type IB",disease,DB02263
SMP0000031,Pentose Phosphate Pathway,metabolic,DB02263
SMP0000128,Gluconeogenesis,metabolic,DB02263
SMP0000355,Mitochondrial Electron Transport Chain,metabolic,DB02263
SMP0000519,Ribose-5-phosphate Isomerase Deficiency,disease,DB02263
SMP0000561,Fructosuria,disease,DB02263
SMP0000574,"Glycogenosis, Type IC",disease,DB02263
SMP0000581,"Glycogenosis, Type IA. Von Gierke Disease",disease,DB02263
SMP0000725,"Fructose Intolerance, Hereditary",disease,DB02263
SMP0000024,Porphyrin Metabolism,metabolic,DB02285
SMP0000344,Acute Intermittent Porphyria,disease,DB02285
SMP0000346,Porphyria Variegata (PV),disease,DB02285
SMP0000342,Hereditary Coproporphyria (HCP),disease,DB02285
SMP0000345,Congenital Erythropoietic Porphyria (CEP) or Gunther Disease,disease,DB02285
SMP0000043,Galactose Metabolism,metabolic,DB02317
SMP0000444,Lactose Synthesis,metabolic,DB02317
SMP0000182,Galactosemia,disease,DB02317
SMP0000495,Galactosemia II (GALK),disease,DB02317
SMP0000580,GLUT-1 Deficiency Syndrome,disease,DB02317
SMP0000010,Nucleotide Sugars Metabolism,metabolic,DB02317
SMP0000496,Galactosemia III,disease,DB02317
SMP0000579,Congenital Disorder of Glycosylation CDG-IId,disease,DB02317
SMP0000029,Selenoamino Acid Metabolism,metabolic,DB02345
SMP0000167,Adenylosuccinate Lyase Deficiency,disease,DB02377
SMP0000220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB02377
SMP0000512,Xanthinuria Type I,disease,DB02377
SMP0000536,Mitochondrial DNA Depletion Syndrome,disease,DB02377
SMP0000537,Myoadenylate Deaminase Deficiency,disease,DB02377
SMP0000050,Purine Metabolism,metabolic,DB02377
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB02377
SMP0000364,Lesch-Nyhan Syndrome (LNS),disease,DB02377
SMP0000365,Gout or Kelley-Seegmiller Syndrome,disease,DB02377
SMP0000428,Mercaptopurine Action Pathway,drug_action,DB02377
SMP0000535,Adenine Phosphoribosyltransferase Deficiency (APRT),disease,DB02377
SMP0000144,Adenosine Deaminase Deficiency,disease,DB02377
SMP0000168,AICA-Ribosiduria,disease,DB02377
SMP0000203,Molybdenum Cofactor Deficiency,disease,DB02377
SMP0000427,Azathioprine Action Pathway,drug_action,DB02377
SMP0000430,Thioguanine Action Pathway,drug_action,DB02377
SMP0000513,Xanthinuria Type II,disease,DB02377
SMP0000486,DOPA-Responsive Dystonia,disease,DB02385
SMP0000487,Hyperphenylalaniemia Due to Guanosine Triphosphate Cyclohydrolase Deficiency,disease,DB02385
SMP0000488,Hyperphenylalaninemia Due to 6-Pyruvoyltetrahydropterin Synthase Deficiency (ptps),disease,DB02385
SMP0000005,Pterine Biosynthesis,metabolic,DB02385
SMP0000489,Hyperphenylalaninemia Due to DHPR-Deficiency,disease,DB02385
SMP0000490,Segawa Syndrome,disease,DB02385
SMP0000491,Sepiapterin Reductase Deficiency,disease,DB02385
SMP0000046,Pyrimidine Metabolism,metabolic,DB02431
SMP0000202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB02431
SMP0000216,Sialuria or French Type Sialuria,disease,DB02431
SMP0000217,Sialuria or French Type Sialuria,disease,DB02431
SMP0000240,Salla Disease/Infantile Sialic Acid Storage Disease,disease,DB02431
SMP0000248,Clarithromycin Action Pathway,drug_action,DB02431
SMP0000251,Roxithromycin Action Pathway,drug_action,DB02431
SMP0000254,Gentamicin Action Pathway,drug_action,DB02431
SMP0000293,Oxytetracycline Action Pathway,drug_action,DB02431
SMP0000294,Tetracycline Action Pathway,drug_action,DB02431
SMP0000390,Tay-Sachs Disease,disease,DB02431
SMP0000713,Arbekacin Action Pathway,drug_action,DB02431
SMP0000730,Troleandomycin Action Pathway,drug_action,DB02431
SMP0000731,Josamycin Action Pathway,drug_action,DB02431
SMP0014216,Phosphatidylcholine Biosynthesis PC(14:0/14:0),metabolic,DB02431
SMP0014218,Phosphatidylcholine Biosynthesis PC(14:0/15:0),metabolic,DB02431
SMP0014220,Phosphatidylcholine Biosynthesis PC(14:0/16:1(9Z)),metabolic,DB02431
SMP0014224,"Phosphatidylcholine Biosynthesis PC(14:0/18:2(9Z,12Z))",metabolic,DB02431
SMP0014228,Phosphatidylcholine Biosynthesis PC(14:0/20:0),metabolic,DB02431
SMP0014229,Phosphatidylcholine Biosynthesis PC(14:0/20:1(11Z)),metabolic,DB02431
SMP0014230,"Phosphatidylcholine Biosynthesis PC(14:0/20:2(11Z,14Z))",metabolic,DB02431
SMP0014233,"Phosphatidylcholine Biosynthesis PC(14:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB02431
SMP0014235,"Phosphatidylcholine Biosynthesis PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,DB02431
SMP0014240,"Phosphatidylcholine Biosynthesis PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,DB02431
SMP0014242,"Phosphatidylcholine Biosynthesis PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,DB02431
SMP0014245,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/14:0),metabolic,DB02431
SMP0014248,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:0),metabolic,DB02431
SMP0014249,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:1(9Z)),metabolic,DB02431
SMP0014255,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:3(9Z,12Z,15Z))",metabolic,DB02431
SMP0014267,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:2(13Z,16Z))",metabolic,DB02431
SMP0000124,Glycerol Phosphate Shuttle,metabolic,DB02515
SMP0000187,Glycerol Kinase Deficiency,disease,DB02515
SMP0015901,De Novo Triacylglycerol Biosynthesis TG(16:0/16:0/16:0),metabolic,DB02515
SMP0015910,De Novo Triacylglycerol Biosynthesis TG(16:0/18:0/18:0),metabolic,DB02515
SMP0015911,De Novo Triacylglycerol Biosynthesis TG(16:0/18:0/20:0),metabolic,DB02515
SMP0015912,De Novo Triacylglycerol Biosynthesis TG(16:0/18:0/18:1(9Z)),metabolic,DB02515
SMP0015915,"De Novo Triacylglycerol Biosynthesis TG(16:0/18:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB02515
SMP0015916,De Novo Triacylglycerol Biosynthesis TG(16:0/20:0/20:0),metabolic,DB02515
SMP0015918,"De Novo Triacylglycerol Biosynthesis TG(16:0/20:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB02515
SMP0015922,De Novo Triacylglycerol Biosynthesis TG(16:0/16:1(9Z)/18:1(9Z)),metabolic,DB02515
SMP0015924,"De Novo Triacylglycerol Biosynthesis TG(16:0/16:1(9Z)/18:2(9Z,12Z))",metabolic,DB02515
SMP0015926,De Novo Triacylglycerol Biosynthesis TG(16:0/18:1(9Z)/20:0),metabolic,DB02515
SMP0015935,"De Novo Triacylglycerol Biosynthesis TG(16:0/18:2(9Z,12Z)/18:2(9Z,12Z))",metabolic,DB02515
SMP0015938,De Novo Triacylglycerol Biosynthesis TG(18:0/18:0/18:0),metabolic,DB02515
SMP0015939,De Novo Triacylglycerol Biosynthesis TG(18:0/18:0/20:0),metabolic,DB02515
SMP0015949,De Novo Triacylglycerol Biosynthesis TG(18:0/18:1(9Z)/20:1(11Z)),metabolic,DB02515
SMP0015950,"De Novo Triacylglycerol Biosynthesis TG(18:0/18:1(9Z)/18:2(9Z,12Z))",metabolic,DB02515
SMP0015951,"De Novo Triacylglycerol Biosynthesis TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,DB02515
SMP0015952,De Novo Triacylglycerol Biosynthesis TG(18:0/20:1(11Z)/20:1(11Z)),metabolic,DB02515
SMP0015957,"De Novo Triacylglycerol Biosynthesis TG(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,DB02515
SMP0015960,De Novo Triacylglycerol Biosynthesis TG(20:0/20:0/20:1(11Z)),metabolic,DB02515
SMP0015962,De Novo Triacylglycerol Biosynthesis TG(20:0/20:1(11Z)/20:1(11Z)),metabolic,DB02515
SMP0015963,"De Novo Triacylglycerol Biosynthesis TG(20:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,DB02515
SMP0015971,De Novo Triacylglycerol Biosynthesis TG(16:1(9Z)/20:0/20:0),metabolic,DB02515
SMP0015972,De Novo Triacylglycerol Biosynthesis TG(16:1(9Z)/20:0/20:1(11Z)),metabolic,DB02515
SMP0015973,"De Novo Triacylglycerol Biosynthesis TG(16:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))",metabolic,DB02515
SMP0015983,De Novo Triacylglycerol Biosynthesis TG(16:1(9Z)/18:1(9Z)/18:1(9Z)),metabolic,DB02515
SMP0015984,De Novo Triacylglycerol Biosynthesis TG(16:1(9Z)/18:1(9Z)/20:1(11Z)),metabolic,DB02515
SMP0015985,"De Novo Triacylglycerol Biosynthesis TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))",metabolic,DB02515
SMP0015987,De Novo Triacylglycerol Biosynthesis TG(16:1(9Z)/20:1(11Z)/20:1(11Z)),metabolic,DB02515
SMP0000144,Adenosine Deaminase Deficiency,disease,DB02527
SMP0000168,AICA-Ribosiduria,disease,DB02527
SMP0000203,Molybdenum Cofactor Deficiency,disease,DB02527
SMP0000308,Dopamine Activation of Neurological Reward System,signaling,DB02527
SMP0000309,Excitatory Neural Signalling Through 5-HTR 4 and Serotonin,signaling,DB02527
SMP0000354,Intracellular Signalling Through Prostacyclin Receptor and Prostacyclin,signaling,DB02527
SMP0000427,Azathioprine Action Pathway,drug_action,DB02527
SMP0000430,Thioguanine Action Pathway,drug_action,DB02527
SMP0000513,Xanthinuria Type II,disease,DB02527
SMP0063756,Lysophosphatidic Acid LPA4 Signalling,signaling,DB02527
SMP0063757,Lysophosphatidic Acid LPA5 Signalling,signaling,DB02527
SMP0000167,Adenylosuccinate Lyase Deficiency,disease,DB02527
SMP0000220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB02527
SMP0000312,Excitatory Neural Signalling Through 5-HTR 6 and Serotonin,signaling,DB02527
SMP0000322,Vasopressin Regulation of Water Homeostasis,signaling,DB02527
SMP0000335,Intracellular Signalling Through Histamine H2 Receptor and Histamine,signaling,DB02527
SMP0000343,Intracellular Signalling Through PGD2 receptor and Prostaglandin D2,signaling,DB02527
SMP0000512,Xanthinuria Type I,disease,DB02527
SMP0000536,Mitochondrial DNA Depletion Syndrome,disease,DB02527
SMP0000537,Myoadenylate Deaminase Deficiency,disease,DB02527
SMP0063746,Lysophosphatidic Acid LPA1 Signalling,signaling,DB02527
SMP0063753,Lysophosphatidic Acid LPA2 Signalling,signaling,DB02527
SMP0063759,Lysophosphatidic Acid LPA6 Signalling,signaling,DB02527
SMP0000050,Purine Metabolism,metabolic,DB02527
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB02527
SMP0000310,Corticotropin Activation of Cortisol Production,signaling,DB02527
SMP0000311,Excitatory Neural Signalling Through 5-HTR 7 and Serotonin,signaling,DB02527
SMP0000320,Intracellular Signalling Through Adenosine Receptor A2a and Adenosine,signaling,DB02527
SMP0000321,Intracellular Signalling Through Adenosine Receptor A2b and Adenosine,signaling,DB02527
SMP0000333,Intracellular Signalling Through FSH Receptor and Follicle Stimulating Hormone,signaling,DB02527
SMP0000385,Homocarnosinosis,disease,DB02530
SMP0000072,Glutamate Metabolism,metabolic,DB02530
SMP0000339,Hyperinsulinism-Hyperammonemia Syndrome,disease,DB02530
SMP0000136,2-Hydroxyglutric Aciduria (D and L Form),disease,DB02530
SMP0000243,4-Hydroxybutyric Aciduria/Succinic Semialdehyde Dehydrogenase Deficiency,disease,DB02530
SMP0000567,Succinic Semialdehyde Dehydrogenase Deficiency,disease,DB02530
SMP0000099,Lovastatin Action Pathway,drug_action,DB02552
SMP0000111,Cerivastatin Action Pathway,drug_action,DB02552
SMP0000209,Hypercholesterolemia,disease,DB02552
SMP0000388,"Chondrodysplasia Punctata II, X-Linked Dominant (CDPX2)",disease,DB02552
SMP0000389,Smith-Lemli-Opitz Syndrome (SLOS),disease,DB02552
SMP0000510,Mevalonic Aciduria,disease,DB02552
SMP0000082,Simvastatin Action Pathway,drug_action,DB02552
SMP0000089,Pravastatin Action Pathway,drug_action,DB02552
SMP0000092,Rosuvastatin Action Pathway,drug_action,DB02552
SMP0000107,Zoledronate Action Pathway,drug_action,DB02552
SMP0000117,Pamidronate Action Pathway,drug_action,DB02552
SMP0000119,Fluvastatin Action Pathway,drug_action,DB02552
SMP0000319,Lysosomal Acid Lipase Deficiency (Wolman Disease),disease,DB02552
SMP0000508,Cholesteryl Ester Storage Disease,disease,DB02552
SMP0000023,Steroid Biosynthesis,metabolic,DB02552
SMP0000079,Ibandronate Action Pathway,drug_action,DB02552
SMP0000095,Alendronate Action Pathway,drug_action,DB02552
SMP0000112,Risedronate Action Pathway,drug_action,DB02552
SMP0000131,Atorvastatin Action Pathway,drug_action,DB02552
SMP0000386,Desmosterolosis,disease,DB02552
SMP0000387,CHILD Syndrome,disease,DB02552
SMP0000509,Hyper-IgD Syndrome,disease,DB02552
SMP0000511,Wolman Disease,disease,DB02552
SMP0000020,Arginine and Proline Metabolism,metabolic,DB02577
SMP0000024,Porphyrin Metabolism,metabolic,DB02577
SMP0000050,Purine Metabolism,metabolic,DB02577
SMP0000082,Simvastatin Action Pathway,drug_action,DB02577
SMP0000084,Etodolac Action Pathway,drug_action,DB02577
SMP0000085,Ketoprofen Action Pathway,drug_action,DB02577
SMP0000086,Ibuprofen Action Pathway,drug_action,DB02577
SMP0000089,Pravastatin Action Pathway,drug_action,DB02577
SMP0000092,Rosuvastatin Action Pathway,drug_action,DB02577
SMP0000096,Celecoxib Action Pathway,drug_action,DB02577
SMP0000101,Suprofen Action Pathway,drug_action,DB02577
SMP0000104,Indomethacin Action Pathway,drug_action,DB02577
SMP0000107,Zoledronate Action Pathway,drug_action,DB02577
SMP0000117,Pamidronate Action Pathway,drug_action,DB02577
SMP0000119,Fluvastatin Action Pathway,drug_action,DB02577
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB02577
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB02577
SMP0000289,Diflunisal Action Pathway,drug_action,DB02577
SMP0000314,Congenital Bile Acid Synthesis Defect Type II,disease,DB02577
SMP0000319,Lysosomal Acid Lipase Deficiency (Wolman Disease),disease,DB02577
SMP0000327,Phenytoin (Antiarrhythmic) Action Pathway,drug_action,DB02577
SMP0000353,Leukotriene C4 Synthesis Deficiency,disease,DB02577
SMP0000355,Mitochondrial Electron Transport Chain,metabolic,DB02577
SMP0000360,Hyperprolinemia Type II,disease,DB02577
SMP0000361,Hyperprolinemia Type I,disease,DB02577
SMP0000364,Lesch-Nyhan Syndrome (LNS),disease,DB02577
SMP0000365,Gout or Kelley-Seegmiller Syndrome,disease,DB02577
SMP0000371,Congenital Lipoid Adrenal Hyperplasia (CLAH) or Lipoid CAH,disease,DB02577
SMP0000408,Methadone Action Pathway,drug_action,DB02577
SMP0000422,Imipramine Action Pathway,drug_action,DB02577
SMP0000605,Ifosfamide Metabolism Pathway,drug_metabolism,DB02579
SMP0000447,Cyclophosphamide Action Pathway,drug_action,DB02579
SMP0000448,Ifosfamide Action Pathway,drug_action,DB02579
SMP0000604,Cyclophosphamide Metabolism Pathway,drug_metabolism,DB02579
SMP0000067,Aspartate Metabolism,metabolic,DB02655
SMP0000175,Canavan Disease,disease,DB02655
SMP0000192,Hypoacetylaspartia,disease,DB02655
SMP0000316,Zellweger Syndrome,disease,DB02659
SMP0000314,Congenital Bile Acid Synthesis Defect Type II,disease,DB02659
SMP0000720,27-Hydroxylase Deficiency,disease,DB02659
SMP0000035,Bile Acid Biosynthesis,metabolic,DB02659
SMP0000315,Cerebrotendinous Xanthomatosis (CTX),disease,DB02659
SMP0000317,Familial Hypercholanemia (FHCA),disease,DB02659
SMP0000318,Congenital Bile Acid Synthesis Defect Type III,disease,DB02659
SMP0000716,Thyroid Hormone Synthesis,metabolic,DB02688
SMP0000074,Retinol Metabolism,metabolic,DB02699
SMP0000336,Vitamin A Deficiency,disease,DB02699
SMP0000048,Nicotinate and Nicotinamide Metabolism,metabolic,DB02701
SMP0000046,Pyrimidine Metabolism,metabolic,DB02745
SMP0000202,MNGIE (Mitochondrial Neurogastrointestinal Encephalopathy),disease,DB02745
SMP0000172,beta-Ureidopropionase Deficiency,disease,DB02745
SMP0000178,Dihydropyrimidinase Deficiency,disease,DB02745
SMP0000219,UMP Synthase Deficiency (Orotic Aciduria),disease,DB02745
SMP0000004,Glycine and Serine Metabolism,metabolic,DB02751
SMP0000020,Arginine and Proline Metabolism,metabolic,DB02751
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB02751
SMP0000360,Hyperprolinemia Type II,disease,DB02751
SMP0000361,Hyperprolinemia Type I,disease,DB02751
SMP0000507,L-Arginine:Glycine Amidinotransferase Deficiency,disease,DB02751
SMP0000207,Prolidase Deficiency (PD),disease,DB02751
SMP0000208,Prolinemia Type II,disease,DB02751
SMP0000223,Non-Ketotic Hyperglycinemia,disease,DB02751
SMP0000244,Sarcosinemia,disease,DB02751
SMP0000363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB02751
SMP0000506,Hyperornithinemia-Hyperammonemia-Homocitrullinuria [HHH-syndrome],disease,DB02751
SMP0000179,Dihydropyrimidine Dehydrogenase Deficiency (DHPD),disease,DB02751
SMP0000242,Dimethylglycine Dehydrogenase Deficiency,disease,DB02751
SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB02751
SMP0000484,Dimethylglycine Dehydrogenase Deficiency,disease,DB02751
SMP0000485,"Hyperglycinemia, Non-Ketotic",disease,DB02751
SMP0000504,"Creatine Deficiency, Guanidinoacetate Methyltransferase Deficiency",disease,DB02751
SMP0000505,Hyperornithinemia with Gyrate Atrophy (HOGA),disease,DB02751
SMP0000721,3-Phosphoglycerate Dehydrogenase Deficiency,disease,DB02751
SMP0000456,Fatty Acid Biosynthesis,metabolic,DB02767
SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,DB02838
SMP0000504,"Creatine Deficiency, Guanidinoacetate Methyltransferase Deficiency",disease,DB02838
SMP0000505,Hyperornithinemia with Gyrate Atrophy (HOGA),disease,DB02838
SMP0000207,Prolidase Deficiency (PD),disease,DB02838
SMP0000208,Prolinemia Type II,disease,DB02838
SMP0000363,Ornithine Aminotransferase Deficiency (OAT Deficiency),disease,DB02838
SMP0000506,Hyperornithinemia-Hyperammonemia-Homocitrullinuria [HHH-syndrome],disease,DB02838
SMP0000020,Arginine and Proline Metabolism,metabolic,DB02838
SMP0000036,D-Arginine and D-Ornithine Metabolism,metabolic,DB02838
SMP0000188,Guanidinoacetate Methyltransferase Deficiency (GAMT Deficiency),disease,DB02838
SMP0000360,Hyperprolinemia Type II,disease,DB02838
SMP0000361,Hyperprolinemia Type I,disease,DB02838
SMP0000507,L-Arginine:Glycine Amidinotransferase Deficiency,disease,DB02838
SMP0030406,Androstenedione Metabolism,metabolic,DB02854
SMP0000167,Adenylosuccinate Lyase Deficiency,disease,DB02857
SMP0000220,Xanthine Dehydrogenase Deficiency (Xanthinuria),disease,DB02857
SMP0000512,Xanthinuria Type I,disease,DB02857
SMP0000536,Mitochondrial DNA Depletion Syndrome,disease,DB02857
SMP0000537,Myoadenylate Deaminase Deficiency,disease,DB02857
SMP0000050,Purine Metabolism,metabolic,DB02857
SMP0000210,Purine Nucleoside Phosphorylase Deficiency,disease,DB02857
SMP0000364,Lesch-Nyhan Syndrome (LNS),disease,DB02857
SMP0000365,Gout or Kelley-Seegmiller Syndrome,disease,DB02857
