drugbank-id,name,parent_key
DB01785,Dimethylallyl Diphosphate,SMP0000111
DB01942,Formic acid,SMP0000111
DB02552,Geranyl Diphosphate,SMP0000111
DB02577,Mesoheme,SMP0000111
DB03147,Flavin adenine dinucleotide,SMP0000111
DB03796,Palmitic Acid,SMP0000111
DB04160,Pyrophosphoric acid,SMP0000111
DB04540,Cholesterol,SMP0000111
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000111
DB07780,Farnesyl diphosphate,SMP0000111
DB00169,Cholecalciferol,SMP0000209
DB00171,ATP,SMP0000209
DB01378,Magnesium cation,SMP0000209
DB01592,Iron,SMP0000209
DB01785,Dimethylallyl Diphosphate,SMP0000209
DB01942,Formic acid,SMP0000209
DB02552,Geranyl Diphosphate,SMP0000209
DB02577,Mesoheme,SMP0000209
DB03147,Flavin adenine dinucleotide,SMP0000209
DB03796,Palmitic Acid,SMP0000209
DB04160,Pyrophosphoric acid,SMP0000209
DB04540,Cholesterol,SMP0000209
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000209
DB07780,Farnesyl diphosphate,SMP0000209
DB00169,Cholecalciferol,SMP0000388
DB00171,ATP,SMP0000388
DB01378,Magnesium cation,SMP0000388
DB01592,Iron,SMP0000388
DB01785,Dimethylallyl Diphosphate,SMP0000388
DB01942,Formic acid,SMP0000388
DB02552,Geranyl Diphosphate,SMP0000388
DB02577,Mesoheme,SMP0000388
DB03147,Flavin adenine dinucleotide,SMP0000388
DB03796,Palmitic Acid,SMP0000388
DB04160,Pyrophosphoric acid,SMP0000388
DB04540,Cholesterol,SMP0000388
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000388
DB07780,Farnesyl diphosphate,SMP0000388
DB00169,Cholecalciferol,SMP0000389
DB00171,ATP,SMP0000389
DB01378,Magnesium cation,SMP0000389
DB01592,Iron,SMP0000389
DB01785,Dimethylallyl Diphosphate,SMP0000389
DB01942,Formic acid,SMP0000389
DB02552,Geranyl Diphosphate,SMP0000389
DB02577,Mesoheme,SMP0000389
DB03147,Flavin adenine dinucleotide,SMP0000389
DB03796,Palmitic Acid,SMP0000389
DB04160,Pyrophosphoric acid,SMP0000389
DB04540,Cholesterol,SMP0000389
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000389
DB07780,Farnesyl diphosphate,SMP0000389
DB00169,Cholecalciferol,SMP0000510
DB00171,ATP,SMP0000510
DB01378,Magnesium cation,SMP0000510
DB01592,Iron,SMP0000510
DB01785,Dimethylallyl Diphosphate,SMP0000510
DB01942,Formic acid,SMP0000510
DB02552,Geranyl Diphosphate,SMP0000510
DB02577,Mesoheme,SMP0000510
DB03147,Flavin adenine dinucleotide,SMP0000510
DB03796,Palmitic Acid,SMP0000510
DB04160,Pyrophosphoric acid,SMP0000510
DB04540,Cholesterol,SMP0000510
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000510
DB07780,Farnesyl diphosphate,SMP0000510
DB00169,Cholecalciferol,SMP0000082
DB00171,ATP,SMP0000082
DB00641,Simvastatin,SMP0000082
DB01378,Magnesium cation,SMP0000082
DB01592,Iron,SMP0000082
DB01785,Dimethylallyl Diphosphate,SMP0000082
DB01942,Formic acid,SMP0000082
DB02552,Geranyl Diphosphate,SMP0000082
DB02577,Mesoheme,SMP0000082
DB03147,Flavin adenine dinucleotide,SMP0000082
DB03796,Palmitic Acid,SMP0000082
DB04160,Pyrophosphoric acid,SMP0000082
DB04540,Cholesterol,SMP0000082
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000082
DB07780,Farnesyl diphosphate,SMP0000082
DB00169,Cholecalciferol,SMP0000089
DB00171,ATP,SMP0000089
DB00175,Pravastatin,SMP0000089
DB01378,Magnesium cation,SMP0000089
DB01592,Iron,SMP0000089
DB01785,Dimethylallyl Diphosphate,SMP0000089
DB01942,Formic acid,SMP0000089
DB02552,Geranyl Diphosphate,SMP0000089
DB02577,Mesoheme,SMP0000089
DB03147,Flavin adenine dinucleotide,SMP0000089
DB03796,Palmitic Acid,SMP0000089
DB04160,Pyrophosphoric acid,SMP0000089
DB04540,Cholesterol,SMP0000089
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000089
DB07780,Farnesyl diphosphate,SMP0000089
DB00169,Cholecalciferol,SMP0000092
DB00171,ATP,SMP0000092
DB01098,Rosuvastatin,SMP0000092
DB01378,Magnesium cation,SMP0000092
DB01592,Iron,SMP0000092
DB01785,Dimethylallyl Diphosphate,SMP0000092
DB01942,Formic acid,SMP0000092
DB02552,Geranyl Diphosphate,SMP0000092
DB02577,Mesoheme,SMP0000092
DB03147,Flavin adenine dinucleotide,SMP0000092
DB03796,Palmitic Acid,SMP0000092
DB04160,Pyrophosphoric acid,SMP0000092
DB04540,Cholesterol,SMP0000092
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000092
DB07780,Farnesyl diphosphate,SMP0000092
DB00169,Cholecalciferol,SMP0000107
DB00171,ATP,SMP0000107
DB00399,Zoledronic acid,SMP0000107
DB01378,Magnesium cation,SMP0000107
DB01592,Iron,SMP0000107
DB01785,Dimethylallyl Diphosphate,SMP0000107
DB01942,Formic acid,SMP0000107
DB02552,Geranyl Diphosphate,SMP0000107
DB02577,Mesoheme,SMP0000107
DB03147,Flavin adenine dinucleotide,SMP0000107
DB03796,Palmitic Acid,SMP0000107
DB04160,Pyrophosphoric acid,SMP0000107
DB04540,Cholesterol,SMP0000107
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000107
DB07780,Farnesyl diphosphate,SMP0000107
DB00169,Cholecalciferol,SMP0000117
DB00171,ATP,SMP0000117
DB00282,Pamidronic acid,SMP0000117
DB01378,Magnesium cation,SMP0000117
DB01592,Iron,SMP0000117
DB01785,Dimethylallyl Diphosphate,SMP0000117
DB01942,Formic acid,SMP0000117
DB02552,Geranyl Diphosphate,SMP0000117
DB02577,Mesoheme,SMP0000117
DB03147,Flavin adenine dinucleotide,SMP0000117
DB03796,Palmitic Acid,SMP0000117
DB04160,Pyrophosphoric acid,SMP0000117
DB04540,Cholesterol,SMP0000117
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000117
DB07780,Farnesyl diphosphate,SMP0000117
DB00169,Cholecalciferol,SMP0000119
DB00171,ATP,SMP0000119
DB01095,Fluvastatin,SMP0000119
DB01378,Magnesium cation,SMP0000119
DB01592,Iron,SMP0000119
DB01785,Dimethylallyl Diphosphate,SMP0000119
DB01942,Formic acid,SMP0000119
DB02552,Geranyl Diphosphate,SMP0000119
DB02577,Mesoheme,SMP0000119
DB03147,Flavin adenine dinucleotide,SMP0000119
DB03796,Palmitic Acid,SMP0000119
DB04160,Pyrophosphoric acid,SMP0000119
DB04540,Cholesterol,SMP0000119
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000119
DB07780,Farnesyl diphosphate,SMP0000119
DB00169,Cholecalciferol,SMP0000319
DB00171,ATP,SMP0000319
DB01378,Magnesium cation,SMP0000319
DB01592,Iron,SMP0000319
DB01785,Dimethylallyl Diphosphate,SMP0000319
DB01942,Formic acid,SMP0000319
DB02552,Geranyl Diphosphate,SMP0000319
DB02577,Mesoheme,SMP0000319
DB03147,Flavin adenine dinucleotide,SMP0000319
DB03796,Palmitic Acid,SMP0000319
DB04160,Pyrophosphoric acid,SMP0000319
DB04540,Cholesterol,SMP0000319
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000319
DB07780,Farnesyl diphosphate,SMP0000319
DB00169,Cholecalciferol,SMP0000508
DB00171,ATP,SMP0000508
DB01378,Magnesium cation,SMP0000508
DB01592,Iron,SMP0000508
DB01785,Dimethylallyl Diphosphate,SMP0000508
DB01942,Formic acid,SMP0000508
DB02552,Geranyl Diphosphate,SMP0000508
DB02577,Mesoheme,SMP0000508
DB03147,Flavin adenine dinucleotide,SMP0000508
DB03796,Palmitic Acid,SMP0000508
DB04160,Pyrophosphoric acid,SMP0000508
DB04540,Cholesterol,SMP0000508
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000508
DB07780,Farnesyl diphosphate,SMP0000508
DB00169,Cholecalciferol,SMP0000023
DB00171,ATP,SMP0000023
DB01378,Magnesium cation,SMP0000023
DB01592,Iron,SMP0000023
DB01785,Dimethylallyl Diphosphate,SMP0000023
DB01942,Formic acid,SMP0000023
DB02552,Geranyl Diphosphate,SMP0000023
DB02577,Mesoheme,SMP0000023
DB03147,Flavin adenine dinucleotide,SMP0000023
DB03796,Palmitic Acid,SMP0000023
DB04160,Pyrophosphoric acid,SMP0000023
DB04540,Cholesterol,SMP0000023
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000023
DB07780,Farnesyl diphosphate,SMP0000023
DB00169,Cholecalciferol,SMP0000079
DB00171,ATP,SMP0000079
DB00710,Ibandronate,SMP0000079
DB01378,Magnesium cation,SMP0000079
DB01592,Iron,SMP0000079
DB01785,Dimethylallyl Diphosphate,SMP0000079
DB01942,Formic acid,SMP0000079
DB02552,Geranyl Diphosphate,SMP0000079
DB02577,Mesoheme,SMP0000079
DB03147,Flavin adenine dinucleotide,SMP0000079
DB03796,Palmitic Acid,SMP0000079
DB04160,Pyrophosphoric acid,SMP0000079
DB04540,Cholesterol,SMP0000079
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000079
DB07780,Farnesyl diphosphate,SMP0000079
DB00169,Cholecalciferol,SMP0000095
DB00171,ATP,SMP0000095
DB00630,Alendronic acid,SMP0000095
DB01378,Magnesium cation,SMP0000095
DB01592,Iron,SMP0000095
DB01785,Dimethylallyl Diphosphate,SMP0000095
DB01942,Formic acid,SMP0000095
DB02552,Geranyl Diphosphate,SMP0000095
DB02577,Mesoheme,SMP0000095
DB03147,Flavin adenine dinucleotide,SMP0000095
DB03796,Palmitic Acid,SMP0000095
DB04160,Pyrophosphoric acid,SMP0000095
DB04540,Cholesterol,SMP0000095
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000095
DB07780,Farnesyl diphosphate,SMP0000095
DB00169,Cholecalciferol,SMP0000112
DB00171,ATP,SMP0000112
DB00884,Risedronic acid,SMP0000112
DB01378,Magnesium cation,SMP0000112
DB01592,Iron,SMP0000112
DB01785,Dimethylallyl Diphosphate,SMP0000112
DB01942,Formic acid,SMP0000112
DB02552,Geranyl Diphosphate,SMP0000112
DB02577,Mesoheme,SMP0000112
DB03147,Flavin adenine dinucleotide,SMP0000112
DB03796,Palmitic Acid,SMP0000112
DB04160,Pyrophosphoric acid,SMP0000112
DB04540,Cholesterol,SMP0000112
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000112
DB07780,Farnesyl diphosphate,SMP0000112
DB00169,Cholecalciferol,SMP0000131
DB00171,ATP,SMP0000131
DB01378,Magnesium cation,SMP0000131
DB01592,Iron,SMP0000131
DB01785,Dimethylallyl Diphosphate,SMP0000131
DB01942,Formic acid,SMP0000131
DB02552,Geranyl Diphosphate,SMP0000131
DB02577,Mesoheme,SMP0000131
DB03147,Flavin adenine dinucleotide,SMP0000131
DB03796,Palmitic Acid,SMP0000131
DB04160,Pyrophosphoric acid,SMP0000131
DB04540,Cholesterol,SMP0000131
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000131
DB07780,Farnesyl diphosphate,SMP0000131
DB00169,Cholecalciferol,SMP0000386
DB00171,ATP,SMP0000386
DB01378,Magnesium cation,SMP0000386
DB01592,Iron,SMP0000386
DB01785,Dimethylallyl Diphosphate,SMP0000386
DB01942,Formic acid,SMP0000386
DB02552,Geranyl Diphosphate,SMP0000386
DB02577,Mesoheme,SMP0000386
DB03147,Flavin adenine dinucleotide,SMP0000386
DB03796,Palmitic Acid,SMP0000386
DB04160,Pyrophosphoric acid,SMP0000386
DB04540,Cholesterol,SMP0000386
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000386
DB07780,Farnesyl diphosphate,SMP0000386
DB00169,Cholecalciferol,SMP0000387
DB00171,ATP,SMP0000387
DB01378,Magnesium cation,SMP0000387
DB01592,Iron,SMP0000387
DB01785,Dimethylallyl Diphosphate,SMP0000387
DB01942,Formic acid,SMP0000387
DB02552,Geranyl Diphosphate,SMP0000387
DB02577,Mesoheme,SMP0000387
DB03147,Flavin adenine dinucleotide,SMP0000387
DB03796,Palmitic Acid,SMP0000387
DB04160,Pyrophosphoric acid,SMP0000387
DB04540,Cholesterol,SMP0000387
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000387
DB07780,Farnesyl diphosphate,SMP0000387
DB00169,Cholecalciferol,SMP0000509
DB00171,ATP,SMP0000509
DB01378,Magnesium cation,SMP0000509
DB01592,Iron,SMP0000509
DB01785,Dimethylallyl Diphosphate,SMP0000509
DB01942,Formic acid,SMP0000509
DB02552,Geranyl Diphosphate,SMP0000509
DB02577,Mesoheme,SMP0000509
DB03147,Flavin adenine dinucleotide,SMP0000509
DB03796,Palmitic Acid,SMP0000509
DB04160,Pyrophosphoric acid,SMP0000509
DB04540,Cholesterol,SMP0000509
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000509
DB07780,Farnesyl diphosphate,SMP0000509
DB00169,Cholecalciferol,SMP0000511
DB00171,ATP,SMP0000511
DB01378,Magnesium cation,SMP0000511
DB01592,Iron,SMP0000511
DB01785,Dimethylallyl Diphosphate,SMP0000511
DB01942,Formic acid,SMP0000511
DB02552,Geranyl Diphosphate,SMP0000511
DB02577,Mesoheme,SMP0000511
DB03147,Flavin adenine dinucleotide,SMP0000511
DB03796,Palmitic Acid,SMP0000511
DB04160,Pyrophosphoric acid,SMP0000511
DB04540,Cholesterol,SMP0000511
DB04714,ISOPENTENYL PYROPHOSPHATE,SMP0000511
DB07780,Farnesyl diphosphate,SMP0000511
DB00171,ATP,SMP0000011
DB01373,Calcium,SMP0000011
DB01378,Magnesium cation,SMP0000011
DB01592,Iron,SMP0000011
DB01729,"(1s,3s,4s)-1,3,4-Triphospho-Myo-Inositol",SMP0000011
DB04160,Pyrophosphoric acid,SMP0000011
DB13178,Inositol,SMP0000011
DB00157,NADH,SMP0000039
DB00171,ATP,SMP0000039
DB02515,3-Phosphoglycerol,SMP0000039
DB03147,Flavin adenine dinucleotide,SMP0000039
DB03796,Palmitic Acid,SMP0000039
DB04326,Dihydroxyacetone phosphate,SMP0000039
DB00157,NADH,SMP0000043
DB00171,ATP,SMP0000043
DB01378,Magnesium cation,SMP0000043
DB01592,Iron,SMP0000043
DB01593,Zinc,SMP0000043
DB01638,Sorbitol,SMP0000043
DB01861,Uridine diphosphate glucose,SMP0000043
DB02317,Alpha-D-Galactose-1-Phosphate,SMP0000043
DB03435,Uridine-5'-Diphosphate,SMP0000043
DB04160,Pyrophosphoric acid,SMP0000043
DB04465,Lactose,SMP0000043
DB13178,Inositol,SMP0000043
DB00119,Pyruvic acid,SMP0000057
DB00121,Biotin,SMP0000057
DB00139,Succinic acid,SMP0000057
DB00157,NADH,SMP0000057
DB00171,ATP,SMP0000057
DB01378,Magnesium cation,SMP0000057
DB03147,Flavin adenine dinucleotide,SMP0000057
DB04272,Citric acid,SMP0000057
DB04299,Maleic Acid,SMP0000057
DB00119,Pyruvic acid,SMP0000128
DB00121,Biotin,SMP0000128
DB00157,NADH,SMP0000128
DB00171,ATP,SMP0000128
DB01378,Magnesium cation,SMP0000128
DB01709,2-phospho-D-glyceric acid,SMP0000128
DB01819,Phosphoenolpyruvate,SMP0000128
DB02263,Glyceraldehyde-3-Phosphate,SMP0000128
DB04326,Dihydroxyacetone phosphate,SMP0000128
DB00177,Valsartan,SMP0000165
DB01593,Zinc,SMP0000165
DB00178,Ramipril,SMP0000154
DB01593,Zinc,SMP0000154
DB00178,Ramipril,SMP0000597
DB01593,Zinc,SMP0000597
DB00157,NADH,SMP0000431
DB00171,ATP,SMP0000431
DB00184,Nicotine,SMP0000431
DB00368,Norepinephrine,SMP0000431
DB00988,Dopamine,SMP0000431
DB01345,Potassium cation,SMP0000431
DB01373,Calcium,SMP0000431
DB02577,Mesoheme,SMP0000431
DB03147,Flavin adenine dinucleotide,SMP0000431
DB03435,Uridine-5'-Diphosphate,SMP0000431
DB03843,Formaldehyde,SMP0000431
DB00157,NADH,SMP0000628
DB00184,Nicotine,SMP0000628
DB02577,Mesoheme,SMP0000628
DB03147,Flavin adenine dinucleotide,SMP0000628
DB03435,Uridine-5'-Diphosphate,SMP0000628
DB03843,Formaldehyde,SMP0000628
DB00171,ATP,SMP0000301
DB00187,Esmolol,SMP0000301
DB01345,Potassium cation,SMP0000301
DB01373,Calcium,SMP0000301
DB01378,Magnesium cation,SMP0000301
DB00171,ATP,SMP0000671
DB00193,Tramadol,SMP0000671
DB00368,Norepinephrine,SMP0000671
DB00988,Dopamine,SMP0000671
DB01345,Potassium cation,SMP0000671
DB01373,Calcium,SMP0000671
DB00157,NADH,SMP0000637
DB00171,ATP,SMP0000637
DB00193,Tramadol,SMP0000637
DB02577,Mesoheme,SMP0000637
DB03435,Uridine-5'-Diphosphate,SMP0000637
DB03843,Formaldehyde,SMP0000637
DB00171,ATP,SMP0000299
DB00195,Betaxolol,SMP0000299
DB01345,Potassium cation,SMP0000299
DB01373,Calcium,SMP0000299
DB01378,Magnesium cation,SMP0000299
DB00208,Ticlopidine,SMP0000261
DB00208,Ticlopidine,SMP0000611
DB00213,Pantoprazole,SMP0000615
DB00171,ATP,SMP0000228
DB00213,Pantoprazole,SMP0000228
DB01345,Potassium cation,SMP0000228
DB01593,Zinc,SMP0000228
DB03128,Acetylcholine,SMP0000228
DB00151,Cysteine,SMP0000118
DB00214,Torasemide,SMP0000118
DB01345,Potassium cation,SMP0000118
DB03904,Urea,SMP0000118
DB00157,NADH,SMP0000424
DB00171,ATP,SMP0000424
DB00215,Citalopram,SMP0000424
DB00368,Norepinephrine,SMP0000424
DB00988,Dopamine,SMP0000424
DB01345,Potassium cation,SMP0000424
DB01373,Calcium,SMP0000424
DB01828,Methylamine,SMP0000424
DB02577,Mesoheme,SMP0000424
DB03147,Flavin adenine dinucleotide,SMP0000424
DB03843,Formaldehyde,SMP0000424
DB00157,NADH,SMP0000627
DB00215,Citalopram,SMP0000627
DB01828,Methylamine,SMP0000627
DB02577,Mesoheme,SMP0000627
DB03147,Flavin adenine dinucleotide,SMP0000627
DB03843,Formaldehyde,SMP0000627
DB00151,Cysteine,SMP0000081
DB00232,Methyclothiazide,SMP0000081
DB01345,Potassium cation,SMP0000081
DB03904,Urea,SMP0000081
DB00171,ATP,SMP0000642
DB00238,Nevirapine,SMP0000642
DB02577,Mesoheme,SMP0000642
DB03435,Uridine-5'-Diphosphate,SMP0000642
DB00131,Adenosine phosphate,SMP0000743
DB00171,ATP,SMP0000743
DB00238,Nevirapine,SMP0000743
DB04160,Pyrophosphoric acid,SMP0000743
DB00171,ATP,SMP0000326
DB00252,Phenytoin,SMP0000326
DB01320,Fosphenytoin,SMP0000326
DB01345,Potassium cation,SMP0000326
DB01373,Calcium,SMP0000326
DB01378,Magnesium cation,SMP0000326
DB00252,Phenytoin,SMP0000618
DB01320,Fosphenytoin,SMP0000618
DB00171,ATP,SMP0000302
DB00264,Metoprolol,SMP0000302
DB01345,Potassium cation,SMP0000302
DB01373,Calcium,SMP0000302
DB01378,Magnesium cation,SMP0000302
DB00266,Dicoumarol,SMP0000270
DB01022,Phylloquinone,SMP0000270
DB01373,Calcium,SMP0000270
DB00266,Dicoumarol,SMP0000656
DB01022,Phylloquinone,SMP0000656
DB01373,Calcium,SMP0000656
DB00171,ATP,SMP0000378
DB00270,Isradipine,SMP0000378
DB01345,Potassium cation,SMP0000378
DB01373,Calcium,SMP0000378
DB01378,Magnesium cation,SMP0000378
DB00171,ATP,SMP0000736
DB00272,Betazole,SMP0000736
DB01345,Potassium cation,SMP0000736
DB01593,Zinc,SMP0000736
DB03128,Acetylcholine,SMP0000736
DB00275,Olmesartan,SMP0000163
DB01593,Zinc,SMP0000163
DB00278,Argatroban,SMP0000276
DB01022,Phylloquinone,SMP0000276
DB01373,Calcium,SMP0000276
DB00171,ATP,SMP0000325
DB00280,Disopyramide,SMP0000325
DB01345,Potassium cation,SMP0000325
DB01373,Calcium,SMP0000325
DB01378,Magnesium cation,SMP0000325
DB00157,NADH,SMP0000328
DB00171,ATP,SMP0000328
DB00281,Lidocaine,SMP0000328
DB01345,Potassium cation,SMP0000328
DB01373,Calcium,SMP0000328
DB01378,Magnesium cation,SMP0000328
DB02577,Mesoheme,SMP0000328
DB03843,Formaldehyde,SMP0000328
DB00157,NADH,SMP0000398
DB00171,ATP,SMP0000398
DB00281,Lidocaine,SMP0000398
DB00368,Norepinephrine,SMP0000398
DB00988,Dopamine,SMP0000398
DB01345,Potassium cation,SMP0000398
DB01373,Calcium,SMP0000398
DB02577,Mesoheme,SMP0000398
DB03843,Formaldehyde,SMP0000398
DB00157,NADH,SMP0000620
DB00281,Lidocaine,SMP0000620
DB02577,Mesoheme,SMP0000620
DB03843,Formaldehyde,SMP0000620
DB00283,Clemastine,SMP0058891
DB01373,Calcium,SMP0058891
DB00157,NADH,SMP0000636
DB00285,Venlafaxine,SMP0000636
DB02577,Mesoheme,SMP0000636
DB03843,Formaldehyde,SMP0000636
DB06700,Desvenlafaxine,SMP0000636
DB00171,ATP,SMP0000406
DB00295,Morphine,SMP0000406
DB00368,Norepinephrine,SMP0000406
DB00988,Dopamine,SMP0000406
DB01345,Potassium cation,SMP0000406
DB01373,Calcium,SMP0000406
DB03435,Uridine-5'-Diphosphate,SMP0000406
DB00157,NADH,SMP0000405
DB00171,ATP,SMP0000405
DB00295,Morphine,SMP0000405
DB00318,Codeine,SMP0000405
DB00368,Norepinephrine,SMP0000405
DB00988,Dopamine,SMP0000405
DB01345,Potassium cation,SMP0000405
DB01373,Calcium,SMP0000405
DB02577,Mesoheme,SMP0000405
DB03435,Uridine-5'-Diphosphate,SMP0000405
DB03843,Formaldehyde,SMP0000405
DB00295,Morphine,SMP0000623
DB01452,Diamorphine,SMP0000623
DB03166,Acetic acid,SMP0000623
DB00171,ATP,SMP0000407
DB00295,Morphine,SMP0000407
DB00368,Norepinephrine,SMP0000407
DB00988,Dopamine,SMP0000407
DB01345,Potassium cation,SMP0000407
DB01373,Calcium,SMP0000407
DB01452,Diamorphine,SMP0000407
DB03166,Acetic acid,SMP0000407
DB00157,NADH,SMP0000621
DB00295,Morphine,SMP0000621
DB00318,Codeine,SMP0000621
DB02577,Mesoheme,SMP0000621
DB03435,Uridine-5'-Diphosphate,SMP0000621
DB03843,Formaldehyde,SMP0000621
DB00295,Morphine,SMP0000622
DB03435,Uridine-5'-Diphosphate,SMP0000622
DB00171,ATP,SMP0000404
DB00296,Ropivacaine,SMP0000404
DB00368,Norepinephrine,SMP0000404
DB00988,Dopamine,SMP0000404
DB01345,Potassium cation,SMP0000404
DB01373,Calcium,SMP0000404
DB00171,ATP,SMP0000393
DB00297,Bupivacaine,SMP0000393
DB00368,Norepinephrine,SMP0000393
DB00988,Dopamine,SMP0000393
DB01345,Potassium cation,SMP0000393
DB01373,Calcium,SMP0000393
DB00171,ATP,SMP0000630
DB00300,Tenofovir disoproxil,SMP0000630
DB01378,Magnesium cation,SMP0000630
DB00302,Tranexamic acid,SMP0000287
DB01022,Phylloquinone,SMP0000287
DB01373,Calcium,SMP0000287
DB00171,ATP,SMP0000332
DB00308,Ibutilide,SMP0000332
DB01345,Potassium cation,SMP0000332
DB01373,Calcium,SMP0000332
DB01378,Magnesium cation,SMP0000332
DB00171,ATP,SMP0000438
DB00309,Vindesine,SMP0000438
DB00131,Adenosine phosphate,SMP0000635
DB00157,NADH,SMP0000635
DB00171,ATP,SMP0000635
DB00313,Valproic acid,SMP0000635
DB01378,Magnesium cation,SMP0000635
DB02577,Mesoheme,SMP0000635
DB03147,Flavin adenine dinucleotide,SMP0000635
DB03435,Uridine-5'-Diphosphate,SMP0000635
DB04160,Pyrophosphoric acid,SMP0000635
DB00142,Glutamic acid,SMP0000710
DB00143,Glutathione,SMP0000710
DB00316,Acetaminophen,SMP0000710
DB00917,Dinoprostone,SMP0000710
DB01373,Calcium,SMP0000710
DB01378,Magnesium cation,SMP0000710
DB01593,Zinc,SMP0000710
DB02056,Prostaglandin D2,SMP0000710
DB02577,Mesoheme,SMP0000710
DB03866,Prostaglandin G2,SMP0000710
DB04557,Arachidonic Acid,SMP0000710
DB00317,Gefitinib,SMP0000473
DB00171,ATP,SMP0000410
DB00327,Hydromorphone,SMP0000410
DB00368,Norepinephrine,SMP0000410
DB00988,Dopamine,SMP0000410
DB01345,Potassium cation,SMP0000410
DB01373,Calcium,SMP0000410
DB00157,NADH,SMP0000408
DB00171,ATP,SMP0000408
DB00333,Methadone,SMP0000408
DB00368,Norepinephrine,SMP0000408
DB00988,Dopamine,SMP0000408
DB01345,Potassium cation,SMP0000408
DB01373,Calcium,SMP0000408
DB02577,Mesoheme,SMP0000408
DB03843,Formaldehyde,SMP0000408
DB00157,NADH,SMP0000624
DB00333,Methadone,SMP0000624
DB02577,Mesoheme,SMP0000624
DB03843,Formaldehyde,SMP0000624
DB00171,ATP,SMP0000298
DB00335,Atenolol,SMP0000298
DB01345,Potassium cation,SMP0000298
DB01373,Calcium,SMP0000298
DB01378,Magnesium cation,SMP0000298
DB00338,Omeprazole,SMP0000613
DB00171,ATP,SMP0000226
DB00338,Omeprazole,SMP0000226
DB01345,Potassium cation,SMP0000226
DB01593,Zinc,SMP0000226
DB03128,Acetylcholine,SMP0000226
DB00341,Cetirizine,SMP0059058
DB01373,Calcium,SMP0059058
DB00342,Terfenadine,SMP0060208
DB01373,Calcium,SMP0060208
DB00171,ATP,SMP0000359
DB00343,Diltiazem,SMP0000359
DB01345,Potassium cation,SMP0000359
DB01373,Calcium,SMP0000359
DB01378,Magnesium cation,SMP0000359
DB00352,Tioguanine,SMP0000647
DB01378,Magnesium cation,SMP0000647
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SMP0000647
DB04160,Pyrophosphoric acid,SMP0000647
DB00354,Buclizine,SMP0058964
DB01373,Calcium,SMP0058964
DB00157,NADH,SMP0000486
DB00360,Sapropterin,SMP0000486
DB01593,Zinc,SMP0000486
DB01942,Formic acid,SMP0000486
