Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
,"35 Tillotson Avenue, Sowerby, Sowerby Bridge, HX6 1BX",77592035,,1825,Shop and Premises,Rateable Value below threshold
Setbray Properties Ltd,"Adj 29 Crown Street, Hebden Bridge, HX7 8EH",76176715,"Suite 1 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",205,Store And Premises,Rateable Value below threshold
,"Unit 29, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164749,,790,Workshop And Premises,Rateable Value below threshold
Asda Stores Ltd,"Kwiksave, Burnley Road, Todmorden, OL14 7BU",78076709,"C/O Gl Hearn Management Ltd, Po Box 1610, Southampton, SO15 3WX",31750,Shop and Premises,Empty Relief - Post 01/04/2008
Everything Everywhere Ltd,"Telecommunications Mast, Ref WYK0289 Rear Car Auction, Armytage Road, Brighouse            HD6 1XE",29020746,"C/O Bilfinger Gva, Po Box 6079, Wolverhampton, WV1 9RA",8700,Communication Station and Premises,Unoccupied Land
,"278 Gibbet Street, Halifax, HX1 4LT",65164278,,2550,Shop and Premises,Rateable Value below threshold
Boothtown Partnership,"Grantham Road, Recreation Ground, Grantham Road, Halifax",65192716,"Attn D & V Robertshaw, 15 Woodside View, Boothtown, Halifax, HX3 6EH",6100,Changing Rooms And Premises,Awaiting occupation
,"Unit 2, 27 Rastrick Common, Brighouse, HD6 3DW",29480711,,6100,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"1ST Floor, 43A Crown Street, Halifax, HX1 1JB",64756719,,2275,Offices and Premises,Listed Building
Dean Clough Ltd,"Office Suite D 258, Dean Clough Mills, Halifax, HX3 5AX",64778778,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",3100,Office,Listed Building
,"3a Crown Street, Hebden Bridge, HX7 8EH",76176721,,5400,Salon And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Children & Young People's Services,"Grd Flr Carlton Mill, Wharf Street, Sowerby Bridge, HX6 2AS",77652736,"Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",13500,Offices and Premises,Listed Building
Hurst Group Northern Ltd,"Capital Works, 12-14 Wakefield Road, Brighouse, HD6 1PE",29608755,"F.A.O. Mr Gary Hurst, Aynsley House, Common Road, Low Moor, Bradford, BD12 0UF",38000,Factory and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc,"27 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252725,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2550,Shop and Premises,Listed Building
Dean Clough Ltd,"Office Suite D 39, Dean Clough Mills, Halifax, HX3 5AX",64788727,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",4050,Offices,Listed Building
Calderdale Mbc,"26 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252766,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2475,Shop and Premises,Listed Building
J Speak & Co Ltd,"Unit 4, North Dean Mills, Stainland Road, Greetland           HX4 8LS",68772725,"1 Alfred Street, Greetland, Halifax, HX4 8LT",1750,Garage And Premises,Rateable Value below threshold
Westfield Properties,"Unit 10, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164730,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1850,Workshop And Premises,Rateable Value below threshold
Westfield Properties Ltd,"Units 4 & 5, Calder Workshops, Gibbet Street, Halifax             HX1 4JQ",65164753,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",1625,Workshop And Premises,Rateable Value below threshold
J Speak & Co Ltd,"Adj Unit 3, North Dean Mills, Greetland, Halifax             HX4 8LS",68772713,"North Dean Mills, Stainland Road, Greetland, Halifax, HX4 8LS",850,Store And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Unit 2 (1st Floor), Mearclough Works, Mearclough Road, Sowerby Bridge      HX6 3LF",77340710,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",580,Store And Premises,Rateable Value below threshold
Finestreet Ltd,"21e Halifax Road, Todmorden, OL14 5AG",78192776,"21a Halifax Road, Bramsche Square, Todmorden, OL14 5AG",1375,Salon,Rateable Value below threshold
Dr. Kuldip S Hunjan & Associates,"First Floor Offices, Warwick Chambers, 37 Southgate, Halifax              HX1 1DL",68652703,"Ground 1st & 2nd Floors, 3 Westgate, Halifax, HX1 1DJ",1900,Offices and Premises,Rateable Value below threshold
,"1 Oak Terrace, Stainland, Halifax, HX4 9EY",68112001,,1775,Shop and Premises,Rateable Value below threshold
Calderdale Mbc Community Services,"Boothtown Road, Halifax, HX3 6ET",64284700,"Fao Jim Milner, Westgate House, Westgate, Halifax, HX1 1PD",990,Public Conveniences,Rateable Value below threshold
Seddon Homes Ltd,"Melbourne Street, Hebden Bridge, HX7 6AS",76364706,"Birchwood One Business Park, Dewhurst Road, Birchwood, Warrington, WA3 7GB",680,Workshop And Premises,Rateable Value below threshold
Calderdale Mbc,"34/35 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252746,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",5100,Shop and Premises,Listed Building
,"10 Martin House, 2 Martin Street, Brighouse, HD6 1DA",29408713,,1750,Offices And Premises,Rateable Value below threshold
Reactiv Media Limited,"The Warehouse, Elland Wharf, Gas Works Lane, Elland               HX5 9HH",56104710,"The Warehouse, Gas Works Lane, Elland, HX5 9HJ",46000,Offices And Premises,Listed Building
,"Old Oxford House, Albert Street, Hebden Bridge, HX7 8AH",76012717,,5300,Restaurant and Premises,Flood Relief Application 2015/16
Co-Operative Group Ltd,"Units 3-7, Burnley Road Garage, Mytholmroyd, Hebden Bridge        HX7 5LH",76088743,"C/O Rate Account Management, Colliers Int Rating Uk Llp, 12th Flr Eleven Brindleyplace, 2 Brunswick Square, Brindleyplace Birmingham, B1 2LP",21500,Laboratory And Premises,Empty Relief - Post 01/04/2008
,"Slitheroe Works, Oldham Road, Rishworth, Sowerby Bridge       HX6 4EW",77412717,,5600,Offices and Premises,Empty Relief - Post 01/04/2008
Property Holdings Executive Scheme,"Trinity House, Blackwall, Halifax, HX1 2QR",64268709,"Woodthorpe, 1 Gleddings Close, Halifax, HX3 0JD",6500,Offices and Premises,Listed Building
,"Office No 1, Sdh Industrial Estate, West Street, Sowerby Bridge       HX6 3BS",77648721,,1225,Offices and Premises,Rateable Value below threshold
Swinton Colonnade,"Fellside House, Hebble Brook Business Park, Hays Lane, Halifax              HX2 8UL",65288707,"Fao Purchase Ledger, Swinton Group Ltd, 6 Great Marlborough Street, Manchester, M1 5SW",22750,Offices and Premises,Empty Relief - Post 01/04/2008
Mobile Broadband Network Ltd,"Telecommunication Mast, Site Ref 99609, Lister Street, Brighouse            HD6 2AH",29670701,"C/O Gva, Business Rates (Tm), Po Box 6079, Wolverhampton, WV1 9RA",8600,Communication Station and Premises,Unoccupied Land
,"120 Hanson Lane, Halifax, HX1 5PG",65264120,,1375,Shop and Premises,Rateable Value below threshold
Joseph Dobson & Sons Ltd,"22/24 Northgate, Elland, HX5 0RU",56180024,"26 Northgate, Elland, West Yorks, HX5 0RU",7600,Offices and Premises,Empty Relief - Post 01/04/2008
Benjamin Whiteley & Sons Ltd,"Part Ground Floor Front, Multi Storey Park Road Mills, Park Road, Elland               HX5 9HX",56192735,"Park Road Mills, Park Road, Elland, HX5 9HX",980,Warehouse,Rateable Value below threshold
Benjamin Whiteley & Sons Ltd,"1ST, 2ND & 2RD Floors, Park Road Mills, Park Road, Elland               HX5 9HX",56192766,"Park Road Mills, Park Road, Elland, HX5 9HX",10500,Workshop And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Community Services,"25 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252726,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",2500,Shop and Premises,Listed Building
Dean Clough Ltd,"Unit K2 (Second Floor), K Mill, Dean Clough Mills, Halifax, HX3 5AX",64784816,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",8900,Offices,Listed Building
Roch Valley Homes Ltd,"Unit 6 Hollins Mill, Rochdale Road, Todmorden, OL14 6SA",78400842,"2nd Floor, Hollins Mill, Walsden, Todmorden, OL14 6SA",1825,Store And Premises,Empty Property - RV < 15000
Westfield Properties Ltd,"Unit 7a, Lineholme Mill, Burnley Road, Todmorden           OL14 7DH",78076807,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",560,Store And Premises,Rateable Value below threshold
First Group,"International House, 139 Skircoat Road, Halifax, HX1 2RE",68604708,"Attn Alison Davidson, First Shared Services, 395 King Street, Aberdeen, AB24 5RP",1525,Offices and Premises,Rateable Value below threshold
Decopac Ltd [In Liquidation],"Thornhill Briggs Mill, Thornhills Beck Lane, Brighouse, HD6 4AW",29572701,"C/O Brackenbury Clark & Co Ltd, 26 York Place, Leeds, LS1 2EY",107000,Workshop And Premises,Bankrupt / Liquidation / Winding Up Order
,"First Floor, 6-8 Hall Street, Halifax, HX1 5AY",65248714,,5600,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"149 Shay Lane, Halifax, HX3 6RR",68536149,,5800,Warehouse And Premises,Empty Relief - Post 01/04/2008
Pennine Housing 2000 Ltd,"31 Dene Place, Halifax, HX1 5TL",64808031,"Finance Section, Bull Green House, Bull Green, Halifax, HX1 2EB",3100,Shop and Premises,Empty Relief - Post 01/04/2008
S Sheard & Son Ltd,"Prospect Mill, Church Street, Greetland, Halifax              HX4 8LY",64576702,"Solar Works, Calder Street, Greetland, Halifax, HX4 8AQ",62500,Warehouse And Premises,Empty Relief - Post 01/04/2008
Atmosphere Bars & Clubs Ltd (In Administration),"13/15 Alexandra Street, Halifax, HX1 1BS",64056700,"F.A.O.Craig  Florence, C/O Deloitte Llp, 1 City Square, Leeds, LS1 2AL",18500,Restaurant and Premises,Listed Building
Calderdale Mbc Markets Manager,"1ST, 2ND & 3RD Floors, 34 Market Street, Halifax, HX1 1PB",65736739,"19 Albion Street, Halifax, HX1 1DU",4450,Offices And Premises,Listed Building
Gallyville Ltd,"Base, 2ND, 3RD & 4TH Floors, Southgate House, Wards End, Halifax              HX1 1BX",69264741,"F.A.O. Mr Clifford D Wing, Parkside House, 41 Walsingham Road, Enfield, Middlesex, EN2 6EY",85500,Offices And Premises,Empty Relief - Post 01/04/2008
Royal London Mutual Insurance Society Ltd,"Former Filling Station, Church Street, Halifax, HX1 1QY",64572711,"C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",13250,Offices and Premises,Empty Relief - Post 01/04/2008
Marshalls Mono Ltd,"West Lane, Southowram, Halifax, HX3 9TW",69352702,"A Johnson - Group Prop Manager, Marshalls Plc, Landscape House, Premier Way, Lowfields Business Park, Elland, HX5 9HT",104000,Factory and Premises,Qualifying industrial hereditament
Calderdale Mbc Community Services,"43 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252743,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",720,Shop and Premises,Listed Building
Warmco Space Heating Ltd,"Unit 15B, Kirklees Steel Works, Grove Street, Brighouse            HD6 1PL",29284726,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1500,Store,Rateable Value below threshold
Thornhill Estates,"Dewsbury Road, Brighouse, HD6 3QB",29228700,"C/O Savills L & P Ltd, 13-15 Micklegate, York, YO1 6JH",880,Cricket Club And Premises,Empty Property - RV < 15000
,"40 Oldham Road, Ripponden, Sowerby Bridge, HX6 4DP",77408040,,11250,Shop and Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 301 Third Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420727,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1175,Warehouse And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 203B Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420724,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",135,Store And Premises,Empty Property - RV < 15000
Leo Sawrij Ltd,"Park Spring Quarry, Swales Moor Road, Halifax, HX3 6UF",68908701,"Swalesmoor Mik Farm, Swales Moor Road, Halifax, HX3 6UF",19000,Mineral Processing Plant And Premises,Empty Relief - Post 01/04/2008
,"2ND Floor, 41A Crown Street, Halifax, HX1 1JB",64756745,,5500,Offices And Premises,Listed Building
Units To Let [Northern] Ltd,"Unit 7 (1st Floor), Mearclough Works, Mearclough Road, Sowerby Bridge      HX6 3LF",77340719,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",620,Store And Premises,Empty Property - RV < 15000
Blackshaw Holdings Ltd,"Part 2ND Floor Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4JJ",29084810,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",14500,Offices and Premises,Empty Relief - Post 01/04/2008
,"Office 20, The Spire, Leeds Road, Lightcliffe, Halifax              HX3 8NU",65620712,,2400,Office,Listed Building
Sipp Deal Trustees Ltd,"3 Victoria Street, Greetland, Halifax, HX4 8DF",69204003,"C/O Hanson Chartered Surveyors, 83 Fitzwilliam Street, Huddersfield, HD1 5LG",3700,Surgery And Premises,Empty Relief - Post 01/04/2008
,"Suite 4, Nursery Lane Health Centre, Nursery Lane, Halifax              HX3 5SW",68104704,,870,Office,Rateable Value below threshold
Calderdale Mbc Land & Property Services,"22 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252749,"Northgate House, Northgate, Halifax, HX1 1UN",2475,Shop and Premises,Listed Building
Warmco Space Heating Ltd,"77 Mill Lane, Brighouse, HD6 1PN",29420742,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1350,Offices And Premises,Empty Property - RV < 15000
Santander,"First Floor, 24/26 Commercial Street, Brighouse, HD6 1AQ",29196726,"C/O Jones Lang Lasalle, Business Rates, One Piccadilly Gardens, Manchester, M1 1RG",8100,Gym And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Markets Manager,"Balcony Store, 29 Borough Market, Halifax, HX1 1DZ",64288817,"19 Albion Street, Halifax, HX1 1DU",455,Store And Premises,Listed Building
,"Opp Victoria Works, Calder Street, Brighouse, HD6 1LZ",29124707,,4850,Car Park,Unoccupied Land
Warmco Space Heating Ltd,"Unit 7C, River Street Business Park, River Street, Brighouse            HD6 1LU",29492736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1625,Store &  Premises,Empty Property - RV < 15000
Calderdale Mbc,"38 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252747,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",1675,Shop and Premises,Listed Building
Calderdale Mbc,"80 Rustic, Piece Hall, Halifax, HX1 1RE",68252080,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",1700,Shop and Premises,Listed Building
Royal London Mutual Insurance Society Ltd,"New Road Business Park, New Road, Halifax, HX1 2LH",68028714,"C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",10500,Workshop And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Land & Property Services,"12/13 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252741,"Northgate House, Northgate, Halifax, HX1 1UN",5100,Shop and Premises,Listed Building
,"9 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408009,,1650,Shop and Premises,Empty Property - RV < 15000
,"Room 1,2nd Floor, 3 Clare Road, Halifax, HX1 2HX",64584743,,1100,Office and Premises,Rateable Value below threshold
,"The Yard Studio, Mount Pleasant Mill, Midgley Road, Mytholmroyd         HX7 5LR",76444718,,1000,Studio And Premises,Listed Building
,"Part Ground Floor, Royd House, Birds Royd Lane, Brighouse           HD6 1LQ",29052717,,2250,Store And Premises,Empty Property - RV < 15000
Homes & Communities Agency,"2ND Floor, 25B Union Street, Halifax, HX1 1PR",69144709,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",1550,Store And Premises,Rateable Value below threshold
Homes & Communities Agency,"Crown Works, Hopwood Lane, Halifax, HX1 5HW",65364702,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",1125,Workshop And Premises,Rateable Value below threshold
,"Unit 1, Hollins Mill Lane, Sowerby Bridge, HX6 2QG",77276704,,1725,Workshop And Premises,Empty Property - RV < 15000
Whittingtons & Sylvester (Pension Fund),"Music 2, 7 Martin Street, Brighouse, HD6 1DA",29408717,"32 High Street, Brighouse, HD6 1DE",2025,Offices And Premises,Rateable Value below threshold
,"Unit 4, 10A Nanholme Mill, Shaw Wood Road, Todmorden           OL14 6DA",78416714,,1800,Workshop And Premises,Empty Property - RV < 15000
,"First Floor Room 1, Old Town Hall, Thornton Square, Brighouse            HD6 1ED",29576711,,1925,Offices And Premises,Listed Building
Bamford Developments Limited Pension Scheme,"Units 1, 2 & 3 Causey Hall, Dispensary Walk, Halifax, HX1 1QL",64824710,"8 St Stephen Street, Manchester, M3 6AY",8900,Offices And Premises,Listed Building
Bizspace Ltd,"Unit 6J, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628823,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",2650,Workshop And Premises,Empty Relief - Post 01/04/2008
,"Unit 1 & 1A, Victoria Road, Halifax, HX1 5PT",69196715,,32000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Due West Ltd,"25 Horton Street, Halifax, HX1 1QE",65388025,"C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",15250,Shop and Premises,Listed Building
,"107 Haley Hill, Halifax, HX3 6EE",65224107,,1925,Shop and Premises,Rateable Value below threshold
Maramar Holdings Ltd,"Unit 1, Ridings Business Park, Hopwood Lane, Halifax              HX1 3TT",64242784,"Mile Thorn Works, Gibbet Street, Halifax, HX1 4JR",10500,Offices And Premises,Empty Relief - Post 01/04/2008
S D H Holdings,"Unit 9 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BS",77648744,"Unit 13 Sdh Industrial Est, West Street, Sowerby Bridge, HX6 3BT",1775,Store And Premises,Rateable Value below threshold
Hebden Bridge Community Association,"Unit 9 1ST Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500713,"Hebden Bridge Town Hall, St George's Street, Hebden Bridge, HX7 7BY",950,Offices And Premises,Empty Property - RV < 15000
Stoneywood Ltd,"Unit 1, Fielden Works, Walton Street, Sowerby Bridge       HX6 1AN",77636719,"Ms Julie Cassidy, Turntable & Boundary Works, Walton Street, Sowerby Bridge, HX6 1AN",53000,Factory And Premises,Empty Relief - Post 01/04/2008
