Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
,-308.2,-308.2,2015,"Units 2,3 & 9, 32 Huddersfield Road, Brighouse, HD6 1HA",,05/01/15,06/26/15
Bridge Discounts Ltd,-6.56,-6.56,2015,"Unit W4, Tenterfields Business Park, Burnley Road, Luddendenfoot        HX2 6EJ","5 Brooklands Close, Shaw Lane, Holywell Green, Halifax, HX4 9AB",11/11/15,12/25/15
John Maguire (Sports) Ltd,-256.3,-256.3,2017,"Office Hm 3.6, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN","Office Hm 3.6, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",03/24/16,
Calderdale Mbc,-2087.4,-2121.34,2016,"Hebden Vale Childrens Centre, Stubbing Holme, Hebden Bridge, HX7 6LQ","Regen & Development, Northgate House, Northgate, Halifax, HX1 1UN",12/26/15,12/25/15
Peter David Properties Ltd,-70.91,-70.91,2016,"Suite 5 Craggs Country B/Pk, New Road, Cragg Vale, Hebden Bridge        HX7 5TT","23 George Street, Halifax, HX1 1HA",10/01/16,03/08/17
Tefonica O2 (Uk) Ltd,-2992.5,-15536.76,2012,"Birkby Lane, Bailiff Bridge, Brighouse, HD6 4JJ","Fao Telecoms Rating Team, C/O Cluttons Llp, Portman House, 2 Portman Street, London, W1H 6DU",04/01/95,
,-285.95,-285.95,2002,"3 Bradford Road, Brighouse, HD6 1RW",,04/01/90,11/30/00
,-61.74,-61.74,2000,"Grd Flr Clifton House, Huddersfield Road, Brighouse, HD6 1LP",,04/01/90,03/23/01
,-56.88,-56.88,2002,"15 Lightcliffe Road, Brighouse, HD6 2DR",,04/01/90,03/31/94
,-537.85,-537.85,2002,"1 Park Row, Brighouse, HD6 1AB",,04/01/90,01/22/95
Universal Mobility Ltd [In Liquidation],-239.45,-1085.45,2002,"Unit 2 & G, Royd Mills Business Park, Dyehouse Lane, Brighouse           HD6 1LL","C/O Begbies Traynor, 30 Park Cross Street, Leeds, LS1 2QH",02/01/94,10/17/02
Universal Mobility Ltd [In Liquidation],-416,-1085.45,2000,"Unit 2 & G, Royd Mills Business Park, Dyehouse Lane, Brighouse           HD6 1LL","C/O Begbies Traynor, 30 Park Cross Street, Leeds, LS1 2QH",02/01/94,10/17/02
Plastic Drum Reconditioning Ltd,-515.23,-515.23,2009,"Units 25/26 Robin Hood Works, Grove Street, Brighouse, HD6 1PL","Clifton Bridge Works, Wood Street, Brighouse, HD6 1PW",04/01/97,05/31/09
Willow Print Technology Ltd,-57.78,-57.78,2004,"6 Crown Yard, Southgate, Elland, HX5 0DQ","6 Crown Yard, Southgate, Elland, HX5 0DQ",04/02/02,06/30/04
,-836.6,-836.6,2004,"1 Bank Edge Gardens, Halifax, HX2 8LA",,12/16/98,08/16/04
,-96.26,-96.26,2004,"55 Parkinson Lane, Halifax, HX1 3XL",,04/01/90,02/13/05
,-8.17,-8.17,2002,"230 Boothtown Road, Halifax, HX3 6TU",,12/21/93,03/28/95
,-16.71,-16.71,2014,"Unit 2 Riverside Works, Luddendenfoot, Halifax, HX2 6HU",,01/04/99,12/18/14
Sherwood Coatings Ltd,-630.39,8423.99,2016,"Sherwood Road, Brighouse, HD6 1QG","Sherwood Road, Brighouse, HD6 1QG",04/01/90,
,-38.94,-38.94,2017,"R/O Church Farm, 147 Towngate, Clifton, Brighouse           HD6 4HP",,04/01/90,
Service Garage (1981) Ltd (In Liquidation),-1817.31,-1817.31,2002,"Wakefield Road, Brighouse, HD6 1QH","C/O Messrs Halpern Woolf &, Partners, 16-18 North Parade, Bradford, BD1 3HT",04/01/90,11/11/92
,-31,-31,2002,"Unit 6 Phoenix Street Works, Phoenix Street, Brighouse, HD6 1PD",,04/01/92,12/31/94
,-101.28,-101.28,2001,"20 West Park Street, Brighouse, HD6 1DU",,03/24/96,01/08/01
Raven Marketing Services Ltd[In Liquidation],-213.13,-213.13,2002,"Britannia Buildings, Briggate, Elland, HX5 9DP","C/O Kroll Buchler Phillips, 5TH Floor, Airedale House, 77 Albion Street, Leeds, LS1 5AP",07/05/93,03/14/01
Crossway (Access Systems)Ltd[In Admin Receivership],-561.86,-561.86,2002,"Burley Street Works, Burley Street, Elland, HX5 0AQ","C/O Deloitte & Touche, 10-12 East Parade, Leeds, LS1 2AJ",04/01/90,01/16/96
Mobus Fabrics Ltd,-513,-513,2002,"Unit 1, Heathfield Industrial Estate, Heathfield Street, Elland              HX5 9AE","Unit 8/9, Heathfield Industrial Estate, Heathfield Street, Elland, HX5 9AE",02/01/00,10/31/02
Instant Cooling Equipment Ltd (In Admin Receivership),-71.45,-71.45,2002,"Unit 2, James Street, Elland, HX5 0HB","C/O Messrs Leonard Curtis, Po Box 553, 30 Eastbourne Terrace, London, W2 6LF",04/01/90,10/23/91
Andy's Records Ltd,-701.73,-701.73,2003,"8 Cheapside, Halifax, HX1 1TQ","[In Administration], C/O Robson Rhodes, 186 City Road, London, EC1 V2NU",11/18/93,05/27/03
,-49.04,-49.04,2006,"140 Gibbet Street, Halifax, HX1 5LE",,12/21/92,05/31/06
Halifax Auto Insurance Repair Centre Ltd,-76.79,-76.79,2002,"211 Gibbet Street, Halifax, HX1 5JW","Not Known, Don'T Refund Per Jim",04/06/92,03/20/94
Joseph Walker & Son Ltd [In Receivership],-275.75,-275.75,2002,"R/O 543 Gibbet Street, Halifax, HX2 0AL","C/O Pannell Kerr Forster, Pannell House, 6 Queen Street, Leeds, LS1 2TW",04/01/90,11/09/94
Specialised Coatings Holdings Ltd,-3106.25,-6722.93,2016,"Units 2-3 & 4, Mile Cross Works, Gibbet Street, Halifax              HX1 4JQ","Units 1-4 Mile Cross Works, Gibbet Street, Halifax, HX1 4JQ",04/03/00,03/31/15
Coppernob Group Holdings Ltd(In Administration),-458.12,-458.12,2002,"10 Corn Market, Halifax, HX1 1TH","C/O Messrs Simms & Partners, P O Box 5, Lutterworth, Leicestershire, LE17 4UF",08/18/90,08/07/92
,-690.56,-690.56,2016,"Unit S1-S8 & B R 1, Dean Clough, Halifax, HX3 5AX",,04/01/94,12/31/16
,-47.44,-47.44,2016,"Unit GY/8, G Mill Yard, Dean Clough Office Park, Halifax              HX3 5AX",,08/01/00,12/31/16
Cristel Paint Finishers Ltd [In Administration],-142.2,-142.2,2004,"Dunkirk Mills, Dunkirk Lane, Halifax, HX1 3TB","C/O O'Hara & Co, Wesley House, Huddersfield Road, Birstall, WF17 9EJ",11/26/91,10/12/04
,-185.8,-185.8,2002,"6 Lord Street, Halifax, HX1 5AE",,09/23/96,08/16/98
,-0.81,-0.81,2017,"30 Marsh Lane, Southowram, Halifax, HX3 9UF",,04/01/90,
,-1.51,-1.51,2017,"'Unofficial Address', 2A Mile Cross Terrace, Halifax, HX1 4HP",,05/12/97,
,-3003,-12849.03,2013,"The Surgery, 117 Oxford Lane, Siddal, Halifax             HX3 9DG",,04/12/90,
Aquabeau Ltd [Dissolved],-1857.37,-1857.37,2005,"Aquarius Building, 190 Hanson Lane, Halifax, HX1 4SD","C/O The Treasury Solicitor, One Kemble Street, London, WC2B 4TS",04/01/90,03/23/06
,-31.63,-31.63,2009,"New Inn, Heath Hill Road, Halifax, HX2 0UT",,08/08/01,03/21/10
,-0.93,-0.93,2017,"High Lee Green, Luddendenfoot, Halifax, HX2 6LD",,04/01/90,
,-0.3,-0.3,2017,"11 Horton Street, Halifax, HX1 1QE",,04/01/90,
Pubmaster Ltd Fao Julie Nickson,-27,-27,2002,"Talbot Inn, 99 Keighley Road, Halifax, HX2 8JE","Greenbank, Hartlepool, Cleveland, TS24 7QS",07/20/93,10/26/93
,-8.72,-8.72,2008,"218 King Cross Road, Halifax, HX1 3JP",,04/07/97,09/27/08
Saw Services (Halifax) Ltd [In Liquidation],-198.27,-4864.12,2001,"Unit 2 Copperwood Court, Queens Road, Halifax, HX1 3NS","C/O Baker Tilly, 2 Whitehall Quay, Leeds, LS1 4HG",04/01/90,08/31/01
Saw Services (Halifax) Ltd [In Liquidation],-109.74,-4864.12,2000,"Unit 2 Copperwood Court, Queens Road, Halifax, HX1 3NS","C/O Baker Tilly, 2 Whitehall Quay, Leeds, LS1 4HG",04/01/90,08/31/01
,-57.97,-57.97,2004,"298 Rochdale Road, Greetland, Halifax, HX4 8JG",,11/01/96,03/15/05
Blue Gecko Trading Co Ltd,-72.22,-72.22,2017,"Adj 40 Rochdale Road, Greetland, Halifax, HX4 8AX","Hollyns Warehouse, Adj 40 Rochdale Road, Greetland, Halifax, HX4 8AX",05/20/01,
,-94.21,-94.21,2002,"76 Saddleworth Road, Greetland, Halifax, HX4 8AG",,06/07/90,01/06/92
Skypride Travel Ltd [In Receivership],-169.35,-169.35,2002,"29 Union Street, Halifax, HX1 1PR","C/O Mayfields, Church Steps House, Queensway, Halesowen, B63 4AB",01/13/92,10/09/96
Pellon Builders (Hx) Ltd- (In Liquidation),-94.51,-94.51,2002,"Drakes Industrial Estate, Shay Lane, Halifax, HX3 6RL","C/O Messrs Cork Gulley, Albion Court, 5 Albion Place, Leeds, LS1 6JP",04/01/90,11/23/92
,-61.7,-61.7,2002,"18 St James Square, Northowram, Halifax, HX3 7HL",,02/02/96,08/31/96
,-1.41,-1.41,2017,"45 Stainland Road, Greetland, Halifax, HX4 8BD",,04/01/90,
,-6.23,-6.23,2006,"Unit 25 Washer Lane Works, Washer Lane, Halifax, HX2 7DX",,04/01/01,03/20/07
,-79.3,-79.3,2002,"Suite 3, 1st Floor, Burlees House, Hangingroyd Lane, Hebden Bridge       HX7 7DD",,04/01/95,03/31/96
,-110.62,-110.62,2003,"1/3 Market Street, Hebden Bridge, HX7 6EU",,04/01/90,03/10/04
,-521.8,-521.8,2017,"Vale Mill, Cragg Vale, Hebden Bridge, HX7 5TD",,04/01/90,
,-518.26,-518.26,2010,"19 West End, Hebden Bridge, HX7 8UQ",,04/01/90,11/26/10
,-60.7,-60.7,2002,"9 Victoria Road, Halifax, HX1 5PT",,10/01/02,02/28/03
,-112.85,-112.85,2002,"Adj 9 Wade House Road, Shelf, Halifax, HX3 7PF",,06/01/98,10/01/99
,-309.31,-309.31,2002,"Star Garage, Wakefield Road, Halifax, HX3 0TP",,04/01/90,05/31/00
,-30.55,-30.55,2002,"1st Floor, 10 Albert Street, Hebden Bridge, HX7 8AH",,01/29/95,04/01/95
,-180,-180,2001,"The Thirsty Turtle, May Royd Burnley Road, Hebden Bridge, HX7 8NU",,10/18/97,05/31/99
,-361.26,3993,2016,"Burnley Road, Mytholmroyd, Hebden Bridge, HX7 5PD",,09/19/99,
,-639.35,-639.35,2002,"Carlton Street, Hebden Bridge, HX7 8ES",,04/01/90,10/06/91
Jowett Insurance Services Ltd [In Liquidation],-26.03,-26.03,2002,"5 Town Hall Street, Sowerby Bridge, HX6 2QD","C/O Sargent & Co, 4 Wards End, Halifax, HX1 1BX",04/01/90,03/21/96
,-53.41,-53.41,2004,"900 Burnley Road, Todmorden, OL14 8PJ",,05/31/96,03/16/05
Software Partisans Ltd,-32,-32,2002,"Unit 2, Dancroft Industrial Units, Gauxholme Fold, Todmorden           OL14 5AG",,01/17/98,05/31/99
,-36.66,-36.66,2005,"139 Halifax Road, Todmorden, OL14 5BE",,11/21/01,02/19/06
,-159.03,-159.03,2002,"Rope And Anchor Inn, 132 Halifax Road, Todmorden, OL14 5QR",,11/28/95,12/03/97
,-0.89,-0.89,2017,"Hill Crest Bowling Club, Langton Street, Sowerby Bridge, HX6 2EX",,04/01/90,
,-20,-20,2002,"Council Offices, Oldham Road, Ripponden, Sowerby Bridge      HX6 4DN",,02/18/91,03/31/01
,-0.01,-0.01,2017,"Unity Street, Walsden, Todmorden, OL14 7SR",,03/01/01,
,-16.53,-16.53,2011,"Ambulance Hall, Victoria Road, Todmorden, OL14 5LP",,04/01/90,05/24/11
,-210.37,0,2007,"15 Water Street, Todmorden, OL14 5AB",,10/01/00,06/01/08
Falk Europe Ltd,-87.23,-87.23,2007,"Part 2ND Floor, Woodvale House, Woodvale Road, Brighouse            HD6 4AB","2nd Floor, Woodvale House, Woodvale Road, Brighouse, HD6 4AB",03/26/03,03/31/08
,-544.9,-826.69,2010,"The Mill, Gardeners Square, Hipperholme, Halifax              HX3 8LL",,05/03/03,07/31/11
,-86.28,-86.28,2007,"Unit 3/4 Queens Road Works, Queens Road, Halifax, HX1 3XX",,06/01/03,02/07/08
,-6.37,-6.37,2005,"8 Church Street, Brighouse, HD6 3NF",,06/04/03,06/10/05
,-62.45,-858.05,2009,"Bulls Head Hotel, Town Hall Street, Sowerby Bridge, HX6 2EA",,07/25/03,05/17/09
,-3.4,-3.4,2003,"74 Huddersfield Road, Elland, HX5 9AA",,07/25/03,10/14/03
,-6.53,-6.53,2008,"23 West End, Hebden Bridge, HX7 8UQ",,08/16/03,03/29/09
Connexions (West Yorkshire),-1766.88,-1766.88,2008,"Second & Third Floors, Park View House, Woodvale Road, Brighouse            HD6 4AB","2nd Floor & 3rd Floors, Park View House, Woodvale Road, Brighouse, HD6 4AB",08/31/02,06/29/08
Arctic Media Ltd,-0.85,-0.85,2017,"Unit 23 Bowers Mill, Branch Road, Barkisland, Halifax             HX4 0AD",,04/01/04,
,-253.25,-555.13,2009,"South Grain Farm, Bacup Road, Todmorden, OL14 7HT",,05/28/04,12/31/08
,-8.77,-8.77,2005,"32 Town Hall Street, Sowerby Bridge, HX6 2EA",,11/24/03,10/13/05
,-3107.38,-3107.38,2006,"17/21 The Old Arcade, Halifax, HX1 1TJ",,02/04/04,11/30/05
Hemsworth And Co Ltd,-0.07,-0.07,2017,"Offices 5 & 13 The Spire, Leeds Road, Lightcliffe, Halifax              HX3 8NU",,11/01/04,
,-373.68,-373.68,2006,"7 Victoria Road, Elland, HX5 0AB",,06/27/05,02/14/07
,-266.25,-266.25,2017,"14/16 Walnut Street, Halifax, HX1 5JB",,03/01/05,
,-0.38,-0.38,2017,"3 Tower Hill, Sowerby Bridge, HX6 2EQ",,04/01/06,
,-2.25,-2.25,2017,"Culver Works, Hopwood Lane, Halifax, HX1 5ER",,02/01/06,
,-218.74,-218.74,2007,"Wagon & Horses Inn, 786 Rochdale Road, Todmorden, OL14 7UA",,03/28/06,08/26/07
J & T Clothing Ltd,-404.04,-404.04,2010,"Unit 6, Brunswick Industrial Estate, Brassey Street, Halifax              HX1 2EA","Registered Office, The Counting House, Wade House Road, Shelf, HX3 7PB",10/03/05,02/13/11
Yorkshire Mouldings Ltd [In Administration],-1068,-1068,2005,"Armytage Road, Brighouse, HD6 1UJ","Price Waterhouse Coopers, Benson House, 33 Wellington Street, Leeds, LS1 4JP",04/01/05,06/17/05
,-367.42,-367.42,2017,"3 Common Lane, Southowram, Halifax, HX3 9PA",,01/01/06,
,-208.87,-208.87,2009,"Little Foot Day Nursery, Luddenden Lane, Luddendenfoot, Halifax              HX2 6NW",,09/03/06,11/22/09
,-18110.29,-73106.88,2014,"Stainland Rd Medical Centre, 70 Stainland Road, Greetland, Halifax              HX4 8BD",,01/24/06,
Trafford Management Ltd,-8.9,-8.9,2006,"17 Bull Green, Halifax, HX1 2RZ","Mr Mahboob, 46 Liverpool Road, Eccles, Manchester, M30 0WA",07/12/06,11/30/06
,-209.48,-209.48,2012,"Ground & First Floors, 51 Crown Street, Halifax, HX1 1JB",,10/16/06,05/14/13
,-7.95,-7.95,2012,"Star Garage, Wakefield Road, Copley, Halifax             HX3 0TP",,01/06/07,04/30/11
,-4158,-33031.27,2013,"Law Lane, Southowram, Halifax, HX3 9QU",,09/13/90,
,-4320,-33031.27,2015,"Law Lane, Southowram, Halifax, HX3 9QU",,09/13/90,
Amatex Catering Services Ltd [In Administration],-212.72,-212.72,2007,"Square Road, Halifax, HX1 1QG","Ashcroft Business, Recovery & Insolvency, 601 High Road, Leytonstone, London, E11 4PA",12/15/06,09/27/07
D T S Yorkshire Ltd,-53.41,-53.41,2008,"Unit HM14 Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN","27 Illingworth Close, Halifax, HX2 9JQ",12/01/06,10/28/08
Cheque Centres Properties Ltd (In Liquidation),-395.2,-395.2,2014,"6 Cheapside, Halifax, HX1 1TQ","Kpmg, Saltire Court, 20 Castle Terrace, Edinburgh, EH1 2EG",03/23/07,07/02/14
Halifax Property Services Ltd,-1361.5,-1361.5,2012,"Unit 2a, West Parade, Halifax, HX1 2TE","Fagley Lane, Eccleshill, Bradford, BD2 3NT",04/01/10,03/31/12
,-23.78,-23.78,2008,"Upperfoot Farm Shop, Burnley Road, Luddendenfoot, Halifax              HX2 6HL",,12/19/06,03/02/09
,-47.84,-47.84,2009,"Unit 6G, Calderdale Business Park, Club Lane, Halifax              HX2 8DB",,04/01/07,09/30/09
Calderdale Healthcare N.H.S Trust,-40.09,-40.09,1999,"Todmorden Health Centre, Rose Street, Todmorden, OL14 5AT","Royal Halifax Infirmary, Free School Lane, Halifax, HX1 2YF",04/01/91,03/31/00
,-4.22,-4.22,2007,"Unit 5b Mill House Works, Mill House Lane, Triangle, HX6 3LN",,11/07/06,01/01/08
Fred Howarth Ltd,-9.5,-9.5,2011,"Unit 25 Robinwood Mill, Burnley Road, Todmorden, OL14 8JA","Jumps Road, Livegate, Todmorden, OL14 8HJ",08/01/07,03/31/12
Global Textiles Associates Ltd,-19.32,-19.32,2012,"Office H M 3.0, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN","Office H M 3.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",03/01/07,03/31/14
,-884.65,-884.65,2016,"Brow Side Farm, Medley Lane, Northowram, Halifax              HX3 7SX",,04/25/07,03/31/16
,-37.79,-37.79,2016,"Unit 7, Willows Industrial Estate, Watson Mill Lane, Sowerby Bridge       HX6 3BW",,05/08/07,10/31/16
Maramar Properties Ltd,-810.3,-810.3,2007,"Carlton Chambers, 1 King Cross Street, Halifax, HX1 2SG","Mile Thorn Works, Gibbet Street, Halifax, HX1 4JR",05/01/07,09/30/07
Haley Bros [ Builders] Ltd [In Liquidation],-3.61,-3.61,2008,"Suite 3, 1st Floor, Burlees House, Hangingroyd Lane, Hebden Bridge       HX7 7DD","C/O X.L Business Solutions, 1st Floor, 2-4 West Street, Cleckheaton, BD19 5AJ",08/31/07,12/10/08
,-25.29,-25.29,2008,"43 Crown Street, Halifax, HX1 1JB",,06/01/08,03/18/09
Pouchpak Ltd,-18.9,-18.9,2010,"161B First Floor, King Cross Road, Halifax, HX1 3LN","6 Princess Terrace, Halifax, HX1 2NH",06/01/08,10/01/10
B & Q Plc,-53030.4,-319259.62,2010,"7 Shroggs Road, Halifax, HX1 5HZ","C/O Gl Hearn Management Ltd, Po Box 1821, Southampton, SO18 9NA",04/04/08,
Quarmby Promotions Ltd,-1209.84,-1209.84,2010,"Unit 1, Sherwood Road, Brighouse, HD6 1QG","Units 22-23, Howley Park Business Village, Howley Park Road, Morley, Leeds, LS27 0BZ",05/14/08,07/31/10
Broadbent Stanley Ltd,-81,-81,2014,"Quarry House, Burnley Road, Sowerby Bridge, HX6 2TF","Holmfield Works, Shay Lane, Halifax, HX3 6RS",10/01/06,05/11/14
,-577.55,-577.55,2008,"Market Stall 101-103, Market Hall, Borough Market, Halifax             HX1 1DZ",,04/01/08,11/21/08
Lets Talk Phones Ltd,-149.53,-149.53,2008,"270 Queens Road, Halifax, HX1 4NJ","270 Queens Road, Halifax, HX1 4NJ",04/01/08,09/13/08
,-6.88,-6.88,2012,"Prince Albert Inn, 17 St Martins View, Brighouse, HD6 2AZ",,11/11/08,03/04/13
,-55.65,-55.65,2008,"619 Bradford Road, Bailiff Bridge, Brighouse, HD6 4DL",,08/15/08,06/05/09
,-224.21,-900.19,2010,"Market Stall 5,6-8, Borough Market, Halifax, HX1 1DZ",,12/01/08,11/09/12
Lepol Fire And Security Ltd,-0.38,-0.38,2017,"Unit H M 25 Holmfield Mills, Holdsworth Road, Holmfield, Halifax              HX3 6SN",,02/01/09,
K Skips Ltd,-0.45,-0.45,2017,"Haulage Yard, Balkram Edge Farm, Mount Tabor, Halifax              HX2 0UB","Fao Mr M Kemp, Balkram Edge Farm, Mount Tabor, Halifax, HX2 0UB",01/01/09,
,-170.49,-170.49,2017,"Unit 1 (Ground), 38 Hangingroyd Lane, Hebden Bridge, HX7 7DD",,01/28/09,
,-402.45,-806.33,2011,"11/13 Albion Street, Halifax, HX1 1DU",,04/01/09,12/31/11
,-184.01,-806.33,2012,"11/13 Albion Street, Halifax, HX1 1DU",,04/01/09,12/31/11
,-0.96,-0.96,2017,"Unit 16, Topland Country Busn.Pk, Cragg Road, Mytholmroyd          HX7 5RU",,04/01/09,
Matter Communications Ltd,-1.25,-1.25,2017,"Office Suite D143, Dean Clough Mills, Halifax, HX3 5AX",,05/11/09,
Blackshaw Holdings Ltd,-224.07,-224.07,2013,"Swales Moor Yard, Swales Moor Road, Halifax, HX3 6UF","St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",08/13/13,12/31/13
Spyshop Online.Co.Uk. Ltd,-4217.5,-2491.22,2014,"Unit 3 Crow Carr Ings Mill, Vale Street, Todmorden, OL14 5HG",,10/01/13,
,-5680.1,-6619.75,2016,"Long Can  3-10, Ovenden Wood Road, Halifax, HX2 0TQ",,02/19/14,09/06/16
,-262.23,-262.23,2014,"33 Northgate, Halifax, HX1 1UR",,04/14/14,06/30/16
,-14.98,-14.98,2010,"Unit 11 First Floor, Mearclough Works, Mearclough Road, Sowerby Bridge       HX6 3LF",,08/11/09,05/18/10
La Romantica Beds Ltd,-368.7,-368.7,2014,"Unit 15, Brunswick Industrial Estate, Brassey Street, Halifax              HX1 2EA","Unit 1 Moorbank Mills, Artillery Street, Heckmondwike, WF16 0NT",07/01/09,12/20/15
Calder High School,-226.36,-226.36,2012,"Stubb Playing Fields, Mytholmroyd, Hebden Bridge, HX7 5AP","Midgley Road, Mytholmroyd, Hebden Bridge, HX7 5QN",04/01/09,11/07/12
,-773.17,-773.17,2016,"Market Stall 115, Market Hall, Borough Market, Halifax             HX1 1DZ",,08/17/09,03/31/15
Floor My Home Ltd In Administration,-134.98,-396.2,2011,"Unit 2 Halifax Retail Park, Pellon Lane, Halifax, HX1 5QP","Haslers, Old Station Road, Loughton, Essex, IG10 4PL",09/26/09,08/24/11
M.E Pubs Ltd,-169.19,-169.19,2010,"Shoulder Of Mutton Inn, 1 Carr House Lane, Shelf, Halifax             HX3 7RB",No Forwarding Address,03/16/10,10/26/10
,-5.51,-5.51,2011,"103/105 Gibbet Street, Halifax, HX1 5BP",,02/01/10,05/01/11
,-2206.88,-5812.39,2011,"Cromwell Bottom, Elland Road, Brighouse, HD6 2RG",,04/01/10,03/31/10
West Yorkshire Plant Hire Ltd,-10,-10,2010,"Unit 5 Springwood Bu'ss Park, Brookwoods Industrial Estate, Burrwood Way, Holywell Green       HX4 9BH","Unit 6, Woodman Works, South Lane, Elland, HX5 0PA",04/26/10,06/11/10
,-241.07,-130.46,2011,"Heaton Street, Brighouse, HD6 1HG",,04/01/10,03/31/16
,-843.27,-843.27,2009,"Stanley Works, Lucy Street, Halifax, HX3 6AL",,06/01/04,05/31/04
Abbey Business Contracts Ltd (In Liquidation),-55.4,-55.4,2010,"18 Huddersfield Road, Elland, HX5 9DW","O'Hara & Co, C/O Wesley House, Huddersfield Road, Birstall, Batley, WF17 9EJ",09/01/10,09/13/10
,-50.02,-69.42,2011,"Market Stall 124/131, Market Hall, Borough Market, Halifax             HX1 1DZ",,11/22/10,03/31/13
,-1609.46,-1609.46,2011,"Sedburgh Road, Halifax, HX3 9HB",,03/28/11,04/30/11
,-94.79,-94.79,2012,"2 Westfield Place, Halifax, HX1 3YH",,04/01/11,03/31/13
,-4.58,-4.58,2017,"Storeroom 14B Market Hall, Brook Street, Todmorden, OL14 5AJ",,01/26/11,
Millwood Vehicle Services Ltd,-56,-56,2012,"Unit 2 Harley House Mill, Todmorden, OL14 5JE","Harley Mill, Harley Street, Todmorden, OL14 5JE",04/01/12,03/31/12
,-11.87,-11.87,2015,"7A Stansfield Road, Todmorden, OL14 5DN",,04/01/12,01/21/16
,-244.94,-244.94,2014,"17 Commercial Street, Brighouse, HD6 1AF",,07/01/12,11/26/14
Tia Greyhound & Lurcher Rescue,-434.96,-119.96,2016,"4 Wragley House, Valley Road, Hebden Bridge, HX7 7BN","Mill Race Farm, Wroot Road, Finningley, Doncaster, DN9 3DY",12/01/12,
,-1036.5,-1036.5,2013,"Opp Victoria Works, Calder Street, Brighouse, HD6 1LZ",,09/29/12,09/28/12
Kimpton Building Services Ltd,-259.89,-259.89,2014,"Office 1, 4 Albert Street, Hebden Bridge, HX7 8AH",No Forwarding Address,01/01/13,08/31/14
National Trust For Scotland,-2614.68,-2614.68,2014,"Part First Floor, Unit H6 Premier Way, Lowfields Business Park, Elland               HX5 9HF","Hermiston Quay, 5 Cultins Road, Edinburgh, EH11 4DF",04/22/13,11/12/14
R & A Independent Property Services Ltd,-3051.99,-3051.99,2016,"9A George Street, Halifax, HX1 1HA","14 Eastfield Lane, Burley In Wharfedale, LS29 7QU",08/07/09,10/16/16
,-0.23,-0.23,2017,"32 Bell Hall Terrace, Halifax, HX1 3EE",,11/08/09,
,-44.62,-44.62,2017,"Stall 16 Market Hall, Brook Street, Todmorden, OL14 5AJ",,01/26/11,
S & A Health Ltd,-11.84,-11.84,2012,"93 Turner Avenue South, Illingworth, Halifax, HX2 8EF","30 Keighley Road, Bingley, BD16 2EZ",02/27/10,03/27/13
,-70.22,-70.22,2012,"9A/10A &11A, Lees Buildings, Halifax Road, Hipperholme",,03/01/11,06/30/12
Pennine Magpie Ltd,-0.01,758.69,2011,"Unit 15F, Calderdale Business Park, Club Lane, Halifax              HX3 8AX","Unit 4A, Calderdale Business Park, Club Lane, Halifax, HX2 8DB",10/01/11,
