Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,23/06/2011,1106-05961,646.66,R,Palmer & Harvey Mclane Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Food & Drink,231,27/06/2011,1106-05962,1075.94,R,Palmer & Harvey Mclane Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Software - Expenditure,80,17/06/2011,1106-05963,1787.55,R,Panacea Workflow Systems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Information Technology,Supplies and Services,Computer Software & Equipment,214,17/06/2011,1106-05964,2590,R,Panacea Workflow Systems
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support Service,Supplies and Services,Operational Materials,205,08/06/2011,1106-05965,1999.36,R,Panel Systems Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning,127,10/05/2011,1106-05966,1022.26,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Premises,Cleaning,127,19/05/2011,1106-05967,514.8,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture & Equipment,203,25/05/2011,1106-05968,465,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning,127,25/05/2011,1106-05969,667.63,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Operational Materials,205,30/05/2011,1106-05970,788,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Operational Materials,205,30/05/2011,1106-05971,788,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,08/06/2011,1106-05972,520.23,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Laundry Services,251,10/06/2011,1106-05973,421.25,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Roseville Enterprises,Supplies and Services,Operational Materials,205,10/06/2011,1106-05974,2108,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Premises,Cleaning Maintenance & Toiletries,127,10/06/2011,1106-05975,509.12,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Supplies and Services,Operational Materials,205,10/06/2011,1106-05976,448.26,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,16/06/2011,1106-05977,594,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Premises,Cleaning Maintenance & Toiletries,127,16/06/2011,1106-05978,1286.35,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Premises,Cleaning Maintenance & Toiletries,127,17/06/2011,1106-05979,462.81,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,17/06/2011,1106-05980,698.04,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Clothing & Uniforms,241,21/06/2011,1106-05981,3480,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Home Care Services,Supplies and Services,Operational Materials,205,24/06/2011,1106-05982,3034,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Premises,Cleaning Maintenance & Toiletries,127,24/06/2011,1106-05983,425.85,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,"Libraries, Arts & Heritage",Premises,Cleaning Maintenance & Toiletries,127,24/06/2011,1106-05984,644.25,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Operational Furniture And Equipment,203,30/06/2011,1106-05985,585.42,R,Paper Hygiene Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,08/06/2011,1106-05986,459.25,R,Par 4 (Irrigation) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,10/06/2011,1106-05987,516.86,R,Par 4 (Irrigation) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,27/06/2011,1106-05988,527,R,Par 4 (Irrigation) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05989,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05990,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05991,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05992,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05993,2837.1,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05994,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05995,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05996,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05997,2837.1,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,Independent Fostering Agencies,509,08/06/2011,1106-05998,3152.4,R,Parallel Parents
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,16/06/2011,1106-05999,546.47,R,Paramount Steel Fence
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Materials,205,20/06/2011,1106-06000,7079.15,R,Paramount Steel Fence
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Supplies and Services,Recurring & Major Grantss Projects,229,22/06/2011,1106-06001,1452.25,R,Parivar (Family) Lunch Club
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-06002,1031.44,R,Park House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,08/06/2011,1106-06003,1869.8,R,Park Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,08/06/2011,1106-06004,28096.3,R,Park Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-06005,6484.38,R,Park Lodge
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Hospitality,255,13/06/2011,1106-06006,426.67,R,Park Plaza Leeds
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,01/06/2011,1106-06007,780,R,Parkers Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,01/06/2011,1106-06008,700,R,Parkers Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03/06/2011,1106-06009,850,R,Parkers Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,03/06/2011,1106-06010,1211,R,Parkers Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,16/06/2011,1106-06011,2100,R,Parkers Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,16/06/2011,1106-06012,3500,R,Parkers Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Other Hired And Contracted Services,265,16/06/2011,1106-06013,540,R,Parkers Landscapes & Construction Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,09/06/2011,1106-06014,1265.36,R,Parkfield House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Streetscene Environmental Services,Supplies and Services,Other Hired And Contracted Services,265,17/06/2011,1106-06015,458.97,R,Parkmobile Uk Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-06016,6011.16,R,Parkside Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,08/06/2011,1106-06017,1554.24,R,Parkview Rest Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,08/06/2011,1106-06018,1789.44,R,Parkview Rest Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,14/06/2011,1106-06019,1677.83,R,Parsons Dowd Psychological Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,15/06/2011,1106-06020,668.51,R,Parsons Dowd Psychological Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,22/06/2011,1106-06021,1819.72,R,Parsons Dowd Psychological Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,General External Residential Placements,507,02/06/2011,1106-06022,900,R,Partners In Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,General External Residential Placements,507,08/06/2011,1106-06023,14171.43,R,Partners In Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Third Party Payments,General External Residential Placements,507,08/06/2011,1106-06024,14171.43,R,Partners In Care Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Social Services Support Services,Employees,Study Books & Equipment,72,03/06/2011,1106-06025,730,R,Partridge & Print Ltd
