Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
Units To Let [Northern] Ltd,"Unit 20/21, Asquith Bottom Mills, Sowerby Bridge, HX6 3BS",77024782,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",5300,Workshop And Premises,Empty Relief - Post 01/04/2008
,"Office No 1, Sdh Industrial Estate, West Street, Sowerby Bridge       HX6 3BS",77648721,,1750,Offices and Premises,Rateable Value below threshold
,"Unit 3, 10A Nanholme Mill, Shaw Wood Road, Todmorden           OL14 6DA",78416713,,1750,Workshop And Premises,Empty Property - RV < 15000
,"Unit 4, 10A Nanholme Mill, Shaw Wood Road, Todmorden           OL14 6DA",78416714,,1800,Workshop And Premises,Empty Property - RV < 15000
The Arc & Throstle Property Ltd,"Pf Gf Unit 11 Nanholme Mill, Shaw Wood Road, Todmorden, OL14 6DA",78416719,"Unit 11 Nanholme Mill, Shaw Wood Road, Todmorden, OL14 6DA",730,Offices and Premises,Empty Property - RV < 15000
S D H Holdings,"Unit 9 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BS",77648744,"Unit 13 Sdh Industrial Est, West Street, Sowerby Bridge, HX6 3BT",2600,Store And Premises,Rateable Value below threshold
Drew Forsyth & Co,"Unit 2D Beehive Mills, Hebble End, Hebden Bridge, HX7 6HJ",76256763,,560,Offices and Premises,Empty Property - RV < 15000
Gallyville Ltd (In Liquidation),"11 Southgate House, Southgate, Halifax, HX1 1DE",68656011,"Inquesta, St John's Terrace, 11-15 New Road, Manchester, M26 1LS",9800,Office and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Children & Young People's Services,"Grd Flr Carlton Mill, Wharf Street, Sowerby Bridge, HX6 2AS",77652736,"Fao Paul Ward Finance Manager, 3rd Floor, Westgate House, Halifax, HX1 1PS",16250,Offices and Premises,Listed Building
Pennine Housing 2000,"Unit 1, Akroyd Court, Halifax, HX3 6DG",64032700,"Bull Green House, Bull Green, Halifax, HX1 2EB",11500,Garage And Premises,Empty Relief - Post 01/04/2008
,"Recording Studio, Basement Level Linden Mill, Linden Road, Hebden Bridge        HX7 7DP",76340723,,2175,Store And Premises,Rateable Value below threshold
Thornber Chicks Ltd,"Unit 6 White Lee, Burnley Road, Mytholmroyd, Hebden Bridge       HX7 5LN",76088745,"Dean Hey Farm, Cragg Road, Mytholmroyd, Hebden Bridge, HX7 5RU",12000,Workshop And Premises,Qualifying industrial hereditament
Units To Let [Northern] Ltd,"Unit 2 Asquith Bottom Works, Asquith Bottom, Ridge Street, Sowerby Bridge       HX6 3BS",77024737,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",1900,Garage And Premises,Rateable Value below threshold
Kinect Build Ltd (In Liquidation),"Unit B, Harley House Mill, Harley Street, Todmorden           OL14 5JE",78208707,"Simmonds & Company, Crown House, 217 Higher Hillgate, Stockport, Cheshire, SK1 3RB",6100,Warehouse And Premises,Bankrupt / Liquidation / Winding Up Order
Blackshaw Holdings Ltd,"Office 2 Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084865,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",2025,Offices and Premises,Empty Property - RV < 15000
Blackshaw Holdings Ltd,"Part 2ND Floor Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4JJ",29084810,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",14750,Offices and Premises,Empty Relief - Post 01/04/2008
Westfield Properties Ltd,"Unit 4, Lineholme Industrial Estate, Burnley Road, Todmorden           OL14 7DH",78076888,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",2125,Workshop And Premises,Rateable Value below threshold
Westfield Properties Ltd,"Unit 7a, Lineholme Mill, Burnley Road, Todmorden           OL14 7DH",78076807,"2 Stansfield Road, Todmorden, Lancs, OL14 5DL",560,Store And Premises,Rateable Value below threshold
Singletrack Media Ltd,"23 Dale Street, Todmorden, OL14 5PX",78116023,"Ground Floor, Lockside Mill, Dale Street, Todmorden, OL14 5PX",2400,Offices and Premises,Rateable Value below threshold
Seddon Homes Ltd,"Melbourne Street, Hebden Bridge, HX7 6AS",76364706,"Birchwood One Business Park, Dewhurst Road, Birchwood, Warrington, WA3 7GB",680,Workshop And Premises,Rateable Value below threshold
,"Slitheroe Works, Oldham Road, Rishworth, Sowerby Bridge       HX6 4EW",77412717,,7700,Offices and Premises,Empty Relief - Post 01/04/2008
Decopac Ltd [In Liquidation],"Thornhill Briggs Mill, Thornhills Beck Lane, Brighouse, HD6 4AW",29572701,"C/O Brackenbury Clark & Co Ltd, 26 York Place, Leeds, LS1 2EY",103000,Workshop And Premises,Bankrupt / Liquidation / Winding Up Order
,"Opp Victoria Works, Calder Street, Brighouse, HD6 1LZ",29124707,,7500,Car Park,Unoccupied Land
Hurst Group Northern Ltd,"Capital Works, 12-14 Wakefield Road, Brighouse, HD6 1PE",29608755,"F.A.O. Mr Gary Hurst, Aynsley House, Common Road, Low Moor, Bradford, BD12 0UF",37250,Factory and Premises,Empty Relief - Post 01/04/2008
Finestreet Ltd,"21e Halifax Road, Todmorden, OL14 5AG",78192776,"21a Halifax Road, Bramsche Square, Todmorden, OL14 5AG",1375,Salon,Rateable Value below threshold
,"Mount Pleasant House, Midgley Road, Mytholmroyd, Hebden Bridge        HX7 5LR",76372713,,370,Store And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Mount Pleasant Mill Yard, Mytholmroyd, Hebden Bridge, HX7 5NR",76444709,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",470,Store And Premises,Rateable Value below threshold
,"The Yard Studio, Mount Pleasant Mill, Midgley Road, Mytholmroyd         HX7 5LR",76444718,,1000,Studio And Premises,Listed Building
Warmco Space Heating Ltd,"Unofficial Address, Unit 203 Victoria Works B Pk, Calder Street, Brighouse            HD6 1LZ",29124736,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",700,Office and Premises,Empty Property - RV < 15000
The Craft Union Pub Company Ltd,"George Hotel, 2 Commercial Street, Brighouse, HD6 1AQ",29196701,"Fao Helen Standing, The Craft Union Pub Company Lt, South Preston Office Village, 4A Cuerden Way, Preston, PR5 6BL",22000,Public House and Premises,Empty Relief - Post 01/04/2008
,"35 Tillotson Avenue, Sowerby, Sowerby Bridge, HX6 1BX",77592035,,2025,Shop and Premises,Rateable Value below threshold
E.P.I.C Plc,"7a Commercial Street, Brighouse, HD6 1AF",29196705,"Robin Hood Works, Wakefield Road, Brighouse, HD6 1PE",5100,Hairdressing Salon and Premises,Empty Relief - Post 01/04/2008
E P I C Plc,"19 Commercial Street, Brighouse, HD6 1AF",29196731,"Robin Hood Works, Wakefield Road, Brighouse, HD6 1PE",13750,Shop and Premises,Empty Relief - Post 01/04/2008
,"80a Commercial Street, Brighouse, HD6 1AQ",29196711,,13000,Shop and Premises,Empty Relief - Post 01/04/2008
Thornhill Estates,"Dewsbury Road, Brighouse, HD6 3QB",29228700,,890,Cricket Club And Premises,Empty Property - RV < 15000
Claybar Ltd,"3 Waterhouse Street, Halifax, HX1 1XX",64304707,"C/O Lee Baron Ltd, The West End Office, 7 Swallow Place, London, W1B 2AG",29250,Restaurant and Premises,Empty Relief - Post 01/04/2008
,"18 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408711,,220,Store And Premises,Empty Property - RV < 15000
Nivlac Investments Ltd,"Ainley House, Ainleys Industrial Estate, Huddersfield Road, Elland               HX5 9JP",56132700,"Charter Place, 23-27 Seaton Place, St Helier, Jersey, JE1 1JY",188000,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Store G02, Gf Cromwell House, Elland Road, Brighouse            HD6 2RG",29236824,,660,Store And Premises,Rateable Value below threshold
,"Office 4 Unit 3, Farrar Mill Yard, Farrar Mill Lane, Halifax              HX3 9EU",65068714,,1075,Office and Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 11, Kirklees Steelworks, Grove Street, Brighouse            HD6 1PL",29284739,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",385,Store And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 15B, Kirklees Steel Works, Grove Street, Brighouse            HD6 1PL",29284726,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1500,Store,Rateable Value below threshold
Brogan Business Parks Ltd,"Unit W3, Tenterfield Business Pk, Burnley Road, Luddendenfoot        HX2 6EQ",64448811,"C/O C D P Ltd, Huddersfield Road, Elland, HX5 9BW",4500,Workshop And Premises,Qualifying industrial hereditament
,"Beard Enterprises, Old Town Mill, Wadsworth, Hebden Bridge        HX7 8SW",76420730,,8000,Workshop And Premises,Listed Building
Gama Healthcare Ltd,"Riverside House Ground Floor, North Dean Business Park, Stainland Road, Greetland            HX4 8LR",68772752,"2 Regal Way, Watford, WD24 4YJ",17250,Training Centre,Empty Relief - Post 01/04/2008
Cullingworth Commercials & Freight Services Ltd,"Mezzanine Office 11, Lumbrook Mills, Westercroft Lane, Halifax              HX3 7TY",69388711,"Fao June Dove, Lumbrook Mills, Westercroft Lane, Shelf, Halifax, HX3 7TY",6400,Office,Empty Relief - Post 01/04/2008
Bower & Child Ltd (1985) Retirement & Death Benefit Scheme,"Room 1 At, 37 Bethel Street, Brighouse, HD6 1JR",29048736,"Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",2100,Offices and Premises,Rateable Value below threshold
The Original Wholesale Liquor Store Ltd (In Liquidation),"9-11 King Street, Brighouse, HD6 1NX",29372713,"Gary Bowman, Carndearg Consultants T/A Pca, Unit 1c, 5 Main Road, Condorrat, Cumbernauld, Glasgow, G67 4BT",23500,Shop and Premises,Empty Relief - Post 01/04/2008
Younger Homes ( Northern ) Ltd,"Unit 6, Heywoods Industrial Park, Birds Royd Lane, Brighouse            HD6 1NA",29052751,"Po Box 25, Brighouse, HD6 3UE",11750,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Part Ground Floor, Royd House, Birds Royd Lane, Brighouse           HD6 1LQ",29052717,,2250,Store And Premises,Empty Property - RV < 15000
J Speak & Co Ltd,"Unit 4, North Dean Mills, Stainland Road, Greetland           HX4 8LS",68772725,"1 Alfred Street, Greetland, Halifax, HX4 8LT",1750,Garage And Premises,Rateable Value below threshold
J Speak & Co Ltd,"Adj Unit 3, North Dean Mills, Greetland, Halifax             HX4 8LS",68772713,"North Dean Mills, Stainland Road, Greetland, Halifax, HX4 8LS",850,Store And Premises,Rateable Value below threshold
Woodfield Enterprises Ltd,"Office 2, Part 1ST Flr, Town Hall (Rear), 16 Market Street, Brighouse            HD6 1AP",29404709,"Woodfield House, Halifax Road, Hipperholme, Halifax, HX3 8HD",2400,Offices and Premises,Listed Building
Outdoor & Play Ltd,"The Top Yard, Birkhouse Lane, Bailiff Bridge, Brighouse            HD6 4JL",29683701,"Fao Lynne Roberts, 199 Elland Road, Brighouse, HD6 2RB",8600,Workshop And Premises,Qualifying industrial hereditament
,"S/0 14 Bottomley Street, Brighouse, HD6 4AR",29072700,,1850,Store And Premises,Rateable Value below threshold
Blackshaw Holdings Ltd,"Suite C 1ST Floor, Clifton Mills, Bradford Road, Brighouse            HD6 4EJ",29084852,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1850,Offices and Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 12, Kirklees Steelworks, Grove Street, Brighouse            HD6 1PL",29284737,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",3250,Warehouse And Premises,Empty Relief - Post 01/04/2008
Director Of Safer & Stronger Communities,"62/63 Rustic, Piece Hall, Halifax, HX1 1RE",68252792,"Leisure Services, Westgate House, Westgate, Halifax, HX1 1PS",5200,Shop and Premises,Listed Building
Calderdale Mbc Land & Property Services,"12/13 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252741,"Northgate House, Northgate, Halifax, HX1 1UN",5600,Shop and Premises,Listed Building
Calderdale Mbc Land & Property Services,"22 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252749,"Northgate House, Northgate, Halifax, HX1 1UN",2750,Shop and Premises,Listed Building
Calderdale Mbc Community Services,"25 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252726,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",2800,Shop and Premises,Listed Building
Calderdale Mbc,"26 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252766,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2750,Shop and Premises,Listed Building
Calderdale Mbc,"27 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252725,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2800,Shop and Premises,Listed Building
Hallmark Developments (North West) Limited,"Car Park, 17 Winding Road, Halifax, HX1 1UZ",69476706,"Fao Mr Graham Healey, York House, 15-17 York Street, Heywood, Lancashire, OL10 4NN",12000,Car Park and Premises,Empty Relief - Post 01/04/2008
Stubb Fields Community Association,"Stubb Playing Fields, Mytholmroyd, Hebden Bridge, HX7 5AP",76452700,"Stubb House, Stubb, Mytholmroyd, Hebden Bridge, HX7 5AP",1275,Changing Rooms And Premises,Rateable Value below threshold
Warmco Space Heating Ltd,"Unit 203B Second Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420724,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",135,Store And Premises,Empty Property - RV < 15000
Warmco Space Heating Ltd,"Unit 301 Third Floor, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420727,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1175,Warehouse And Premises,Empty Property - RV < 15000
Trustees Of Blakeboroughs Social And Sports Club (In Liq),"42 Bradford Road, Brighouse, HD6 1RY",29080042,"Begbies Traynor, C/O Toronto Square, 4th Floor, Toronto Street, Leeds, LS1 2HJ",9300,Club and Premises,Bankrupt / Liquidation / Winding Up Order
Calderdale Mbc,"34/35 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252746,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",5700,Shop and Premises,Listed Building
Calderdale Mbc,"38 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252747,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",1875,Shop and Premises,Listed Building
Calderdale Mbc Community Services,"43 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252743,"C/O Michael Devereux, Piece Hall Admin Office, The Piece Hall, Halifax, HX1 1RE",810,Shop and Premises,Listed Building
,"3a Crown Street, Hebden Bridge, HX7 8EH",76176721,,7000,Salon And Premises,Empty Relief - Post 01/04/2008
Setbray Properties Ltd,"12 Albert Street, Hebden Bridge, HX7 8AH",76012012,"Suites 1&4 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",4700,Shop and Premises,Empty Relief - Post 01/04/2008
,"Unit 2, 27 Rastrick Common, Brighouse, HD6 3DW",29480711,,6100,Warehouse And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"""Unauthorised Address"", Unit 7A River Street B Pl, River Street, Brighouse            HD6 1NL",29492743,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",6200,Warehouse And Premises,Empty Relief - Post 01/04/2008
New River Retail (Mantle) Ltd,"Puzzle Hall Inn, 21 Hollins Mill Lane, Sowerby Bridge, HX6 2RF",77276723,"C/O Lt Management Services, 31 Haverscroft Ind Estate, New Road, Attleborough, NR17 1YE",17000,Public House and Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc,"80 Rustic, Piece Hall, Halifax, HX1 1RE",68252080,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",2100,Shop and Premises,Listed Building
Setbray Properties Ltd,"Unit 2 Waterside Buildings, Valley Road, Hebden Bridge, HX7 7BZ",76552741,"Suites 1&4 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",1375,Store And Premises,Empty Property - RV < 15000
,"Suite 4, Nursery Lane Health Centre, Nursery Lane, Halifax              HX3 5SW",68104704,,920,Office,Rateable Value below threshold
,"1 Oak Terrace, Stainland, Halifax, HX4 9EY",68112001,,1775,Shop and Premises,Rateable Value below threshold
,"First Floor, 18 Silver Street, Halifax, HX1 1HS",68580712,,9500,Offices and Premises,Empty Relief - Post 01/04/2008
Hutchinson 3G Uk Ltd,"Telecommunications Mast, Site Ref 0009, Mile Cross Road, Halifax              HX1 4HN",65800703,"C/O Gva, Po Box 6079, Wolverhampton, WV1 9RA",12000,Communication Station and Premises,Unoccupied Land
,"Telecom Mast H3G Site HX0027, Miall St Mills, Miall Street, Halifax              HX1 4AE",65788717,,12000,Communication Station and Premises,Unoccupied Land
Everything Everywhere Ltd,"Telecomms Mast, Site Ref WYK0178, Savile Park Road, Halifax              HX1 2XH",68472718,"C/O Gva, Po Box 6079, Wolverhampton, WV1 9RA",12750,Communication Station and Premises,Unoccupied Land
"R P Moore, J L Lister & Aj Bell Trustees Ltd","Suite G3/4 Trinity House, Blackwall, Halifax, HX1 2QR",64268714,"Trinity House, Blackwall, Halifax, HX1 2QR",8300,Office,Listed Building
Hallmark Developments (North West) Limited,"North Bridge Street, Halifax, HX1 1XJ",68096703,"Fao Mr Graham Healey, York House, 15-17 York Street, Heywood, Lancashire, OL10 4NN",8400,Car Park and Premises,Empty Relief - Post 01/04/2008
Bizspace Ltd,"Unit 11A, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628871,"Fao Mital Shah, 3rd Floor, Winston House, 2 Dollis Park, Finchley, London, N3 1HG",2100,Offices And Premises,Rateable Value below threshold
Kino & Co,"Office Hm 3.11, Holmfield Mills, Holdsworth Road, Halifax              HX3 6SN",65344546,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",2425,Offices And Premises,Empty Property - RV < 15000
Setbray Properties Ltd,"Suite 11 Hawkstone House, 2 Valley Road, Hebden Bridge, HX7 7BL",76552002,"Suites 1&4 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",1375,Offices and Premises,Rateable Value below threshold
"R P Moore, J L Lister & Aj Bell Trustees Ltd","Suite F6 Trinity House, Blackwall, Halifax, HX1 2QR",64268725,"Trinity House, Blackwall, Halifax, HX1 2QR",2125,Office,Listed Building
Bamford Developments Limited Pension Scheme,"Unit 1 Causey Hall, Dispensary Walk, Halifax, HX1 1QL",64824713,"8 St Stephen Street, Manchester, M3 6AY",3850,Offices and Premises,Listed Building
The Trustees Of B E Holmes Settlement Trust,"Car Parking Space No 20, John Street, Halifax, HX1 1YA",64400728,"C/O Walker Singleton, Property House, Lister Lane, Halifax, HX1 5AS",600,Car Parking Space,Rateable Value below threshold
