Department Family,Entity,Date,Expense Type,Expense area,Supplier,Transaction Number,Amount
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRUGS,Clinical Support,NHS LOGISTICS,1018146601,0.94
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018146601,0.38
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SERVICES FROM NHS BODIES,Clinical Support,NHS LOGISTICS,1018146601,0.89
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018146601,0.86
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Clinical Support,NHS LOGISTICS,1018146601,2.34
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SERVICES FROM NHS BODIES,Clinical Support,NHS LOGISTICS,1018146601,31.93
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018146601,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TUBES,Medicine,NHS LOGISTICS,1018146601,1.37
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018146601,0.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE TABLE LINEN,Medicine,NHS LOGISTICS,1018146601,0.14
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018146601,0.14
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MED SURG EQUIP REP MAINT CLEANING,Medicine,NHS LOGISTICS,1018146601,2.19
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018146601,0.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018146601,0.91
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018146601,0.99
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018146601,0.22
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018146601,4.96
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,4.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018146601,0.38
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018146601,1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018146601,1.55
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018146601,25.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018146601,2.26
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018146601,2.28
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018146601,15.29
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018146601,3.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018146601,0.16
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LAB EQUIP-LABORATORY APPARATUS,Surgery,NHS LOGISTICS,1018146601,0.92
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,COOKING & KITCHEN UTENSILS,Surgery,NHS LOGISTICS,1018146601,4.08
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018146601,1.88
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018146601,1
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018146601,1.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018146601,1.57
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018146601,5.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018146601,50.57
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018146601,2.13
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,17.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018146601,0.25
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,12.85
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,20.36
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OTHER MEDICAL SUPPLIES,Surgery,NHS LOGISTICS,1018146601,2.26
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018146601,0.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,2.71
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,19.13
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,1.36
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,TOILETRIES PERSONAL HYGIENE PRODUCTS,Surgery,NHS LOGISTICS,1018146601,0.19
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018146601,0.29
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,PATIENT APPLIANCES,Surgery,NHS LOGISTICS,1018146601,3.9
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Surgery,NHS LOGISTICS,1018146601,1.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018146601,1.07
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LAB EQUIP-LABORATORY APPARATUS,Clinical Support,NHS LOGISTICS,1018146601,16.62
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,OPTICAL  -  OTHER,Surgery,NHS LOGISTICS,1018146601,8.66
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,2.8
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018146601,5
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,1.83
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,1.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,2.65
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018146601,3.42
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018146601,8.29
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,13.6
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018146601,6.47
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018146601,8.28
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018146601,3.21
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018146601,2.48
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,0.51
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,1.75
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018146601,7.12
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018146601,1.12
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,0.51
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,BEVERAGES & AMBIENT FOOD,Facilities,NHS LOGISTICS,1018146601,14.06
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018146601,8.74
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018146601,2.97
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,COOKING & KITCHEN UTENSILS,Facilities,NHS LOGISTICS,1018146601,6.92
Department of Health,Salisbury NHS Foundation Trust,31-Oct-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018146601,63.08
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TUBES,Surgery,NHS LOGISTICS,1018131125,153.61
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DENTAL SURGERY SUNDRIES,Surgery,NHS LOGISTICS,1018131125,8.73
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018131125,79.57
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ELECTRICAL EQUIPMENT x,Clinical Support,NHS LOGISTICS,1018131125,70.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DENTAL SURGERY SUNDRIES,Surgery,NHS LOGISTICS,1018131125,8.73
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MISCELLANEOUS CONSUMABLE ITEMS,Clinical Support,NHS LOGISTICS,1018131125,35.78
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018131125,1067.83
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ADULTS HEARING AIDS,Surgery,NHS LOGISTICS,1018131125,447.63
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SURGICAL INSTRUMENTS: GENERAL,Surgery,NHS LOGISTICS,1018131125,85.91
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018131125,10.22
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018131125,16.27
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ANAESTHETIC EQUIPMENT ACCESSORIES,Musculo-Skeletal,NHS LOGISTICS,1018131125,345.74
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Surgery,NHS LOGISTICS,1018131125,50.81
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018131125,4.8
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OPTICAL  -  OTHER,Surgery,NHS LOGISTICS,1018131125,53
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,LAB EQUIP-BLOOD GAS MACHINES,Clinical Support,NHS LOGISTICS,1018131125,7587.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ELECTRICAL EQUIPMENT x,Surgery,NHS LOGISTICS,1018131125,11.05
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018131125,62.87
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018131125,1.88
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Musculo-Skeletal,NHS LOGISTICS,1018131125,4.44
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018131125,37.61
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Musculo-Skeletal,NHS LOGISTICS,1018131125,38.39
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Musculo-Skeletal,NHS LOGISTICS,1018131125,155.23
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018131125,406.25
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Clinical Support,NHS LOGISTICS,1018131125,37.37
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Surgery,NHS LOGISTICS,1018131125,6.21
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,LAB EQUIP-ANALYSERS,Quality,NHS LOGISTICS,1018131125,6.96
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Quality,NHS LOGISTICS,1018131125,25.17
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Quality,NHS LOGISTICS,1018131125,25.17
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Surgery,NHS LOGISTICS,1018131125,0.81
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018131125,6
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,SERVICES FROM NHS BODIES,Musculo-Skeletal,NHS LOGISTICS,1018131125,4.44
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Musculo-Skeletal,NHS LOGISTICS,1018131125,7.7
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS-LAPAROSCOPIC EQUIPMENT,Surgery,NHS LOGISTICS,1018131125,536.1
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Surgery,NHS LOGISTICS,1018131125,10.22
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,M & S EQUIPELECTEQUIPINST - OTHER,Surgery,NHS LOGISTICS,1018131125,275.51
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Quality,NHS LOGISTICS,1018131125,25.17
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Quality,NHS LOGISTICS,1018131125,25.17
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018131125,24
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Clinical Support,NHS LOGISTICS,1018131125,35.4
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Corporate - Finance & Procurement,NHS LOGISTICS,1018131125,150
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,COOKING & KITCHEN UTENSILS,Corporate - Finance & Procurement,NHS LOGISTICS,1018131125,44.29
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENTS FOOTWEAR,Corporate - Finance & Procurement,NHS LOGISTICS,1018131125,129.97
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Corporate - Finance & Procurement,NHS LOGISTICS,1018131125,32.33
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,ELECTRICAL EQUIPMENT x,Corporate - ETS,NHS LOGISTICS,1018131125,11.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018131125,5.48
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018131125,24.1
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018131125,22.35
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENTS BABY WEAR,Medicine,NHS LOGISTICS,1018131125,7.17
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018131125,1.24
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018131125,16.33
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018131125,1.88
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018131125,6.7
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Medicine,NHS LOGISTICS,1018131125,3.91
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018131125,1.88
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018131125,0.7
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018131125,7.58
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,BAGS SACKS - OTHER,Facilities,NHS LOGISTICS,1018131125,100.33
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,LIQUID REFRESHMENTS,Facilities,NHS LOGISTICS,1018131125,7.82
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018131125,13.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018131125,33.07
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018131125,13.75
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018131125,283.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018131125,25.5
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Facilities,NHS LOGISTICS,1018131125,85.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Facilities,NHS LOGISTICS,1018131125,91.2
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,MEDSURGCONS - OTHER,Clinical Support,NHS LOGISTICS,1018131125,4.85
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018131125,1.24
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,CLEANING MATERIALS PRODUCTS SUNDRIES,Medicine,NHS LOGISTICS,1018131125,5.53
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018131125,16.33
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PATIENT APPLIANCES,Medicine,NHS LOGISTICS,1018131125,3.35
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018131125,0.35
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018131125,1.98
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Musculo-Skeletal,NHS LOGISTICS,1018131125,0.39
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Musculo-Skeletal,NHS LOGISTICS,1018131125,8.58
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Musculo-Skeletal,NHS LOGISTICS,1018131125,2.68
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018131125,1.24
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018131125,16.33
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018131125,150
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018131125,1.88
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018131125,3.55
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,COOKING & KITCHEN UTENSILS,Medicine,NHS LOGISTICS,1018131125,32.49
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,PCS COMPUTER CHARGE,Medicine,NHS LOGISTICS,1018131125,176.13
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,TISSUES HAND TOWELS & TOILET PAPER,Medicine,NHS LOGISTICS,1018131125,1.57
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DRESSINGS - PRE STERILE,Medicine,NHS LOGISTICS,1018131125,150
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,DISPOSABLE THEATRE DRAPES WIPES,Medicine,NHS LOGISTICS,1018131125,3.55
Department of Health,Salisbury NHS Foundation Trust,20-Oct-17,OTHER MEDICAL SUPPLIES,Medicine,NHS LOGISTICS,1018131125,110.31
