Ratepayer,Billing Account Balance ,Liable Unit Balance ,Year,Property Address,Billing Address,Date Start,Date End
Greenwoods Menswear Ltd,-156.5,-156.5,2009,"The Moquette Shed, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET","2nd Floor, Bradford Business Park, 5 Kingsgate, Bradford, BD1 4SJ",04/01/09,04/02/10
The Sipp Broker Ltd,-1655.8,-1655.8,2010,"1 St Johns Lane, Halifax, HX1 2JD","54 West End Drive, Cleckheaton, BD19 6JD",08/17/09,03/31/11
,-0.23,-0.23,2012,"32 Bell Hall Terrace, Halifax, HX1 3EE",,11/08/09,
Stercap Ltd,-395.4,-395.4,2011,"Units 2/3, Vine Industrial Estate, Elland Road, Brighouse            HD6 2QS","F A O Mr Colin Wormald, Unit 1, Dominion Works, Denholmegate Road, Hipperholme, Halifax, HX3 8JG",01/01/11,06/30/11
,-1.06,-1.06,2012,"Arthur Street, Brighouse, HD6 1PY",,02/27/10,
Dreem Kitchens Ltd (In Administration),-32.56,-32.56,2011,"Unit 2 Stotts Island, 17 Wakefield Road, Brighouse, HD6 1PE","Kellie Bell, C/O Begbies Traynor, 340 Deansgate, Manchester, M3 4LY",01/01/10,09/02/11
Kavia Moulded Products Ltd,-1840.25,-8478.04,2011,"Unit 2a, Walsden Industrial Estate, Rochdale Road, Todmorden           OL14 6UD","Unit 1c, Walsden Industrial Estate, Rochdale Road, Todmorden, OL14 6UD",04/01/10,06/20/10
Kavia Moulded Products Ltd,-1767.75,-8478.04,2013,"Unit 2a, Walsden Industrial Estate, Rochdale Road, Todmorden           OL14 6UD","Unit 1c, Walsden Industrial Estate, Rochdale Road, Todmorden, OL14 6UD",04/01/10,06/20/10
Halifax Property Services Ltd,-1190.8,-4765.75,2012,"Part 1st Floor, West Parade, Halifax, HX1 2TE","Fagley Lane, Eccleshill, Bradford, BD2 3NT",04/01/11,06/08/14
Halifax Property Services Ltd,-1224.6,-4765.75,2013,"Part 1st Floor, West Parade, Halifax, HX1 2TE","Fagley Lane, Eccleshill, Bradford, BD2 3NT",04/01/11,06/08/14
,-85.24,-85.24,2014,"25a Union Street, Halifax, HX1 1PR",,01/01/11,11/04/14
Calderdale & Hudds Nhs Foundation Trust,-247.71,-3111.87,2010,"The Laura Mitchell Clinic, Great Albion Street, Halifax, HX1 1YR","F.A.O. Finance, Acre House, 64 Acre Street, Lindley, Huddersfield, HD3 3HE",04/01/10,01/21/14
Frank Marshall Estates Ltd,-1039.63,-1039.63,2012,"Unit 6 Branxholme Estate, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EA","4a Greengate, Cardale Park, Harrogate, HG3 1GY",06/01/11,09/30/12
Virgin Care Leeds Llp,-9851.04,-45536.25,2014,"Meadow Dale Group Practice, 120 Nursery Lane, Ovenden, Halifax              HX3 5SX","6400 Daresbury Business Park, Daresbury, Warrington, WA4 4GE",04/07/11,
Himmat Ltd,-118.35,-118.35,2011,"Office 1 Ground Floor, The E W Innovation Centre, Hopwood Lane, Halifax              HX1 5ER","34/36 Hanson Lane, Halifax, HX1 5NX",04/01/11,11/30/11
,-182.9,-304.6,2014,"23A Ovenden Road, Halifax, HX3 5PN",,08/23/10,09/30/13
,-59.11,-59.11,2012,"6 Cross Hills, Halifax, HX1 1XQ",,11/01/10,
R S Investments Yorkshire Ltd,-489.24,-489.24,2012,"Unit 1 Lrp Business Park, Halifax Road, Hipperholme, Halifax              HX3 8ER","Thornfield, Leeds Road, Hipperholme, HX3 8NH",12/15/11,05/03/12
,-14.29,-14.29,2013,"Unit 2b Hebble End Mill, Hebble End, Hebden Bridge, HX7 6HJ",,02/01/12,08/31/13
Bizspace Ltd,-657,-657,2012,"Unit 1C, Calderdale Business Park, Club Lane, Halifax              HX2 8AX","Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",12/01/11,04/30/12
R S Investments Yorkshire Ltd,-66.9,-66.9,2012,"Suite 1 Unit 4A, Lrp Business Park, Halifax Road, Hipperholme          HX3 8ER","Thornfield, Leeds Road, Hipperholme, HX3 8NH",03/05/12,06/10/12
South West Yorkshire Partnership Nhs Foundation Trust,-0.5,3179.5,2014,"Elmfield House, 50/52 Prescott Street, Halifax, HX1 2QW","Creditor Payments, Ward 4, Castleford, Normanton Hospital, Lumley Street, Castleford, WF10 5LT",08/01/10,
Administrators Of James H Sutcliffe Ltd,-65.66,-65.66,2011,"S/0 752 Burnley Road, Todmorden, OL14 8LF","Co Bdo Llp, 3 Hardman Street, Manchester, M3 3AT",09/10/11,10/09/11
,-15.5,-15.5,2011,"The Club, 1 Greenhead Lane, Brighouse, HD6 3PS",,12/01/11,03/04/12
Lloyds Bank Plc,-283,565.98,2014,"Alliance & Leicester, Off Springs Garage, Halifax Road, Todmorden           OL14 5TS","Lloyds Banking Group, C/O Cbre Corporate Outsourcing Ltd, 55 Temple Row, Birmingham, B2 5LS",04/01/12,
R S Investments Yorkshire Ltd,-293.3,-293.3,2012,"Suite 2 Unit 4A, Lrp Business Park, Halifax Road, Hipperholme          HX3 8ER","Thornfield, Leeds Road, Hipperholme, HX3 8NH",03/05/12,06/10/12
Evolve Fitness & Physio Limited,-33.15,118.85,2012,"Ground Floor, 4 Akroyd Place, Halifax, HX1 1YH",,11/28/12,
,-5.02,-5.02,2013,"22 Silver Street, Halifax, HX1 1HS",,03/01/13,03/01/14
Director Of Safer & Stronger Communities,-410.83,-410.83,2015,"Todmorden Sports Centre, Ewood Lane, Todmorden, OL14 7DF","Leisure Services, Westgate House, Westgate, Halifax, HX1 1PS",06/14/13,05/31/15
,-355.89,-355.89,2013,"Sandbed Garage, Burnley Road, Sandbed, Hebden Bridge        HX7 6PT",,08/03/13,05/31/14
Cmbc Pupil Referral Unit,-240.3,-240.3,2014,"1ST Flr,Former Officers Mess, Wellesley Park, Gibbet Street, Halifax              HX2 0BA","Fao Simon Lee, The Whitley Phoenix Centre, Moorbottom Road, Illingworth, Halifax, HX2 9SR",04/01/14,05/23/14
,-14.98,-326.68,2013,"New Delight Inn, Blackshawhead, Hebden Bridge, HX7 7HT",,03/30/14,
Mosonic Ltd,-605.85,-605.85,2012,"Clifby Works, Sandbeds Road, Pellon, Halifax              HX2 0QQ","Cliftby Works, Sandbeds Road, Pellon, HX2 0QQ",07/01/12,11/14/12
G Property,-646.94,-987.79,2014,"1 Church Lane, Brighouse, HD6 1AT","25 Park Square West, Leeds, LS1 2PW",08/10/14,08/09/14
,-101.31,-101.31,2015,"The Flying Dutchman, 10 Boothtown Road, Halifax, HX3 6HG",,07/06/15,
,-41.73,-41.73,2015,"Unit 10B, Topland Country Business Pk, Cragg Road, Mytholmroyd          HX7 5RU",,11/01/14,05/29/15
Drew Forsyth & Co,-215.97,-215.97,2015,"Unit 2A Beehive Mills, Hebble End, Hebden Bridge, HX7 6HJ",,01/01/15,07/31/15
Frogeducation Ltd,-167.65,27.35,2013,"Office Suite D172, Dean Clough Office Park, Halifax, HX3 5AX","Office Suite D347, D Mill, Dean Clough Mills, Halifax, HX3 5AX",07/01/13,
,-308.2,-308.2,2015,"Units 2,3 & 9, 32 Huddersfield Road, Brighouse, HD6 1HA",,05/01/15,06/26/15
,-83,-83,2015,"95 Birds Royd Lane, Brighouse, HD6 1NG",,04/01/90,
,-285.95,-285.95,2002,"3 Bradford Road, Brighouse, HD6 1RW",,04/01/90,11/30/00
,-2646.32,-35432,2006,"Longroyde Surgery, 38 Castle Avenue, Brighouse, HD6 3HT",,04/01/90,
,-12015.75,-88446.92,2006,"24 Church Lane, Brighouse, HD6 1AT",,04/01/90,06/27/12
,-12163.11,-88446.92,2010,"24 Church Lane, Brighouse, HD6 1AT",,04/01/90,06/27/12
,-61.74,-61.74,2000,"Grd Flr Clifton House, Huddersfield Road, Brighouse, HD6 1LP",,04/01/90,03/23/01
,-56.88,-56.88,2002,"15 Lightcliffe Road, Brighouse, HD6 2DR",,04/01/90,03/31/94
,-537.85,-537.85,2002,"1 Park Row, Brighouse, HD6 1AB",,04/01/90,01/22/95
Universal Mobility Ltd [In Liquidation],-239.45,-1085.45,2002,"Unit 2 & G, Royd Mills Business Park, Dyehouse Lane, Brighouse           HD6 1LL","C/O Begbies Traynor, 30 Park Cross Street, Leeds, LS1 2QH",02/01/94,10/17/02
Universal Mobility Ltd [In Liquidation],-416,-1085.45,2000,"Unit 2 & G, Royd Mills Business Park, Dyehouse Lane, Brighouse           HD6 1LL","C/O Begbies Traynor, 30 Park Cross Street, Leeds, LS1 2QH",02/01/94,10/17/02
Plastic Drum Reconditioning Ltd,-515.23,-515.23,2009,"Units 25/26 Robin Hood Works, Grove Street, Brighouse, HD6 1PL","Clifton Bridge Works, Wood Street, Brighouse, HD6 1PW",04/01/97,05/31/09
Willow Print Technology Ltd,-57.78,-57.78,2004,"6 Crown Yard, Southgate, Elland, HX5 0DQ","6 Crown Yard, Southgate, Elland, HX5 0DQ",04/02/02,06/30/04
,-836.6,-836.6,2004,"1 Bank Edge Gardens, Halifax, HX2 8LA",,12/16/98,08/16/04
,-96.26,-96.26,2004,"55 Parkinson Lane, Halifax, HX1 3XL",,04/01/90,02/13/05
,-8.17,-8.17,2002,"230 Boothtown Road, Halifax, HX3 6TU",,12/21/93,03/28/95
,-16.71,-16.71,2014,"Unit 2 Riverside Works, Luddendenfoot, Halifax, HX2 6HU",,01/04/99,12/18/14
,-38.94,-38.94,2012,"R/O Church Farm, 147 Towngate, Clifton, Brighouse           HD6 4HP",,04/01/90,
Service Garage (1981) Ltd (In Liquidation),-1817.31,-1817.31,2002,"Wakefield Road, Brighouse, HD6 1QH","C/O Messrs Halpern Woolf &, Partners, 16-18 North Parade, Bradford, BD1 3HT",04/01/90,11/11/92
,-31,-31,2002,"Unit 6 Phoenix Street Works, Phoenix Street, Brighouse, HD6 1PD",,04/01/92,12/31/94
,-101.28,-101.28,2001,"20 West Park Street, Brighouse, HD6 1DU",,03/24/96,01/08/01
Raven Marketing Services Ltd[In Liquidation],-213.13,-213.13,2002,"Britannia Buildings, Briggate, Elland, HX5 9DP","C/O Kroll Buchler Phillips, 5TH Floor, Airedale House, 77 Albion Street, Leeds, LS1 5AP",07/05/93,03/14/01
Crossway (Access Systems)Ltd[In Admin Receivership],-561.86,-561.86,2002,"Burley Street Works, Burley Street, Elland, HX5 0AQ","C/O Deloitte & Touche, 10-12 East Parade, Leeds, LS1 2AJ",04/01/90,01/16/96
,-151.03,-475.17,2012,"Elland Lane, Elland, HX5 9ER",,06/09/92,
Mobus Fabrics Ltd,-513,-513,2002,"Unit 1, Heathfield Industrial Estate, Heathfield Street, Elland              HX5 9AE","Unit 8/9, Heathfield Industrial Estate, Heathfield Street, Elland, HX5 9AE",02/01/00,10/31/02
Instant Cooling Equipment Ltd (In Admin Receivership),-71.45,-71.45,2002,"Unit 2, James Street, Elland, HX5 0HB","C/O Messrs Leonard Curtis, Po Box 553, 30 Eastbourne Terrace, London, W2 6LF",04/01/90,10/23/91
,-37.68,-37.68,2013,"Carr Wood House, Carr House Road, Shelf, Halifax             HX3 7RJ",,08/28/92,
Andy's Records Ltd,-701.73,-701.73,2003,"8 Cheapside, Halifax, HX1 1TQ","[In Administration], C/O Robson Rhodes, 186 City Road, London, EC1 V2NU",11/18/93,05/27/03
,-49.04,-49.04,2006,"140 Gibbet Street, Halifax, HX1 5LE",,12/21/92,05/31/06
Halifax Auto Insurance Repair Centre Ltd,-76.79,-76.79,2002,"211 Gibbet Street, Halifax, HX1 5JW","Not Known, Don'T Refund Per Jim",04/06/92,03/20/94
Joseph Walker & Son Ltd [In Receivership],-275.75,-275.75,2002,"R/O 543 Gibbet Street, Halifax, HX2 0AL","C/O Pannell Kerr Forster, Pannell House, 6 Queen Street, Leeds, LS1 2TW",04/01/90,11/09/94
Coppernob Group Holdings Ltd(In Administration),-458.12,-458.12,2002,"10 Corn Market, Halifax, HX1 1TH","C/O Messrs Simms & Partners, P O Box 5, Lutterworth, Leicestershire, LE17 4UF",08/18/90,08/07/92
Cristel Paint Finishers Ltd [In Administration],-142.2,-142.2,2004,"Dunkirk Mills, Dunkirk Lane, Halifax, HX1 3TB","C/O O'Hara & Co, Wesley House, Huddersfield Road, Birstall, WF17 9EJ",11/26/91,10/12/04
,-0.41,-0.41,2012,"9 Lane Ends Terrace, Halifax Road, Hipperholme, Halifax              HX3 8HJ",,08/01/98,
,-1.58,-1.58,2012,"14 Law Lane, Southowram, Halifax, HX3 9QU",,01/28/00,
Calderdale P C T,-5082,-39280.46,2008,"St Johns Health Centre, Lightowler Road, Pellon, Halifax             HX1 5NB","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
Calderdale P C T,-5335,-39280.46,2009,"St Johns Health Centre, Lightowler Road, Pellon, Halifax             HX1 5NB","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
Calderdale P C T,-5038,-39280.46,2012,"St Johns Health Centre, Lightowler Road, Pellon, Halifax             HX1 5NB","5J6 Payables 4265, Phoenix House, Topcliffe Lane, Wakefield, WF3 1WE",04/01/00,03/31/13
,-185.8,-185.8,2002,"6 Lord Street, Halifax, HX1 5AE",,09/23/96,08/16/98
,-0.81,-0.81,2012,"30 Marsh Lane, Southowram, Halifax, HX3 9UF",,04/01/90,
,-1.51,-1.51,2012,"2 Mile Cross Terrace, Halifax, HX1 4HP",,05/12/97,
,-9445.06,-64305.8,2010,"Northowram Surgery, 53 Northowram Green, Northowram, Halifax              HX3 7JE",,10/02/95,03/31/12
,-1.41,-1.41,2012,"7 Park View, Stainland, Halifax, HX4 9HJ",,09/29/97,
Aquabeau Ltd [Dissolved],-1857.37,-1857.37,2005,"Aquarius Building, 190 Hanson Lane, Halifax, HX1 4SD","C/O The Treasury Solicitor, One Kemble Street, London, WC2B 4TS",04/01/90,03/23/06
,-31.63,-31.63,2009,"New Inn, Heath Hill Road, Halifax, HX2 0UT",,08/08/01,03/21/10
Pubmaster Ltd Fao Julie Nickson,-27,-27,2002,"Talbot Inn, 99 Keighley Road, Halifax, HX2 8JE","Greenbank, Hartlepool, Cleveland, TS24 7QS",07/20/93,10/26/93
,-13589.07,-104172.38,2005,"Beechwood Medical Centre, Keighley Road, Halifax, HX2 8AL",,09/01/98,10/13/12
,-11362.67,-114197.32,2005,"King Cross Surgery, 199 King Cross Road, Halifax, HX1 3LW",,04/01/90,
,-10845,-114197.32,2014,"King Cross Surgery, 199 King Cross Road, Halifax, HX1 3LW",,04/01/90,
,-8.72,-8.72,2008,"218 King Cross Road, Halifax, HX1 3JP",,04/07/97,09/27/08
,-8991,-70621.74,2007,"252 Queens Road, Halifax, HX1 4NJ",,04/01/90,
,-9355.5,-70621.74,2008,"252 Queens Road, Halifax, HX1 4NJ",,04/01/90,
,-1.08,-1.08,2012,"267 Queens Road, Halifax, HX1 4NS",,04/23/00,
Saw Services (Halifax) Ltd [In Liquidation],-198.27,-4864.12,2001,"Unit 2 Copperwood Court, Queens Road, Halifax, HX1 3NS","C/O Baker Tilly, 2 Whitehall Quay, Leeds, LS1 4HG",04/01/90,08/31/01
Saw Services (Halifax) Ltd [In Liquidation],-109.74,-4864.12,2000,"Unit 2 Copperwood Court, Queens Road, Halifax, HX1 3NS","C/O Baker Tilly, 2 Whitehall Quay, Leeds, LS1 4HG",04/01/90,08/31/01
,-57.97,-57.97,2004,"298 Rochdale Road, Greetland, Halifax, HX4 8JG",,11/01/96,03/15/05
,-94.21,-94.21,2002,"76 Saddleworth Road, Greetland, Halifax, HX4 8AG",,06/07/90,01/06/92
Skypride Travel Ltd [In Receivership],-169.35,-169.35,2002,"29 Union Street, Halifax, HX1 1PR","C/O Mayfields, Church Steps House, Queensway, Halesowen, B63 4AB",01/13/92,10/09/96
Pellon Builders (Hx) Ltd- (In Liquidation),-94.51,-94.51,2002,"Drakes Industrial Estate, Shay Lane, Halifax, HX3 6RL","C/O Messrs Cork Gulley, Albion Court, 5 Albion Place, Leeds, LS1 6JP",04/01/90,11/23/92
,-0.05,-0.05,2012,"44/46 South Parade, Halifax, HX1 2LY",,04/01/92,
,-42.23,-42.23,2004,"Opp 9 Southedge Terrace, Hipperholme, Halifax, HX3 8JT",,04/01/90,03/18/05
Marstons,-1976.28,-1987.21,2000,"Old Cock Hotel, Halifax, HX1 1DS","C/O Goodman Nash Ltd, 8 Prince Maurice Court, Hambleton Avenue, Devizes, Wiltshire, SN10 2RT",05/15/95,04/01/01
,-61.7,-61.7,2002,"18 St James Square, Northowram, Halifax, HX3 7HL",,02/02/96,08/31/96
Richard Craven (Kly) Ltd,-43,45.8,2014,"Adj 36 Pellon Lane, Halifax, HX1 5SP","Units 2-3, Gresley Road Industrial Estate, Keighley, BD21 5JG",04/01/00,
,-75.52,-75.52,2012,"Adj 1 Clare Street, Halifax, HX1 2LF",,09/18/00,
,-6.23,-6.23,2006,"Unit 25 Washer Lane Works, Washer Lane, Halifax, HX2 7DX",,04/01/01,03/20/07
,-79.3,-79.3,2002,"Suite 3, 1st Floor, Burlees House, Hangingroyd Lane, Hebden Bridge       HX7 7DD",,04/01/95,03/31/96
,-110.62,-110.62,2003,"1/3 Market Street, Hebden Bridge, HX7 6EU",,04/01/90,03/10/04
Barclays Bank Plc,-600,1200,2014,"10 Market Street, Hebden Bridge, HX7 6AE","Cbre Corporate Outsourcing Ltd, 55 Temple Row, Birmingham, B2 5LS",04/01/90,
,-521.8,-521.8,2012,"Vale Mill, Cragg Vale, Hebden Bridge, HX7 5TD",,04/01/90,
,-518.26,-518.26,2010,"19 West End, Hebden Bridge, HX7 8UQ",,04/01/90,11/26/10
,-0.54,-0.54,2012,"Florists, Beech Road, Sowerby Bridge, HX6 2LR",,04/01/90,
,-60.7,-60.7,2002,"9 Victoria Road, Halifax, HX1 5PT",,10/01/02,02/28/03
,-112.85,-112.85,2002,"Adj 9 Wade House Road, Shelf, Halifax, HX3 7PF",,06/01/98,10/01/99
,-309.31,-309.31,2002,"Star Garage, Wakefield Road, Halifax, HX3 0TP",,04/01/90,05/31/00
,-150.63,-150.63,2012,"Gate Stoops Farm, Winterburn Road, Luddendenfoot, Halifax             HX2 6DA",,04/01/93,
Marks & Spencer Plc,-0.04,44123.96,2013,"29 Woolshops, Halifax, HX1 1RU","Attn Karen Riley, Business Rates, Alexandra Court, 200-220 The Quays, Salford, M50 3WY",12/30/97,
Everything Everywhere Ltd,-282.6,533.46,2014,"Telecommunications Mast, Site Ref Wyk 0055 Adj Club, Acres Lane, Heptonstall          HX7 7LT","Orange Pcs Ltd, C/O Gva (Business Rates (Tm), Po Box 16097, 3 Brindley Place, Birmingham, B2 2UY",04/01/97,
,-30.55,-30.55,2002,"1st Floor, 10 Albert Street, Hebden Bridge, HX7 8AH",,01/29/95,04/01/95
,-554.3,-554.3,2014,"Wadsworth Post Office, Wadsworth, Hebden Bridge, HX7 8RY",,04/01/90,
,-180,-180,2001,"The Thirsty Turtle, May Royd Burnley Road, Hebden Bridge, HX7 8NU",,10/18/97,05/31/99
,-639.35,-639.35,2002,"Carlton Street, Hebden Bridge, HX7 8ES",,04/01/90,10/06/91
Jowett Insurance Services Ltd [In Liquidation],-26.03,-26.03,2002,"5 Town Hall Street, Sowerby Bridge, HX6 2QD","C/O Sargent & Co, 4 Wards End, Halifax, HX1 1BX",04/01/90,03/21/96
,-53.41,-53.41,2004,"900 Burnley Road, Todmorden, OL14 8PJ",,05/31/96,03/16/05
Software Partisans Ltd,-32,-32,2002,"Unit 2, Dancroft Industrial Units, Gauxholme Fold, Todmorden           OL14 5AG",,01/17/98,05/31/99
,-36.66,-36.66,2005,"139 Halifax Road, Todmorden, OL14 5BE",,11/21/01,02/19/06
Anglo-American (One Stop) Ltd,-0.74,-0.74,2012,"Unit A, Nanholme Mills, Halifax Road, Todmorden           OL14 6DA",,06/16/90,
,-159.03,-159.03,2002,"Rope And Anchor Inn, 132 Halifax Road, Todmorden, OL14 5QR",,11/28/95,12/03/97
,-20,-20,2002,"Council Offices, Oldham Road, Ripponden, Sowerby Bridge      HX6 4DN",,02/18/91,03/31/01
,-16.53,-16.53,2011,"Ambulance Hall, Victoria Road, Todmorden, OL14 5LP",,04/01/90,05/24/11
,-210.37,0,2007,"15 Water Street, Todmorden, OL14 5AB",,10/01/00,06/01/08
Falk Europe Ltd,-87.23,-87.23,2007,"Part 2ND Floor, Woodvale House, Woodvale Road, Brighouse            HD6 4AB","2nd Floor, Woodvale House, Woodvale Road, Brighouse, HD6 4AB",03/26/03,03/31/08
,-544.9,-826.69,2010,"The Mill, Gardeners Square, Hipperholme, Halifax              HX3 8LL",,05/03/03,07/31/11
,-86.28,-86.28,2007,"Unit 3/4 Queens Road Works, Queens Road, Halifax, HX1 3XX",,06/01/03,02/07/08
,-1150,-1150,2014,"33 Market Street, Hebden Bridge, HX7 6EU",,11/01/02,
,-6.37,-6.37,2005,"8 Church Street, Brighouse, HD6 3NF",,06/04/03,06/10/05
,-62.45,-858.05,2009,"Bulls Head Hotel, Town Hall Street, Sowerby Bridge, HX6 2EA",,07/25/03,05/17/09
,-3.4,-3.4,2003,"74 Huddersfield Road, Elland, HX5 9AA",,07/25/03,10/14/03
,-6.53,-6.53,2008,"23 West End, Hebden Bridge, HX7 8UQ",,08/16/03,03/29/09
Airwave Solutions Ltd,-0.01,1343.99,2013,"Telecommunications Mast, Site Ref Wyo 081A, Hanson Lane, Halifax              HX1 4SD","C/O Gva, C/O Po Box 16097, 3 Brindley Place, Birmingham, B2 2UY",06/01/03,
,-53.13,-53.13,2012,"40 Town Hall Street, Sowerby Bridge, HX6 2EA",,04/01/03,
Connexions (West Yorkshire),-1766.88,-1766.88,2008,"Second & Third Floors, Park View House, Woodvale Road, Brighouse            HD6 4AB","2nd Floor & 3rd Floors, Park View House, Woodvale Road, Brighouse, HD6 4AB",08/31/02,06/29/08
,-253.25,-555.13,2009,"South Grain Farm, Bacup Road, Todmorden, OL14 7HT",,05/28/04,12/31/08
Beds By Design Ltd,-0.5,2231.5,2014,"Unit 19, Sdh Industrial Estate, West Street, Sowerby Bridge       HX6 3BS","Unit 19 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BT",04/01/03,
,-8.77,-8.77,2005,"32 Town Hall Street, Sowerby Bridge, HX6 2EA",,11/24/03,10/13/05
,-3107.38,-3107.38,2006,"17/21 The Old Arcade, Halifax, HX1 1TJ",,02/04/04,11/30/05
Dodnaze Community Association,-0.03,-0.03,2011,"54 Hirst Grove, Hebden Bridge, HX7 8DN","Dodnaze Community Centre, 54 Hirst Grove, Hebden Bridge, HX7 8DN",06/21/04,
Wilko Retail Ltd,-0.01,34511.99,2013,"Briggate, Brighouse, HD6 1EF","C/O Rate Account Management, Colliers Int Rating Uk Llp, 12th Flr Eleven Brindleyplace, 2 Brunswick Square, Brindleyplace, Birmingham, B1 2LP",11/29/04,
Admedia Ltd,-0.04,217.96,2014,"Ad Rt Adm'Ia Bd 2420-2426 Wb, Hartshead Moor Service Area, Hartshead Moor, Brighouse            HD6 4JX","320 Regent Street, London, W1B 3BE",04/01/04,
J.H.P Group Ltd,-1563.9,-1563.9,2012,"1st Floor, 5 Clare Road, Halifax, HX1 2HX","Unit 3 Riverstone Court, Siskin Drive, Middlemarch Business Park, Coventry, CV3 4FJ",03/01/04,09/28/12
,-91.84,-91.84,2012,"Unit 7, Mill Lane, Halifax, HX3 6TR",,04/01/05,
,-0.02,-0.02,2012,"Lower Brockholes Farm, Lane Head Lane, Ogden, Halifax              HX2 8XQ",,11/15/04,
,-373.68,-373.68,2006,"7 Victoria Road, Elland, HX5 0AB",,06/27/05,02/14/07
Halifax Opportunities Trust,-700.06,-700.06,2015,"Community Enterprise Centre, Hanson Lane, Halifax, HX1 5PG","Attn Barbara Harbinson, The Elsie Whiteley Centre, Hopwood Lane, Halifax, HX1 5ER",04/19/05,
,-218.74,-218.74,2007,"Wagon & Horses Inn, 786 Rochdale Road, Todmorden, OL14 7UA",,03/28/06,08/26/07
J & T Clothing Ltd,-404.04,-404.04,2010,"Unit 6, Brunswick Industrial Estate, Brassey Street, Halifax              HX1 2EA","Registered Office, The Counting House, Wade House Road, Shelf, HX3 7PB",10/03/05,02/13/11
Yorkshire Mouldings Ltd [In Administration],-1068,-1068,2005,"Armytage Road, Brighouse, HD6 1UJ","Price Waterhouse Coopers, Benson House, 33 Wellington Street, Leeds, LS1 4JP",04/01/05,06/17/05
,-208.87,-208.87,2009,"Little Foot Day Nursery, Luddenden Lane, Luddendenfoot, Halifax              HX2 6NW",,09/03/06,11/22/09
,-6712.71,-163184.07,2014,"Stainland Rd Medical Centre, 70 Stainland Road, Greetland, Halifax              HX4 8BD",,01/24/06,
,-1.18,-1.18,2012,"Unit 4, L R P Business Park, Halifax Road, Hipperholme, Halifax              HX3 8ER",,01/01/07,
,-209.48,-209.48,2012,"Ground & First Floors, 51 Crown Street, Halifax, HX1 1JB",,10/16/06,05/14/13
,-7.95,-7.95,2012,"Star Garage, Wakefield Road, Copley, Halifax             HX3 0TP",,01/06/07,04/30/11
Amatex Catering Services Ltd [In Administration],-212.72,-212.72,2007,"Square Road, Halifax, HX1 1QG","Ashcroft Business, Recovery & Insolvency, 601 High Road, Leytonstone, London, E11 4PA",12/15/06,09/27/07
D T S Yorkshire Ltd,-53.41,-53.41,2008,"Unit HM14 Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN","27 Illingworth Close, Halifax, HX2 9JQ",12/01/06,10/28/08
