Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,NPS NORTH EAST LTD,N/A,Not yet available,Not yet available,Not yet available,16/05/2014,22502497,1375.5,Nil,Professional Fees (External),Capital,Property & Asset Management,CAT01,4422,Architectural Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,NPS NORTH EAST LTD,N/A,Not yet available,Not yet available,Not yet available,16/05/2014,22502497,43472,Nil,Professional Fees (External),Capital,Property & Asset Management,CAT01,4422,Architectural Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,NPS NORTH EAST LTD,N/A,Not yet available,Not yet available,Not yet available,27/05/2014,22506382,9515.83,Nil,Professional Fees (External),Capital,Property & Asset Management,CAT01,4422,Architectural Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,THE HEPWORTH WAKEFIELD,N/A,Not yet available,Not yet available,Not yet available,16/04/2014,22464750,3240,Nil,Professional Fees (External),Capital,"Economic Growth, Culture & Sport",CAT09,52400,Museums & Art Galleries,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,WSP UK LTD,N/A,Not yet available,Not yet available,Not yet available,17/04/2014,22481888,7750,Nil,Professional Fees (External),Capital,Highways,CAT07,18632,Civil Engineers,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,TELENT TECHNOLOGY SERVICES LTD,N/A,Not yet available,Not yet available,Not yet available,06/05/2014,22486557,8263.2,Nil,Professional Fees (Internal),Capital,Highways,CAT07,79650,Traffic Management Systems,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,SHACKLETON ROLLIN.CREATIVE,N/A,Not yet available,Not yet available,Not yet available,30/06/2014,22537412,725,Nil,Professional Fees (PVE - External),Capital,ICT,CAT11,84280,Web Site Design,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,TRIBAL EDUCATION LTD,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22454634,31950,Nil,Professional Fees (PVE - External),Capital,ICT,CAT11,20703,Computer Systems & Software (Development),Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,TRIBAL EDUCATION LTD,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22460554,7600,Nil,Professional Fees (PVE - External),Capital,ICT,CAT11,20703,Computer Systems & Software (Development),Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,TRIBAL EDUCATION LTD,N/A,Not yet available,Not yet available,Not yet available,02/06/2014,22496574,-825,Nil,Professional Fees (PVE - External),Capital,ICT,CAT11,20703,Computer Systems & Software (Development),Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,JLT SPECIALITY LTD,N/A,Not yet available,Not yet available,Not yet available,22/04/2014,22481544,2650,Nil,Professional Negligence,Revenue,Business Services,CAT02,45532,Insurance Agents & Companies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,JLT SPECIALITY LTD,N/A,Not yet available,Not yet available,Not yet available,22/04/2014,22481548,2994.5,Nil,Professional Negligence,Revenue,Business Services,CAT02,45532,Insurance Agents & Companies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,JLT SPECIALITY LTD,N/A,Not yet available,Not yet available,Not yet available,22/04/2014,22481550,51940,Nil,Professional Negligence,Revenue,Business Services,CAT02,45532,Insurance Agents & Companies,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,ARTIFACES,N/A,Not yet available,Not yet available,Not yet available,13/06/2014,22522687,655,Nil,Promotions,Revenue,"Economic Growth, Culture & Sport",CAT09,32140,Entertainers,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BAY MEDIA LTD,N/A,Not yet available,Not yet available,Not yet available,29/05/2014,22506283,5472,Nil,Promotions,Revenue,Business Services,CAT02,1968,Advertising - Outdoor,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BRILLIANT KIDS PORTRAITS,N/A,Not yet available,Not yet available,Not yet available,27/05/2014,22506403,2100,Nil,Promotions,Revenue,"Economic Growth, Culture & Sport",CAT09,57690,Photographers - General,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,CANARYCLIFF LTD,N/A,Not yet available,Not yet available,Not yet available,15/05/2014,22501759,3200.25,Nil,Promotions,Revenue,Business Services,CAT02,2100,Advertising Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,DETAILS REDACTED,N/A,Not yet available,Not yet available,Not yet available,11/06/2014,22518532,1006,Nil,Promotions,Revenue,"Economic Growth, Culture & Sport",CAT09,57690,Photographers - General,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,DETAILS REDACTED,N/A,Not yet available,Not yet available,Not yet available,27/05/2014,22505207,4500,Nil,Promotions,Revenue,"Economic Growth, Culture & Sport",CAT09,32140,Entertainers,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,DFPTV,N/A,Not yet available,Not yet available,Not yet available,09/06/2014,22519189,4595,Nil,Promotions,Revenue,Business Services,CAT02,35055,Film Studios & Production Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,ENGAGING EDUCATION,N/A,Not yet available,Not yet available,Not yet available,25/06/2014,22528058,3500,Nil,Promotions,Revenue,Family Services,CAT04,29360,Educational Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,GILLESPIES,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22502465,2500,Nil,Promotions,Revenue,Environment,CAT03,47040,Landscape Architects & Designers,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,HANDSHAKE LTD,N/A,Not yet available,Not yet available,Not yet available,14/04/2014,22478245,5566.66,Nil,Promotions,Revenue,"Economic Growth, Culture & Sport",CAT09,32210,Entertainment Agencies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,HEARTBREAK PRODUCTIONS,N/A,Not yet available,Not yet available,Not yet available,01/05/2014,22485829,500,Nil,Promotions,Revenue,Family Services,CAT04,77630,Theatre Companies,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,MEDIA DISPLAYS LIMITED,N/A,Not yet available,Not yet available,Not yet available,17/04/2014,22482186,4800,Nil,Promotions,Revenue,Business Services,CAT02,1968,Advertising - Outdoor,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,MID YORKSHIRE CHAMBER OF COMMERCE,N/A,Not yet available,Not yet available,Not yet available,29/04/2014,22485637,995,Nil,Promotions,Revenue,Professional Services,CAT08,12118,Business & Trade Organisations,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,NEWSCO INSIDER LTD,N/A,Not yet available,Not yet available,Not yet available,25/06/2014,22528051,6000,Nil,Promotions,Revenue,Business Services,CAT02,52790,Newsagents,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,OUR AGENCY IN THE NORTH LTD,N/A,Not yet available,Not yet available,Not yet available,13/06/2014,22522534,1780,Nil,Promotions,Revenue,Business Services,CAT02,1961,Advertising - Agencies,Not yet available
Wakefield MDC,E08000036,30/06/2014,ADULTS,Not yet available,Not yet available,CHRYSALIS YOUTH & COMMUNITY PROJECT,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22498778,560,Nil,Purchase of Food & Drink,Revenue,Family Services,CAT04,20482,Community Projects,Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,CREATE,N/A,Not yet available,Not yet available,Not yet available,19/06/2014,22525296,737.5,Nil,Purchase of Food & Drink,Revenue,Property & Asset Management,CAT01,12630,"Cafes, Snack Bars & Tea Rooms",Not yet available
Wakefield MDC,E08000036,30/06/2014,CHILDYOU,Not yet available,Not yet available,FRESH PASTURES COMMUNITY INTEREST COMPANY,N/A,Not yet available,Not yet available,Not yet available,29/04/2014,22485619,15391.9,Nil,Purchase of Food & Drink,Revenue,Property & Asset Management,CAT01,23810,Dairies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,FRESH PASTURES COMMUNITY INTEREST COMPANY,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22521822,530.99,Nil,Purchase of Food & Drink,Revenue,Property & Asset Management,CAT01,23810,Dairies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,FRESH PASTURES COMMUNITY INTEREST COMPANY,N/A,Not yet available,Not yet available,Not yet available,09/06/2014,22519106,1744.39,Nil,Purchase of Food & Drink,Revenue,Property & Asset Management,CAT01,23810,Dairies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,FRESH PASTURES COMMUNITY INTEREST COMPANY,N/A,Not yet available,Not yet available,Not yet available,20/06/2014,22525320,12834.69,Nil,Purchase of Food & Drink,Revenue,Property & Asset Management,CAT01,23810,Dairies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,FRESH PASTURES COMMUNITY INTEREST COMPANY,N/A,Not yet available,Not yet available,Not yet available,19/05/2014,22502643,1480.86,Nil,Purchase of Food & Drink,Revenue,Property & Asset Management,CAT01,23810,Dairies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,FRESH PASTURES COMMUNITY INTEREST COMPANY,N/A,Not yet available,Not yet available,Not yet available,22/05/2014,22503711,10021.74,Nil,Purchase of Food & Drink,Revenue,Property & Asset Management,CAT01,23810,Dairies,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,YORKSHIRE PURCHASING,N/A,Not yet available,Not yet available,Not yet available,12/06/2014,22519638,709.54,Nil,Purchase of Food & Drink,Revenue,YPO,CAT12,62710,Purchasing Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,YORKSHIRE PURCHASING,N/A,Not yet available,Not yet available,Not yet available,09/06/2014,22518662,815.14,Nil,Purchase of Food & Drink,Revenue,YPO,CAT12,62710,Purchasing Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,YORKSHIRE PURCHASING,N/A,Not yet available,Not yet available,Not yet available,28/05/2014,22502930,638.69,Nil,Purchase of Food & Drink,Revenue,YPO,CAT12,62710,Purchasing Services,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,BOB WILD GRASS MACHINERY LTD,N/A,Not yet available,Not yet available,Not yet available,28/04/2014,22484852,23453,Nil,Purchase of Vehicles,Capital,Transport,CAT10,47400,Lawnmowers & Garden Machinery - Sales_Service_Hire,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,GIBSONS GARDEN MACHINERY LTD,N/A,Not yet available,Not yet available,Not yet available,14/05/2014,22500200,106716,Nil,Purchase of Vehicles,Capital,Transport,CAT10,47400,Lawnmowers & Garden Machinery - Sales_Service_Hire,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,GIBSONS GARDEN MACHINERY LTD,N/A,Not yet available,Not yet available,Not yet available,13/06/2014,22522701,151976,Nil,Purchase of Vehicles,Capital,Transport,CAT10,47400,Lawnmowers & Garden Machinery - Sales_Service_Hire,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,LEEDS CITY COUNCIL,N/A,Not yet available,Not yet available,Not yet available,10/04/2014,22473646,42175,Nil,Rates,Revenue,n/a,CATNA,48583,Local Government,Not yet available
Wakefield MDC,E08000036,30/06/2014,BUSINESS,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-177.75,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-207.9,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-194.85,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-155.17,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-202.5,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-155.17,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-158.61,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-207.9,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-202.5,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-194.85,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-155.17,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-212.52,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-207,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-199.18,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-120.69,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-202.5,Nil,Rates,Revenue,,,,,Not yet available
Wakefield MDC,E08000036,30/06/2014,REGENCULT,Not yet available,Not yet available,,N/A,Not yet available,Not yet available,Not yet available,11/04/2014,191865,-168.63,Nil,Rates,Revenue,,,,,Not yet available
