Organisation name,Organisation Code,Effective Date,Contract Reference number / ID,Open Contracting ID,Title of the Agreement,Contract type,Directorate / service responsible,Service Category label,Service category URI,Description of goods and services,Procurement classification: Council's procurement category label,Procurement classification: CPV label,Procurement classification: CPV code,Procurement classification: Proclass label,Procurement classification: Proclass code,Contract start date,End date,Review date,Last extension date,Contract value,Fixed cost / estimated cost,Irrecoverable VAT,Supplier name,Supplier registered company number,Supplier registered charity number,Other supplier ID,SME supplier,VCSE supplier,VCSE supplier type,Nominated contact point: name,Nominated contact point: email,Nominated contact point: URL
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN44434Y,,MEDICAL REPORTS,,GENERIC,,,MEDICAL REPORTS,Legal - medical reports,,,,,01/04/2014,31/03/2016,,,5000,Estimated,,SHIPDHAM SURGERY,,,1163792,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47240,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",,PUBLIC HEALTH,,,"National Chlamydia Screening Programme, Emergency Hormone Contraception, Pregnancy Testing",Public health - sexual health,,,,,01/04/2015,,,,,,,SHIPDHAM SURGERY,,,1163792,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN47241,,Stop Smoking Service Provision,,PUBLIC HEALTH,,,Stop Smoking Service Provision,Public health - smoking cessation,,,,,01/04/2015,,,,1280,Estimated,,SHIPDHAM SURGERY,,,1163792,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10503,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,MS DAVE & MR PURI & MS GUPTA T/A SHORELINE NURSING HOME,,,424287,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AUN40387P,,Advertising services,,GENERIC,,,Advertising services,Advertising,,,,,01/11/2012,31/03/2016,,31/03/2016,125000,Estimated,,SHORTHOSE RUSSELL LIMITED,3185443,NULL,74568,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10504,,Adults - Care Homes and Care Homes with Nursing : 2012 (Victoria Hall aka Shouldham Hall),,COMMUNITY SERVICES,,,Adults - Care Homes and Care Homes with Nursing : 2012 (Victoria Hall aka Shouldham Hall),Adult care - nursing & residential,,,,,01/04/2012,31/03/2017,,31/03/2017,,,,SHOULDHAM HALL (REGISTRATION) LIMITED,gb/05245659,,102425,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,ASN40516,,"Espo Contract 981, Shredding & Secure disposal services",,GENERIC,,,"Espo Contract 981, Shredding & Secure disposal services",FM - waste disposal,,,,,24/01/2013,29/10/2016,,29/10/2016,12624,Estimated,,SHRED STATION LIMITED,6359628,NULL,178559,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,ASN41338,,Secure confidential off site shredding,,GENERIC,,,Secure confidential off site shredding,FM - waste disposal,,,,,16/05/2013,01/03/2017,,01/03/2017,33457,Estimated,,SHRED STATION LIMITED,6359628,NULL,178559,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AXN36041,,Lease Agreements,,GENERIC,,,Lease Agreements,Finance - lease payments,,,,,09/08/2005,08/08/2017,,08/08/2017,6203436,Estimated,,SIEMENS FINANCIAL SERVICES LIMITED,,,74579,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BSN40388,,Finance for LED Retrofit project,,ETD,,,Finance for LED Retrofit project,Finance - lease payments,,,,,01/04/2012,31/03/2019,,31/03/2019,758422,Estimated,,SIEMENS FINANCIAL SERVICES LIMITED,,,74579,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON40559,,General Equipment-Maintenance & Lease,,RESOURCES,,,General Equipment-Maintenance & Lease,Finance - lease payments,,,,,31/03/2006,08/08/2017,,08/08/2017,6203436,Estimated,,SIEMENS FINANCIAL SERVICES LIMITED,,,74579,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AUN44775,,UTC Maintenance Contract - 940070278,,ETD,,,UTC Maintenance Contract - 940070278,Highways - traffic signals,,,,,01/04/2012,,,,750000,Estimated,,SIEMENS PLC,,,74581,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41384AF,,External Training,,GENERIC,,,External Training,HR - training,,,,,30/05/2013,30/06/2020,,30/06/2020,50000,Estimated,,SIGNALONG,,,488461,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SUN35010I,,Examination and other fees,,COMMUNITY SERVICES,,,Examination and other fees,Exam fees,,,,,01/01/2010,,,,770,Estimated,,SIGNATURE LIMITED,,,74586,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BON44670,,Norfolk Safeguarding Children Board multi-agency safeguarding training,,CHILDREN,,,Norfolk Safeguarding Children Board multi-agency safeguarding training,HR - training,,,,,01/05/2015,31/01/2016,,30/11/2019,333000,Estimated,,SIGNIS LTD,,,1729794,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AXN47715,,Trainers and tutors,,CHILDREN,,,Trainers and tutors,HR - trainers & tutors,,,,,17/08/2015,31/03/2016,,,50000,Estimated,,SIGNIS LTD,,,1729794,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GXN42603E,,Museums Display Materials,,COMMUNITY SERVICES,,,Museums Display Materials,Museums - exhibits,,,,,25/02/2014,30/06/2021,,,50000,Estimated,,SIGNS EXPRESS LIMITED,2375913,NULL,74590,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,APN44924B,,Intervention Service support,,CHILDREN,,,Intervention Service support,Schools - professional,,,,,01/12/2014,01/05/2016,,01/05/2016,11000,Estimated,,SIMON J FISHER,,,1508828,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN47743A,,Drug and alcohol training,,PUBLIC HEALTH,,,Drug and alcohol training,HR - training,,,,,28/08/2015,31/03/2016,,,50000,Estimated,,SIMONE BLACK DRUG/ALCOHOL TRAINING,,,1393883,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BTN43954,,NCCT40385 Select List for Supported Accommodation for 16yrs + Young People In Care and Leaving Care in Norfolk,,CHILDREN,,,NCCT40385 Select List for Supported Accommodation for 16yrs + Young People In Care and Leaving Care in Norfolk,Children's services-unregulated accommodation/Sn. 17 support,,,,,16/06/2014,31/05/2018,,31/05/2018,300000,Estimated,,SIXTEEN PLUS LTD,,,1198766,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON44460,,"ICT - networks, telephony & radiocomms",,GENERIC,,,"ICT - networks, telephony & radiocomms","ICT - networks, telephony & radiocomms",,,,,24/09/2014,11/09/2017,,11/09/2020,315000,Estimated,,SKYGUARD LIMITED,,,877782,,,,Procurement Sourcing Team,ICT SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GXN42296,,Assistive ICT Technology and Equipment,,CHILDREN,,,Assistive ICT Technology and Equipment,ICT - consumables & peripherals,,,,,17/12/2013,,,,60000,Estimated,,SMARTBOX ASSISTIVE TECHNOLOGY LIMITED,gb/05541084,,177886,,,,Procurement Sourcing Team,ICT SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AON45332CS,,Building Maintenance & Works Framework,,GENERIC,,,Building Maintenance & Works Framework,FM - building maintenance,,,,,01/02/2015,31/01/2017,,31/01/2019,,,,SMITH BUILDING SERVICES LIMITED,,,74643,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41862AE,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,,GENERIC,,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,Subscriptions to professional bodies,,,,,01/10/2013,31/08/2020,,31/08/2020,50000,Estimated,,SOCIETY OF CHIEF LIBRARIANS,,,86742,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN41862AF,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,,GENERIC,,,SUBSCRIPTIONS TO PROFESSIONAL BODIES.,Subscriptions to professional bodies,,,,,01/10/2013,31/08/2020,,31/08/2020,50000,Estimated,,SOCITM LIMITED,4396808,NULL,74675,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AUN43889,,ICT software,,RESOURCES,,,ICT software,ICT - hardware,,,,,15/07/2014,30/04/2016,,30/04/2016,582935,Estimated,,SOFTCAT LIMITED,,,1073792,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GXN45339,,ICT - software & SAAS,,RESOURCES,,,ICT - software & SAAS,ICT - software & SAAS,,,,,09/02/2015,31/03/2016,,31/03/2017,,,,SOLCHAR LIMITED,gb/04650272,,170144,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AXN47716,,Trainers and tutors,,RESOURCES,,,Trainers and tutors,HR - trainers & tutors,,,,,17/08/2015,31/03/2016,,,50000,Estimated,,SOLICITORS GROUP,,,1649849,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43021,,Supporting People 496/SP 291,,COMMUNITY SERVICES,,,Supporting People 496/SP 291,Housing-related & floating support,,,,,15/02/2010,31/03/2016,,14/02/2018,708469,Estimated,,SOLO HOUSING (EAST ANGLIA) LTD,,,80123,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AUN48377,,Intervention Service support,,CHILDREN,,,Intervention Service support,Schools - professional,,,,,01/11/2015,01/11/2017,,01/11/2017,12000,Estimated,,SOLUTION FOCUSED IMPROVEMENT LTD (MJ WYARD),,,1263775,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42101B,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,SOMERSET CARE INCOME ACCOUNT T/AS PULSFORD LODGE,,,1165779,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN10508,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,,COMMUNITY SERVICES,,,Pre-Placement Agreement for Care Homes Providing Residential and/or Nursing Services 2008,Adult care - nursing & residential,,,,,01/04/2012,,,,,,,SOMEWHERE HOUSE LTD,,,130367,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,APN48324,,Provisions for museum cafes,,GENERIC,,,Provisions for museum cafes,"FM - food, catering & vending services & supplies",,,,,01/09/2015,31/03/2017,,01/05/2017,6250,Estimated,,SOUTH EAST COFFEE COMPANY LTD,,,1254837,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42959,,Children's services - residential homes & schools,,CHILDREN,,,Children's services - residential homes & schools,Children's services - residential homes & schools,,,,,01/01/2000,,,,,,,SOUTH GLOUCESTERSHIRE COUNCIL,,,96933,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN13065,,Spot purchased domiciliary care (2008 PPA),,COMMUNITY SERVICES,,,Spot purchased domiciliary care (2008 PPA),Domiciliary care,,,,,,,,,,,,SOUTH NORFOLK CARERS LIMITED,4503176,NULL,74703,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AYN41592C,,Civil Parking Enforcement,,ETD,,,Civil Parking Enforcement,Highways - civil parking,,,,,07/09/2013,30/09/2017,,30/09/2017,500000,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,ADN41822G,,Payment for disposal of hazardous and clinical waste collected by district councils,,ETD,,,Payment for disposal of hazardous and clinical waste collected by district councils,Waste - hazardous & clinical,,,,,01/04/2013,,,,150000,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,ALN40105I,,Payment of recycling credits for material collected by district councils,,ETD,,,Payment of recycling credits for material collected by district councils,Waste - recycling credits,,,,,01/04/2012,,,,6602000,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AAN40442D,,Rent payments,,GENERIC,,,Rent payments,FM - rent & rates,,,,,01/04/2012,,,,500000,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,SLN40132H,,Business rates,,GENERIC,,,Business rates,FM - rent & rates,,,,,01/04/2012,,,,7000000,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,86765,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN43022,,Supporting People 380/SP Hia - 520,,COMMUNITY SERVICES,,,Supporting People 380/SP Hia - 520,Housing-related & floating support,,,,,18/01/2010,28/02/2016,,17/01/2018,282590,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,74707,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BGN46355,,Disabled Facilities Grant,,COMMUNITY SERVICES,,,Disabled Facilities Grant,Grants,,,,,01/04/2015,31/03/2016,,31/03/2016,410000,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,74707,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,AAN41562,,Rent payments for leisure centre joint user agreement,,COMMUNITY SERVICES,,,Rent payments for leisure centre joint user agreement,FM - rent & rates,,,,,02/09/2011,,,,390872,Estimated,,SOUTH NORFOLK DISTRICT COUNCIL,,,74707,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN44434Z,,MEDICAL REPORTS,,GENERIC,,,MEDICAL REPORTS,Legal - medical reports,,,,,01/04/2014,31/03/2016,,,5000,Estimated,,SOUTH QUAY SURGERY,,,91051,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GDN41755,,"Norfolk managed services for smart ticketing, a DfT funded project.",,ETD,,,"Norfolk managed services for smart ticketing, a DfT funded project.",ICT - managed services,,,,,10/02/2014,31/03/2018,,31/03/2018,2500000,Estimated,,SOUTH WEST SMART APPLICATIONS LTD,,,1158838,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BAN42219,,Education Out of County School Fees,,CHILDREN,,,Education Out of County School Fees,Children's services - residential homes & schools,,,,,,,,,,,,SOUTHAMPTON CITY COUNCIL,,,86780,,,,Procurement Part B Team,partb@norfolk.gov.uk,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GSN36028,,Electricity - half hourly and non - half - hourly metered - terms of ESPO contract 191 apply.,,GENERIC,,,Electricity - half hourly and non - half - hourly metered - terms of ESPO contract 191 apply.,Utilities,,,,,01/04/2004,30/09/2016,,30/09/2016,18000000,Estimated,,SSE ENERGY SUPPLY LIMITED,3757502,NULL,74726,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,GON43089,,Utilities,,ETD,,,Utilities,Utilities,,,,,14/04/2014,30/09/2016,,30/09/2016,7500000,Estimated,,SSE ENERGY SUPPLY LIMITED,3757502,NULL,74726,,,,Procurement Sourcing Team,"COMMODITIES, GOODS & SERVICES",
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BXN44434AA,,MEDICAL REPORTS,,GENERIC,,,MEDICAL REPORTS,Legal - medical reports,,,,,01/04/2014,31/03/2016,,,5000,Estimated,,SOUTHGATES MEDICAL & SURGICAL CENTRE,,,74736,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
Norfolk County Council,http://opendatacommunities.org/doc/county-council/norfolk,08/12/2015,BUN41688,,Coroner's Services - Pathology/Medical Services,,RESOURCES,,,Coroner's Services - Pathology/Medical Services,Coroner's and funeral services,,,,,09/07/2013,08/07/2018,,08/07/2018,50000,Estimated,,SOUTHGATES MEDICAL & SURGICAL CENTRE,,,74736,,,,Procurement Sourcing Team,PROFESSIONAL SERVICES,
