Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,PLACE-REF,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,PERSON-REF,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
0,9075,O,0,,5469005089,0,243.75,0,,0,,0,0,CS10,18750,9074190,GREGGS PLC,ACCOUNTING SHARED SERVICES,GREGGS HOUSE,QUORUM BUSINESS PARK,NEWCASTLE UPON TYNE,,NE12 8BU,07/03/2016,UNIT 5,MANCHESTER ROAD,STOCKPORT,,,SK4 1TN,RETAIL WAREHOUSE AND PREMISES
0,3097.6,O,0,,4111051009,-1,0,2891.1,,0,,0,0,CWO,6400,10446669,GREIN PLAST GB LTD,,,,,,,01/07/2014,UNIT 1,HURSTFIELD INDUSTRIAL  ESTATE,HURST STREET,REDDISH,STOCKPORT,SK5 7BA,"WAREHOUSE, OFFICE AND PREMISES"
0,1076.9,O,0,,3507120009,-1,0,1076.9,,0,,0,0,CS,2225,9182780,GRENVILLE NEWS LTD,,,,,,,17/02/2000,120 GRENVILLE STREET,EDGELEY,STOCKPORT,,,SK3 9ET,SHOP AND PREMISES
0,15488,O,0,,3500339009,0,416,0,,0,,0,0,CW,32000,9172650,GREYLAND LTD,FIFTH AVE,TAMESIDE PARK IND ESTATE,DUKINFIELD,,,SK16 4PP,02/03/2007,GREYLAND SITE,2 GREG STREET,SOUTH REDDISH,STOCKPORT,,SK5 7BS,WAREHOUSE AND PREMISES
0,1969.42,O,0,,8951000539,0,0,0,,0,,0,0,CO,4700,10484221,GRIDTEQ LIMITED,,,,,,,20/05/2016,"SUITE 20, 1ST FLOOR",EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,OFFICES AND PREMISES
0,1173.27,O,0,,8951000549,0,0,0,,0,,0,0,CO,2800,10484221,GRIDTEQ LIMITED,,,,,,,20/05/2016,"SUITE 21, 1ST FLOOR",EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,OFFICES AND PREMISES
0,479.16,O,0,,97017129,0,0,0,,0,,0,0,CW3,990,10387257,GRIFFIN FINANCIAL SOLUTIONS LTD,2ND FLOOR UNIT 17D,"ALBERT MILL, COMPSTALL MILL",ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,01/11/2015,2ND FLOOR UNIT 17D,"ALBERT MILL, COMPSTALL MILL",ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,STORE AND PREMISES
0,532.4,O,0,,97017139,0,0,0,,0,,0,0,CW3,1100,10387257,GRIFFIN FINANCIAL SOLUTIONS LTD,2ND FLOOR UNIT 17D,"ALBERT MILL, COMPSTALL MILL",ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,01/11/2015,2ND FLOOR UNIT 17E,"ALBERT MILL, COMPSTALL MILL",ANDREW STREET,COMPSTALL,STOCKPORT,SK6 5HN,STORE AND PREMISES
0,12584,O,0,,4776100049,0,338,0,,0,,0,0,CW,26000,10457596,GRIP HYGIENE SUPPLIES LIMITED,,,,,,,09/03/2015,UNIT 1A,AVERY IND ESTATE,KENWOOD ROAD,NORTH REDDISH,STOCKPORT,SK5 6PH,WAREHOUSE AND PREMISES
0,46222,O,0,,8361059009,0,1241.5,0,,0,,0,0,LX,95500,9157930,GROSVENOR CASINOS (GC) LTD,SITE CODE 045617 VENDOR REF NEW,ESTATES DEPARTMENT,STATESMAN HOUSE,STAFFERTON WAY,MAIDENHEAD,SL6 1AY,22/12/2000,STAKIS GRAND CASINO,59 WELLINGTON STREET,STOCKPORT,,,SK1 3AD,CASINO AND PREMISES
0,2323.2,O,0,,5098145009,-1,0,2323.2,,0,,0,0,CL,4800,10469422,GROVE ALEHOUSE LTD,,,,,,,25/09/2015,145 LONDON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4HH,PUBLIC HOUSE AND PREMISES
0,3726.8,O,0,,99002009,-1,0,2670.76,,0,,0,0,IF3,7700,9103140,GROVE AUTO SERVICES LTD,,,,,,,01/09/1991,GRANGE WORKS,2 ANFIELD ROAD,CHEADLE HULME,CHEADLE,,SK8 5EX,WORKSHOP AND PREMISES
0,2420,O,0,,5098130019,0,0,0,,0,,0,0,CS,5000,9181710,GROVE PLUMBING & HEATING SUPPLIES LTD,UNIT 11A,NATIONAL TRADING ESTATE,NORMAN AVENUE,HAZEL GROVE,STOCKPORT,SK7 5AA,06/04/2000,130A LONDON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4DJ,SHOP AND PREMISES
0,4259.2,O,0,,827095209,0,0,0,,0,,0,0,CWO,8800,9003230,GROVE PLUMBING & HEATING SUPPLIES LTD,,,,,,,01/04/1990,UNIT 11A,NATIONAL TRADING ESTATE,BRAMHALL MOOR LANE,HAZEL GROVE,STOCKPORT,SK7 5AA,"WAREHOUSE, OFFICE AND PREMISES"
0,1040.6,O,0,,7229025569,-1,0,1040.6,,0,,0,0,CW3,2150,10431010,GROVEMOOR CONSTRUCTION LTD,9 CORBAR ROAD,MILE END,STOCKPORT,,,SK2 6EP,20/04/2013,UNIT 18.2,SCHOOL STREET TRADING ESTATE,SCHOOL STREET,HAZEL GROVE,STOCKPORT,SK7 4RA,STORE AND PREMISES
0,0,V,0,MINRV,5136011029,0,0,0,,0,,0,0,CO,0,10445997,GS COLD STORAGE AND WAREHOUSING LTD,108 ADMIN BLOCK,RIVERPARK TRADING ESTATE,RIVERPARK ROAD,MANCHESTER,,M40 2XP,28/05/2012,PART 1ST FLOOR,11-13 LOWER HILLGATE,STOCKPORT,,,SK1 1JQ,PROPERTY SEVERELY FIRE DAMAGED
0,5203,O,0,,1009121009,-1,0,1083.45,,0,,0,0,CSO,10750,9005370,GS SYSTEMS LTD,,,,,,,01/04/1990,119-121 BUXTON ROAD,STOCKPORT,,,,SK2 6LR,"SHOP, OFFICES AND PREMISES"
0,3339.6,O,0,,2513006019,-1,0,2838.69,,0,,0,0,CS,6900,10423792,GSK HAIRDRESSING LTD,,,,,,,22/07/2013,6 DORCHESTER PARADE,HAZEL GROVE,STOCKPORT,,,SK7 5HA,SHOP AND PREMISES
0,2088.49,O,0,,8951000509,0,0,0,,0,,0,0,CO,5000,10382227,GTEQ SOLUTIONS LTD,SUITE 19,1ST FLOOR EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,20/05/2011,"SUITE 19A, 1ST FLOOR",EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,OFFICES AND PREMISES
0,1645.6,O,0,,8951000519,0,0,0,,0,,0,0,CO,3400,10382227,GTEQ SOLUTIONS LTD,SUITE 19,1ST FLOOR EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,20/05/2011,"SUITE 19B, 1ST FLOOR",EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,OFFICES AND PREMISES
0,2565.2,O,0,,8951000529,0,0,0,,0,,0,0,CO,5300,10382227,GTEQ SOLUTIONS LTD,SUITE 19,1ST FLOOR EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,20/05/2011,SUITE 19C  1ST FLOOR,EDEN POINT,THREE ACRES LANE,CHEADLE HULME,CHEADLE,SK8 6RL,OFFICES AND PREMISES
0,10008.52,O,0,,3383010009,0,268.82,0,MAN,8221.87,,0,0,EX,33250,9075160,GTR MANC & EAST CHES SCOUT COUNCIL,GREATER MANCHESTER EAST SCOUT CO,27 ASCOT DRIVE,HAZEL GROVE,STOCKPORT,,SK7 4RR,01/04/1990,SCOUT CAMP,LINNET CLOUGH /,GIBB LANE,MELLOR,STOCKPORT,SK6 5NB,SCOUT CAMP AND ACTIVITY CENTRE
0,9559,O,0,,1837052039,0,256.75,0,MAN,7852.6,,0,0,CW,19750,9231784,GTR MANCHESTER ACCESSIBLE TRANSPORT LTD,20TH FLOOR,PORTLAND TOWER,PORTLAND STREET,MANCHESTER,,M1 3LD,03/02/2011,B5,BANKFIELD TRADING ESTATE,CORONATION STREET,SOUTH REDDISH,STOCKPORT,SK5 7PG,WAREHOUSE AND PREMISES
0,1355.2,O,0,,5602029079,-1,0,1355.2,,0,,0,0,CO,2800,10405188,GTS BUSINESS SERVICE LTD,C/O 21 LEIGH ROAD,HALE,,,,WA15 9BJ,26/03/2011,2ND FLOOR,31A MIDDLE HILLGATE,STOCKPORT,,,SK1 3AY,OFFICES AND PREMISES
0,629.2,O,0,,3933201279,0,0,0,,0,,0,0,CO,1300,10471223,GUARDIAN EDUCATION LIMITED,,,,,,,04/01/2016,SUITE 37 10TH FLR REAR,REGENT HOUSE,HEATON LANE,STOCKPORT,,SK4 1BS,OFFICES AND PREMISES
0,12342,O,0,,5136007029,0,331.5,0,MAN,10138.8,,0,0,CO,25500,27817,GUINNESS NORTHERN COUNTIES,7 & 9 LOWER HILLGATE,STOCKPORT,,,,SK1 1JQ,18/07/2014,7 & 9,LOWER HILLGATE,STOCKPORT,,,SK1 1JQ,OFFICES AND PREMISES
0,34848,O,0,,7376051679,0,936,0,,0,,0,0,CR,72000,10437902,GUSTO RESTAURANTS LTD,1/2 CHURCH HILL,KNUTSFORD,CHESHIRE,,,WA16 6DH,17/04/2014,THE OLIVE PRESS GRD FLOOR,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,RESTAURANT AND PREMISES
0,338.8,O,0,,7376051739,0,0,0,,0,,0,0,CP1,700,10437902,GUSTO RESTAURANTS LTD,1/2 CHURCH HILL,KNUTSFORD,CHESHIRE,,,WA16 6DH,17/04/2014,CAR SPACES55-56,LANDMARK HOUSE,STATION ROAD,CHEADLE HULME,CHEADLE,SK8 7BS,CAR PARKING SPACE AND PREMISES
0,271040,O,0,,9947003009,0,7280,0,,0,,0,0,CG3,560000,10452929,GUY SALMON LTD T/A GUY SALMON JAGUAR STO,,,,,,,23/02/2015,GUY SALMON JAGUAR LAND ROVER,S PARK BUSINESS PARK,BAILEY ROAD,PORTWOOD,STOCKPORT,SK1 2AD,CAR SHOWROOM AND PREMISES
0,3000.8,O,0,,3532010019,-1,0,2900.78,,0,,0,0,CG1,6200,10355850,GUYWOOD MOTOR CO LTD,,,,,,,01/04/1990,REAR 10 GUYWOOD LANE,ROMILEY,STOCKPORT,,,SK6 4AN,VEHICLE REPAIR WORKSHOP AND PREMISES
0,145.2,O,0,,8359310679,0,0,0,,0,,0,0,CP1,300,10456925,GW FINANCIAL SOLUTIONS (UK) LTD,82 REDDISH ROAD,STOCKPORT,,,,SK5 7QU,18/07/2011,CAR SPACE 17,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,CAR PARKING SPACE
0,1452,O,0,,8359310789,0,0,0,,0,,0,0,CP1,3000,10456925,GW FINANCIAL SOLUTIONS (UK) LTD,82 REDDISH ROAD,STOCKPORT,,,,SK5 7QU,04/04/2014,CAR SPACES 56-65,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,CAR PARKING SPACE
0,2395.8,O,0,,907195009,-1,0,2395.8,,0,,0,0,IF3,4950,10330566,GWE LTD,,,,,,,08/08/2008,MOOR MILL,BROADSTONE HALL ROAD SOUTH,REDDISH,STOCKPORT,,SK5 7BY,WORKSHOP AND PREMISES
0,42350,O,0,,9951001009,0,1137.5,0,,0,,0,0,CWO,87500,9079970,H & C CARDIEM LTD,,,,,,,01/04/2012,PAVILION LANE,STRINES,STOCKPORT,,,SK6 7GH,"WAREHOUSE,OFFICES AND PREMISES"
0,7865,O,0,,4776009069,0,0,0,,0,,0,0,IF3O,16250,9071610,H & J K DAVIES BROS LTD,KENWOOD ROAD,STOCKPORT,,,,SK5 6PH,01/04/2015,KENWOOD ROAD,NORTH REDDISH,STOCKPORT,,,SK5 6PH,"WORKSHOP, OFFICE AND PREMISES"
0,186340,O,0,,6750001049,0,5005,0,,0,,0,0,CS10,385000,10372216,H & M HENNES LTD,H & M CENTRE,VICTORY PARK,EST LANE,WEMBLEY,,HA9 7PR,18/11/2010,1B PEEL CENTRE,GREAT PORTWOOD STREET,PORTWOOD,STOCKPORT,,SK1 2HH,RETAIL WAREHOUSE & PREMISES
0,19844,O,0,,5209007009,0,533,0,,0,,0,0,IF3O,41000,10475102,H & S TOOL HOLDINGS LTD,,,,,,,27/11/2015,UNIT 7,CASTLEHILL INDUSTRIAL PARK,HORSFIELD WAY,BREDBURY IND ESTATE,BREDBURY STOCKPORT,SK6 2SU,"WORKSHOP, OFFICE AND PREMISES"
0,5808,O,0,,4089002029,0,0,0,,0,,0,0,CO,12000,10475978,H ANDERTON AND COMPANY LTD,,,,,,,01/04/2016,2 HOULDSWORTH SQUARE,REDDISH,STOCKPORT,,,SK5 7AF,OFFICES AND PREMISES
0,14883,O,0,,7479824019,0,399.75,0,,0,,0,0,IF3,30750,9018670,H B CLARK & CO (SUCCESSORS ) LTD,UNIT 11 CROSLAND IND ESTATE,STOCKPORT ROAD WEST,BREDBURY,STOCKPORT,,SK6 2BR,01/10/1996,UNIT 11,CROSLAND INDUSTRIAL  ESTATE,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2BR,WORKSHOP AND PREMISES
0,13552,O,0,,1888009909,0,364,0,,0,,0,0,CW,28000,9230400,H F ELECTRICAL LTD,100 ALBERT DRIVE,GLASGOW,,,,G41 2SJ,01/11/2004,"WAREHOUSE, OFFICES & PREMISES",CROMWELL ROAD,BREDBURY,STOCKPORT,,SK6 2RF,WAREHOUSE AND PREMISES
0,3339.6,O,0,,825036009,-1,0,2838.69,,0,,0,0,CS,6900,9143250,H G ATTWOOD & SON LTD,,,,,,,16/09/1995,36 BRAMHALL LANE,HEAVILEY,STOCKPORT,,,SK2 6HR,SHOP AND PREMISES
0,9317,V,0,,935001069,0,250.25,0,,0,,0,0,CW,19250,9005620,H G STEPHENSON LTD,161 BUXTON ROAD,STOCKPORT,,,,SK2 6EQ,03/11/2015,UNIT 9A,BROOKFIELD IND ESTATE,BROOKFIELD ROAD,CHEADLE,,SK8 2PN,WAREHOUSE AND PREMISES
0,36784,O,0,,1009161029,0,988,0,,0,,0,0,CWO,76000,9005620,H G STEPHENSON LTD,161 BUXTON ROAD,STOCKPORT,,,,SK2 6EQ,14/06/2013,161 BUXTON ROAD,STOCKPORT,,,,SK2 6EQ,"CASH & CARRY, WAREHOUSE, OFFICE AND PREMISES"
0,2008.6,O,0,,8358347019,-1,0,2008.6,,0,,0,0,CS,4150,10326491,H K PROJECTS LTD T/A BELVOIR LETTING AGE,,,,,,,01/06/2008,347 WELLINGTON ROAD NORTH,STOCKPORT,,,,SK4 4QG,SHOP AND PREMISES
0,3242.8,O,0,,5602077019,-1,0,2864.46,,0,,0,0,CO,6700,9321239,H L P LIMITED,77 MIDDLE HILLGATE,STOCKPORT,,,,SK1 3EH,30/07/2015,77 MIDDLE HILLGATE,STOCKPORT,,,,SK1 3EH,OFFICES AND PREMISES
0,2904,O,0,,3422601009,-1,0,2904,,0,,0,0,CS,6000,9075700,H M ODELL LTD,,,,,,,01/04/1990,601 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6NX,SHOP AND PREMISES
0,4549.6,O,0,,5060099029,-1,0,1971.93,,0,,0,0,IF3,9400,9198380,H P C REPAIRS LTD,,,,,,,01/11/2001,90 LINGARD LANE,BREDBURY,STOCKPORT,,,SK6 2QT,WORKSHOP AND PREMISES
0,2189.54,O,0,,7525003069,0,0,0,,0,,0,0,CP,4800,9223090,H R OWEN DEALERSHIPS LTD,C/O LONDON SERVICE CENTRE,5/9 SCHOOL ROAD,NORTH ACTON,LONDON,,NW10 6TD,22/04/2016,H R OWEN OVERFLOW CAR PARK,ST MARY`S WAY,STOCKPORT,,,SK1 4AP,CAR PARK
0,97616.83,O,0,,7525003059,0,2621.94,0,,0,,0,0,CG3,214000,9223090,H R OWEN DEALERSHIPS LTD,C/O LONDON SERVICE CENTRE,5/9 SCHOOL ROAD,NORTH ACTON,LONDON,,NW10 6TD,22/04/2016,H R OWEN,ST MARY`S WAY,STOCKPORT,,,SK1 4AP,CAR SHOWROOM AND PREMISES
0,6413,O,0,,1009335009,0,0,0,,0,,0,0,CS,13250,10350395,H R WALKER LTD,92-94 STAMFORD NEW ROAD,ALTRINCHAM,,,,WA14 1DG,06/10/2009,335-337 BUXTON ROAD,STOCKPORT,,,,SK2 7NL,SHOP AND PREMISES
0,17787,O,0,,8326033009,0,477.75,0,,0,,0,0,CS,36750,10350395,H R WALKER LTD,92-94 STAMFORD NEW ROAD,ALTRINCHAM,,,,WA14 1DG,01/07/2010,33 WARREN STREET,STOCKPORT,,,,SK1 1UD,SHOP AND PREMISES
0,6655,O,0,,6254010019,0,0,0,,0,,0,0,CS,13750,10350395,H R WALKER LTD,92-94 STAMFORD NEW ROAD,ALTRINCHAM,,,,WA14 1DG,10/07/2014,GROUND FLOOR,10 OLD RECTORY GARDENS,WILMSLOW ROAD,CHEADLE,,SK8 1BX,SHOP AND PREMISES
0,1887.6,O,0,,3422125009,-1,0,1887.6,,0,,0,0,CS,3900,9074450,H S HOBSON LTD,125 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6EE,01/04/1990,125 GORTON ROAD,REDDISH,STOCKPORT,,,SK5 6EE,SHOP AND PREMISES
0,5566,O,0,,3990233009,0,0,0,,0,,0,0,CS7,11500,9018120,H S S HIRE GROUP LTD,25 WILLOW LANE,MITCHAM,SURREY,,,CR4 4TS,01/04/1990,44 HIGHER HILLGATE,STOCKPORT,,,,SK1 3JH,SHOWROOM AND PREMISES
0,63404,O,0,,5595043009,0,1703,0,,0,,0,0,CS,131000,9076260,H SAMUEL PLC (MANAGEMENT),ACCOUNTS PAYABLE,PROPERTY/UTILITIES LEDGER,HUNTERS ROAD,HOCKLEY,BIRMINGHAM,B19 1DS,01/04/1990,43 MERSEYWAY,STOCKPORT,,,,SK1 1PW,SHOP AND PREMISES
0,7260,O,0,,3837091009,-1,0,0,,0,,0,0,IF,15000,9015860,H T HUGHES & CO (OVERALLS) LTD,,,,,,,01/04/1990,91 HARDCASTLE ROAD,EDGELEY,STOCKPORT,,,SK3 9DB,WORKS AND PREMISES
0,1766.6,O,0,,3370002569,-1,0,1766.6,,0,,0,0,CO,3650,10471147,H&A MEDICAL LIMITED,FRONT SUITE 1ST FLOOR,REARDON HOUSE,2A GATLEY ROAD,CHEADLE,,SK8 1PY,01/02/2016,FRONT SUITE 1ST FLOOR,READON HOUSE,2A GATLEY ROAD,CHEADLE,,SK8 1PY,OFFICES AND PREMISES
0,288.68,O,0,,3370002579,0,0,0,,0,,0,0,CP1,700,10460576,H&A MEDICAL LTD,,,,,,,25/05/2016,CAR SPACES FOR FRONT SUITE 1ST FLOOR,READON HOUSE,2A GATLEY ROAD,CHEADLE,,SK8 1PY,CAR PARKING SPACES
0,4017.2,O,0,,5121054109,-1,0,2477.46,,0,,0,0,CO,8300,10418687,HAIR LOSS CLINICS LTD,,,,,,,01/04/2013,R/O 52-54 LORD STREET,STOCKPORT,,,,SK1 3NA,OFFICES AND PREMISES
0,3920.4,O,0,,8358341009,0,0,0,,0,,0,0,CS,8100,10447441,HALA LTD,1ST FLOOR,YORK HOUSE,18 YORK ROAD,MAIDENHEAD,,SL6 1SF,07/07/2014,GROUND FLOOR,341 WELLINGTON ROAD NORTH,STOCKPORT,,,SK4 4QG,SHOP AND PREMISES
0,8228,O,0,,7872005009,0,0,0,,0,,0,0,CS,17000,10478393,HALA LTD,YORK HOUSE,18 YORK ROAD,MAIDENHEAD,BERKSHIRE,,SL6 1SF,14/03/2016,5 THE HOLLINS,MARPLE,STOCKPORT,,,SK6 6AY,SHOP AND PREMISES
0,3339.6,O,0,,8359084009,0,0,0,,0,,0,0,CR,6900,10484119,HALE PEARL LIMITED,84 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3SU,10/10/2015,84 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3SU,RESTAURANT AND PREMISES
0,1548.8,O,0,,6802002009,0,0,0,,0,,0,0,CO,3200,10484119,HALE PEARL LIMITED,84 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK1 3SU,10/10/2015,2 RAILWAY ROAD,STOCKPORT,,,,SK1 3SW,OFFICES AND PREMISES
0,14641,O,0,,3469295009,0,393.25,0,,0,,0,0,CG1O,30250,9210710,HALFORDS  AUTOCENTRE LTD,C/O GERALD EVE,RATES PAYMENT MANAGEMENT SERVICES,35 KINGS HILL AVENUE,WEST MALLING,KENT,ME19 4DN,06/11/1998,VEHICLE REPAIR WORKSHOP,GREEN LANE,HEATON NORRIS,STOCKPORT,,SK4 2JR,"VEHICLE REPAIR WORKSHOP, OFFICE AND PREMISES"
0,10527,O,0,,7393164219,0,282.75,0,,0,,0,0,CG1,21750,9210710,HALFORDS  AUTOCENTRE LTD,C/O GERALD EVE,RATES PAYMENT MANAGEMENT SERVICES,35 KINGS HILL AVENUE,WEST MALLING,KENT,ME19 4DN,13/02/2003,ADJ 164 STOCKPORT ROAD,CHEADLE,,,,SK8 2DP,VEHICLE REPAIR WORKSHOP AND PREMISES
0,12826,O,0,,2787001029,0,344.5,0,,0,,0,0,CX,26500,9210710,HALFORDS  AUTOCENTRE LTD,C/O GERALD EVE,RATES PAYMENT MANAGEMENT SERVICES,35 KINGS HILL AVENUE,WEST MALLING,KENT,ME19 4DN,01/04/2011,WORKSHOP & PREMISES,EDWARD STREET,MIDDLE HILLGATE,STOCKPORT,,SK1 3DQ,EXHAUST & TYRE CENTRE & PREMISES
0,131890,O,0,,2751003009,0,3542.5,0,,0,,0,0,CS10,272500,9055350,HALFORDS LIMITED T/A HALFORDS,C/O GERALD EVE LLP,35 KINGS HILL AVENUE,WEST MALLING,KENT,,ME19 4DN,01/03/2000,UNIT 3,STANLEY GREEN RETAIL PARK,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6PT,RETAIL WAREHOUSE AND PREMISES
0,78892,O,0,,5469002059,0,2119,0,,0,,0,0,CS10,163000,9023810,HALFORDS LTD,C/O GERALD EVES,35 KINGS HILL AVENUE,WEST MAILING,KENT,,ME19 4DN,05/08/2011,2A MANCHESTER ROAD,STOCKPORT,,,,SK4 1TN,RETAIL WAREHOUSE AND PREMISES
0,78408,O,0,,5595002029,0,2106,0,,0,,0,0,CS,162000,9025890,HALIFAX PLC,C/O CBRE CORPORATE OUTSOURCING LTD,55 TEMPLE ROW,BIRMINGHAM,,,B2 5LS,11/03/1996,2 MERSEYWAY,STOCKPORT,,,,SK1 1PJ,SHOP AND PREMISES
0,9661.77,O,0,,1009430019,0,259.51,0,,0,,0,0,MH,21750,10476656,HALL DENTAL STUDIO LTD,,,,,,,01/05/2016,430 BUXTON ROAD,STOCKPORT,,,,SK2 7JQ,SURGERY AND PREMISES
0,2153.8,O,0,,827095059,-1,0,2153.8,,0,,0,0,CO,4450,9089260,HALL HOLMES & CO LTD,,,,,,,20/02/1991,UNIT 5,NATIONAL TRADING ESTATE,BRAMHALL MOOR LANE,HAZEL GROVE,STOCKPORT,SK7 5AA,OFFICES AND PREMISES
0,2565.2,O,0,,1007174049,-1,0,2565.2,,0,,0,0,CWS,5300,10470709,HALL MECH INSTALLATIONS LTD,22 CHERRY TREE DRIVE,HAZEL GROVE,STOCKPORT,,,SK7 6AR,05/02/2016,UNIT 8,SIMPSONS BUSINESS CENTRE,BUXTON ROAD,HAZEL GROVE,,SK7 6LZ,STORE AND PREMISES
0,1863.4,O,0,,8194004009,-1,0,1863.4,,0,,0,0,CO,3850,9186850,HALLAM HEAT LTD,,,,,,,03/10/2000,ARCHIVE HOUSE,4 VINE STREET,HAZEL GROVE,STOCKPORT,,SK7 4JS,OFFICES AND PREMISES
0,5082,V,0,,5602052009,0,136.5,0,,0,,0,0,CS,10500,10368413,HALLAM INVESTMENTS LTD,VICTORY HOUSE,CHURCHILL WAY,MACCLESFIELD,,,SK11 6AY,08/11/2013,52 MIDDLE HILLGATE,STOCKPORT,,,,SK1 3DG,SHOP AND PREMISES
0,2807.2,V,0,,5602050019,0,75.4,0,,0,,0,0,CO,5800,10368413,HALLAM INVESTMENTS LTD,VICTORY HOUSE,CHURCHILL WAY,MACCLESFIELD,,,SK11 6AY,01/06/2014,1ST & 2ND FLOORS,50 MIDDLE HILLGATE,STOCKPORT,,,SK1 3DG,OFFICES AND PREMISES
0,70180,O,0,,9929000009,0,1885,0,,0,,0,0,CO,145000,10465047,HALLIDAYS GROUP LTD,,,,,,,15/05/2014,RIVERSIDE HOUSE,KINGS REACH ROAD,OFF YEW STREET,STOCKPORT,,SK4 2HD,OFFICES AND PREMISES
0,5324,V,5467,LAND,7389016019,0,143,0,,0,,0,0,CW1,11000,10315992,HALLMARK DEVELOPMENTS (NW) LTD,132 MANCHESTER ROAD,ROCHDALE,,,,OL11 4JQ,12/08/2014,STITCH LANE,HEATON NORRIS,STOCKPORT,,,SK4 2LP,LAND USED FOR STORAGE AND PREMISES
0,43560,O,0,,6257014029,0,1170,0,,0,,0,0,CW,90000,10339206,HAMILTON PHARMACEUTICAL LTD,UNITS 14 & 15,LAWNHURST TRADING ESTATE,BIRD HALL LANE,CHEADLE HULME,CHEADLE,SK3 0XT,27/01/2014,UNITS 14 & 15,LAWNHURST TRADING ESTATE,BIRD HALL LANE,CHEADLE HULME,CHEADLE,SK3 0XT,WAREHOUSE AND PREMISES
0,3533.2,O,0,,8449194009,-1,0,2767.61,,0,,0,0,CS,7300,10447035,HAMPSHIRE ESTATES & LETTINGS LTD,T/A HAMPSHIRE ESTATE & LETTING AGENTS,194 WILMSLOW ROAD,HEALD GREEN,CHEADLE,,SK8 3BH,18/08/2014,194 WILMSLOW ROAD,HEALD GREEN,CHEADLE,,,SK8 3BH,SHOP AND PREMISES
0,4791.6,O,0,,6032013139,-1,0,1676.13,,0,,0,0,CW,9900,10438426,HANDCRAFTED KITCHENS LTD,,,,,,,07/02/2014,UNIT 2,WHITEHILL HOUSE,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DA,WAREHOUSE AND PREMISES
0,1863.4,O,0,,6032013099,0,0,0,,0,,0,0,CW3,3850,10438426,HANDCRAFTED KITCHENS LTD,,,,,,,01/02/2016,UNIT 1,WHITEHILL HOUSE,NEWBY ROAD,HAZEL GROVE,STOCKPORT,SK7 5DA,OST VAL
0,34606,V,0,,7393185039,0,929.5,0,,0,,0,0,CO,71500,10427040,HANIFAH COMMUNITY INITIATIVE,,,,,,,01/07/2013,NETWORK HOUSE,185 STOCKPORT ROAD,CHEADLE,,,SK8 2DP,COMMUNITY CENTRE AND PREMISES
0,10164,O,0,,715014009,0,273,0,,0,,0,0,IM3,21000,9132340,HANSON QUARRY PRODUCTS EUROPE LTD,C/O SLR CONSULTING LTD,WESTLEIGH HOUSE,WAKEFIELD HOUSE,DERBY DALE,HUDDERSFIELD,HD8 8QJ,01/12/1994,ADJ 1,MCKENZIE INDUSTRIAL  ESTATE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0SB,CONCRETE BATCHING PLANT AND PREMISES
