Ratepayer Name,Property Address,Propref,Billing Address,RV
Rowan Residential Ltd,"15 Wade House Road, Shelf, Halifax, HX3 7PB",69216015,,5300
Viney Becks (Shelf) Ltd,"16 Wade House Road, Shelf, Halifax, HX3 7PB",69216016,,5100
William Luty & Sons Ltd,"R/O 30 Wade House Road, Shelf, Halifax, HX3 7PB",69216714,"30A Wade House Road, Shelf, Halifax, HX3 7PB",7600
,"31/32 Wade House Road, Shelf, Halifax, HX3 7NU",69216712,,5400
,"Andrew Works, Wainhouse Road, Halifax, HX1 3PP",69224701,,7000
,"13 Wainhouse Road, Halifax, HX1 3RT",69224013,,3350
,"Ash Tree Barn, Wainstalls Road, Wainstalls, Halifax              HX2 7TE",69228703,,1800
,"4 Lees Yard, Hollins Place, Hebden Bridge, HX7 8EU",76280004,,6000
,"Holme End, Hebden Bridge, HX7 8NX",76284730,,6500
,"Calder Brooke Garage, Holme End, Hebden Bridge, HX7 8NX",76284725,,7100
,"1st & Part Ground Floor, Holme End, Hebden Bridge, HX7 8NX",76284712,,2125
Weir Scaffolding Ltd,"Unit 12A & 12C, Holme End Works, Holme End, Hebden Bridge        HX7 8NX",76284728,"C/O David Jones, 10 Calder Terrace, Mytholmroyd, Hebden Bridge, HX7 5AA",3400
,"Unit 12B Holme End Works, Holme End, Hebden Bridge, HX7 8NX",76284722,,850
,"Holme Street, Hebden Bridge, HX7 8EE",76292704,,3400
,"Hebden Bridge Post Office, Holme Street, Hebden Bridge, HX7 8EE",76292707,,5100
,"Trades Club, Holme Street, Hebden Bridge, HX7 8EE",76292702,,5200
Park Life Cafe Ltd,"Pavilion, Calder Holmes Park, Holme Street, Hebden Bridge        HX7 8EE",76292710,"Ms Kim Lana Blackburn, 3 Fielden Terrace, Todmorden, OL14 8BB",2850
,"2 Hope Street, Hebden Bridge, HX7 8AG",76300002,,7600
Anthony J Turner Estate Agents,"3 Hope Street, Hebden Bridge, HX7 8AG",76300005,"15 Croft Carr, Lumbutts, Todmorden, OL14 6JQ",3750
,"4/8 Hope Street, Hebden Bridge, HX7 8AG",76300004,,6000
,"Packhorse Stable, Hudson Mill Road, Blackshawhead, Hebden Bridge        HX7 7HX",76683701,,2000
,"New Delight Inn, Blackshawhead, Hebden Bridge, HX7 7HT",76304700,,6100
,"Office At Bedlam Farm, Keighley Road, Pecket Well, Hebden Bridge        HX7 8RG",76316706,,850
,"Robin Hood Inn, 26 Keighley Road, Pecket Well, Hebden Bridge       HX7 8QR",76316702,,10200
,"Spring Wood Studio 2, Adj Fern Hill, Lee Mill Road, Hebden Bridge        HX7 7AB",76661702,,2000
,"Hollins Top Workshop, Lee Wood Road, Hebden Bridge, HX7 7EQ",76332700,,570
,"Newfield, Linden Road, Mytholmroyd, Hebden Bridge        HX7 5AN",79051701,,2000
,"Angeldale, Linden Road, Hebden Bridge, HX7 7DP",76340709,,3750
,"Unit 7, Linden Mill, Linden Road, Hebden Bridge       HX7 7AP",76340708,,2850
,"Unit 6 Linden Works, Linden Road, Hebden Bridge, HX7 7DP",76340714,,2900
,"Office 3 First Floor, Linden Works, Linden Road, Hebden Bridge        HX7 7DP",76340721,,1225
,"Smithy Farm, Long Causeway, Blackshawhead, Hebden Bridge        HX7 7JB",76342701,,1325
,"Basement, Machpelah Works, Machpelah, Hebden Bridge       HX7 8AU",76356703,,3200
The Old Treehouse Ltd,"1/3 Market Street, Hebden Bridge, HX7 6EU",76360001,,6400
Organic House Hebden Bridge Ltd,"2 Market Street, Hebden Bridge, HX7 6AA",76360002,"12 Lane House Grove, Luddendenfoot, Halifax, HX2 6PF",11000
,"5 Market Street, Hebden Bridge, HX7 6EU",76360005,,6200
,"7 Market Street, Hebden Bridge, HX7 6EU",76360007,,6500
,"Unit 35, Mill House Works, Mill House Lane, Triangle            HX6 3LN",77352729,,2375
,"Unit 34a, Mill House Works, Triangle, Sowerby Bridge      HX6 3LN",77352727,,1375
,"Unit 4, Mill House Works, Mill House Lane, Triangle            HX6 3LN",77352718,,3200
,"Unit 2 White Lee Garage, Burnley Road, Mytholmroyd, Hebden Bridge       HX7 5QL",76088758,,3600
Abacus Photoframes 2009 Ltd,"Unit 5 White Lee, Burnley Road, Mytholmroyd, Hebden Bridge        HX7 5QJ",76088746,,10250
,"Unit 3 White Lee, Burnley Road, Mytholmroyd, Hebden Bridge        HX7 5QL",76088757,,4950
,"Unit 1D Whitelee Business Pk, Burnley Road, Mytholmroyd, HX7 5AD",76088895,,3500
Pennine Signs Ltd,"Unit 1C Whitelee Business Pk, Burnley Road, Mytholmroyd, HX7 5AD",76088894,"Unit 1c, White Lee, Burnley Road, Hebden Bridge, HX7 5AD",4150
,"Part 1B White Lee, Burnley Road, Hebden Bridge, HX7 5AD",76084715,,3800
Murts Motor Centre Ltd,"Sandbed Garage, Burnley Road, Sandbed, Hebden Bridge        HX7 6PT",76456704,,3650
,"Land At Sandbed Garage, Burnley Road, Sandbed, Hebden Bridge        HX7 6PT",76456705,,5200
,"Monteith Garage, Sandbed, Hebden Bridge, HX7 6PT",76456701,,7400
,"Mayroyd Moorings, Burnley Road, Hebden Bridge, HX7 8NU",76084701,,12750
,"Unit 8, Burnley Road Garage, Mytholmroyd, Hebden Bridge       HX7 5AD",76088738,,6800
,"Pt Unit 15, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024712,,4850
,"Unit 3, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024704,,1950
,"Unit 13, Asquith Bottom Mills, Ridge Street, Sowerby Bridge       HX6 3BS",77024711,,6400
,"Unit 52 Asquith Bottom Works, Asquith Bottom, Ridge Street, Sowerby Bridge       HX6 4RG",77024747,,3450
Halifax Aerials Ltd,"Unit 53 Asquith Bottom Works, Asquith Bottom, Ridge Street, Sowerby Bridge       HX6 4RG",77024746,"19 Boulderclough, Sowerby Bridge, HX6 1NQ",3450
,"Unit 6, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024707,,1950
,"Unit 51 Asquith Bottom Works, Asquith Bottom, Ridge Street, Sowerby Bridge       HX6 4RG",77024744,,3450
,"Unit 7, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024725,,1950
Premier-Remapping Ltd,"Units 24-26, Asquith Bottom Mills, Sowerby Bridge, HX6 3BS",77024775,"Unit 24, Asquith Bottom Mills, Sowerby Bridge, HX6 3BS",6300
,"Unit 13B Asquith Bottoms Wks, Ridge Street, Sowerby Bridge, HX6 3BT",77024749,,4250
Norland Books Ltd,"Unit 16D, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024729,"Unit 16d Asquith Bottom Works, Asquith Bottom, Sowerby Bridge, HX6 3BT",2275
,"Unit 13A, Asquith Bottom Works, Ridge Street, Sowerby Bridge       HX6 3BS",77024731,,4000
,"Unit 18A, Asquith Bottom Works, Asquith Bottom, Ridge Street",77024736,,2950
,"Unit 10, Asquith Bottom Works, Sowerby Bridge, HX6 3BT",77024709,,6700
Fennor Exterior Works Ltd,"Unit 13C Asquith Yard, Asquith Bottom Works, Sowerby Bridge, HX6 3BT",77024777,"44 Dean Lane, Sowerby, Sowerby Bridge, HX6 1HE",4900
,"Riverside Studios, Greenups Terrace, Sowerby Bridge, HX6 2QH",77416700,,2700
Perfect 10 Pub Company Ltd,"Turks Head Inn, Back Wharf Street, Sowerby Bridge, HX6 2AD",77032713,,11500
,"Stones Mill, Bar Lane, Ripponden, Sowerby Bridge       HX6 4EX",77048707,,9000
,"Florists, Beech Road, Sowerby Bridge, HX6 2LR",77052703,,2950
,"Beech Royd, Beech Road, Sowerby Bridge, HX6 2LE",77052701,,9900
,"Clough House Farm, Blackshaw Clough Road, Soyland, Sowerby Bridge       HX6 4NN",77673701,,3600
,"S.B.I.C. Cricket Club, Blackwall Lane, Sowerby Bridge, HX6 2UB",77068701,,4200
,"Sowerby Bridge W.M Club, Bolton Brow, Sowerby Bridge, HX6 2AL",77076706,,9500
Home Recycling Ltd,"Bolton Brow Gallery, Bolton Brow, Sowerby Bridge, HX6 2AG",77076713,,2550
,"1 Bolton Brow, Sowerby Bridge, HX6 2AL",77076001,,4550
,"5 Bolton Brow, Sowerby Bridge, HX6 2AL",77076711,,5300
,"7 Bolton Brow, Sowerby Bridge, HX6 2AL",77076007,,5500
,"43 Bolton Brow, Sowerby Bridge, HX6 2AL",77076043,,3300
,"113 Bolton Brow, Sowerby Bridge, HX6 2BD",77076113,,2700
,"115 Bolton Brow, Sowerby Bridge, HX6 2BD",77076115,,2550
,"127 Bolton Brow, Sowerby Bridge, HX6 2BD",77076127,,10000
P S Ma'An & Son Ltd,"137 Bolton Brow, Sowerby Bridge, HX6 2BD",77076137,,6300
,"The Beaver Lodge, West Street, Sowerby Bridge, HX6 3BT",77094701,,4400
,"98 Parkinson Lane, Halifax, HX1 3QH",68224098,,2900
H.Bottomley [Tv] Ltd,"117 Parkinson Lane, Halifax, HX1 3QQ",68224117,,2250
,"129 Parkinson Lane, Halifax, HX1 3QQ",68224129,,8100
,"163 Parkinson Lane, Halifax, HX1 3RA",68224734,,5100
,"170 Parkinson Lane, Halifax, HX1 3UB",68224170,,4200
,"172 Parkinson Lane, Halifax, HX1 3UB",68224172,,2550
,"Unit U2, Pear Street, Halifax, HX1 3UA",68232707,,2550
,"Northern Filter Supplies, Pear Street, Halifax, HX1 3UA",68232703,,4550
,"Unit B2, 49 Pear Street, Halifax, HX1 3UA",68232711,,2950
,"Adj 300 Pellon Lane, Halifax, HX1 4PZ",68236731,,6200
,"Running Man Hotel, 84 Pellon Lane, Halifax, HX1 5QN",68236727,,4100
,"12 Pellon Lane, Halifax, HX1 5SP",68236012,,6400
,"36 Pellon Lane, Halifax, HX1 5SP",68236726,,2850
Maries Hair Studio Ltd,"192 Pellon Lane, Halifax, HX1 5RD",68236192,,3650
,"196 Pellon Lane, Halifax, HX1 5RD",68236196,,2375
,"198 Pellon Lane, Halifax, HX1 5RG",68236198,,2150
,"226 Pellon Lane, Halifax, HX1 5RU",68236226,,3700
,"Security House, 248 Pellon Lane, Halifax, HX1 4PZ",68236729,,8300
Rms Carpets Ltd,"Ground Floor, 354 Pellon Lane, Halifax, HX1 4QD",68236780,"Fao Mr Richard Severn, 22 Newlands Grove, Northowram, Halifax, HX3 7HZ",5300
Navigation Supply Co Ltd,"29 Bacup Road, Todmorden, OL14 7PN",78024029,"29 Bacup Road, Todmorden, Lancs, OL14 7PN",9100
,"Unit 5, Gauxholme Industrial Estate, Bacup Road, Todmorden           OL14 7PN",78024730,,4950
Bank House Consultants Ltd,"Bank House, Blind Lane, Todmorden, OL14 5HZ",78040706,"Bank House, Blind Lane, Todmorden, Lancs, OL14 5HZ",10250
,"Blind Lane, Todmorden, OL14 5HZ",78040713,,7700
,"Blind Lane, Todmorden, OL14 5HZ",78040712,,5400
,"Blind Lane, Todmorden, OL14 5HZ",78040708,,7300
D J P Leisure Ltd,"Weavers Arms, 5 Blind Lane, Todmorden, OL14 5HZ",78040710,,3500
,"Unit 2, Harley House Mill, Blind Lane, Todmorden           OL14 5HZ",78040719,,3950
,"Unit A, Harley House Mill, Harley Street, Todmorden           OL14 5JE",78208706,,7600
,"Land Adj Unit 1, Harley House Mill, Blind Lane, Todmorden           OL14 5HZ",78040720,,5400
,"2 Bond Street, Halifax Road, Todmorden, OL14 5QB",78192704,,3550
,"Salter Rake Gate Cottage, Bottomley Road, Walsden, Todmorden           OL14 6QZ",78026703,,3350
Todmorden News Centre Ltd,"15 Bridge Street, Todmorden, OL14 5AQ",78056714,"C/O Brookland Trading, Atrium House, 574 Manchester Road, Bury, Lancashire, BL9 9SW",13750
,"Store & Premises, Bright Street, Todmorden, OL14 7PF",78060700,,1650
,"Priestwell School House, Broadstone Street, Todmorden, OL14 8AL",78066703,,2275
,"The Kabin, Todmorden Outdoor Market, Brook Street, Todmorden           OL14 5AJ",78068702,,810
,"2 Brook Street, Todmorden, OL14 5AJ",78068002,,6000
,"3 Brook Street, Todmorden, OL14 5AJ",78068003,,4550
,"7 Brook Street, Todmorden, OL14 5AJ",78068007,,12000
,"Stalls 6/7 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068704,,3600
,"Stalls 4/5 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068703,,3550
,"Stalls 2/3 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068755,,3450
,"8-9 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068758,,3900
,"Stall 24 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068715,,1700
,"Stall 23 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068714,,1700
,"Stall 26 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068717,,1625
,"Stall 29 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068720,,1700
,"Stalls 27 & 30 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068718,,3350
,"Stall 15 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068709,,1525
,"Stalls 12/13 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068707,,3250
,"Stall 16 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068710,,2650
,"Stalls 19/20 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068712,,3150
,"Stall 18 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068711,,2850
,"Market Stalls 33/34, Market Hall, Brook Street, Todmorden           OL14 5AJ",78068757,,3400
,"Stalls 45/46 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068730,,2200
,"Storeroom 14B Market Hall, Brook Street, Todmorden, OL14 5AJ",78068748,,43
,"Storeroom 26 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068751,,570
,"Stall 37 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068725,,1100
,"Stalls 35/36 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068724,,2200
,"Stalls 31/32 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068721,,3250
,"Stall 38 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068726,,1100
,"Stalls 43/44 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068729,,2200
,"Stalls 41/42 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068728,,2150
,"Stalls 39/40 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068727,,2150
,"Storeroom 24 Market Hall, Brook Street, Todmorden, OL14 5AJ",78068753,,315
,"Stall 14 & Store 14A, Market Hall, Brook Street, Todmorden           OL14 5AJ",78068708,,3700
,"Robinwood Brewery, Burnley Road, Todmorden, OL14 8EX",78076722,,6800
,"Lindores, Burnley Road, Todmorden, OL14 5EX",78076796,,6500
,"Lydgate Brewery, Burnley Road, Todmorden, OL14 8HQ",78076711,,4850
,"Lineholme Mill, Burnley Road, Todmorden, OL14 7DH",78076827,,12000
,"Unit 1, Lineholme Industrial Estate, Burnley Road, Todmorden           OL14 7DH",78076737,,8600
,"Unit 4 Robinwood Mill, Burnley Road, Todmorden, OL14 8JA",78076840,,970
,"Unit 3 Robinwood Mill, Burnley Road, Todmorden, OL14 8JA",78076852,,1100
,"17/19 Burnley Road, Todmorden, OL14 7BU",78076516,,7500
,"21 Burnley Road, Todmorden, OL14 7BU",78076021,,3200
,"24 Burnley Road, Todmorden, OL14 5EZ",78076024,,3550
,"30 Burnley Road, Todmorden, OL14 5EZ",78076030,,4200
,"35 Burnley Road, Todmorden, OL14 7BU",78076035,,1825
,"Unit 5, Mill House Works, Mill House Lane, Triangle            HX6 3LN",77352719,,1275
,"Unit 16a, Mill House Works, Mill House Lane, Triangle            HX6 3LN",77352702,,1575
Moorcock Norland Ltd,"Moorcock Inn, Moor Bottom Lane, Norland, Sowerby Bridge       HX6 3RP",77360700,,5500
,"Clough Moor Farm, New Clough Road, Norland, Sowerby Bridge      HX6 3RD",77378700,,2250
,"Nichols Yard, R/O 36 Town Hall Street, Sowerby Bridge, HX6 2EE",77600725,,1525
J M S Motorcycles Ltd,"Norland Road, Sowerby Bridge, HX6 3DF",77388702,"Globe Works, Norland Road, Sowerby Bridge, HX6 3DF",4500
Lamric Engineering & Fabrication Company Ltd,"Norland Road, Sowerby Bridge, HX6 3AD",77388700,,4900
,"Owenshaw Mills, Old Cawsey, Sowerby Bridge, HX6 2AJ",77404705,,4700
Whitewater Solutions Ltd,"Old Cawsey, Sowerby Bridge, HX6 2AJ",77404701,"Old Cawsey, Sowerby Bridge, HX6 2AJ",4600
,"Oldham Road, Ripponden, Sowerby Bridge, HX6 4EB",77408713,,9400
,"21 Oldham Road, Ripponden, Sowerby Bridge, HX6 4DN",77408724,,6100
Doublereach Ltd,"46/48/50 Oldham Road, Ripponden, Sowerby Bridge, HX6 4DP",77408729,,13000
Ripponden Dental Practice Ltd,"176 Oldham Road, Ripponden, Sowerby Bridge, HX6 4EB",77408176,,4000
Heaton Export & Marketing Ltd,"Heaton Export & Marketing, Central Hall, Oldham Road, Ripponden            HX6 4DN",77408771,,2800
,"Salon At Central Hall, Oldham Road, Ripponden, HX6 4DN",77408772,,4000
,"Landlords Office 1ST Floor, Central Hall, Oldham Road, Ripponden            HX6 4DN",77408768,,1000
,"Unit 2, Central Joinery Works, Oldham Road, Ripponden           HX6 4DN",77408720,,2550
,"Unit 3, Central Joinery Works, Oldham Road, Ripponden           HX6 4DN",77408722,,3900
,"3 Raven Street, Halifax, HX1 4NB",68340706,,4050
,"5 Raven Street, Halifax, HX1 4NB",68340005,,4850
Edward Swale Ltd,"Springwood Lodge, Rawroyds Road, Holywell Green, Halifax              HX4 9BJ",68352708,"C/O Mr M Shaw, Springwood Lodge, Rawroyds Road, Holywell Green, Halifax, HX4 9BJ",4850
Ed's Professional Hairdressing Ltd,"4 Rawson Street, Halifax, HX1 1NH",68356700,,7800
,"Rawson Arcade, 13 Rawson Street, Halifax, HX1 1NH",68356701,,9500
,"First Floor, 18 Rawson Street, Halifax, HX1 1NH",68356708,,6300
,"20 Rawson Street, Halifax, HX1 1NH",68356020,,5900
Mackereth Opticians Ltd,"6 Regent Street, Halifax, HX1 2SE",68364006,"6 Regent Street, Halifax, HX1 2SE",8600
W G & R Engineering Services Ltd,"Reservoir Road, Pellon, Halifax, HX2 0ET",68368700,"Britannia Works, Reservoir Road, Pellon, Halifax, HX2 0ET",8900
,"Reservoir Road, Pellon, Halifax, HX2 0ET",68368701,,4500
,"Martins Mill Yard, Richmond Road, Halifax, HX1 5SZ",68376701,,3250
,"Nomis Works, Richmond Road, Halifax, HX1 5SZ",68376703,,4900
L And W Contracts Ltd,"The Little Mill, Richmond Road, Halifax, HX1 5SZ",68376702,"Martins Mill, Pellon Lane, Halifax, HX1 5QJ",3800
,"Riding Head Farm, Riding Head Lane, Luddenden, Halifax              HX2 6PT",68955701,,1750
D Pitchforth Ltd,"Park Garage, Rochdale Road, Greetland, Halifax             HX4 8AL",68392721,,4000
Blue Gecko Trading Co Ltd,"Adj 40 Rochdale Road, Greetland, Halifax, HX4 8AX",68392736,"Hollyns Warehouse, Adj 40 Rochdale Road, Greetland, Halifax, HX4 8AX",3550
,"Crawstone Knowle Farm, Rochdale Road, Greetland, Halifax             HX4 8PX",68392742,,2100
,"Opp 162 Rochdale Road, Greetland, Halifax, HX4 8JE",68392726,,820
,"Savile Masonic Lodge, Rochdale Road, Greetland, Halifax             HX4 8AH",68392722,,9900
Beowulf Performance Products Ltd,"The Long Mill Lower Gf, Rochdale Road, Greetland, Halifax              HX4 8AL",68392754,,9400
,"14 Rochdale Road, Greetland, Halifax, HX4 8AL",68392708,,11000
,"46 Rochdale Road, Greetland, Halifax, HX4 8AX",68392046,,2650
,"58 Rochdale Road, Greetland, Halifax, HX4 8AX",68392058,,2400
,"68a Rochdale Road, Greetland, Halifax, HX4 8HE",68392728,,5900
,"Rose & Crown Hotel, 96/98 Rochdale Road, Greetland, Halifax             HX4 8HR",68392735,,6750
,"Basement Floor, 182 Rochdale Road, Greetland, Halifax              HX4 8JE",68392751,,2325
The Educational Guidance Service Ltd,"208 Rochdale Road, Greetland, Halifax, HX4 8JE",68392727,,14000
,"213 Rochdale Road, Greetland, Halifax, HX4 8JE",68392213,,4350
,"220a Rochdale Road, Greetland, Halifax, HX4 8JE",68392733,,3200
,"Star Garage, Wakefield Road, Copley, Halifax             HX3 0TP",69240714,,950
,"Star Garage, Wakefield Road, Copley, Halifax             HX3 0TP",69240715,,5400
Sw Property Management Ltd,"17A Wakefield Road, Hipperholme, Halifax, HX3 8AA",69244707,,6600
,"39 Wakefield Road, Hipperholme, Halifax, HX3 8AA",69244039,,2275
,"41 Wakefield Road, Hipperholme, Halifax, HX3 8AQ",69244704,,4000
,"60 Wakefield Road, Hipperholme, Halifax, HX3 8AU",69244702,,8900
,"196 Wakefield Road, Lightcliffe, Halifax, HX3 8TP",69248708,,2350
,"Holme House, Wakefield Road, Lightcliffe, Halifax             HX3 8TY",69248700,,7300
,"46 Wakefield Road, Hipperholme, Halifax, HX3 8AQ",69244706,,5900
,"101 Wakefield Road, Lightcliffe, Halifax, HX3 8SH",69248101,,9000
,"105a Wakefield Road, Lightcliffe, Halifax, HX3 8SH",69248105,,4000
,"109 Wakefield Road, Lightcliffe, Halifax, HX3 8SH",69248109,,8800
A S B C I,"Unit 5, 25 Square Road, Halifax, HX1 1QG",68708720,"Unit 5, 25 Square Road, Halifax, HX1 1QG",6900
,"25 Square Road, Halifax, HX1 1QG",68708715,,3550
,"1st Floor, Berwick Mill, Berwick Street, Halifax             HX1 1QG",64244705,,3350
,"Part 2nd Floor, Berwick Mill, Berwick Street, Halifax             HX1 1QG",64244706,,5800
,"Part 2nd Floor, Berwick Street, Halifax, HX1 1QG",64244703,,6500
Greenroyd Bowling Club Ltd,"Greenroyd Bowling Club, St Albans Road, Halifax, HX3 0ND",68712700,"C/O Mr David Widdop, 15 Rawson Avenue, Skircoat Green, Halifax, HX3 0JP",3600
Brighouse Town A.F.C.,"St Giles Road, Lightcliffe, Halifax, HX3 8BN",68720707,"C/O Mr M Taylor, 50 Garden Road, Brighouse, HD6 2ES",8700
,"2 St James Road, Halifax, HX1 1YS",68728002,,2350
,"6 St James Road, Halifax, HX1 1YS",68728006,,2850
,"8 St James Road, Halifax, HX1 1YS",68728008,,3200
,"13 St James Road, Halifax, HX1 1YS",68728013,,9200
,"18 St James Square, Northowram, Halifax, HX3 7HL",68732018,,5800
,"3 St James Street, Halifax, HX1 5SU",68736003,,8200
,"3 St Johns Lane, Halifax, HX1 2JD",68740003,,4100
,"5 St Johns Lane, Halifax, HX1 2JD",68740005,,3500
,"St Mary Street, Halifax, HX1 2TW",68744700,,5100
,"17 St Mary Street, Halifax, HX1 2TW",68744017,,3950
,"Stafford Bowling Club, Stafford Avenue, Halifax, HX3 0BH",68756700,,3900
,"Griffin Inn, 57 Stainland Road, Barkisland, Halifax             HX4 0AQ",68768704,,10250
North Dean Automotive Ltd,"North Dean Garage, Stainland Road, Greetland, Halifax             HX4 8LS",68772712,,10750
,"North Dean, Stainland Road, Greetland, Halifax             HX4 8LS",68772710,,11250
,"The Railway Sidings, Station Lane, Greetland, Halifax              HX4 8LP",68812701,,5800
,"Sports Ground, Stainland Road, Halifax, HX4 8LS",68772717,,5300
,"Unit 13, Branxholme Industrial Estate, Bradford Road, Brighouse            HD6 4EA",29084837,,9900
A & B Surface Markings Ltd,"Unit 1, Branxholme Estate, Bradford Road, Brighouse           HD6 4EA",29084712,"Unit 1, Branxholme Industrial Estate, Bradford Road, Brighouse, HD6 4EA",9900
