Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenditure type,Detailed expenditure code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,11-Mar-2011,1103-04510,432.9,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,11-Mar-2011,1103-04511,485.65,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,17-Mar-2011,1103-04512,1175,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,17-Mar-2011,1103-04513,2350,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,17-Mar-2011,1103-04514,1175,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,17-Mar-2011,1103-04515,1175,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,17-Mar-2011,1103-04516,573.5,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,17-Mar-2011,1103-04517,497.67,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,17-Mar-2011,1103-04518,497.67,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,17-Mar-2011,1103-04519,573.5,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Corporate Directorate,Employees,Temporary Staff-Basic,9,17-Mar-2011,1103-04520,476.95,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Employees,Temporary Staff-Basic,9,17-Mar-2011,1103-04521,427.72,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Corporate Directorate,Employees,Temporary Staff-Basic,9,17-Mar-2011,1103-04522,476.95,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,18-Mar-2011,1103-04523,485.65,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,22-Mar-2011,1103-04524,432.9,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,22-Mar-2011,1103-04525,432.9,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,24-Mar-2011,1103-04526,432.9,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Corporate Directorate,Employees,Temporary Staff-Basic,9,24-Mar-2011,1103-04527,476.95,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Employees,Agency Staff,8,25-Mar-2011,1103-04528,485.65,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Housing Services,Employees,Temporary Staff-Basic,9,31-Mar-2011,1103-04529,432.9,R,Hays Specialist Recruitment Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,Grant Related Expenditure,290,09-Mar-2011,1103-04530,3406,R,Hct Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Supplies and Services,Operational Furniture and Equipment,203,10-Mar-2011,1103-04531,475,R,Head Office Supplies
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,16-Mar-2011,1103-04532,6793.67,R,Headingley Hall Nursing Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,22-Mar-2011,1103-04533,7430.04,R,Headingley Preschool
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Income,Admissions Booking Fees & Ticket Sales,933,03-Mar-2011,1103-04534,3102,R,Headingley School Of Ballet
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Income,Income from Hire Of Rooms & Equipment,956,03-Mar-2011,1103-04535,-1280,R,Headingley School Of Ballet
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Third Party Payments,Supporting Ppl - Block Gross Chargeable,514,29-Mar-2011,1103-04536,5628.48,R,Headrow Housing Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Other Adult Services,Third Party Payments,Residential - Drugs & Alcohol,583,30-Mar-2011,1103-04537,8456.3,R,Health & Care Partnership Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,'Well Being' Large Grants Projects,230,02-Mar-2011,1103-04538,2617.07,R,Health For All (Leeds)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,Non-Recurring Grants,227,10-Mar-2011,1103-04539,8580,R,Health For All (Leeds)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,Non-Recurring Grants,227,10-Mar-2011,1103-04540,1111,R,Health For All (Leeds)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Integrated Youth Support  Service,Premises,Rents,141,17-Mar-2011,1103-04541,2600,R,Health For All (Leeds)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,'Well Being' Large Grants Projects,230,23-Mar-2011,1103-04542,2617.07,R,Health For All (Leeds)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,Non-Recurring Grants,227,28-Mar-2011,1103-04543,7517,R,Health For All (Leeds)
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,Bought In Professional Services,277,04-Mar-2011,1103-04544,440.33,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Economic Development,Supplies and Services,Other Hired And Contracted Services,265,08-Mar-2011,1103-04545,17193.3,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Provided By West Yorks LAs,524,10-Mar-2011,1103-04546,568.75,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Provided By West Yorks LAs,524,17-Mar-2011,1103-04547,901.81,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Provided By West Yorks LAs,524,17-Mar-2011,1103-04548,822.5,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,18-Mar-2011,1103-04549,99115.56,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Provided By West Yorks LAs,524,18-Mar-2011,1103-04550,1100,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Provided By West Yorks LAs,524,23-Mar-2011,1103-04551,922.5,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Regeneration,Supplies and Services,'Well Being' Large Grants Projects,230,28-Mar-2011,1103-04552,488.96,R,Health For All Enterprises Cic
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,29-Mar-2011,1103-04553,1865.6,R,Health Lambert Group
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,04-Mar-2011,1103-04554,2200,R,Healthwork Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,16-Mar-2011,1103-04555,2200,R,Healthwork Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,16-Mar-2011,1103-04556,1650,R,Healthwork Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,17-Mar-2011,1103-04557,2200,R,Healthwork Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,24-Mar-2011,1103-04558,2200,R,Healthwork Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,30-Mar-2011,1103-04559,1100,R,Healthwork Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Human Resources,Supplies and Services,Other Hired And Contracted Services,265,31-Mar-2011,1103-04560,2200,R,Healthwork Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East Homes Leeds,East - North East,Technical Services,Premises,H.R.A. - Repairs A To P,107,01-Mar-2011,1103-04561,49372.6,R,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West Homes Leeds,West - North West,Property And Maintenance,Premises,H.R.A. - Repairs A To P,107,15-Mar-2011,1103-04562,633.16,R,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04563,506.53,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04564,506.53,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04565,506.53,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04566,506.53,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04567,1785,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04568,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04569,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04570,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04571,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04572,1785,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04573,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04574,1785,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04575,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04576,1785,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04577,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04578,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04579,1250,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04580,1785,C,Heat Energy & Ass Tech Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,West North West,Capital,Construction,3,15-Mar-2011,1103-04581,1250,C,Heat Energy & Ass Tech Ltd
