Framework,Supplier,Customer,Parent Department,Customer Invoice Number,Date Booked,Booking Method,Ticket Price ex VAT,Number of Travellers,Total Cost ex VAT,Ticket Type,Ticket Single or Return,Travel Class,Travel Date,Miles Travelled,Journey Start Point,Journey Finish Point,Destination Country,Air Carrier
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6329707.00,40747.00,Offline,2151.13,1.00,2151.13,Pub Restrict,Return,Premium Economy,40759.00,8374.00,LHR,DEL,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6331041.00,40752.00,Offline,2151.13,1.00,2151.13,Pub Restrict,Return,Premium Economy,40759.00,8374.00,LHR,DEL,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327363.00,40738.00,Offline,2151.23,1.00,2151.23,Pub Restrict,Return,Premium Economy,40759.00,8374.00,LHR,DEL,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327105.00,40739.00,Offline,2151.23,1.00,2151.23,Pub Restrict,Return,Premium Economy,40759.00,8374.00,LHR,DEL,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322795.00,40724.00,Offline,2201.81,1.00,2201.81,Pub Restrict,Return,Economy,40728.00,11257.00,MAN,SIN,SINGAPORE,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6329572.00,40746.00,Offline,2352.14,1.00,2352.14,Pub Unrestrict,Return,Premium Economy,40752.00,10574.00,EDI,CCS,VENEZUELA,AIR FRANCE
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330256.00,40746.00,Offline,2516.03,1.00,2516.03,Pub Unrestrict,Return,Business Class,40771.00,11112.00,LHR,CMB,SRI LANKA,JET AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327171.00,40737.00,Offline,2734.53,1.00,2734.53,Pub Restrict,Return,Premium Economy,40799.00,12811.00,LHR,GRU,BRAZIL,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328945.00,40744.00,Offline,3035.33,1.00,3035.33,Pub Restrict,Return,Business Class,40776.00,10820.00,LHR,PVG,CHINA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325381.00,40732.00,Offline,3245.33,1.00,3245.33,Pub Unrestrict,Return,Business Class,40752.00,10144.00,LHR,PEK,CHINA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325570.00,40733.00,Offline,4001.33,1.00,4001.33,Pub Restrict,Return,Business Class,40793.00,8093.00,LHR,MIA,UNITED STATES,VIRGIN ATLANTIC
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6331804.00,40751.00,Offline,4209.03,1.00,4209.03,Pub Restrict,Return,Business Class,40814.00,11947.00,LHR,HKG,HONG KONG,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325344.00,40576.00,Offline,0.00,0.00,0.00,Pub Restrict,Single,Economy,40757.00,0.00,REL,AEP,ARGENTINA,AEROLINEAS ARGENTINAS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323936.00,40576.00,Offline,5.00,0.00,5.00,Pub Restrict,Single,Economy,40759.00,0.00,REL,AEP,ARGENTINA,AEROLINEAS ARGENTINAS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328878.00,40745.00,Offline,6.10,1.00,6.10,Pub Restrict,Return,Economy,40609.00,3542.00,DEL,IST,TURKEY,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328879.00,40745.00,Offline,20.00,1.00,20.00,Pub Unrestrict,Return,Economy,40551.00,8410.00,BGI,LGW,UNITED KINGDOM,VIRGIN ATLANTIC
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330923.00,40752.00,Offline,66.10,1.00,66.10,Pub Unrestrict,Single,Economy,40761.00,186.00,SKG,ATH,GREECE,AEGEAN AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6329638.00,40741.00,Offline,75.00,0.00,75.00,Pub Restrict,Return,Economy,40762.00,0.00,LHR,KUL,MALAYSIA,ETIHAD AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328270.00,40731.00,Offline,75.00,0.00,75.00,Pub Restrict,Single,Economy,40747.00,0.00,KHI,MAN,UNITED KINGDOM,QATAR AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6326507.00,40465.00,Offline,90.00,1.00,90.00,Pub Unrestrict,Single,Economy,40771.00,5072.00,PEK,LHR,UNITED KINGDOM,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325346.00,40720.00,Offline,112.00,0.00,112.00,Pub Restrict,Return,Economy,40747.00,0.00,LHR,BOM,INDIA,JET AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323061.00,40727.00,Offline,112.94,1.00,112.94,Low Cost,Single,Economy,40743.00,757.00,LGW,MAD,SPAIN,EASYJET
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330224.00,40748.00,Offline,115.05,1.00,115.05,Pub Restrict,Return,Economy,40779.00,674.00,LCY,EDI,UNITED KINGDOM,AIR FRANCE
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323068.00,40727.00,Offline,123.24,1.00,123.24,Low Cost,Single,Economy,40743.00,757.00,LGW,MAD,SPAIN,EASYJET
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323475.00,40730.00,Offline,129.54,1.00,129.54,Low Cost,Single,Economy,40734.00,891.00,MAD,LPL,UNITED KINGDOM,EASYJET
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325871.00,40734.00,Offline,139.00,1.00,139.00,Pub Unrestrict,Single,Economy,40751.00,249.00,ACC,LOS,NIGERIA,ARIK AIR
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330820.00,40748.00,Offline,161.50,1.00,161.50,Pub Restrict,Single,Economy,40822.00,439.00,MEL,SYD,AUSTRALIA,QANTAS AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330724.00,40748.00,Offline,161.50,1.00,161.50,Pub Restrict,Single,Economy,40822.00,439.00,MEL,SYD,AUSTRALIA,QANTAS AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6324584.00,40647.00,Offline,175.60,0.00,175.60,Pub Restrict,Return,Economy,40785.00,0.00,LHR,VIE,AUSTRIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6329917.00,40747.00,Offline,198.19,1.00,198.19,Pub Restrict,Return,Economy,40829.00,814.00,LHR,FRA,GERMANY,BMI
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323469.00,40730.00,Offline,251.20,1.00,251.20,Low Cost,Single,Economy,40730.00,893.00,MAN,MAD,SPAIN,RYANAIR
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328473.00,40685.00,Offline,271.30,-1.00,-271.30,Pub Restrict,Return,Economy,40731.00,-5018.00,LHR,CCS,VENEZUELA,TAP AIR PORTUGAL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332854.00,40730.00,Offline,286.93,-1.00,-286.93,Pub Restrict,Return,Economy,40749.00,-8972.00,LHR,BOM,INDIA,JET AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327609.00,40738.00,Offline,288.30,1.00,288.30,Pub Restrict,Single,Economy,40750.00,2011.00,KKC,BKI,MALAYSIA,MALAYSIA AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322903.00,40725.00,Offline,310.00,1.00,310.00,Pub Restrict,Return,Economy,40811.00,1794.00,LHR,FCO,ITALY,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332191.00,40755.00,Offline,313.49,1.00,313.49,Pub Restrict,Return,Economy,40758.00,1170.00,LHR,MUC,GERMANY,BMI
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322790.00,40724.00,Offline,323.10,1.00,323.10,Pub Restrict,Single,Economy,40737.00,2329.00,HKG,DEL,INDIA,AIR INDIA
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322792.00,40724.00,Offline,329.10,1.00,329.10,Pub Unrestrict,Single,Economy,40733.00,1283.00,ICN,HKG,HONG KONG,ASIANA AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332221.00,40755.00,Offline,352.29,1.00,352.29,Pub Restrict,Return,Economy,40788.00,3283.00,MAN,BAH,BAHRAIN,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6324238.00,40730.00,Offline,353.92,1.00,353.92,Pub Restrict,Return,Economy,40893.00,4408.00,EDI,LPA,SPAIN,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6324243.00,40730.00,Offline,353.92,1.00,353.92,Pub Restrict,Return,Economy,40893.00,4408.00,EDI,LPA,SPAIN,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322834.00,40724.00,Offline,373.94,1.00,373.94,Pub Restrict,Return,Economy,40737.00,2032.00,MAN,LIS,PORTUGAL,TAP AIR PORTUGAL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323286.00,40727.00,Offline,409.16,1.00,409.16,Pub Restrict,Return,Economy,40729.00,3542.00,STN,ESB,TURKEY,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323906.00,40730.00,Offline,415.23,1.00,415.23,Pub Unrestrict,Return,Economy,40739.00,3124.00,LHR,IST,TURKEY,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327244.00,40739.00,Offline,433.93,1.00,433.93,Pub Restrict,Return,Economy,40815.00,4328.00,LHR,BEY,LEBANON,MIDDLE EAST AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328580.00,40741.00,Offline,434.13,1.00,434.13,Pub Restrict,Return,Economy,40755.00,3124.00,LHR,IST,TURKEY,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6326199.00,40731.00,Offline,463.39,1.00,463.39,Pub Restrict,Single,Economy,40785.00,6813.00,MAN,SIN,SINGAPORE,SINGAPORE AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6331993.00,40754.00,Offline,475.23,1.00,475.23,Pub Restrict,Return,Economy,40811.00,6664.00,KRT,LHR,UNITED KINGDOM,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330637.00,40751.00,Offline,477.73,1.00,477.73,Pub Restrict,Return,Economy,40811.00,6664.00,KRT,LHR,UNITED KINGDOM,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330640.00,40751.00,Offline,477.73,1.00,477.73,Pub Restrict,Return,Economy,40811.00,6664.00,KRT,LHR,UNITED KINGDOM,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323818.00,40730.00,Offline,485.00,1.00,485.00,Low Cost,Return,Economy,40748.00,5314.00,HKG,BOM,INDIA,Kingfisher Airlines
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323901.00,40730.00,Offline,507.39,1.00,507.39,Pub Restrict,Single,Economy,40783.00,8179.00,MAN,SIN,SINGAPORE,SINGAPORE AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6326608.00,40737.00,Offline,545.63,1.00,545.63,Pub Restrict,Single,Economy,40801.00,6513.00,LHR,HKG,HONG KONG,CATHAY PACIFIC AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322729.00,40724.00,Offline,590.32,1.00,590.32,Pub Restrict,Return,Economy,40729.00,4394.00,LHR,CAI,EGYPT,BMI
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328968.00,40744.00,Offline,599.13,1.00,599.13,Pub Restrict,Return,Economy,40802.00,9500.00,LHR,GOI,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330156.00,40712.00,Offline,602.80,-1.00,-602.80,Pub Unrestrict,Return,Economy,40743.00,-7218.00,PVG,LHR,UNITED KINGDOM,CHINA SOUTHERN AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322876.00,40726.00,Offline,610.23,1.00,610.23,Pub Restrict,Return,Economy,40752.00,8374.00,LHR,DEL,INDIA,AIR INDIA
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330103.00,40747.00,Offline,637.93,1.00,637.93,Pub Restrict,Return,Economy,40761.00,8028.00,EDI,ADD,ETHIOPIA,BMI
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328664.00,40697.00,Offline,680.60,-1.00,-680.60,Pub Restrict,Single,Business Class,40751.00,-2449.00,RGN,ICN,KOREA REPUBLIC,CHINA SOUTHERN AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6326602.00,40737.00,Offline,682.13,1.00,682.13,Pub Restrict,Single,Economy,40769.00,7659.00,LHR,BKI,MALAYSIA,SINGAPORE AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6324891.00,40731.00,Offline,689.19,1.00,689.19,Pub Restrict,Return,Economy,40737.00,9118.00,MAN,ISB,PAKISTAN,QATAR AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325331.00,40733.00,Offline,701.23,1.00,701.23,Pub Unrestrict,Return,Premium Economy,40762.00,8374.00,LHR,DEL,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325328.00,40733.00,Offline,701.23,1.00,701.23,Pub Unrestrict,Return,Premium Economy,40762.00,8374.00,LHR,DEL,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322902.00,40726.00,Offline,703.32,1.00,703.32,Pub Unrestrict,Return,Economy,40730.00,4394.00,LHR,CAI,EGYPT,BMI
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6324597.00,40731.00,Offline,719.71,1.00,719.71,Pub Restrict,Return,Economy,40754.00,8732.00,LGW,TAB,TRINIDAD AND TOBAGO,VIRGIN ATLANTIC
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322835.00,40725.00,Offline,739.73,1.00,739.73,Pub Unrestrict,Return,Premium Economy,40756.00,9299.00,LHR,HYD,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332129.00,40753.00,Offline,748.13,1.00,748.13,Pub Restrict,Return,Economy,40803.00,12480.00,LHR,HRE,ZIMBABWE,SOUTH AFRICAN AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332120.00,40755.00,Offline,748.13,1.00,748.13,Pub Restrict,Return,Economy,40803.00,12480.00,LHR,HRE,ZIMBABWE,SOUTH AFRICAN AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330251.00,40748.00,Offline,761.93,1.00,761.93,Pub Unrestrict,Return,Economy,40761.00,7302.00,LHR,TAS,UZBEKISTAN,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325434.00,40733.00,Offline,768.93,1.00,768.93,Pub Restrict,Return,Economy,40743.00,8374.00,LHR,DEL,INDIA,JET AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323514.00,40725.00,Offline,784.51,1.00,784.51,Pub Restrict,Single,Economy,40756.00,7552.00,LGW,DUR,SOUTH AFRICA,EMIRATES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322781.00,40726.00,Offline,796.32,1.00,796.32,Pub Unrestrict,Return,Economy,40729.00,4394.00,LHR,CAI,EGYPT,BMI
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6326286.00,40737.00,Offline,809.53,1.00,809.53,Pub Restrict,Return,Economy,40806.00,12457.00,LHR,CPT,SOUTH AFRICA,SOUTH AFRICAN AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322966.00,40727.00,Offline,816.83,1.00,816.83,Pub Restrict,Return,Economy,40783.00,10144.00,LHR,PEK,CHINA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327362.00,40739.00,Offline,843.01,1.00,843.01,Pub Restrict,Return,Economy,40753.00,6384.00,MAN,LOS,NIGERIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330207.00,40746.00,Offline,864.73,1.00,864.73,Pub Unrestrict,Return,Economy,40789.00,10144.00,LHR,PEK,CHINA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330096.00,40747.00,Offline,893.73,1.00,893.73,Pub Restrict,Return,Economy,40789.00,11496.00,LHR,PVG,CHINA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330097.00,40747.00,Offline,893.73,1.00,893.73,Pub Restrict,Return,Economy,40789.00,11496.00,LHR,PVG,CHINA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322998.00,40725.00,Offline,905.23,1.00,905.23,Pub Restrict,Return,Premium Economy,40771.00,8374.00,LHR,DEL,INDIA,VIRGIN ATLANTIC
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323190.00,40726.00,Offline,923.83,1.00,923.83,Pub Unrestrict,Return,Economy,40783.00,10144.00,LHR,PEK,CHINA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330194.00,40748.00,Offline,928.20,1.00,928.20,Pub Restrict,Return,Premium Economy,40750.00,9432.00,MAN,BOM,INDIA,AIR FRANCE
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325194.00,40731.00,Offline,961.33,1.00,961.33,Pub Restrict,Return,Economy,40745.00,9314.00,LHR,KRT,SUDAN,QATAR AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325196.00,40731.00,Offline,961.33,1.00,961.33,Pub Restrict,Return,Economy,40745.00,9314.00,LHR,KRT,SUDAN,QATAR AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6326636.00,40734.00,Offline,962.33,1.00,962.33,Pub Restrict,Single,Economy,40748.00,7611.00,LHR,BKI,MALAYSIA,MALAYSIA AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6322913.00,40725.00,Offline,1013.33,1.00,1013.33,Pub Restrict,Return,Economy,40839.00,21172.00,LHR,SYD,AUSTRALIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325583.00,40734.00,Offline,1069.83,1.00,1069.83,Pub Restrict,Return,Economy,40749.00,6285.00,LHR,ACC,GHANA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332119.00,40752.00,Offline,1088.33,1.00,1088.33,Pub Unrestrict,Single,Premium Economy,40796.00,6255.00,LHR,NRT,JAPAN,AIR FRANCE
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330786.00,40748.00,Offline,1091.90,1.00,1091.90,Pub Restrict,Return,Economy,40803.00,21771.00,MAN,MEL,AUSTRALIA,EMIRATES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6323294.00,40727.00,Offline,1127.33,1.00,1127.33,Pub Restrict,Return,Economy,40741.00,13434.00,LHR,KUL,MALAYSIA,THAI AIRWAYS INTERNATIONAL
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327081.00,40731.00,Offline,1167.94,1.00,1167.94,Pub Restrict,Return,Economy,40833.00,10574.00,EDI,CCS,VENEZUELA,AIR FRANCE
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325732.00,40647.00,Offline,1285.60,-1.00,-1285.60,Pub Unrestrict,Return,Economy,40715.00,-1506.00,LHR,BTS,SLOVAKIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328312.00,40727.00,Offline,1338.93,-1.00,-1338.93,Pub Unrestrict,Return,Business Class,40731.00,-7716.00,LHR,ADD,ETHIOPIA,TURKISH AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325953.00,40734.00,Offline,1390.62,1.00,1390.62,Pub Restrict,Return,Business Class,40744.00,7364.00,LHR,ADD,ETHIOPIA,BMI
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330130.00,40731.00,Offline,1401.43,-1.00,-1401.43,Pub Unrestrict,Return,Economy,40751.00,-6224.00,LHR,LOS,NIGERIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6324291.00,40726.00,Offline,1405.93,1.00,1405.93,Pub Unrestrict,Return,Economy,40751.00,6224.00,LHR,LOS,NIGERIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6330379.00,40692.00,Offline,1534.40,-1.00,-1534.40,Pub Unrestrict,Return,Economy,40715.00,-1656.00,LHR,BTS,SLOVAKIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332062.00,40754.00,Offline,1542.63,1.00,1542.63,Pub Restrict,Return,Economy,40760.00,9309.00,LHR,DEL,INDIA,BRITISH AIRWAYS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6325483.00,40733.00,Offline,1637.23,1.00,1637.23,Pub Restrict,Return,Premium Economy,40742.00,8374.00,LHR,DEL,INDIA,VIRGIN ATLANTIC
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6328432.00,40741.00,Offline,1637.23,1.00,1637.23,Pub Restrict,Return,Premium Economy,40750.00,8374.00,LHR,DEL,INDIA,VIRGIN ATLANTIC
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6332099.00,40753.00,Offline,1788.11,1.00,1788.11,Pub Unrestrict,Return,Premium Economy,40765.00,8812.00,MAN,NBO,KENYA,VIRGIN ATLANTIC
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327973.00,40741.00,Offline,1819.69,-1.00,-1819.69,Pub Unrestrict,Return,Business Class,40612.00,-12524.00,LHR,HKG,HONG KONG,SWISS
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6327639.00,40740.00,Offline,1954.60,1.00,1954.60,Pub Restrict,Return,Economy,40759.00,8168.00,GVA,IAD,UNITED STATES,UNITED AIRLINES
A607818,Carlson Wagonlit UK Ltd,British Council,Foreign And Commonwealth Office,6329705.00,40747.00,Offline,2151.13,1.00,2151.13,Pub Restrict,Return,Premium Economy,40759.00,8374.00,LHR,DEL,INDIA,BRITISH AIRWAYS
