Organisation Name (A),Department (B),Service Cat Label (C ),Purpose of Spend (D),Expenditure CIPFA Sub Group (E ),Supplier (F),Supplier Reference (G),Pay Date (H),Transaction Number (I),Net Amount (J),Grant to VCSE? (K),Charity Number (L),Card Transaction (M),Irrecoverable VAT (N)
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 04/05/2017,EST0279841,68.67,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280065,47.02,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280072,170.41,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280066,57.93,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 04/05/2017,EST0279842,337.68,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280063,239.98,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 18/05/2017,EST0280174,30.97,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,UNITED UTILITIES,A0001986, 11/05/2017,EST0280073,48.17,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,Tests & Inspection Fees,4409,UNITED UTILITIES WATER PLC,A0072400, 11/05/2017,ENV0279998,192.9,N,N/A,N,N/A
Pendle Borough Council,Property Services,Indirect Employee Expenses,Staff Refreshments,1261,VENDA VALET (MACHINES) LTD,A0009649, 11/05/2017,EST0280061,216.67,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Rents,2301,VICTORIA PARK PAVILION CIC,A0085028, 04/05/2017,AAS0279826,150,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Ren Grant : 1996 Act,CH22,REDACTED - PERSONAL DATA,A0091171, 09/05/2017,AAS0280151,4650,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Capital Costs,Capital : Payments,CD14,WA PRODUCTS (UK) LTD,A0082288, 25/05/2017,PBC0280368,105,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,Water Supply,1262,WATER SMART (NW) LIMITED,A0042729, 11/05/2017,AAS0280095,179,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280200,1.12,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280045,3.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280054,3.78,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 25/05/2017,DAL0280329,4.13,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280210,4.83,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280049,7.82,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280210,0.36,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280054,0.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280049,0.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 25/05/2017,DAL0280329,0.38,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280200,3.71,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280054,0.04,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280200,0.37,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 25/05/2017,DAL0280329,0.65,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280054,44.66,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 25/05/2017,DAL0280329,59.05,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280200,60.19,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280210,61.47,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280049,75.12,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280045,79.18,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 25/05/2017,DAL0280329,0.74,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280049,1.5,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280200,4.1,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280054,4.11,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280210,4.47,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280045,5.25,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280049,2.22,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280054,2.24,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280200,15.95,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280045,25.34,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 25/05/2017,DAL0280329,25.94,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280210,28.98,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280200,16.34,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280054,18.26,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280045,18.76,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 11/05/2017,DAL0280049,27.44,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 25/05/2017,DAL0280329,30.21,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,Postages,4501,WHISTL UK LIMITED,A0064458, 18/05/2017,DAL0280210,33.45,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,Capital : Payments,CD14,WHITEHEAD & LOW,A0091180, 17/05/2017,AAS0280253,6000,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,Capital : Payments,CD14,WILKIN HEATING & PLUMBING LTD,A0070628, 25/05/2017,HMR0280317,5760,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,Subscriptions & Donations,4706,WOLTERS KLUWER (UK) LTD,A0000595, 25/05/2017,AAS0280367,450,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Subscriptions & Donations,4706,WOLTERS KLUWER (UK) LTD,A0000595, 11/05/2017,OPS0280053,405.67,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,Subscriptions & Donations,4706,WOLTERS KLUWER (UK) LTD,A0000595, 11/05/2017,OPS0280053,557.78,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,Grounds : R & M : Day to Day : Routine,2101,YORKSHIRE WATER,A0002808, 18/05/2017,HED0280148,31.88,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Premises Related Expense,Water & Sewerage,2501,YORKSHIRE WATER,A0002808, 25/05/2017,PBC0280306,12.65,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Premises Related Expense,Water & Sewerage,2501,YORKSHIRE WATER,A0002808, 25/05/2017,PBC0280305,25.34,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,Water & Sewerage,2501,YORKSHIRE WATER,A0002808, 18/05/2017,EST0280171,10,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,Premises Insurance,2801,ZURICH INSURANCE COMPANY,A0090806, 11/05/2017,AAS0280134,2462.4,N,N/A,N,N/A
