Body,Body name,Service label,Service division label,Expenditure category,Detailed expenditure type,Detailed Expenditure Code,Date paid,Transaction Number,Net Amount,Capital or revenue,Supplier name
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,19-Jan-2011,1101-05625,4966.28,R,OAK LODGE CARE HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,19-Jan-2011,1101-05626,14969.20,R,OAKHURST NURSING HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Emi,571,19-Jan-2011,1101-05627,7532.61,R,OAKLANDS RESIDENTIAL HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,19-Jan-2011,1101-05628,8772.60,R,OAKLANDS RESIDENTIAL HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,19-Jan-2011,1101-05629,1118.40,R,OAKVILLE PARK NURSING HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Other Organisations,511,21-Jan-2011,1101-05630,3800.00,R,OAKWOOD ACORNS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,19-Jan-2011,1101-05631,1039.84,R,OAKWORTH MANOR
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Premises,Removal Of Workplace Waste,126,21-Jan-2011,1101-05632,425.00,R,OATES ENVIRONMENTAL LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Learning,Supplies and Services,Other Hired And Contracted Services,265,11-Jan-2011,1101-05633,630.00,R,Oblong Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Learning,Supplies and Services,Other Hired And Contracted Services,265,21-Jan-2011,1101-05634,630.00,R,Oblong Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,14-Jan-2011,1101-05635,3578.94,R,OCE (UK) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,14-Jan-2011,1101-05636,1308.28,R,OCE (UK) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,19-Jan-2011,1101-05637,1308.20,R,OCE (UK) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,27-Jan-2011,1101-05638,488.43,R,OCE (UK) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities Trading Services,Supplies and Services,Office Furniture & Equipment,201,27-Jan-2011,1101-05639,-488.43,R,OCE (UK) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,14-Jan-2011,1101-05640,3036.00,R,Ocean Design Storage Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,28-Jan-2011,1101-05641,721.50,R,OCM PLANT HIRE
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,28-Jan-2011,1101-05642,721.50,R,OCM PLANT HIRE
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Housing Needs,Capital,LAND,1,20-Jan-2011,1101-05643,670.30,C,Octopus Residential Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Employees,Agency Staff,008,14-Jan-2011,1101-05644,557.59,R,OFFICE ANGELS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Corporate Governance,Employees,Agency Staff,008,24-Jan-2011,1101-05645,557.59,R,OFFICE ANGELS
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Housing Services,Supplies and Services,Stationery & External Printing,210,20-Jan-2011,1101-05646,605.93,R,OFFICE SUPPLIES FOR INDUSTRY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Headquarters,Supplies and Services,Office Equipment,201,28-Jan-2011,1101-05647,2150.00,R,OFFICE SUPPLIES FOR INDUSTRY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Supplies and Services,Stationery & External Printing,210,28-Jan-2011,1101-05648,720.00,R,OFFICE SUPPLIES FOR INDUSTRY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,West North West  Homes Leeds,West - North West,Property And Maintenance,Supplies and Services,Stationery & External Printing,210,28-Jan-2011,1101-05649,451.00,R,OFFICE SUPPLIES FOR INDUSTRY LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children Looked After,Employees,Professional Subscriptions,089,24-Jan-2011,1101-05650,1311.20,R,OFSTED EARLY YEARS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Colleges,504,20-Jan-2011,1101-05651,455.00,R,OPEN UNIVERSITY
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries Arts & Heritage,Supplies and Services,Other Hired And Contracted Services,265,07-Jan-2011,1101-05652,18000.00,R,OPERA NORTH
http://statistics.data.gov.uk/doc/local-authority/00DA,West North West  Homes Leeds,West - North West,Regeneration/Customer Research,Supplies and Services,Stationery & External Printing,210,13-Jan-2011,1101-05653,975.00,R,Opinion Research Services Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10-Jan-2011,1101-05654,12672.67,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10-Jan-2011,1101-05655,15233.58,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10-Jan-2011,1101-05656,11036.02,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,10-Jan-2011,1101-05657,13698.49,R,Options The Thicket Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Emi,574,19-Jan-2011,1101-05658,1650.32,R,Orchard House
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Computer Software & Equipment,214,11-Jan-2011,1101-05659,1086.00,R,ORCHARD INFORMATION SYSTEMS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Computer Software & Equipment,214,11-Jan-2011,1101-05660,38615.49,R,ORCHARD INFORMATION SYSTEMS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Computer Software & Equipment,214,11-Jan-2011,1101-05661,165336.73,R,ORCHARD INFORMATION SYSTEMS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Computer Software & Equipment,214,11-Jan-2011,1101-05662,23724.65,R,ORCHARD INFORMATION SYSTEMS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Hra,Supplies and Services,Computer Software & Equipment,214,11-Jan-2011,1101-05663,23460.71,R,ORCHARD INFORMATION SYSTEMS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Health & Environmental Action,Supplies and Services,Other Hired And Contracted Services,265,19-Jan-2011,1101-05664,562.95,R,OSBORNE RICHARDSON
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,05-Jan-2011,1101-05665,672.00,R,OSIRIS MARINE SERVICES LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,25-Jan-2011,1101-05666,5900.00,R,OSIRIS MARINE SERVICES LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,28-Jan-2011,1101-05667,850.00,R,OSIRIS MARINE SERVICES LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Other Hired And Contracted Services,265,28-Jan-2011,1101-05668,2855.00,R,OSIRIS MARINE SERVICES LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,07-Jan-2011,1101-05669,2453.22,R,OTLEY METHODIST CHURCH PRE-SCHOOL
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,18-Jan-2011,1101-05670,1108.80,R,OULTON CARS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,18-Jan-2011,1101-05671,463.60,R,OULTON CARS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,18-Jan-2011,1101-05672,1029.00,R,OULTON CARS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,18-Jan-2011,1101-05673,882.00,R,OULTON CARS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services General Fund,Transport,Private Hire,360,18-Jan-2011,1101-05674,588.00,R,OULTON CARS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Recreation,Supplies and Services,Operational Furniture And Equipment,203,04-Jan-2011,1101-05675,4759.50,R,OUTDOOR CLASSROOMS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,OTHER COSTS,7,05-Jan-2011,1101-05676,2708.00,C,OVE ARUP & PARTNERS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Asset Management Services,Capital,OTHER COSTS,7,14-Jan-2011,1101-05677,13256.50,C,OVE ARUP & PARTNERS LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,07-Jan-2011,1101-05678,1198.00,R,OWL SAFETY SYSTEMS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,14-Jan-2011,1101-05679,750.96,R,OWL SAFETY SYSTEMS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,14-Jan-2011,1101-05680,545.20,R,OWL SAFETY SYSTEMS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,21-Jan-2011,1101-05681,488.39,R,OWL SAFETY SYSTEMS
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,19-Jan-2011,1101-05682,1065.84,R,OXFORD GRANGE NURSING HOME
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Early Years Service,Third Party Payments,Services Rendered By Voluntary Sector,505,07-Jan-2011,1101-05683,3385.44,R,OXFORD ROAD PLAYGROUP
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,05-Jan-2011,1101-05684,444.83,R,P F CUSACK (TOOLS SUPPLIES) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,07-Jan-2011,1101-05685,570.00,R,P F CUSACK (TOOLS SUPPLIES) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Supplies and Services,Operational Materials,205,21-Jan-2011,1101-05686,1140.00,R,P F CUSACK (TOOLS SUPPLIES) LTD
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,06-Jan-2011,1101-05687,3879.25,R,P G PLANT
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Financial Management,Supplies and Services,Other Hired And Contracted Services,265,14-Jan-2011,1101-05688,497.00,R,P GAUNT
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,South South East,Capital,CONSTRUCTION,3,07-Jan-2011,1101-05689,200327.10,C,P H JONES
http://statistics.data.gov.uk/doc/local-authority/00DA,Aire Valley Homes Leeds    ,Aire Valley Homes Leeds,Aire Valley Homes Leeds,Premises,H.R.A. - Repairs A To P,107,14-Jan-2011,1101-05690,121808.02,R,P H JONES
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Premises,H.R.A. - Repairs A To P,107,14-Jan-2011,1101-05691,57684.67,R,P H JONES
http://statistics.data.gov.uk/doc/local-authority/00DA,East North East Homes Leeds,East - North East,Technical Services,Premises,H.R.A. - Repairs A To P,107,17-Jan-2011,1101-05692,3581.68,R,P H JONES
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,East North East,Capital,CONSTRUCTION,3,17-Jan-2011,1101-05693,45577.24,C,P H JONES
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Highways,Transport,Plant Hire - By Directorate,305,14-Jan-2011,1101-05694,2622.00,R,P H PLANT
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Children - Commissioning And Social Work,Support Services,Legal Disbursements,411,25-Jan-2011,1101-05695,500.00,R,P J QUINN
