Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 01/10/2015,�10.18,DAL0265316,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 29/10/2015,�16.51,DAL0265984,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 08/10/2015,�44.78,DAL0265490,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 29/10/2015,�6.41,DAL0265982,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 29/10/2015,�7.43,DAL0265984,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 08/10/2015,�13.05,DAL0265490,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 01/10/2015,�14.11,DAL0265316,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4501,Postages,WHISTL NORTH LIMITED,A0064458, 29/10/2015,"�1,528.62",DAL0265982,No,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4601,Seminars etc All Costs,Redacted - Personal Data,A0064586, 29/10/2015,�50.00,HMR0265853,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,1261,Staff Refreshments,P T ALLISON,A0064694, 08/10/2015,�22.00,DAL0265504,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,1261,Staff Refreshments,P T ALLISON,A0064694, 08/10/2015,�12.00,DAL0265504,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4611,Hospitality,P T ALLISON,A0064694, 08/10/2015,�23.80,DAL0265504,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,P T ALLISON,A0064694, 08/10/2015,�7.00,DAL0265504,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,SAWLEY FINE ARTS LTD,A0066186, 01/10/2015,�98.09,REG0265259,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,SAWLEY FINE ARTS LTD,A0066186, 29/10/2015,�317.60,REG0265961,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,SAWLEY FINE ARTS LTD,A0066186, 29/10/2015,�440.50,REG0265960,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4610,Meeting Expenses,THE RAINHALL CENTRE,A0066193, 08/10/2015,�45.00,DAL0265508,No,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,LEX AUTOLEASE LIMITED,A0066530, 22/10/2015,�333.54,PER0265796,No,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,LEX AUTOLEASE LIMITED,A0066530, 08/10/2015,"�1,457.88",PER0265463,No,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,LEX AUTOLEASE LIMITED,A0066530, 08/10/2015,"�1,597.10",PER0265463,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�86.47,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�79.10,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�179.98,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�440.27,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�87.59,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�311.77,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�455.63,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,"�1,789.90",EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�40.78,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�70.87,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�66.38,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�229.82,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,SPEAKMAN CONTRACTORS LTD,A0066581, 22/10/2015,�157.12,EST0265802,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4003,EFM : Other Equipment,DORIS SYSTEMS GLOBAL LIMITED,A0066703, 08/10/2015,�174.00,OPS0265393,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,DORIS SYSTEMS GLOBAL LIMITED,A0066703, 08/10/2015,�271.25,OPS0265393,No,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4002,EFM : Office and computer equipment,BACK CARE SOLUTIONS LIMITED,A0067155, 08/10/2015,�65.50,ENV0265464,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,COMPLETE DRAIN SERVICES LIMITED,A0068143, 29/10/2015,�160.00,HED0265899,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 15/10/2015,�137.19,OPS0265652,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 01/10/2015,�72.90,OPS0265303,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 15/10/2015,�137.19,OPS0265652,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 01/10/2015,�316.05,OPS0265303,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 01/10/2015,�72.90,OPS0265303,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 15/10/2015,�137.19,OPS0265652,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 01/10/2015,�72.90,OPS0265303,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 15/10/2015,�137.19,OPS0265652,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 01/10/2015,�72.90,OPS0265303,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 15/10/2015,�137.19,OPS0265652,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 01/10/2015,�72.90,OPS0265303,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Transport Related Expense,3105,Tprt : Repairs : General,PROBRUSH T/A NORTHERN MUNICIPAL SPARES LTD,A0068263, 15/10/2015,�137.19,OPS0265652,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),CHIPSIDE LTD,A0068587, 22/10/2015,�303.45,HED0265832,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4705,Other Expenses,CHIPSIDE LTD,A0068587, 22/10/2015,�29.78,HED0265831,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4705,Other Expenses,CHIPSIDE LTD,A0068587, 22/10/2015,�34.12,HED0265730,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,,9302,Fees Income : Non-VATable,CHIPSIDE LTD,A0068587, 22/10/2015,"�4,223.00",HED0265732,No,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,Redacted - Personal Data,A0068739, 15/10/2015,"�1,950.00",HMR0265575,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,HAINES GRAY MEDIA,A0068902, 29/10/2015,�40.00,REG0265849,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�13.05,AAS0265532,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�47.27,AAS0265533,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�20.44,AAS0265536,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�188.57,AAS0265540,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�62.95,AAS0265537,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�53.16,AAS0265539,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�85.41,AAS0265522,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�43.58,AAS0265535,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�46.64,AAS0265531,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�30.70,AAS0265534,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�16.11,AAS0265530,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�142.30,AAS0265529,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2202,Gas,CORONA ENERGY,A0069539, 06/10/2015,�75.62,AAS0265525,No,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,THORNE ACCESS AND SECURITY,A0070220, 29/10/2015,�120.00,COR0265909,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD13,Capital : Salaries,PEARL 2,A0070545, 01/10/2015,"-�15,600.00",AAS0265291,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD13,Capital : Salaries,PEARL 2,A0070545, 01/10/2015,"�16,400.95",AAS0265291,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD13,Capital : Salaries,PEARL 2,A0070545, 01/10/2015,"�23,384.49",AAS0265291,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,cd14,Capital : Payments,CRAEMER UK LIMITED,A0070869, 22/10/2015,"�2,860.00",OPS0265762,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,cd14,Capital : Payments,CRAEMER UK LIMITED,A0070869, 22/10/2015,"�2,860.00",OPS0265762,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,cd14,Capital : Payments,CRAEMER UK LIMITED,A0070869, 29/10/2015,"�4,890.00",OPS0265898,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Capital Costs,cd14,Capital : Payments,CRAEMER UK LIMITED,A0070869, 22/10/2015,"�6,520.00",OPS0265762,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4007,Sub-Contractors,QHS SOLUTIONS LIMITED,A0071912, 01/10/2015,�666.67,AAS0265577,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4420,NPA`s (National Prking Adjudication),TRAFFIC ENFORCEMENT CENTRE,A0072097, 29/10/2015,�700.00,HED0265905,No,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2103,Grounds : R & M : Gds Maint ,ASSIST MANAGED SERVICES LIMITED,A0072100, 08/10/2015,"�3,487.42",PCO0265379,No,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2103,Grounds : R & M : Gds Maint ,ASSIST MANAGED SERVICES LIMITED,A0072100, 08/10/2015,"�4,141.31",PCO0265378,No,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4409,Tests & Inspection Fees,UNITED UTILITIES WATER PLC,A0072400, 08/10/2015,�443.70,ENV0265481,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4401,Consultants Fees,GLOBAL PAYMENTS,A0072461, 16/10/2015,"�1,027.52",AAS0265766,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4421,Credit card and online charges,GLOBAL PAYMENTS,A0072461, 16/10/2015,�760.49,AAS0265767,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4421,Credit card and online charges,GLOBAL PAYMENTS,A0072461, 16/10/2015,"�1,446.17",AAS0265765,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,7201,Bank Charges,LLOYDS BANKING GROUP,A0072462, 23/10/2015,-�45.00,AAS4004826,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,7201,Bank Charges,LLOYDS BANKING GROUP,A0072462, 30/10/2015,�0.09,AAS0266030,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,7201,Bank Charges,LLOYDS BANKING GROUP,A0072462, 23/10/2015,�60.00,AAS0265987,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Support Services,7201,Bank Charges,LLOYDS BANKING GROUP,A0072462, 30/10/2015,�589.28,AAS0266031,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 22/10/2015,�370.00,OPS0265749,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 22/10/2015,�2.00,OPS0265747,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 22/10/2015,�8.00,OPS0265745,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 22/10/2015,�10.00,OPS0265744,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 22/10/2015,�11.99,OPS0265746,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 22/10/2015,�12.52,OPS0265748,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 15/10/2015,�70.00,OPS0265595,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 15/10/2015,�70.00,OPS0265595,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 15/10/2015,�140.00,OPS0265595,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 15/10/2015,�140.00,OPS0265595,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,TCS (WASTE) LIMITED,A0072822, 29/10/2015,�200.00,REG0265836,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,TCS (WASTE) LIMITED,A0072822, 15/10/2015,�280.00,OPS0265594,No,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,TCS (WASTE) LIMITED,A0072822, 29/10/2015,�902.10,REG0265836,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,1221,Recruitment,DBS,A0072958, 16/10/2015,�440.00,AAS0265768,No,N/A,N,N/A
Pendle Borough Council,Financial Services,,9303,Other Income : Non-VATable,DBS,A0072958, 16/10/2015,�484.00,AAS0265768,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Premises Related Expense,2301,Rents,GISBURN ROAD CHILDRENS CENTRE,A0074210, 29/10/2015,�100.00,DAL0265996,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4305,Newspapers & Periodicals,MARTINS,A0074550, 08/10/2015,�22.60,HED0265424,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4401,Consultants Fees,Redacted - Personal Data,A0076314, 29/10/2015,"�1,125.00",DAL0265978,No,N/A,N,N/A
Pendle Borough Council,Property Services,Supplies and Services,4705,Other Expenses,BURNLEY AND PENDLE ENERGY ASSESSORS LTD,A0077075, 29/10/2015,�195.00,EST0265940,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4301,Printing & Stationery,THOMSON REUTERS,A0077400, 08/10/2015,�92.50,DAL0265491,No,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4301,Printing & Stationery,THOMSON REUTERS,A0077400, 08/10/2015,�92.50,DAL0265491,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,RIGHTMOVE.CO.UK,A0077496, 01/10/2015,�292.40,AAS0265576,No,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD14,Capital : Payments,RIGHTMOVE.CO.UK,A0077496, 01/10/2015,�567.60,AAS0265576,No,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4601,Seminars etc All Costs,COOPER & CO SOLICITORS,A0077545, 01/10/2015,�200.00,OPS0265304,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,cd14,Capital : Payments,FOULRIDGE PARISH COUNCIL,A0077715, 01/10/2015,�500.00,HED0265227,No,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,cd14,Capital : Payments,FOULRIDGE PARISH COUNCIL,A0077715, 01/10/2015,"�1,250.00",HED0265228,No,N/A,N,N/A
