Account Holder1,Liable From,Rateable Value,% Mandatory relief,% Discretionary relief, % small business rate relief,Empty property,Empty From,Address,Addr2,Addr3,Addr4,Postcode,Exemption reason,Description Code,Property Description,Property reference
HAMMERSON UK PROPERTIES PLC,01/04/2013,79000,0,0,0,Y,01/04/2013,2ND FLOOR,7 EASTGATE,LEEDS,,LS2 7LY,CR,CO,OFFICES AND PREMISES,2050506353410
CORPORATE DOCUMENT SERVICES LTD,15/09/2000,1500,0,0,0,,,CAR SPACE 19 AT,7 EASTGATE,LEEDS,,LS2 7JL,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506354113
CORPORATE DOCUMENT SERVICES LTD,01/06/2011,1500,0,0,0,,,CAR SPACE 20 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506354114
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 15 AT,7 EASTGATE,LEEDS,,LS2 7JL,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506357353
HAMMERSON UK PROPERTIES PLC,15/05/2013,1500,0,0,0,Y,15/05/2013,CAR SPACE 1 AT,7 EASTGATE,LEEDS,,LS2 7JL,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506359586
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 18 AT,7 EASTGATE,LEEDS,,LS2 7JL,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506359587
CLEAR CHANNEL UK LIMITED,01/04/2000,1100,0,0,0,,,ADVERT RIGHT 0704 0340,EASTGATE,LEEDS,,LS2 7LY,,CA,ADVERTISING RIGHT AND PREMISES,2050506361097
CLEAR CHANNEL UK LIMITED,01/04/2000,2200,0,0,0,,,ADVERT RIGHT 0704 0341,EASTGATE,LEEDS,,LS2 7LY,,CA,Advertising Right and Premises,2050506361098
CLEAR CHANNEL UK LIMITED,01/04/2000,1100,0,0,0,,,ADVERT RIGHT 0704 0342,EASTGATE,LEEDS,,LS2 7LY,,CA,ADVERTISING RIGHT AND PREMISES,2050506361099
CLEAR CHANNEL UK LIMITED,01/04/2000,1100,0,0,0,,,ADVERT RIGHT 0704 0343,EASTGATE,LEEDS,,LS2 7LY,,CA,ADVERTISING RIGHT AND PREMISES,2050506361100
CORPORATE DOCUMENT SERVICES LTD,15/09/2000,98000,0,0,0,,,1ST FLOOR,7 EASTGATE,LEEDS,,LS2 7LY,CR,CO,OFFICES AND PREMISES,2050506361231
CLEAR CHANNEL UK LIMITED,01/04/2000,1100,0,0,0,,,ADVERT RIGHT 0704 0265,EASTGATE,LEEDS,,LS2 7JL,,CA,ADVERTISING RIGHT AND PREMISES,2050506361254
CLEAR CHANNEL UK LIMITED,01/04/2000,1100,0,0,0,,,ADVERT RIGHT 0704 0266,EASTGATE,LEEDS,,LS2 7JL,,CA,ADVERTISING RIGHT AND PREMISES,2050506361255
HAMMERSON UK PROPERTIES PLC,01/04/2013,12250,0,0,0,Y,01/04/2013,ROOMS 211-215 2ND FLOOR,25 EASTGATE,LEEDS,,LS2 7LY,CR,CO,OFFICES AND PREMISES,2050506361774
DEPARTMENT FOR WORKS & PENSIONS,01/04/2000,214000,0,0,0,,,35 EASTGATE,LEEDS,,,LS2 7RE,CR,CO,OFFICES AND PREMISES,2050506361903
HAMMERSON (EASTGATE HOUSE) LTD,01/10/2007,46250,0,0,0,Y,01/10/2007,4TH FLOOR AT,10 EASTGATE,LEEDS,,LS2 7JL,CR,CO,OFFICES AND PREMISES,2050506361970
HAMMERSON UK PROPERTIES PLC,01/04/2013,13250,0,0,0,Y,01/04/2013,ROOMS 217-220 2ND FLOOR,25 EASTGATE,LEEDS,,LS2 7LY,CR,CO,OFFICES AND PREMISES,2050506363154
HAMMERSON (EASTGATE HOUSE) LTD,01/04/2009,1500,0,0,0,Y,01/04/2009,CAR SPACE 1 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363676
HAMMERSON (EASTGATE HOUSE) LTD,31/03/2013,1500,0,0,0,Y,31/03/2013,CAR SPACE 10 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363677
HAMMERSON (EASTGATE HOUSE) LTD,31/03/2013,1500,0,0,0,Y,31/03/2013,CAR SPACE 11 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363678
HAMMERSON (EASTGATE HOUSE) LTD,31/03/2013,1500,0,0,0,Y,31/03/2013,CAR SPACE 12 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363679
HAMMERSON (EASTGATE HOUSE) LTD,28/09/2010,1500,0,0,0,Y,28/09/2010,CAR SPACE 13 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363680
HAMMERSON (EASTGATE HOUSE) LTD,01/04/2009,1500,0,0,0,Y,01/04/2009,CAR SPACE 2 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363681
IGEN LTD,01/04/2002,1500,0,50,0,,,CAR SPACE 3 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363682
IGEN LTD,01/04/2002,1500,0,50,0,,,CAR SPACE 4 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363683
IGEN LTD,01/04/2002,1500,0,50,0,,,CAR SPACE 5 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363684
IGEN LTD,01/04/2002,1500,0,50,0,,,CAR SPACE 6 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363685
HAMMERSON (EASTGATE HOUSE) LTD,29/09/2008,1500,0,0,0,Y,29/09/2008,CAR SPACE 9 BASEMENT OF,NATIONAL DEPOSIT HOUSE,EASTGATE,LEEDS,LS2 7LY,CR,CP1,CAR PARKING SPACE AND PREMISES,2050506363688
HAMMERSON UK PROPERTIES PLC,17/05/2013,15500,0,0,0,Y,01/04/2014,31 EASTGATE,LEEDS,,,LS2 7LY,CR,CO,OFFICES AND PREMISES,2050506363803
NWP STREET LTD,01/06/2002,100,0,0,0,,,TELEPHONE KIOSK 2469958 OUTSIDE,33 EASTGATE,LEEDS,,LS2 7JL,,MT2,PUBLIC TELEPHONE KIOSK AND PREMISES,2050506365905
NWP STREET LTD,01/06/2002,100,0,0,0,,,TELEPHONE KIOSK 2469959 OUTSIDE,33 EASTGATE,LEEDS,,LS2 7JL,,MT2,PUBLIC TELEPHONE KIOSK AND PREMISES,2050506365906
HAMMERSON (EASTGATE HOUSE) LTD,25/12/2009,44750,0,0,0,Y,25/12/2009,5TH FLOOR,42 EASTGATE,LEEDS,,LS2 7JL,CR,CO,OFFICES AND PREMISES,2050506367329
HIDDEN HEARING LIMITED,01/09/2010,23250,0,0,0,,,19 EASTGATE,LEEDS,,,LS2 7LY,CR,CS,Shop and Premises,2050506499566
VILLAMOURA PROPERTIES LTD,01/11/2010,33750,0,0,0,,,21 EASTGATE,LEEDS,,,LS2 7LY,CR,CS,Shop and Premises,2050506499577
CLEAR CHANNEL UK LIMITED,01/06/2013,1100,0,0,0,,,AD ADJ 32 EASTGATE,LEEDS,,,LS2 7JL,,CA,ADVERTISING RIGHT AND PREMISES,2050506516616
AKBARS LEEDS LTD,01/04/2010,41250,0,0,0,,,15/17 EASTGATE,LEEDS,,,LS2 7LY,,CR,Restaurant and Premises,2050506604804
HAMMERSON (EASTGATE HOUSE) LTD,31/03/2013,41750,0,0,0,Y,31/03/2013,5TH FLOOR EAST,1 EASTGATE,LEEDS,,LS2 7JL,CR,CO,Offices and Premises,2050506605442
HAMMERSON UK PROPERTIES PLC,01/04/2013,11250,0,0,0,Y,01/04/2013,ROOMS 302-304,3RD FLOOR,7 EASTGATE,LEEDS,LS2 7LY,CR,CO,Offices and Premises,2050506608137
HAMMERSON (EASTGATE HOUSE) LTD,15/06/2009,10500,0,0,0,Y,01/04/2010,VACANT CAR SPACES BASEMENT,EASTGATE HOUSE,EASTGATE,LEEDS,LS2 7JL,CR,CP1,Car Parking Spaces,2050506628827
HAMMERSON (EASTGATE HOUSE) LTD,15/06/2009,24000,0,0,0,,,OCCUPIED CAR SPACES BASEMENT,EASTGATE HOUSE,EASTGATE,LEEDS,LS2 7JL,CR,CP1,Car Parking Spaces,2050506628838
HAMMERSON UK PROPERTIES PLC,15/05/2013,1500,0,0,0,Y,15/05/2013,CAR SPACE 21 AT,7 EASTGATE,LEEDS,,LS2 7LY,PL,CP1,Car Parking Space and Premises,2050506630483
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 22 AT,7 EASTGATE,LEEDS,,LS2 7LY,PL,CP1,Car Parking Space and Premises,2050506630494
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 3 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639284
IGEN LTD,20/01/2014,169000,0,50,0,,,1 EASTGATE,LEEDS,,,LS2 7LY,,CO,Offices and Premises,2050506623427
HAMMERSON (EASTGATE HOUSE) LTD,01/03/2014,13750,0,0,0,Y,01/03/2014,5TH FLR WEST,1 EASTGATE,LEEDS,,LS2 7LY,CR,CO,Offices and Premises,2050506623438
CORPORATE DOCUMENT SERVICES LTD,01/06/2011,1500,0,0,0,,,CAR SPACE 4 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639295
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 5 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639306
HAMMERSON UK PROPERTIES PLC,15/05/2013,1500,0,0,0,Y,15/05/2013,CAR SPACE 6 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639317
HAMMERSON UK PROPERTIES PLC,15/05/2013,1500,0,0,0,Y,15/05/2013,CAR SPACE 7 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639328
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 8 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639339
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 9 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639350
HAMMERSON UK PROPERTIES PLC,15/05/2013,1500,0,0,0,Y,15/05/2013,CAR SPACE 10 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639361
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 11 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639372
HAMMERSON UK PROPERTIES PLC,01/04/2013,1500,0,0,0,Y,01/04/2013,CAR SPACE 12 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639383
HAMMERSON UK PROPERTIES PLC,15/05/2013,1500,0,0,0,Y,15/05/2013,CAR SPACE 13 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639394
HAMMERSON UK PROPERTIES PLC,15/05/2013,1500,0,0,0,Y,15/05/2013,CAR SPACE 14 AT,7 EASTGATE,LEEDS,,LS2 7LY,CR,CP1,Car Parking Space and Premises,2050506639405
IGEN LTD,27/02/2012,22750,0,0,0,,,3RD FLOOR FRONT,1 EASTGATE,LEEDS,,LS2 7LY,CR,CO,Offices and Premises,2050506652320
HAMMERSON (EASTGATE HOUSE) LTD,01/11/2010,16500,0,0,0,Y,01/11/2010,4TH FLOOR WEST WING,1 EASTGATE,LEEDS,,LS2 7LY,CR,CO,Offices and Premises,2050506652430
HAMMERSON LTD,31/01/2010,72500,0,0,0,Y,31/01/2010,1ST FLOOR,EASTGATE HOUSE,EASTGATE,LEEDS,LS2 7JL,CR,CO,Offices and Premises,2050506658701
VALUATION OFFICE AGENCY,31/01/2010,215000,0,0,0,,,2ND - 4TH FLOORS,EASTGATE HOUSE,EASTGATE,LEEDS,LS2 7JL,,CO,Offices and Premises,2050506658712
CLEAR CHANNEL UK LIMITED,01/03/2010,2200,0,0,0,,,ADVERT RIGHT 0704 0268,EASTGATE,LEEDS,,LS2 7JL,,CA,Advertising Right and Premises,2050506659955
HEALTH FOR ALL (LEEDS) LTD,01/07/2009,9300,80,0,0,,,BOYS CLUB NEXT,90 ELLAND ROAD,HOLBECK,LEEDS,LS11 0AB,,LC1,CLUB HOUSE AND PREMISES,2050525329887
LIFE WITH ART,16/01/2012,325000,80,0,0,Y,01/04/2014,171 FAIRWAY COURT,ELLAND ROAD,HOLBECK,LEEDS,LS11 8BU,Charity,CO,OFFICES AND PREMISES,2050525335641
PRODUCTION NORTH LTD,01/12/2008,48750,0,0,0,,,169 ELLAND ROAD,BEESTON,LEEDS,,LS11 8BU,Industrial Property,CW,WAREHOUSE AND PREMISES,2050526304577
DOMEVIEW (YORKSHIRE) LTD,01/05/2000,47750,0,0,0,,,287 ELLAND ROAD,BEESTON,LEEDS,,LS11 8AX,Industrial Property,IF3,WORKSHOP AND PREMISES,2050526304595
CULTURA TECHNOLOGIES LTD,30/04/2012,11500,0,0,0,Y,30/04/2012,295 ELLAND ROAD,BEESTON,LEEDS,,LS11 8TU,Industrial Property,IF3,WORKSHOP AND PREMISES,2050526304598
JEWSON LIMITED,01/04/2000,107000,0,0,0,,,BRIDGE END WORKS,ELLAND ROAD,BEESTON,LEEDS,LS11 8TU,Industrial Property,CW,WAREHOUSE AND PREMISES,2050526304602
CLEAR CHANNEL UK LIMITED,01/04/2000,14000,0,0,0,,,ADVERTISING RIGHT 122/01-04,ADJ 293 ELLAND ROAD,BEESTON,LEEDS,LS11 8AX,,CA,ADVERTISING RIGHT AND PREMISES,2050526312174
OSSETT BREWERY PUB COMPANY LTD,20/05/2013,32000,0,0,0,,,OLD PEACOCK INN,ELLAND ROAD,BEESTON,LEEDS,LS11 8TU,,CL,PUBLIC HOUSE AND PREMISES,2050526316719
ELLAND ROAD NEWSAGENTS LTD,17/11/2005,7600,0,0,73,,,255 ELLAND ROAD,BEESTON,LEEDS,,LS11 8TU,,CS,SHOP AND PREMISES,2050526318859
SUPERTUNE AUTOMOTIVE LTD,01/04/2000,13750,0,0,0,,,291 ELLAND ROAD,BEESTON,LEEDS,,LS11 8AX,Industrial Property,CW,WAREHOUSE AND PREMISES,2050526324808
SHEPHERD CONSTRUCTION LTD,01/04/2000,82500,0,0,0,,,SHEPHERD HOUSE,170 ELLAND ROAD,BEESTON,LEEDS,LS11 8BW,,CO,OFFICES AND PREMISES,2050526354772
MOBILE BROADBAND NETWORK LTD,30/04/2008,8900,0,0,0,,,TELECOM MAST SITE REF 65056,ELLAND ROAD,LEEDS,,LS11 8TU,,MT1,COMMUNICATION STATION AND PREMISES,2050526364809
PREMIUM RESTAURANTS LTD,25/06/2006,89000,0,0,0,,,MACDONALDS HOXTON MOUNT,ELLAND ROAD,BEESTON,LEEDS,LS11 8BY,,CR,RESTAURANT AND PREMISES,2050526367137
PLANTAGENET MEDIA SERVICES  LTD,27/09/2013,12000,0,0,0,,,1ST FLOOR,247 ELLAND ROAD,LEEDS,,LS11 8TU,,CO,OFFICES AND PREMISES,2050526412853
GOODMAN RETAIL LTD,28/11/2008,357500,0,0,0,,,201 ELLAND ROAD,BEESTON,LEEDS,,LS11 8TU,,CG3,CAR SHOWROOM AND PREMISES,2050526414987
CEMEX UK MATERIALS LTD,28/11/2005,88500,0,0,0,,,285 ELLAND ROAD,BEESTON,LEEDS,,LS11 8AX,Industrial Property,IM3,CONCRETE BATCHING PLANT AND PREMISES,2050526440726
CEMEX UK PROPERTIES,03/11/2012,14250,0,0,0,Y,03/11/2012,ALL TRUX,ADJ 285 ELLAND ROAD,LEEDS,,LS11 8BA,Industrial Property,IF3,WORKSHOP AND PREMISES,2050526440737
CLEAR CHANNEL UK LIMITED,22/08/2006,800,0,0,0,,,ADVERT RIGHT 0704 0876,OUTSIDE 265 ELLAND ROAD,LEEDS,,LS11 8TU,,CA,ADVERTISING RIGHT AND PREMISES,2050526451000
CITY ADS (LEEDS) LTD,01/04/2010,350,0,0,0,,,CITY ADS SITE 2016/01-02,ELLAND ROAD,LEEDS,,LS11 8TU,,CA,ADVERTISING RIGHT,2050526456709
NETWORK RAIL,01/04/2007,1750,0,0,0,,,ADVERTISING RIGHT,ADJ 284 ELLAND ROAD,BEESTON,LEEDS,LS11 0AE,,CA,ADVERTISING RIGHT AND PREMISES,2050526466884
CLEAR CHANNEL UK LIMITED,01/10/2007,800,0,0,0,,,ADVERTISING RIGHT 0704 0965 OPP,THE OLD PEACOCK PH,ELLAND ROAD,LEEDS,LS11 8TU,,CA,ADVERTISING RIGHT AND PREMISES,2050526470679
CLEAR CHANNEL UK LIMITED,01/06/2009,400,0,0,0,,,ADSHEL SITE 0704 1164,OPP LEEDS UTD SHOP,ELLAND ROAD,LEEDS,LS11 8TU,,CA,ADVERTISING RIGHT AND PREMISES,2050526489479
RICHMOND MOTORS (LEEDS) LTD,01/04/2010,3350,0,0,100,,,RICHMOND MOTORS,283 ELLAND ROAD,BEESTON,LEEDS,LS11 8AX,Industrial Property,CG1,VEHICLE REPAIR WORKSHOP,2050526496816
J C DECAUX UK LTD,01/04/2011,3500,0,0,0,,,ADVERT RIGHT NO 0179/01 & 0179/02,OPPOSITE ELLAND WAY,ELLAND ROAD,LEEDS,LS11 8BA,,CA,ADVERTISING RIGHT,2050526505418
INTERSERVE CONSTRUCTION LTD,01/12/2012,8800,0,0,0,V,01/08/2012,CONTRACTORS HUTS,FORMER GREYHOUND STADIUM SITE,ELLAND ROAD,LEEDS,LS11 8TU,,IX,Contractors Site Huts,2050526513327
BANK MACHINE LTD,01/04/2009,1300,0,0,0,,,ATM O/S 255 ELLAND ROAD,BEESTON,LEEDS,,LS11 8TU,,CX,SITE OF AUTOMATIC TELLER MACHINE,2050526625095
SUBWAY REALTY LTD,01/08/2013,3650,0,0,0,Y,01/08/2013,REAR ROOM GROUND FLOOR,247 ELLAND ROAD,LEEDS,,LS11 8TU,Industrial Property,CW3,Store and Premises,2050526647315
CHEAP FLOORING4U LTD,09/08/2013,8900,0,0,0,,,UNIT 1,TAINTON PARK IND ESTATE,"70 GELDERD ROAD, WORTLEY",LEEDS,LS12 6HD,Industrial Property,CW,WAREHOUSE AND PREMISES,2050596304494
OGDEN WALLER DEVELOPMENTS LTD,07/11/2013,98000,0,0,0,Y,01/04/2014,104 GELDERD ROAD,WORTLEY,LEEDS,,LS12 6BY,Industrial Property,IF3,WORKSHOP AND PREMISES,2050596304499
C T PLUS YORKSHIRE C.I.C.,01/10/2006,27250,0,50,0,,,WOOD AUTO FACTORS,71 GELDERD ROAD,WORTLEY,LEEDS,LS12 6HF,,CO,OFFICES AND PREMISES,2050596309861
SYBS LTD,01/04/2008,11000,0,0,0,,,74 GELDERD ROAD,LEEDS,,,LS12 6HD,Industrial Property,CW,WAREHOUSE AND PREMISES,2050596322422
CT PLUS YORKSHIRE C.I.C.,01/10/2006,22250,0,50,0,,,ANDUFF CAR WASH,71 GELDERD ROAD,WORTLEY,LEEDS,LS12 6HF,,CX,CAR WASH AND PREMISES,2050596352985
JCT 600 LTD,01/04/2000,142000,0,0,0,,,LEODIS COURT,102 GELDERD ROAD,LEEDS,,LS12 6BY,,CG3,CAR SHOWROOM AND PREMISES,2050596359700
MADISON HOISERY LTD,21/06/2004,174000,0,0,0,,,UNITS 1-4 MILL GREEN,GELDERD ROAD,WORTLEY,LEEDS,LS12 6HE,Industrial Property,IF,FACTORY AND PREMISES,2050596360549
ENTERPRISE RENT-A-CAR UK LTD,22/12/2000,25750,0,0,0,,,ENTERPRISE,84-86 GELDERD ROAD,LEEDS,,LS12 6HD,Industrial Property,CX,LAND USED FOR STORAGE AND PREMISES,2050596365307
PRIMESIGHT LTD,18/07/2001,700,0,0,0,,,ADVERT RIGHT AT,PREMIER SERVICE STATION,"GELDERD ROAD, WORTLEY",LEEDS,LS12 6BE,,CA,ADVERTISING RIGHT AND PREMISES,2050596366598
FIRTH INDUSTRIAL SERVICES LTD,30/11/2003,50000,0,0,0,,,71 GELDERD ROAD,LEEDS,,,LS12 6HF,Industrial Property,CW,WAREHOUSE AND PREMISES,2050596406770
EXODUS PLASTICS LTD,01/10/2013,11750,0,0,0,,,R/O 71 GELDERD ROAD,LEEDS,,,LS12 6HF,Industrial Property,IF3,WORKSHOP AND PREMISES,2050596406781
P & H SNACKS DIRECT LTD,04/10/2008,30000,0,0,0,,,SNACKS DIRECT AT GELDERD CROSS,GELDERD ROAD,LEEDS,,LS12 6HJ,Industrial Property,CW,WAREHOUSE AND PREMISES,2050596483979
PALMER & HARVEY MCLANE LTD,06/03/2014,216000,0,0,0,Y,06/03/2014,JFT WHOLESALE LTD,GELDERD ROAD,LEEDS,,LS12 6HJ,Industrial Property,IF,Factory and Premises,2050596489875
PALMER & HARVEY MCLANE LTD,17/07/2009,252500,0,0,0,Y,14/02/2014,PALMER & HARVEY,GELDERD ROAD,LEEDS,,LS12 6HJ,Industrial Property,IF,FACTORY AND PREMISES,2050596489886
SPEEDY 1 LTD,01/04/2013,102000,0,0,0,,,147 GELDERD ROAD,WORTLEY,LEEDS,,LS12 6HD,Industrial Property,CG1,TYRE AND EXHAUST CENTRE AND PREMISES,2050596493769
T B (HALIFAX) LTD,08/10/2010,80500,0,0,0,,,UNIT 1,90 GELDERD ROAD,WORTLEY,LEEDS,LS12 6HJ,Industrial Property,CW,Warehouse and Premises,2050596494022
NATIONAL TYRE SERVICES LTD,01/04/2010,52000,0,0,0,,,NATIONAL TYRE SERVICES LTD,GELDERD ROAD,LEEDS,,LS12 6DA,Industrial Property,CG1,Tyre and Exhaust Centre and Premises,2050596601306
CLEAR CHANNEL UK LIMITED,01/10/2008,800,0,0,0,,,ADVERT RIGHT 0704 1122,OPP PORSCHE SHOWROOM,GELDERD ROAD,LEEDS,LS12 6LS,,CA,Advertising Right and Premises,2050596623276
STARWALLS LTD,01/04/2000,67500,0,0,0,,,100A GELDERD ROAD,WORTLEY,LEEDS,,LS12 6BY,,LX,INDOOR CLIMBING CENTRE,2050597331524
RS COMPONENTS LTD,01/04/2000,97500,0,0,0,,,RS COMPONENTS LTD PHILIPPA WAY,GELDERD ROAD,WORTLEY,LEEDS,LS12 6LS,Industrial Property,CW,WAREHOUSE AND PREMISES,2050597352946
ALBA TYRES LTD,01/04/2000,48250,0,0,0,,,100 GELDERD ROAD,WORTLEY,LEEDS,,LS12 6BB,Industrial Property,CG1,VEHICLE REPAIR WORKSHOP AND PREMISES,2050597355798
LEEDS HIRE CENTRE PORTAKABIN LTD,01/04/2000,42750,0,0,0,,,LEEDS HIRE CENTRE,GELDERD ROAD,WORTLEY,LEEDS,LS12 6LZ,Industrial Property,CW1,Land Used for Storage and Premises,2050597361229
CROWN RECORDS MANAGEMENT LTD,01/04/2006,111000,0,0,0,,,PICKFORDS REMOVALS LTD,GELDERD ROAD,WORTLEY,LEEDS,LS12 6DQ,Industrial Property,CW,WAREHOUSE AND PREMISES,2050602304593
THE ENVIRONMENT AGENCY,01/04/2000,202000,0,0,0,,,NATIONAL RIVER AUTHORITY,OLYMPIA HOUSE,"GELDERD ROAD, WORTLEY",LEEDS,LS12 6BE,,CO,OFFICES AND PREMISES,2050602336507
SCHOOL PARTNERSHIP TRUST ACADEMI,31/01/2014,24500,0,0,0,,,SUITES 1-12,GELDERD BUSINESS PARK,"GELDERD ROAD, WORTLEY",LEEDS,LS12 6EB,,CO,OFFICES AND PREMISES,2050602358959
TIGER DEVELOPMENTS LTD,06/08/2013,224000,0,0,0,Y,06/08/2013,2ND&3RD FLOOR BLOCK 3 THE BOULEVARD,CITY WEST ONE OFFICE PARK,GELDERD ROAD,LEEDS,LS12 6NY,,CO,OFFICES AND PREMISES,2050602407155
LOVELL PARTNERSHIPS LTD,23/07/2004,88500,0,0,0,,,PT 3RD FLR BLOCK 2 THE BOULEVARD,CITY WEST ONE OFFICE PARK,GELDERD ROAD,LEEDS,LS12 6NY,,CO,OFFICES AND PREMISES,2050602415997
HUTCHISON 3G UK LTD,01/04/2005,4900,0,0,0,Y,01/04/2010,TELECOMS MAST SITE REF LS0041,GELDERD ROAD,LEEDS,,LS12 6BE,LD,MT1,COMMUNICATION STATION AND PREMISES,2050602442629
EE LIMITED,01/04/2005,5200,0,0,0,Y,01/04/2010,TELECOMMS MAST SITE REF 55006,GELDERD ROAD,LEEDS,,LS12 6BE,LD,MT1,COMMUNICATION STATION AND PREMISES,2050602442640
TELEFONICA UK LTD,01/04/2005,6200,0,0,0,,,TELECOMMUNICATION MAST SITE REF 796,GELDERD ROAD,LEEDS,,LS12 6BE,,MT1,COMMUNICATION STATION AND PREMISES,2050602442651
CAPITA FINANCIAL GROUP LTD,26/06/2006,169000,0,0,0,,,1ST FLOOR BLOCK 2 THE BOULEVARD,CITY WEST ONE OFFICE PARK,GELDERD ROAD,LEEDS,LS12 6NY,,CO,OFFICES AND PREMISES,2050602449614
MARIA MALLABAND CARE GROUP,01/06/2008,115000,0,0,0,,,GROUND FLOOR,WESTCOURT,155 GELDERD ROAD,LEEDS,LS12 6AE,,CO,OFFICES AND PREMISES,2050602450868
WATES CONSTRUCTION LTD,02/10/2006,116000,0,0,0,,,FIRST FLOOR,WESTCOURT,155 GELDERD ROAD,LEEDS,LS12 6AE,,CO,OFFICES AND PREMISES,2050602450879
JCT 600 LTD,21/08/2007,342500,0,0,0,,,"PORSCHE CENTRE LEEDS, THE BOULEVARD",CITY WEST ONE OFFICE PARK,GELDERD ROAD,LEEDS,LS12 6DS,,CG3,CAR SHOWROOM AND PREMISES,2050602466279
ALNO (UNITED KINGDOM) LTD,23/12/2013,57500,0,0,0,,,GROUND FLOOR 1 THE BOULEVARD,CITY WEST ONE BUSINESS PARK,GELDERD ROAD,LEEDS,LS12 6NY,,CO,OFFICES AND PREMISES,2050602466807
SCREWFIX DIRECT LTD,07/09/2007,45000,0,0,0,,,UNIT 3,OLYMPIA TRADE PARK,GELDERD ROAD,LEEDS,LS12 6AL,Industrial Property,CW,WAREHOUSE AND PREMISES,2050602469062
REMPLOY 2,01/10/2012,3850,0,0,0,,,SUITE G02A GROUND FLOOR BLOCK 3,THE BOULEVARD,CITY WEST ONE OFFICE PARK,"GELDERD ROAD, LEEDS",LS12 6NY,,CO,OFFICES AND PREMISES,2050602473649
