Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Thomson Classification,Thomson Description,Contract
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,CITY OF BRADFORD MDC,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22764458,1,746,Nil,Mortuary Fees,Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,CITY OF BRADFORD MDC,Redacted,Not yet available,Not yet available,Not yet available,10/06/2015,22800158,1,1676.82,Nil,Mortuary Fees,Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,CITY OF BRADFORD MDC,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22764487,1,1957,Nil,Mortuary Fees,Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,CITY OF BRADFORD MDC,Redacted,Not yet available,Not yet available,Not yet available,29/04/2015,22763474,1,3405.12,Nil,Mortuary Fees,Revenue,n/a,CATNA,Local Government,48583,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784638,1,6012.62,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784625,1,6187.6,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,17/06/2015,22802734,1,7234.9,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784628,1,7260.47,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,17/06/2015,22802725,1,7362.29,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,17/06/2015,22802723,1,7373.62,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784643,1,7646.8,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784627,1,7969.94,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784640,1,9161.76,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE LEEDS TEACHING HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,22/05/2015,22784614,1,21635.24,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,BUSINESS,Central Services,1,THE MID YORKSHIRE HOSPITALS NHS TRUST,Redacted,Not yet available,Not yet available,Not yet available,16/04/2015,22756029,1,22230.58,Nil,Mortuary Fees,Revenue,Professional Services,CAT08,Health Authorities,42200,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,ABACUS NURSERY,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756455,,29811.8,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,ALTOFTS PRIVATE DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756456,1,4117.23,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BADSWORTH NURSERY SCHOOL,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756461,,19518.72,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BATLEY ROAD PLAYGROUP,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756462,1,11741.73,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BRAMBLY HEDGE DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756465,,43154.67,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BRIGHT SPARKS CHILDCARE CASTLEFORD,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756466,1,13304.75,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,BUTTERFLYS DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756468,1,7433.89,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CHEEKY MONKEY CHILDCARE,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756489,,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CHERRY TREE DAY NURSERY,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756469,,5718.38,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CHILDCARE @ ST SWITHUNS,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756470,1,2859.19,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CHILDCARE @ THE CASTLE,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756473,,17269.49,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nursery Schools,53120,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CHILDCARE AT ST GEORGES,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756471,,24284.03,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CHILDCARE AT SUNBEAM,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756472,1,21386.72,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,COLLEGE GROVE NURSERY,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756475,,15553.98,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,CRIGGLESTONE DAY CARE LIMITED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756476,1,1715.51,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DAVINA REES (TOTS 2 TEENS),Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756477,,1143.68,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756486,1,1143.68,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756504,1,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756463,,5718.38,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756459,,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childminders,17600,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756498,1,1143.68,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childminders,17600,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756464,1,1143.68,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups; Nurseries & Creches,59750,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756496,1,1715.51,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756495,,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756525,,2172.98,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756488,1,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756457,,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childminders,17600,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756501,,1143.68,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756460,1,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childminders,17600,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756478,1,914.94,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childminders,17600,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756549,,800.57,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Nurseries & Creches,53088,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756458,1,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756474,1,571.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756516,1,1715.51,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Playgroups & Pre-School Education,59760,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756499,,648.08,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childminders,17600,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756524,1,1143.68,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756531,,1601.15,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
Wakefield MDC,E08000036,30/06/2015,CHILDYOU,Children�s and Education Services,4,DETAILS REDACTED,Redacted,Not yet available,Not yet available,Not yet available,14/04/2015,22756500,1,1266.84,Nil,Nursery Education Funding - External (Private Contractors),Revenue,Children and Young People,CAT05,Childcare Services,17580,Not yet available
