account_id,account_holder             ,postcode,property_reference,property_description                     ,liable_from,current_rateable_value,Location
70556671,SOBELL HOUSE HOSPICE CHARITY LTD,OX1 2HS ,11297004310,SHOP AND PREMISES                                           ,04/01/1991,21000,"4 DARTINGTON HOUSE LITTLE CLARENDON STREET OXFORD OX1 2HS
(51.758558, -1.26148)"
70609981,G & D'S LTD                     ,OX1 2HS ,11297004311,SHOP AND PREMISES                                           ,,35250,"2 DARTINGTON HOUSE LITTLE CLARENDON STREET OXFORD OX1 2HS
(51.758558, -1.26148)"
70609981,G & D'S LTD                     ,OX1 2HS ,11297004311,SHOP AND PREMISES                                           ,,35250,"2 DARTINGTON HOUSE LITTLE CLARENDON STREET OXFORD OX1 2HS
(51.758558, -1.26148)"
71188836,DE STIJL LTD                    ,OX1 1QT ,11297500202,OFFICES AND PREMISES                                        ,04/01/2011,6900,"1ST FLOOR 2 LITTLEGATE STREET OXFORD OX1 1QT
(51.748836, -1.259669)"
71188836,DE STIJL LTD                    ,OX1 1QT ,11297500202,OFFICES AND PREMISES                                        ,04/01/2011,6900,"1ST FLOOR 2 LITTLEGATE STREET OXFORD OX1 1QT
(51.748836, -1.259669)"
71192600,INDEPENDENT POWER NETWORKS LTD  ,OX4 4QF ,11299000040,INDEPENDENT DISTRIBUTION NETWORK OPERATOR                   ,04/01/2015,200,
71192600,INDEPENDENT POWER NETWORKS LTD  ,OX4 4QF ,11299000040,Independent Distribution Network Operator                   ,04/01/2015,200,
71190925,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000106,OFFICES AND PREMISES                                        ,10/05/2013,2125,"OFFICE 2 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71190925,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000106,Offices and Premises                                        ,10/05/2013,2125,"OFFICE 2 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71191097,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000107,OFFICES AND PREMISES                                        ,02/01/2014,1850,"OFFICE 3 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71191097,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000107,Offices and Premises                                        ,02/01/2014,1850,"OFFICE 3 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71193097,SCOTT FRASER LTD                ,OX3 9AA ,11301507704,OFFICES AND PREMISES                                        ,04/01/2015,7600,"77C LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71190923,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000108,OFFICES AND PREMISES                                        ,11/02/2013,2600,"OFFICE 4 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71190923,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000108,Offices and Premises                                        ,11/02/2013,2600,"OFFICE 4 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71190924,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000109,OFFICES AND PREMISES                                        ,11/02/2013,2250,"OFFICE 5 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71190924,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000109,Offices and Premises                                        ,11/02/2013,2250,"OFFICE 5 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71184337,THE CARPHONE WAREHOUSE LTD      ,OX3 8DJ ,11301500300,SHOP AND PREMISES                                           ,04/01/2004,18500,"300 LONDON ROAD HEADINGTON OXFORD OX3 8DJ
(51.762413, -1.194054)"
71190922,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000110,OFFICES AND PREMISES                                        ,11/02/2013,1725,"OFFICE 6 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71190922,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000110,Offices and Premises                                        ,11/02/2013,1725,"OFFICE 6 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71190862,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000111,OFFICES AND PREMISES                                        ,10/01/2013,1850,"OFFICE 7 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71190862,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000111,Offices and Premises                                        ,10/01/2013,1850,"OFFICE 7 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71191130,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000112,OFFICES AND PREMISES                                        ,02/07/2014,1825,"OFFICE 8 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
71191130,OXFORD INTERNATIONAL COLLEGE LTD,OX4 1BD ,11301000112,Offices and Premises                                        ,02/07/2014,1825,"OFFICE 8 TBAC 2ND FLR CHERWELL HOUSE LONDON PLACE OXFORD OX4 1BD
(51.751664, -1.237936)"
70505321,A C NIELSEN CO LTD              ,OX3 9RX ,11301500000,OFFICES AND PREMISES                                        ,04/01/1991,520000,"NIELSON HOUSE LONDON ROAD HEADINGTON OXFORD OX3 9RX
(51.761375, -1.18435)"
70505321,A C NIELSEN CO LTD              ,OX3 9RX ,11301500000,OFFICES AND PREMISES                                        ,04/01/1991,520000,"NIELSON HOUSE LONDON ROAD HEADINGTON OXFORD OX3 9RX
(51.761375, -1.18435)"
71184337,THE CARPHONE WAREHOUSE LTD      ,OX3 8DJ ,11301500300,SHOP AND PREMISES                                           ,04/01/2004,18500,"300 LONDON ROAD HEADINGTON OXFORD OX3 8DJ
(51.762413, -1.194054)"
71181438,SHEERMAIN LTD T/A MAIL BOXES ETC,OX3 9FN ,11301500940,SHOP AND PREMISES                                           ,04/05/2001,26750,"94 LONDON ROAD HEADINGTON OXFORD OX3 9FN
(51.759349, -1.212959)"
71181438,SHEERMAIN LTD T/A MAIL BOXES ETC,OX3 9FN ,11301500940,SHOP AND PREMISES                                           ,04/05/2001,26750,"94 LONDON ROAD HEADINGTON OXFORD OX3 9FN
(51.759349, -1.212959)"
71186258,AITCH & P LTD                   ,OX3 7RE ,11301502300,GUEST HOUSE AND PREMISES                                    ,,24250,"23 LONDON ROAD HEADINGTON OXFORD OX3 7RE
(51.758709, -1.216693)"
71186258,AITCH & P LTD                   ,OX3 7RE ,11301502300,GUEST HOUSE AND PREMISES                                    ,,24250,"23 LONDON ROAD HEADINGTON OXFORD OX3 7RE
(51.758709, -1.216693)"
70709181,SHELL UK LTD                    ,OX3 7RD ,11301503500,PETROL FILLING STATION AND PREMISES                         ,,84500,"HEADINGTON SERVICE STATION LONDON ROAD HEADINGTON OXFORD OX3 7RD
(51.759554, -1.21394)"
70709181,SHELL UK LTD                    ,OX3 7RD ,11301503500,PETROL FILLING STATION AND PREMISES                         ,,84500,"HEADINGTON SERVICE STATION LONDON ROAD HEADINGTON OXFORD OX3 7RD
(51.759554, -1.21394)"
71192238,MIRABAI OXFORD LTD              ,OX3 7PD ,11301507000,RESTAURANT AND PREMISES                                     ,06/01/2015,13250,"70 LONDON ROAD HEADINGTON OXFORD OX3 7PD
(51.758857, -1.214633)"
71190372,BANK MACHINE LTD                ,OX3 7RD ,11301503501,CASH POINT MACHINE                                          ,04/01/2013,11250,"CASHPOINT HEADINGTON SERVICE STATION LONDON ROAD HEADINGTON OXFORD OX3 7RD
AT
(51.759554, -1.21394)"
71190372,BANK MACHINE LTD                ,OX3 7RD ,11301503501,CASH POINT MACHINE                                          ,04/01/2013,11250,"CASHPOINT HEADINGTON SERVICE STATION LONDON ROAD HEADINGTON OXFORD OX3 7RD
AT
(51.759554, -1.21394)"
70957751,CLEAR CHANNEL UK LTD[SITE 0027] ,OX3 7PD ,11301504600,ADVERTISING RIGHT                                           ,,600,"ADSHEL(4102/0027) 46 LONDON ROAD HEADINGTON OXFORD OX3 7PD
(51.758857, -1.214633)"
71186793,LEXO RED LTD                    ,OX3 7RD ,11301506300,SHOP AND PREMISES                                           ,,15000,"63 LONDON ROAD HEADINGTON OXFORD OX3 7RD
(51.759554, -1.21394)"
71184735,ANDREWS ESTATE AGENTS LIMITED   ,OX3 9AE ,11301510100,OFFICES AND PREMISES                                        ,08/09/2004,28750,"101 LONDON ROAD HEADINGTON OXFORD OX3 9AE
(51.760196, -1.211799)"
71186793,LEXO RED LTD                    ,OX3 7RD ,11301506300,SHOP AND PREMISES                                           ,,15000,"63 LONDON ROAD HEADINGTON OXFORD OX3 7RD
(51.759554, -1.21394)"
71187011,SUN OF BEACH TANNING LIMITED    ,OX3 7RD ,11301506500,SHOP AND PREMISES                                           ,05/06/2008,16250,"65 LONDON ROAD HEADINGTON OXFORD OX3 7RD
(51.759554, -1.21394)"
71187011,SUN OF BEACH TANNING LIMITED    ,OX3 7RD ,11301506500,SHOP AND PREMISES                                           ,05/06/2008,16250,"65 LONDON ROAD HEADINGTON OXFORD OX3 7RD
(51.759554, -1.21394)"
71190053,DIGNITY FUNERALS LTD            ,OX3 9AA ,11301506900,SHOP AND PREMISES                                           ,,15750,"69 LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71190053,DIGNITY FUNERALS LTD            ,OX3 9AA ,11301506900,SHOP AND PREMISES                                           ,,15750,"69 LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71192238,MIRABAI OXFORD LTD              ,OX3 7PD ,11301507000,RESTAURANT AND PREMISES                                     ,06/01/2015,13250,"70 LONDON ROAD HEADINGTON OXFORD OX3 7PD
(51.758857, -1.214633)"
71192195,QUEENSWAY COFFEE HOUSES LTD     ,OX3 9AA ,11301507100,SHOP AND PREMISES                                           ,06/01/2015,32000,"71 LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71192195,QUEENSWAY COFFEE HOUSES LTD     ,OX3 9AA ,11301507100,SHOP AND PREMISES                                           ,06/01/2015,32000,"71 LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
70178811,KWIKFIT (GB) LTD                ,OX3 7PD ,11301507200,VEHICLE REPAIR WORKSHOP AND PREMISES                        ,04/01/1991,37250,"72 LONDON ROAD HEADINGTON OXFORD OX3 7PD
(51.758857, -1.214633)"
70178811,KWIKFIT (GB) LTD                ,OX3 7PD ,11301507200,VEHICLE REPAIR WORKSHOP AND PREMISES                        ,04/01/1991,37250,"72 LONDON ROAD HEADINGTON OXFORD OX3 7PD
(51.758857, -1.214633)"
71192720,VENABLES PROPERTIES LIMITED     ,OX3 9AA ,11301507301,SHOP AND PREMISES                                           ,,48000,"73 LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71192720,VENABLES PROPERTIES LIMITED     ,OX3 9AA ,11301507301,SHOP AND PREMISES                                           ,,48000,"73 LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
70452121,COX  HINKINS & CO LTD           ,OX3 7PA ,11301507500,OFFICES AND PREMISES                                        ,04/01/1991,27750,"1ST FLR 75 LONDON ROAD HEADINGTON OXFORD OX3 7PA
(51.758002, -1.217184)"
70452121,COX  HINKINS & CO LTD           ,OX3 7PA ,11301507500,OFFICES AND PREMISES                                        ,04/01/1991,27750,"1ST FLR 75 LONDON ROAD HEADINGTON OXFORD OX3 7PA
(51.758002, -1.217184)"
71189292,THE LETTING CENTRE (OXFORD) LTD ,OX3 9BB ,11301507502,OFFICES AND PREMISES                                        ,10/01/2011,5300,"RHS REAR 2ND FLR 75 LONDON ROAD HEADINGTON OXFORD OX3 9BB
(51.759764, -1.213125)"
71193087,SCOTT FRASER LTD                ,OX3 9AA ,11301507703,SHOP AND PREMISES                                           ,04/01/2015,17500,"77B LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71193087,SCOTT FRASER LTD                ,OX3 9AA ,11301507703,Shop and Premises                                           ,04/01/2015,17500,"77B LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71193097,SCOTT FRASER LTD                ,OX3 9AA ,11301507704,Offices and Premises                                        ,04/01/2015,7600,"77C LONDON ROAD HEADINGTON OXFORD OX3 9AA
(51.759852, -1.212906)"
71192135,TESCO STORES LTD                ,OX3 9AJ ,11301508501,SHOP AND PREMISES                                           ,,40750,"83A-85 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71192135,TESCO STORES LTD                ,OX3 9AJ ,11301508501,Shop and Premises                                           ,,40750,"83A-85 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71192207,TESCO PERSONAL FINANCE PLC      ,OX3 9AJ ,11301508502,SITE OF ATM                                                 ,,8300,"ATM SITE TESCO EXPRESS 83A-85 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
AT
(51.759473, -1.212681)"
71192207,TESCO PERSONAL FINANCE PLC      ,OX3 9AJ ,11301508502,Site of ATM                                                 ,,8300,"ATM SITE TESCO EXPRESS 83A-85 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
AT
(51.759473, -1.212681)"
71186848,LLOYDS BANK PLC                 ,OX3 9AB ,11301508702,BANK AND PREMISES                                           ,07/04/2000,42000,"87 LONDON ROAD HEADINGTON OXFORD OX3 9AB
(51.760092, -1.212366)"
71186848,LLOYDS BANK PLC                 ,OX3 9AB ,11301508702,BANK AND PREMISES                                           ,07/04/2000,42000,"87 LONDON ROAD HEADINGTON OXFORD OX3 9AB
(51.760092, -1.212366)"
70180891,NATIONAL WESTMINSTER BANK PLC   ,OX3 9AF ,11301509100,BANK AND PREMISES                                           ,04/01/1991,48250,"89-91 LONDON ROAD HEADINGTON OXFORD OX3 9AF
(51.760143, -1.211974)"
70180891,NATIONAL WESTMINSTER BANK PLC   ,OX3 9AF ,11301509100,BANK AND PREMISES                                           ,04/01/1991,48250,"89-91 LONDON ROAD HEADINGTON OXFORD OX3 9AF
(51.760143, -1.211974)"
71192969,BUONGIORNO E BUONASERA LTD      ,OX3 9AJ ,11301509200,SHOP AND PREMISES                                           ,08/05/2016,76000,"92 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71192969,BUONGIORNO E BUONASERA LTD      ,OX3 9AJ ,11301509200,SHOP AND PREMISES                                           ,08/05/2016,76000,"92 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71183383,OXFORD ORTHODONTICS LTD         ,OX3 9AL ,11301509503,OFFICES AND PREMISES                                        ,,23500,
71183383,OXFORD ORTHODONTICS LTD         ,OX3 9AL ,11301509503,OFFICES AND PREMISES                                        ,,23500,
70181431,BOOTS UK LTD                    ,OX3 9AJ ,11301509600,SHOP AND PREMISES                                           ,04/01/1991,40500,"96 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
70181431,BOOTS UK LTD                    ,OX3 9AJ ,11301509600,SHOP AND PREMISES                                           ,04/01/1991,40500,"96 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71184735,ANDREWS ESTATE AGENTS LIMITED   ,OX3 9AE ,11301510100,OFFICES AND PREMISES                                        ,08/09/2004,28750,"101 LONDON ROAD HEADINGTON OXFORD OX3 9AE
(51.760196, -1.211799)"
71185810,LADBROKES LTD                   ,OX3 9AE ,11301510300,BETTING SHOP AND PREMISES                                   ,08/01/2006,33500,"103 LONDON ROAD HEADINGTON OXFORD OX3 9AE
(51.760196, -1.211799)"
71185810,LADBROKES LTD                   ,OX3 9AE ,11301510300,Betting Shop and Premises                                   ,08/01/2006,33500,"103 LONDON ROAD HEADINGTON OXFORD OX3 9AE
(51.760196, -1.211799)"
71191686,SAINSBURYS SUPERMARKETS LTD     ,OX3 9AJ ,11301510401,SHOP AND PREMISES                                           ,04/03/2014,90500,"98 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71191686,SAINSBURYS SUPERMARKETS LTD     ,OX3 9AJ ,11301510401,Shop and Premises                                           ,04/03/2014,90500,"98 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71191820,SAINSBURY'S BANK PLC            ,OX3 9AJ ,11301510402,SITE OF ATM                                                 ,04/03/2014,11250,"ATM SITE 98 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
AT
(51.759473, -1.212681)"
71191820,SAINSBURY'S BANK PLC            ,OX3 9AJ ,11301510402,Site of ATM                                                 ,04/03/2014,11250,"ATM SITE 98 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
AT
(51.759473, -1.212681)"
71192808,SPORTSWIFT LIMITED              ,OX3 9AJ ,11301510408,SHOP AND PREMISES                                           ,,19750,"102 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71192808,SPORTSWIFT LIMITED              ,OX3 9AJ ,11301510408,SHOP AND PREMISES                                           ,,19750,"102 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71191396,UP AND RUNNING LIMITED          ,OX3 9AJ ,11301510410,SHOP AND PREMISES                                           ,,20000,"106 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71191396,UP AND RUNNING LIMITED          ,OX3 9AJ ,11301510410,SHOP AND PREMISES                                           ,,20000,"106 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
70802181,HOLLAND & BARRETT RETAIL LTD    ,OX3 9AJ ,11301510411,SHOP AND PREMISES                                           ,,21250,"100 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
70802181,HOLLAND & BARRETT RETAIL LTD    ,OX3 9AJ ,11301510411,SHOP AND PREMISES                                           ,,21250,"100 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71187982,HEADINGTON FAIRTRADE CO-OP LTD  ,OX3 9AJ ,11301510412,SHOP AND PREMISES                                           ,,17500,"104 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
71187982,HEADINGTON FAIRTRADE CO-OP LTD  ,OX3 9AJ ,11301510412,SHOP AND PREMISES                                           ,,17500,"104 LONDON ROAD HEADINGTON OXFORD OX3 9AJ
(51.759473, -1.212681)"
70182411,BARCLAYS BANK PLC               ,OX3 9AH ,11301510500,BANK AND PREMISES                                           ,04/01/1991,44000,"BARCLAYS BANK P L C 105 LONDON ROAD HEADINGTON OXFORD OX3 9AH
(51.760454, -1.211418)"
70182411,BARCLAYS BANK PLC               ,OX3 9AH ,11301510500,BANK AND PREMISES                                           ,04/01/1991,44000,"BARCLAYS BANK P L C 105 LONDON ROAD HEADINGTON OXFORD OX3 9AH
(51.760454, -1.211418)"
70182521,HSBC BANK PLC                   ,OX3 9AW ,11301510800,BANK AND PREMISES                                           ,04/01/1991,30500,"108 LONDON ROAD HEADINGTON OXFORD OX3 9AW
(51.7597, -1.21162)"
70182521,HSBC BANK PLC                   ,OX3 9AW ,11301510800,BANK AND PREMISES                                           ,04/01/1991,30500,"108 LONDON ROAD HEADINGTON OXFORD OX3 9AW
(51.7597, -1.21162)"
71189031,BRECKON AND BRECKON LIMITED     ,OX3 9HZ ,11301510901,SHOP AND PREMISES                                           ,05/01/2011,20000,"109 LONDON ROAD HEADINGTON OXFORD OX3 9HZ
(51.76051, -1.21033)"
71189031,BRECKON AND BRECKON LIMITED     ,OX3 9HZ ,11301510901,SHOP AND PREMISES                                           ,05/01/2011,20000,"109 LONDON ROAD HEADINGTON OXFORD OX3 9HZ
(51.76051, -1.21033)"
70182961,ICELAND FROZEN FOODS PLC        ,OX3 9AW ,11301511000,SHOP AND PREMISES                                           ,04/01/1991,66500,"108-110 LONDON ROAD HEADINGTON OXFORD OX3 9AW
(51.7597, -1.21162)"
