Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Purpose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NEWSQUEST (NORTH WEST) LTD,A0000219, 09/04/2015,�331.00,HMR0260614,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Capital Costs,CD14,Capital : Payments,NEWSQUEST (NORTH WEST) LTD,A0000219, 23/04/2015,�200.00,HED0261127,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,NEWSQUEST (NORTH WEST) LTD,A0000219, 30/04/2015,�660.00,DAL0261339,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,NIGEL ROUND ENTERTAINMENTS,A0090250, 09/04/2015,�300.00,DAL0260658,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,NM ENERGY LIMITED,A0089950, 23/04/2015,�650.00,REG0261121,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,NORTH WEST TRADING COMPANY,A0063527, 09/04/2015,�19.99,OPS0260526,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,NORTH WESTERN EMPLOYERS ORGANISATION,A0010430, 30/04/2015,�200.00,PER0261316,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4422,Allpay,NORTHERN HOUSING CONSORTIUM,A0001966, 30/04/2015,�885.00,AAS0261318,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�22.74,HMR0260664,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�39.02,HMR0260564,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�40.79,HMR0260568,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�41.43,HMR0260569,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�43.04,HMR0260570,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�43.31,HMR0260571,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�115.46,HMR0260572,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�173.38,HMR0260578,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�190.29,HMR0260573,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�250.38,HMR0260574,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�251.76,HMR0260575,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�344.52,HMR0260576,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 09/04/2015,�469.64,HMR0260578,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142, 16/04/2015,-�537.26,EST4004623,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142, 16/04/2015,"�1,110.41",EST0260970,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�10.02,HMR0261182,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�10.18,HMR0261087,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�10.66,HMR0261088,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�10.82,HMR0261089,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�11.79,HMR0261090,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�11.95,HMR0261091,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�21.35,HMR0261186,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�22.61,HMR0261186,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�23.44,HMR0261183,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�28.31,HMR0261184,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 23/04/2015,�423.92,HMR0261092,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 30/04/2015,�3.76,HMR0261363,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 30/04/2015,�22.61,HMR0261264,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 30/04/2015,�56.25,HMR0261366,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 30/04/2015,�74.15,HMR0261367,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 30/04/2015,�237.98,HMR0261368,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,NPOWER,A0054545, 30/04/2015,�640.38,HMR0261369,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142, 30/04/2015,�420.13,EST0261293,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142, 30/04/2015,"�1,049.39",EST0261291,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142, 30/04/2015,"-�1,110.41",EST4004627,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142, 30/04/2015,�419.75,EST0261294,N,N/A,N,N/A
Pendle Borough Council,Property Services,Premises Related Expense,2202,Gas,NPOWER,A0090142, 30/04/2015,�677.30,EST0261296,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,NPTA,A0070536, 16/04/2015,�353.34,ENV0260980,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Agency Costs,5102,Lancashire C C,NSL LIMITED,A0059256, 23/04/2015,"�1,404.90",HED0261164,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.00,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.86,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�11.45,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�11.93,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,-�4.62,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�13.50,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.00,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�11.50,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�24.20,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.77,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.00,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.06,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.00,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4508,Mobile Phones,O2 (UK) LIMITED,A0053660, 23/04/2015,�9.83,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Financing Costs,8204,Lease costs:Computer (Orchard),O2 (UK) LIMITED,A0053660, 23/04/2015,�7.00,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Financing Costs,8204,Lease costs:Computer (Orchard),O2 (UK) LIMITED,A0053660, 23/04/2015,�7.00,AAS0261122,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 09/04/2015,�7.63,OPS0260622,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 16/04/2015,-�5.64,OPS4004622,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 16/04/2015,�2.00,OPS0260955,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 16/04/2015,�4.00,OPS0260959,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 16/04/2015,�4.00,OPS0260960,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 16/04/2015,�6.00,OPS0260957,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,OCS GROUP UK LIMITED,A0072816, 16/04/2015,�11.99,OPS0260956,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4301,Printing & Stationery,OFFICE TEAM  LTD,A0002071, 16/04/2015,�99.72,DAL0261043,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,303,Precept Parish & T Council,OLD LAUND BOOTH PARISH COUNCIL,A0002067, 30/04/2015,"�7,997.00",AAS0261347,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,OLD LAUND BOOTH PARISH COUNCIL,A0002067, 30/04/2015,"�1,362.00",AAS0261347,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Transfer Payments,6007,Parish Council Allocation,OLD LAUND BOOTH PARISH COUNCIL,A0002067, 30/04/2015,�534.00,AAS0261347,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�9.56,PCO0261236,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�17.45,PCO0261235,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3105,Tprt : Repairs : General,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�29.37,PCO0261236,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4201,Protective Clothing,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�11.89,PCO0261239,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,4201,Protective Clothing,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�13.05,PCO0261239,N,N/A,N,N/A
Pendle Borough Council,Environmental Health Services,Supplies and Services,4705,Other Expenses,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�29.96,ENV0261350,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�4.40,OPS0261220,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�7.50,OPS0261220,N,N/A,N,N/A
Pendle Borough Council,Operational Services,,PJ01,Stock : Purchases,OPTION HYGIENE LIMITED,A0002063, 30/04/2015,�26.85,OPS0261220,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803, 09/04/2015,"�1,530.90",OPS0260472,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,ORCHARD RECYCLING SERVICE,A0015803, 09/04/2015,�30.00,OPS0260472,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4707,Miscellaneous : Other,ORCHARD RECYCLING SERVICE,A0015803, 09/04/2015,�150.00,OPS0260472,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Costs,5009,Fast Action Response,ORCHARD RECYCLING SERVICE,A0015803, 09/04/2015,�150.00,OPS0260472,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803, 16/04/2015,"�1,064.70",OPS0260938,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803, 16/04/2015,"�1,209.60",OPS0260894,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803, 27/04/2015,"�1,789.20",AAS0261427,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5009,Fast Action Response,ORCHARD RECYCLING SERVICE,A0015803, 27/04/2015,�300.00,AAS0261427,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4007,Sub-Contractors,ORCHARD RECYCLING SERVICE,A0015803, 30/04/2015,"�1,568.70",OPS0261280,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4401,Consultants Fees,OSBOURNE RICHARDSON LIMITED,A0090227, 16/04/2015,�734.26,HMR0260724,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4401,Consultants Fees,OSBOURNE RICHARDSON LIMITED,A0090227, 16/04/2015,�786.81,HMR0260725,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4401,Consultants Fees,OSBOURNE RICHARDSON LIMITED,A0090227, 23/04/2015,�767.73,HMR0261067,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,P LEE WASTE OIL LIMTED,A0058412, 30/04/2015,�820.00,OPS0261219,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,1261,Staff Refreshments,P T ALLISON,A0064694, 09/04/2015,�18.00,DAL0260682,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Indirect Employee Expenses,1261,Staff Refreshments,P T ALLISON,A0064694, 09/04/2015,�10.00,DAL0260682,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4611,Hospitality,P T ALLISON,A0064694, 09/04/2015,�20.40,DAL0260682,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,P T ALLISON,A0064694, 09/04/2015,�6.00,DAL0260682,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Supplies and Services,4419,LCC Levy (Admins Costs),PATROL,A0067663, 30/04/2015,�177.00,HED0261277,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,PAUL RAYBOULD MARKETING LTD,A0053978, 09/04/2015,"�1,500.00",REG0260632,N,N/A,N,N/A
Pendle Borough Council,Property Services,Capital Costs,CD14,Capital : Payments,PEARL 2,A0070545, 09/04/2015,�793.68,EST0260621,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,PEARL 2,A0070545, 16/04/2015,�239.57,HMR0260761,N,N/A,N,N/A
Pendle Borough Council,Chief Executives Policy Unit,Supplies and Services,4705,Other Expenses,PENDLE ACTION FOR THE COMMUNITY,A0081553, 09/04/2015,"�2,000.00",COR0260531,Y,1088536,N,N/A
Pendle Borough Council,Housing Regeneration Services,Supplies and Services,4706,Subscriptions & Donations,PENDLE ACTION FOR THE COMMUNITY,A0081553, 16/04/2015,"�16,249.80",HMR0260762,Y,1088536,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4706,Subscriptions & Donations,PENDLE CITIZENS ADVICE BUREAU,A0010260, 23/04/2015,"�6,940.00",AAS0261110,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4706,Subscriptions & Donations,PENDLE CITIZENS ADVICE BUREAU,A0010260, 23/04/2015,"�7,730.00",AAS0261110,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2702,Service Charge,PENDLE ENTERPRISE & REGENERATION LTD,A0061803, 16/04/2015,"�3,041.00",AAS0261012,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,PENDLE ENTERPRISE & REGENERATION LTD,A0061803, 16/04/2015,�120.00,REG0260758,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,PENDLE ENTERPRISE & REGENERATION LTD,A0061803, 16/04/2015,"�3,010.92",REG0260758,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4705,Other Expenses,PENDLE LEISURE LTD,A0012961, 01/04/2015,"�940,100.00",AAS0260870,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD14,Capital : Payments,PENDLE LEISURE LTD,A0012961, 09/04/2015,"�6,311.00",AAS0260647,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4705,Other Expenses,PENDLE LEISURE LTD,A0012961, 23/04/2015,"�3,152.50",DAL0261075,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4601,Seminars etc All Costs,PENDLE LEISURE LTD,A0012961, 30/04/2015,�110.00,PER0261313,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Supplies and Services,4601,Seminars etc All Costs,PENDLE LEISURE LTD,A0012961, 30/04/2015,�110.00,PER0261314,N,N/A,N,N/A
Pendle Borough Council,Financial Services,,9201,Sales Income : VATable,PENDLE LEISURE LTD,A0012961, 30/04/2015,-�6.50,AAS4004628,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198, 09/04/2015,�361.12,OPS0260493,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1004,Emp : Agency Wages,PENDLE PERSONNEL LTD,A0002198, 16/04/2015,�361.12,OPS0260911,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,1020,Emp : Salaries & Wages,PENDLE PERSONNEL LTD,A0002198, 16/04/2015,�408.08,PCO0260706,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,1020,Emp : Salaries & Wages,PENDLE PERSONNEL LTD,A0002198, 16/04/2015,�128.13,PCO0260915,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Agency Staff,1020,Emp : Salaries & Wages,PENDLE PERSONNEL LTD,A0002198, 16/04/2015,�227.77,PCO0260918,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Agency Staff,1001,Emp : Basic Wages,PENDLE PERSONNEL LTD,A0002198, 30/04/2015,�361.12,OPS0261226,N,N/A,N,N/A
