Ratepayer,Property Address,Propref,Billing Address,RV,Property Description,Relief Code
Calderdale Mbc,"80 Rustic, Piece Hall, Halifax, HX1 1RE",68252080,"Land And Property Services, Northgate House, Northgate, Halifax, HX1 1UN",1700,Shop and Premises,Listed Building
Royal London Mutual Insurance Society Ltd,"New Road Business Park, New Road, Halifax, HX1 2LH",68028714,"C/O Capita Fao C Grose, 65 Gresham Street, London, EC2V 7NQ",10500,Workshop And Premises,Empty Relief - Post 01/04/2008
Calderdale Mbc Land & Property Services,"12/13 The Colonnade, Piece Hall, Halifax, HX1 1RE",68252741,"Northgate House, Northgate, Halifax, HX1 1UN",5100,Shop and Premises,Listed Building
,"9 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408009,,1650,Shop and Premises,Empty Property - RV < 15000
,"Room 1,2nd Floor, 3 Clare Road, Halifax, HX1 2HX",64584743,,1100,Office and Premises,Rateable Value below threshold
,"The Yard Studio, Mount Pleasant Mill, Midgley Road, Mytholmroyd         HX7 5LR",76444718,,1000,Studio And Premises,Listed Building
,"Part Ground Floor, Royd House, Birds Royd Lane, Brighouse           HD6 1LQ",29052717,,2250,Store And Premises,Empty Property - RV < 15000
Homes & Communities Agency,"2ND Floor, 25B Union Street, Halifax, HX1 1PR",69144709,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",1550,Store And Premises,Rateable Value below threshold
Homes & Communities Agency,"Crown Works, Hopwood Lane, Halifax, HX1 5HW",65364702,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",1125,Workshop And Premises,Rateable Value below threshold
Milry's Ltd,"Unit 30, 11 Owler Ings Road, Brighouse, HD6 1EJ",29452772,"733 Leeds Road, Deighton, Huddersfield, HD2 1YZ",15500,Restaurant And Premises,Empty Relief - Post 01/04/2008
,"Unit 1, Hollins Mill Lane, Sowerby Bridge, HX6 2QG",77276704,,1725,Workshop And Premises,Empty Property - RV < 15000
Whittingtons & Sylvester (Pension Fund),"Music 2, 7 Martin Street, Brighouse, HD6 1DA",29408717,"32 High Street, Brighouse, HD6 1DE",2025,Offices And Premises,Rateable Value below threshold
,"Unit 4, 10A Nanholme Mill, Shaw Wood Road, Todmorden           OL14 6DA",78416714,,1800,Workshop And Premises,Empty Property - RV < 15000
,"First Floor Room 1, Old Town Hall, Thornton Square, Brighouse            HD6 1ED",29576711,,1925,Offices And Premises,Listed Building
Bamford Developments Limited Pension Scheme,"Units 1, 2 & 3 Causey Hall, Dispensary Walk, Halifax, HX1 1QL",64824710,"8 St Stephen Street, Manchester, M3 6AY",8900,Offices And Premises,Listed Building
Bizspace Ltd,"Unit 6J, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628823,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",2650,Workshop And Premises,Empty Relief - Post 01/04/2008
,"Unit 1 & 1A, Victoria Road, Halifax, HX1 5PT",69196715,,32000,Warehouse And Premises,Empty Relief - Post 01/04/2008
Due West Ltd,"25 Horton Street, Halifax, HX1 1QE",65388025,"C/O O & C Management Services Ltd, 9 Harrison Road, Halifax, HX1 2AF",15250,Shop and Premises,Listed Building
Maramar Holdings Ltd,"Unit 1, Ridings Business Park, Hopwood Lane, Halifax              HX1 3TT",64242784,"Mile Thorn Works, Gibbet Street, Halifax, HX1 4JR",10500,Offices And Premises,Empty Relief - Post 01/04/2008
S D H Holdings,"Unit 9 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BS",77648744,"Unit 13 Sdh Industrial Est, West Street, Sowerby Bridge, HX6 3BT",1775,Store And Premises,Rateable Value below threshold
Millcraft Associates,"Unit 13 Hebble End Mill, Hebble End, Hebden Bridge, HX7 6HJ",76256716,"Bridge Mill, St George's Square, Hebden Bridge, HX7 8ET",840,Workshop And Premises,Flood Relief Application 2015/16
Hebden Bridge Community Association,"Unit 9 1ST Floor, The Town Hall, St George's Street, Hebden Bridge        HX7 7BY",76500713,"Hebden Bridge Town Hall, St George's Street, Hebden Bridge, HX7 7BY",950,Offices And Premises,Empty Property - RV < 15000
Abw Investments Ltd,"17 Town Hall Street, Sowerby Bridge, HX6 2EA",77600017,"55 Winding Road, Halifax, HX1 1SJ",3800,Offices and Premises,Empty Relief - Post 01/04/2008
Stoneywood Ltd,"Unit 1, Fielden Works, Walton Street, Sowerby Bridge       HX6 1AN",77636719,"Ms Julie Cassidy, Turntable & Boundary Works, Walton Street, Sowerby Bridge, HX6 1AN",53000,Factory And Premises,Empty Relief - Post 01/04/2008
,"5 Winterbutlee Road, Todmorden, OL14 7QT",78530005,,8500,Day Nursery And Premises,Empty Relief - Post 01/04/2008
,"Office 1 Britannia Works, Garden Street North, Halifax, HX3 6AE",65132704,,1675,Office,Empty Property - RV < 15000
Wynne Systems Uk Ltd,"Unit B2, Lowfields Close, Lowfields Business Park, Elland               HX5 9DX",56174709,"C/O Unit B4 Lowfields Close, Lowfields Business Park, Elland, HX5 9DX",52000,Offices and Premises,Empty Relief - Post 01/04/2008
,"10 Silver Street, Halifax, HX1 1HS",68580718,,7000,Shop And Premises,Listed Building
,"Unit A1C/A1, Lower Ladyship Mills, Old Lane, Halifax              HX3 5QN",68132771,,6900,Warehouse And Premises,Empty Relief - Post 01/04/2008
A T C Properties Ltd,"Suite 4 3RD Floor, Fountain Chambers, 22 Fountain Street, Halifax              HX1 1LW",65100712,"7 Cottage Road, Headingley, Leeds, LS6 4DD",4050,Offices And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"""Unauthorised Address"", Unit 7A River Street B Pl, River Street, Brighouse            HD6 1NL",29492743,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",6200,Warehouse And Premises,Empty Relief - Post 01/04/2008
,"Unit 3 Lower Brear, Leeds Road, Halifax, HX3 7AG",65612725,,6400,Vehicle Repair Workshop And Premises,Qualifying industrial hereditament
Heathleigh Ltd,"Compound Opp Unit 17, Woodman Works, South Lane, Elland               HX5 0PA",56220783,"Unit 2, Woodman Works, South Lane, Elland, HX5 0PA",1825,Land Used For Storage and Premises,Awaiting occupation
,"1 Central Buildings, Town Hall Street, Sowerby Bridge, HX6 2QF",77600706,,4650,Shop And Premises,Empty Relief - Post 01/04/2008
,"Slitheroe Works, Oldham Road, Rishworth, Sowerby Bridge       HX6 4EW",77412717,,5600,Offices and Premises,Empty Relief - Post 01/04/2008
,"Unit 9 Church View Offices, Elland Road, Ripponden, HX6 4DB",77196721,,3500,Dance Studio And Premises,Empty Relief - Post 01/04/2008
William J Turbull & Sons Ltd,"Railway Inn, 12 New Road, Hebden Bridge, HX7 8AD",76396716,"Po Box 238, Hyde, Cheshire, SK14 1YL",18750,Public House and Premises,Empty Relief - Post 01/04/2008
,"Units At, 32 Charles Street, Elland, HX5 0NF",56040708,,4850,Store and Premises,Qualifying industrial hereditament
,"Mount Pleasant House, Midgley Road, Mytholmroyd, Hebden Bridge        HX7 5LR",76372713,,370,Store And Premises,Rateable Value below threshold
Units To Let [Northern] Ltd,"Mount Pleasant Mill Yard, Mytholmroyd, Hebden Bridge, HX7 5NR",76444709,"Hartford Trading Estate, Suthers Street, Oldham, OL9 7TQ",470,Store And Premises,Rateable Value below threshold
E.P.I.C Plc,"7a Commercial Street, Brighouse, HD6 1AF",29196705,"Robin Hood Works, Wakefield Road, Brighouse, HD6 1PE",4750,Hairdressing Salon and Premises,Empty Relief - Post 01/04/2008
Sowerby Bridge Fire And Water Ltd,"Council Offices, Hollins Mill Lane, Sowerby Bridge, HX6 2QG",77276709,"No 2 Warehouse, The Wharf, Sowerby Bridge, HX6 2AG",12250,Offices and Premises,Empty Relief - Post 01/04/2008
Brogan Business Parks Ltd,"Unit W6, Tenterfield Business Park, Luddendenfoot, Halifax             HX2 6EQ",64448799,"C/O C D P Ltd, Huddersfield Road, Elland, HX5 9BW",7300,Workshop And Premises,Flood Relief Application 2015/16
Bizspace Ltd,"Unit 16K, Calderdale Buslness Park, Club Lane, Halifax              HX2 8AX",64628824,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",5200,Offices and Premises,Empty Relief - Post 01/04/2008
,"18 New Road, Mytholmroyd, Hebden Bridge, HX7 5DZ",76408711,,220,Store And Premises,Empty Property - RV < 15000
The Craft Union Pub Company Ltd,"George Hotel, 2 Commercial Street, Brighouse, HD6 1AQ",29196701,"Fao Helen Standing, The Craft Union Pub Company Lt, South Preston Office Village, 4A Cuerden Way, Preston, PR5 6BL",16500,Public House and Premises,Empty Relief - Post 01/04/2008
Kinect Build Ltd (In Liquidation),"Unit B, Harley House Mill, Harley Street, Todmorden           OL14 5JE",78208707,"Simmonds & Company, Crown House, 217 Higher Hillgate, Stockport, Cheshire, SK1 3RB",5500,Warehouse And Premises,Bankrupt / Liquidation / Winding Up Order
,"35 Market Street, Hebden Bridge, HX7 6EU",76360035,,5200,Shop and Premises,Empty Relief - Post 01/04/2008
Towngate Plc,"Suite 7 2ND Floor, Park View House, Woodvale Road, Brighouse            HD6 4AB",29656749,"C/O Sanderson Weatherall Llp, 25 Wellington Street, Leeds, LS1 4WG",5300,Offices and Premises,Empty Relief - Post 01/04/2008
Dean Clough Ltd,"Office Suite D202, Dean Clough Mills, Halifax, HX3 5AX",64788829,"Office Suite E345, Dean Clough, Halifax, HX3 5AX",475,Store,Awaiting occupation
Microworld (Yorkshire) Limited,"60a Huddersfield Road, Elland, HX5 9AA",56132797,,15250,Offices and Premises,Empty Relief - Post 01/04/2008
J Radcliffe And Sons Ltd,"Bradford Road, Brighouse, HD6 1RY",29080700,"Queens Square, Leeds Road, Huddersfield, HD2 1XN",7200,Workshop And Premises,Qualifying industrial hereditament
,"Boggart Brig, Ogden Lane, Halifax, HX2 8XZ",68128705,,1750,Tearooms And Premises,Awaiting occupation
,"78 Huddersfield Road, Elland, HX5 9AA",56132078,,2700,Shop and Premises,Empty Relief - Post 01/04/2008
,"10 Commercial Street, Halifax, HX1 1TA",64660010,,6800,Offices and Premises,Awaiting occupation
Brackenridge Hanson Tate Ltd,"Unit 1, Royd Mills Business Park, Dyehouse Lane, Brighouse           HD6 1LL",29232713,"6 Lisbon Square, Leeds, LS1 4LY",12750,Vehicle Repair Workshop And Premises,Qualifying industrial hereditament
Kino & Co,"Unit HM8 Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",65344796,"Office H M 2.0, Holmfield Mills, Holdsworth Road, Halifax, HX3 6SN",3000,Workshop And Premises,Qualifying industrial hereditament
Brogan Business Parks Ltd,"Unit G6, Tenterfields Business Park, Luddendenfoot, Halifax             HX2 6EQ",64448767,"C/O Cdp Ltd, Huddersfield Road, Elland, HX5 9BW",5900,Warehouse And Premises,Flood Relief Application 2015/16
,"Holme Street Arts Centre, Holme Street, Hebden Bridge, HX7 8EE",76292701,,4350,Community Centre And Premises,Awaiting occupation
F C F M Group Ltd,"Harrison House, 10 Harrison Road, Halifax, HX1 2AF",65276703,"295 Kings Road, London, SW3 5EP",5300,Offices and Premises,Listed Building
Circuit Electrical Testing Ltd,"Croftmyl, Gf Office A1, West Parade, Halifax              HX1 2EQ",69360756,"Croft Myl, West Parade, Halifax, HX1 2EQ",1500,Offices And Premises,Rateable Value below threshold
,"Unit 6 Sdh Industrial Estate, West Street, Sowerby Bridge, HX6 3BT",76648746,,2650,Workshop And Premises,Qualifying industrial hereditament
Millcraft Associates,"Unit 4 Hebble End Mill, Hebble End, Hebden Bridge, HX7 6HG",76256708,"Bridge Mill, St George's Square, Hebden Bridge, HX7 8ET",1050,Workshop And Premises,Qualifying industrial hereditament
Waxman Holdings Ltd,"Unit 1, Heathfield Industrial Estate, Heathfield Street, Elland              HX5 9AE",56128701,"Grove Mills, Elland Lane, Elland, HX5 9DZ",12500,Workshop And Premises,Qualifying industrial hereditament
,"Unit 6, South Street, Halifax, HX1 2EL",68640703,,3350,Store And Premises,Empty Relief - Post 01/04/2008
Admiral Taverns Ltd,"Greyhound Inn, 132 Crowtrees Lane, Brighouse, HD6 3NH",29200704,"Suite H 3, Steam Mill Business Centre, Steam Mill Street, Chester, CH3 5AN",9000,Public House and Premises,Empty Relief - Post 01/04/2008
O & C Management Ltd,"Over4-10 Albion Street, Halifax, HX1 1DU",64052703,"9 Harrison Road, Halifax, HX1 2AF",6500,Offices and Premises,Awaiting occupation
Stubb Fields Community Association,"Stubb Playing Fields, Mytholmroyd, Hebden Bridge, HX7 5AP",76452700,"Stubb House, Stubb, Mytholmroyd, Hebden Bridge, HX7 5AP",1275,Changing Rooms And Premises,Rateable Value below threshold
Brogan Business Parks Ltd,"Unit G6a, Tenterfields Business Park, Luddendenfoot, Halifax             HX2 6EQ",64448779,"C/O C D P Ltd, Huddersfield Road, Elland, HX5 9BW",3600,Warehouse And Premises,Qualifying industrial hereditament
,"59/61 Bradford Road, Brighouse, HD6 1RS",29080795,,6700,Cafe And Premises,Awaiting occupation
Tus School Wear Ltd,"Part First Floor, 25B Union Street, Halifax, HX1 1PR",69144711,,6700,Offices and Premises,Empty Relief - Post 01/04/2008
Hammerstones Construction Ltd,"Unit 2 Mount Works, Quebec Street, Elland, HX5 9AN",56196742,"Unit 1 Mount Works, Quebec Street, Elland, HX5 9AN",10500,Warehouse And Premises,Qualifying industrial hereditament
,"High Greenwood House, Heptonstall, Hebden Bridge, HX7 7AZ",76600700,,2000,Camping Site And Premises,Empty Property - RV < 15000
Commercial First Mortgages Ltd,"5,7 & 9 Water Street, Todmorden, OL14 5AB",78508708,"Gateway House, Gargrave Road, Skipton, North Yorkshire, BD23 2HL",9000,Cafe And Premises,Empty Relief - Post 01/04/2008
Blackshaw Holdings Ltd,"Office 1 Clifton House, Bradford Road, Bailiff Bridge, Brighouse            HD6 4EJ",29084864,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1800,Offices And Premises,Rateable Value below threshold
,"Store G02, Gf Cromwell House, Elland Road, Brighouse            HD6 2RG",29236824,,620,Store &  Premises,Rateable Value below threshold
Millcraft Associates,"Unit 16, Hebble End Mill, Hebble End, Hebden Bridge       HX7 6HJ",76256719,"Bridge Mill, St George's Square, Hebden Bridge, HX7 8ET",1500,Millshop And Premises,Empty Property - RV < 15000
Shaw Lodge Mills Ltd,"Level - 2 The 1850 Mill, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526701,"Sunrise House, Hulley Road, Macclesfield, Cheshire, SK10 2LP",3500,Warehouse And Premises,Listed Building
Blackshaw Holdings Ltd,"Unit 28 Birkby House, Birkby Lane, Bailiff Bridge, Brighouse            HD6 4JJ",29056741,"St Bernards Mill, Gelderd Road, Gildersome, Leeds, LS27 7NA",1975,Offices And Premises,Rateable Value below threshold
Tayfield Investments Ltd,"Car Park Adj Sandholme, Sawmill,  Key Sike Lane, Todmorden, OL14 5RF",78100701,"Barclays Bank Chambers, 12 Market Street, Hebden Bridge, HX7 8AD",700,Car Park And Premises,Rateable Value below threshold
,"6 Town Hall Buildings, Elland, HX5 9AJ",56236006,,2150,Shop and Premises,Listed Building
Exors Of Mr R Naylor,"Hullen Edge Hall, Hullen Edge Lane, Elland, HX5 0QS",56136700,"Fao Mr D Lawton, Finn Gledhill Solicitors, 1-2 Harrison Road, Halifax, HX1 2AG",5800,Warehouse And Premises,Estate of deceased person
Homes & Communities Agency,"8 King Cross Street, Halifax, HX1 2SH",65520709,"Economic Assets Team, Lateral 8, City Walk, Leeds, LS11 9AT",6800,Showroom And Premises,Listed Building
Bizspace Ltd,"Unit 1C, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628850,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",15500,Warehouse And Premises,Empty Relief - Post 01/04/2008
West Vale Mini Market Ltd (Dissolved 7.6.16),"51/53 Stainland Road, Greetland, Halifax, HX4 8BD",68772744,"51/53 Stainland Road, Greetland, Halifax, HX4 8BD",7500,Shop and Premises,Empty Relief - Post 01/04/2008
,"First Floor, 18 Silver Street, Halifax, HX1 1HS",68580712,,9500,Offices and Premises,Empty Relief - Post 01/04/2008
Shaw Lodge Mills Ltd,"Office F3 Shaw Lodge Hse, Shaw Lodge Mills, Shaw Lane, Halifax              HX3 9ET",68526756,"Sunrise House, Hulley Road, Macclesfield, Cheshire, SK10 2LP",6000,Offices And Premises,Listed Building
Warmco Space Heating Ltd,"Unit 105, Wilkin Royd Mills, Mill Lane, Brighouse            HD6 1PN",29420732,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",1225,Offices And Premises,Rateable Value below threshold
,"First Floor, 41A Crown Street, Halifax, HX1 1JB",64756744,,9100,Offices And Premises,Listed Building
Woodfield Enterprises Ltd,"Office 3, Part 2ND Flr, Town Hall (Rear), 16 Market Street, Brighouse            HD6 1AP",29404708,"Woodfield House, Halifax Road, Hipperholme, Halifax, HX3 8HD",1550,Offices And Premises,Listed Building
Bizspace Ltd,"Unit 8C, Calderdale Business Park, Club Lane, Halifax              HX2 8AX",64628746,"Sovereign House, Fao Mital Shah, 1 Albert Place, Finchley, London, N3 1QB",3100,Offices and Premises,Empty Relief - Post 01/04/2008
Edgar Dickinson Properties Ltd,"Unit 73 Bowers Mill, Branch Road, Barkisland, Halifax              HX4 0AD",64344736,"Walker Singleton, Property House, Lister Lane, Halifax, HX1 5DR",4100,Offices and Premises,Empty Relief - Post 01/04/2008
,"72 West Street, Sowerby Bridge, HX6 3AP",76648072,,4650,Shop And Premises,Empty Relief - Post 01/04/2008
Setbray Properties Ltd,"Suite 3 1ST Floor Unauth Add, Unit 8 Pennine Ind Park, Valley Road, Hebden Bridge        HX7 7BZ",76552758,"Suites 1&4 2nd Floor, Burlees House, Hangingroyd Lane, Hebden Bridge, HX7 7DD",18500,Offices And Premises,Empty Relief - Post 01/04/2008
,"98A Briggate, Brighouse, HD6 1EL",29100714,,2400,Shop and Premises,Flood Relief Application 2015/16
,"3 Bridge Street, Todmorden, OL14 5AQ",78192709,,2475,Offices and Premises,Empty Property - RV < 15000
,"Unit 1, 3 Corporation Street, Sowerby Bridge, HX6 2QQ",77160709,,3300,Vehicle Repair Workshop And Premises,Empty Relief - Post 01/04/2008
Warmco Space Heating Ltd,"Unit 11, Kirklees Steelworks, Grove Street, Brighouse            HD6 1PL",29284739,"Warmco Industrial Park, Manchester Road, Mossley, Ashton Under Lyne, OL5 9AY",385,Store And Premises,Rateable Value below threshold
Town Hall Dental Ltd,"Room 2, Town Hall, Thornton Square, Brighouse           HD6 1ED",29576705,"Thornton Square, Brighouse, HD6 1ED",1925,Offices And Premises,Rateable Value below threshold
G Property,"1ST Floor, 96 Commercial Street, Brighouse, HD6 1AQ",29196730,"25 Park Square West, Leeds, LS1 2PW",1250,Offices And Premises,Rateable Value below threshold
Mark Routledge Electrical Services Ltd,"Cross Keys Inn, 649 Rochdale Road, Todmorden, OL14 6SX",78400753,"Bradnor House, Cross Stone Road, Todmorden, OL14 8RA",6600,Public House and Premises,Empty Relief - Post 01/04/2008
