Organisation Name,Dept,Service Cat Label,Expenditure CIPFA Sub Group Label,Puprose of Spend,Supplier,Supplier Reference,Pay Date,Net Amount,Transaction Number,Grant to VCSE?,Charity Number,Card Transaction,Irrecoverable VAT
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 12/03/2015,"�3,327.00",HMR0259649,N,N/A,N,554.5
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 12/03/2015,"�5,479.00",HMR0259648,N,N/A,N,913.17
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 12/03/2015,"�6,098.00",HMR0259646,N,N/A,N,1016.33
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,�727.00,HMR0260015,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,�825.00,HMR0260078,N,N/A,N,137.5
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,"�1,204.00",HMR0260079,N,N/A,N,200.67
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,"�1,244.00",HMR0260082,N,N/A,N,207.33
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,"�2,611.00",HMR0260016,N,N/A,N,435.17
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,"�5,383.00",HMR0260017,N,N/A,N,897.17
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,"�6,180.00",HMR0260080,N,N/A,N,1030
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,"�7,371.00",HMR0260081,N,N/A,N,1228.5
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 19/03/2015,"�9,417.00",HMR0260018,N,N/A,N,1569.5
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,�120.00,HED0260359,N,N/A,N,N/A
Pendle Borough Council,Democratic & Legal Services,Supplies and Services,4404,Search Fees,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,�774.00,DAL0260245,N,N/A,N,N/A
Pendle Borough Council,Planning & Building Control,Supplies and Services,4705,Other Expenses,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�6,800.00",PBC0260338,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�1,278.00",HMR0260271,N,N/A,N,213
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�2,009.00",HMR0260267,N,N/A,N,334.83
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�2,249.00",HMR0260269,N,N/A,N,374.83
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�2,466.00",HMR0260276,N,N/A,N,411
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�2,735.00",HMR0260313,N,N/A,N,455.83
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�2,852.00",HMR0260268,N,N/A,N,475.33
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�7,475.00",HMR0260272,N,N/A,N,1245.83
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�9,725.00",HMR0260275,N,N/A,N,1620.83
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�11,543.00",HMR0260273,N,N/A,N,1923.83
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CH22,Ren Grant : 1996 Act,LANCASHIRE COUNTY COUNCIL,A0001690, 26/03/2015,"�13,934.00",HMR0260279,N,N/A,N,2322.33
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANDLIFE WILDFLOWERS LIMITED,A0062053, 19/03/2015,�895.00,PCO0260009,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2001,Bldgs : R & M : Day To Day,LANDSCAPE ENGINEERING LTD,A0013135, 26/03/2015,"�2,000.00",PCO0260300,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2005,Bldgs : Vandalism Repairs,LANDSCAPE ENGINEERING LTD,A0013135, 26/03/2015,�500.00,PCO0260300,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANDSCAPE ENGINEERING LTD,A0013135, 26/03/2015,"�2,640.00",PCO0260196,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANDSCAPE ENGINEERING LTD,A0013135, 26/03/2015,"�2,640.00",PCO0260198,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANDSCAPE ENGINEERING LTD,A0013135, 26/03/2015,"�1,575.00",PCO0260300,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3502,Hire of Plant,LANDSCAPE SUPPLY COMPANY,A0090209, 12/03/2015,�47.40,PCO0259609,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3502,Hire of Plant,LANDSCAPE SUPPLY COMPANY,A0090209, 12/03/2015,�89.94,PCO0259609,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3502,Hire of Plant,LANDSCAPE SUPPLY COMPANY,A0090209, 12/03/2015,�94.98,PCO0259609,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3502,Hire of Plant,LANDSCAPE SUPPLY COMPANY,A0090209, 12/03/2015,�116.04,PCO0259609,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Transport Related Expense,3502,Hire of Plant,LANDSCAPE SUPPLY COMPANY,A0090209, 12/03/2015,�161.94,PCO0259609,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 05/03/2015,�40.50,PCO0259247,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 05/03/2015,�4.87,HED0259556,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 05/03/2015,�15.98,HED0259556,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 05/03/2015,�32.00,HED0259556,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 05/03/2015,�44.66,HED0259556,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 05/03/2015,�46.41,HED0259556,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Supplies and Services,2,Expenditure : Materials,LANLEE SUPPLIES LIMITED,A0001672, 12/03/2015,�21.55,PCO0259588,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 12/03/2015,�126.00,PCO0259610,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 12/03/2015,�140.70,REG0259566,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 12/03/2015,�229.80,REG0259565,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 12/03/2015,�819.11,REG0259564,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,�27.85,HED0260025,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,�46.38,HED0260025,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,�46.38,HED0260025,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,�50.52,HED0260025,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,�41.60,REG0259626,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,�286.60,REG0259625,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,�286.60,REG0259627,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 19/03/2015,"�3,000.00",REG0259624,N,N/A,N,N/A
Pendle Borough Council,Parks & Recreation Services,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�91.20,PCO0260303,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�20.24,REG0260218,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�29.94,REG0260216,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�58.29,REG0260255,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�58.92,REG0260218,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�128.11,REG0260263,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�132.00,REG0260253,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�148.91,REG0260250,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�162.95,REG0260258,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�213.45,REG0260261,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LANLEE SUPPLIES LIMITED,A0001672, 26/03/2015,�297.00,REG0260217,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Supplies and Services,4401,Consultants Fees,LAVAT CONSULTING LIMITED,A0046100, 05/03/2015,�952.79,AAS0259508,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LBS WORLDWIDE LIMITED,A0001673, 12/03/2015,�769.88,REG0259568,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4739,Grants/Contributions,LBS WORLDWIDE LIMITED,A0001673, 19/03/2015,"�1,300.00",REG0260033,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4707,Miscellaneous : Other,LBS WORLDWIDE LIMITED,A0001673, 26/03/2015,�384.94,REG0260214,N,N/A,N,N/A
Pendle Borough Council,Housing Regeneration Services,Capital Costs,CD14,Capital : Payments,LEAVER HEATING,A0053460, 12/03/2015,�312.84,HMR0259620,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Capital Financing Costs,8202,Lease Costs : Transport/Plant,LEX AUTOLEASE LIMITED,A0066530, 12/03/2015,�258.76,PER0259691,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,LEX AUTOLEASE LIMITED,A0066530, 19/03/2015,�118.93,PER0260065,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Transport Related Expense,3806,Car Allows : Offs : Lease Exps,LEX AUTOLEASE LIMITED,A0066530, 19/03/2015,�125.89,PER0260065,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,LIBERATA UK LTD,A0051618, 12/03/2015,�105.00,PER0259681,N,N/A,N,N/A
Pendle Borough Council,Human Resources,Indirect Employee Expenses,1221,Recruitment,LIBERATA UK LTD,A0051618, 12/03/2015,�135.00,PER0259680,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Indirect Employee Expenses,1234,Pensions Increase Act Payments,LIBERATA UK LTD,A0051618, 12/03/2015,"�18,700.00",AAS0259751,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Premises Related Expense,2301,Rents,LIBERATA UK LTD,A0051618, 12/03/2015,"�1,707.26",AAS0259736,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4705,Other Expenses,LIBERATA UK LTD,A0051618, 12/03/2015,�115.00,REG0259773,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�2,320.56",AAS0259751,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�4,748.00",AAS0259749,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�10,672.50",AAS0259734,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�32,416.08",AAS0259734,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�24,207.22",AAS0259734,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�85,302.73",AAS0259734,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�49,680.77",AAS0259734,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�81,469.76",AAS0259734,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 12/03/2015,"�119,058.19",AAS0259734,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Financing Costs,8204,Lease costs:Computer (Orchard),LIBERATA UK LTD,A0051618, 12/03/2015,"�19,093.25",AAS0259751,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Capital Costs,CD14,Capital : Payments,LIBERATA UK LTD,A0051618, 12/03/2015,�330.00,REG0259773,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 26/03/2015,�469.41,AAS0260257,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 26/03/2015,�688.00,AAS0260262,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 26/03/2015,"�2,115.41",AAS0260256,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Agency Costs,5301,Liberata,LIBERATA UK LTD,A0051618, 26/03/2015,"�2,721.00",AAS0260259,N,N/A,N,N/A
Pendle Borough Council,Financial Services,Capital Costs,CD14,Capital : Payments,LIBERATA UK LTD,A0051618, 26/03/2015,"�2,774.43",AAS0260252,N,N/A,N,N/A
Pendle Borough Council,Economic Development & Tourism,Supplies and Services,4004,EFM Materials,LIBRA TEXTILES LTD,A0062627, 19/03/2015,"�2,500.00",REG0260050,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,LIMPET LABELS UK LIMITED,A0067671, 26/03/2015,�150.00,OPS0260332,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,LIMPET LABELS UK LIMITED,A0067671, 26/03/2015,�165.80,OPS0260329,N,N/A,N,N/A
Pendle Borough Council,Operational Services,Supplies and Services,4705,Other Expenses,LIMPET LABELS UK LIMITED,A0067671, 26/03/2015,�287.04,OPS0260335,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LITE,A0040032, 05/03/2015,�467.50,HED0259553,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LITE,A0040032, 12/03/2015,�100.00,HED0259782,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2001,Bldgs : R & M : Day To Day,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�140.00,HED0259521,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�25.00,HED0259531,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�29.00,HED0259532,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�85.00,HED0259523,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�165.00,HED0259531,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�195.00,HED0259532,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�60.00,HED0259520,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�390.00,HED0259520,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�49.00,HED0259547,N,N/A,N,N/A
Pendle Borough Council,Engineering & Special Projects,Premises Related Expense,2101,Grounds : R & M : Day to Day : Routine,LIVESEY BUILDING MAINTENANCE CONTRACTORS,A0066865, 05/03/2015,�65.00,HED0259522,N,N/A,N,N/A
