Organisation,Invoice Date,Supplier Name,Proclass Category,Service Area,Cost Centre Name,Invoiced
Rochdale,02/06/2014,SANDBROOK CC NURSERY,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£780.00
Rochdale,02/06/2014,SARAH TAYLOR,Unclassifiable,EARLY HELP AND SCHOOLS,SPONSORED DAY CARE,£567.00
Rochdale,02/06/2014,SCAMPS PRE-SCHOOL PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£720.00
Rochdale,17/06/2014,SCAMPS PRE-SCHOOL PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£4,446.97"
Rochdale,26/06/2014,SCOPED SOLUTIONS LIMITED,Information Communication Technology,-,EMPTY PROPERTY GRANT,"£5,000.00"
Rochdale,19/06/2014,SCOTT HUGHES,"Works - Construction, Repair & Maintenance",ECONOMY AND ENVIRONMENT,WHEATSHEAF ENTRANCE WORK,"£1,250.00"
Rochdale,13/06/2014,SEASHELL TRUST,Human Resources,EARLY HELP AND SCHOOLS,NON MAINTAINED POST 16,"£11,298.39"
Rochdale,17/06/2014,SEEROS PRIVATE DAY NURSURY,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£12,399.75"
Rochdale,02/06/2014,SEEROS PRIVATE DAY NURSURY,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£780.00
Rochdale,17/06/2014,SEEROS PRIVATE DAY NURSURY,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£12,850.56"
Rochdale,11/06/2014,SEFTON MBC,Human Resources,CUSTOMERS & CORPORATE SERVICES,LEGAL SERVICES,"£1,000.00"
Rochdale,19/06/2014,SENIORLINK ELDERCARE,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,CARELINE,"£6,267.93"
Rochdale,19/06/2014,SEVA SUPPORT LTD,Social Community Care Supplies & Services,LEARNING DIS & MENTAL HEALTH,LD FORUM - PERSONAL BUDGETS,£575.52
Rochdale,05/06/2014,SHAW TRUST,Information Communication Technology,LEARNING DIS & MENTAL HEALTH,PERSONAL BUDGET SUPPORT,£528.00
Rochdale,01/06/2014,SHINING STARS SWIMMING SCHEME,Arts & Leisure Services,EARLY HELP AND SCHOOLS,HEALTH RELATED SHORT BREAKS,"£4,037.50"
Rochdale,24/06/2014,SHUTTERS VILLAGE NURSERY,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£4,276.80"
Rochdale,24/06/2014,SHUTTERS VILLAGE NURSERY,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£6,664.68"
Rochdale,03/06/2014,SIGHT & SOUND TECHNOLOGY LIMITED,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,RCAT - SEN,"£2,795.00"
Rochdale,17/06/2014,SIMPLE TECHNOLOGY,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£1,075.00"
Rochdale,01/06/2014,SKYLIGHT CIRCUS ARTS,Arts & Leisure Services,EARLY HELP AND SCHOOLS,SHORT BREAKS REVENUE,£854.17
Rochdale,17/06/2014,SMALL WORLD NURSERIES LTD,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£5,227.20"
Rochdale,02/06/2014,SMALL WORLD NURSERIES LTD,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£660.00
Rochdale,17/06/2014,SMALL WORLD NURSERIES LTD,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£20,027.52"
Rochdale,02/06/2014,SMITHYBRIDGE PRIMARY SCHOOL,Financial Services,EARLY HELP AND SCHOOLS,SEN SUPPORT MAINSTREAM  LEA,"£4,410.00"
Rochdale,09/06/2014,SMW ARCHITECTS,"Works - Construction, Repair & Maintenance",ECONOMY AND ENVIRONMENT,WHEATSHEAF ENTRANCE WORK,"£10,500.00"
Rochdale,24/06/2014,SOCIAL CARE SERVICES LIMITED,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£14,300.00"
Rochdale,25/06/2014,SOCIAL CARE SERVICES LIMITED,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£4,819.23"
Rochdale,06/06/2014,SOFTCAT LTD,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£39,214.92"
Rochdale,17/06/2014,SOFTCAT LTD,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£17,407.78"
Rochdale,17/06/2014,SOFTCAT LTD,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£39,214.92"
Rochdale,17/06/2014,SOFTCAT LTD,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£3,826.00"
Rochdale,16/06/2014,SOLAR HYGIENE SUPPLIES,Domestic Goods,PHYSICAL DIS & OLDER PEOPLE,TUDOR COURT REHAB UNIT,£621.00
Rochdale,23/06/2014,SOLON SECURITY LIMITED,Education,-,CRIME PREVENTION AND COMMUNITY SAFETY,£784.60
Rochdale,24/06/2014,SPECIALISED ORTHOTIC SERVICES LTD,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,DOWLING STREET OCC THERAPY,"£1,270.91"
Rochdale,06/06/2014,SPECIALIST COMPUTER CENTRES PLC,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£2,960.90"
Rochdale,17/06/2014,SPECIALIST COMPUTER CENTRES PLC,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£2,319.60"
Rochdale,17/06/2014,SPECIALIST COMPUTER CENTRES PLC,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,REFRESH PROGRAMME,"£13,812.50"
Rochdale,17/06/2014,SPRING WILLOWS PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£2,316.60"
Rochdale,02/06/2014,SPRING WILLOWS PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£780.00
Rochdale,17/06/2014,SPRING WILLOWS PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£5,598.72"
Rochdale,13/06/2014,SPRING WILLOWS PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,SEN SUPPORT MAINSTREAM  LEA,£750.00
Rochdale,23/06/2014,SPUR INFORMATION SOLUTIONS LIMITED,Information Communication Technology,PROPERTY AND HIGHWAYS,DECRIMINALISATION OF CAR PARKING,"£6,440.36"
Rochdale,02/06/2014,SPUR INFORMATION SOLUTIONS LIMITED,Information Communication Technology,PROPERTY AND HIGHWAYS,MOBILE CCTV ENFORCEMENT,"£28,150.00"
Rochdale,06/06/2014,SSI SCHAEFER LIMITED,Environmental Services,ECONOMY AND ENVIRONMENT,BLUE WASTE PAPER BINS,"£1,072.00"
Rochdale,25/06/2014,SSI SCHAEFER LIMITED,Environmental Services,ECONOMY AND ENVIRONMENT,BLUE WASTE PAPER BINS,"£15,262.20"
Rochdale,05/06/2014,SSI SCHAEFER LIMITED,Environmental Services,ECONOMY AND ENVIRONMENT,WHEEL BINS,£810.00
Rochdale,26/06/2014,SSI SCHAEFER LIMITED,Environmental Services,ECONOMY AND ENVIRONMENT,WHEEL BINS,"£15,262.20"
Rochdale,16/06/2014,ST ANNES ACADEMY,Financial Services,EARLY HELP AND SCHOOLS,SEN SUPPORT MAINSTREAM  LEA,"£2,729.54"
Rochdale,02/06/2014,ST JAMES CE PRIMARY SCHOOL,Facilities & Management Services,EARLY HELP AND SCHOOLS,SEN SUPPORT MAINSTREAM  LEA,"£1,844.00"
Rochdale,17/06/2014,ST JOSEPHS PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£9,088.20"
Rochdale,02/06/2014,ST JOSEPHS PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£660.00
Rochdale,17/06/2014,ST JOSEPHS PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£23,118.45"
Rochdale,17/06/2014,ST VINCENT`S PRE SCHOOL,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£4,884.98"
Rochdale,13/06/2014,ST VINCENTS HOUSING ASSOCIATION,Housing Management,LEARNING DIS & MENTAL HEALTH,LD SUPPORTED LIVING CLUSTER1  RMBC,£527.68
Rochdale,17/06/2014,STANNAH LIFT SERVICES LTD,Facilities & Management Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"£1,105.88"
Rochdale,17/06/2014,STANNAH LIFT SERVICES LTD,Facilities & Management Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"£1,848.00"
Rochdale,25/06/2014,STANNAH LIFT SERVICES LTD,Facilities & Management Services,PHYSICAL DIS & OLDER PEOPLE,DISABLED FACILITIES GRANT,"£4,887.00"
Rochdale,06/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,200.00"
Rochdale,06/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,500.00"
Rochdale,17/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£2,800.00"
Rochdale,17/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£3,500.00"
Rochdale,17/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£2,700.00"
Rochdale,17/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,200.00"
Rochdale,23/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,500.00"
Rochdale,23/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,750.00"
Rochdale,23/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,500.00"
Rochdale,23/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,750.00"
Rochdale,23/06/2014,STHREE PARTNERSHIP LLP,Human Resources,CUSTOMERS & CORPORATE SERVICES,BUSINESS INTELLIGENCE SYSTEMS,"£1,400.00"
Rochdale,05/06/2014,STOCKPORT METROPOLITAN BOROUGH COUNCIL,Public Bodies,-,BROADBAND,"£312,500.00"
Rochdale,06/06/2014,STOREYS EDWARD SYMMONS LTD,Consultancy,FINANCE SERVICES,MUSEUM GENERAL,"£13,971.92"
Rochdale,24/06/2014,STOREYS EDWARD SYMMONS LTD,Consultancy,FINANCE SERVICES,MUSEUM GENERAL,"£11,515.00"
Rochdale,24/06/2014,STOREYS EDWARD SYMMONS LTD,Consultancy,FINANCE SERVICES,MUSEUM GENERAL,"£2,456.92"
Rochdale,11/06/2014,STRAND PHARMACY,Healthcare,PUBLIC HEALTH,STOP SMOKING,£737.36
Rochdale,27/06/2014,STYLE MAGAZINE,Education,ECONOMY AND ENVIRONMENT,ECONOMIC & COMMUNITY AFFAIRS,£500.00
Rochdale,17/06/2014,SUNFLOWER NURSERIES LIMITED,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£6,415.20"
Rochdale,02/06/2014,SUNFLOWER NURSERIES LIMITED,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£780.00
Rochdale,17/06/2014,SUNFLOWER NURSERIES LIMITED,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£9,452.38"
Rochdale,17/06/2014,SUNSHINE PLAYGROUP,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£5,166.72"
Rochdale,17/06/2014,SUPERTOTS DAY NURSERY,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£6,237.00"
Rochdale,02/06/2014,SUPERTOTS DAY NURSERY,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£660.00
Rochdale,17/06/2014,SUPERTOTS DAY NURSERY,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£19,027.01"
Rochdale,17/06/2014,SWIFT DATAPRO,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,THIRD PARTY CONTRACTS,"£10,816.00"
Rochdale,04/06/2014,SWIIS FOSTER CARE LIMITED,Human Resources,CHILDREN’S SOCIAL CARE,INDEPENDENT FOSTER CARE,£874.00
Rochdale,13/06/2014,TAMESIDE MBC,Human Resources,-,SEXUAL HEALTH SERVICES,"£14,900.00"
Rochdale,04/06/2014,TARIQ CHOHAN,Unclassifiable,ECONOMY AND ENVIRONMENT,EDUCATION HOME TO SCHOOL,"£1,952.00"
Rochdale,10/06/2014,TEAM TEACH LIMITED,Human Resources,CHILDREN’S SOCIAL CARE,CSC TRAINING EXPENSES,"£3,621.00"
Rochdale,05/06/2014,TECHNICAL SITE DISTRIBUTION LTD,Building Construction Materials,ECONOMY AND ENVIRONMENT,LANDSCAPE SERVICES,£583.00
Rochdale,17/06/2014,TEDDY BEAR NURSERY LTD,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£2,138.40"
Rochdale,20/06/2014,TEDDY BEAR NURSERY LTD,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£1,900.80"
Rochdale,19/06/2014,TELEREAL TRILLIUM,"Works - Construction, Repair & Maintenance",ECONOMY AND ENVIRONMENT,TOWN CENTRE EAST FEASIBILITY 51K 07/08,£700.00
Rochdale,19/06/2014,TELEREAL TRILLIUM,"Works - Construction, Repair & Maintenance",ECONOMY AND ENVIRONMENT,TOWN CENTRE EAST FEASIBILITY 51K 07/08,"£7,751.08"
Rochdale,19/06/2014,TELEREAL TRILLIUM,"Works - Construction, Repair & Maintenance",ECONOMY AND ENVIRONMENT,TOWN CENTRE EAST FEASIBILITY 51K 07/08,"£4,500.00"
Rochdale,17/06/2014,THE APPLE TREE PRIVATE DAY NURSERY,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£9,380.52"
Rochdale,11/06/2014,THE BOND BOARD LIMITED,Housing Management,-,DISCRETIONARY CRISIS FUND,"£4,874.00"
Rochdale,11/06/2014,THE BOND BOARD LIMITED,Housing Management,-,DISCRETIONARY CRISIS FUND,"£5,000.00"
Rochdale,05/06/2014,THE BRUCE BOUCHER CONSULTANCY,Consultancy,ECONOMY AND ENVIRONMENT,1 RIVERSIDE,"£2,340.00"
Rochdale,06/06/2014,THE LESBIAN & GAY FOUNDATION,Financial Services,PUBLIC HEALTH,SEXUAL HEALTH SERVICES,"£2,040.00"
Rochdale,06/06/2014,THE MEARS GROUP,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£3,057.59"
Rochdale,16/06/2014,THE MEARS GROUP,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£3,155.23"
Rochdale,20/06/2014,THE MEARS GROUP,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£3,194.81"
Rochdale,27/06/2014,THE MEARS GROUP,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,OLDER PEOPLES AGENCY PROVISION,"£8,327.47"
Rochdale,01/06/2014,THE NATIONAL AUTISTIC SOCIETY,Human Resources,EARLY HELP AND SCHOOLS,HEALTH RELATED SHORT BREAKS,"£1,300.00"
Rochdale,17/06/2014,THE OLD LIBRARY PDN,Unclassifiable,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£2,079.00"
Rochdale,17/06/2014,THE OLD LIBRARY PDN,Unclassifiable,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£11,298.42"
Rochdale,06/06/2014,THE OYSTER PARTNERSHIP LTD,Human Resources,ECONOMY AND ENVIRONMENT,DEVELOPMENT MANAGEMENT - PLANNING APPS,£754.00
Rochdale,06/06/2014,THE OYSTER PARTNERSHIP LTD,Human Resources,ECONOMY AND ENVIRONMENT,DEVELOPMENT MANAGEMENT - PLANNING APPS,£937.25
Rochdale,20/06/2014,THE OYSTER PARTNERSHIP LTD,Human Resources,ECONOMY AND ENVIRONMENT,DEVELOPMENT MANAGEMENT - PLANNING APPS,£923.30
Rochdale,20/06/2014,THE OYSTER PARTNERSHIP LTD,Human Resources,ECONOMY AND ENVIRONMENT,DEVELOPMENT MANAGEMENT - PLANNING APPS,£949.50
Rochdale,20/06/2014,THE OYSTER PARTNERSHIP LTD,Human Resources,ECONOMY AND ENVIRONMENT,DEVELOPMENT MANAGEMENT - PLANNING APPS,£941.50
Rochdale,10/06/2014,THE PENNINE ACUTE HOSPITALS NHS TRUST,Healthcare,CUSTOMERS & CORPORATE SERVICES,DRUGS & ALCOHOL - SPECIALIST D&A SRVC,"£3,273.61"
Rochdale,18/06/2014,THE PENNINE ACUTE HOSPITALS NHS TRUST,Healthcare,CUSTOMERS & CORPORATE SERVICES,MANAGEMENT ADMIN,"£8,499.50"
Rochdale,03/06/2014,THE PENNINE ACUTE HOSPITALS NHS TRUST,Healthcare,PUBLIC HEALTH,OBESITY COMMISSIONING,"£65,474.00"
Rochdale,24/06/2014,THE TOGETHER TRUST,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£11,067.00"
Rochdale,24/06/2014,THE TOGETHER TRUST,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£15,742.73"
Rochdale,24/06/2014,THE TOGETHER TRUST,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£10,185.67"
Rochdale,24/06/2014,THE TOGETHER TRUST,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£10,181.02"
Rochdale,01/06/2014,THE TOGETHER TRUST,Social Community Care Supplies & Services,EARLY HELP AND SCHOOLS,SHORT BREAKS REVENUE,"£2,458.33"
Rochdale,18/06/2014,THE UNIVERSITY OF MANCHESTER,Human Resources,ECONOMY AND ENVIRONMENT,FLOOD RESILIENCE COMMUNITY PATHFINDER,"£5,714.00"
Rochdale,17/06/2014,THE WILLOWS PRIVATE DAY NURSERY,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£1,425.60"
Rochdale,12/06/2014,THE WOODSIDE MEDICAL CENTRE,Healthcare,PUBLIC HEALTH,SEXUAL HEALTH SERVICES,"£1,309.49"
Rochdale,09/06/2014,THOMAS KERSHAW BUILDERS LTD,"Works - Construction, Repair & Maintenance",-,TOWN HALL - GRATES 324,"£11,718.00"
Rochdale,17/06/2014,TINKERBELL CHILDRENS DAY NURSERY,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£7,662.60"
Rochdale,02/06/2014,TINKERBELL CHILDRENS DAY NURSERY,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£720.00
Rochdale,17/06/2014,TINKERBELL CHILDRENS DAY NURSERY,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£9,107.36"
Rochdale,26/06/2014,TOMAX BUILDING SERVICES LTD,"Works - Construction, Repair & Maintenance",PROPERTY AND HIGHWAYS,REFURB OF RDALE CEMETERY LODGE (1&2),"£7,600.00"
Rochdale,04/06/2014,TOTAL PHYSIOTHERAPY LIMITED,Healthcare,FINANCE SERVICES,BLUE BADGES,"£1,110.00"
Rochdale,17/06/2014,TOTS JUNCTION,Financial Services,EARLY HELP AND SCHOOLS,FREE NURSERY PLACES 2 YEAR OLDS,"£3,237.30"
Rochdale,02/06/2014,TOTS JUNCTION,Financial Services,EARLY HELP AND SCHOOLS,MTCE OF INCLUSIVE CHILDCARE PLACES,£780.00
Rochdale,17/06/2014,TOTS JUNCTION,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£7,582.08"
Rochdale,05/06/2014,TRAKM8 LIMITED,Vehicle Management,ECONOMY AND ENVIRONMENT,EMS TRANSFORMATION PROJECT PHASE 1 REV,"£1,836.00"
Rochdale,10/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,-,HIP BOLTON ROAD,"£1,944.24"
Rochdale,16/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,-,HIP BRIDGE STREET,£780.00
Rochdale,02/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,-,HIP MANCHESTER ROAD,£838.47
Rochdale,02/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,-,HIP MANCHESTER ROAD,£984.24
Rochdale,03/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,-,HIP QUEENS PARK ROAD - LOCALISED REPAIRS,"£1,920.00"
Rochdale,05/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,-,HIP ROCHDALE ROAD - SPLIT BUDGET HIP/CAP,"£2,608.47"
Rochdale,03/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,-,INNER RING ROAD PIF,"£1,054.40"
Rochdale,03/06/2014,TRANSPORT FOR GREATER MANCHESTER,Financial Services,PROPERTY AND HIGHWAYS,GATEWAY BARRIER IMPROVEMENTS,"£1,854.24"
Rochdale,04/06/2014,TRAX CARE LTD,Social Community Care Supplies & Services,CHILDREN’S SOCIAL CARE,EXTERNAL RESIDENTIAL PLACEMENTS,"£19,928.57"
Rochdale,17/06/2014,TREETOPS NURSERY,Financial Services,EARLY HELP AND SCHOOLS,NURSERY EDUCATION GRANT  3YR OLDS,"£5,631.15"
Rochdale,10/06/2014,TRENCH RIGHT LTD,Environmental Services,-,CORING,"£6,920.10"
Rochdale,10/06/2014,TRINITY MIRROR NORTH WEST & NORTH WALES LTD,Education,FINANCE SERVICES,PR MEDIA AND MARKETING,"£1,004.93"
Rochdale,16/06/2014,TRINITY MIRROR NORTH WEST & NORTH WALES LTD,Education,FINANCE SERVICES,PR MEDIA AND MARKETING,£700.91
Rochdale,19/06/2014,TSL EDUCATION LIMITED,Human Resources,-,ADVISORY SERVICE  GENERAL,"£1,398.24"
Rochdale,19/06/2014,TTP COMMUNITIES LTD,Social Community Care Supplies & Services,CUSTOMERS & CORPORATE SERVICES,DRUGS & ALCOHOL - SPECIALIST D&A SRVC,£792.00
Rochdale,25/06/2014,TUNSTALL HEALTHCARE (UK) LTD,Social Community Care Supplies & Services,PHYSICAL DIS & OLDER PEOPLE,CARELINE,"£1,058.00"
Rochdale,10/06/2014,TURNING POINT SERVICES LIMITED,Social Community Care Supplies & Services,CUSTOMERS & CORPORATE SERVICES,DRUGS & ALCOHOL - SPECIALIST D&A SRVC,"£16,100.00"
Rochdale,10/06/2014,TURNING POINT SERVICES LIMITED,Social Community Care Supplies & Services,CUSTOMERS & CORPORATE SERVICES,DRUGS & ALCOHOL - SPECIALIST D&A SRVC,"£8,740.00"
Rochdale,20/06/2014,TURNING POINT SERVICES LIMITED,Social Community Care Supplies & Services,CUSTOMERS & CORPORATE SERVICES,DRUGS & ALCOHOL - SPECIALIST D&A SRVC,"£9,660.00"
Rochdale,06/06/2014,TWM TRAFFIC CONTROL SYSTEMS,Street & Traffic Management,-,NON ILLUMINATED SIGNS,"£2,248.00"
Rochdale,06/06/2014,TWM TRAFFIC CONTROL SYSTEMS,Street & Traffic Management,-,NON ILLUMINATED SIGNS,"£1,395.00"
Rochdale,20/06/2014,UK CONTAINER MAINTENANCE LTD,Environmental Services,ECONOMY AND ENVIRONMENT,DOMESTIC WASTE,"£1,415.00"
Rochdale,23/06/2014,ULVERSCROFT LARGE PRINT BOOKS LTD,Education,CUSTOMERS & CORPORATE SERVICES,BIBS UNIT,£563.20
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,-,DISPOSAL COSTS,"£1,380.10"
Rochdale,20/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,-,INDUSTRIAL ESTATE,"£4,006.58"
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,CHILDREN’S SOCIAL CARE,CONTACT OFFICERS,£530.48
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,CUSTOMERS & CORPORATE SERVICES,SMALLBRIDGE LIBRARY,£747.74
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,EARLY HELP AND SCHOOLS,HIGHWOOD RESOURCE CENTRE,"£1,149.95"
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,ECONOMY AND ENVIRONMENT,DEPOT GREEN LANE GENERAL,"£1,122.18"
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,ECONOMY AND ENVIRONMENT,PARKS HEYWOOD,£648.11
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,ECONOMY AND ENVIRONMENT,TOWN HALL,"£3,492.49"
Rochdale,12/06/2014,UNITED UTILITIES WATER LIMITED,Utilities,PROPERTY AND HIGHWAYS,MANAGEMENT OF PROPERTIES,"£2,082.29"
Rochdale,13/06/2014,UNITY PARTNERSHIP LTD,Information Communication Technology,PROPERTY AND HIGHWAYS,HIGHWAYS CAPITAL INVESTMENT,"£42,564.71"
Rochdale,16/06/2014,UNITY PARTNERSHIP LTD,Information Communication Technology,PROPERTY AND HIGHWAYS,HIGHWAYS CAPITAL INVESTMENT,"£8,998.00"
Rochdale,16/06/2014,UNITY PARTNERSHIP LTD,Information Communication Technology,PROPERTY AND HIGHWAYS,HIGHWAYS CAPITAL INVESTMENT,"£6,866.72"
Rochdale,10/06/2014,UNITY PARTNERSHIP LTD,Information Communication Technology,PROPERTY AND HIGHWAYS,NETWORK MANAGEMENT,"£2,896.80"
Rochdale,25/06/2014,UPDATA INFRASTRUCTURE UK LTD,Information Communication Technology,CUSTOMERS & CORPORATE SERVICES,EDIT GENERAL,"£33,252.00"
