Organisation Name,Effective date,Service,Supplier Name,Paid Date,Net Amount (£),Purpose,Transaction Number
ROCHDALE BOROUGH COUNCIL,15/02/2016,EARLY HELP AND SCHOOLS,EVIDENCE BASED PSYCHOLOGY HUB LTD,15/02/2016,4000.00,ACTIVITIES,V000981771
ROCHDALE BOROUGH COUNCIL,15/02/2016,EARLY HELP AND SCHOOLS,EVIDENCE BASED PSYCHOLOGY HUB LTD,15/02/2016,6800.00,ACTIVITIES,V000981771
ROCHDALE BOROUGH COUNCIL,15/02/2016,EARLY HELP AND SCHOOLS,FIRWOOD MANOR PREPARATORY SCHOOL,15/02/2016,1402.80,OTHER LA`S - SEN PROVISION,V000974218
ROCHDALE BOROUGH COUNCIL,15/02/2016,EARLY HELP AND SCHOOLS,MANCHESTER UNITED FOOTBALL CLUB LIMITED,15/02/2016,2160.38,EVENTS,V000981769
ROCHDALE BOROUGH COUNCIL,15/02/2016,EARLY HELP AND SCHOOLS,STONE COMPUTERS LIMITED,15/02/2016,5050.00,IT EQUIPMENT,V000981799
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,-693.93,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,693.93,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,736.79,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,763.19,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,786.68,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,798.95,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,808.22,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,833.62,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,874.86,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,878.22,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,882.72,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,885.72,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,889.08,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,892.68,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,899.33,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,905.26,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,928.43,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,931.03,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,942.14,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,945.00,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,959.96,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1025.05,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1027.26,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1028.72,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1115.01,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1130.31,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1146.86,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1148.70,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1179.78,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1203.49,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1300.84,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1314.75,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1328.98,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1334.79,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1335.58,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1341.17,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1365.34,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1368.94,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1384.03,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1395.76,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1398.84,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1411.24,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1412.53,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1420.43,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1437.63,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1548.66,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1558.90,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1603.34,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,2172.59,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,2858.78,GAS,V000974581
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,GM BUSINESS SUPPORT LIMITED,15/02/2016,31000.00,ACTIVITIES,V000981940
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,GTM ELECTRICAL SERVICES LIMITED,15/02/2016,850.00,ELECTRICAL,V000979252
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,GTM ELECTRICAL SERVICES LIMITED,15/02/2016,892.00,ELECTRICAL,V000979250
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,GTM ELECTRICAL SERVICES LIMITED,15/02/2016,996.00,ELECTRICAL,V000979260
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,J COONEY LTD,15/02/2016,5048.67,ROADWORKS,V000978660
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,QUARTERBRIDGE PROJECT MANAGEMENT LTD,15/02/2016,7788.80,OTHER SURVEYS,V000981833
ROCHDALE BOROUGH COUNCIL,15/02/2016,ECONOMY DIRECTORATE,ROCHDALE TRAINING ASSOCIATION LIMITED,15/02/2016,800.00,TRAINING-QUALIFICATION,V000973550
ROCHDALE BOROUGH COUNCIL,15/02/2016,FINANCE SERVICES,CO-OP PAYPOINT,15/02/2016,5516.91,BANK CHARGES,V000981719
ROCHDALE BOROUGH COUNCIL,15/02/2016,FINANCE SERVICES,DISCLOSURE & BARRING SERVICE,15/02/2016,3326.00,TRANSACTIONS-EXPENDITURE,V000980212
ROCHDALE BOROUGH COUNCIL,15/02/2016,FINANCE SERVICES,EXPERIAN LIMITED,15/02/2016,2000.00,CONTRACTED SERVICES,V000980136
ROCHDALE BOROUGH COUNCIL,15/02/2016,LEARNING DIS & MENTAL HEALTH,COASTAL CHILD & ADOLESCENT THERAPUTIC SERVICES LTD,15/02/2016,2200.00,SOCIAL SERVICES OTHER,V000977958
ROCHDALE BOROUGH COUNCIL,15/02/2016,LEARNING DIS & MENTAL HEALTH,CREATIVE SUPPORT LTD,15/02/2016,828.12,PERSONAL BUDGETS - MANAGED,V000981819
ROCHDALE BOROUGH COUNCIL,15/02/2016,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,15/02/2016,529.83,PERSONAL BUDGETS - MANAGED,V000975484
ROCHDALE BOROUGH COUNCIL,15/02/2016,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,15/02/2016,1031.25,PERSONAL BUDGETS - MANAGED,V000975483
ROCHDALE BOROUGH COUNCIL,15/02/2016,LEARNING DIS & MENTAL HEALTH,CROSSROADS CARE IN GREATER MANCHESTER,15/02/2016,1464.65,PERSONAL BUDGETS - MANAGED,V000975468
ROCHDALE BOROUGH COUNCIL,15/02/2016,LEARNING DIS & MENTAL HEALTH,PANZTEL UK LTD,15/02/2016,5058.77,SOFTWARE,V000978166
ROCHDALE BOROUGH COUNCIL,15/02/2016,LEARNING DIS & MENTAL HEALTH,TURNING POINT SERVICES LIMITED,15/02/2016,16876.71,SP BLOCK PAYMENTS - EXTERNAL,V000981955
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,AQUABLAST SERVICES LIMITED,15/02/2016,645.00,EQUIPMENT - GENERAL,V000981705
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BARKATH LIMITED,15/02/2016,1839.20,MEDICAL FEES,V000981756
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BARKATH LIMITED,15/02/2016,2871.00,HISTOLOGY PAYMENTS,V000981756
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BENATAR CONSULTANTS LIMITED,15/02/2016,1064.80,MEDICAL FEES,V000981752
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BENATAR CONSULTANTS LIMITED,15/02/2016,1587.00,HISTOLOGY PAYMENTS,V000981752
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BODEN & DAVIES LTD,15/02/2016,841.02,CENTRAL HEATING,V000981897
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,504.55,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,517.99,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,528.32,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,541.38,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,543.11,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,561.13,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,567.43,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,570.21,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,575.75,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,577.95,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,581.77,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,599.35,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,609.78,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,646.29,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,677.27,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,741.21,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,742.20,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,748.86,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,791.43,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,816.97,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,926.62,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1160.45,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1476.67,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1730.96,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1766.05,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1800.87,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1932.66,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,1974.31,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,2254.34,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,2349.36,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,2409.22,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,4020.65,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,510.16,GAS,V000975421
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,527.17,GAS,V000975430
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,619.89,GAS,V000975446
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,989.11,GAS,V000975442
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,1198.53,GAS,V000975431
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,1600.32,GAS,V000974044
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,1885.90,GAS,V000974695
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,CORONA ENERGY RETAIL 4 LIMITED,15/02/2016,3372.04,GAS,V000974126
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,COZY CARS,15/02/2016,576.00,TAXI HIRE,V000981864
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,DR A PADWELL,15/02/2016,2229.00,HISTOLOGY PAYMENTS,V000981724
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,DR A PADWELL,15/02/2016,4430.40,MEDICAL FEES,V000981724
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,DR ABDUL QUADER GANJIFROCKWALA,15/02/2016,774.40,MEDICAL FEES,V000981757
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,DR K BAIDEN-AMISSAH,15/02/2016,968.00,MEDICAL FEES,V000981761
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,DR S TITI,15/02/2016,2882.60,MEDICAL FEES,V000981743
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,DR VINITA CHARAN,15/02/2016,957.00,HISTOLOGY PAYMENTS,V000981753
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,DR VINITA CHARAN,15/02/2016,1548.80,MEDICAL FEES,V000981753
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/02/2016,600.75,TOXICOLOGY PAYMENTS,V000981739
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/02/2016,1055.00,TOXICOLOGY PAYMENTS,V000981692
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/02/2016,1360.00,TOXICOLOGY PAYMENTS,V000981764
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/02/2016,1610.00,TOXICOLOGY PAYMENTS,V000981696
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/02/2016,1740.00,TOXICOLOGY PAYMENTS,V000981763
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,FORENSICS LTD,15/02/2016,1940.00,TOXICOLOGY PAYMENTS,V000981722
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,GBS ACCIDENT REPAIR SPECIALISTS,15/02/2016,570.00,TRANSACTIONS-EXPENDITURE,V000981948
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,GTM ELECTRICAL SERVICES LIMITED,15/02/2016,4917.59,REPAIRS & ALTS OF BUILDINGS,V000979251
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,LAE VEHICLE RENTAL LTD,15/02/2016,532.00,TRANSACTIONS-EXPENDITURE,V000981855
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,MECHPLANT NORTH WEST LIMITED,15/02/2016,693.00,EQUIPMENT - GENERAL,V000978309
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM & ROCHDALE GROUNDWORK TRUST LTD,15/02/2016,2730.50,FEES -CONSTRUCTION CONVERSION RENOVATION,V000978052
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,ORCHARD  RECYCLING SERVICE LTD,15/02/2016,645.95,EQUIPMENT - GENERAL,V000981713
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,PITNEY BOWES POSTAGE BY PHONE,15/02/2016,10000.00,TRANSACTIONS-EXPENDITURE,V000979021
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE & DIST CITIZENS ADVICE BUREAU,15/02/2016,941.67,CITIZENS ADVICE BUREAU,V000979020
ROCHDALE BOROUGH COUNCIL,15/02/2016,NEIGHBOURHOODS AND ENVIRONMENT,RUSHTONS DEVELOPMENTS LTD,15/02/2016,916.67,ROOF WORK/REPLACEMENT,V000978019
ROCHDALE BOROUGH COUNCIL,15/02/2016,PHYSICAL DIS & OLDER PEOPLE,ALLIED HEALTHCARE GROUP LIMITED,15/02/2016,3280.82,HOME CARE - ADULT SERVICES,V000979031
ROCHDALE BOROUGH COUNCIL,15/02/2016,PHYSICAL DIS & OLDER PEOPLE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,678.43,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,PHYSICAL DIS & OLDER PEOPLE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,798.36,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,PHYSICAL DIS & OLDER PEOPLE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,821.23,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,PHYSICAL DIS & OLDER PEOPLE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,823.94,ELECTRICITY,V000981760
ROCHDALE BOROUGH COUNCIL,15/02/2016,PHYSICAL DIS & OLDER PEOPLE,BRITISH GAS BUSINESS ELECTRIC,15/02/2016,828.38,ELECTRICITY,V000981760
