Customer,Number of Travellers,Total Cost ex VAT,Travel Class,Travel Date,Journey Start Point,Journey Finish Point,Air Carrier
Ministry of Justice,1,161.8,Economy,11/16/2011,GLA,SYY,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,70.35,Economy,11/16/2011,LGW,MAN,BRITISH AIRWAYS
Ministry of Justice,1,272.48,Economy,11/17/2011,GLA,LHR,BRITISH AIRWAYS
Ministry of Justice,1,86.53,Economy,11/17/2011,LPL,BFS,EASYJET
Ministry of Justice,1,86,Economy,11/17/2011,GLA,CAL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,86,Economy,11/17/2011,GLA,CAL,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,86,Economy,11/17/2011,GLA,CAL,FLYBE BRITISH EUROPEAN
National Offender Management Service,1,577.6,Economy,11/18/2011,BKK,LHR,BRITISH AIRWAYS
Ministry of Justice,1,267.3,Economy,11/18/2011,LHR,AMS,BRITISH AIRWAYS
Ministry of Justice,1,160.27,Economy,11/18/2011,EDI,LCY,BRITISH AIRWAYS
Ministry of Justice,1,89.53,Economy,11/18/2011,EDI,LGW,EASYJET
National Offender Management Service,1,83.41,Economy,11/18/2011,LGW,BLQ,BRITISH AIRWAYS
National Offender Management Service,1,78.53,Economy,11/18/2011,BRS,NCL,EASYJET
Ministry of Justice,1,767.76,Economy,11/20/2011,MAN,KIN,BRITISH AIRWAYS
Ministry of Justice,1,161.19,Economy,11/20/2011,LHR,EDI,BMI
Ministry of Justice,1,170.2,Economy,11/23/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,116.37,Economy,11/23/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,83.53,Economy,11/23/2011,LTN,GLA,EASYJET
Ministry of Justice,1,37.5,Economy,11/23/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,0,0,Economy,11/23/2011,EDI,BHX,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,125.78,Economy,11/24/2011,LHR,GLA,BRITISH AIRWAYS
National Offender Management Service,1,93.28,Economy,11/24/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,192.61,Economy,11/29/2011,INV,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,158.27,Economy,11/30/2011,EDI,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,158.27,Economy,11/30/2011,EDI,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,158.27,Economy,11/30/2011,EDI,KOI,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,233.92,Economy,12/1/2011,SOU,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,66.99,Economy,12/1/2011,EDI,WIC,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,152.67,Economy,12/7/2011,EDI,LCY,BRITISH AIRWAYS
National Offender Management Service,1,103.96,Economy,12/7/2011,EMA,EDI,BMI BABY
National Offender Management Service,1,103.96,Economy,12/7/2011,EMA,EDI,BMI BABY
National Offender Management Service,1,83.53,Economy,12/7/2011,LTN,GLA,EASYJET
Ministry of Justice,1,82.96,Economy,12/7/2011,BHX,GLA,FLYBE BRITISH EUROPEAN
Ministry of Justice,1,97.78,Economy,12/9/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,97.78,Economy,12/9/2011,LHR,GLA,BRITISH AIRWAYS
Ministry of Justice,1,48.98,Economy,12/9/2011,EMA,GLA,BMI BABY
National Offender Management Service,1,969.43,Economy,12/11/2011,LHR,GRU,BRITISH AIRWAYS
National Offender Management Service,1,969.43,Economy,12/11/2011,LHR,GRU,BRITISH AIRWAYS
National Offender Management Service,1,1354.8,Economy,12/15/2011,GRU,LHR,BRITISH AIRWAYS
Ministry of Justice,1,183.73,Economy,12/15/2011,GLA,LCY,BRITISH AIRWAYS
Ministry of Justice,1,163.73,Economy,12/15/2011,GLA,LCY,BRITISH AIRWAYS
National Offender Management Service,1,129.5,Economy,12/15/2011,AMS,OTP,KLM-ROYAL DUTCH AIRLINES
National Offender Management Service,1,348.7,Economy,12/16/2011,BCN,OTP,TAROM
National Offender Management Service,1,323.2,Economy,12/16/2011,BHX,OTP,AIR FRANCE
National Offender Management Service,1,269.6,Economy,12/16/2011,LHR,OTP,BRITISH AIRWAYS
National Offender Management Service,1,162,Economy,12/16/2011,BRU,BBU,BOLIVIANA DE AVIACION - BOA
National Offender Management Service,1,96,Economy,12/19/2011,OTP,LHR,BRITISH AIRWAYS
National Offender Management Service,1,93.28,Economy,12/23/2011,LHR,GLA,BRITISH AIRWAYS
