Organisation Name,Effective Date,Service,Supplier Name,Paid Date,Net Amount (£),Purpose,Transaction Number
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,08/04/2016,593.3,RESIDENTIAL LONG TERM,V000998245
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,08/04/2016,2510,PERSONAL BUDGETS - MANAGED,V000998246
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,ALTERNATIVE FUTURES GROUP LTD,08/04/2016,806.4,PERSONAL BUDGETS - MANAGED,V000998247
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,THE HESLEY GROUP LTD,08/04/2016,16846,RESIDENTIAL LONG TERM,V000998249
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,549.88,NURSING LONG TERM,V000998250
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,08/04/2016,1394.8,NURSING LONG TERM,V000998253
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,08/04/2016,1087.36,RESIDENTIAL LONG TERM,V000998254
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HORIZON  RESIDENTIAL HOMES LTD,08/04/2016,1172,RESIDENTIAL LONG TERM,V000998255
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,08/04/2016,1055.78,RESIDENTIAL LONG TERM,V000998256
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,CHADDERTON TOTAL CARE UNIT LTD,08/04/2016,1255.4,RESIDENTIAL LONG TERM,V000998258
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,08/04/2016,936.48,RESIDENTIAL LONG TERM,V000998259
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,1069.12,RESIDENTIAL LONG TERM,V000998260
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998263
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,08/04/2016,631.84,RESIDENTIAL LONG TERM,V000998264
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HIGHFIELD HALL,08/04/2016,884.7,RESIDENTIAL LONG TERM,V000998265
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,HC ONE LTD,08/04/2016,1105.78,RESIDENTIAL LONG TERM,V000998266
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,802.48,NURSING LONG TERM,V000998267
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1263.4,RESIDENTIAL LONG TERM,V000998268
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BROUGHTON HOUSE,08/04/2016,914.42,RESIDENTIAL LONG TERM,V000998271
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,ALMOND VILLAS LIMITED,08/04/2016,5040,RESIDENTIAL LONG TERM,V000998272
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES COM 5 LTD,08/04/2016,888.76,RESIDENTIAL LONG TERM,V000998273
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES COM 5 LTD,08/04/2016,876.63,RESIDENTIAL LONG TERM,V000998274
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,1065.66,RESIDENTIAL LONG TERM,V000998275
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,08/04/2016,1148,NURSING LONG TERM,V000998276
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FIDELITY RESIDENTIAL LIMITED,08/04/2016,1090.96,RESIDENTIAL LONG TERM,V000998277
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1091.14,RESIDENTIAL LONG TERM,V000998278
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,08/04/2016,551.88,RESIDENTIAL LONG TERM,V000998279
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,08/04/2016,523.2,RESIDENTIAL LONG TERM,V000998283
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,METHODIST HOMES MHA,08/04/2016,918.98,RESIDENTIAL LONG TERM,V000998284
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,08/04/2016,515.88,RESIDENTIAL LONG TERM,V000998285
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,08/04/2016,1148,NURSING LONG TERM,V000998289
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ASHBOURNE NURSING HOME,08/04/2016,511.02,RESIDENTIAL LONG TERM,V000998291
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HALF ACRE HOUSE,08/04/2016,511.54,RESIDENTIAL LONG TERM,V000998293
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,ORCHARD CARE HOMES,08/04/2016,1795.4,RESIDENTIAL LONG TERM,V000998294
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,08/04/2016,947.56,RESIDENTIAL LONG TERM,V000998296
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,IDEAL CARE HOMES NORTH WEST LIMITED,08/04/2016,930.74,RESIDENTIAL LONG TERM,V000998297
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LEYTON HEALTHCARE NO 12 LTD,08/04/2016,1066.36,NURSING LONG TERM,V000998299
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,08/04/2016,1094.36,RESIDENTIAL LONG TERM,V000998300
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,08/04/2016,1146.5,RESIDENTIAL LONG TERM,V000998301
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,08/04/2016,1067.32,RESIDENTIAL LONG TERM,V000998303
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ST GEORGES NURSING HOME OLDHAM LTD,08/04/2016,4203,NURSING LONG TERM,V000998304
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,08/04/2016,1203.8,RESIDENTIAL LONG TERM,V000998307
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,08/04/2016,793,RESIDENTIAL LONG TERM,V000998309
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,549.88,NURSING LONG TERM,V000998311
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAST & WEST HEALTHCARE LIMITED,08/04/2016,1255.4,RESIDENTIAL LONG TERM,V000998312
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,08/04/2016,735.28,RESIDENTIAL LONG TERM,V000998313
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,08/04/2016,549.88,RESIDENTIAL LONG TERM,V000998314
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,08/04/2016,676,PERSONAL BUDGETS - MANAGED,V000998316
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1180,RESIDENTIAL LONG TERM,V000998317
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998318
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,1255.4,RESIDENTIAL LONG TERM,V000998319
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,GORSEY CLOUGH NURSING HOME,08/04/2016,1204.36,NURSING LONG TERM,V000998320
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,TORDAN HEALTHCARE,08/04/2016,2510.08,PERSONAL BUDGETS - MANAGED,V000998321
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ELDERCARE LANCS LIMITED,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998324
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,08/04/2016,622.22,NURSING LONG TERM,V000998325
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,DENTAK CARE AND SERVICES LIMITED,08/04/2016,1088.88,NURSING LONG TERM,V000998326
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,-760.95,RESIDENTIAL LONG TERM,V000998327
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,-1253.32,RESIDENTIAL LONG TERM,V000998328
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,08/04/2016,559.88,RESIDENTIAL LONG TERM,V000998329
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,08/04/2016,744,PERSONAL BUDGETS - MANAGED,V000998331
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,ACORN CARE AND EDUCATION LTD,08/04/2016,9076.92,RESIDENTIAL LONG TERM,V000998332
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,08/04/2016,826.61,PERSONAL BUDGETS - MANAGED,V000998334
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,-1120.29,RESIDENTIAL LONG TERM,V000998338
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,-1174.2,RESIDENTIAL LONG TERM,V000998339
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,-1174.2,RESIDENTIAL LONG TERM,V000998340
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,-1174.2,RESIDENTIAL LONG TERM,V000998341
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,637.08,SELF - FUNDING DEFERRED PAYMENTS,V000998343
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,637.08,SELF - FUNDING DEFERRED PAYMENTS,V000998344
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,637.08,SELF - FUNDING DEFERRED PAYMENTS,V000998345
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,622.56,SELF - FUNDING DEFERRED PAYMENTS,V000998346
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,557.7,RESIDENTIAL LONG TERM,V000998348
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LILY CARE LIMITED,08/04/2016,1112.22,RESIDENTIAL LONG TERM,V000998349
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,PURE INNOVATIONS LIMITED,08/04/2016,760,PERSONAL BUDGETS - MANAGED,V000998350
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,RESPITE NORTH WEST LIMITED,08/04/2016,667.72,PERSONAL BUDGETS - MANAGED,V000998351
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAST & WEST HEALTHCARE LIMITED,08/04/2016,1662,RESIDENTIAL LONG TERM,V000998354
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998355
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,850.62,RESIDENTIAL LONG TERM,V000998356
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LITTLE HEATON CARE HOME,08/04/2016,713.34,RESIDENTIAL LONG TERM,V000998357
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1168.32,RESIDENTIAL LONG TERM,V000998358
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FIELDHOUSE NURSING HOME,08/04/2016,563.88,RESIDENTIAL LONG TERM,V000998359
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,ROCHDALE GATEWAY LEISURE LIMITED,08/04/2016,3602.4,PERSONAL BUDGETS - MANAGED,V000998360
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,08/04/2016,3929.56,PERSONAL BUDGETS - MANAGED,V000998361
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,551.4,RESIDENTIAL LONG TERM,V000998362
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,REDESDALE COURT,08/04/2016,1934.56,RESIDENTIAL LONG TERM,V000998363
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,08/04/2016,613,RESIDENTIAL LONG TERM,V000998364
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LITTLEBOROUGH CARE HOME LIMITED,08/04/2016,986.12,RESIDENTIAL LONG TERM,V000998365
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,08/04/2016,1099.76,RESIDENTIAL LONG TERM,V000998367
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,STAMFORD HOUSE REST HOME LIMITED,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998368
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,HEALEY CARE LTD,08/04/2016,2510,PERSONAL BUDGETS - MANAGED,V000998369
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BRIARMEDE CARE LTD,08/04/2016,1164.72,RESIDENTIAL LONG TERM,V000998370
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ST GEORGES NURSING HOME OLDHAM LTD,08/04/2016,2951.4,NURSING LONG TERM,V000998371
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,08/04/2016,1148,NURSING LONG TERM,V000998372
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1145.14,RESIDENTIAL LONG TERM,V000998373
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,MONA CLIFFE CARE HOME,08/04/2016,614.5,RESIDENTIAL LONG TERM,V000998374
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,D & A C FITTON,08/04/2016,1109.96,RESIDENTIAL LONG TERM,V000998376
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,802.48,NURSING LONG TERM,V000998380
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,765.88,RESIDENTIAL LONG TERM,V000998381
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,-818.44,RESIDENTIAL LONG TERM,V000998382
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BEECH HOUSE,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998383
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,CLEGGSWORTH CARE HOME LIMITED,08/04/2016,1604.96,PERSONAL BUDGETS - MANAGED,V000998384
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,08/04/2016,1050.84,RESIDENTIAL LONG TERM,V000998385
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ARCHMOOR CARE HOME,08/04/2016,549.88,RESIDENTIAL LONG TERM,V000998386
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,08/04/2016,1142.7,NURSING LONG TERM,V000998388
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,CHURCH WALK HEALTH CARE LTD,08/04/2016,16010.44,RESIDENTIAL LONG TERM,V000998389
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,08/04/2016,694.18,RESIDENTIAL LONG TERM,V000998390
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,1281.46,NURSING LONG TERM,V000998391
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,EAST & WEST HEALTHCARE LIMITED,08/04/2016,824.82,RESIDENTIAL LONG TERM,V000998392
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,EAST & WEST HEALTHCARE LIMITED,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998393
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,WIMSLEY CARE HOME,08/04/2016,1446,RESIDENTIAL LONG TERM,V000998394
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1264.2,RESIDENTIAL LONG TERM,V000998395
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,08/04/2016,1130.42,RESIDENTIAL LONG TERM,V000998396
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,L AND M HEALTHCARE,08/04/2016,1362,NURSING LONG TERM,V000998397
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,802.48,RESIDENTIAL LONG TERM,V000998398
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,PASSMONDS NURSING HOME,08/04/2016,1680,RESIDENTIAL LONG TERM,V000998399
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAST AND WEST HEALTHCARE LIMITED,08/04/2016,1469.2,NURSING LONG TERM,V000998400
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,HEXAGON CARE SERVICES LTD,08/04/2016,13720,RESIDENTIAL LONG TERM,V000998401
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,HC ONE LTD,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998402
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,1131.86,RESIDENTIAL LONG TERM,V000998403
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS HEALTHCARE,08/04/2016,884.7,RESIDENTIAL LONG TERM,V000998404
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LEIGHTON HOUSE RETIREMENT HOME LIMITED,08/04/2016,1229.36,RESIDENTIAL LONG TERM,V000998409
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,CANTERBURY HOUSE,08/04/2016,4242.4,NURSING LONG TERM,V000998412
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,ATLANTIS MEDICARE LTD,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998413
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,TORDAN HEALTHCARE,08/04/2016,810,PERSONAL BUDGETS - MANAGED,V000998414
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,1604.96,RESIDENTIAL LONG TERM,V000998416
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,1662,RESIDENTIAL LONG TERM,V000998417
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,GORSEY CLOUGH NURSING HOME,08/04/2016,1683.76,NURSING LONG TERM,V000998418
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998425
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BROUGHTON HOUSE,08/04/2016,1101.32,RESIDENTIAL LONG TERM,V000998426
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,549.88,RESIDENTIAL LONG TERM,V000998427
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LEYTON HEALTHCARE NO 12 LTD,08/04/2016,-1412.16,RESIDENTIAL LONG TERM,V000998429
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,606.64,RESIDENTIAL LONG TERM,V000998434
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FOUR SEASONS,08/04/2016,1070.6,RESIDENTIAL LONG TERM,V000998435
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,EAGLE CARE HOMES LTD,08/04/2016,1048.14,RESIDENTIAL LONG TERM,V000998436
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,723.9,RESIDENTIAL LONG TERM,V000998438
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,-549.88,RESIDENTIAL LONG TERM,V000998439
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,-1099.76,RESIDENTIAL LONG TERM,V000998440
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,-1099.76,RESIDENTIAL LONG TERM,V000998441
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,BUPA CARE HOMES LIMITED,08/04/2016,-1099.76,RESIDENTIAL LONG TERM,V000998442
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,DOMAIN CARE NORTH WEST LTD,08/04/2016,1699,PERSONAL BUDGETS - MANAGED,V000998444
ROCHDALE BOROUGH COUNCIL,08/04/2016,LEARNING DIS & MENTAL HEALTH,DOMAIN CARE NORTH WEST LTD,08/04/2016,1250,PERSONAL BUDGETS - MANAGED,V000998445
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,649.36,RESIDENTIAL LONG TERM,V000998446
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,LEYTON HEALTHCARE NO 12 LTD,08/04/2016,1601.22,NURSING LONG TERM,V000998447
ROCHDALE BOROUGH COUNCIL,08/04/2016,PHYSICAL DIS & OLDER PEOPLE,FINBROOK LIMITED,08/04/2016,1148,RESIDENTIAL LONG TERM,V000998448
