PLACE-REF,Additional Rlf,Period Charge,Charge Type,EXEM-AMT,EXEM-CD,SBR-APPLIED,SBR-SUPPLE,SBR-RELIEF-,MAND-CHAR-,MAND-CHARI,DISC-CHARIT,DIS-RLF-AMT,CHARITY-RLF-,ANALYSIS-CD,RV,SURNAME,Billing Address 1,Billing Address 2,Billing Address 3,Billing Address 4,Billing Address 5,Billing Post Code,Liability Start Date,Property Address 1,Property Address 2,Property Address 3,Property Address 4,Property Address 5,Property Post,UB-PROP-RV
9932001129,,480,O,0,,0,0,0,,0,,0,0,CP1,1000,INTEGRA SOLICITORS LTD,AFFINITY HOUSE,1 STATION VIEW,HAZEL GROVE,STOCKPORT,,SK7 5ER,16/02/2015,4 CAR SPACES,AFFINITY HOUSE RHINO COURT,STATION VIEW,HAZEL GROVE,STOCKPORT,SK7 5ER,CAR PARKING SPACES
6826345009,,4920,O,0,,0,0,0,,0,,0,0,MH,10250,INTEGRATED DENTAL HOLDINGS LTD,EUROPA HOUSE,EUROPA TRADING ESTATE,STONECLOUGH ROAD,KEARLSEY,MANCHESTER,M26 1GG,31/08/2010,345 REDDISH ROAD,REDDISH,STOCKPORT,,,SK5 7EN,SURGERY AND PREMISES
826054009,,18120,O,0,,0,490.75,0,,0,,0,0,CO,37750,INTEGRATED MARKETING & ADVERTISING LTD,,,,,,,30/07/2001,54 BRAMHALL LANE SOUTH,BRAMHALL,STOCKPORT,,,SK7 1AH,OFFICES AND PREMISES
6438014199,,28784.26,O,0,,0,779.57,0,,0,,0,0,CO,118000,INTEGRO INSURANCE BROKERS LIMITED,CENTURY HOUSE,PEPPER ROAD,HAZEL GROVE,STOCKPORT,,SK7 5BW,23/06/2015,CENTURY HOUSE,7 PEPPER ROAD,HAZEL GROVE,STOCKPORT,,SK7 5BW,OFFICES AND PREMISES
8359257039,,1875.41,O,0,,-1,0,1875.41,,0,,0,0,CO,5200,INTELLECT COMPUTERS LTD,257 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6NG,01/07/2015,257 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6NG,OFFICES AND PREMISES
3981099309,,14280,O,0,,0,386.75,0,,0,,0,0,CO,29750,INTELLIGENCE & INVESTIGATION SRVCS LTD,SUITE C,HAW BANK HOUSE,HIGH STREET,CHEADLE,,SK8 1AL,08/03/2001,"SUITE C, HAW BANK HOUSE",HIGH STREET,CHEADLE,,,SK8 1AL,OFFICES AND PREMISES
3981099519,,864,O,0,,0,0,0,,0,,0,0,CP1,1800,INTELLIGENCE & INVESTIGATION SRVCS LTD,SUITE C,HAW BANK HOUSE,HIGH STREET,CHEADLE,,SK8 1AL,01/04/2010,CAR PARKING SPACES 32-37,HAW BANK HOUSE,HIGH STREET,CHEADLE,,SK8 1AL,CAR PARKING SPACES
7395040089,,3696,O,0,,0,0,0,,0,,0,0,CO,7700,INTELLIGENT COMFORT GROUP LTD,SUITE 8,35 BANCROFT,HITCHEN,HERTS,,SG5 1LA,27/04/2011,40 STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,,,SK3 0HZ,OFFICES AND PREMISES
8361092019,RETAIL,4224,O,0,,-1,0,2252.94,,0,,0,0,CS,8800,INTENSE CLOTHING LTD,,,,,,,07/10/2013,92-94 WELLINGTON STREET,LOWER HILLGATE,STOCKPORT,,,SK1 3AQ,SHOP AND PREMISES
7973003009,,6720,O,0,,0,0,0,,0,,0,0,CO,14000,INTERCITY CLEANING SERVICES LTD,3-4 CHEADLE COURT,TURVES ROAD,CHEADLE HULME,CHEADLE,,SK8 6AW,03/10/2013,3-4 CHEADLE COURT,TURVES ROAD,CHEADLE HULME,CHEADLE,,SK8 6AW,OFFICES AND PREMISES
888220139,,1344,O,0,,-1,0,1344,,0,,0,0,CO,2800,INTERIOR DESIGN WORKSHOP LTD,72 WOOD LANE,TIMPERLEY,ALTRINCHAM,,,WA15 7PL,14/06/2013,OFFICES UNIT 8,SPINGMOUNT MILL,BRINKSWAY,STOCKPORT,,SK3 0JX,OFFICES AND PREMISES
3942047179,,3120,O,0,,-1,0,2860,,0,,0,0,CW,6500,INTERIORS 4 LESS LTD,UNITS 2 & 3,VICTORIA WORKS,HEMPSHAW LANE,STOCKPORT,,SK1 4LG,01/07/2013,UNITS 2 & 3,VICTORIA WORKS,HEMPSHAW LANE,STOCKPORT,,SK1 4LG,WAREHOUSE AND PREMISES
790050379,,1020,O,0,,-1,0,1020,,0,,0,0,CO,2125,INTERMART INTERNATIONAL LTD,,,,,,,30/04/2012,"OFFICE 3, 2ND FLOOR",BOWDEN HALL,56 BOWDEN LANE,MARPLE,STOCKPORT,SK6 6ND,OFFICES AND PREMISES
7520000009,,171600,O,0,,0,4647.5,0,,0,,0,0,COC,357500,INTERVOICE LTD,,,,,,,21/09/1996,PARK ROAD,BRITE COURT,STONEPAIL CLOSE,GATLEY,CHEADLE,SK8 4HZ,"OFFICES, CAR SPACES(88) AND PREMISES"
8359022029,RETAIL,10440,O,0,,0,282.75,0,,0,,0,0,CS,21750,INTOTO STOCKPORT LTD,,,,,,,01/08/2013,22 & 26,WELLINGTON ROAD SOUTH,STOCKPORT,,,SK4 1AA,SHOP AND PREMISES
5468028469,,4752,O,0,,-1,0,1662.28,,0,,0,0,CO,9900,INVENTIVE DESIGN ASSOCIATES LTD,,,,,,,26/02/2015,UNITS 9 & 10,ABNEY HALL,MANCHESTER ROAD,CHEADLE,,SK8 2PD,OFFICES AND PREMISES
8359244009,,2448,O,0,,-1,0,2448,,0,,0,0,CO,5100,IP BASE LTD,244 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6NW,28/01/2012,244 WELLINGTON ROAD SOUTH,STOCKPORT,,,,SK2 6NW,OFFICES AND PREMISES
4953015419,,1800,O,0,,-1,0,1800,,0,,0,0,CO,3750,IRISH & WALKER STRUCTUAL INVSTGTS LTD,OFFICE 7 1ST FLOOR,15-17 LADYBRIDGE ROAD,CHEADLE HULME,CHEADLE,,SK8 5BL,01/09/2013,OFFICE 7 1ST FLOOR,STANLEY HOUSE,15-17 LADYBRIDGE ROAD,CHEADLE HULME,CHEADLE,SK8 5BL,OFFICES AND PREMISES
4953015439,,140,O,0,,0,0,0,,0,,0,0,CP1,350,IRISH & WALKER STRUCTUAL INVSTGTS LTD,OFFICE 7 1ST FLOOR,15-17 LADYBRIDGE ROAD,CHEADLE HULME,CHEADLE,,SK8 5BL,01/06/2015,CAR SPACE,15-17 LADYBRIDGE ROAD,CHEADLE HULME,CHEADLE,,SK8 5BL,CAR PARKING SPACE
1667019009,,2016,O,0,,-1,0,2016,,0,,0,0,IF3,4200,IRON KING LAUNDRY LTD,,,,,,,01/10/2009,19 CHARLESWORTH STREET,SHAW HEATH,STOCKPORT,,,SK1 3UE,WORKSHOP AND PREMISES
7274001009,,36000,O,0,,0,975,0,,0,,0,0,IF,75000,IRONSIDES LUBRICANTS LTD,,,,,,,01/04/1990,WORKS AND PREMISES,SHIELD STREET,STOCKPORT,,,SK3 0DS,WORKS AND PREMISES
8297006019,,16440,O,0,,0,445.25,0,,0,,0,0,CWO,34250,ISOLA MANUFACTURING CO (WYT) LTD,,,,,,,06/08/2007,7 SPECTRUM WAY,LAND OFF EUROPA WAY,ADSWOOD,STOCKPORT,,SK3 0SA,"WAREHOUSE, OFFICE AND PREMISES"
2751099099,,28800,O,0,,0,780,0,,0,,0,0,CO,60000,ISOPRIME LTD,,,,,,,22/03/2011,UNIT K3 & K4,STANLEY GREEN INDUSTRIAL ESTATE,EARL ROAD,CHEADLE HULME,CHEADLE,SK8 6PT,OFFICES AND PREMISES
1735024009,,1776,O,0,,-1,0,1776,,0,,0,0,CS,3700,ISPORTSTORE LTD,,,,,,,18/09/2014,24 CHURCH ROAD,CHEADLE HULME,CHEADLE,,,SK8 7JB,SHOP AND PREMISES
4796025009,,22200,O,0,,0,601.25,0,,0,,0,0,CO,46250,ISS FACILITY SERVICES LTD,,,,,,,22/05/2003,STRATA HOUSE,25 KING STREET WEST,STOCKPORT,,,SK3 0DT,OFFICES AND PREMISES
5098204279,RETAIL,11160,O,0,,0,302.25,0,,0,FRESH,0,5731.13,CR,23250,ISTANBUL BAR AND GRILL,,,,,,,11/12/2014,UNIT 2,DALE HOUSE,204 LONDON ROAD,HAZEL GROVE,STOCKPORT,SK7 4DF,RESTAURANT AND PREMISES
5098140019,,3312,O,0,,-1,0,2815.23,,0,,0,0,CO,6900,ITD SOFTWARE LTD,,,,,,,16/12/2008,140A LONDON ROAD,HAZEL GROVE,STOCKPORT,,,SK7 4DJ,OFFICES AND PREMISES
908302069,,47760,O,0,,0,1293.5,0,,0,,0,0,CW,99500,J & N HERZ LTD,1ST FLOOR,BROADSTONE HOUSE,BROADSTONE ROAD,REDDISH,STOCKPORT,SK5 7DL,01/03/2013,PT 1ST & PT 2ND FLOORS,BROADSTONE HOUSE,BROADSTONE ROAD,STOCKPORT,,SK5 7DL,WAREHOUSE AND PREMISES
4776003029,,8640,O,0,,0,234,0,,0,,0,0,IF3,18000,J & S COMMERCIAL VAN SALES LTD,,,,,,,01/04/2014,REAR PART,THE DYE WORKS,KENWOOD ROAD,NORTH REDDISH,STOCKPORT,SK5 6PH,WORKSHOP AND PREMISES
7230079009,RETAIL,11256,O,0,,0,304.85,0,,0,,0,0,CL,23450,J & S STOCKTON LTD,,,,,,,06/10/2003,SPORTSMANS ARMS,STRINES ROAD,STRINES,MARPLE,STOCKPORT,SK6 7DT,PUBLIC HOUSE AND PREMISES
3370122079,,2304,V,0,,0,62.4,0,,0,,0,0,CS3,4800,J A DEMPSEY SIPP,C/O A J BELL LTD,TRAFFORD HOUSE,CHESTER ROAD,MANCHESTER,,M32 0RS,20/10/2011,4 TATTON BUILDINGS,GATLEY ROAD,CHEADLE,,,SK8 4BD,HAIRDRESSING SALON AND PREMISES
3370122099,,2256,V,0,,0,61.1,0,,0,,0,0,CS,4700,J A DEMPSEY SIPP,C/O A J BELL LTD,TRAFFORD HOUSE,CHESTER ROAD,MANCHESTER,,M32 0RS,23/07/2010,4B TATTON BUILDINGS,GATLEY ROAD,CHEADLE,,,SK8 4AB,SHOP AND PREMISES
8576041009,RETAIL,5640,O,0,,0,0,0,,0,,0,0,CS,11750,J A HYMAN LTD,,,,,,,29/06/2007,41 WILMSLOW ROAD,CHEADLE,,,,SK8 1DR,SHOP AND PREMISES
1802025079,,6960,O,0,,0,0,0,,0,,0,0,CG1,14500,J B PIPE MOTOR ENGINEERS LTD,UNIT 8 AT 25,COMMERCIAL ROAD,HAZEL GROVE,STOCKPORT,,SK7 4AA,01/03/1994,UNIT 8,DUVAL BUILDINGS,COMMERCIAL ROAD,HAZEL GROVE,STOCKPORT,SK7 4BG,VEHICLE REPAIR WORKSHOP AND PREMISES
1009316089,,864,O,0,,0,0,0,,0,,0,0,CA,1800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/1990,316 BUXTON ROAD,STOCKPORT,,,,SK2 7DD,ADVERTISING RIGHT AND PREMISES
1704039019,,1044,O,0,,0,0,0,,0,,0,0,CA,2175,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,30/06/2008,AD RIGHT AT,GRAYLAW HOUSE,CHESTERGATE,STOCKPORT,,SK1 1NG,ADVERTISING RIGHT
3153001029,,288,O,0,,0,0,0,,0,,0,0,CA,600,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/09/2008,OPPOSITE 1,FIVEWAYS PARADE,HAZEL GROVE,STOCKPORT,,SK7 6DT,ADVERTISING RIGHT AND PREMISES
3380110049,,1416,O,0,,0,0,0,,0,,0,0,CA,2950,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,20/02/2002,AD RIGHTS,AT SITE OF BRIDGE INN,GEORGES ROAD,HEATON NORRIS,STOCKPORT,SK4 1DN,ADVERTISING RIGHTS
3422019019,,672,O,0,,0,0,0,,0,,0,0,CA,1400,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/1990,GABLE 19/21,GORTON ROAD,REDDISH,STOCKPORT,,SK5 6AZ,ADVERTISING RIGHT AND PREMISES
3458000009,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,31/07/2008,FRONTING,PEEL CENTRE,GREAT PORTWOOD STREET,STOCKPORT,,SK1 2HH,ADVERTISING RIGHT
4660001009,,1656,O,0,,0,0,0,,0,,0,0,CA,3450,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/1990,OPPOSITE CLARKES ARMS,1 JERSEY ROAD,SOUTH REDDISH,STOCKPORT,,SK5 7QZ,ADVERTISING RIGHT
5098387019,,1116,O,0,,0,0,0,,0,,0,0,CA,2325,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/1990,ADVERTISING RIGHT,387 LONDON ROAD,HAZEL GROVE,STOCKPORT,,SK7 6AA,ADVERTISING RIGHT
5469457019,,2784,O,0,,0,0,0,,0,,0,0,CA,5800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/2003,GABLE OF 457,457 MANCHESTER ROAD,STOCKPORT,,,SK4 5DJ,ADVERTISING RIGHT AND PREMISES
5593089009,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/02/2009,SITE NO 6,MERSEY SQUARE,STOCKPORT,,,SK1 1NU,ADVERTISING RIGHT
5593089019,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/02/2009,SITE NO 12,MERSEY SQUARE,STOCKPORT,,,SK1 1NU,ADVERTISING RIGHT
5593089029,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/02/2009,SITE NO 7,MERSEY SQUARE,STOCKPORT,,,SK1 1NU,ADVERTISING RIGHT
5593089039,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/02/2009,SITE NO 10,ADJ 192 BUS STOP,MERSEY SQUARE,STOCKPORT,,SK1 1NU,ADVERTISING RIGHT
6550003059,,228,O,0,,0,0,0,,0,,0,0,CA,475,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,05/09/2012,SITE NO 13,PRINCES STREET,STOCKPORT,,,SK1 1SL,ADVERTISING RIGHT AND PREMISES
7393073019,,876,O,0,,0,0,0,,0,,0,0,CA,1825,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/1990,ADV RIGHT AT,73 STOCKPORT ROAD,CHEADLE,,,SK8 2AF,ADVERTISING RIGHT AND PREMISES
7395136029,,612,O,0,,0,0,0,,0,,0,0,CA,1275,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/1997,GABLE,136 STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,,SK3 0JE,ADVERTISING RIGHT AND PREMISES
7395138019,,612,O,0,,0,0,0,,0,,0,0,CA,1275,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/04/1990,138 STOCKPORT ROAD,CHEADLE HEATH,STOCKPORT,,,SK3 0JE,ADVERTISING RIGHT AND PREMISES
7479001019,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,18/01/2010,AD RIGHT 7001/1,SAFEWAY SUPERMARKET,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2AN,ADVERTISING RIGHT
7479001029,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,18/01/2010,AD RIGHT 7002/1,SAFEWAY SUPERMARKET,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2AN,ADVERTISING RIGHT
7479001039,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,18/01/2010,AD RIGHT 7003/1,SAFEWAY SUPERMARKET,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2AN,ADVERTISING RIGHT
7479001069,,1152,O,0,,0,0,0,,0,,0,0,CA,2400,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,18/01/2010,AD RIGHT 6001/1,SAFEWAY SUPERMARKET,STOCKPORT ROAD,BREDBURY,STOCKPORT,SK6 2AN,ADVERTISING RIGHT
8358002009,,225.6,O,0,,0,0,0,,0,,0,0,CA,470,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,28/02/2008,ADVERTISING RIGHT,ADJ TO DEBENHAMS,WELLINGTON ROAD NORTH,STOCKPORT,,SK4 4QH,ADVERTISING RIGHT AND PREMISES
8359100019,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,18/12/2008,FRONTING,214 WELLINGTON ROAD SOUTH,STOCKPORT,,,SK2 6RS,ADVERTISING RIGHT
8359299019,,384,O,0,,0,0,0,,0,,0,0,CA,800,J C DECAUX UK LTD,ESTATES DEPARTMENT,SUMMIT HOUSE,27 SALE PLACE,LONDON,,W2 1YR,01/10/2008,ADJ,STOCKPORT COLLEGE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK1 3UQ,ADVERTISING RIGHT
715013029,,19800,O,0,,0,536.25,0,,0,,0,0,IF3O,41250,J CARDWELL LTD,2A-2B MACKENZIE IND ESTATE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,,SK3 0SB,01/07/2004,2A-2B,MCKENZIE INDUSTRIAL ESTATE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0SB,"WORKSHOP, OFFICE AND PREMISES"
8420000189,,859.67,V,0,,0,23.28,0,,0,,0,0,IF3,5700,J D HUGHES FABRICATIONS LTD,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,,SK6 2QR,08/06/2015,UNIT 4,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,SK6 2QR,WORKSHOP AND PREMISES
8420000199,,10680,O,0,,0,289.25,0,,0,,0,0,IF3,22250,J D HUGHES FABRICATIONS LTD,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,,SK6 2QR,01/01/2011,UNIT 1,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,SK6 2QR,WORKSHOP AND PREMISES
8420000239,,25200,O,0,,0,682.5,0,,0,,0,0,IF3,52500,J D HUGHES FABRICATIONS LTD,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,,SK6 2QR,01/01/2011,UNIT 6,PHOENIX WORKS,WHITEFIELD ROAD,BREDBURY,STOCKPORT,SK6 2QR,WORKSHOP AND PREMISES
5098204269,,52800,O,0,,0,1430,0,,0,,0,0,CL,110000,J D WETHERSPOON PLC,VENDOR NUMBER 700875,C/O RATING SUPPORT UNIT,BNP PARIBAS REAL ESTATE,9 COLMORE ROW,BIRMINGHAM,B3 2BJ,10/09/2010,THE WILFRED WOOD,UNIT 1 DALE HOUSE,204 LONDON ROAD,HAZEL GROVE,STOCKPORT,SK7 4DF,PUBLIC HOUSE
7192013089,,53520,O,0,,0,1449.5,0,,0,,0,0,CL,111500,J D WETHERSPOON PLC,VENDOR NUMBER 700875,C/O RATING SUPPORT UNIT,BNP PARIBAS REAL ESTATE,9 COLMORE ROW,BIRMINGHAM,B3 2BJ,01/04/2010,CALVERTS COURT,13 ST PETERSGATE,STOCKPORT,,,SK1 1EB,PUBLIC HOUSE AND PREMISES
7376013009,,40320,O,0,,0,1092,0,,0,,0,0,CL,84000,J D WETHERSPOON PLC,VENDOR NUMBER 700875,C/O RATING SUPPORT UNIT,BNP PARIBAS REAL ESTATE,9 COLMORE ROW,BIRMINGHAM,B3 2BJ,24/09/1998,THE KINGS HALL,13 STATION ROAD,CHEADLE HULME,CHEADLE,,SK8 5AF,PUBLIC HOUSE AND PREMISES
6006015019,,1992,O,0,,-1,0,1992,,0,,0,0,CW,4150,J E DEAN (HAZEL GROVE) LTD,,,,,,,01/04/1990,15 NAPIER STREET,HAZEL GROVE,STOCKPORT,,,SK7 4EW,STORE AND PREMISES
5674224019,RETAIL,15480,O,0,,0,419.25,0,,0,,0,0,CS,32250,J F TURNER & CO (CARPETS) LTD,,,,,,,21/09/2002,224 MOSS LANE,BRAMHALL,STOCKPORT,,,SK7 1BD,SHOP AND PREMISES
8359309379,,1479.34,V,0,,0,40.07,0,,0,,0,0,CO,6000,J HUMPHREY JONES & CO,21 SUMMERFIELD VILLAGE COURT,RINGSTEAD DRIVE,WILMSLOW,CHESHIRE,,SK9 2TG,29/09/1998,SUITE 3C,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,OFFICES AND PREMISES
8359310809,,288,O,0,,0,0,0,,0,,0,0,CP1,600,J HUMPHREY JONES & CO,21 SUMMERFIELD VILLAGE COURT,RINGSTEAD DRIVE,WILMSLOW,CHESHIRE,,SK9 2TG,08/07/2011,CAR SPACES 67-68,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,CAR PARKING SPACE
8359311139,,144,O,0,,0,0,0,,0,,0,0,CP1,300,J HUMPHREY JONES & CO,21 SUMMERFIELD VILLAGE COURT,RINGSTEAD DRIVE,WILMSLOW,CHESHIRE,,SK9 2TG,30/06/2014,CAR SPACE 136A,ST CHRISTOPHER HOUSE,WELLINGTON ROAD SOUTH,STOCKPORT,,SK2 6ND,CAR PARKING SPACE
6263002019,,7800,O,0,,0,0,0,,0,,0,0,CO,16250,J J YATES & CO LTD,,,,,,,17/04/2012,2-6 OLDKNOW ROAD,MARPLE,STOCKPORT,,,SK6 7BX,OFFICES AND PREMISES
7973122009,RETAIL,3360,O,0,,-1,0,2800,,0,,0,0,CS,7000,J M HANTMAN LTD T/A HANTMAN EYECARE,,,,,,,14/10/2010,122 TURVES ROAD,CHEADLE HULME,CHEADLE,,,SK8 6AW,SHOP AND PREMISES
8337000049,,13200,O,0,,0,357.5,0,,0,,0,0,CW,27500,J P MCDOUGALL & CO LTD,ICI DULUX DECORATOR CENTRES,PO BOX 3870,SWINDON,,,SN4 4EP,01/04/2004,UNITS 1 & 2,BROOKSIDE INDUSTRIAL  ESTATE,WATERLOO ROAD,LOWER HILLGATE,STOCKPORT,SK1 3BX,WAREHOUSE AND PREMISES
1701006019,,3840,O,0,,-1,0,2560,,0,,0,0,CW,8000,J R FOY & SON LTD,PASSAGE NO 2,CHESTER STREET,CHESTERGATE,STOCKPORT,,SK3 0BR,16/09/2009,PASSAGE NO 2,CHESTER STREET,CHESTERGATE,STOCKPORT,,SK3 0BR,STORE AND PREMISES
3172007059,,15000,O,0,,0,406.25,0,,0,,0,0,CW,31250,J T GRIFFITHS & CO LIMITED,,,,,,,07/11/2013,UNITS 1C & 1D,HEAP RIDING BUSINESS PARK,FORD STREET,STOCKPORT,,SK3 0BT,WAREHOUSE AND PREMISES
5686018009,,9720,O,0,,0,263.25,0,,0,,0,0,IFO,20250,J T SAWYER & CO LTD,,,,,,,01/04/1990,18 MOTTRAM STREET,STOCKPORT,,,,SK1 3PA,"WORKS, OFFICE AND PREMISES"
3370002539,,1512,O,0,,0,0,0,,0,,0,0,CP1,3150,J TAL MANAGEMENT LLP,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,,SK8 1PY,01/04/2012,CAR SPACES FOR NEUROLOGICAL,OAK HOUSE,2 GATLEY ROAD,CHEADLE,,SK8 1PY,CAR PARKING SPACES
6550024009,RETAIL,9960,O,0,,0,269.75,0,,0,,0,0,CS,20750,J TITTERTON LTD,,,,,,,03/06/1997,24 PRINCES STREET,STOCKPORT,,,,SK1 1SE,SHOP AND PREMISES
13020009,RETAIL,21720,O,0,,0,588.25,0,,0,,0,0,CL,45250,J W LEES & CO (BREWERS) LTD,GREEN GATE BREWERY,MIDDLETON,MANCHESTER,,,M24 2AX,01/07/2012,THE NEW VICTORIAN,ACK LANE EAST,BRAMHALL,STOCKPORT,,SK7 2BY,PUBLIC HOUSE AND PREMISES
3935033019,,35136,O,0,,0,951.6,0,,0,,0,0,CL,73200,J W LEES & CO (BREWERS) LTD,GREEN GATE BREWERY,MIDDLETON,MANCHESTER,,,M24 2AX,13/05/2009,THE ELIZABETHAN,33,HEATON MOOR ROAD,STOCKPORT,,SK4 4NX,PUBLIC HOUSE AND PREMISES
5621006019,,1230.69,O,0,,0,0,0,,0,,0,0,CS,9200,J. R.S. PROPERTY INVESTMENT COMPANY LTD,14 WINKFIELD ROAD,WINDSOR,,,,SL4 4BG,06/05/2009,6A MILL LANE,HAZEL GROVE,STOCKPORT,,,SK7 6DS,SHOP AND PREMISES
5208001169,,7320,V,0,,0,198.25,0,,0,,0,0,CW,15250,JACKSON JACKSON & SONS LTD,JACKSON HOUSE,WHITWORTHS YARD,2 RED LANE,ROCHDALE,LANCASHIRE,OL12 9DB,19/03/2010,UNIT 16,BREDBURY INDUSTRIAL  PARK,LATHAM CLOSE,BREDBURY,STOCKPORT,SK6 2SD,WAREHOUSE AND PREMISES
8449001019,RETAIL,4752,O,0,,-1,0,1662.28,,0,,0,0,CS,9900,JACKSON O'MALLEY CRAFT BUTCHERS LTD,,,,,,,14/04/1999,1A WILMSLOW ROAD,HEALD GREEN,CHEADLE,,,SK8 1DW,SHOP AND PREMISES
715010449,,2880,O,0,,0,0,0,,0,,0,0,CP1,6000,JACOBS U.K. LTD,95 BOTHWELL STREET,GLASGOW,,,,G2 7HX,14/11/2011,CAR SPACES,PARK SQUARE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0AA,CAR PARKING SPACES
715010459,,5760,O,0,,0,0,0,,0,,0,0,CP1,12000,JACOBS U.K. LTD,95 BOTHWELL STREET,GLASGOW,,,,G2 7HX,01/03/2012,"CAR SPACES (JACOBS ENGINEERING, 2ND FLOOR)",PARK SQUARE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0AA,CAR PARKING SPACES
715010479,,93600,O,0,,0,2535,0,,0,,0,0,CO,195000,JACOBS U.K. LTD,95 BOTHWELL STREET,GLASGOW,,,,G2 7HX,01/03/2012,2ND FLOOR,PARK SQUARE,BIRD HALL LANE,CHEADLE HEATH,STOCKPORT,SK3 0AA,OFFICES AND PREMISES
