ORGANISATION NAME,EFFECTIVE DATE,SERVICE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION NO.
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,NAZARETH HOUSE CARE HOME,20/01/2017,861.14 ,RESIDENTIAL LONG TERM,V001086627
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,NAZARETH HOUSE CARE HOME,06/01/2017,890.96 ,RESIDENTIAL LONG TERM,V001082093
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,NAZARETH HOUSE CARE HOME,06/01/2017,890.96 ,RESIDENTIAL LONG TERM,V001082094
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,NAZARETH HOUSE CARE HOME,06/01/2017,890.96 ,RESIDENTIAL LONG TERM,V001082095
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,NAZARETH HOUSE CARE HOME,06/01/2017,890.96 ,RESIDENTIAL LONG TERM,V001082096
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,NAZARETH HOUSE CARE HOME,06/01/2017,1781.92 ,RESIDENTIAL LONG TERM,V001082091
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,NAZARETH HOUSE CARE HOME,06/01/2017,1781.92 ,RESIDENTIAL LONG TERM,V001082092
ROCHDALE BOROUGH COUNCIL,20/01/2017,ECONOMY DIRECTORATE,NEOPOST LIMITED,20/01/2017,1200.00 ,POSTAGE,V001088968
ROCHDALE BOROUGH COUNCIL,24/01/2017,FINANCE SERVICES,NEPRO LIMITED,24/01/2017,6735.75 ,AGENCY STAFF,V001087972
ROCHDALE BOROUGH COUNCIL,05/01/2017,FINANCE SERVICES,NEPRO LIMITED,05/01/2017,6951.00 ,AGENCY STAFF,V001073932
ROCHDALE BOROUGH COUNCIL,24/01/2017,FINANCE SERVICES,NEPRO LIMITED,24/01/2017,15347.33 ,AGENCY STAFF,V001088283
ROCHDALE BOROUGH COUNCIL,20/01/2017,CHILDREN’S SOCIAL CARE,NESTLINGS CARE LTD,20/01/2017,18080.99 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001086849
ROCHDALE BOROUGH COUNCIL,20/01/2017,CHILDREN’S SOCIAL CARE,NESTLINGS CARE LTD,20/01/2017,18663.99 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001086848
ROCHDALE BOROUGH COUNCIL,19/01/2017,CHILDREN’S SOCIAL CARE,NETHEREDGE CARE LTD,19/01/2017,12160.00 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001086850
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,520.00 ,INDIVIDUAL SERVICE FUND,V001083709
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,774.68 ,INDIVIDUAL SERVICE FUND,V001084089
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,774.68 ,INDIVIDUAL SERVICE FUND,V001084142
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,794.68 ,INDIVIDUAL SERVICE FUND,V001084085
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,998.00 ,INDIVIDUAL SERVICE FUND,V001084061
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1040.00 ,INDIVIDUAL SERVICE FUND,V001083888
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1040.00 ,INDIVIDUAL SERVICE FUND,V001084058
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1060.00 ,INDIVIDUAL SERVICE FUND,V001084036
ROCHDALE BOROUGH COUNCIL,13/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWBARN LTD,13/01/2017,1110.68 ,INDIVIDUAL SERVICE FUND,V001084122
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1110.76 ,INDIVIDUAL SERVICE FUND,V001083858
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1171.68 ,INDIVIDUAL SERVICE FUND,V001083614
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1232.00 ,INDIVIDUAL SERVICE FUND,V001084059
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1300.00 ,INDIVIDUAL SERVICE FUND,V001083436
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1558.68 ,INDIVIDUAL SERVICE FUND,V001083449
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1560.00 ,INDIVIDUAL SERVICE FUND,V001084013
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1624.00 ,INDIVIDUAL SERVICE FUND,V001084062
ROCHDALE BOROUGH COUNCIL,13/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWBARN LTD,13/01/2017,1932.80 ,INDIVIDUAL SERVICE FUND,V001083652
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,2496.00 ,INDIVIDUAL SERVICE FUND,V001083700
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,2912.00 ,INDIVIDUAL SERVICE FUND,V001084082
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,3666.00 ,INDIVIDUAL SERVICE FUND,V001083448
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,520.00 ,PERSONAL BUDGETS - MANAGED,V001083881
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1008.00 ,PERSONAL BUDGETS - MANAGED,V001083722
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1464.96 ,PERSONAL BUDGETS - MANAGED,V001083982
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,560.00 ,SUPPORTED LIVING,V001084148
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,672.00 ,SUPPORTED LIVING,V001083757
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,832.00 ,SUPPORTED LIVING,V001083867
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,998.00 ,SUPPORTED LIVING,V001083863
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1582.00 ,SUPPORTED LIVING,V001083747
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,1828.40 ,SUPPORTED LIVING,V001083732
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,2028.00 ,SUPPORTED LIVING,V001083848
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,2391.72 ,SUPPORTED LIVING,V001083896
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,2648.00 ,SUPPORTED LIVING,V001083850
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,2896.00 ,SUPPORTED LIVING,V001084041
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWBARN LTD,13/01/2017,3173.32 ,SUPPORTED LIVING,V001084017
ROCHDALE BOROUGH COUNCIL,13/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWBARN LTD,13/01/2017,5096.00 ,SUPPORTED LIVING,V001084032
ROCHDALE BOROUGH COUNCIL,06/01/2017,EARLY HELP AND SCHOOLS,NEWBOLD CHILDRENS CENTRE NURSERY,06/01/2017,1144.80 ,MANDATORY AWARDS,V001080900
ROCHDALE BOROUGH COUNCIL,12/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWLINE ADAPTATIONS LTD,12/01/2017,650.70 ,MINOR BUILDING WORKS,V001083061
ROCHDALE BOROUGH COUNCIL,12/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWLINE ADAPTATIONS LTD,12/01/2017,2964.30 ,MINOR BUILDING WORKS,V001083061
ROCHDALE BOROUGH COUNCIL,17/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWLINE ADAPTATIONS LTD,17/01/2017,1261.16 ,TRANSACTIONS-EXPENDITURE,V001084601
ROCHDALE BOROUGH COUNCIL,26/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,26/01/2017,2408.49 ,HOME CARE - ADULT SERVICES,V001089173
ROCHDALE BOROUGH COUNCIL,13/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,13/01/2017,2420.71 ,HOME CARE - ADULT SERVICES,V001084747
ROCHDALE BOROUGH COUNCIL,05/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,05/01/2017,2431.54 ,HOME CARE - ADULT SERVICES,V001081209
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,20/01/2017,2528.59 ,HOME CARE - ADULT SERVICES,V001087151
ROCHDALE BOROUGH COUNCIL,06/01/2017,PHYSICAL DIS & OLDER PEOPLE,NEWMARK CARE LTD,06/01/2017,3073.72 ,HOME CARE - ADULT SERVICES,V001082130
ROCHDALE BOROUGH COUNCIL,27/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,27/01/2017,528.00 ,HOME CARE - CHILDRENS SERVICES,V001089351
ROCHDALE BOROUGH COUNCIL,27/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,27/01/2017,594.00 ,HOME CARE - CHILDRENS SERVICES,V001089354
ROCHDALE BOROUGH COUNCIL,27/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,27/01/2017,660.00 ,HOME CARE - CHILDRENS SERVICES,V001089132
ROCHDALE BOROUGH COUNCIL,26/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,26/01/2017,792.00 ,HOME CARE - CHILDRENS SERVICES,V001089145
ROCHDALE BOROUGH COUNCIL,30/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,30/01/2017,792.00 ,HOME CARE - CHILDRENS SERVICES,V001089361
ROCHDALE BOROUGH COUNCIL,27/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,27/01/2017,841.50 ,HOME CARE - CHILDRENS SERVICES,V001089140
ROCHDALE BOROUGH COUNCIL,27/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,27/01/2017,1122.00 ,HOME CARE - CHILDRENS SERVICES,V001089357
ROCHDALE BOROUGH COUNCIL,27/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,27/01/2017,1501.50 ,HOME CARE - CHILDRENS SERVICES,V001089147
ROCHDALE BOROUGH COUNCIL,30/01/2017,EARLY HELP AND SCHOOLS,NEWMARK CARE LTD,30/01/2017,1518.00 ,HOME CARE - CHILDRENS SERVICES,V001089363
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,13/01/2017,594.00 ,PERSONAL BUDGETS - MANAGED,V001083601
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,13/01/2017,744.00 ,PERSONAL BUDGETS - MANAGED,V001084051
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,13/01/2017,826.61 ,PERSONAL BUDGETS - MANAGED,V001084054
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,13/01/2017,872.32 ,PERSONAL BUDGETS - MANAGED,V001083846
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,13/01/2017,918.00 ,PERSONAL BUDGETS - MANAGED,V001083585
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,13/01/2017,1593.00 ,PERSONAL BUDGETS - MANAGED,V001083355
ROCHDALE BOROUGH COUNCIL,13/01/2017,LEARNING DIS & MENTAL HEALTH,NEWMARK CARE LTD,13/01/2017,3929.56 ,PERSONAL BUDGETS - MANAGED,V001084064
ROCHDALE BOROUGH COUNCIL,12/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NEWSCO INSIDER LTD,12/01/2017,595.00 ,ADVERTISING,V001084632
ROCHDALE BOROUGH COUNCIL,12/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NEWSCO INSIDER LTD,12/01/2017,1250.00 ,PUBLICITY,V001084633
ROCHDALE BOROUGH COUNCIL,25/01/2017,PUBLIC HEALTH,NHS OLDHAM CCG,25/01/2017,18873.00 ,PROFESSIONAL FEES,V001088942
ROCHDALE BOROUGH COUNCIL,05/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NILFISK OUTDOOR PRODUCTS,05/01/2017,558.00 ,EQUIPMENT - GENERAL,V001080301
ROCHDALE BOROUGH COUNCIL,05/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NORDEN AGRICULTURAL CONTRACTORS,05/01/2017,550.00 ,ENVIRONMENTAL WORKS LANDSCAPE,V001081134
ROCHDALE BOROUGH COUNCIL,19/01/2017,ECONOMY DIRECTORATE,NORMAN ASHWORTH LTD,19/01/2017,1995.00 ,REPAIRS & ALTS OF BUILDINGS,V001080222
ROCHDALE BOROUGH COUNCIL,26/01/2017,EARLY HELP AND SCHOOLS,NORNIR LIMITED,26/01/2017,750.00 ,IT SUPPORT,V001088514
ROCHDALE BOROUGH COUNCIL,16/01/2017,EARLY HELP AND SCHOOLS,NORTH RIDGE HIGH SCHOOL,16/01/2017,11321.34 ,OTHER EST - SEN PROVISION,V001076683
ROCHDALE BOROUGH COUNCIL,27/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NORTH WEST TIPPERS LTD,27/01/2017,31550.00 ,PURCHASE OF VEHICLES,V001087774
ROCHDALE BOROUGH COUNCIL,27/01/2017,FINANCE SERVICES,NORTHGATE PUBLIC SERVICES (UK) LTD,27/01/2017,924.60 ,EXTERNAL CONTRACTED PRINTING,V001088870
ROCHDALE BOROUGH COUNCIL,27/01/2017,FINANCE SERVICES,NORTHGATE PUBLIC SERVICES (UK) LTD,27/01/2017,800.00 ,SOFTWARE,V001086969
ROCHDALE BOROUGH COUNCIL,30/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE PUBLIC SERVICES (UK) LTD,30/01/2017,1225.00 ,SOFTWARE,V001086752
ROCHDALE BOROUGH COUNCIL,27/01/2017,PROPERTY AND HIGHWAYS,NORTHGATE VEHICLE HIRE LIMITED,27/01/2017,3930.96 ,EQUIPMENT - GENERAL,V001084721
ROCHDALE BOROUGH COUNCIL,24/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE VEHICLE HIRE LIMITED,24/01/2017,1327.06 ,VEHICLE MAINTENANCE,V001082515
ROCHDALE BOROUGH COUNCIL,27/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE VEHICLE HIRE LIMITED,27/01/2017,-3927.26 ,TRANSACTIONS-EXPENDITURE,V001080108
ROCHDALE BOROUGH COUNCIL,31/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,NORTHGATE VEHICLE HIRE LIMITED,31/01/2017,7554.09 ,TRANSACTIONS-EXPENDITURE,V001090009
ROCHDALE BOROUGH COUNCIL,05/01/2017,PROPERTY AND HIGHWAYS,NPOWER LIMITED,05/01/2017,143430.33 ,ELECTRICITY,V001076750
ROCHDALE BOROUGH COUNCIL,17/01/2017,PROPERTY AND HIGHWAYS,NSL LIMITED,17/01/2017,5269.00 ,CAR PARKING CONTRACT,V001076458
ROCHDALE BOROUGH COUNCIL,17/01/2017,PROPERTY AND HIGHWAYS,NSL LIMITED,17/01/2017,34128.72 ,CAR PARKING CONTRACT,V001076459
ROCHDALE BOROUGH COUNCIL,17/01/2017,PROPERTY AND HIGHWAYS,NSL LIMITED,17/01/2017,37976.79 ,CAR PARKING CONTRACT,V001083536
ROCHDALE BOROUGH COUNCIL,12/01/2017,CHILDREN’S SOCIAL CARE,NUGENT CARE,12/01/2017,3985.67 ,EBD (EMOT & BEHAV DIFF) PLACEMENTS,V001083754
ROCHDALE BOROUGH COUNCIL,13/01/2017,CHILDREN’S SOCIAL CARE,NW SEXUAL ABUSE CONSULTANCY,13/01/2017,3950.00 ,MEDICAL FEES,V001084827
ROCHDALE BOROUGH COUNCIL,09/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,09/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001082381
ROCHDALE BOROUGH COUNCIL,09/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,09/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001082382
ROCHDALE BOROUGH COUNCIL,09/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,09/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001082383
ROCHDALE BOROUGH COUNCIL,19/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,19/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001086914
ROCHDALE BOROUGH COUNCIL,25/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,25/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001089013
ROCHDALE BOROUGH COUNCIL,25/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,25/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001089014
ROCHDALE BOROUGH COUNCIL,26/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,26/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001089015
ROCHDALE BOROUGH COUNCIL,25/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OEADS LIMITED,25/01/2017,600.00 ,OTHER MEDICAL EXPENSES,V001089016
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,620.14 ,PRINTING,V001087858
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,690.51 ,PRINTING,V001087856
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,1138.49 ,PRINTING,V001087864
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,1321.46 ,PRINTING,V001087863
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,1393.12 ,PRINTING,V001087857
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,1495.11 ,PRINTING,V001087855
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,2291.07 ,PRINTING,V001087862
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,2497.29 ,PRINTING,V001087859
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,2760.99 ,PRINTING,V001087860
ROCHDALE BOROUGH COUNCIL,23/01/2017,EARLY HELP AND SCHOOLS,OFFICE DEPOT UK LIMITED,23/01/2017,3056.30 ,PRINTING,V001087861
ROCHDALE BOROUGH COUNCIL,05/01/2017,FINANCE SERVICES,OFFICE DEPOT UK LIMITED,05/01/2017,1174.33 ,PRINTING & STATIONERY,V001081054
ROCHDALE BOROUGH COUNCIL,05/01/2017,FINANCE SERVICES,OFFICE DEPOT UK LIMITED,05/01/2017,1574.59 ,PRINTING & STATIONERY,V001075990
ROCHDALE BOROUGH COUNCIL,24/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM & ROCHDALE GROUNDWORK TRUST LTD,24/01/2017,2652.00 ,CAPITAL SALARIES,V001088504
ROCHDALE BOROUGH COUNCIL,11/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM & ROCHDALE GROUNDWORK TRUST LTD,11/01/2017,2822.50 ,CAPITAL SALARIES,V001080846
ROCHDALE BOROUGH COUNCIL,05/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OLDHAM & ROCHDALE GROUNDWORK TRUST LTD,05/01/2017,31520.00 ,MINOR BUILDING WORKS,V001080790
ROCHDALE BOROUGH COUNCIL,19/01/2017,EARLY HELP AND SCHOOLS,OLDHAM COLLEGE,19/01/2017,22102.83 ,OTHER EST - SEN PROVISION,V001086881
ROCHDALE BOROUGH COUNCIL,05/01/2017,ECONOMY DIRECTORATE,OLDHAM COUNCIL,05/01/2017,10105.00 ,CONSULTANT FEES,V001080730
ROCHDALE BOROUGH COUNCIL,20/01/2017,EARLY HELP AND SCHOOLS,OLDHAM COUNCIL,20/01/2017,720.00 ,OTHER LOCAL AUTHORITIES,V001087786
ROCHDALE BOROUGH COUNCIL,23/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,OPTEVIA LTD,23/01/2017,765.00 ,PURCHASE OF ICT SOFTWARE,V001085139
ROCHDALE BOROUGH COUNCIL,12/01/2017,CHILDREN’S SOCIAL CARE,ORANGE GROVE FOSTERCARE LTD,12/01/2017,3200.44 ,FOSTER PARENTS BASIC ALLOWANCE,V001083802
ROCHDALE BOROUGH COUNCIL,12/01/2017,CHILDREN’S SOCIAL CARE,ORANGE GROVE FOSTERCARE LTD,12/01/2017,3488.74 ,FOSTER PARENTS BASIC ALLOWANCE,V001083811
ROCHDALE BOROUGH COUNCIL,12/01/2017,CHILDREN’S SOCIAL CARE,ORANGE GROVE FOSTERCARE LTD,12/01/2017,4800.66 ,FOSTER PARENTS BASIC ALLOWANCE,V001083818
ROCHDALE BOROUGH COUNCIL,05/01/2017,NEIGHBOURHOODS AND ENVIRONMENT,ORCHARD  RECYCLING SERVICE LTD,05/01/2017,687.00 ,CONTRACTS,V001080720
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,675.34 ,ASSESSMENT CARE,V001086657
ROCHDALE BOROUGH COUNCIL,16/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,16/01/2017,2578.56 ,ASSESSMENT CARE,V001084977
ROCHDALE BOROUGH COUNCIL,24/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,24/01/2017,2578.56 ,ASSESSMENT CARE,V001088860
ROCHDALE BOROUGH COUNCIL,26/01/2017,LEARNING DIS & MENTAL HEALTH,ORCHARD CARE HOMES,26/01/2017,2578.56 ,ASSESSMENT CARE,V001089165
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-897.70 ,NURSING LONG TERM,V001085691
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-897.70 ,NURSING LONG TERM,V001085692
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-897.70 ,NURSING LONG TERM,V001085693
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-897.70 ,NURSING LONG TERM,V001085694
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-610.64 ,NURSING LONG TERM,V001085541
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-610.64 ,NURSING LONG TERM,V001085542
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-610.64 ,NURSING LONG TERM,V001085543
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,-610.64 ,NURSING LONG TERM,V001085544
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,541.08 ,NURSING LONG TERM,V001085794
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,541.08 ,NURSING LONG TERM,V001085795
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,578.54 ,NURSING LONG TERM,V001085535
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,578.54 ,NURSING LONG TERM,V001085536
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,598.12 ,NURSING LONG TERM,V001086266
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,598.12 ,NURSING LONG TERM,V001086267
ROCHDALE BOROUGH COUNCIL,20/01/2017,PHYSICAL DIS & OLDER PEOPLE,ORCHARD CARE HOMES,20/01/2017,636.30 ,NURSING LONG TERM,V001085662
